model	edition	paragraph	at	word	hypothesis
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G001	qokchy	⟦qokchy⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G002	kchol	⟦kchol⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G003	sor	⟦sor⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G004	qokchos	⟦qokchos⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G005	ykchy	⟦ykchy⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G006	darom	⟦darom⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G001	otchy	Material T
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G002	chol	getrocknet
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G003	daiin	Grad C
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G004	qotol	⟦qotol⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G005	ytol	⟦ytol⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G006	daiin	Grad C
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G001	ytch	⟦ytch⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G002	chcthy	⟦chcthy⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G003	qotol	⟦qotol⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G004	daiin	Grad C
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G005	daiin	Grad C
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G001	qotchy	zugeben
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G002	qoteey	Material U
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G003	daiin	Grad C
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G004	doty	⟦doty⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G005	qot	⟦qot⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G001	ychoy	⟦ychoy⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G002	kchor	⟦kchor⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G003	cthol	⟦cthol⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G004	chocthy	⟦chocthy⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G005	s	und
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G001	ycho	⟦ycho⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G002	r	⟦r⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G003	chaiin	⟦chaiin⟧
UG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G004	cthor	⟦cthor⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G001	kooiin	Wurzelstockmaterial
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G002	cheo	⟦cheo⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G003	pchor	⟦pchor⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G004	otaiin	⟦otaiin⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G005	o	⟦o⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G006	dain	Grad B
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G007	chor	Blüten
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G008	dair	Grad A
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G009	shty	⟦shty⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G001	kcho	⟦kcho⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G002	kchy	⟦kchy⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G003	sho	mit
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G004	shol	feucht
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G005	qotcho	⟦qotcho⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G006	loeees	⟦loeees⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G007	qoty	⟦qoty⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G008	chor	Blüten
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G009	daiin	Grad C
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G001	otchy	Material T
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G002	chor	Blüten
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G003	lshy	⟦lshy⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G004	chol	getrocknet
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G005	chody	⟦chody⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G006	chodain	⟦chodain⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G007	chcthy	⟦chcthy⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G008	daiin	Grad C
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G001	sho	mit
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G002	cholo	⟦cholo⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G003	cheor	⟦cheor⟧
UG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G004	chodaiin	⟦chodaiin⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G001	tchoky	⟦tchoky⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G002	kchol	⟦kchol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G003	shol	feucht
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G004	chotcheytchol	⟦chotcheytchol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G001	ytchor	⟦ytchor⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G002	otchy	Material T
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G003	chokyt	⟦chokyt⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G004	chey	⟦chey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G005	r	⟦r⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G006	okaiin	Zubereitung
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G001	shy	⟦shy⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G002	kcheey	⟦kcheey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G003	daiin	Grad C
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G004	cthol	⟦cthol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G005	chor	Blüten
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G006	chokor	⟦chokor⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G001	sh	⟦sh⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G002	cho	⟦cho⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G003	kchey	⟦kchey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G004	qokokchy	⟦qokokchy⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.13|G001	okchy	⟦okchy⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.13|G002	chokcheo	⟦chokcheo⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.13|G003	kchal	⟦kchal⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.14|G001	schol	⟦schol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.14|G002	chotol	⟦chotol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.14|G003	qotchy	zugeben
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.15|G001	tchotchol	⟦tchotchol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.15|G002	chol	getrocknet
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.15|G003	cthy	Kraut
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G001	qotchy	zugeben
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G002	chody	⟦chody⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G003	cthor	⟦cthor⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G004	chey	⟦chey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G005	kchar	⟦kchar⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G006	m	⟦m⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G001	chokeey	⟦chokeey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G002	qokcheey	⟦qokcheey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G003	schey	⟦schey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G004	daiin	Grad C
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G005	dy	⟦dy⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G001	sho	mit
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G002	chokchy	⟦chokchy⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G003	kchoar	⟦kchoar⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G004	sotodan	⟦sotodan⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G001	otchey	⟦otchey⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G002	keol	⟦keol⟧
UG	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G003	daiin	Grad C
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G001	told	⟦told⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G002	shor	Früchte
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G003	ytshy	⟦ytshy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G004	otchdal	⟦otchdal⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G005	dchal	⟦dchal⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G006	dchy	⟦dchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G007	ytdg	⟦ytdg⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G001	qoeees	⟦qoeees⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G002	or	⟦or⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G003	oaiin	⟦oaiin⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G004	shy@140;	⟦shy@140;⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G005	okshy	⟦okshy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G006	qokchy	⟦qokchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G007	qokchy	⟦qokchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G008	s	und
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G009	g	⟦g⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G001	orshy	⟦orshy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G002	qoky	⟦qoky⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G003	qoky	⟦qoky⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G004	chkchy	⟦chkchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G005	qokshy	⟦qokshy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G006	qokam	⟦qokam⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G001	qotchy	zugeben
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G002	qokay	⟦qokay⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G003	qokchy	⟦qokchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G004	ykcho	⟦ykcho⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G005	ydl	⟦ydl⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G006	dar	⟦dar⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G001	ychoees	⟦ychoees⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G002	ykchy	⟦ykchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G003	qol	⟦qol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G004	kchy	⟦kchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G005	qotchol	⟦qotchol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G006	daiir	⟦daiir⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G007	om	⟦om⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G001	qotor	⟦qotor⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G002	chor	Blüten
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G003	otchy	Material T
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G004	qokeees	⟦qokeees⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G005	chy	Wasser
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G006	s	und
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G007	ar	Anteil
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G008	ykar	⟦ykar⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G001	ychol	⟦ychol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G002	dor	⟦dor⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G003	chod	⟦chod⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G004	qokol	⟦qokol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G005	daiin	Masse C·Uₚ
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G006	qokol	⟦qokol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G007	dar	⟦dar⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G008	dy	⟦dy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G001	tolol	⟦tolol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G002	sh	⟦sh⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G003	cphoy	⟦cphoy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G004	daror	⟦daror⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G005	ddy	⟦ddy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G006	ytor	⟦ytor⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G007	ykam	⟦ykam⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G001	okchor	⟦okchor⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G002	qotchy	zugeben
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G003	qokchy	⟦qokchy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G004	ytol	⟦ytol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G005	doky	⟦doky⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G006	dy	⟦dy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G001	yk[o:a]	⟦yk[o:a]⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G002	dshy	⟦dshy⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G003	dair	Masse A·Uₚ
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G004	ykol	⟦ykol⟧
UM	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G005	dom<!spots near dom>	⟦dom<!spots near dom>⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G001	pochaiin	⟦pochaiin⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G002	cthor	⟦cthor⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G003	chpcheos	⟦chpcheos⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G004	opchey	⟦opchey⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G005	py	⟦py⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G006	kchy	⟦kchy⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G001	qokchy	⟦qokchy⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G002	kchol	⟦kchol⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G003	sor	⟦sor⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G004	qokchos	⟦qokchos⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G005	ykchy	⟦ykchy⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G006	darom	⟦darom⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G001	otchy	Material T
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G002	chol	getrocknet
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G003	daiin	Masse C·Uₚ
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G004	qotol	⟦qotol⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G005	ytol	⟦ytol⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G006	daiiin	⟦daiiin⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G001	ytch	⟦ytch⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G002	chcthy	⟦chcthy⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G003	qotol	⟦qotol⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G004	daiin	Masse C·Uₚ
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G005	daiin	Masse C·Uₚ
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G001	qotchy	zugeben
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G002	qoteey	Material U
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G003	daiin	Masse C·Uₚ
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G004	doty	⟦doty⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G005	qot	⟦qot⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G001	ychoy	⟦ychoy⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G002	kchor	⟦kchor⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G003	cthol	⟦cthol⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G004	chocthy	⟦chocthy⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G005	s	und
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G001	ycho	⟦ycho⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G002	[r:s]	⟦[r:s]⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G003	chaiin	⟦chaiin⟧
UM	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G004	cthor	⟦cthor⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G001	kooiin	Wurzelstockmaterial
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G002	cheo	⟦cheo⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G003	pchor	⟦pchor⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G004	otaiin	⟦otaiin⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G005	odain	⟦odain⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G006	chor	Blüten
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G007	dair	Masse A·Uₚ
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G008	shty	⟦shty⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G001	kcho	⟦kcho⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G002	kchy	⟦kchy⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G003	sho	mit
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G004	shol	feucht
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G005	qotcho	⟦qotcho⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G006	loeees	⟦loeees⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G007	qoty	⟦qoty⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G008	chor	Blüten
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G009	daiin	Masse C·Uₚ
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G001	otchy	Material T
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G002	chor	Blüten
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G003	lshy	⟦lshy⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G004	chol	getrocknet
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G005	chody	⟦chody⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G006	chodain	⟦chodain⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G007	chcthy	⟦chcthy⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G008	daiin	Masse C·Uₚ
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G001	sho	mit
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G002	cholo	⟦cholo⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G003	cheor	⟦cheor⟧
UM	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G004	chodaiin	⟦chodaiin⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G001	tchoky	⟦tchoky⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G002	kchol	⟦kchol⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G003	shol	feucht
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G004	chotchey	⟦chotchey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G005	tchol	⟦tchol⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G001	yt	⟦yt⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G002	chor	Blüten
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G003	otchy	Material T
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G004	chok	⟦chok⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G005	y	⟦y⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G006	t	⟦t⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G007	chey	⟦chey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G008	r	⟦r⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G009	okaiin	Zubereitung
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G001	shy	⟦shy⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G002	kcheey	⟦kcheey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G003	daiin	Masse C·Uₚ
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G004	cthol	⟦cthol⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G005	chos	⟦chos⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G006	chokor	⟦chokor⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G001	sh	⟦sh⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G002	cho	⟦cho⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G003	kchey	⟦kchey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G004	qokokchy	⟦qokokchy⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.13|G001	okchy	⟦okchy⟧
