instrument_id	module_id	page	locus	local_image_owner	local_content_class	surface_sequence	group_count	compact_default_sequence_de	operator_class	module_role_de	selection_rule	imperative_reading_de	fluent_workshop_reading_de	orientation_status
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.32	A1_LEFT_LOCAL_FIELD_32	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	dosar odas air alaiin	4	Ausgangssektor, Ursprung oder Bezugswert | fester Nebenwert | Himmels-, Ring- oder Zeigerlauf | Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes	TRANSFER	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Ausgangssektor, Ursprung oder Bezugswert | fester Nebenwert | Himmels-, Ring- oder Zeigerlauf | Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_32: Ausgangssektor, Ursprung oder Bezugswert | fester Nebenwert | Himmels-, Ring- oder Zeigerlauf | Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.33	A1_LEFT_LOCAL_FIELD_33	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	dokan oear odal	3	Diagrammposten setzen oder aktivieren | Ausgangssektor, Ursprung oder Bezugswert | Zielsektor, Zielstern oder Zielfeld	TRANSFER	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Diagrammposten setzen oder aktivieren | Ausgangssektor, Ursprung oder Bezugswert | Zielsektor, Zielstern oder Zielfeld.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren | Ausgangssektor, Ursprung oder Bezugswert | Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.34	A1_LEFT_LOCAL_FIELD_34	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	ofar oeoldan	2	Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.35	A1_LEFT_LOCAL_FIELD_35	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	chol giin okol	3	im selben Ring oder Band fortsetzen | Grad- oder Bedingungsstufe | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: im selben Ring oder Band fortsetzen | Grad- oder Bedingungsstufe | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen | Grad- oder Bedingungsstufe | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.36	A1_LEFT_LOCAL_FIELD_36	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	ytor daiin or	3	Bedingungs-, Tabellen- oder Wahlansatz | Sollwert oder Grad des bezeichneten Himmelsplatzes | Bedingungs- oder Tabellensatz	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Bedingungs-, Tabellen- oder Wahlansatz | Sollwert oder Grad des bezeichneten Himmelsplatzes | Bedingungs- oder Tabellensatz.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz | Sollwert oder Grad des bezeichneten Himmelsplatzes | Bedingungs- oder Tabellensatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.37	A1_LEFT_LOCAL_FIELD_37	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	ytoaiin	1	Sollwert oder Grad eines Diagrammplatzes	VALUE	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Sollwert oder Grad eines Diagrammplatzes.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.38	A1_LEFT_LOCAL_FIELD_38	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	otoldos octhole	2	naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen | im selben Ring, Band oder Satz fortsetzen	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen | im selben Ring, Band oder Satz fortsetzen.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen | im selben Ring, Band oder Satz fortsetzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.39	A1_LEFT_LOCAL_FIELD_39	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	sor chedaiin dy	3	Bedingungs- oder Tabellensatz | Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes | dieser lokale Diagrammposten	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Bedingungs- oder Tabellensatz | Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes | dieser lokale Diagrammposten.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz | Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes | dieser lokale Diagrammposten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.40	A1_LEFT_LOCAL_FIELD_40	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	yteos oiin og	3	sekundärer Phasenplatz | Grad- oder Bedingungsstufe | Grundgrad	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: sekundärer Phasenplatz | Grad- oder Bedingungsstufe | Grundgrad.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz | Grad- oder Bedingungsstufe | Grundgrad.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.41	A1_LEFT_LOCAL_FIELD_41	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	ytoeopchey chekody	2	Vergleichswert dieses Platzes | abgeleiteter Klassenwert	CLASS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Vergleichswert dieses Platzes | abgeleiteter Klassenwert.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes | abgeleiteter Klassenwert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.42	A1_LEFT_LOCAL_FIELD_42	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	sosho chos ockhy	3	Himmelsobjekt oder Eingangsbedingung | Himmelsobjekt oder Eingangsbedingung | durch Sektor, Ring oder Pruefweg fuehren	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Himmelsobjekt oder Eingangsbedingung | Himmelsobjekt oder Eingangsbedingung | durch Sektor, Ring oder Pruefweg fuehren.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung | Himmelsobjekt oder Eingangsbedingung | durch Sektor, Ring oder Pruefweg fuehren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	daiin aiin os qsg	4	Sollwert oder Grad des bezeichneten Himmelsplatzes | Sollwert oder Grad des bezeichneten Himmelsplatzes | umschliessendes Diagrammfeld | neuer Nebengrad	VALUE	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Sollwert oder Grad des bezeichneten Himmelsplatzes | Sollwert oder Grad des bezeichneten Himmelsplatzes | umschliessendes Diagrammfeld | neuer Nebengrad.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes | Sollwert oder Grad des bezeichneten Himmelsplatzes | umschliessendes Diagrammfeld | neuer Nebengrad.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	ofydy sheody aiin	3	fester Grundlichtwert | Position oder Bedingung halten | Sollwert oder Grad des bezeichneten Himmelsplatzes	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: fester Grundlichtwert | Position oder Bedingung halten | Sollwert oder Grad des bezeichneten Himmelsplatzes.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert | Position oder Bedingung halten | Sollwert oder Grad des bezeichneten Himmelsplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	ycheody es odaiiin	3	aktueller Ablesewert fest | ausgewählter Nebenwert | Grad- oder Bedingungsstufe	READOUT	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: aktueller Ablesewert fest | ausgewählter Nebenwert | Grad- oder Bedingungsstufe.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest | ausgewählter Nebenwert | Grad- oder Bedingungsstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.46	A1_LEFT_LOCAL_FIELD_46	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	yekees oraly	2	lange oder volle Diagrammstufe | Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: lange oder volle Diagrammstufe | Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe | Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.47	A1_LEFT_LOCAL_FIELD_47	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	yfain	1	gezaehlter Teil oder Unterabschnitt	LOCAL_ENTRY	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: gezaehlter Teil oder Unterabschnitt.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	todaiin dain dy	3	Sollwert oder Grad eines Diagrammplatzes | Band-, Schleier- oder Abdecktraeger | dieser lokale Diagrammposten	VALUE	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Sollwert oder Grad eines Diagrammplatzes | Band-, Schleier- oder Abdecktraeger | dieser lokale Diagrammposten.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes | Band-, Schleier- oder Abdecktraeger | dieser lokale Diagrammposten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	os choer aiin	3	umschliessendes Diagrammfeld | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: umschliessendes Diagrammfeld | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.50	A1_LEFT_LOCAL_FIELD_50	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	choeea sal	2	Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe | zum bezeichneten Zielplatz	CONDITION	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe | zum bezeichneten Zielplatz.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe | zum bezeichneten Zielplatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	f67r2	f67r2.51	A1_LEFT_LOCAL_FIELD_51	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	dadaiin	1	Sollwert oder Grad eines Diagrammplatzes	VALUE	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Trage am sichtbaren Sternfeld Platz, Aspekt und Wertbezug ein: Sollwert oder Grad eines Diagrammplatzes.	Linke Aspektfelder, A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.52	A1_LEFT_OUTER_STAR_STATION_01	LEFT_WHEEL_OUTER_STAR_POSITION	qotoear	1	naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert	CONDITION	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.53	A1_LEFT_OUTER_STAR_STATION_02	LEFT_WHEEL_OUTER_STAR_POSITION	dchdar	1	Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.54	A1_LEFT_OUTER_STAR_STATION_03	LEFT_WHEEL_OUTER_STAR_POSITION	y saldal	2	dieser lokale Diagrammposten | Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld	TRANSFER	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: dieser lokale Diagrammposten | Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten | Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.55	A1_LEFT_OUTER_STAR_STATION_04	LEFT_WHEEL_OUTER_STAR_POSITION	ytodal	1	Zielsektor, Zielstern oder Zielfeld	TRANSFER	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: Zielsektor, Zielstern oder Zielfeld.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.56	A1_LEFT_OUTER_STAR_STATION_05	LEFT_WHEEL_OUTER_STAR_POSITION	tol daiin	2	im selben Ring oder Band fortsetzen | Sollwert oder Grad des bezeichneten Himmelsplatzes	VALUE	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: im selben Ring oder Band fortsetzen | Sollwert oder Grad des bezeichneten Himmelsplatzes.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen | Sollwert oder Grad des bezeichneten Himmelsplatzes.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.57	A1_LEFT_OUTER_STAR_STATION_06	LEFT_WHEEL_OUTER_STAR_POSITION	otar dy	2	danach vom bezeichneten Ausgangsplatz | dieser lokale Diagrammposten	TRANSFER	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: danach vom bezeichneten Ausgangsplatz | dieser lokale Diagrammposten.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz | dieser lokale Diagrammposten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	LEFT_WHEEL_OUTER_STAR_POSITION	cho dal g	3	Eingangsobjekt oder Eingangsbedingung | zum bezeichneten Zielplatz | Gradwert	CONDITION	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: Eingangsobjekt oder Eingangsbedingung | zum bezeichneten Zielplatz | Gradwert.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung | zum bezeichneten Zielplatz | Gradwert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.59	A1_LEFT_OUTER_STAR_STATION_08	LEFT_WHEEL_OUTER_STAR_POSITION	ytchodly	1	Himmelsobjekt oder Eingangsbedingung	CONDITION	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: Himmelsobjekt oder Eingangsbedingung.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.60	A1_LEFT_OUTER_STAR_STATION_09	LEFT_WHEEL_OUTER_STAR_POSITION	octhys	1	sekundäre Grundbedingung	CONDITION	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: sekundäre Grundbedingung.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.61	A1_LEFT_OUTER_STAR_STATION_10	LEFT_WHEEL_OUTER_STAR_POSITION	ytokar	1	Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.62	A1_LEFT_OUTER_STAR_STATION_11	LEFT_WHEEL_OUTER_STAR_POSITION	otolor	1	naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz	CONDITION	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_OUTER_STATIONS	f67r2	f67r2.63	A1_LEFT_OUTER_STAR_STATION_12	LEFT_WHEEL_OUTER_STAR_POSITION	okodar	1	Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Quelle, Ziel, Übertragung oder Folge auswählen	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nimm den sichtbaren äußeren Sternplatz als Übertragungs- oder Zielhinweis: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Äußere linke Sternplätze, A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
