case_id	phase	statement_id	page	record	owner_or_station	input_product_id	event_count	surface_sequence	command_ids	invariant_command_sequence_de	concrete_case_expansion_de	owner_and_product_attach_rule_de
C3	PREPARE_PRODUCT	H3-S001	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	RAW_PLANT_MATERIAL	7	tshol schoal cfhy shfydaiin cphy shey tchody	CMD155|CMD143|CMD010|CMD145|CMD125|CMD141|CMD153	EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · GANG · ZIEL | AUSWRINGEN · DIES | HALTEN · DIES · MASS | HINEIN · DIES | HALTEN · LANG · DIES | EINTRAGEN · ABZIEHEN · GANG; SCHLUSS	Blueten in das Tuchgefaess geben, ziehen lassen, auswringen, das Pressgut erneut einlegen, nochmals ziehen und den Auszug auffangen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	PREPARE_PRODUCT	H3-S002	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	RAW_PLANT_MATERIAL	1	shoyty	CMD144	DIES HALTEN · IM GANG EINTRAGEN · DIES	Eine zweite Bluetenportion im gleichen Ziehgang halten und eintragen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	PREPARE_PRODUCT	H3-S003	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	RAW_PLANT_MATERIAL	5	dchol chy kchy dy daiin	CMD097|CMD158|CMD050|CMD158|CMD001	FORTSETZEN | DIES | ZUFUEHREN · DIES | DIES | MASS	Vom vorhandenen Bluetenmaterial oder Medium eine gemessene Portion weiter zugeben.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	PREPARE_PRODUCT	H3-S004	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	RAW_PLANT_MATERIAL	4	qotchy okchol cthy dy	CMD121|CMD093|CMD030|CMD158	DANACH · DIES | ANSETZEN · FORTSETZEN | BEREIT · DIES | DIES	Den zweiten Ansatz fortsetzen, bis der Bluetenauszug gebrauchsfertig ist.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S001	f83r	B3	obere offene Fächerstation am Rand	H5	1	olkeedy	CMD150	AUFFANGEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S002	f83r	B3	obere offene Fächerstation am Rand	H5	2	qotal chkeedy	CMD110|CMD024	DANACH · ZIEL | WAERMEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	obere offene Fächerstation am Rand	H5	4	chey daiin chey lchedy	CMD158|CMD001|CMD158|CMD059	DIES | MASS | DIES | FUEHREN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	obere offene Fächerstation am Rand	H5	3	qokaiin qotal dar	CMD077|CMD110|CMD008	ANSETZEN · MASS | DANACH · ZIEL | QUELLE	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S005	f83r	B3	mittlere Randfigur im runden Gefäß	H3	1	schedy	CMD021	UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S006	f83r	B3	mittlere Randfigur im runden Gefäß	H3	3	chedchy qokal olchedy	CMD022|CMD080|CMD099	UMSETZEN · DIES | ANSETZEN · ZIEL | FORTSETZEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S007	f83r	B3	mittlere Randfigur im runden Gefäß	H3	3	qokaiin chedy qokeedy	CMD077|CMD022|CMD088	ANSETZEN · MASS | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S008	f83r	B3	mittlere Randfigur im runden Gefäß	H3	1	lchedy	CMD059	FUEHREN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S009	f83r	B3	mittlere Randfigur im runden Gefäß	H3	1	qoky	CMD095	ANSETZEN · DIES	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S010	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	2	pchedal otedy	CMD123|CMD116	HINEIN · UMSETZEN · ZIEL | DANACH · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S011	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	4	shecthedchy qoky chedy chary	CMD135|CMD095|CMD022|CMD009	HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES | ANSETZEN · DIES | UMSETZEN · DIES | QUELLE · DIES	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S012	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	2	sor shedy	CMD106|CMD147	ANSATZ | ABSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S013	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	4	qokaiin chkain shcthey qokedy	CMD077|CMD041|CMD028|CMD085	ANSETZEN · MASS | ZUFUEHREN · PORTION | BEREIT · KURZ · DIES | ANSETZEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S014	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	2	okair sheedy	CMD079|CMD140	ANSETZEN · LAUF | HALTEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S015	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	1	lchedy	CMD059	FUEHREN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S016	f83r	B3	untere Randfigur im korbartigen Gefäß	H2	2	lo qokchedy	CMD065|CMD084	FUEHREN · GANG | ANSETZEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S017	f83r	B3	unverbundener Zwischenbereich	H1	1	qokeedy	CMD088	ANSETZEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S018	f83r	B3	unverbundener Zwischenbereich	H1	1	shedy	CMD147	ABSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S019	f83r	B3	unverbundener Zwischenbereich	H1	1	qokshedy	CMD094	ANSETZEN · HALTEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S020	f83r	B3	unverbundener Zwischenbereich	H1	2	dal lchedy	CMD004|CMD059	ZIEL | FUEHREN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S021	f83r	B3	unverbundener Zwischenbereich	H1	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	CMD077|CMD030|CMD004|CMD158|CMD001|CMD146|CMD136|CMD158|CMD004|CMD030|CMD005	ANSETZEN · MASS | BEREIT · DIES | ZIEL | DIES | MASS | ABSETZEN · ZIEL | HALTEN · KURZ · BEREIT · DIES | DIES | ZIEL | BEREIT · DIES | ZIEL · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S022	f83r	B3	unverbundener Zwischenbereich	H1	1	qotchedy	CMD114	DANACH · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S023	f83r	B3	unverbundener Zwischenbereich	H1	1	lchedy	CMD059	FUEHREN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S024	f83r	B3	unverbundener Zwischenbereich	H1	1	tchedy	CMD021	UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S025	f83r	B3	unverbundener Zwischenbereich	H1	1	qokchdy	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S026	f83r	B3	unverbundener Zwischenbereich	H1	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	CMD035|CMD052|CMD022|CMD078|CMD030|CMD007|CMD150	LANG · QUELLE | FUEHREN · MASS | UMSETZEN · DIES | ANSETZEN · PORTION | BEREIT · DIES | ZIEL · KUEHLEN · ANSATZ | AUFFANGEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S027	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	1	qoteedy	CMD117	DANACH · LANG; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S028	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	2	qokeey qokedy	CMD090|CMD085	ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S029	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	3	sol cheeety qokedy	CMD097|CMD036|CMD085	FORTSETZEN | VOLL · EINTRAGEN · DIES | ANSETZEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S030	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	4	qoky saiin schedair otchedy	CMD095|CMD001|CMD019|CMD114	ANSETZEN · DIES | MASS | UMSETZEN · LAUF | DANACH · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S031	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	1	qokeedy	CMD088	ANSETZEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S032	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	5	chedain chedy qotedaiin otaiin otedy	CMD018|CMD022|CMD115|CMD109|CMD116	UMSETZEN · PORTION | UMSETZEN · DIES | DANACH · KURZ · MASS | DANACH · MASS | DANACH · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S033	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	1	ldy	CMD062	FUEHREN; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C3	OPERATE_OR_APPLY	B3-S034	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	H4	6	soiiin checthy chety otaiin olsaly shedy	CMD075|CMD030|CMD156|CMD109|CMD098|CMD147	GANG · STUFE | BEREIT · DIES | EINTRAGEN · DIES | DANACH · MASS | FORTSETZEN · ZIEL · DIES | ABSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	PREPARE_PRODUCT	H4-S001	f55v	H4	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	5	qokaiin chaiin ykain ykan ody	CMD077|CMD001|CMD161|CMD161|CMD074	ANSETZEN · MASS | MASS | DIES · ZUFUEHREN · PORTION | DIES · ZUFUEHREN · PORTION | GANG; SCHLUSS	Pflanzenstoff nach Mass ansetzen, zwei dosierte Anteile in die Grundmasse geben und den Mischgang schliessen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	PREPARE_PRODUCT	H4-S002	f55v	H4	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	3	daiin chedy talam	CMD001|CMD022|CMD157	MASS | UMSETZEN · DIES | VERWAHREN	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	PREPARE_PRODUCT	H4-S003	f55v	H4	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	4	ykaiin cheoar cheeky oldy	CMD160|CMD013|CMD025|CMD100	DIES · ZUFUEHREN · MASS | ABZIEHEN · KURZ · GANG · QUELLE | WAERMEN · LANG · DIES | FORTSETZEN; SCHLUSS	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	PREPARE_PRODUCT	H4-S004	f55v	H4	abgebildete breitblättrige rispige Pflanze	RAW_PLANT_MATERIAL	6	aiin okal oltchy or y orain	CMD001|CMD080|CMD104|CMD106|CMD158|CMD107	MASS | ANSETZEN · ZIEL | FORTSETZEN · EINTRAGEN · DIES | ANSATZ | DIES | ANSATZ · PORTION	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S001	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	1	qokeedy	CMD088	ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S002	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	3	qolchey qokeey qokedy	CMD105|CMD090|CMD085	FORTSETZEN · DIES | ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S003	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	7	chedy otal otchey qokeey qoky tol shedy	CMD022|CMD110|CMD121|CMD090|CMD095|CMD097|CMD147	UMSETZEN · DIES | DANACH · ZIEL | DANACH · DIES | ANSETZEN · LANG · DIES | ANSETZEN · DIES | FORTSETZEN | ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S004	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	1	qokylddy	CMD096	ANSETZEN · DIES · BEFESTIGEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S005	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	3	dain chedy qokeedy	CMD002|CMD022|CMD088	PORTION | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S006	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	1	shckhedy	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S007	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	1	shckhedy	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S008	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	4	saiin cheeky sheey qokedy	CMD001|CMD025|CMD141|CMD085	MASS | WAERMEN · LANG · DIES | HALTEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S009	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	1	shedy	CMD147	ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S010	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	H4	1	oldy	CMD100	FORTSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S011	f83r	B4	linke Hauptstation mit offenem Fransenlauf	H5	7	saiin cheky okeeol okain chdy sol lkedy	CMD001|CMD023|CMD089|CMD078|CMD022|CMD097|CMD064	MASS | WAERMEN · KURZ · DIES | ANSETZEN · LANG · FORTSETZEN | ANSETZEN · PORTION | UMSETZEN · DIES | FORTSETZEN | FUEHREN · ZUFUEHREN · KURZ; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S012	f83r	B4	linke Hauptstation mit offenem Fransenlauf	H5	1	lchedy	CMD059	FUEHREN · UMSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
