source_position_id	event_id	record_unit_id	statement_id	family_id	controlled_phrase	value_selection_route	pair_id	identity_selection_route	context_cue	reconstructed_joint_tuple_id	expected_joint_tuple_id	reconstructed_surface	expected_surface	board_address	exact_value	exact_identity	exact_surface
S091	E091	H5	H5-S004	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	Stängel-/Pflanzenteil der abgebildeten Pflanze >> Auszugzugabe	9ad66e67803a12e745de	9ad66e67803a12e745de	chokchy	chokchy	M1_RAW_PART__S5_ZIEL_ANWENDUNG	YES	YES	YES
S092	E092	H5	H5-S004	M03	MASS[Auszugzugabe]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	087a47b5423438cd6b6a	087a47b5423438cd6b6a	chokcheo	chokcheo	M1_RAW_PART__S2_MATERIAL_MASS	YES	YES	YES
S093	E093	H5	H5-S004	Z04	ZIEL[Zielbindung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	75a523fcf039b006f97b	75a523fcf039b006f97b	kchal	kchal	M1_RAW_PART__S5_ZIEL_ANWENDUNG	YES	YES	YES
S094	E094	H5	H5-S005	B01	BEZUG[Zutat]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2cc054357a929df85f64	2cc054357a929df85f64	cho	cho	M1_RAW_PART__S1_BEZUG_FOLGE	YES	YES	YES
S095	E095	H5	H5-S005	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	Stängel-/Pflanzenteil der abgebildeten Pflanze >> Quellenzutatbindung	9ad66e67803a12e745de	9ad66e67803a12e745de	chokchy	chokchy	M1_RAW_PART__S5_ZIEL_ANWENDUNG	YES	YES	YES
S096	E096	H5	H5-S005	B07	BEZUG[Quellenzutatbindung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	c71c72da4e09e0833392	c71c72da4e09e0833392	kchoar	kchoar	M1_RAW_PART__S1_BEZUG_FOLGE	YES	YES	YES
S097	E097	H5	H5-S005	Z03	ZIEL[Gebrauchen]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	61a075bc54793c1c781f	61a075bc54793c1c781f	sotodan	sotodan	M5_APPLICATION_ITEM__S5_ZIEL_ANWENDUNG	YES	YES	YES
S098	E098	H5	H5-S006	B04	BEZUG[Folgeposten]	CONTRAST_COMPOSITION	P04	PAIR_PLACARD_PLUS_OWNER	Stängel-/Pflanzenteil der abgebildeten Pflanze	faf321940aed922846a9	faf321940aed922846a9	otchey	otchey	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S099	E099	H5	H5-S006	B07	BEZUG[Kurzbindefortsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	9bb7122b386ebbc6138f	9bb7122b386ebbc6138f	keol	keol	M5_APPLICATION_ITEM__S1_BEZUG_FOLGE	YES	YES	YES
S100	E100	H5	H5-S006	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	chaiin	chaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S101	E101	B1	B1-S001	D03	ZUSTAND[Kurzkontakt]	DIRECT_COMPOSITION	P05	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> END	7db18b2f0fb7ed0fcfd3	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S102	E102	B1	B1-S002	M01	MASS[Sollstellung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	okaiin	okaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S103	E103	B1	B1-S002	T04	TRANSFER[Beckenlauf]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	22fb87a5a83e5c3fb510	22fb87a5a83e5c3fb510	kair	kair	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S104	E104	B1	B1-S002	Z01	ZIEL[Zieleinsatz]	CONTRAST_COMPOSITION	P13	PAIR_PLACARD_PLUS_OWNER	B1_SHARED_TWO_ROW_POOL	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	okal	okal	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	YES	YES	YES
S105	E105	B1	B1-S002	B02	BEZUG[Quelle]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	4d4559019a961b834aa1	4d4559019a961b834aa1	dar	dar	M2_PREPARATION__S1_BEZUG_FOLGE	YES	YES	YES
S106	E106	B1	B1-S002	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S107	E107	B1	B1-S002	M02	MASS[Portion]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	9da1b6ac2c929daea697	9da1b6ac2c929daea697	kain	kain	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S108	E108	B1	B1-S002	M02	MASS[Folgeportion]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	94df4847b7b16c98394a	94df4847b7b16c98394a	olkain	olkain	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S109	E109	B1	B1-S002	Z01	ZIEL[Stelle]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al	al	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S110	E110	B1	B1-S002	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S111	E111	B1	B1-S002	B04	BEZUG[Anschluss]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	1496a731803a9f48d2e1	1496a731803a9f48d2e1	rol	rol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S112	E112	B1	B1-S002	M03	MASS[Zusatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	0f18de177ed7c878bf95	0f18de177ed7c878bf95	dl	dl	M1_RAW_PART__S2_MATERIAL_MASS	YES	YES	YES
S113	E113	B1	B1-S002	B03	BEZUG[Fortsetzungsansatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dec401773c1f0347793d	dec401773c1f0347793d	olor	olor	M2_PREPARATION__S1_BEZUG_FOLGE	YES	YES	YES
S114	E114	B1	B1-S002	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S115	E115	B1	B1-S002	T04	TRANSFER[Zielkurzpassage]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	4eab1841ed655c20a348	4eab1841ed655c20a348	sheckhal	sheckhal	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S116	E116	B1	B1-S002	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin	aiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S117	E117	B1	B1-S002	D02	ZUSTAND[Ziellanghalt]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	93f69c38fdedee1598e9	93f69c38fdedee1598e9	qokeedal	qokeedal	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S118	E118	B1	B1-S002	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin	aiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S119	E119	B1	B1-S002	T04	TRANSFER[durchleiten]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy	chckhy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S120	E120	B1	B1-S002	T01	TRANSFER[überführen]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	259b2b3b0bf859882e2c	259b2b3b0bf859882e2c	dchedy	dchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S121	E121	B1	B1-S003	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S122	E122	B1	B1-S003	T01	TRANSFER[Umsetzschluss]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	54e32e9c1414b20640e9	54e32e9c1414b20640e9	sshkchdy	sshkchdy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S123	E123	B1	B1-S004	T01	TRANSFER[Umsetzen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chdy	chdy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S124	E124	B1	B1-S004	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S125	E125	B1	B1-S004	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	tedy	tedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S126	E126	B1	B1-S005	B04	BEZUG[weiterführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	28ffbc88b97772a75f1e	28ffbc88b97772a75f1e	olchedy	olchedy	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S127	E127	B1	B1-S006	M03	MASS[Zugabe]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	1645e612504fcef59ced	1645e612504fcef59ced	okain	okain	M3_CLEAR_EXTRACT__S2_MATERIAL_MASS	YES	YES	YES
S128	E128	B1	B1-S006	T04	TRANSFER[durchleiten]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy	chckhy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S129	E129	B1	B1-S006	M03	MASS[Zusatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	0f18de177ed7c878bf95	0f18de177ed7c878bf95	dl	dl	M1_RAW_PART__S2_MATERIAL_MASS	YES	YES	YES
S130	E130	B1	B1-S006	Z01	ZIEL[Zielmarke]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	4da0f0f7b5fc7ac20067	4da0f0f7b5fc7ac20067	ral	ral	M1_RAW_PART__S5_ZIEL_ANWENDUNG	YES	YES	YES
S131	E131	B1	B1-S007	Z02	ZIEL[Neueinsatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	87411f84689b4f93a303	87411f84689b4f93a303	qokchdy	qokchdy	M1_RAW_PART__S5_ZIEL_ANWENDUNG	YES	YES	YES
S132	E132	B1	B1-S008	B05	BEZUG[Diesposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b921a237be883a820352	b921a237be883a820352	y	y	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S133	E133	B1	B1-S008	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S134	E134	B1	B1-S008	D04	ZUSTAND[Kurzwärme]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	d904bf7b044dd3922781	d904bf7b044dd3922781	cheky	cheky	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S135	E135	B1	B1-S008	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S136	E136	B1	B1-S008	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	tedy	tedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S137	E137	B1	B1-S009	D03	ZUSTAND[Kurzkontakt]	DIRECT_COMPOSITION	P05	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> END	7db18b2f0fb7ed0fcfd3	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S138	E138	B1	B1-S010	D03	ZUSTAND[Kurzkontakt]	DIRECT_COMPOSITION	P05	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> END	7db18b2f0fb7ed0fcfd3	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S139	E139	B1	B1-S011	T04	TRANSFER[durchleiten]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy	chckhy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S140	E140	B1	B1-S011	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER	B1_SHARED_TWO_ROW_POOL	276a7c2d74d1143446f4	276a7c2d74d1143446f4	oky	oky	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S141	E141	B1	B1-S012	T09	TRANSFER[Waschgang]	CONTRAST_COMPOSITION	P11	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> Kurzkontakt	be0974b366c981dc1eef	be0974b366c981dc1eef	lsho	lsho	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S142	E142	B1	B1-S012	D03	ZUSTAND[Kurzkontakt]	DIRECT_COMPOSITION	P05	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> Waschgang	08bd5ca0c2ad137a056d	08bd5ca0c2ad137a056d	okey	okey	M1_RAW_PART__S4_DAUER_ZUSTAND	YES	YES	YES
S143	E143	B1	B1-S012	T09	TRANSFER[Waschgang]	CONTRAST_COMPOSITION	P11	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> END	2e7e89e0bd12b999c280	2e7e89e0bd12b999c280	lshedy	lshedy	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S144	E144	B1	B1-S013	T09	TRANSFER[Waschgang]	CONTRAST_COMPOSITION	P11	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B1_SHARED_TWO_ROW_POOL >> END	2e7e89e0bd12b999c280	2e7e89e0bd12b999c280	lshedy	lshedy	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S145	E145	B1	B1-S014	T01	TRANSFER[Umsetzen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chdy	chdy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S146	E146	B1	B1-S014	B04	BEZUG[Weiterweg]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	c205570c49d4d93c23d3	c205570c49d4d93c23d3	qolky	qolky	M1_RAW_PART__S1_BEZUG_FOLGE	YES	YES	YES
S147	E147	B1	B1-S014	T03	TRANSFER[Zielabführung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	433713294b25b0a12f66	433713294b25b0a12f66	lchedal	lchedal	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S148	E148	B1	B1-S014	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S149	E149	B1	B1-S014	B02	BEZUG[Folgequelle]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b6b654722e55729cc947	b6b654722e55729cc947	otar	otar	M1_RAW_PART__S1_BEZUG_FOLGE	YES	YES	YES
S150	E150	B1	B1-S015	M02	MASS[Kurzteil]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	a7af89ab31ce5e247395	a7af89ab31ce5e247395	ytey	ytey	M1_RAW_PART__S2_MATERIAL_MASS	YES	YES	YES
S151	E151	B1	B1-S015	T01	TRANSFER[Rücktransfer]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	07913ef9b1fb773cd325	07913ef9b1fb773cd325	okchedy	okchedy	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S152	E152	B1	B1-S016	Z01	ZIEL[Zieleinsatz]	CONTRAST_COMPOSITION	P13	PAIR_PLACARD_PLUS_OWNER	B1_SHARED_TWO_ROW_POOL	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	okal	okal	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	YES	YES	YES
S153	E153	B1	B1-S016	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B1_SHARED_TWO_ROW_POOL	0275fbf14e07935b0a45	0275fbf14e07935b0a45	okeey	okeey	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S154	E154	B1	B1-S016	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	ol	ol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S155	E155	B1	B1-S016	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	tedy	tedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S156	E156	B1	B1-S017	Z01	ZIEL[Stelle]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al	al	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S157	E157	B1	B1-S017	B04	BEZUG[Kurzfortgang]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	a06244ef1f2b37ca44c1	a06244ef1f2b37ca44c1	teol	teol	M1_RAW_PART__S1_BEZUG_FOLGE	YES	YES	YES
S158	E158	B1	B1-S017	T01	TRANSFER[Transfer]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	d225b7a7b95da7aee437	d225b7a7b95da7aee437	dchdy	dchdy	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S159	E159	B1	B1-S018	T06	TRANSFER[Auffanggefäß]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b38d70daefd663d74625	b38d70daefd663d74625	ly	ly	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S160	E160	B1	B1-S018	D02	ZUSTAND[Kurzhalt]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	74c76d589d44120f647b	74c76d589d44120f647b	dsheol	dsheol	M1_RAW_PART__S4_DAUER_ZUSTAND	YES	YES	YES
S161	E161	B1	B1-S018	M04	MASS[Arbeitsstufe]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2c82523794dcb7d2b343	2c82523794dcb7d2b343	oiiin	oiiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S162	E162	B1	B1-S018	T06	TRANSFER[Langsammlung]	DIRECT_COMPOSITION	P08	PAIR_PLACARD_PLUS_OWNER	B1_SHARED_TWO_ROW_POOL	3b70942557b3a40e8030	3b70942557b3a40e8030	olkeedy	olkeedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S163	E163	B1	B1-S019	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	tedy	tedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S164	E164	B1	B1-S020	D04	ZUSTAND[Kurzwärme]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	d904bf7b044dd3922781	d904bf7b044dd3922781	cheky	cheky	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S165	E165	B1	B1-S020	T04	TRANSFER[durchlassen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	d68bc8de3bcee09db23c	d68bc8de3bcee09db23c	shckhedy	shckhedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S166	E166	B1	B1-S021	Z01	ZIEL[Stelle]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al	al	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S167	E167	B2	B2-S001	T01	TRANSFER[überführen]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	259b2b3b0bf859882e2c	259b2b3b0bf859882e2c	dchedy	dchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S168	E168	B2	B2-S002	B04	BEZUG[weiterführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	28ffbc88b97772a75f1e	28ffbc88b97772a75f1e	qolchedy	qolchedy	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S169	E169	B2	B2-S003	M03	MASS[Zugabe]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	1645e612504fcef59ced	1645e612504fcef59ced	qokain	qokain	M3_CLEAR_EXTRACT__S2_MATERIAL_MASS	YES	YES	YES
S170	E170	B2	B2-S003	B05	BEZUG[Diesposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b921a237be883a820352	b921a237be883a820352	y	y	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S171	E171	B2	B2-S003	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B2_UPPER_PAIRED_BASINS_AND_CYLINDER >> END	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S172	E172	B2	B2-S004	Z01	ZIEL[Zieleinsatz]	CONTRAST_COMPOSITION	P13	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B2_UPPER_PAIRED_BASINS_AND_CYLINDER >> Abführpassage	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	qokal	qokal	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	YES	YES	YES
S173	E173	B2	B2-S004	T03	TRANSFER[Abführpassage]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	f329f2051370174e9a38	f329f2051370174e9a38	lcheckhy	lcheckhy	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S174	E174	B2	B2-S004	T03	TRANSFER[Abführung]	CONTRAST_COMPOSITION	P01	PAIR_PLACARD_PLUS_OWNER	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	ba8142680851f24c9ff2	ba8142680851f24c9ff2	lched	lched	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S175	E175	B2	B2-S004	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B2_UPPER_PAIRED_BASINS_AND_CYLINDER >> Trennabzug	0275fbf14e07935b0a45	0275fbf14e07935b0a45	qokeey	qokeey	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S176	E176	B2	B2-S004	T07	TRANSFER[Trennabzug]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	c1db6b0a28d5cbb5d3d2	c1db6b0a28d5cbb5d3d2	lcheckhedy	lcheckhedy	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S177	E177	B2	B2-S005	Z01	ZIEL[Zieleinsatz]	CONTRAST_COMPOSITION	P13	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B2_UPPER_PAIRED_BASINS_AND_CYLINDER >> Sollsammlung	4a7a6326ac95a8809302	4a7a6326ac95a8809302	qokaly	qokaly	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	YES	YES	YES
