held_page	private_target_recipe	target_reading_de	source_neighbor_count	source_recipes	replacement_operations	source_pages	replay_status	sample_event_id	sample_incoming_action	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	factor_conditional_reading_de	factor_replay_decision	occurrence_prediction
f24v	Y+OL	POSTEN · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0653	S	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:S<-Y	NONE	NONE	POSTEN · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	CH+E+O+AR	NEHMEN · GRAD I · AUSFÜHRUNG · AUSGANG	2	CH+E+O+AL | CH+E+O+L	AL>AR@4 | L>AR@4	f24v|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	RECOVERED_NARROW	G407-E0779	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-E|FOCUS:CH<-AR	NONE	NONE	NEHMEN · GRAD I · AUSFÜHRUNG · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	D_ADDR+O+DY+D_LABEL	HIER · AUSFÜHRUNG · SCHLUSS · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0695	K	FACTOR_GREEN_CROSS_PAGE	NONE	CLOSE:K	NONE	NONE	HIER · AUSFÜHRUNG · SCHLUSS · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	K+CH+EE+D_ADDR+CHD+Y	GEBEN · NEHMEN · GRAD II · HIER · BEARBEITEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0691	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE|FOCUS:CHD<-Y|PAIR:K>CH	NONE	NONE	GEBEN · NEHMEN · GRAD II · HIER · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	K+EE+Y+LOCAL_CHAR_F+AR	GEBEN · GRAD II · POSTEN · HIER · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0716	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:K<-EE|FOCUS:K<-Y|FOCUS:K<-AR	NONE	NONE	GEBEN · GRAD II · POSTEN · HIER · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	O+E+D_ADDR+AIN	AUSFÜHRUNG · GRAD I · HIER · ANTEIL	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0692	CHD	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-E|FOCUS:CHD<-AIN	NONE	NONE	AUSFÜHRUNG · GRAD I · HIER · ANTEIL	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	O+EEE+D_ADDR	AUSFÜHRUNG · GRAD III · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0696	K	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:K<-EEE	NONE	NONE	AUSFÜHRUNG · GRAD III · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	OK+CHD	SETZEN · BEARBEITEN	1	OK+SH	SH>CHD@2	f95v	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0734	K	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:OK>CHD	NONE	NONE	SETZEN · BEARBEITEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	OL+K+EE+CH+Y	FORTSETZEN · GEBEN · GRAD II · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0791	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-EE|FOCUS:CH<-Y	NONE	NONE	FORTSETZEN · GEBEN · GRAD II · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	OL+T+Y	FORTSETZEN · EINSTELLEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0784	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	FORTSETZEN · EINSTELLEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	OT+A_ADDR+K+Y	DANACH · HIER · GEBEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0765	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	DANACH · HIER · GEBEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	OT+OL+D_ADDR+AIIN	DANACH · FORTSETZEN · HIER · WERT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0694	K	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:K<-AIIN	NONE	NONE	DANACH · FORTSETZEN · HIER · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	P+CH+AL	EINSETZEN · NEHMEN · ZIELORT	2	K+CH+AL | OK+CH+AL	K>P@1 | OK>P@1	f13r|f18r|f24v|f56r|f72r	RECOVERED_NARROW	G407-E0741	CHD	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AL|PAIR:P>CH	NONE	NONE	EINSETZEN · NEHMEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	SH+E+OK+E+Y	HALTEN · GRAD I · SETZEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0736	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	HALTEN · GRAD I · SETZEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	T+AL+AM_ADDR	EINSTELLEN · ZIELORT · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0728	CHD	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL	NONE	NONE	EINSTELLEN · ZIELORT · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	T+AL+O+D_ADDR+Y	EINSTELLEN · ZIELORT · AUSFÜHRUNG · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0753	OK	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AL|FOCUS:T<-Y	NONE	NONE	EINSTELLEN · ZIELORT · AUSFÜHRUNG · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	Y+K+AIN	POSTEN · GEBEN · ANTEIL	3	Y+K+AIIN | Y+K+OR | Y+K+Y	AIIN>AIN@3 | OR>AIN@3 | Y>AIN@3	f13r|f17r|f1r|f67r2|f68r1|f77r|f81v	RECOVERED_STRONG	G407-E0764	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:K<-AIN	NONE	NONE	POSTEN · GEBEN · ANTEIL	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	Y+K+AIR	POSTEN · GEBEN · BAHN	3	Y+K+AL | Y+K+AR | Y+P+AIR	AL>AIR@3 | AR>AIR@3 | P>K@2	f17r|f1r|f67r2|f76r|f88r	RECOVERED_STRONG	G407-E0731	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:K<-Y|FOCUS:K<-AIR	NONE	NONE	POSTEN · GEBEN · BAHN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	Y+K+AN	POSTEN · GEBEN · KLASSE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0724	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	POSTEN · GEBEN · KLASSE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	Y+K+A_ADDR+K+Y	POSTEN · GEBEN · HIER · GEBEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0756	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:K<-Y	NONE	NONE	POSTEN · GEBEN · HIER · GEBEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f55v	Y+K+EE+S+AN	POSTEN · GEBEN · GRAD II · WÄHLEN · KLASSE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0701	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:K<-EE	NONE	NONE	POSTEN · GEBEN · GRAD II · WÄHLEN · KLASSE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	CH+EE+CH+K+O+DY	NEHMEN · GRAD II · NEHMEN · GEBEN · AUSFÜHRUNG · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0847	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE|PAIR:CH>K|CLOSE:K	NONE	NONE	NEHMEN · GRAD II · NEHMEN · GEBEN · AUSFÜHRUNG · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	CH+OT+CH+E+Y	NEHMEN · DANACH · NEHMEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0851	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	NEHMEN · DANACH · NEHMEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	CH+OT+OL	NEHMEN · DANACH · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0877	S	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	NEHMEN · DANACH · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	CH+Y+K+E+Y	NEHMEN · POSTEN · GEBEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0811	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	NEHMEN · POSTEN · GEBEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	E+S+E+DY	GRAD I · WÄHLEN · GRAD I · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0802	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E|FOCUS:S<-E|CLOSE:S	NONE	NONE	GRAD I · WÄHLEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	HO+AL+Y	KLASSE · ZIELORT · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0831	CH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CH<-AL|FOCUS:CH<-Y	NONE	NONE	KLASSE · ZIELORT · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	HO+CH+OR	KLASSE · NEHMEN · EINHEIT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0829	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-OR	NONE	NONE	KLASSE · NEHMEN · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	K+CH+AL	GEBEN · NEHMEN · ZIELORT	2	OK+CH+AL | P+CH+AL	OK>K@1 | P>K@1	f13r|f18r|f24v|f55v|f72r	RECOVERED_NARROW	G407-E0874	CH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AL|PAIR:K>CH	NONE	NONE	GEBEN · NEHMEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	K+CH+E+Y	GEBEN · NEHMEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0870	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	GEBEN · NEHMEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	K+CH+EE+Y	GEBEN · NEHMEN · GRAD II · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0863	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	GEBEN · NEHMEN · GRAD II · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	K+CH+O+AR	GEBEN · NEHMEN · AUSFÜHRUNG · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0897	CH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AR|PAIR:K>CH	NONE	NONE	GEBEN · NEHMEN · AUSFÜHRUNG · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	K+OR+CH+Y	GEBEN · EINHEIT · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0810	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-OR|FOCUS:CH<-Y	NONE	NONE	GEBEN · EINHEIT · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	OK+CH+E+O	SETZEN · NEHMEN · GRAD I · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0873	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|PAIR:OK>CH	NONE	NONE	SETZEN · NEHMEN · GRAD I · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	OK+CH+E+Y	SETZEN · NEHMEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0807	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:OK>CH	NONE	NONE	SETZEN · NEHMEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	OK+CH+EE+Y	SETZEN · NEHMEN · GRAD II · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0890	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE|FOCUS:CH<-Y|PAIR:OK>CH	NONE	NONE	SETZEN · NEHMEN · GRAD II · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	OK+OK+CH+Y	SETZEN · SETZEN · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0871	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|PAIR:OK>OK|PAIR:OK>CH	NONE	NONE	SETZEN · SETZEN · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	OK+S+Y	SETZEN · WÄHLEN · POSTEN	1	OK+CH+Y	CH>S@2	f18r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0820	OK	FACTOR_AMBER_LOCAL_APPENDIX	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	PAIR:OK>S	NONE	SETZEN · WÄHLEN · POSTEN	READ_AMBER	NO__VISIBLE_RECIPE_REQUIRED
f56r	RESUME_CARD	VORBEZUG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0844	OK	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	VORBEZUG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	S+CH+E+Y	WÄHLEN · NEHMEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0891	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:CH<-Y|PAIR:S>CH	NONE	NONE	WÄHLEN · NEHMEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	S+OT+O+D_ADDR+AN	WÄHLEN · DANACH · AUSFÜHRUNG · HIER · KLASSE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0898	CH	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	WÄHLEN · DANACH · AUSFÜHRUNG · HIER · KLASSE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	SH+OK+AIIN	HALTEN · SETZEN · WERT	1	SH+OK+AIN	AIN>AIIN@3	f75r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0813	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN|PAIR:SH>OK	NONE	NONE	HALTEN · SETZEN · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	T	EINSTELLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0858	OK	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	EINSTELLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	T+OK+Y	EINSTELLEN · SETZEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0848	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y|PAIR:T>OK	NONE	NONE	EINSTELLEN · SETZEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	Y+CH+O+CH+P+Y	POSTEN · NEHMEN · AUSFÜHRUNG · NEHMEN · EINSETZEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0804	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:P<-Y|PAIR:CH>P	NONE	NONE	POSTEN · NEHMEN · AUSFÜHRUNG · NEHMEN · EINSETZEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	Y+K+CH+O	POSTEN · GEBEN · NEHMEN · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0833	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|PAIR:K>CH	NONE	NONE	POSTEN · GEBEN · NEHMEN · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f56r	Y+T	POSTEN · EINSTELLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0853	T	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	POSTEN · EINSTELLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	AL+D_ADDR+AIIN	ZIELORT · HIER · WERT	1	AL+D_ADDR+Y	Y>AIIN@3	f55v	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0993	S	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AL|FOCUS:OWNER<-AIIN	NONE	NONE	ZIELORT · HIER · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	AM_ADDR+Y	HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0922	S	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:S<-Y	NONE	NONE	HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CARRIER_Q+E+Y+K+EE+Y	BEGINNMARKER · GRAD I · POSTEN · GEBEN · GRAD II · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1007	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E|FOCUS:K<-Y|FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	BEGINNMARKER · GRAD I · POSTEN · GEBEN · GRAD II · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CARRIER_Q+K+O+Y	BEGINNMARKER · GEBEN · AUSFÜHRUNG · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0995	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y	NONE	NONE	BEGINNMARKER · GEBEN · AUSFÜHRUNG · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CARRIER_Q+O+CH+K+Y	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1019	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CARRIER_Q+O+LOCAL_CHAR_F+AIR	BEGINNMARKER · AUSFÜHRUNG · HIER · BAHN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0997	K	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	BEGINNMARKER · AUSFÜHRUNG · HIER · BAHN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CARRIER_Q+S+G_LABEL	BEGINNMARKER · WÄHLEN · VARIANTE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0974	K	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	BEGINNMARKER · WÄHLEN · VARIANTE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CH+K+O+D_ADDR+Y	NEHMEN · GEBEN · AUSFÜHRUNG · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0967	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	NEHMEN · GEBEN · AUSFÜHRUNG · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CH+O+E+R	NEHMEN · AUSFÜHRUNG · GRAD I · MARKIEREN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0987	T	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E	NONE	NONE	NEHMEN · AUSFÜHRUNG · GRAD I · MARKIEREN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	CH+O+EE+A_ADDR	NEHMEN · AUSFÜHRUNG · GRAD II · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0989	R	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE	NONE	NONE	NEHMEN · AUSFÜHRUNG · GRAD II · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f67r2	DA+D_ADDR+AIIN	ZWEITE STUFE · HIER · WERT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0991	S	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:S<-AIIN	NONE	NONE	ZWEITE STUFE · HIER · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
