translation_id	source_kind	source_id	page	locus	surface_display	normalized_surface	quality_prefix	outer_e_level	o_slot	remainder	working_translation_de	observation_status	residual_policy_de
G633-T0107	FUSED	G633-O0107	f29r	f29r.1	cheecthy	cheecthy	CH	2	0	y	trockenes Blatt-/Krautgut; erweiterte Bindungsstufe 2	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0108	FUSED	G633-O0108	f29r	f29r.4	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0109	FUSED	G633-O0109	f29r	f29r.6	shocthy	shocthy	SH	0	1	y	Blatt-/Krautzubereitung: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0110	FUSED	G633-O0110	f29v	f29v.7	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0111	FUSED	G633-O0111	f2r	f2r.13	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0112	FUSED	G633-O0112	f2v	f2v.3	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0113	FUSED	G633-O0113	f30r	f30r.9	chcthey	chcthey	CH	0	0	ey	Blatt-/Krautgut: trocken, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0114	FUSED	G633-O0114	f30r	f30r.10	chctho	chctho	CH	0	0	o	Blatt-/Krautgut: trocken; Rest o offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0115	FUSED	G633-O0115	f30v	f30v.1	chocthey	chocthey	CH	0	1	ey	Blatt-/Krautzubereitung: trocken, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0116	FUSED	G633-O0116	f31r	f31r.8	checthy	checthy	CH	1	0	y	trockenes Blatt-/Krautgut	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0117	FUSED	G633-O0117	f31r	f31r.9	shcthey	shcthey	SH	0	0	ey	Blatt-/Krautgut: feucht, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0118	FUSED	G633-O0118	f32v	f32v.9	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0119	FUSED	G633-O0119	f34r	f34r.4	checthy	checthy	CH	1	0	y	trockenes Blatt-/Krautgut	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0120	FUSED	G633-O0120	f34r	f34r.14	chcthedy	chcthedy	CH	0	0	edy	Blatt-/Krautgut: trocken; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0121	FUSED	G633-O0121	f34v	f34v.1	chcthdy	chcthdy	CH	0	0	dy	Blatt-/Krautgut: trocken; Rest dy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0122	FUSED	G633-O0122	f34v	f34v.3	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0123	FUSED	G633-O0123	f35v	f35v.1	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0124	FUSED	G633-O0124	f35v	f35v.5	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0125	FUSED	G633-O0125	f35v	f35v.6	chcthaiin	chcthaiin	CH	0	0	aiin	Blatt-/Krautgut: trocken; Rest aiin offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0126	FUSED	G633-O0126	f36v	f36v.11	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0127	FUSED	G633-O0127	f42v	f42v.3	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0128	FUSED	G633-O0128	f43v	f43v.3	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0129	FUSED	G633-O0129	f43v	f43v.5	chcthdy	chcthdy	CH	0	0	dy	Blatt-/Krautgut: trocken; Rest dy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0130	FUSED	G633-O0130	f43v	f43v.7	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0131	FUSED	G633-O0131	f44v	f44v.3	shcthy	shcthy	SH	0	0	y	Blatt-/Krautgut: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0132	FUSED	G633-O0132	f44v	f44v.9	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0133	FUSED	G633-O0133	f44v	f44v.12	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0134	FUSED	G633-O0134	f45r	f45r.3	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0135	FUSED	G633-O0135	f46r	f46r.7	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0136	FUSED	G633-O0136	f46v	f46v.12	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0137	FUSED	G633-O0137	f49r	f49r.12	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0138	FUSED	G633-O0138	f49v	f49v.6	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0139	FUSED	G633-O0139	f49v	f49v.36	chcthey	chcthey	CH	0	0	ey	Blatt-/Krautgut: trocken, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0140	FUSED	G633-O0140	f49v	f49v.46	chctho	chctho	CH	0	0	o	Blatt-/Krautgut: trocken; Rest o offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0141	FUSED	G633-O0141	f4v	f4v.9	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0142	FUSED	G633-O0142	f53r	f53r.1	chocthody	chocthody	CH	0	1	ody	Blatt-/Krautzubereitung: trocken; Rest ody offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0143	FUSED	G633-O0143	f54v	f54v.6	shocthy	shocthy	SH	0	1	y	Blatt-/Krautzubereitung: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0144	FUSED	G633-O0144	f58r	f58r.35	sheoctham	sheoctham	SH	1	1	am	feuchte CTH-Drogenzubereitung; Rest am offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0145	FUSED	G633-O0145	f58r	f58r.36	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0146	FUSED	G633-O0146	f58v	f58v.13	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0147	FUSED	G633-O0147	f5r	f5r.3	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0148	FUSED	G633-O0148	f5r	f5r.4	chocthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0149	FUSED	G633-O0149	f66r	f66r.55	chctho	chctho	CH	0	0	o	CTH-Drogenmaterial: trocken; Rest o offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0150	FUSED	G633-O0150	f66r	f66r.59	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0151	FUSED	G633-O0151	f66r	f66r.71	chcthedy	chcthedy	CH	0	0	edy	CTH-Drogenmaterial: trocken; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0152	FUSED	G633-O0152	f66r	f66r.72	sheocthy	sheocthy	SH	1	1	y	feuchte CTH-Drogenzubereitung	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0153	FUSED	G633-O0153	f66r	f66r.75	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0154	FUSED	G633-O0154	f66r	f66r.76	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0155	FUSED	G633-O0155	f66r	f66r.80	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0156	FUSED	G633-O0156	f6v	f6v.6	shocthol	shocthol	SH	0	1	ol	Blatt-/Krautzubereitung: feucht; Rest ol offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0157	FUSED	G633-O0157	f75r	f75r.6	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0158	FUSED	G633-O0158	f75r	f75r.9	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0159	FUSED	G633-O0159	f75r	f75r.24	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0160	FUSED	G633-O0160	f75r	f75r.28	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0161	FUSED	G633-O0161	f75r	f75r.33	chcthedy	chcthedy	CH	0	0	edy	CTH-Drogenmaterial: trocken; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0162	FUSED	G633-O0162	f76r	f76r.13	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0163	FUSED	G633-O0163	f76r	f76r.24	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0164	FUSED	G633-O0164	f76r	f76r.30	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0165	FUSED	G633-O0165	f76r	f76r.34	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0166	FUSED	G633-O0166	f76r	f76r.35	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0167	FUSED	G633-O0167	f76r	f76r.35	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0168	FUSED	G633-O0168	f76r	f76r.42	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0169	FUSED	G633-O0169	f76v	f76v.4	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0170	FUSED	G633-O0170	f76v	f76v.5	chcthedy	chcthedy	CH	0	0	edy	CTH-Drogenmaterial: trocken; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0171	FUSED	G633-O0171	f76v	f76v.12	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0172	FUSED	G633-O0172	f76v	f76v.14	shcthedy	shcthedy	SH	0	0	edy	CTH-Drogenmaterial: feucht; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0173	FUSED	G633-O0173	f76v	f76v.15	checthey	checthey	CH	1	0	ey	trockenes CTH-Drogenmaterial, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0174	FUSED	G633-O0174	f77r	f77r.11	shcthey	shcthey	SH	0	0	ey	CTH-Drogenmaterial: feucht, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0175	FUSED	G633-O0175	f77r	f77r.26	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0176	FUSED	G633-O0176	f77v	f77v.31	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0177	FUSED	G633-O0177	f78r	f78r.6	chcthey	chcthey	CH	0	0	ey	CTH-Drogenmaterial: trocken, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0178	FUSED	G633-O0178	f78v	f78v.11	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0179	FUSED	G633-O0179	f78v	f78v.28	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0180	FUSED	G633-O0180	f79r	f79r.5	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0181	FUSED	G633-O0181	f79r	f79r.8	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0182	FUSED	G633-O0182	f79r	f79r.11	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0183	FUSED	G633-O0183	f79r	f79r.25	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0184	FUSED	G633-O0184	f79v	f79v.13	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0185	FUSED	G633-O0185	f80r	f80r.14	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0186	FUSED	G633-O0186	f80r	f80r.16	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0187	FUSED	G633-O0187	f80r	f80r.18	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0188	FUSED	G633-O0188	f80r	f80r.18	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0189	FUSED	G633-O0189	f80r	f80r.19	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0190	FUSED	G633-O0190	f80r	f80r.21	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0191	FUSED	G633-O0191	f80r	f80r.22	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0192	FUSED	G633-O0192	f80r	f80r.23	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0193	FUSED	G633-O0193	f80r	f80r.25	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0194	FUSED	G633-O0194	f80r	f80r.26	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0195	FUSED	G633-O0195	f80r	f80r.27	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0196	FUSED	G633-O0196	f80r	f80r.30	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0197	FUSED	G633-O0197	f80r	f80r.31	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0198	FUSED	G633-O0198	f80r	f80r.33	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0199	FUSED	G633-O0199	f80r	f80r.40	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0200	FUSED	G633-O0200	f80r	f80r.42	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0201	FUSED	G633-O0201	f80r	f80r.42	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0202	FUSED	G633-O0202	f80r	f80r.44	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0203	FUSED	G633-O0203	f80v	f80v.3	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0204	FUSED	G633-O0204	f80v	f80v.9	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0205	FUSED	G633-O0205	f80v	f80v.10	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0206	FUSED	G633-O0206	f80v	f80v.10	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0207	FUSED	G633-O0207	f80v	f80v.17	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0208	FUSED	G633-O0208	f80v	f80v.25	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0209	FUSED	G633-O0209	f80v	f80v.34	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0210	FUSED	G633-O0210	f81r	f81r.4	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0211	FUSED	G633-O0211	f81r	f81r.7	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0212	FUSED	G633-O0212	f81r	f81r.17	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0213	FUSED	G633-O0213	f81r	f81r.29	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
