occurrence_id	page	locus	token_index	surface	quality_prefix	outer_e_level	o_slot	remainder	structural_parse	triple_exact_token_stable	triple_boundary_normalized	left_surface	right_surface	position	section	language	hand	material_default_de	outer_e_default_de	inner_form_default_de	working_translation_de	surface_line
G633-O0087	f16v	f16v.8	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	daiin	qot	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	daiin chol y daiin chcthy qot char chor sholo
G633-O0088	f17v	f17v.21	5	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	or	cpheor	MIDDLE	H	A	1	Blatt-/Krautgut	attributiv_gebunden	GRUNDFORM	feuchtes Blatt-/Krautgut	oal sheor sholor or shecthy cpheor daiin
G633-O0089	f18r	f18r.6	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	ytol	dar	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	ychy kchor dair ytol chcthy dar dar dal
G633-O0090	f18r	f18r.9	2	chcthal	CH	0	0	al	ch+∅+∅+cth+al	1	1	chol	okshal	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_al	Blatt-/Krautgut: trocken; Rest al offen	chol chcthal okshal chykald
G633-O0091	f19v	f19v.4	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	ytch	qotol	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	ytch chcthy qotol daiin daiin
G633-O0092	f19v	f19v.6	4	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	cthol	s	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	ychoy kchor cthol chocthy s
G633-O0093	f20v	f20v.2	6	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	choiin	otol	MIDDLE	H	A	1	Blatt-/Krautgut	attributiv_gebunden	GRUNDFORM	trockenes Blatt-/Krautgut	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
G633-O0094	f20v	f20v.3	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	shol	qoty	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	okchy sho kchol shol chcthy qoty chy tolshy qotchy
G633-O0095	f20v	f20v.7	1	shocthy	SH	0	1	y	sh+∅+o+cth+y	1	1	<START>	sho	FIRST	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: feucht	shocthy sho cthy daiin sheoy tey s soaiin
G633-O0096	f20v	f20v.10	2	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	shokaiin	chol	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	shokaiin chocthy chol daiin chy chor ety
G633-O0097	f21r	f21r.11	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	tchol	otyky	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	shol chol shol tchol chcthy otyky shey yteol shody
G633-O0098	f22r	f22r.8	7	chocthy	CH	0	1	y	ch+∅+o+cth+y	0	0	chotaiin	do	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor
G633-O0099	f22v	f22v.15	3	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	cthy	qokchy	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	sho cthy chocthy qokchy dory
G633-O0100	f24r	f24r.13	5	chcth	CH	0	0	BARE	ch+∅+∅+cth+BARE	1	1	chey	s	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	KOPF_OHNE_REST	Blatt-/Krautgut: trocken	oees ol s chey chcth s ar
G633-O0101	f24v	f24v.3	5	chcth	CH	0	0	BARE	ch+∅+∅+cth+BARE	1	1	okam	<END>	LAST	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	KOPF_OHNE_REST	Blatt-/Krautgut: trocken	octhyl odchees oesearies okam chcth
G633-O0102	f24v	f24v.8	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	kochky	shol	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	kochky chcthy shol sain
G633-O0103	f25r	f25r.4	2	shocthy	SH	0	1	y	sh+∅+o+cth+y	1	1	dchckhy	ytchey	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: feucht	dchckhy shocthy ytchey cthor s chan chaiin qotchain
G633-O0104	f26r	f26r.2	8	checthedy	CH	1	0	edy	ch+e+∅+cth+edy	0	0	dy	ls	MIDDLE	H	B	2	Blatt-/Krautgut	attributiv_gebunden	RESTFORM_edy	trockenes Blatt-/Krautgut; Rest edy offen	dchey aiin adeeody ykecthey chedy ytedy dy checthedy ls
G633-O0105	f26r	f26r.3	2	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	oaiin	cthedy	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: feucht	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s
G633-O0106	f28r	f28r.7	4	shocthy	SH	0	1	y	sh+∅+o+cth+y	1	1	shockhy	otoldy	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: feucht	sho otor shockhy shocthy otoldy dshor dol dar
G633-O0107	f29r	f29r.1	9	cheecthy	CH	2	0	y	ch+ee+∅+cth+y	1	1	qoty	<END>	LAST	H	A	1	Blatt-/Krautgut	erweiterte_Bindungsstufe_2	GRUNDFORM	trockenes Blatt-/Krautgut; erweiterte Bindungsstufe 2	posaiin she aiin chep oty chy qotchy qoty cheecthy
G633-O0108	f29r	f29r.4	1	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	<START>	qoos	FIRST	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	chocthy qoos chos
G633-O0109	f29r	f29r.6	2	shocthy	SH	0	1	y	sh+∅+o+cth+y	1	1	chokshy	shor	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: feucht	chokshy shocthy shor shor daiin qokaiiin
G633-O0110	f29v	f29v.7	7	chocthy	CH	0	1	y	ch+∅+o+cth+y	0	1	shdy	sheky	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	qotcho kchor daiin ykaiin dy shdy chocthy sheky
G633-O0111	f2r	f2r.13	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	daiin	<END>	LAST	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	sho ykeey chey daiin chcthy
G633-O0112	f2v	f2v.3	7	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	chodain	daiin	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	otchy chor lshy chol chody chodain chcthy daiin
G633-O0113	f30r	f30r.9	5	chcthey	CH	0	0	ey	ch+∅+∅+cth+ey	1	1	keeaiin	chor	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	FORM_I	Blatt-/Krautgut: trocken, Form I	dchey qochar chol keeaiin chcthey chor cheky
G633-O0114	f30r	f30r.10	5	chctho	CH	0	0	o	ch+∅+∅+cth+o	1	1	qotchy	rchody	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_o	Blatt-/Krautgut: trocken; Rest o offen	chokchaiin dchor chkchean qotchy chctho rchody
G633-O0115	f30v	f30v.1	3	chocthey	CH	0	1	ey	ch+∅+o+cth+ey	1	1	shosaiin	sho	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	FORM_I	Blatt-/Krautzubereitung: trocken, Form I	sain shosaiin chocthey sho chepchy shor sheaiin
G633-O0116	f31r	f31r.8	7	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	cheol	<END>	LAST	H	B	2	Blatt-/Krautgut	attributiv_gebunden	GRUNDFORM	trockenes Blatt-/Krautgut	shedy qokedy cheol cheod qokeody cheol checthy
G633-O0117	f31r	f31r.9	3	shcthey	SH	0	0	ey	sh+∅+∅+cth+ey	1	1	sheeo	okeol	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	FORM_I	Blatt-/Krautgut: feucht, Form I	daiir sheeo shcthey okeol
G633-O0118	f32v	f32v.9	4	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	skey	daiin	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	qotchy cfhy skey chocthy daiin cthaiin daiin
G633-O0119	f34r	f34r.4	10	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	dam	<END>	LAST	H	B	2	Blatt-/Krautgut	attributiv_gebunden	GRUNDFORM	trockenes Blatt-/Krautgut	ytedy daiin chey aiin shy chckhy oltchedy otedy dam checthy
G633-O0120	f34r	f34r.14	11	chcthedy	CH	0	0	edy	ch+∅+∅+cth+edy	1	1	chedy	cheky	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_edy	Blatt-/Krautgut: trocken; Rest edy offen	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram
G633-O0121	f34v	f34v.1	9	chcthdy	CH	0	0	dy	ch+∅+∅+cth+dy	0	0	ypchdy	spaiin	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_dy	Blatt-/Krautgut: trocken; Rest dy offen	kechdy chdy chefchy shdy qopchdy shdydy chdalchdy ypchdy chcthdy spaiin
G633-O0122	f34v	f34v.3	9	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	kedaiiin	okchdy	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam
G633-O0123	f35v	f35v.1	2	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	parchor	roaiin	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	parchor chocthy roaiin ar
G633-O0124	f35v	f35v.5	2	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	dchokchy	chckhor	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	dchokchy chocthy chckhor
G633-O0125	f35v	f35v.6	4	chcthaiin	CH	0	0	aiin	ch+∅+∅+cth+aiin	1	1	chkcheeu	<END>	LAST	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_aiin	Blatt-/Krautgut: trocken; Rest aiin offen	shol tcheey chkcheeu chcthaiin
G633-O0126	f36v	f36v.11	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	oty	ytoryd	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	oty chcthy ytoryd
G633-O0127	f42v	f42v.3	8	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	dl	otoy	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	sho chotody chotol oky chol chol dl chcthy otoy
G633-O0128	f43v	f43v.3	4	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	qot	chky	MIDDLE	H	B	2	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary
G633-O0129	f43v	f43v.5	4	chcthdy	CH	0	0	dy	ch+∅+∅+cth+dy	0	0	otedol	chtey	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_dy	Blatt-/Krautgut: trocken; Rest dy offen	qokchedy oralody otedol chcthdy chtey
G633-O0130	f43v	f43v.7	6	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	tedy	otam	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas
G633-O0131	f44v	f44v.3	3	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	okchor	otol	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: feucht	tol okchor shcthy otol daiin cthy cthy
G633-O0132	f44v	f44v.9	7	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	ckhy	lo	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	dshor cthees l o lkeees ckhy chcthy lo
G633-O0133	f44v	f44v.12	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	chaiin	ctho	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	ychey teol chaiin chcthy ctho cthol
G633-O0134	f45r	f45r.3	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qo	kchol	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G633-O0135	f46r	f46r.7	13	chcthy	CH	0	0	y	ch+∅+∅+cth+y	0	0	qokar	m	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m
G633-O0136	f46v	f46v.12	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	chdam	chdam	MIDDLE	H	B	2	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	dair aly chdam chcthy chdam
G633-O0137	f49r	f49r.12	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	daiin	<END>	LAST	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	podaiin cheo kcho daiin chcthy
G633-O0138	f49v	f49v.6	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	chotchy	cthey	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	chotchy chcthy cthey koddy
G633-O0139	f49v	f49v.36	6	chcthey	CH	0	0	ey	ch+∅+∅+cth+ey	1	1	cho	dcheol	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	FORM_I	Blatt-/Krautgut: trocken, Form I	qotcho cheol chol s cho chcthey dcheol chotchody
G633-O0140	f49v	f49v.46	7	chctho	CH	0	0	o	ch+∅+∅+cth+o	1	1	sol	s	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_o	Blatt-/Krautgut: trocken; Rest o offen	oaiin cheky cho rchseesy kchor sol chctho s
G633-O0141	f4v	f4v.9	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	cheog	shoky	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	qooko iiin cheog chcthy shoky daiin
G633-O0142	f53r	f53r.1	2	chocthody	CH	0	1	ody	ch+∅+o+cth+ody	1	1	kodam	oty	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	RESTFORM_ody	Blatt-/Krautzubereitung: trocken; Rest ody offen	kodam chocthody oty
G633-O0143	f54v	f54v.6	3	shocthy	SH	0	1	y	sh+∅+o+cth+y	1	1	cheol	qodaiin	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: feucht	tol cheol shocthy qodaiin keeody
G633-O0144	f58r	f58r.35	9	sheoctham	SH	1	1	am	sh+e+o+cth+am	1	1	aiin	<END>	LAST	S	A	3	CTH-Drogenzubereitung	attributiv_gebunden	RESTFORM_am	feuchte CTH-Drogenzubereitung; Rest am offen	dtos sheol qokor sharal ckhol shol ar aiin sheoctham
G633-O0145	f58r	f58r.36	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qoky	ykeeshy	MIDDLE	S	A	3	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	skaiin shokal chockhy qoky chcthy ykeeshy shoekar
G633-O0146	f58v	f58v.13	7	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	okal	tal	MIDDLE	S	A	3	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qoeear alkeain ytal chos alor okal chcthy tal y kar
G633-O0147	f5r	f5r.3	6	chocthy	CH	0	1	y	ch+∅+o+cth+y	0	1	oteeeb	otchy	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	qoaiin otan chy daiin oteeeb chocthy otchy qotchody
G633-O0148	f5r	f5r.4	6	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	cheor	<END>	LAST	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautzubereitung: trocken	otain sheody chan s cheor chocthy
G633-O0149	f66r	f66r.55	7	chctho	CH	0	0	o	ch+∅+∅+cth+o	1	1	dyky	rotaiin	MIDDLE	T	B	5	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_o	CTH-Drogenmaterial: trocken; Rest o offen	ykeeody choekeey okeody chekeody qokeey dyky chctho rotaiin
G633-O0150	f66r	f66r.59	3	shcthy	SH	0	0	y	sh+∅+∅+cth+y	0	0	cheky	dalalshedy	MIDDLE	T	B	5	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	qo cheky shcthy dalalshedy cheta r sheod shokaiir chy dard
G633-O0151	f66r	f66r.71	5	chcthedy	CH	0	0	edy	ch+∅+∅+cth+edy	0	0	sheody	dal	MIDDLE	T	B	5	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_edy	CTH-Drogenmaterial: trocken; Rest edy offen	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody
G633-O0152	f66r	f66r.72	4	sheocthy	SH	1	1	y	sh+e+o+cth+y	1	1	ykeeody	ol	MIDDLE	T	B	5	CTH-Drogenzubereitung	attributiv_gebunden	GRUNDFORM	feuchte CTH-Drogenzubereitung	sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey
G633-O0153	f66r	f66r.75	10	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	ltsholy	r	MIDDLE	T	B	5	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol
G633-O0154	f66r	f66r.76	7	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qokaly	qotal	MIDDLE	T	B	5	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy
G633-O0155	f66r	f66r.80	6	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	sheedy	lkeol	MIDDLE	T	B	5	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar
G633-O0156	f6v	f6v.6	2	shocthol	SH	0	1	ol	sh+∅+o+cth+ol	1	1	tchody	choy	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	RESTFORM_ol	Blatt-/Krautzubereitung: feucht; Rest ol offen	tchody shocthol choy s
G633-O0157	f75r	f75r.6	6	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokain	qokeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	pcheykeeor olky dar okey qokain chcthy qokeedy qoky
G633-O0158	f75r	f75r.9	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokchdy	lo	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal
G633-O0159	f75r	f75r.24	5	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	sain	lor	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	qokain olkeey qolkary sain checthy lor ol
G633-O0160	f75r	f75r.28	6	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	oldair	qol	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	tchedy pchedy qokeey sol oldair shecthy qol l sheedy qokeedy lolchedy
G633-O0161	f75r	f75r.33	8	chcthedy	CH	0	0	edy	ch+∅+∅+cth+edy	1	1	qokain	ltedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_edy	CTH-Drogenmaterial: trocken; Rest edy offen	qokeey l shedy qo l chedy qokain chcthedy ltedy darom
G633-O0162	f76r	f76r.13	2	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	qokeedy	chckhey	MIDDLE	T	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar
G633-O0163	f76r	f76r.24	10	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	chedy	qokey	MIDDLE	T	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor
G633-O0164	f76r	f76r.30	3	shcthy	SH	0	0	y	sh+∅+∅+cth+y	0	0	cheolchey	chedy	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy
G633-O0165	f76r	f76r.34	10	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	shlches	sain	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly
G633-O0166	f76r	f76r.35	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokal	okeolor	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy
G633-O0167	f76r	f76r.35	11	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qol	chckhy	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy
G633-O0168	f76r	f76r.42	11	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	dy	otalam	MIDDLE	T	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G633-O0169	f76v	f76v.4	3	shecthy	SH	1	0	y	sh+e+∅+cth+y	0	0	sor	daiin	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	salkeey sor shecthy daiin okor chpchedy chy oty olor otchy r alchl
G633-O0170	f76v	f76v.5	4	chcthedy	CH	0	0	edy	ch+∅+∅+cth+edy	1	1	okain	qoteed	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_edy	CTH-Drogenmaterial: trocken; Rest edy offen	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg
G633-O0171	f76v	f76v.12	7	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	chedy	otedeey	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	solsheol sheey lteedy qokeedy qotal chedy checthy otedeey qokol chedy deey
G633-O0172	f76v	f76v.14	8	shcthedy	SH	0	0	edy	sh+∅+∅+cth+edy	1	1	qoteedy	qoeekeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_edy	CTH-Drogenmaterial: feucht; Rest edy offen	qokeedy qol cheedy otedy cthedy otedy qoteedy shcthedy qoeekeedy deedy
G633-O0173	f76v	f76v.15	5	checthey	CH	1	0	ey	ch+e+∅+cth+ey	1	1	chedy	<END>	LAST	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	FORM_I	trockenes CTH-Drogenmaterial, Form I	tchedy lsheedy chedal chedy checthey
G633-O0174	f77r	f77r.11	6	shcthey	SH	0	0	ey	sh+∅+∅+cth+ey	1	1	shedy	qokeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	FORM_I	CTH-Drogenmaterial: feucht, Form I	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham
G633-O0175	f77r	f77r.26	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokaiin	lchedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qoteedy qokeedy qokaiin chcthy lchedy qokaly
G633-O0176	f77v	f77v.31	4	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qokaiin	qotedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy
G633-O0177	f78r	f78r.6	6	chcthey	CH	0	0	ey	ch+∅+∅+cth+ey	0	0	qokedar	otor	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	FORM_I	CTH-Drogenmaterial: trocken, Form I	yteedy qotal dol shedy qokedar chcthey otor dor or
