event_id	record	statement_id	locus	visible_owner_id	visible_owner_de	surface	card_no	component_parse	invariant_card_reading_de	minimum_source_clause_de	primitive	terminal	global_cycle_edge
E337	B4	B4-S010	f83r.28	B4_MAIN_ARCH_LINKED_PAIR	dasselbe sichtbare Figurenpaar im B4-Record	oldy	PROC047	OL+DY	fortsetzen · Schluss	fortsetzen; schließen	CONTINUE_USE>CLOSE	YES	NONE
E338	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	saiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E339	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	cheky	PROC083	CHK+E+Y	wärmen · kurz · dies	wärmen kurz dies	HOLD_STATE	NO	NONE
E340	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	okeeol	PROC158	OK+EE+OL	ansetzen · länger · fortsetzen	ansetzen länger fortsetzen	HOLD_STATE	NO	NONE
E341	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	okain	PROC080	OK+AIN	ansetzen · Portion	ansetzen Portion	ACTIVATE_CHARGE	NO	NONE
E342	B4	B4-S011	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	chdy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	ACTIVATE_CHARGE	NO	NONE
E343	B4	B4-S011	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	sol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E344	B4	B4-S011	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	lkedy	PROC159	L+K+E+DY	führen · zuführen · kurz · Schluss	führen zuführen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E345	B4	B4-S012	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E346	B4	B4-S013	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	qokol	PROC160	OK+OL	ansetzen · fortsetzen	ansetzen fortsetzen	ACTIVATE_CHARGE	NO	NONE
E347	B4	B4-S013	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E348	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	or	PROC016	OR	Ansatz	Ansatz	ACTIVATE_CHARGE	NO	NONE
E349	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	chey	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E350	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	qockhey	PROC161	O+CKH+E+Y	Arbeitsgang · Durchlass · kurz · dies	Arbeitsgang Durchlass kurz dies	HOLD_STATE	NO	NONE
E351	B4	B4-S014	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	dairydy	PROC162	AIR+Y+DY	Lauf · dies · Schluss	Lauf dies; schließen	MOVE_PASS>CLOSE	YES	NONE
E352	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	qokain	PROC080	OK+AIN	ansetzen · Portion	ansetzen Portion	ACTIVATE_CHARGE	NO	NONE
E353	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	shey	PROC031	WHOLE[cheey|shey]	Empfangsbestand	Empfangsbestand	HOLD_STATE	NO	NONE
E354	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	kain	PROC069	K+AIN	zuführen · Portion	zuführen Portion	ACTIVATE_CHARGE	NO	NONE
E355	B4	B4-S015	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit offenem Fransenlauf	chckhal	PROC163	CH+CKH+AL	abziehen · Durchlass · Zielstelle	abziehen Durchlass Zielstelle	TARGET_HANDOFF	NO	NONE
E356	B4	B4-S015	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	solkey	PROC164	SOLK+E+Y	auffangen · kurz · dies	auffangen kurz dies	HOLD_STATE	NO	NONE
E357	B4	B4-S015	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E358	B4	B4-S016	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	qolkain	PROC070	OL+K+AIN	fortsetzen · zuführen · Portion	fortsetzen zuführen Portion	ACTIVATE_CHARGE	NO	NONE
E359	B4	B4-S016	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	dal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E360	B4	B4-S016	f83r.44	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	skar	PROC165	K+AR	zuführen · von dort	zuführen von dort	SOURCE_DRAW	NO	NONE
E361	B4	B4-S016	f83r.44	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und Mehrarmknoten	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E362	B5	B5-S001	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	otchdy	PROC166	OT+CHD+DY	danach · umsetzen · Schluss	danach umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E363	B5	B5-S002	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	qokchdy	PROC082	OK+CHD+DY	ansetzen · umsetzen · Schluss	ansetzen umsetzen; schließen	ACTIVATE_CHARGE>CLOSE	YES	NONE
E364	B5	B5-S003	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	shedal	PROC142	SHED+AL	absetzen · Zielstelle	absetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E365	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	dal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E366	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	cheol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E367	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	lol	PROC167	L+OL	führen · fortsetzen	führen fortsetzen	MOVE_PASS	NO	NONE
E368	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	chdal	PROC168	CHD+AL	umsetzen · Zielstelle	umsetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E369	B5	B5-S003	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	aiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E370	B5	B5-S003	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	sol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E371	B5	B5-S003	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	daiiin	PROC169	WHOLE[daiiin]	Sollstufe · zweite	Sollstufe zweite	METER_CHECK	NO	NONE
E372	B5	B5-S003	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	linke Fransenstation im eigenen B5-Nachtrag	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
E373	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	solkeey	PROC170	SOLK+EE+Y	auffangen · länger · dies	auffangen länger dies	HOLD_STATE	NO	NONE
E374	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	qekey	PROC171	E+K+E+Y	kurz · zuführen · kurz · dies	kurz zuführen kurz dies	HOLD_STATE	NO	NONE
E375	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	raly	PROC172	R+AL+Y	abkühlen · Zielstelle · dies	abkühlen Zielstelle dies	HOLD_STATE	NO	NONE
E376	B6	B6-S001	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	ol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E377	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	daiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E378	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	ol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E379	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	dain	PROC156	AIN	Portion	Portion	ACTIVATE_CHARGE	NO	NONE
E380	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	chey	PROC019	Y	dies	dies	ACTIVATE_CHARGE	NO	NONE
E381	B6	B6-S001	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf im eigenen B6-Nachtrag	ldalor	PROC173	L+AL+OR	führen · Zielstelle · Ansatz	führen Zielstelle Ansatz	ACTIVATE_CHARGE	NO	NONE
