source_group_id	unit_id	page	visible_surface	atom_sequence	minimal_card_reading_de	crosswalk_entry_ids	structural_or_local_atoms	unit_source_program	licensed_source_slots_in_this_unit	license_status	rich_noun_may_be_invented
E095	H5-S005	f56r	chokchy	OK+Y	ansetzen + dies	ROOT_OK;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E096	H5-S005	f56r	kchoar	CHEO+AR	Auszug + Quelle	ROOT_CHEO;ROOT_AR	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	EXTRACT;EXTRACTION_MEDIUM;HERB;WATER	CONTENT_SLOT_LICENSED	NO
E097	H5-S005	f56r	sotodan	OT+DAN	danach + anwenden	ROOT_OT;N10_DAN	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	OUTER_APPLICATION	CONTENT_SLOT_LICENSED	NO
E098	H5-S006	f56r	otchey	OT+Y	danach + dies	ROOT_OT;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E099	H5-S006	f56r	keol	E+OL	kurz + weiter	ROOT_E;ROOT_OL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E100	H5-S006	f56r	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E101	B1-S001	f81v	qokedy	OK+E+CLOSE	ansetzen + kurz + Ende	ROOT_OK;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E102	B1-S002	f81v	okaiin	OK+AIIN	ansetzen + Sollwert	ROOT_OK;ROOT_AIIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E103	B1-S002	f81v	kair	AIR	Lauf	ROOT_AIR	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	WASH_LIQUID	CONTENT_SLOT_LICENSED	NO
E104	B1-S002	f81v	okal	OK+AL	ansetzen + Ziel	ROOT_OK;ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E105	B1-S002	f81v	sar	AR	Quelle	ROOT_AR	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E106	B1-S002	f81v	ol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E107	B1-S002	f81v	kain	AIN	Anteil	ROOT_AIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E108	B1-S002	f81v	olkain	OL+AIN	weiter + Anteil	ROOT_OL;ROOT_AIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E109	B1-S002	f81v	al	AL	Ziel	ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E110	B1-S002	f81v	ol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E111	B1-S002	f81v	rol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E112	B1-S002	f81v	dl	LOCAL_WHOLE	Zusatz	NONE	LOCAL_WHOLE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E113	B1-S002	f81v	olor	OL+OR	weiter + Ansatz	ROOT_OL;ROOT_OR	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E114	B1-S002	f81v	ol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E115	B1-S002	f81v	sheckhal	CKH+E+AL	Durchlass + kurz + Ziel	ROOT_CKH;ROOT_E;ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;DURATION;FILTER;OUTLET;STATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E116	B1-S002	f81v	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E117	B1-S002	f81v	qokeedal	OK+EE+AL	ansetzen + länger + Ziel	ROOT_OK;ROOT_EE;ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;DURATION;STATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E118	B1-S002	f81v	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E119	B1-S002	f81v	chckhy	CKH+Y	Durchlass + dies	ROOT_CKH;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	FILTER;OUTLET	CONTENT_SLOT_LICENSED	NO
E120	B1-S002	f81v	schedy	CHD+CLOSE	umsetzen + Ende	ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E121	B1-S003	f81v	qol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E122	B1-S003	f81v	sshkchdy	SH+KCH+CHD+CLOSE	halten + bearbeiten + umsetzen + Ende	ROOT_SH;ROOT_KCH;ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION	CONTENT_SLOT_LICENSED	NO
E123	B1-S004	f81v	chedy	CHD+Y	umsetzen + dies	ROOT_CHD;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E124	B1-S004	f81v	ol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E125	B1-S004	f81v	shedy	SHED+E+CLOSE	absetzen + kurz + Ende	ROOT_SHED;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E126	B1-S005	f81v	qolchedy	OL+CHD+CLOSE	weiter + umsetzen + Ende	ROOT_OL;ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E127	B1-S006	f81v	qokain	OK+AIN	ansetzen + Anteil	ROOT_OK;ROOT_AIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E128	B1-S006	f81v	shckhy	CKH+Y	Durchlass + dies	ROOT_CKH;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	FILTER;OUTLET	CONTENT_SLOT_LICENSED	NO
E129	B1-S006	f81v	dl	LOCAL_WHOLE	Zusatz	NONE	LOCAL_WHOLE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E130	B1-S006	f81v	ral	AL	Ziel	ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E131	B1-S007	f81v	qokchdy	OK+CHD+CLOSE	ansetzen + umsetzen + Ende	ROOT_OK;ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E132	B1-S008	f81v	chey	Y	dies	ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E133	B1-S008	f81v	ol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E134	B1-S008	f81v	cheky	CHK+E+Y	wärmen + kurz + dies	ROOT_CHK;ROOT_E;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E135	B1-S008	f81v	ol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E136	B1-S008	f81v	shedy	SHED+E+CLOSE	absetzen + kurz + Ende	ROOT_SHED;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E137	B1-S009	f81v	qokedy	OK+E+CLOSE	ansetzen + kurz + Ende	ROOT_OK;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E138	B1-S010	f81v	qokedy	OK+E+CLOSE	ansetzen + kurz + Ende	ROOT_OK;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E139	B1-S011	f81v	chckhy	CKH+Y	Durchlass + dies	ROOT_CKH;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	FILTER;OUTLET	CONTENT_SLOT_LICENSED	NO
E140	B1-S011	f81v	qoky	OK+Y	ansetzen + dies	ROOT_OK;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E141	B1-S012	f81v	lsho	WASH+START	Waschgang beginnen	N07_WASH	START	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;FILTER;WASH_LIQUID	CONTENT_SLOT_LICENSED	NO
E142	B1-S012	f81v	qokey	OK+E+Y	ansetzen + kurz + dies	ROOT_OK;ROOT_E;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E143	B1-S012	f81v	lshedy	WASH+CLOSE	waschen + Ende	N07_WASH;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;FILTER;WASH_LIQUID	CONTENT_SLOT_LICENSED	NO
E144	B1-S013	f81v	lshedy	WASH+CLOSE	waschen + Ende	N07_WASH;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;FILTER;WASH_LIQUID	CONTENT_SLOT_LICENSED	NO
E145	B1-S014	f81v	chedy	CHD+Y	umsetzen + dies	ROOT_CHD;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E146	B1-S014	f81v	qolky	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E147	B1-S014	f81v	lchedal	L+CHD+AL	zur Ablaufstelle führen	ROOT_CHD;ROOT_AL	L	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E148	B1-S014	f81v	qol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E149	B1-S014	f81v	otar	OT+AR	danach + Quelle	ROOT_OT;ROOT_AR	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E150	B1-S015	f81v	ytey	Y+E+TY	dies + kurz + Teil	ROOT_Y;ROOT_E;ROOT_TY	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E151	B1-S015	f81v	okchedy	OK+CHD+CLOSE	ansetzen + umsetzen + Ende	ROOT_OK;ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E152	B1-S016	f81v	qokal	OK+AL	ansetzen + Ziel	ROOT_OK;ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E153	B1-S016	f81v	okeey	OK+EE+Y	ansetzen + länger + dies	ROOT_OK;ROOT_EE;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E154	B1-S016	f81v	qol	OL	weiter	ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E155	B1-S016	f81v	cheedy	SHED+E+CLOSE	absetzen + kurz + Ende	ROOT_SHED;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E156	B1-S017	f81v	sal	AL	Ziel	ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E157	B1-S017	f81v	teol	E+OL	kurz + weiter	ROOT_E;ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E158	B1-S017	f81v	dchdy	CHD+CLOSE	umsetzen + Ende	ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E159	B1-S018	f81v	ly	L+Y	aktuellen Posten abführen	ROOT_Y	L	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E160	B1-S018	f81v	dsheol	SH+E+OL	halten + kurz + weiter	ROOT_SH;ROOT_E;ROOT_OL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E161	B1-S018	f81v	oiiin	IIN	Stufe	ROOT_IIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E162	B1-S018	f81v	olkeedy	SOLK+EE+CLOSE	sammeln + länger + Ende	ROOT_SOLK;ROOT_EE;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E163	B1-S019	f81v	tedy	SHED+E+CLOSE	absetzen + kurz + Ende	ROOT_SHED;ROOT_E;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E164	B1-S020	f81v	cheky	CHK+E+Y	wärmen + kurz + dies	ROOT_CHK;ROOT_E;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E165	B1-S020	f81v	shckhedy	CKHE+CLOSE	trennen + Ende	ROOT_CKHE;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	FILTER	CONTENT_SLOT_LICENSED	NO
E166	B1-S021	f81v	chal	AL	Ziel	ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>OUTLET>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E167	B2-S001	f82r	dchedy	CHD+CLOSE	umsetzen + Ende	ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E168	B2-S002	f82r	qolchedy	OL+CHD+CLOSE	weiter + umsetzen + Ende	ROOT_OL;ROOT_CHD;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E169	B2-S003	f82r	qokain	OK+AIN	ansetzen + Anteil	ROOT_OK;ROOT_AIN	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E170	B2-S003	f82r	dy	Y	dies	ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E171	B2-S003	f82r	qokeedy	OK+EE+CLOSE	ansetzen + länger + Ende	ROOT_OK;ROOT_EE;ROOT_CLOSE	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E172	B2-S004	f82r	qokal	OK+AL	ansetzen + Ziel	ROOT_OK;ROOT_AL	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
E173	B2-S004	f82r	lcheckhy	L+CKH+Y	Ausgangsdurchlass	ROOT_CKH;ROOT_Y	L	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	FILTER;INLET;OPENING;OUTLET;RUN	CONTENT_SLOT_LICENSED	NO
E174	B2-S004	f82r	lched	L+CHD	abführen	ROOT_CHD	L	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E175	B2-S004	f82r	qokeey	OK+EE+Y	ansetzen + länger + dies	ROOT_OK;ROOT_EE;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	DURATION;TEMPERATURE	CONTENT_SLOT_LICENSED	NO
E176	B2-S004	f82r	lcheckhedy	L+CKHE+CLOSE	abseihen; Schluss	ROOT_CKHE;ROOT_CLOSE	L	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	FILTER	CONTENT_SLOT_LICENSED	NO
E177	B2-S005	f82r	qokaly	OK+AL+Y	ansetzen + Ziel + dies	ROOT_OK;ROOT_AL;ROOT_Y	NONE	ADDITIVE>BASIN>BODY_WORK_AREA>DURATION>FIGURE_WORKPIECE>FILTER>IMMERSION>INLET>OPENING>OUTLET>RUN>STATION>TEMPERATURE>WASH_LIQUID	BODY_WORK_AREA;STATION	CONTENT_SLOT_LICENSED	NO
