lock_id	surface	locked_recipe	gdt404_surface_status	gdt404_event_count	gdt404_physical_page_count	gdt404_physical_pages	gdt404_first_event_id	amber_boundary	locked_candidate_recipes	next_batch_exact_surface_rule	allowed_change	forbidden_change
G405-W0081	cthes	CH+T+E+S	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0028	NO	CH+T+E+S::8	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0082	cthey	CH+T+E+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0093	NO	CH+T+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0083	cthiar	CH+T+LOCAL_CHAR_I+AR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0035	NO	CH+T+LOCAL_CHAR_I+AR::3	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0084	cthoary	CH+T+O+AR+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0027	NO	CH+T+O+OR+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0085	cthol	CH+T+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0187	NO	CH+T+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0086	ctholdar	CH+T+OL+D_ADDR+AR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0189	NO	EE+L+AR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0087	cthols	CH+T+OL+S	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0151	NO	CH+T+OL+S::5	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0088	cthres	CH+T+R+E+S	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0007	YES	CH+T+OL+S::5 | CH+T+AL+S::3 | CH+T+AR+S::3 | CH+T+E+Y+S::3 | SH+EE+R+S_ADDR::3 | CH+T+OR+S::2 | CH+T+Y+D_ADDR+S::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0089	cthy	CH+T+Y	EXACT_SURFACE_ONE_RECIPE	3	1	f1r	G404-E0105	NO	CH+T+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0090	d	D_ADDR	EXACT_SURFACE_ONE_RECIPE	2	1	f1r	G404-E0096	NO	D_ADDR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0091	daid	AIN+D_ADDR	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0256	YES	AIN+D_ADDR::30 | D_ADDR+AIR+D_ADDR::9 | A_ADDR+LOCAL_CHAR_I+D_ADDR::2	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0092	daiiin	DA+IIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0159	NO	DA+IIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0093	daiin	AIIN	EXACT_SURFACE_ONE_RECIPE	10	3	f1r|f81r|f95v	G404-E0036	NO	AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0094	dain	AIN	EXACT_SURFACE_ONE_RECIPE	10	3	f1r|f81r|f95v	G404-E0062	NO	AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0095	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0135	YES	AIN+Y::30 | D_ADDR+AIR+Y::9 | DA+LOCAL_CHAR_I+Y::5 | AL+LOCAL_CHAR_I+Y::2 | A_ADDR+LOCAL_CHAR_I+Y+M_LOCAL::2	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0096	dal	AL	EXACT_SURFACE_ONE_RECIPE	3	2	f1r|f95v	G404-E0198	NO	AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0097	daly	AL+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0425	NO	AL+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0098	dan	AIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0021	NO	AIN::30	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0099	dar	D_ADDR+AR	EXACT_SURFACE_ONE_RECIPE	7	3	f1r|f24v|f95v	G404-E0141	NO	D_ADDR+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0100	daraiin	D_ADDR+AR+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0029	NO	AR+AIIN::1 | DA+R+AIIN::1 | D_ADDR+AR+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0101	dchaiin	D_ADDR+CH+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0214	NO	D_ADDR+CH+AIIN::6	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0102	dchal	D_ADDR+CH+AL	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0297	NO	D_ADDR+CH+AL::9 | D_ADDR+AL::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0103	dchar	D_ADDR+CH+AR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0145	NO	D_ADDR+AR::5 | D_ADDR+CH+AR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0104	dchdy	CHD+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0618	NO	CHD+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0105	dchedy	D_ADDR+CHD+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0324	NO	D_ADDR+CHD+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0106	dcheo	D_ADDR+CH+E+O	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0199	NO	D_ADDR+CH+E+O::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0107	dchey	CH+E+Y	EXACT_SURFACE_ONE_RECIPE	2	2	f24v|f81r	G404-E0295	NO	CH+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0108	dchody	D_ADDR+CH+O+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0637	NO	D_ADDR+CH+O+D_ADDR+Y::6 | D_ADDR+CHD+O+Y::3 | CH+O+DY::1 | CHD+O+DY::1 | D_ADDR+CH+O+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0109	dchol	D_ADDR+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0378	NO	D_ADDR+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0110	dchor	D_ADDR+CH+OR	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0230	NO	D_ADDR+CH+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0111	dkshey	D_ADDR+K+SH+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0620	NO	D_ADDR+K+SH+E+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0112	dloo	D_ADDR+L+O+O	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0152	YES	AL+O::41 | D_ADDR+AR+O::40 | D_ADDR+OL+O::9 | D_ADDR+OR+O::6 | HO+O::6 | DA+AM_ADDR+O::5 | SH+O+O::3 | AL+O+O::1 | DA+LOCAL_CHAR_G+O::1 | DA+S+O::1 | D_ADDR+K+Y+O::1 | D_ADDR+O+D_ADDR+O::1 | D_ADDR+O+Y+O::1 | OT+O+O::1 | T+E+O+O::1 | Y+T+O+O::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0113	dlos	D_ADDR+L+O+S	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0246	YES	T+L+O+S::2 | DA+O+S::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0114	dn	D_ADDR+AN	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0104	YES	N::2	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0115	do	D_ADDR+O	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0288	NO	D_ADDR+O::17	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0116	doiir	D_ADDR+O+IIN+R	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0290	NO	D_ADDR+O+IIN+R	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0117	dol	D_ADDR+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0474	NO	D_ADDR+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0118	dolkain	D_ADDR+OL+K+AIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0635	NO	D_ADDR+OL+K+AIN::2 | OL+K+AIN::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0119	dolkchy	D_ADDR+OL+K+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0681	NO	OK+L+Y::7 | D_ADDR+CH+K+Y::1 | D_ADDR+Y+K+P+Y::1 | SH+L+K+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0120	dshedy	SH+E+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0426	NO	SH+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0121	dshees	D_ADDR+SH+EE+S	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0347	NO	D_ADDR+SH+EE+S::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0122	dshey	D_ADDR+SH+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0626	NO	SH+E+Y::9	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0123	dy	Y	EXACT_SURFACE_ONE_RECIPE	2	2	f24v|f81r	G404-E0294	NO	Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0124	dydyd	Y+DY+D_LABEL	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0133	YES	D_ADDR+Y+DY+D_LABEL::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0125	eo	E+O	NEW_VISIBLE_COMPOSITION	2	1	f1r	G404-E0109	NO	E+O::3	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0126	es	E+S	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0079	NO	E+S	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0127	eses	E+S+E+S	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0342	YES	S+OS::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0128	ety	E+T+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0599	NO	E+T+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0129	fachys	LOCAL_CHAR_F+A_ADDR+CH+Y+S	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0001	YES	OT+E+O+Y+S_ADDR::6 | CH+E+O+Y+S::4 | OK+EE+Y+S::3 | OT+EE+Y+S::3 | SH+EE+Y+S_ADDR::3 | CH+CH+Y+S::2 | OK+E+O+Y+S::2 | SH+EE+Y+S::2 | CH+T+O+Y+S::1 | O+EE+O+Y+S::1 | O+EEE+Y+S::1 | OK+A_ADDR+Y+S::1 | OK+O+E+Y+S::1 | OT+E+Y+S::1 | OT+O+Y::1 | R+CH+E+Y+S::1 | Y+T+E+O+Y+S_ADDR::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0130	far	LOCAL_CHAR_F+AR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0186	NO	LOCAL_CHAR_F+AR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0131	fcheey	LOCAL_CHAR_F+CH+EE+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0550	NO	F+EE+Y::2 | F+CH+EE+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0132	fchodaiin	LOCAL_CHAR_F+CH+O+D_ADDR+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0640	NO	CHD+O+AIIN::7 | SH+O+E+AIIN::4 | AL+O+AIIN::1 | L+O+AIIN::1 | OL+O+AIIN::1 | S+AL+O+D_ADDR+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0133	foar	LOCAL_CHAR_F+O+AR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0277	NO	F+O+AR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0134	k	K	EXACT_SURFACE_ONE_RECIPE	3	2	f24v|f95v	G404-E0223	NO	K	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0135	kaiin	K+AIIN	EXACT_SURFACE_ONE_RECIPE	3	2	f1r|f81r	G404-E0176	NO	K+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0136	kain	K+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0627	NO	K+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0137	kaipy	K+A_ADDR+LOCAL_CHAR_I+P+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0530	YES	K+AIN+Y::5 | K+AIR+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0138	kair	K+AIR	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0015	NO	K+AIR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0139	kchdy	K+CHD+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0634	NO	K+CHD+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0140	kchod	K+CH+O+D_ADDR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0296	NO	K+OL+D_ADDR::4 | K+CH+O+D_ADDR::3	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0141	kchy	K+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0122	NO	K+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0142	kdchy	K+D_ADDR+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0197	NO	D_ADDR+K+Y::3 | K+D_ADDR+Y::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0143	keey	K+EE+Y	EXACT_SURFACE_ONE_RECIPE	2	1	f1r	G404-E0205	NO	K+EE+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0144	keol	K+E+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0271	NO	K+E+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0145	kochky	K+O+CH+K+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0259	YES	K+OL+K+DY::1 | K+OL+P+K+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0146	kod	K+O+D_ADDR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0106	NO	K+O+D_ADDR::4 | K+D_ADDR+OL::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0147	kodaiin	K+O+D_ADDR+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0090	NO	K+O+AIIN::2 | K+O+D_ADDR+AIIN::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0148	kodshey	K+O+D_ADDR+SH+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0139	NO	O+P+D_ADDR+SH+E+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0149	koeam	K+O+E+AM_ADDR	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0127	NO	K+O+E+Y+M_LOCAL::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0150	kokaiin	K+OK+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0195	NO	K+OK+AIIN::56	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0151	kol	K+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0113	NO	K+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0152	kor	K+OR	EXACT_SURFACE_ONE_RECIPE	2	1	f1r	G404-E0009	NO	K+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0153	kos	K+O+S	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0064	NO	K+OS::5 | K+O+S::3 | K+S+OL::2 | K+S+OR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0154	koshey	K+O+SH+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0201	NO	K+O+SH+E+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0155	kshed	K+SH+E+D_ADDR	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0650	NO	K+SH+E+D_ADDR::3 | K+SH+E::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0156	kshedy	K+SH+E+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0666	NO	OK+SH+E+DY::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0157	ksho	K+SH+O	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0276	NO	K+SH+O::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0158	kshoy	K+SH+O+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0081	NO	K+SH+O+Y::4	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
