event_id	page	record	statement_id	hand	exact_card_id	surface	knowledge_source	available_to_actual_hand
E272	f83r	B3	B3-S021	HAND_2	PROC055	dal	FAST_ORAL_COMPOSITION	YES
E273	f83r	B3	B3-S021	HAND_2	PROC019	sy	FAST_ORAL_COMPOSITION	YES
E274	f83r	B3	B3-S021	HAND_2	PROC009	saiin	FAST_ORAL_COMPOSITION	YES
E275	f83r	B3	B3-S021	HAND_2	PROC142	shedal	WALL_STRIP_COMPOSITION	YES
E276	f83r	B3	B3-S021	HAND_2	PROC143	shecthy	WALL_STRIP_COMPOSITION	YES
E277	f83r	B3	B3-S021	HAND_2	PROC019	chey	FAST_ORAL_COMPOSITION	YES
E278	f83r	B3	B3-S021	HAND_2	PROC055	tal	FAST_ORAL_COMPOSITION	YES
E279	f83r	B3	B3-S021	HAND_2	PROC014	shcthy	WALL_STRIP_COMPOSITION	YES
E280	f83r	B3	B3-S021	HAND_2	PROC144	dalchdy	FAST_ORAL_COMPOSITION	YES
E281	f83r	B3	B3-S022	HAND_2	PROC145	qotchedy	FAST_ORAL_COMPOSITION	YES
E282	f83r	B3	B3-S023	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E283	f83r	B3	B3-S024	HAND_2	PROC076	tchedy	FAST_ORAL_COMPOSITION	YES
E284	f83r	B3	B3-S025	HAND_2	PROC082	qokchdy	FAST_ORAL_COMPOSITION	YES
E285	f83r	B3	B3-S026	HAND_2	PROC146	cheedar	WALL_STRIP_COMPOSITION	YES
E286	f83r	B3	B3-S026	HAND_2	PROC147	chldaiin	FAST_ORAL_COMPOSITION	YES
E287	f83r	B3	B3-S026	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E288	f83r	B3	B3-S026	HAND_2	PROC080	qokain	WALL_STRIP_COMPOSITION	YES
E289	f83r	B3	B3-S026	HAND_2	PROC014	checthy	WALL_STRIP_COMPOSITION	YES
E290	f83r	B3	B3-S026	HAND_2	PROC148	chealror	WALL_STRIP_COMPOSITION	YES
E291	f83r	B3	B3-S026	HAND_2	PROC098	solkeedy	WALL_STRIP_COMPOSITION	YES
E292	f83r	B3	B3-S027	HAND_2	PROC129	qoteedy	FAST_ORAL_COMPOSITION	YES
E293	f83r	B3	B3-S028	HAND_2	PROC092	qokeey	FAST_ORAL_COMPOSITION	YES
E294	f83r	B3	B3-S028	HAND_2	PROC067	qokedy	FAST_ORAL_COMPOSITION	YES
E295	f83r	B3	B3-S029	HAND_2	PROC013	sol	FAST_ORAL_COMPOSITION	YES
E296	f83r	B3	B3-S029	HAND_2	PROC149	cheeety	WALL_STRIP_COMPOSITION	YES
E297	f83r	B3	B3-S029	HAND_2	PROC067	qokedy	FAST_ORAL_COMPOSITION	YES
E298	f83r	B3	B3-S030	HAND_2	PROC008	qoky	FAST_ORAL_COMPOSITION	YES
E299	f83r	B3	B3-S030	HAND_2	PROC009	saiin	FAST_ORAL_COMPOSITION	YES
E300	f83r	B3	B3-S030	HAND_2	PROC150	schedair	WALL_STRIP_COMPOSITION	YES
E301	f83r	B3	B3-S030	HAND_2	PROC145	otchedy	FAST_ORAL_COMPOSITION	YES
E302	f83r	B3	B3-S031	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E303	f83r	B3	B3-S032	HAND_2	PROC151	chedain	WALL_STRIP_COMPOSITION	YES
E304	f83r	B3	B3-S032	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E305	f83r	B3	B3-S032	HAND_2	PROC152	qotedaiin	FAST_ORAL_COMPOSITION	YES
E306	f83r	B3	B3-S032	HAND_2	PROC112	otaiin	FAST_ORAL_COMPOSITION	YES
E307	f83r	B3	B3-S032	HAND_2	PROC135	otedy	FAST_ORAL_COMPOSITION	YES
E308	f83r	B3	B3-S033	HAND_2	PROC108	ldy	FAST_ORAL_COMPOSITION	YES
E309	f83r	B3	B3-S034	HAND_2	PROC097	soiiin	WALL_STRIP_COMPOSITION	YES
E310	f83r	B3	B3-S034	HAND_2	PROC014	checthy	WALL_STRIP_COMPOSITION	YES
E311	f83r	B3	B3-S034	HAND_2	PROC004	chety	WALL_STRIP_COMPOSITION	YES
E312	f83r	B3	B3-S034	HAND_2	PROC112	otaiin	FAST_ORAL_COMPOSITION	YES
E313	f83r	B3	B3-S034	HAND_2	PROC153	olsaly	FAST_ORAL_COMPOSITION	YES
E314	f83r	B3	B3-S034	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E315	f83r	B4	B4-S001	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E316	f83r	B4	B4-S002	HAND_2	PROC154	qolchey	FAST_ORAL_COMPOSITION	YES
E317	f83r	B4	B4-S002	HAND_2	PROC092	qokeey	FAST_ORAL_COMPOSITION	YES
E318	f83r	B4	B4-S002	HAND_2	PROC067	qokedy	FAST_ORAL_COMPOSITION	YES
E319	f83r	B4	B4-S003	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E320	f83r	B4	B4-S003	HAND_2	PROC131	otal	FAST_ORAL_COMPOSITION	YES
E321	f83r	B4	B4-S003	HAND_2	PROC065	otchey	FAST_ORAL_COMPOSITION	YES
E322	f83r	B4	B4-S003	HAND_2	PROC092	qokeey	FAST_ORAL_COMPOSITION	YES
E323	f83r	B4	B4-S003	HAND_2	PROC008	qoky	FAST_ORAL_COMPOSITION	YES
E324	f83r	B4	B4-S003	HAND_2	PROC013	tol	FAST_ORAL_COMPOSITION	YES
E325	f83r	B4	B4-S003	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E326	f83r	B4	B4-S004	HAND_2	PROC155	qokylddy	HAND_2_RARE_BOX	YES
E327	f83r	B4	B4-S005	HAND_2	PROC156	dain	WALL_STRIP_COMPOSITION	YES
E328	f83r	B4	B4-S005	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E329	f83r	B4	B4-S005	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E330	f83r	B4	B4-S006	HAND_2	PROC099	shckhedy	WALL_STRIP_COMPOSITION	YES
E331	f83r	B4	B4-S007	HAND_2	PROC099	shckhedy	WALL_STRIP_COMPOSITION	YES
E332	f83r	B4	B4-S008	HAND_2	PROC009	saiin	FAST_ORAL_COMPOSITION	YES
E333	f83r	B4	B4-S008	HAND_2	PROC046	cheeky	WALL_STRIP_COMPOSITION	YES
E334	f83r	B4	B4-S008	HAND_2	PROC157	sheey	FAST_ORAL_COMPOSITION	YES
E335	f83r	B4	B4-S008	HAND_2	PROC067	qokedy	FAST_ORAL_COMPOSITION	YES
E336	f83r	B4	B4-S009	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E337	f83r	B4	B4-S010	HAND_2	PROC047	oldy	FAST_ORAL_COMPOSITION	YES
E338	f83r	B4	B4-S011	HAND_2	PROC009	saiin	FAST_ORAL_COMPOSITION	YES
E339	f83r	B4	B4-S011	HAND_2	PROC083	cheky	WALL_STRIP_COMPOSITION	YES
E340	f83r	B4	B4-S011	HAND_2	PROC158	okeeol	FAST_ORAL_COMPOSITION	YES
E341	f83r	B4	B4-S011	HAND_2	PROC080	okain	WALL_STRIP_COMPOSITION	YES
E342	f83r	B4	B4-S011	HAND_2	PROC042	chdy	FAST_ORAL_COMPOSITION	YES
E343	f83r	B4	B4-S011	HAND_2	PROC013	sol	FAST_ORAL_COMPOSITION	YES
E344	f83r	B4	B4-S011	HAND_2	PROC159	lkedy	WALL_STRIP_COMPOSITION	YES
E345	f83r	B4	B4-S012	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E346	f83r	B4	B4-S013	HAND_2	PROC160	qokol	FAST_ORAL_COMPOSITION	YES
E347	f83r	B4	B4-S013	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E348	f83r	B4	B4-S014	HAND_2	PROC016	or	WALL_STRIP_COMPOSITION	YES
E349	f83r	B4	B4-S014	HAND_2	PROC019	chey	FAST_ORAL_COMPOSITION	YES
E350	f83r	B4	B4-S014	HAND_2	PROC161	qockhey	WALL_STRIP_COMPOSITION	YES
E351	f83r	B4	B4-S014	HAND_2	PROC162	dairydy	WALL_STRIP_COMPOSITION	YES
E352	f83r	B4	B4-S015	HAND_2	PROC080	qokain	WALL_STRIP_COMPOSITION	YES
E353	f83r	B4	B4-S015	HAND_2	PROC031	shey	FAST_ORAL_COMPOSITION	YES
E354	f83r	B4	B4-S015	HAND_2	PROC069	kain	WALL_STRIP_COMPOSITION	YES
E355	f83r	B4	B4-S015	HAND_2	PROC163	chckhal	WALL_STRIP_COMPOSITION	YES
E356	f83r	B4	B4-S015	HAND_2	PROC164	solkey	WALL_STRIP_COMPOSITION	YES
E357	f83r	B4	B4-S015	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E358	f83r	B4	B4-S016	HAND_2	PROC070	qolkain	WALL_STRIP_COMPOSITION	YES
E359	f83r	B4	B4-S016	HAND_2	PROC055	dal	FAST_ORAL_COMPOSITION	YES
E360	f83r	B4	B4-S016	HAND_2	PROC165	skar	WALL_STRIP_COMPOSITION	YES
E361	f83r	B4	B4-S016	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E362	f83r	B5	B5-S001	HAND_2	PROC166	otchdy	FAST_ORAL_COMPOSITION	YES
E363	f83r	B5	B5-S002	HAND_2	PROC082	qokchdy	FAST_ORAL_COMPOSITION	YES
E364	f83r	B5	B5-S003	HAND_2	PROC142	shedal	WALL_STRIP_COMPOSITION	YES
E365	f83r	B5	B5-S003	HAND_2	PROC055	dal	FAST_ORAL_COMPOSITION	YES
E366	f83r	B5	B5-S003	HAND_2	PROC013	cheol	FAST_ORAL_COMPOSITION	YES
E367	f83r	B5	B5-S003	HAND_2	PROC167	lol	FAST_ORAL_COMPOSITION	YES
E368	f83r	B5	B5-S003	HAND_2	PROC168	chdal	FAST_ORAL_COMPOSITION	YES
E369	f83r	B5	B5-S003	HAND_2	PROC009	aiin	FAST_ORAL_COMPOSITION	YES
E370	f83r	B5	B5-S003	HAND_2	PROC013	sol	FAST_ORAL_COMPOSITION	YES
E371	f83r	B5	B5-S003	HAND_2	PROC169	daiiin	HAND_2_RARE_BOX	YES
E372	f83r	B5	B5-S003	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E373	f83r	B6	B6-S001	HAND_2	PROC170	solkeey	WALL_STRIP_COMPOSITION	YES
E374	f83r	B6	B6-S001	HAND_2	PROC171	qekey	WALL_STRIP_COMPOSITION	YES
E375	f83r	B6	B6-S001	HAND_2	PROC172	raly	WALL_STRIP_COMPOSITION	YES
E376	f83r	B6	B6-S001	HAND_2	PROC013	ol	FAST_ORAL_COMPOSITION	YES
E377	f83r	B6	B6-S001	HAND_2	PROC009	daiin	FAST_ORAL_COMPOSITION	YES
E378	f83r	B6	B6-S001	HAND_2	PROC013	ol	FAST_ORAL_COMPOSITION	YES
E379	f83r	B6	B6-S001	HAND_2	PROC156	dain	WALL_STRIP_COMPOSITION	YES
E380	f83r	B6	B6-S001	HAND_2	PROC019	chey	FAST_ORAL_COMPOSITION	YES
E381	f83r	B6	B6-S001	HAND_2	PROC173	ldalor	WALL_STRIP_COMPOSITION	YES
