event_id	statement_id	record_unit_id	page	page_hand_profile	field_id	position_class	master_card_id	portable_value_de	observed_surface	shared_profile_surface	hand_rule	hand_rule_de	page_hand_surface	shared_match	page_hand_match	surface_registered
E141	B1-S012	B1	f81v	HAND_C_EARLY_BIO	F034	INITIAL	MC130	Waschgang	lsho	lsho	PROFILE_DEFAULT	Use the expanded shared profile.	lsho	YES	YES	YES
E142	B1-S012	B1	f81v	HAND_C_EARLY_BIO	F034	MEDIAL	MC007	kurz einwirken	qokey	qokey	PROFILE_DEFAULT	Use the expanded shared profile.	qokey	YES	YES	YES
E143	B1-S012	B1	f81v	HAND_C_EARLY_BIO	F034	FINAL	MC038	Waschgang; Schluss	lshedy	lshedy	PROFILE_DEFAULT	Use the expanded shared profile.	lshedy	YES	YES	YES
E144	B1-S013	B1	f81v	HAND_C_EARLY_BIO	F035	ONLY	MC038	Waschgang; Schluss	lshedy	lshedy	PROFILE_DEFAULT	Use the expanded shared profile.	lshedy	YES	YES	YES
E145	B1-S014	B1	f81v	HAND_C_EARLY_BIO	F036	INITIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E146	B1-S014	B1	f81v	HAND_C_EARLY_BIO	F036	MEDIAL	MC134	Weitergang	qolky	qolky	PROFILE_DEFAULT	Use the expanded shared profile.	qolky	YES	YES	YES
E147	B1-S014	B1	f81v	HAND_C_EARLY_BIO	F036	MEDIAL	MC051	Zielabführung	lchedal	lchedal	PROFILE_DEFAULT	Use the expanded shared profile.	lchedal	YES	YES	YES
E148	B1-S014	B1	f81v	HAND_C_EARLY_BIO	F036	MEDIAL	MC153	weiter	qol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	NO	NO	YES
E149	B1-S014	B1	f81v	HAND_C_EARLY_BIO	F036	FINAL	MC121	Folgequelle	otar	otar	PROFILE_DEFAULT	Use the expanded shared profile.	otar	YES	YES	YES
E150	B1-S015	B1	f81v	HAND_C_EARLY_BIO	F037	INITIAL	MC109	Kurzteil	ytey	ytey	PROFILE_DEFAULT	Use the expanded shared profile.	ytey	YES	YES	YES
E151	B1-S015	B1	f81v	HAND_C_EARLY_BIO	F037	FINAL	MC005	einführen; Schluss	okchedy	okchedy	PROFILE_DEFAULT	Use the expanded shared profile.	okchedy	YES	YES	YES
E152	B1-S016	B1	f81v	HAND_C_EARLY_BIO	F038	INITIAL	MC040	dorthin einsetzen	qokal	qokal	PROFILE_DEFAULT	Use the expanded shared profile.	qokal	YES	YES	YES
E153	B1-S016	B1	f81v	HAND_C_EARLY_BIO	F038	MEDIAL	MC002	lange einwirken	okeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	NO	NO	YES
E154	B1-S016	B1	f81v	HAND_C_EARLY_BIO	F038	MEDIAL	MC153	weiter	qol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	NO	NO	YES
E155	B1-S016	B1	f81v	HAND_C_EARLY_BIO	F038	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	NO	NO	YES
E156	B1-S017	B1	f81v	HAND_C_EARLY_BIO	F039	INITIAL	MC154	dorthin	sal	dal	PROFILE_DEFAULT	Use the expanded shared profile.	dal	NO	NO	YES
E157	B1-S017	B1	f81v	HAND_C_EARLY_BIO	F039	MEDIAL	MC106	Kurzfortsetzung	teol	teol	PROFILE_DEFAULT	Use the expanded shared profile.	teol	YES	YES	YES
E158	B1-S017	B1	f81v	HAND_C_EARLY_BIO	F039	FINAL	MC139	Transfer; Schluss	dchdy	dchdy	PROFILE_DEFAULT	Use the expanded shared profile.	dchdy	YES	YES	YES
E159	B1-S018	B1	f81v	HAND_C_EARLY_BIO	F040	ONLY	MC118	Abführposten	ly	ly	PROFILE_DEFAULT	Use the expanded shared profile.	ly	YES	YES	YES
E160	B1-S018	B1	f81v	HAND_C_EARLY_BIO	F041	INITIAL	MC076	Kurzhalt	dsheol	dsheol	PROFILE_DEFAULT	Use the expanded shared profile.	dsheol	YES	YES	YES
E161	B1-S018	B1	f81v	HAND_C_EARLY_BIO	F041	MEDIAL	MC033	Arbeitsstufe	oiiin	oiiin	PROFILE_DEFAULT	Use the expanded shared profile.	oiiin	YES	YES	YES
E162	B1-S018	B1	f81v	HAND_C_EARLY_BIO	F041	FINAL	MC045	lange sammeln; Schluss	olkeedy	olkeedy	PROFILE_DEFAULT	Use the expanded shared profile.	olkeedy	YES	YES	YES
E163	B1-S019	B1	f81v	HAND_C_EARLY_BIO	F042	ONLY	MC128	kurz absetzen; Schluss	tedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	NO	NO	YES
E164	B1-S020	B1	f81v	HAND_C_EARLY_BIO	F043	INITIAL	MC147	kurz wärmen	cheky	cheky	PROFILE_DEFAULT	Use the expanded shared profile.	cheky	YES	YES	YES
E165	B1-S020	B1	f81v	HAND_C_EARLY_BIO	F043	FINAL	MC143	durchlassen; Schluss	shckhedy	shckhedy	PROFILE_DEFAULT	Use the expanded shared profile.	shckhedy	YES	YES	YES
E166	B1-S021	B1	f81v	HAND_C_EARLY_BIO	F044	ONLY	MC154	dorthin	chal	al	PROFILE_DEFAULT	Use the expanded shared profile.	al	NO	NO	YES
E167	B2-S001	B2	f82r	HAND_C_EARLY_BIO	F045	ONLY	MC025	überführen; Schluss	dchedy	dchedy	PROFILE_DEFAULT	Use the expanded shared profile.	dchedy	YES	YES	YES
E168	B2-S002	B2	f82r	HAND_C_EARLY_BIO	F046	ONLY	MC028	weiterführen; Schluss	qolchedy	qolchedy	PROFILE_DEFAULT	Use the expanded shared profile.	qolchedy	YES	YES	YES
E169	B2-S003	B2	f82r	HAND_C_EARLY_BIO	F047	INITIAL	MC017	Anteil zugeben	qokain	qokain	PROFILE_DEFAULT	Use the expanded shared profile.	qokain	YES	YES	YES
E170	B2-S003	B2	f82r	HAND_C_EARLY_BIO	F047	MEDIAL	MC123	dies	dy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E171	B2-S003	B2	f82r	HAND_C_EARLY_BIO	F047	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E172	B2-S004	B2	f82r	HAND_C_EARLY_BIO	F048	INITIAL	MC040	dorthin einsetzen	qokal	qokal	PROFILE_DEFAULT	Use the expanded shared profile.	qokal	YES	YES	YES
E173	B2-S004	B2	f82r	HAND_C_EARLY_BIO	F048	MEDIAL	MC168	Abführpassage	lcheckhy	lcheckhy	PROFILE_DEFAULT	Use the expanded shared profile.	lcheckhy	YES	YES	YES
E174	B2-S004	B2	f82r	HAND_C_EARLY_BIO	F048	FINAL	MC127	Abführung	lched	lched	PROFILE_DEFAULT	Use the expanded shared profile.	lched	YES	YES	YES
E175	B2-S004	B2	f82r	HAND_C_EARLY_BIO	F049	INITIAL	MC002	lange einwirken	qokeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	YES	YES	YES
E176	B2-S004	B2	f82r	HAND_C_EARLY_BIO	F049	FINAL	MC133	Trennabzug; Schluss	lcheckhedy	lcheckhedy	PROFILE_DEFAULT	Use the expanded shared profile.	lcheckhedy	YES	YES	YES
E177	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F050	INITIAL	MC054	Zieleinsatz	qokaly	qokaly	PROFILE_DEFAULT	Use the expanded shared profile.	qokaly	YES	YES	YES
E178	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F050	MEDIAL	MC036	Sollsammlung	solkaiin	solkaiin	PROFILE_DEFAULT	Use the expanded shared profile.	solkaiin	YES	YES	YES
E179	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F050	MEDIAL	MC035	durchleiten	chckhy	chckhy	PROFILE_DEFAULT	Use the expanded shared profile.	chckhy	YES	YES	YES
E180	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F050	FINAL	MC120	bemessen	qokaiin	okaiin	PROFILE_DEFAULT	Use the expanded shared profile.	okaiin	NO	NO	YES
E181	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F051	INITIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E182	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F051	MEDIAL	MC112	Fortsetzung vorbereiten	octheol	octheol	PROFILE_DEFAULT	Use the expanded shared profile.	octheol	YES	YES	YES
E183	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F051	MEDIAL	MC166	Langwärmen	chkeey	chkeey	PROFILE_DEFAULT	Use the expanded shared profile.	chkeey	YES	YES	YES
E184	B2-S005	B2	f82r	HAND_C_EARLY_BIO	F051	FINAL	MC004	abziehen; Schluss	ldy	ldy	PROFILE_DEFAULT	Use the expanded shared profile.	ldy	YES	YES	YES
E185	B2-S006	B2	f82r	HAND_C_EARLY_BIO	F052	INITIAL	MC063	Langfolge	oteey	oteey	PROFILE_DEFAULT	Use the expanded shared profile.	oteey	YES	YES	YES
E186	B2-S006	B2	f82r	HAND_C_EARLY_BIO	F052	MEDIAL	MC040	dorthin einsetzen	qokal	okal	C2	Hand C retains q on the medial OK-target card.	qokal	NO	YES	YES
E187	B2-S006	B2	f82r	HAND_C_EARLY_BIO	F052	MEDIAL	MC132	Kurzpassage	sheckhy	sheckhy	PROFILE_DEFAULT	Use the expanded shared profile.	sheckhy	YES	YES	YES
E188	B2-S006	B2	f82r	HAND_C_EARLY_BIO	F052	FINAL	MC026	einsetzen	qoky	qoky	PROFILE_DEFAULT	Use the expanded shared profile.	qoky	YES	YES	YES
E189	B2-S007	B2	f82r	HAND_C_EARLY_BIO	F053	ONLY	MC138	Kurzabsetzen; Schluss	dshedy	dshedy	PROFILE_DEFAULT	Use the expanded shared profile.	dshedy	YES	YES	YES
E190	B2-S008	B2	f82r	HAND_C_EARLY_BIO	F054	INITIAL	MC060	Folgemaß	sotaiin	otaiin	PROFILE_DEFAULT	Use the expanded shared profile.	otaiin	NO	NO	YES
E191	B2-S008	B2	f82r	HAND_C_EARLY_BIO	F054	MEDIAL	MC044	Quelleinsatz	qokar	qokar	PROFILE_DEFAULT	Use the expanded shared profile.	qokar	YES	YES	YES
E192	B2-S008	B2	f82r	HAND_C_EARLY_BIO	F054	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E193	B2-S009	B2	f82r	HAND_C_EARLY_BIO	F055	ONLY	MC149	Folgeabsetzen; Schluss	solshedy	solshedy	PROFILE_DEFAULT	Use the expanded shared profile.	solshedy	YES	YES	YES
E194	B2-S010	B2	f82r	HAND_C_EARLY_BIO	F056	INITIAL	MC002	lange einwirken	qokeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	YES	YES	YES
E195	B2-S010	B2	f82r	HAND_C_EARLY_BIO	F056	MEDIAL	MC026	einsetzen	qoky	qoky	PROFILE_DEFAULT	Use the expanded shared profile.	qoky	YES	YES	YES
E196	B2-S010	B2	f82r	HAND_C_EARLY_BIO	F056	MEDIAL	MC065	Auslass	ls	ls	PROFILE_DEFAULT	Use the expanded shared profile.	ls	YES	YES	YES
E197	B2-S010	B2	f82r	HAND_C_EARLY_BIO	F056	FINAL	MC119	Klarauszug	cheey	cheey	PROFILE_DEFAULT	Use the expanded shared profile.	cheey	YES	YES	YES
E198	B2-S011	B2	f82r	HAND_C_EARLY_BIO	F057	INITIAL	MC017	Anteil zugeben	okain	qokain	PROFILE_DEFAULT	Use the expanded shared profile.	qokain	NO	NO	YES
E199	B2-S011	B2	f82r	HAND_C_EARLY_BIO	F057	MEDIAL	MC055	davon	char	char	PROFILE_DEFAULT	Use the expanded shared profile.	char	YES	YES	YES
E200	B2-S011	B2	f82r	HAND_C_EARLY_BIO	F057	MEDIAL	MC017	Anteil zugeben	okain	okain	PROFILE_DEFAULT	Use the expanded shared profile.	okain	YES	YES	YES
E201	B2-S011	B2	f82r	HAND_C_EARLY_BIO	F057	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E202	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F058	ONLY	MC008	Abführgut	lchy	lchy	PROFILE_DEFAULT	Use the expanded shared profile.	lchy	YES	YES	YES
E203	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	INITIAL	MC119	Klarauszug	cheey	cheey	PROFILE_DEFAULT	Use the expanded shared profile.	cheey	YES	YES	YES
E204	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	MEDIAL	MC073	kurz vorbereiten	qcthey	qcthey	PROFILE_DEFAULT	Use the expanded shared profile.	qcthey	YES	YES	YES
E205	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	MEDIAL	MC002	lange einwirken	qokeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	YES	YES	YES
E206	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	MEDIAL	MC066	Klarabzug	lcheey	lcheey	PROFILE_DEFAULT	Use the expanded shared profile.	lcheey	YES	YES	YES
E207	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	MEDIAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E208	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	MEDIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E209	B2-S012	B2	f82r	HAND_C_EARLY_BIO	F059	FINAL	MC140	Volleinsatz; Schluss	qokeeedy	qokeeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeeedy	YES	YES	YES
E210	B2-S013	B2	f82r	HAND_C_EARLY_BIO	F060	ONLY	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E211	B2-S014	B2	f82r	HAND_C_EARLY_BIO	F061	ONLY	MC029	Quellabzug	lar	lar	PROFILE_DEFAULT	Use the expanded shared profile.	lar	YES	YES	YES
E212	B2-S015	B2	f82r	HAND_C_EARLY_BIO	F062	INITIAL	MC141	Klarlauf	tshey	tshey	PROFILE_DEFAULT	Use the expanded shared profile.	tshey	YES	YES	YES
E213	B2-S015	B2	f82r	HAND_C_EARLY_BIO	F062	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E214	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	INITIAL	MC154	dorthin	cheal	dal	PROFILE_DEFAULT	Use the expanded shared profile.	dal	NO	NO	YES
E215	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	MEDIAL	MC011	Quellabführung	lchedar	lchedar	PROFILE_DEFAULT	Use the expanded shared profile.	lchedar	YES	YES	YES
E216	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	MEDIAL	MC152	Teilen	ches	ches	PROFILE_DEFAULT	Use the expanded shared profile.	ches	YES	YES	YES
E217	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	MEDIAL	MC039	Sollmaß	aiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	NO	NO	YES
E218	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	MEDIAL	MC063	Langfolge	oteey	oteey	PROFILE_DEFAULT	Use the expanded shared profile.	oteey	YES	YES	YES
E219	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	MEDIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E220	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F063	FINAL	MC007	kurz einwirken	okey	okey	PROFILE_DEFAULT	Use the expanded shared profile.	okey	YES	YES	YES
E221	B2-S016	B2	f82r	HAND_C_EARLY_BIO	F064	ONLY	MC070	Zuführung; Schluss	pchedy	pchedy	PROFILE_DEFAULT	Use the expanded shared profile.	pchedy	YES	YES	YES
E222	B2-S017	B2	f82r	HAND_C_EARLY_BIO	F065	INITIAL	MC102	Kurzhalt am Ziel	rsheal	rsheal	PROFILE_DEFAULT	Use the expanded shared profile.	rsheal	YES	YES	YES
E223	B2-S017	B2	f82r	HAND_C_EARLY_BIO	F065	FINAL	MC079	Zielschluss	daldy	daldy	PROFILE_DEFAULT	Use the expanded shared profile.	daldy	YES	YES	YES
E224	B2-S018	B2	f82r	HAND_C_EARLY_BIO	F066	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E225	B2-S019	B2	f82r	HAND_C_EARLY_BIO	F067	ONLY	MC084	Waschschluss	rshedy	rshedy	PROFILE_DEFAULT	Use the expanded shared profile.	rshedy	YES	YES	YES
E226	B2-S020	B2	f82r	HAND_C_EARLY_BIO	F068	ONLY	MC173	lange Folgestufe; Schluss	qoteedy	qoteedy	PROFILE_DEFAULT	Use the expanded shared profile.	qoteedy	YES	YES	YES
E227	B2-S021	B2	f82r	HAND_C_EARLY_BIO	F069	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E228	B2-S022	B2	f82r	HAND_C_EARLY_BIO	F070	ONLY	MC167	Abführung; Schluss	lochedy	lochedy	PROFILE_DEFAULT	Use the expanded shared profile.	lochedy	YES	YES	YES
E229	B3-S001	B3	f83r	HAND_D_LATE_BIO	F071	ONLY	MC045	lange sammeln; Schluss	olkeedy	olkeedy	PROFILE_DEFAULT	Use the expanded shared profile.	olkeedy	YES	YES	YES
E230	B3-S002	B3	f83r	HAND_D_LATE_BIO	F072	INITIAL	MC093	danach dorthin	qotal	otal	PROFILE_DEFAULT	Use the expanded shared profile.	otal	NO	NO	YES
E231	B3-S002	B3	f83r	HAND_D_LATE_BIO	F072	FINAL	MC110	Langwärmen; Schluss	chkeedy	chkeedy	PROFILE_DEFAULT	Use the expanded shared profile.	chkeedy	YES	YES	YES
E232	B3-S003	B3	f83r	HAND_D_LATE_BIO	F073	INITIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E233	B3-S003	B3	f83r	HAND_D_LATE_BIO	F073	MEDIAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E234	B3-S003	B3	f83r	HAND_D_LATE_BIO	F073	MEDIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E235	B3-S003	B3	f83r	HAND_D_LATE_BIO	F073	FINAL	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E236	B3-S004	B3	f83r	HAND_D_LATE_BIO	F074	INITIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E237	B3-S004	B3	f83r	HAND_D_LATE_BIO	F074	MEDIAL	MC093	danach dorthin	qotal	qotal	PROFILE_DEFAULT	Use the expanded shared profile.	qotal	YES	YES	YES
E238	B3-S004	B3	f83r	HAND_D_LATE_BIO	F074	FINAL	MC055	davon	dar	dar	PROFILE_DEFAULT	Use the expanded shared profile.	dar	YES	YES	YES
E239	B3-S005	B3	f83r	HAND_D_LATE_BIO	F075	ONLY	MC025	überführen; Schluss	schedy	dchedy	PROFILE_DEFAULT	Use the expanded shared profile.	dchedy	NO	NO	YES
E240	B3-S006	B3	f83r	HAND_D_LATE_BIO	F076	INITIAL	MC064	Postentransfer	chedchy	chedchy	PROFILE_DEFAULT	Use the expanded shared profile.	chedchy	YES	YES	YES
E241	B3-S006	B3	f83r	HAND_D_LATE_BIO	F076	MEDIAL	MC040	dorthin einsetzen	qokal	okal	D2	Hand D retains q on the medial OK-target card.	qokal	NO	YES	YES
E242	B3-S006	B3	f83r	HAND_D_LATE_BIO	F076	FINAL	MC028	weiterführen; Schluss	olchedy	olchedy	PROFILE_DEFAULT	Use the expanded shared profile.	olchedy	YES	YES	YES
E243	B3-S007	B3	f83r	HAND_D_LATE_BIO	F077	INITIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E244	B3-S007	B3	f83r	HAND_D_LATE_BIO	F077	MEDIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E245	B3-S007	B3	f83r	HAND_D_LATE_BIO	F077	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E246	B3-S008	B3	f83r	HAND_D_LATE_BIO	F078	ONLY	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E247	B3-S009	B3	f83r	HAND_D_LATE_BIO	F079	ONLY	MC026	einsetzen	qoky	choky	PROFILE_DEFAULT	Use the expanded shared profile.	choky	NO	NO	YES
E248	B3-S010	B3	f83r	HAND_D_LATE_BIO	F080	INITIAL	MC126	Zielzuführung	pchedal	pchedal	PROFILE_DEFAULT	Use the expanded shared profile.	pchedal	YES	YES	YES
E249	B3-S010	B3	f83r	HAND_D_LATE_BIO	F080	FINAL	MC135	Kurzfolge; Schluss	otedy	otedy	PROFILE_DEFAULT	Use the expanded shared profile.	otedy	YES	YES	YES
E250	B3-S011	B3	f83r	HAND_D_LATE_BIO	F081	INITIAL	MC043	Vorbereitungstransfer	shecthedchy	shecthedchy	PROFILE_DEFAULT	Use the expanded shared profile.	shecthedchy	YES	YES	YES
E251	B3-S011	B3	f83r	HAND_D_LATE_BIO	F081	MEDIAL	MC026	einsetzen	qoky	qoky	PROFILE_DEFAULT	Use the expanded shared profile.	qoky	YES	YES	YES
E252	B3-S011	B3	f83r	HAND_D_LATE_BIO	F081	MEDIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E253	B3-S011	B3	f83r	HAND_D_LATE_BIO	F081	FINAL	MC009	Quellposten	chary	chary	PROFILE_DEFAULT	Use the expanded shared profile.	chary	YES	YES	YES
E254	B3-S012	B3	f83r	HAND_D_LATE_BIO	F082	INITIAL	MC080	Ansatz	sor	or	PROFILE_DEFAULT	Use the expanded shared profile.	or	NO	NO	YES
E255	B3-S012	B3	f83r	HAND_D_LATE_BIO	F082	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E256	B3-S013	B3	f83r	HAND_D_LATE_BIO	F083	INITIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E257	B3-S013	B3	f83r	HAND_D_LATE_BIO	F083	MEDIAL	MC105	Anteil	chkain	kain	PROFILE_DEFAULT	Use the expanded shared profile.	kain	NO	NO	YES
E258	B3-S013	B3	f83r	HAND_D_LATE_BIO	F083	MEDIAL	MC073	kurz vorbereiten	shcthey	qcthey	PROFILE_DEFAULT	Use the expanded shared profile.	qcthey	NO	NO	YES
E259	B3-S013	B3	f83r	HAND_D_LATE_BIO	F083	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E260	B3-S014	B3	f83r	HAND_D_LATE_BIO	F084	INITIAL	MC081	Laufeinsatz	okair	okair	PROFILE_DEFAULT	Use the expanded shared profile.	okair	YES	YES	YES
E261	B3-S014	B3	f83r	HAND_D_LATE_BIO	F084	FINAL	MC003	Langabsetzen; Schluss	sheedy	sheedy	PROFILE_DEFAULT	Use the expanded shared profile.	sheedy	YES	YES	YES
E262	B3-S015	B3	f83r	HAND_D_LATE_BIO	F085	ONLY	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E263	B3-S016	B3	f83r	HAND_D_LATE_BIO	F086	ONLY	MC030	Abzug	lo	lo	PROFILE_DEFAULT	Use the expanded shared profile.	lo	YES	YES	YES
E264	B3-S016	B3	f83r	HAND_D_LATE_BIO	F087	ONLY	MC005	einführen; Schluss	qokchedy	okchedy	PROFILE_DEFAULT	Use the expanded shared profile.	okchedy	NO	NO	YES
E265	B3-S017	B3	f83r	HAND_D_LATE_BIO	F088	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E266	B3-S018	B3	f83r	HAND_D_LATE_BIO	F089	ONLY	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E267	B3-S019	B3	f83r	HAND_D_LATE_BIO	F090	ONLY	MC151	Einsatzabsetzen; Schluss	qokshedy	qokshedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokshedy	YES	YES	YES
E268	B3-S020	B3	f83r	HAND_D_LATE_BIO	F091	INITIAL	MC154	dorthin	dal	dal	PROFILE_DEFAULT	Use the expanded shared profile.	dal	YES	YES	YES
E269	B3-S020	B3	f83r	HAND_D_LATE_BIO	F091	FINAL	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E270	B3-S021	B3	f83r	HAND_D_LATE_BIO	F092	INITIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E271	B3-S021	B3	f83r	HAND_D_LATE_BIO	F092	MEDIAL	MC161	bereit	shcthy	checthy	PROFILE_DEFAULT	Use the expanded shared profile.	checthy	NO	NO	YES
E272	B3-S021	B3	f83r	HAND_D_LATE_BIO	F092	MEDIAL	MC154	dorthin	dal	al	PROFILE_DEFAULT	Use the expanded shared profile.	al	NO	NO	YES
E273	B3-S021	B3	f83r	HAND_D_LATE_BIO	F092	FINAL	MC123	dies	sy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E274	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	INITIAL	MC039	Sollmaß	saiin	saiin	PROFILE_DEFAULT	Use the expanded shared profile.	saiin	YES	YES	YES
E275	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	MEDIAL	MC113	am Ziel absetzen	shedal	shedal	PROFILE_DEFAULT	Use the expanded shared profile.	shedal	YES	YES	YES
E276	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	MEDIAL	MC137	Kurzvorbereitung	shecthy	shecthy	PROFILE_DEFAULT	Use the expanded shared profile.	shecthy	YES	YES	YES
E277	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	MEDIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E278	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	MEDIAL	MC154	dorthin	tal	al	PROFILE_DEFAULT	Use the expanded shared profile.	al	NO	NO	YES
E279	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	MEDIAL	MC161	bereit	shcthy	checthy	PROFILE_DEFAULT	Use the expanded shared profile.	checthy	NO	NO	YES
E280	B3-S021	B3	f83r	HAND_D_LATE_BIO	F093	FINAL	MC031	Zieltransfer; Schluss	dalchdy	dalchdy	PROFILE_DEFAULT	Use the expanded shared profile.	dalchdy	YES	YES	YES
