case	candidate_id	table	remainder	positions	raw_forms	predicted_figure_names	predicted_elements	explicit_conflict	unknown_members	candidate_status
ZL3b_TOP_DOWN	49763	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49850	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	FIRE | UNKNOWN | AIR	True	1	CONTRADICTED
ZL3b_TOP_DOWN	49850	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	AIR | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49850	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	FIRE | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50334	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Cauda draconis | Albus	FIRE | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50334	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Cauda draconis | Albus	AIR | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50334	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Cauda draconis | Albus	FIRE | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50394	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	FIRE | UNKNOWN | AIR	True	1	CONTRADICTED
ZL3b_TOP_DOWN	50394	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	AIR | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50394	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	FIRE | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50755	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	FIRE | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50755	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	AIR | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50755	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50941	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Puer | Fortuna major	FIRE | FIRE | FIRE	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_TOP_DOWN	50941	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Puer | Fortuna major	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	50941	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Puer | Fortuna major	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	51226	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	FIRE | UNKNOWN | AIR	True	1	CONTRADICTED
ZL3b_TOP_DOWN	51226	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	AIR | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	51226	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Albus	FIRE | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	51227	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Puella | Fortuna major	FIRE | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	51227	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Puella | Fortuna major	AIR | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	51227	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Puella | Fortuna major	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55058	A	ary	1,4,8	rary | dary | fary	Puer | Albus | Cauda draconis	FIRE | AIR | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55058	B	ary	1,4,8	rary | dary | fary	Puer | Albus | Cauda draconis	FIRE | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55058	C	ary	1,4,8	rary | dary | fary	Puer | Albus | Cauda draconis	AIR | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55314	A	ary	1,4,8	rary | dary | fary	Puer | Albus | Amissio	FIRE | AIR | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	55314	B	ary	1,4,8	rary | dary | fary	Puer | Albus | Amissio	FIRE | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55314	C	ary	1,4,8	rary | dary | fary	Puer | Albus | Amissio	AIR | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55315	A	ary	1,4,8	rary | dary | fary	Puer | Fortuna major | Puella	FIRE | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55315	B	ary	1,4,8	rary | dary | fary	Puer | Fortuna major | Puella	FIRE | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55315	C	ary	1,4,8	rary | dary | fary	Puer | Fortuna major | Puella	AIR | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55412	A	ary	1,4,8	rary | dary | fary	Puer | Rubeus | Amissio	FIRE | WATER | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	55412	B	ary	1,4,8	rary | dary | fary	Puer | Rubeus | Amissio	FIRE | FIRE | FIRE	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_TOP_DOWN	55412	C	ary	1,4,8	rary | dary | fary	Puer | Rubeus | Amissio	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55522	A	ary	1,4,8	rary | dary | fary	Puer | Albus | Laetitia	FIRE | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55522	B	ary	1,4,8	rary | dary | fary	Puer | Albus | Laetitia	FIRE | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	55522	C	ary	1,4,8	rary | dary | fary	Puer | Albus | Laetitia	AIR | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	59154	A	ary	1,4,8	rary | dary | fary	Cauda draconis | Albus | Conjunctio	WATER | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	59154	B	ary	1,4,8	rary | dary | fary	Cauda draconis | Albus | Conjunctio	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	59154	C	ary	1,4,8	rary | dary | fary	Cauda draconis | Albus | Conjunctio	FIRE | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	59447	A	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	59447	B	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	59447	C	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	60439	A	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	60439	B	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	60439	C	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	60471	A	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	60471	B	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	60471	C	ary	1,4,8	rary | dary | fary	Cauda draconis | Caput draconis | Fortuna major	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62060	A	ary	1,4,8	rary | dary | fary	Via | Fortuna minor | Laetitia	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62060	B	ary	1,4,8	rary | dary | fary	Via | Fortuna minor | Laetitia	WATER | AIR | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62060	C	ary	1,4,8	rary | dary | fary	Via | Fortuna minor | Laetitia	WATER | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62113	A	ary	1,4,8	rary | dary | fary	Via | Tristitia | Carcer	WATER | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62113	B	ary	1,4,8	rary | dary | fary	Via | Tristitia | Carcer	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62113	C	ary	1,4,8	rary | dary | fary	Via | Tristitia | Carcer	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62234	A	ary	1,4,8	rary | dary | fary	Via | Amissio | Cauda draconis	WATER | UNKNOWN | WATER	False	1	UNKNOWN_ONLY
ZL3b_TOP_DOWN	62234	B	ary	1,4,8	rary | dary | fary	Via | Amissio | Cauda draconis	WATER | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62234	C	ary	1,4,8	rary | dary | fary	Via | Amissio | Cauda draconis	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62508	A	ary	1,4,8	rary | dary | fary	Via | Fortuna minor | Laetitia	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62508	B	ary	1,4,8	rary | dary | fary	Via | Fortuna minor | Laetitia	WATER | AIR | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	62508	C	ary	1,4,8	rary | dary | fary	Via | Fortuna minor | Laetitia	WATER | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6634	A	ary	1,4,8	rary | dary | fary	Conjunctio | Via | Fortuna minor	EARTH | WATER | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6634	B	ary	1,4,8	rary | dary | fary	Conjunctio | Via | Fortuna minor	AIR | WATER | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6634	C	ary	1,4,8	rary | dary | fary	Conjunctio | Via | Fortuna minor	AIR | WATER | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6644	A	ary	1,4,8	rary | dary | fary	Amissio | Fortuna minor | Cauda draconis	UNKNOWN | FIRE | WATER	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	6644	B	ary	1,4,8	rary | dary | fary	Amissio | Fortuna minor | Cauda draconis	FIRE | AIR | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6644	C	ary	1,4,8	rary | dary | fary	Amissio | Fortuna minor | Cauda draconis	FIRE | FIRE | FIRE	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_BOTTOM_UP	6862	A	ary	1,4,8	rary | dary | fary	Populus | Puer | Laetitia	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6862	B	ary	1,4,8	rary | dary | fary	Populus | Puer | Laetitia	WATER | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	6862	C	ary	1,4,8	rary | dary | fary	Populus | Puer | Laetitia	WATER | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7107	A	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Puer	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7107	B	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Puer	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7107	C	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Puer	EARTH | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7342	A	ary	1,4,8	rary | dary | fary	Populus | Puella | Laetitia	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7342	B	ary	1,4,8	rary | dary | fary	Populus | Puella | Laetitia	WATER | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7342	C	ary	1,4,8	rary | dary | fary	Populus | Puella | Laetitia	WATER | WATER | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7348	A	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Amissio	EARTH | FIRE | UNKNOWN	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	7348	B	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Amissio	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7348	C	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Amissio	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7811	A	ary	1,4,8	rary | dary | fary	Amissio | Fortuna minor | Carcer	UNKNOWN | FIRE | EARTH	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	7811	B	ary	1,4,8	rary | dary | fary	Amissio | Fortuna minor | Carcer	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	7811	C	ary	1,4,8	rary | dary | fary	Amissio | Fortuna minor | Carcer	FIRE | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	8074	A	ary	1,4,8	rary | dary | fary	Conjunctio | Carcer | Fortuna minor	EARTH | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	8074	B	ary	1,4,8	rary | dary | fary	Conjunctio | Carcer | Fortuna minor	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	8074	C	ary	1,4,8	rary | dary | fary	Conjunctio | Carcer | Fortuna minor	AIR | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10716	A	ary	1,4,8	rary | dary | fary	Populus | Cauda draconis | Conjunctio	WATER | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10716	B	ary	1,4,8	rary | dary | fary	Populus | Cauda draconis | Conjunctio	WATER | WATER | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10716	C	ary	1,4,8	rary | dary | fary	Populus | Cauda draconis | Conjunctio	WATER | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10831	A	ary	1,4,8	rary | dary | fary	Carcer | Fortuna minor | Tristitia	EARTH | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10831	B	ary	1,4,8	rary | dary | fary	Carcer | Fortuna minor | Tristitia	EARTH | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10831	C	ary	1,4,8	rary | dary | fary	Carcer | Fortuna minor | Tristitia	EARTH | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10909	A	ary	1,4,8	rary | dary | fary	Acquisitio | Via | Fortuna major	WATER | WATER | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10909	B	ary	1,4,8	rary | dary | fary	Acquisitio | Via | Fortuna major	WATER | WATER | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	10909	C	ary	1,4,8	rary | dary | fary	Acquisitio | Via | Fortuna major	AIR | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11068	A	ary	1,4,8	rary | dary | fary	Amissio | Laetitia | Conjunctio	UNKNOWN | FIRE | EARTH	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	11068	B	ary	1,4,8	rary | dary | fary	Amissio | Laetitia | Conjunctio	FIRE | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11068	C	ary	1,4,8	rary | dary | fary	Amissio | Laetitia | Conjunctio	FIRE | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11339	A	ary	1,4,8	rary | dary | fary	Amissio | Laetitia | Tristitia	UNKNOWN | FIRE | AIR	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	11339	B	ary	1,4,8	rary | dary | fary	Amissio | Laetitia | Tristitia	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11339	C	ary	1,4,8	rary | dary | fary	Amissio | Laetitia | Tristitia	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11481	A	ary	1,4,8	rary | dary | fary	Populus | Puella | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11481	B	ary	1,4,8	rary | dary | fary	Populus | Puella | Fortuna major	WATER | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11481	C	ary	1,4,8	rary | dary | fary	Populus | Puella | Fortuna major	WATER | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11576	A	ary	1,4,8	rary | dary | fary	Carcer | Fortuna minor | Conjunctio	EARTH | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11576	B	ary	1,4,8	rary | dary | fary	Carcer | Fortuna minor | Conjunctio	EARTH | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	11576	C	ary	1,4,8	rary | dary | fary	Carcer | Fortuna minor | Conjunctio	EARTH | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	12184	A	ary	1,4,8	rary | dary | fary	Acquisitio | Amissio | Conjunctio	WATER | UNKNOWN | EARTH	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	12184	B	ary	1,4,8	rary | dary | fary	Acquisitio | Amissio | Conjunctio	WATER | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	12184	C	ary	1,4,8	rary | dary | fary	Acquisitio | Amissio | Conjunctio	AIR | FIRE | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	14801	A	ary	1,4,8	rary | dary | fary	Acquisitio | Caput draconis | Via	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	14801	B	ary	1,4,8	rary | dary | fary	Acquisitio | Caput draconis | Via	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	14801	C	ary	1,4,8	rary | dary | fary	Acquisitio | Caput draconis | Via	AIR | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	14894	A	ary	1,4,8	rary | dary | fary	Conjunctio | Caput draconis | Laetitia	EARTH | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	14894	B	ary	1,4,8	rary | dary | fary	Conjunctio | Caput draconis | Laetitia	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	14894	C	ary	1,4,8	rary | dary | fary	Conjunctio | Caput draconis | Laetitia	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15178	A	ary	1,4,8	rary | dary | fary	Populus | Tristitia | Fortuna minor	WATER | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15178	B	ary	1,4,8	rary | dary | fary	Populus | Tristitia | Fortuna minor	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15178	C	ary	1,4,8	rary | dary | fary	Populus | Tristitia | Fortuna minor	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15252	A	ary	1,4,8	rary | dary | fary	Populus | Albus | Cauda draconis	WATER | AIR | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15252	B	ary	1,4,8	rary | dary | fary	Populus | Albus | Cauda draconis	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15252	C	ary	1,4,8	rary | dary | fary	Populus | Albus | Cauda draconis	WATER | WATER | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15438	A	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Laetitia	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15438	B	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Laetitia	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15438	C	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Laetitia	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15572	A	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Amissio	WATER | AIR | UNKNOWN	True	1	CONTRADICTED
ZL3b_BOTTOM_UP	15572	B	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Amissio	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15572	C	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Amissio	AIR | WATER | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15658	A	ary	1,4,8	rary | dary | fary	Populus | Caput draconis | Fortuna minor	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15658	B	ary	1,4,8	rary | dary | fary	Populus | Caput draconis | Fortuna minor	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	15658	C	ary	1,4,8	rary | dary | fary	Populus | Caput draconis | Fortuna minor	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	16017	A	ary	1,4,8	rary | dary | fary	Populus | Caput draconis | Puella	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	16017	B	ary	1,4,8	rary | dary | fary	Populus | Caput draconis | Puella	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	16017	C	ary	1,4,8	rary | dary | fary	Populus | Caput draconis | Puella	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18557	A	ary	1,4,8	rary | dary | fary	Carcer | Tristitia | Fortuna major	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18557	B	ary	1,4,8	rary | dary | fary	Carcer | Tristitia | Fortuna major	EARTH | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18557	C	ary	1,4,8	rary | dary | fary	Carcer | Tristitia | Fortuna major	EARTH | EARTH | EARTH	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_BOTTOM_UP	18621	A	ary	1,4,8	rary | dary | fary	Acquisitio | Tristitia | Fortuna major	WATER | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18621	B	ary	1,4,8	rary | dary | fary	Acquisitio | Tristitia | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18621	C	ary	1,4,8	rary | dary | fary	Acquisitio | Tristitia | Fortuna major	AIR | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18663	A	ary	1,4,8	rary | dary | fary	Amissio | Albus | Tristitia	UNKNOWN | AIR | AIR	False	1	UNKNOWN_ONLY
ZL3b_BOTTOM_UP	18663	B	ary	1,4,8	rary | dary | fary	Amissio | Albus | Tristitia	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18663	C	ary	1,4,8	rary | dary | fary	Amissio | Albus | Tristitia	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18667	A	ary	1,4,8	rary | dary | fary	Conjunctio | Albus | Tristitia	EARTH | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18667	B	ary	1,4,8	rary | dary | fary	Conjunctio | Albus | Tristitia	AIR | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18667	C	ary	1,4,8	rary | dary | fary	Conjunctio | Albus | Tristitia	AIR | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18849	A	ary	1,4,8	rary | dary | fary	Via | Caput draconis | Acquisitio	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18849	B	ary	1,4,8	rary | dary | fary	Via | Caput draconis | Acquisitio	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18849	C	ary	1,4,8	rary | dary | fary	Via | Caput draconis | Acquisitio	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18865	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Acquisitio | Caput draconis	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18865	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Acquisitio | Caput draconis	AIR | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18865	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Acquisitio | Caput draconis	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18985	A	ary	1,4,8	rary | dary | fary	Via | Caput draconis | Tristitia	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18985	B	ary	1,4,8	rary | dary | fary	Via | Caput draconis | Tristitia	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18985	C	ary	1,4,8	rary | dary | fary	Via | Caput draconis | Tristitia	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18987	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Conjunctio | Tristitia	FIRE | EARTH | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18987	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Conjunctio | Tristitia	AIR | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	18987	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Conjunctio | Tristitia	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19578	A	ary	1,4,8	rary | dary | fary	Via | Tristitia | Albus	WATER | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19578	B	ary	1,4,8	rary | dary | fary	Via | Tristitia | Albus	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19578	C	ary	1,4,8	rary | dary | fary	Via | Tristitia | Albus	WATER | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19607	A	ary	1,4,8	rary | dary | fary	Via | Albus | Fortuna major	WATER | AIR | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19607	B	ary	1,4,8	rary | dary | fary	Via | Albus | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19607	C	ary	1,4,8	rary | dary | fary	Via | Albus | Fortuna major	WATER | WATER | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19646	A	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Albus	EARTH | AIR | AIR	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19646	B	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Albus	AIR | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19646	C	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Albus	AIR | EARTH | WATER	True	0	CONTRADICTED
ZL3b_BOTTOM_UP	19675	A	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Fortuna major	WATER | AIR | FIRE	True	0	CONTRADICTED
