gdt758_occurrence_id	page	locus	token_ordinal	line_position	immediate_left_surface	immediate_right_surface	immediate_right_reader_exact	context_class	gdt758_global_render_de	gdt759_context_render_de	working_confidence	live_alternatives_de	written_line_eva	exact_whole_or_span_scope	confirmed_lexeme	component_export_credit
G758-O0624	f58r	f58r.28	5	MIDDLE	chy	air	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	yshealkair odalaly dalal chy s air shokar olaldy okalody	S_OCCURRENCE_FALLBACK	0	0
G758-O0637	f58v	f58v.15	5	MIDDLE	aral	air	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qot oiin okal aral s air qoal talchos okal cho ytam dam	S_OCCURRENCE_FALLBACK	0	0
G758-O0642	f58v	f58v.27	2	MIDDLE	qokar	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0646	f66r	f66r.18	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0655	f66v	f66v.3	2	MIDDLE	ytos	or	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ytos s or sheeky okechdy okeedal dar otal chody cheky	S_OCCURRENCE_FALLBACK	0	0
G758-O0660	f75v	f75v.2	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0661	f75v	f75v.11	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0662	f76r	f76r.4	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0663	f76r	f76r.14	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0669	f76r	f76r.37	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0675	f76v	f76v.5	1	FIRST	LINE_EDGE	otain	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg	S_OCCURRENCE_FALLBACK	0	0
G758-O0685	f78r	f78r.7	8	MIDDLE	qokedy	am	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qokal otedy qokedy qokedy dal qokedy qokedy s am	S_OCCURRENCE_FALLBACK	0	0
G758-O0688	f78r	f78r.37	3	MIDDLE	ol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	osal ol s aiin shee aiin oly	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0690	f78v	f78v.29	7	MIDDLE	al	aiiin	1	ORDERED_VALUE_SPAN	je	vier Drachmen	C0_SINGLETON_PAIR	vier gleiche Teile || vier Unzen	lchedy otchey qol chedy lr al s aiiin ol shedy ary	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0706	f80r	f80r.46	7	LAST	orol	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	qokain cheey olkain shedy qokain orol s	S_OCCURRENCE_FALLBACK	0	0
G758-O0707	f80r	f80r.51	3	MIDDLE	ol	al	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	talkl ol s al cheoly daiin otaly otain chey lkain olom	S_OCCURRENCE_FALLBACK	0	0
G758-O0735	f85r1	f85r1.13	8	MIDDLE	ol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0738	f85r1	f85r1.26	8	MIDDLE	dar	aiin	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0784	f87r	f87r.4	6	MIDDLE	chcthody	odar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	soraiin qockhos cheodor ckheokey chcthody s odar	S_OCCURRENCE_FALLBACK	0	0
G758-O0788	f87v	f87v.2	4	MIDDLE	qocthsy	dcheoky	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	schey ctheey qocthsy s dcheoky s cth	S_OCCURRENCE_FALLBACK	0	0
G758-O0793	f88r	f88r.20	3	MIDDLE	qokeey	chy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dsheol qokeey s chy s aiin chor oteor aiin chosals	S_OCCURRENCE_FALLBACK	0	0
G758-O0797	f88r	f88r.26	6	MIDDLE	poldy	okoldy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	poeear sheoky olkeey cthol poldy s okoldy	S_OCCURRENCE_FALLBACK	0	0
G758-O0801	f88r	f88r.28	6	MIDDLE	ckhey	or	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ykar cheol chol chey ckhey s or shear ar alsy	S_OCCURRENCE_FALLBACK	0	0
G758-O0805	f88v	f88v.9	4	MIDDLE	y	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	choeey keeod y s aiin chody okearcheol archeey sairal	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0810	f89r1	f89r1.10	2	MIDDLE	tdain	chol	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	tdain s chol cheoky cheody qokar dal chor y daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0816	f89r1	f89r1.19	5	MIDDLE	cheocphy	sheyr	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	pshol sheo qoay cheocphy s sheyr qokair ydam daly	S_OCCURRENCE_FALLBACK	0	0
G758-O0820	f90r1	f90r1.3	3	MIDDLE	shkeea	sary	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dair shkeea s sary okar ykorshy lkaldy	S_OCCURRENCE_FALLBACK	0	0
G758-O0823	f90r1	f90r1.8	9	MIDDLE	qokeed	choky	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	S_OCCURRENCE_FALLBACK	0	0
G758-O0824	f93r	f93r.1	7	MIDDLE	qotodain	oar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	kodshol otolsheeos octhodaly opalepam oepchksheey qotodain s oar	S_OCCURRENCE_FALLBACK	0	0
G758-O0825	f93r	f93r.2	2	MIDDLE	ycham	chol	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	S_OCCURRENCE_FALLBACK	0	0
G758-O0827	f93r	f93r.2	7	MIDDLE	sheo	oteodal	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	S_OCCURRENCE_FALLBACK	0	0
G758-O0828	f93r	f93r.2	9	MIDDLE	oteodal	ofchoshy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	S_OCCURRENCE_FALLBACK	0	0
G758-O0829	f93r	f93r.6	3	MIDDLE	otor	cho	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	tar otor s cho s chol sheoees	S_OCCURRENCE_FALLBACK	0	0
G758-O0830	f93r	f93r.6	5	MIDDLE	cho	chol	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	tar otor s cho s chol sheoees	S_OCCURRENCE_FALLBACK	0	0
G758-O0832	f93r	f93r.7	5	LAST	cheodaiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	shor shol ody cheodaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0835	f93r	f93r.28	4	LAST	chodaiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	ychor odol chodaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0842	f93v	f93v.5	6	MIDDLE	dchog	olo	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	tshoky cthody qotchol ckhol dchog s olo oteo chodaiindy	S_OCCURRENCE_FALLBACK	0	0
G758-O0843	f93v	f93v.6	7	MIDDLE	cthody	dar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ytchl ckhol qochocthy ctho chkeey cthody s dar sheyokam	S_OCCURRENCE_FALLBACK	0	0
G758-O0848	f94v	f94v.9	9	MIDDLE	ol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0854	f95v2	f95v2.4	9	LAST	okalaiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	daiin olkain qokan shar shekydy dain alkain okalaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0857	f95v1	f95v1.12	2	MIDDLE	shotshey	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0860	f96r	f96r.4	5	MIDDLE	chokchor	or	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	or chor chkchol chokchor s or sheockhy choly	S_OCCURRENCE_FALLBACK	0	0
G758-O0864	f96r	f96r.11	5	MIDDLE	qokchod	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	teol cheody shodol qokchod s aiin chokey	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0875	f99r	f99r.43	9	MIDDLE	okeeey	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	daiin cheeokeey checkhey dor oldy sheey keody okeeey s aiin ols	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0878	f99v	f99v.10	6	MIDDLE	qkoldy	ok	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	sol cheols ockhey qoy qkoldy s ok oleees oteey dain	S_OCCURRENCE_FALLBACK	0	0
G758-O0883	f100r	f100r.12	10	LAST	cho	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	pcheol sheod qocpheeckhy shodol da oto choos sheey cho s	S_OCCURRENCE_FALLBACK	0	0
G758-O0902	f102v2	f102v2.21	2	MIDDLE	ycheey	od	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	S_OCCURRENCE_FALLBACK	0	0
G758-O0904	f102v2	f102v2.32	6	MIDDLE	shoy	ar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	S_OCCURRENCE_FALLBACK	0	0
G758-O0913	f103r	f103r.14	8	MIDDLE	lol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0937	f104r	f104r.45	4	MIDDLE	l	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0942	f104v	f104v.14	4	MIDDLE	lcheolshedy	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	ytedy qokeeo lcheolshedy s aiin cheky daindl	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0967	f105v	f105v.30	10	MIDDLE	aiin	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	EXACT_TWO_WHOLE_SPAN	0	0
G758-O1026	f111r	f111r.33	2	MIDDLE	qoeeeo	ain	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	S_OCCURRENCE_FALLBACK	0	0
G758-O1047	f112r	f112r.32	5	MIDDLE	ar	alkeeor	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	S_OCCURRENCE_FALLBACK	0	0
G758-O1069	f113r	f113r.15	3	MIDDLE	chs	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	chol chs s aiin chaiiin	EXACT_TWO_WHOLE_SPAN	0	0
G758-O1077	f113r	f113r.43	6	MIDDLE	al	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	EXACT_TWO_WHOLE_SPAN	0	0
G758-O1096	f114r	f114r.23	8	MIDDLE	al	ain	1	ORDERED_VALUE_SPAN	je	zwei Drachmen	C0_SINGLETON_PAIR	zwei gleiche Teile || zwei Unzen	or cheo al taiin qokedaiin oeain al s ain ches	EXACT_TWO_WHOLE_SPAN	0	0
G758-O1104	f114v	f114v.7	5	MIDDLE	cheey	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	ytedshedy otaiin cheedar cheey s aiin chedky chedaiin shod chokchedy	EXACT_TWO_WHOLE_SPAN	0	0
G758-O1134	f116r	f116r.14	6	MIDDLE	l	oleedy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	sain cheychear ain chl l s oleedy	S_OCCURRENCE_FALLBACK	0	0
