current_row_id	event_id	physical_page	statement_id	surface	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution	source_action_after	source_argument_after	state_transition_match
G446-CUR-0519	G407-E0519	f17r	P1009-S017	y	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0520	G407-E0520	f17r	P1009-S017	chotom	CH+OT+O+M_LOCAL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0521	G407-E0521	f18r	P1009-S018	pdrairdy	P+D_ADDR+R+AIR+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:R	FOCUS:R<-AIR	NONE	R	NONE	YES	NO	EXACT_CATALOG	READ	GDT445_READ_TO_READ_AMBER	YES	R	NONE	YES
G446-CUR-0522	G407-E0522	f18r	P1009-S019	darod	D_ADDR+AR+O+D_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	R	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AR	NONE	NONE	R	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	R	NONE	YES
G446-CUR-0523	G407-E0523	f18r	P1009-S019	yoar	Y+O+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	R	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|FOCUS:OWNER<-AR	NONE	NONE	R	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	R	Y	YES
G446-CUR-0524	G407-E0524	f18r	P1009-S019	ykchol	Y+K+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	R	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-0525	G407-E0525	f18r	P1009-S019	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-AR	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-0526	G407-E0526	f18r	P1009-S019	om	O+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-0527	G407-E0527	f18r	P1009-S019	chckhy	CH+K+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-0528	G407-E0528	f18r	P1009-S019	octhor	O+CH+T+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-OR|PAIR:CH>T	NONE	NONE	T	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	OR	YES
G446-CUR-0529	G407-E0529	f18r	P1009-S019	dal	AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-AL	NONE	NONE	T	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	OR	YES
G446-CUR-0530	G407-E0530	f18r	P1009-S019	otshol	OT+SH+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	OR	YES
G446-CUR-0531	G407-E0531	f18r	P1009-S019	qokchol	OK+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	OK	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	OR	YES
G446-CUR-0532	G407-E0532	f18r	P1009-S019	chykchy	Y+K+CH+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0533	G407-E0533	f18r	P1009-S019	okchal	OK+CH+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AL|PAIR:OK>CH	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0534	G407-E0534	f18r	P1009-S019	daiin	AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIIN	NONE	NONE	CH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	AIIN	YES
G446-CUR-0535	G407-E0535	f18r	P1009-S019	dy	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0536	G407-E0536	f18r	P1009-S019	chol	OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0537	G407-E0537	f18r	P1009-S019	dain	AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIN	NONE	NONE	CH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	AIN	YES
G446-CUR-0538	G407-E0538	f18r	P1009-S019	qokchor	OK+CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|PAIR:OK>CH	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0539	G407-E0539	f18r	P1009-S019	chor	CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0540	G407-E0540	f18r	P1009-S019	ey	E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0541	G407-E0541	f18r	P1009-S019	or	OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0542	G407-E0542	f18r	P1009-S019	chey	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0543	G407-E0543	f18r	P1009-S019	qokchol	OK+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-0544	G407-E0544	f18r	P1009-S019	dy	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-0545	G407-E0545	f18r	P1009-S019	ytcharg	K+CH+AR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AR|PAIR:K>CH	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	Y	YES
G446-CUR-0546	G407-E0546	f18r	P1009-S019	chor	CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0547	G407-E0547	f18r	P1009-S019	cthor	CH+T+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-OR|PAIR:CH>T	NONE	NONE	T	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	OR	YES
G446-CUR-0548	G407-E0548	f18r	P1009-S019	okeor	OK+E+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|FOCUS:OK<-OR	NONE	NONE	OK	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	OR	YES
G446-CUR-0549	G407-E0549	f18r	P1009-S019	ykchol	Y+K+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-0550	G407-E0550	f18r	P1009-S019	okain	OK+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIN	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-0551	G407-E0551	f18r	P1009-S020	tchor	T+CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|PAIR:T>CH	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0552	G407-E0552	f18r	P1009-S020	shor	SH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-OR	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	OR	YES
G446-CUR-0553	G407-E0553	f18r	P1009-S020	cthaiin	CH+T+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-AIIN|PAIR:CH>T	NONE	NONE	T	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	AIIN	YES
G446-CUR-0554	G407-E0554	f18r	P1009-S020	cthol	CH+T+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>T	NONE	NONE	T	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	AIIN	YES
G446-CUR-0555	G407-E0555	f18r	P1009-S020	chlol	L+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-L	NONE	NONE	T	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	AIIN	YES
G446-CUR-0556	G407-E0556	f18r	P1009-S020	chom	HO+M_LOCAL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	T	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	AIIN	YES
G446-CUR-0557	G407-E0557	f18r	P1009-S020	ychy	Y+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-Y|FOCUS:T<-Y	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0558	G407-E0558	f18r	P1009-S020	kchor	K+CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|PAIR:K>CH	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0559	G407-E0559	f18r	P1009-S020	dair	D_ADDR+AIR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CH	OR	YES
G446-CUR-0560	G407-E0560	f18r	P1009-S020	ytol	Y+T+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-Y	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0561	G407-E0561	f18r	P1009-S020	chcthy	CH+CH+T+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-Y|PAIR:CH>CH|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0562	G407-E0562	f18r	P1009-S020	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-AR	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0563	G407-E0563	f18r	P1009-S020	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-AR	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0564	G407-E0564	f18r	P1009-S020	dal	AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-AL	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0565	G407-E0565	f18r	P1009-S020	oshor	O+SH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-OR	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	OR	YES
G446-CUR-0566	G407-E0566	f18r	P1009-S020	shaiin	SH+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	OR	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-AIIN	NONE	NONE	SH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIIN	YES
G446-CUR-0567	G407-E0567	f18r	P1009-S020	cthy	CH+T+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-0568	G407-E0568	f18r	P1009-S020	sholdy	SH+OL+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-0569	G407-E0569	f18r	P1009-S020	doldy	OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-0570	G407-E0570	f18r	P1009-S021	doldaiin	OL+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIIN	NONE	NONE	SH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIIN	YES
