probe_row_id	probe_id	probe_family	probe_matches_source_gate	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution
G446-PRO-0366	G445-CLOSE-0319	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIN+L+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:S	NONE	NONE	S	AIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0367	G445-CLOSE-0320	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIN+L+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	NONE	STATEMENT_SCOPE_INHERITED	S	NONE	FOCUS:S<-AIN|FOCUS:S<-L|CLOSE:S	NONE	NONE	S	AIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0368	G445-CLOSE-0321	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIN+L+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:SH	NONE	NONE	SH	AIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0369	G445-CLOSE-0322	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIN+L+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	NONE	STATEMENT_SCOPE_INHERITED	SH	NONE	FOCUS:SH<-AIN|FOCUS:SH<-L|CLOSE:SH	NONE	NONE	SH	AIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0370	G445-CLOSE-0323	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIN+L+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	T	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:T	NONE	NONE	T	AIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0371	G445-CLOSE-0324	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIN+L+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	T	NONE	STATEMENT_SCOPE_INHERITED	T	NONE	FOCUS:T<-AIN|FOCUS:T<-L|CLOSE:T	NONE	NONE	T	AIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0372	G445-CLOSE-0325	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	CH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	CH	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0373	G445-CLOSE-0326	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CH	NONE	STATEMENT_SCOPE_INHERITED	CH	NONE	FOCUS:CH<-AIR|FOCUS:CH<-AR|CLOSE:CH	NONE	NONE	CH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0374	G445-CLOSE-0327	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	CHD	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	CHD	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0375	G445-CLOSE-0328	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CHD	NONE	STATEMENT_SCOPE_INHERITED	CHD	NONE	FOCUS:CHD<-AIR|FOCUS:CHD<-AR|CLOSE:CHD	NONE	NONE	CHD	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0376	G445-CLOSE-0329	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	K	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:K	FOCUS:OWNER<-AIR	NONE	K	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0377	G445-CLOSE-0330	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	NONE	STATEMENT_SCOPE_INHERITED	K	NONE	FOCUS:K<-AIR|FOCUS:K<-AR|CLOSE:K	NONE	NONE	K	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0378	G445-CLOSE-0331	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	OK	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:OK	FOCUS:OWNER<-AIR	NONE	OK	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0379	G445-CLOSE-0332	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	NONE	STATEMENT_SCOPE_INHERITED	OK	NONE	FOCUS:OK<-AIR|FOCUS:OK<-AR|CLOSE:OK	NONE	NONE	OK	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0380	G445-CLOSE-0333	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	P	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:P	FOCUS:OWNER<-AIR	NONE	P	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0381	G445-CLOSE-0334	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	P	NONE	STATEMENT_SCOPE_INHERITED	P	NONE	FOCUS:P<-AIR|FOCUS:P<-AR|CLOSE:P	NONE	NONE	P	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0382	G445-CLOSE-0335	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	R	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:R	FOCUS:OWNER<-AIR	NONE	R	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0383	G445-CLOSE-0336	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	R	NONE	STATEMENT_SCOPE_INHERITED	R	NONE	FOCUS:R<-AR|CLOSE:R	FOCUS:R<-AIR	NONE	R	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0384	G445-CLOSE-0337	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	S	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:S	FOCUS:OWNER<-AIR	NONE	S	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0385	G445-CLOSE-0338	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	NONE	STATEMENT_SCOPE_INHERITED	S	NONE	FOCUS:S<-AIR|FOCUS:S<-AR|CLOSE:S	NONE	NONE	S	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0386	G445-CLOSE-0339	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	SH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:SH	FOCUS:OWNER<-AIR	NONE	SH	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0387	G445-CLOSE-0340	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	NONE	STATEMENT_SCOPE_INHERITED	SH	NONE	FOCUS:SH<-AIR|FOCUS:SH<-AR|CLOSE:SH	NONE	NONE	SH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0388	G445-CLOSE-0341	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	T	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:T	FOCUS:OWNER<-AIR	NONE	T	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0389	G445-CLOSE-0342	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AIR+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	T	NONE	STATEMENT_SCOPE_INHERITED	T	NONE	FOCUS:T<-AIR|FOCUS:T<-AR|CLOSE:T	NONE	NONE	T	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0390	G445-CLOSE-0343	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:CH	NONE	NONE	CH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0391	G445-CLOSE-0344	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CH	NONE	STATEMENT_SCOPE_INHERITED	CH	NONE	FOCUS:CH<-AL|FOCUS:CH<-AR|CLOSE:CH	NONE	NONE	CH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0392	G445-CLOSE-0345	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CHD	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:CHD	NONE	NONE	CHD	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0393	G445-CLOSE-0346	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CHD	NONE	STATEMENT_SCOPE_INHERITED	CHD	NONE	FOCUS:CHD<-AL|FOCUS:CHD<-AR|CLOSE:CHD	NONE	NONE	CHD	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0394	G445-CLOSE-0347	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:K	NONE	NONE	K	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0395	G445-CLOSE-0348	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	NONE	STATEMENT_SCOPE_INHERITED	K	NONE	FOCUS:K<-AL|FOCUS:K<-AR|CLOSE:K	NONE	NONE	K	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0396	G445-CLOSE-0349	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:OK	NONE	NONE	OK	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0397	G445-CLOSE-0350	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	NONE	STATEMENT_SCOPE_INHERITED	OK	NONE	FOCUS:OK<-AL|FOCUS:OK<-AR|CLOSE:OK	NONE	NONE	OK	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0398	G445-CLOSE-0351	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	P	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:P	NONE	NONE	P	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0399	G445-CLOSE-0352	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	P	NONE	STATEMENT_SCOPE_INHERITED	P	NONE	FOCUS:P<-AL|FOCUS:P<-AR|CLOSE:P	NONE	NONE	P	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0400	G445-CLOSE-0353	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	R	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:R	NONE	NONE	R	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0401	G445-CLOSE-0354	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	R	NONE	STATEMENT_SCOPE_INHERITED	R	NONE	FOCUS:R<-AL|FOCUS:R<-AR|CLOSE:R	NONE	NONE	R	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0402	G445-CLOSE-0355	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:S	NONE	NONE	S	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0403	G445-CLOSE-0356	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	S	NONE	STATEMENT_SCOPE_INHERITED	S	NONE	FOCUS:S<-AL|FOCUS:S<-AR|CLOSE:S	NONE	NONE	S	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0404	G445-CLOSE-0357	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:SH	NONE	NONE	SH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0405	G445-CLOSE-0358	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	SH	NONE	STATEMENT_SCOPE_INHERITED	SH	NONE	FOCUS:SH<-AL|FOCUS:SH<-AR|CLOSE:SH	NONE	NONE	SH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0406	G445-CLOSE-0359	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	T	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR|CLOSE:T	NONE	NONE	T	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0407	G445-CLOSE-0360	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AL+D_ADDR+AR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	T	NONE	STATEMENT_SCOPE_INHERITED	T	NONE	FOCUS:T<-AL|FOCUS:T<-AR|CLOSE:T	NONE	NONE	T	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0408	G445-CLOSE-0361	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AR+D_ADDR+AIR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	CH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	CH	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0409	G445-CLOSE-0362	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AR+D_ADDR+AIR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CH	NONE	STATEMENT_SCOPE_INHERITED	CH	NONE	FOCUS:CH<-AR|FOCUS:CH<-AIR|CLOSE:CH	NONE	NONE	CH	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0410	G445-CLOSE-0363	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AR+D_ADDR+AIR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	CHD	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	CHD	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
G446-PRO-0411	G445-CLOSE-0364	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AR+D_ADDR+AIR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CHD	NONE	STATEMENT_SCOPE_INHERITED	CHD	NONE	FOCUS:CHD<-AR|FOCUS:CHD<-AIR|CLOSE:CHD	NONE	NONE	CHD	NONE	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0412	G445-CLOSE-0365	INHERITED_HEAD_CLOSE_MATRIX	YES	D_ADDR+AR+D_ADDR+AIR+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	K	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AR|CLOSE:K	FOCUS:OWNER<-AIR	NONE	K	NONE	YES	NO	INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	NONE	YES
