catalog_row_id	source_catalog_tier	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution
G446-CAT-0174	T0_EXACT_OBSERVED	CH+K+CH+Y+K+OL+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y|FOCUS:K<-Y|PAIR:CH>K|PAIR:K>CH	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0175	T0_EXACT_OBSERVED	CH+K+E+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0176	T0_EXACT_OBSERVED	CH+K+E+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0177	T0_EXACT_OBSERVED	CH+K+E+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0178	T0_EXACT_OBSERVED	CH+K+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0179	T0_EXACT_OBSERVED	CH+K+EE+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-AL|PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0180	T0_EXACT_OBSERVED	CH+K+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|PAIR:CH>K|CLOSE:K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0181	T0_EXACT_OBSERVED	CH+K+EE+K+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	2:K+EE+K__DIRECT_K>K_REMAINS_RED	FOCUS:K<-EE|FOCUS:K<-AIIN|PAIR:CH>K	NONE	NONE	K	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0182	T0_EXACT_OBSERVED	CH+K+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0183	T0_EXACT_OBSERVED	CH+K+O	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0184	T0_EXACT_OBSERVED	CH+K+O+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>K|CLOSE:K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0185	T0_EXACT_OBSERVED	CH+K+O+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0186	T0_EXACT_OBSERVED	CH+K+O+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0187	T0_EXACT_OBSERVED	CH+K+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>K	NONE	NONE	K	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0188	T0_EXACT_OBSERVED	CH+K+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-OR|PAIR:CH>K	NONE	NONE	K	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0189	T0_EXACT_OBSERVED	CH+K+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0190	T0_EXACT_OBSERVED	CH+K+Y+D_ADDR+S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0191	T0_EXACT_OBSERVED	CH+L	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-L	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0192	T0_EXACT_OBSERVED	CH+L+CH+P+SH+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-L|FOCUS:SH<-EE|FOCUS:SH<-Y|PAIR:CH>P|PAIR:P>SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0193	T0_EXACT_OBSERVED	CH+LOCAL_CHAR_F+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIIN	NONE	NONE	CH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0194	T0_EXACT_OBSERVED	CH+LOCAL_CHAR_F+O+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIIN	NONE	NONE	CH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0195	T0_EXACT_OBSERVED	CH+LOCAL_CHAR_F+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0196	T0_EXACT_OBSERVED	CH+LOCAL_CHAR_F+OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:CH	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0197	T0_EXACT_OBSERVED	CH+LOCAL_CHAR_F+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0198	T0_EXACT_OBSERVED	CH+O+CH+LOCAL_CHAR_F+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0199	T0_EXACT_OBSERVED	CH+O+CH+LOCAL_CHAR_F+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0200	T0_EXACT_OBSERVED	CH+O+CH+T+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	T	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0201	T0_EXACT_OBSERVED	CH+O+CH+T+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-E|FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0202	T0_EXACT_OBSERVED	CH+O+CH+T+EEE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-EEE|FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0203	T0_EXACT_OBSERVED	CH+O+CH+T+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0204	T0_EXACT_OBSERVED	CH+O+D_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0205	T0_EXACT_OBSERVED	CH+O+D_ADDR+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIIN	NONE	NONE	CH	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0206	T0_EXACT_OBSERVED	CH+O+D_ADDR+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AIN	NONE	NONE	CH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0207	T0_EXACT_OBSERVED	CH+O+D_ADDR+L	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-L	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0208	T0_EXACT_OBSERVED	CH+O+D_ADDR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0209	T0_EXACT_OBSERVED	CH+O+E+R	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E	NONE	NONE	R	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0210	T0_EXACT_OBSERVED	CH+O+EE+A_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-EE	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0211	T0_EXACT_OBSERVED	CH+O+P	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	P	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0212	T0_EXACT_OBSERVED	CH+O+P+CH+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-AL|PAIR:P>CH	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0213	T0_EXACT_OBSERVED	CH+O+P+CHD+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CHD<-Y|PAIR:P>CHD	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0214	T0_EXACT_OBSERVED	CH+O+S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0215	T0_EXACT_OBSERVED	CH+O+S+AL+S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	3:S+AL+S__DIRECT_S>S_REMAINS_RED	FOCUS:S<-AL	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0216	T0_EXACT_OBSERVED	CH+OL+D_ADDR+SH+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0217	T0_EXACT_OBSERVED	CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0218	T0_EXACT_OBSERVED	CH+OR+CH+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0219	T0_EXACT_OBSERVED	CH+OR+OL+S+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|FOCUS:S<-AL	NONE	NONE	S	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0220	T0_EXACT_OBSERVED	CH+OR+SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	1:CH+OR+SH__DIRECT_CH>SH_REMAINS_RED	FOCUS:CH<-OR|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0221	T0_EXACT_OBSERVED	CH+OT+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0222	T0_EXACT_OBSERVED	CH+OT+CH+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0223	T0_EXACT_OBSERVED	CH+OT+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0224	T0_EXACT_OBSERVED	CH+OT+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-EE|FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0225	T0_EXACT_OBSERVED	CH+OT+O+M_LOCAL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
