world	c_minus_b_mrr_gain
1496	-0.001049904
1497	-0.001552096
1498	-0.001454592
1499	-0.001208910
1500	-0.001238377
1501	-0.000664184
1502	-0.001019419
1503	-0.001028487
1504	-0.001468981
1505	-0.001167734
1506	-0.001107368
1507	-0.001156201
1508	-0.001450108
1509	-0.001245348
1510	-0.001187005
1511	-0.001181057
1512	-0.001172692
1513	-0.001569865
1514	-0.000757609
1515	-0.000943606
1516	-0.001348751
1517	-0.001404715
1518	-0.001131024
1519	-0.001121983
1520	-0.001294815
1521	-0.001017331
1522	-0.001118015
1523	-0.001081052
1524	-0.001196507
1525	-0.000794840
1526	-0.000944465
1527	-0.001433210
1528	-0.001044305
1529	-0.001051653
1530	-0.001050984
1531	-0.000894875
1532	-0.001398300
1533	-0.000931398
1534	-0.001302645
1535	-0.001398565
1536	-0.001426743
1537	-0.001135280
1538	-0.001373298
1539	-0.000911925
1540	-0.001042238
1541	-0.000787160
1542	-0.001122676
1543	-0.001399576
1544	-0.000833566
1545	-0.001430427
1546	-0.001270316
1547	-0.001152148
1548	-0.001037160
1549	-0.001105665
1550	-0.000649336
1551	-0.000961172
1552	-0.001056260
1553	-0.001081053
1554	-0.000879645
1555	-0.001041858
1556	-0.001246696
1557	-0.000857986
1558	-0.001339941
1559	-0.001999044
1560	-0.000849735
1561	-0.001530394
1562	-0.001084036
1563	-0.001355565
1564	-0.000916749
1565	-0.001216777
1566	-0.000904433
1567	-0.001219727
1568	-0.001093742
1569	-0.001190781
1570	-0.001523771
1571	-0.001242355
1572	-0.001073186
1573	-0.001044590
1574	-0.001281458
1575	-0.001370603
1576	-0.001419700
1577	-0.001131411
1578	-0.000920765
1579	-0.001262107
1580	-0.000864960
1581	-0.001145264
1582	-0.001380268
1583	-0.001725385
1584	-0.001434399
1585	-0.000946768
1586	-0.000878716
1587	-0.001214872
1588	-0.001271952
1589	-0.001009888
1590	-0.000998872
1591	-0.001163918
1592	-0.001355832
1593	-0.001326354
1594	-0.001077126
1595	-0.001029591
1596	-0.001651505
1597	-0.001310604
1598	-0.001472632
1599	-0.001129677
1600	-0.001222232
1601	-0.001485651
1602	-0.001199915
1603	-0.001335310
1604	-0.000669075
1605	-0.000959136
1606	-0.001328106
1607	-0.000929063
1608	-0.001174830
1609	-0.001372412
1610	-0.001470084
1611	-0.001216189
1612	-0.001270175
1613	-0.001354648
1614	-0.000887275
1615	-0.001173229
1616	-0.001584611
1617	-0.001228854
1618	-0.001578084
1619	-0.000891394
1620	-0.001274181
1621	-0.001367418
1622	-0.001418688
1623	-0.000999425
1624	-0.001503768
1625	-0.000904510
1626	-0.000919246
1627	-0.000869748
1628	-0.002044343
1629	-0.001385201
1630	-0.000881344
1631	-0.001173797
1632	-0.001011956
1633	-0.001429293
1634	-0.001097280
1635	-0.001264932
1636	-0.000830264
1637	-0.000915361
1638	-0.001242091
1639	-0.000978424
1640	-0.000831986
1641	-0.000865302
1642	-0.001148930
1643	-0.001005959
1644	-0.000923056
1645	-0.000602589
1646	-0.001118728
1647	-0.000911628
1648	-0.001019046
1649	-0.000852493
1650	-0.001230243
1651	-0.001287237
1652	-0.001074008
1653	-0.001053308
1654	-0.000768624
1655	-0.001187965
1656	-0.001293464
1657	-0.000979881
1658	-0.001048172
1659	-0.001021049
1660	-0.001279666
1661	-0.001210906
1662	-0.001081239
1663	-0.001179966
1664	-0.001065717
1665	-0.001153930
1666	-0.000765488
1667	-0.001418501
1668	-0.001327148
1669	-0.001384368
1670	-0.001136769
1671	-0.001227162
1672	-0.001002603
1673	-0.001128887
1674	-0.001515385
1675	-0.001304190
1676	-0.001090049
1677	-0.001454725
1678	-0.000970881
1679	-0.000784737
1680	-0.001131011
1681	-0.001275161
1682	-0.001386881
1683	-0.000901243
1684	-0.001196389
1685	-0.001259058
1686	-0.000170356
1687	-0.001642186
1688	-0.000735530
1689	-0.001370850
1690	-0.001469848
1691	-0.001016815
1692	-0.001074689
1693	-0.001076927
1694	-0.001119844
1695	-0.000928639
1696	-0.000830117
1697	-0.001443312
1698	-0.001351654
1699	-0.001125798
1700	-0.001791578
1701	-0.000890671
1702	-0.001173630
1703	-0.001255158
1704	-0.001453537
1705	-0.001006014
1706	-0.001133723
1707	-0.000977573
1708	-0.001280352
1709	-0.001073596
1710	-0.000939119
1711	-0.001417182
1712	-0.001364441
1713	-0.001103489
1714	-0.001457736
1715	-0.000913028
1716	-0.001213993
1717	-0.001257676
1718	-0.001130338
1719	-0.001144570
1720	-0.001089040
1721	-0.000945484
1722	-0.001034806
1723	-0.001056633
1724	-0.001313354
1725	-0.001299069
1726	-0.001089027
1727	-0.001220625
1728	-0.001268076
1729	-0.001433387
1730	-0.001373141
1731	-0.001661261
1732	-0.001235457
1733	-0.001140254
1734	-0.001158497
1735	-0.001212245
1736	0.000230102
1737	-0.001090338
1738	-0.001242052
1739	-0.000842612
1740	-0.001259870
1741	-0.001156189
1742	-0.001311566
1743	-0.002062741
1744	-0.001197237
1745	-0.001405255
1746	-0.001255953
1747	-0.001075087
1748	-0.000992690
1749	-0.000934535
1750	-0.001046379
1751	-0.001408891
1752	-0.001260606
1753	-0.000771860
1754	-0.001181631
1755	-0.001038502
1756	-0.001019585
1757	-0.001572755
1758	-0.001405388
1759	-0.001164782
1760	-0.000811509
1761	-0.001212276
1762	-0.001107885
1763	-0.001081346
1764	-0.001608249
1765	-0.001244322
1766	-0.001011043
1767	-0.001390256
1768	-0.000985798
1769	-0.000984377
1770	-0.000772449
1771	-0.001295753
1772	-0.001211693
1773	-0.001126525
1774	-0.001449699
1775	-0.000741318
1776	-0.001095742
1777	-0.002079809
1778	-0.000983768
1779	-0.001346360
1780	-0.000887634
1781	-0.001200335
1782	-0.001358131
1783	-0.001127659
1784	-0.001371339
1785	-0.001493390
1786	-0.000951981
1787	-0.001551800
1788	-0.000920414
1789	-0.000799665
1790	-0.000896567
1791	-0.001531236
1792	-0.000955831
1793	-0.001412718
1794	-0.001354942
1795	-0.001280849
1796	-0.000876745
1797	-0.001320915
1798	-0.001054143
1799	-0.000966160
1800	-0.001169383
1801	-0.001461516
1802	-0.001135540
1803	-0.001415152
1804	-0.001358721
1805	-0.001230736
1806	-0.001187045
1807	-0.001227866
1808	-0.001305834
1809	-0.000945892
1810	-0.001886299
1811	-0.000899263
1812	-0.001112995
1813	-0.001082418
1814	-0.000994147
1815	-0.000236195
1816	-0.001309254
1817	-0.001103203
1818	-0.001225632
1819	-0.001627195
1820	-0.001250673
1821	-0.001506514
1822	-0.001316172
1823	-0.000800061
1824	-0.001010702
1825	-0.001276349
1826	-0.001159910
1827	-0.001353463
1828	-0.001040633
1829	-0.001044471
1830	-0.001129997
1831	-0.000990591
1832	-0.000866911
1833	-0.001335067
1834	-0.001200297
1835	-0.001066694
1836	-0.001214897
1837	-0.001378117
1838	-0.001095711
1839	-0.001334057
1840	-0.000855633
1841	-0.001274226
1842	-0.001187386
1843	-0.001210834
1844	-0.001098656
1845	-0.001715991
1846	-0.000844711
1847	-0.001301109
1848	-0.001513792
1849	-0.000828811
1850	-0.001253085
1851	-0.000485561
1852	-0.000986562
1853	-0.001960852
1854	-0.001204547
1855	-0.000809736
1856	-0.001294801
1857	-0.001018848
1858	-0.001197771
1859	-0.001402186
1860	-0.001538993
1861	-0.001075112
1862	-0.001155598
1863	-0.001338806
1864	-0.001289272
1865	-0.001375829
1866	-0.001417878
1867	-0.001017332
1868	-0.000877768
1869	-0.001043721
1870	-0.001065412
1871	-0.000985321
1872	-0.001476328
1873	-0.001156117
1874	-0.001173788
1875	-0.001444141
1876	-0.001075032
1877	-0.001349418
1878	-0.001234032
1879	-0.001173460
1880	-0.001247596
1881	-0.000922017
1882	-0.000984386
1883	-0.000804513
1884	-0.001368135
1885	-0.001548389
1886	-0.001088953
1887	-0.000939745
1888	-0.001152304
1889	-0.002158702
1890	-0.000434434
1891	-0.001240761
1892	-0.001638460
1893	-0.001382553
1894	-0.001182947
1895	-0.001350719
1896	-0.001434764
1897	-0.001379276
1898	-0.001145898
1899	-0.001333350
1900	-0.001110728
1901	-0.001083982
1902	-0.001416008
1903	-0.001141905
1904	-0.000930560
1905	-0.001114857
1906	-0.001230799
1907	-0.001273616
1908	-0.001176278
1909	-0.001522310
1910	-0.001858194
1911	-0.001170439
1912	-0.001056763
1913	-0.001454761
1914	-0.001060051
1915	-0.001054245
1916	-0.001307478
1917	-0.001513848
1918	-0.001236656
1919	-0.001346922
1920	-0.001325138
1921	-0.001140132
1922	-0.000958696
1923	-0.001333754
1924	-0.000798464
1925	-0.001094850
1926	-0.001179168
1927	-0.001908320
1928	-0.001245055
1929	-0.001179249
1930	-0.001177433
1931	-0.000859108
1932	-0.000945164
1933	-0.001773522
1934	-0.001911046
1935	-0.000841547
1936	-0.001297291
1937	-0.001225469
1938	-0.001227557
1939	-0.000632534
1940	-0.001134636
1941	-0.000924010
1942	-0.000963274
1943	-0.001128150
1944	-0.001460929
1945	-0.001006934
1946	-0.001335079
1947	-0.001636921
1948	-0.001721524
1949	-0.001668782
1950	-0.000666146
1951	-0.000840922
1952	-0.000660061
1953	-0.000938056
1954	-0.001550549
1955	-0.001491134
1956	-0.001056346
1957	-0.000783018
1958	-0.001329231
1959	-0.001388526
1960	-0.001022926
1961	-0.001157486
1962	-0.000908967
1963	-0.001316371
1964	-0.001220414
1965	-0.001249527
1966	-0.000952265
1967	-0.000950705
1968	-0.001632656
1969	-0.000799416
1970	-0.001476940
1971	-0.001741803
1972	-0.001071276
1973	-0.001284138
1974	-0.001031657
1975	-0.001257761
1976	-0.001152059
1977	-0.001259461
1978	-0.001012746
1979	-0.000632982
1980	-0.001735604
1981	-0.001201516
1982	-0.001192809
1983	-0.001659150
1984	-0.001376728
1985	-0.001295157
1986	-0.001624543
1987	-0.001326242
1988	-0.001554918
1989	-0.000863248
1990	-0.001235097
1991	-0.001134282
1992	-0.001387059
1993	-0.000820897
1994	-0.000739954
1995	-0.001358590
1996	-0.001005504
1997	-0.000959569
1998	-0.001324102
1999	-0.001491197
2000	-0.001579835
2001	-0.001429953
2002	-0.000987642
2003	-0.001046943
2004	-0.001343475
2005	-0.000984727
2006	-0.001086575
2007	-0.001509244
2008	-0.000686791
2009	-0.001319280
2010	-0.001200760
2011	-0.001329087
2012	-0.001329315
2013	-0.001915394
2014	-0.001159932
2015	-0.001348799
2016	-0.000811992
2017	-0.001360929
2018	-0.001432098
2019	-0.001544725
2020	-0.001121839
2021	-0.000554242
2022	-0.001363640
2023	-0.001114604
2024	-0.000313519
2025	-0.000701113
2026	-0.001379300
2027	-0.000863714
2028	-0.001177131
2029	-0.001426692
2030	-0.000936326
2031	-0.001098136
2032	-0.001015372
2033	-0.001024856
2034	-0.001645792
2035	-0.001391297
2036	-0.001056942
2037	-0.001228998
2038	-0.001055763
2039	-0.001347450
2040	-0.001233810
2041	-0.001204690
2042	-0.002023846
2043	-0.001061022
2044	-0.001274553
2045	-0.001073634
2046	-0.001285359
2047	-0.000930014
2048	-0.001290091
2049	-0.001032165
2050	-0.001148867
2051	-0.001169137
2052	-0.001102161
2053	-0.001548109
2054	-0.001204005
2055	-0.000936819
2056	-0.000856745
2057	-0.001188693
2058	-0.000889358
2059	-0.001577747
2060	-0.001049602
2061	-0.001027829
2062	-0.000997495
2063	-0.001226542
2064	-0.001427416
2065	-0.001022369
2066	-0.001382108
2067	-0.001195082
2068	-0.001207322
2069	-0.001582973
2070	-0.001181514
2071	-0.001796185
2072	-0.001188157
2073	-0.001470527
2074	-0.001265962
2075	-0.000967751
2076	-0.001174034
2077	-0.000966117
2078	-0.000553725
2079	-0.000692507
2080	-0.001207262
2081	-0.000978246
2082	-0.001270311
2083	-0.001349141
2084	-0.000820407
2085	-0.001044742
2086	-0.001348792
2087	-0.001360076
2088	-0.001193656
2089	-0.001246421
2090	-0.000819605
2091	-0.001275914
2092	-0.001580018
2093	-0.001129210
2094	-0.001292286
2095	-0.001332976
2096	-0.001252481
2097	-0.002080202
2098	-0.001587023
2099	-0.001509598
2100	-0.001488166
2101	-0.001034801
2102	-0.000714811
2103	-0.001730552
2104	-0.000908685
2105	-0.000966163
2106	-0.000666700
2107	-0.001373301
2108	-0.001287310
2109	-0.001109305
2110	-0.001394473
2111	-0.001101974
2112	-0.001238121
2113	-0.000620724
2114	-0.001586153
2115	-0.001445317
2116	-0.000789606
2117	-0.000874771
2118	-0.001553799
2119	-0.001796972
2120	-0.001152601
2121	-0.001235820
2122	-0.001102504
2123	-0.001556513
2124	-0.001510658
2125	-0.001162380
2126	-0.001355006
2127	-0.001103478
2128	-0.001478119
2129	-0.001020595
2130	-0.001295327
2131	-0.001281774
2132	-0.001239277
2133	-0.000785584
2134	-0.000777828
2135	-0.001250506
2136	-0.001194563
2137	-0.001192869
2138	-0.001166733
2139	-0.000898892
2140	-0.001148323
2141	-0.001255684
2142	-0.000843688
2143	-0.001033865
2144	-0.001145044
2145	-0.001405584
2146	-0.001169572
2147	-0.000844239
2148	-0.001235836
2149	-0.001489958
2150	-0.000974461
2151	-0.000803701
2152	-0.001083696
2153	-0.001250210
2154	-0.001240078
2155	-0.001246966
2156	-0.000984005
2157	-0.000989218
2158	-0.001776716
2159	-0.001217718
2160	-0.001116828
2161	-0.001054210
2162	-0.001268652
2163	-0.000980333
2164	-0.001327656
2165	-0.001496486
2166	-0.001502493
2167	-0.001393911
2168	-0.000696980
2169	-0.001213121
2170	-0.000773647
2171	-0.000528405
2172	-0.001398288
2173	-0.001502803
2174	-0.001199431
2175	-0.000985996
2176	-0.001356186
2177	-0.001261519
2178	-0.001105817
2179	-0.000752750
2180	-0.000811566
2181	-0.000613622
2182	-0.000572465
2183	-0.001239104
2184	-0.000756837
2185	-0.001197348
2186	-0.001085528
2187	-0.001142674
2188	-0.001132940
2189	-0.001317095
2190	-0.001178268
2191	-0.001294112
2192	-0.001304546
2193	-0.001332968
2194	-0.001080154
2195	-0.001317211
2196	-0.001337186
2197	-0.000878339
2198	-0.000784678
2199	-0.001165119
2200	-0.001382601
2201	-0.000922487
2202	-0.001313593
2203	-0.001183503
2204	-0.000890727
2205	-0.001019048
2206	-0.001297017
2207	-0.001277788
2208	-0.001127544
2209	-0.001415492
2210	-0.000630503
2211	-0.001335473
2212	-0.000627131
2213	-0.001386097
2214	-0.000700780
2215	-0.000632700
2216	-0.001549523
2217	-0.000911193
2218	-0.000781220
2219	-0.001172237
2220	-0.001389257
2221	-0.001040039
2222	-0.001038523
2223	-0.000914774
2224	-0.001564952
2225	-0.000657669
2226	-0.001050094
2227	-0.001442384
2228	-0.001440239
2229	-0.001474876
2230	-0.001182220
2231	-0.001426423
2232	-0.001214215
2233	-0.000799443
2234	-0.001264418
2235	-0.001054432
2236	-0.000942878
2237	-0.000514009
2238	-0.001286306
2239	-0.001249563
2240	-0.001161229
2241	-0.002028851
2242	-0.000970674
2243	-0.001410832
2244	-0.001759573
2245	-0.001110102
2246	-0.001258909
2247	-0.001509594
2248	-0.000626357
2249	-0.001413719
2250	-0.001381503
2251	-0.001190865
2252	-0.001124363
2253	-0.001305616
2254	-0.001210387
2255	-0.000631677
2256	-0.001013526
2257	-0.001177271
2258	-0.001146978
2259	-0.001746169
2260	-0.001055005
2261	-0.001284014
2262	-0.001984924
2263	-0.001117642
2264	-0.001545723
2265	-0.001394721
2266	-0.001384045
2267	-0.001349452
2268	-0.000110506
2269	-0.001029798
2270	-0.000683683
2271	-0.000631402
2272	-0.001355230
2273	-0.001171356
2274	-0.001147416
2275	-0.001445942
2276	-0.001059731
2277	-0.000939655
2278	-0.000734641
2279	-0.001021762
2280	-0.001701764
2281	-0.001056209
2282	-0.001038072
2283	-0.001004588
2284	-0.001644887
2285	-0.001285126
2286	-0.001279318
2287	-0.000551412
2288	-0.001859726
2289	-0.001198620
2290	-0.001281678
2291	-0.001165228
2292	-0.001154169
2293	-0.000904918
2294	-0.001310977
2295	-0.001278159
2296	-0.001069246
2297	-0.001140831
2298	-0.001276456
2299	-0.000820565
2300	-0.001099719
2301	-0.001049446
2302	-0.001212072
2303	-0.001276529
2304	-0.000846868
2305	-0.001272617
2306	-0.001352980
2307	-0.001327733
2308	-0.001403273
2309	-0.000828708
2310	-0.001921815
2311	-0.001207695
2312	-0.001231548
2313	-0.001168700
2314	-0.001439274
2315	-0.001321539
2316	-0.001002691
2317	-0.001229614
2318	-0.000953419
2319	-0.001125415
2320	-0.000902690
2321	-0.001462648
2322	-0.000945627
2323	-0.001064412
2324	-0.001137479
2325	-0.001296847
2326	-0.001114345
2327	-0.001439716
2328	-0.000861947
2329	-0.001538986
2330	-0.001417573
2331	-0.001494449
2332	-0.001401470
2333	-0.001184365
2334	-0.000817121
2335	-0.000979221
2336	-0.001158047
2337	-0.001327341
2338	-0.001501900
2339	-0.001064963
2340	-0.001320323
2341	-0.001407201
2342	-0.000938527
2343	-0.000969666
2344	-0.000465014
2345	-0.001003052
2346	-0.001388975
2347	-0.001443473
2348	-0.001049140
2349	-0.000995510
2350	-0.001224447
2351	-0.001081394
2352	-0.000846934
2353	-0.000890944
2354	-0.001510734
2355	-0.000810285
2356	-0.000816229
2357	-0.001288376
2358	-0.001206160
2359	-0.001256797
2360	-0.001473204
2361	-0.000984569
2362	-0.001275372
2363	-0.001173979
2364	-0.000848957
2365	-0.001445642
2366	-0.001437427
2367	-0.000922082
2368	-0.001377251
2369	-0.001089765
2370	-0.001301468
2371	-0.001247806
2372	-0.001426082
2373	-0.001281914
2374	-0.001192744
2375	-0.000913242
2376	-0.001230704
2377	-0.001169003
2378	-0.001567864
2379	-0.000969920
2380	-0.001174226
2381	-0.001122715
2382	-0.001214976
2383	-0.001124737
2384	-0.000780412
2385	-0.001247044
2386	-0.001320786
2387	-0.001205994
2388	-0.001384800
2389	-0.001477276
2390	-0.000841517
2391	-0.001317256
2392	-0.000981800
2393	-0.000865183
2394	-0.001006016
2395	-0.000923024
2396	-0.001611213
2397	-0.001217971
2398	-0.001251448
2399	-0.001075030
2400	-0.001226442
2401	-0.001057336
2402	-0.001324974
2403	-0.001640762
2404	-0.001096835
2405	-0.000961573
2406	-0.000842390
2407	-0.001428998
2408	-0.001011023
2409	-0.001666069
2410	-0.001073062
2411	-0.001159211
2412	-0.001149724
2413	-0.001190282
2414	-0.000858016
2415	-0.001279865
2416	-0.001142822
2417	-0.001077354
2418	-0.000601429
2419	-0.000885711
2420	-0.001101756
2421	-0.000902940
2422	-0.001833201
2423	-0.001338383
2424	-0.000991210
2425	-0.001174591
2426	-0.001517285
2427	-0.001411524
2428	-0.001523800
2429	-0.001128488
2430	-0.001210322
2431	-0.001079783
2432	-0.001289145
2433	-0.001087133
2434	-0.001012242
2435	-0.001153281
2436	-0.001230309
2437	-0.001164423
2438	-0.000224276
2439	-0.001163202
2440	-0.001457808
2441	-0.000924282
2442	-0.001009021
2443	-0.001160362
2444	-0.000614364
2445	-0.001379564
2446	-0.000964437
2447	-0.001110283
2448	-0.001025950
2449	-0.001058897
2450	-0.000988177
2451	-0.000856599
2452	-0.001169190
2453	-0.000892410
2454	-0.000956485
2455	-0.001352975
2456	-0.001507644
2457	-0.000829631
2458	-0.001016939
2459	-0.001235901
2460	-0.001079373
2461	-0.001433550
2462	-0.001217344
2463	-0.001555757
2464	-0.001263122
2465	-0.001682491
2466	-0.001394651
2467	-0.001361359
2468	-0.001401905
2469	-0.001621677
2470	-0.000986718
2471	-0.001236116
2472	-0.001314457
2473	-0.000966558
2474	-0.000875659
2475	-0.001529765
2476	-0.001002072
2477	-0.001233518
2478	-0.000865939
2479	-0.001114302
2480	-0.001192830
2481	-0.000629711
2482	-0.001526323
2483	-0.001008589
2484	-0.001411482
2485	-0.001016234
2486	-0.000763174
2487	-0.000778534
2488	-0.001105257
2489	-0.001348821
2490	-0.000954493
2491	-0.001331315
2492	-0.001115550
2493	-0.001074494
2494	-0.001344629
2495	-0.001098403
2496	-0.002023284
2497	-0.001423189
2498	-0.001232977
2499	-0.000930170
2500	-0.000964977
2501	-0.001245477
2502	-0.001308985
2503	-0.001361587
2504	-0.001542053
2505	-0.001171645
2506	-0.001308400
2507	-0.001593450
2508	-0.000307597
2509	-0.001682526
2510	-0.001337556
2511	-0.001451815
2512	-0.001221250
2513	-0.000859028
2514	-0.000220390
2515	-0.001518835
2516	-0.001742591
2517	-0.001299008
2518	-0.001484855
2519	-0.000939141
2520	-0.001189430
2521	-0.001744287
2522	-0.000931093
2523	-0.001084640
2524	-0.001094714
2525	-0.001118312
2526	-0.001095138
2527	-0.000793919
2528	-0.001410327
2529	-0.001056351
2530	-0.000910521
2531	-0.001145328
2532	-0.001304298
2533	-0.001068310
2534	-0.001101901
2535	-0.000769675
2536	-0.001352283
2537	-0.001026573
2538	-0.000259593
2539	-0.001580230
2540	-0.000854893
2541	-0.001129855
2542	-0.001204152
2543	-0.001495850
2544	-0.001052144
2545	-0.000502384
2546	-0.000871747
2547	-0.001602608
2548	-0.001374501
2549	-0.001317334
2550	-0.001625202
2551	-0.001310578
2552	-0.001561113
2553	-0.000934020
2554	-0.001407026
2555	-0.001263442
2556	-0.000744046
2557	-0.001295826
2558	-0.001564053
2559	-0.000794537
2560	-0.001227762
2561	-0.001156186
2562	-0.001474802
2563	-0.001002726
2564	-0.001456629
2565	-0.001208239
2566	-0.001215303
2567	-0.000919959
2568	-0.001512796
2569	-0.000583728
2570	-0.001275431
2571	-0.001195361
2572	-0.000719592
2573	-0.001466249
2574	-0.000996214
2575	-0.000966362
2576	-0.000701527
2577	-0.001328719
2578	-0.001100996
2579	-0.001182277
2580	-0.000574308
2581	-0.001003596
2582	-0.001378361
2583	-0.001161817
2584	-0.000987812
2585	-0.001261636
2586	-0.001412296
2587	-0.001415887
2588	-0.001119990
2589	-0.001056249
2590	-0.001413130
2591	-0.000876024
2592	-0.000872921
2593	-0.000995535
2594	-0.001154150
2595	-0.001237124
2596	-0.001013288
2597	-0.001838329
2598	-0.001051810
2599	-0.001070766
2600	-0.001366562
2601	-0.001502733
2602	-0.000945801
2603	-0.001327302
2604	-0.001100260
2605	-0.001089929
2606	-0.001419775
2607	-0.001001847
2608	-0.000980703
2609	-0.001155197
2610	-0.000899614
2611	-0.001335351
2612	-0.001531483
2613	-0.001124127
2614	-0.001112098
2615	-0.000889607
2616	-0.000814972
2617	-0.001203732
2618	-0.001395234
2619	-0.001512639
2620	-0.000598655
2621	-0.001163330
2622	-0.001540219
2623	-0.001005901
2624	-0.001099694
2625	-0.001382038
2626	-0.001038290
2627	-0.001173908
2628	-0.001174360
2629	-0.001537649
2630	-0.000911401
2631	-0.001468768
2632	-0.000930364
2633	-0.001345293
2634	-0.001444888
2635	-0.000899729
2636	-0.001090836
2637	-0.001427899
2638	-0.001269319
2639	-0.000945312
2640	-0.000988020
2641	-0.001452035
2642	-0.000868372
2643	-0.001488725
2644	-0.001349736
2645	-0.001315138
2646	-0.001550316
2647	-0.001920766
2648	-0.000852750
2649	-0.001374929
2650	-0.000803691
2651	-0.001068859
2652	-0.000596586
2653	-0.001166692
2654	-0.001144183
2655	-0.000874235
2656	-0.001235955
2657	-0.001415507
2658	-0.001544820
2659	-0.001402374
2660	-0.001580459
2661	-0.001546431
2662	-0.001415033
2663	-0.001490048
2664	-0.000935458
2665	-0.001628617
2666	-0.000726333
2667	-0.001380087
2668	-0.001125464
2669	-0.000932023
2670	-0.001412401
2671	-0.001258179
2672	-0.000714867
2673	-0.001234393
2674	-0.000927745
2675	-0.001338874
2676	-0.001374208
2677	-0.001486500
2678	-0.001168483
2679	-0.000908947
2680	-0.000434222
2681	-0.001344342
2682	-0.001123153
2683	-0.001563058
2684	-0.000879655
2685	-0.001245951
2686	-0.001195361
2687	-0.001479894
2688	-0.001192879
2689	-0.001312974
2690	-0.001005943
2691	-0.001557511
2692	-0.001058908
2693	-0.001223928
2694	-0.002101270
2695	-0.000778658
2696	-0.001345901
2697	-0.001268138
2698	-0.000917893
2699	-0.001283113
2700	-0.001413195
2701	-0.001053363
2702	-0.001034232
2703	-0.001323551
2704	-0.001140548
2705	-0.000905776
2706	-0.000890821
2707	-0.001463095
2708	-0.001509828
2709	-0.001200104
2710	-0.001064288
2711	-0.001334072
2712	-0.001437778
2713	-0.000974708
2714	-0.001035442
2715	-0.001334262
2716	-0.000616315
2717	-0.001624312
2718	-0.001363693
2719	-0.001475253
2720	-0.000994059
2721	-0.001236791
2722	-0.000766149
2723	-0.001156436
2724	-0.001354758
2725	-0.001208767
2726	-0.000815539
2727	-0.001105046
2728	-0.000825305
2729	-0.001033426
2730	-0.001194744
2731	-0.001366007
2732	-0.001119499
2733	-0.001408305
2734	-0.000949095
2735	-0.001169484
2736	-0.001474518
2737	-0.001319988
2738	-0.001448300
2739	-0.001263198
2740	-0.001007286
2741	-0.000724594
2742	-0.001209189
2743	-0.001156680
2744	-0.000875672
2745	-0.001476060
2746	-0.001311918
2747	-0.001706253
2748	-0.001358853
2749	-0.001587462
2750	-0.001197326
2751	-0.001216127
2752	-0.000970800
2753	-0.001101381
2754	-0.001570477
2755	-0.000724127
2756	-0.001200457
2757	-0.000923476
2758	-0.001085508
2759	-0.001099474
2760	-0.001399744
2761	-0.001371996
2762	-0.001118583
2763	-0.001066581
2764	-0.001276688
2765	-0.001033717
2766	-0.001266901
2767	-0.000776840
2768	-0.001168027
2769	-0.000809566
2770	-0.001152389
2771	-0.000722179
2772	-0.000923463
2773	-0.001320003
2774	-0.001145697
2775	-0.001278511
2776	-0.001174330
2777	-0.000833249
2778	-0.000727618
2779	-0.002102365
2780	-0.001281628
2781	-0.000800204
2782	-0.001420006
2783	-0.001555465
2784	-0.001244855
2785	-0.000829309
2786	-0.001096020
2787	-0.001270872
2788	-0.000957145
2789	-0.001146671
2790	-0.001232856
2791	-0.000628714
2792	-0.001256550
2793	-0.001009003
2794	-0.001153099
2795	-0.000865941
2796	-0.001258041
2797	-0.000997397
2798	-0.001654796
2799	-0.001216737
2800	-0.000802930
2801	-0.000895989
2802	-0.001446635
2803	-0.000948293
2804	-0.001305341
2805	-0.000805468
2806	-0.001118779
2807	-0.000672047
2808	-0.001298575
2809	-0.001317126
2810	-0.001170957
2811	-0.001281218
2812	-0.001138579
2813	-0.001478815
2814	-0.000864162
2815	-0.001299427
2816	-0.001286157
2817	-0.001337810
2818	-0.000916770
2819	-0.001157134
2820	-0.001142738
2821	-0.001162610
2822	-0.001206330
2823	-0.001638642
2824	-0.001121459
2825	-0.001464605
2826	-0.001182906
2827	-0.001458886
2828	-0.001151254
2829	-0.001049597
2830	-0.000809806
2831	-0.000704569
2832	-0.001118786
2833	-0.001259072
2834	-0.000761031
2835	-0.001040213
2836	-0.001024289
2837	-0.001515291
2838	-0.001909065
2839	-0.001282656
2840	-0.001432256
2841	-0.000862534
2842	-0.001404099
2843	-0.001161173
2844	-0.000915093
2845	-0.001323411
2846	-0.001300613
2847	-0.001239126
2848	-0.001006062
2849	-0.001242446
2850	-0.001464010
2851	-0.001298209
2852	-0.001193096
2853	-0.001195132
2854	-0.001810343
2855	-0.001768845
2856	-0.001015992
2857	-0.000797040
2858	-0.001168367
2859	-0.001304509
2860	-0.001409182
2861	-0.001044871
2862	-0.001197133
2863	-0.000924746
2864	-0.001148219
2865	-0.001260527
2866	-0.000786993
2867	-0.000447263
2868	-0.000918070
2869	-0.000903563
2870	-0.000925728
2871	-0.001172886
2872	-0.001806794
2873	-0.001004841
2874	-0.001158196
2875	-0.001171152
2876	-0.001192300
2877	-0.001064769
2878	-0.000898907
2879	-0.000977943
2880	-0.001058292
2881	-0.000928279
2882	-0.001243934
2883	-0.001310141
2884	-0.000790651
2885	-0.001323396
2886	-0.001341049
2887	-0.001170447
2888	-0.001426295
2889	-0.001057326
2890	-0.001846979
2891	-0.001293357
2892	-0.001184073
2893	-0.000854498
