gdt745_occurrence_id	cell_id	page	physical_folio	locus	candidate_ordinal	candidate_surface	candidate_reader_exact	section	language	hand	line_position	line_token_count	gdt744_seed_occurrence	gdt744_seed_field_ids	gdt744_seed_channels	gdt744_seed_slot_classes	external_to_gdt744_seed	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	strong_anchor_signature	strong_anchor_evidence	w3_anchor_count	w3_anchor_signature	w3_context_channel	context_channel	context_role_family	context_informative	quality_conflict	eva_context	safe_context_render_de	literal_identity	confirmed_lexeme	component_export_credit	unseen_form_export
G745-O047	G733-C06476	f111r	f111	f111r.18	4	qochey	1	S	B	3	MIDDLE	12	0	NONE	NONE	NONE	1	0	4	4	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦qochey⟧ qokeey chey teey qokeedy	⟦qochey: offene Inhaltsform⟧; [qokeey:?]; [chey:?]; [teey:?]; [qokeedy:?]	OPEN	0	0	0
G745-O048	G733-C06643	f111r	f111	f111r.3	1	dsheedy	1	S	B	3	FIRST	11	0	NONE	NONE	NONE	1	0	1	1	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦dsheedy⟧ lkeedy	⟦dsheedy: offene Inhaltsform⟧; [lkeedy:?]	OPEN	0	0	0
G745-O049	G733-C06655	f111r	f111	f111r.30	2	qokeechy	1	S	B	3	MIDDLE	11	1	G744-F0100	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qockhedy ⟦qokeechy⟧ qotchey chtar ar chkeey lkar	[qockhedy:?]; ⟦qokeechy: offene Inhaltsform⟧; [qotchey:?]; [chtar:?]; [ar:?]; [chkeey:?]; [lkar:?]	OPEN	0	0	0
G745-O050	G733-C06657	f111r	f111	f111r.30	4	chtar	1	S	B	3	MIDDLE	11	1	G744-F0100	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	5	8	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R5	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qockhedy qokeechy qotchey ⟦chtar⟧ ar chkeey lkar aiin chedy	[qockhedy:?]; [qokeechy:?]; [qotchey:?]; ⟦chtar: offene Inhaltsform⟧; [ar:?]; [chkeey:?]; [lkar:?]; [aiin:?]; [chedy:?]	OPEN	0	0	0
G745-O051	G733-C06817	f111r	f111	f111r.44	2	oteeol	1	S	B	3	MIDDLE	11	0	NONE	NONE	NONE	1	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	pchedar ⟦oteeol⟧ lkeedain okeam sheo teolkedain shal	[pchedar:?]; ⟦oteeol: offene Inhaltsform⟧; [lkeedain:?]; [okeam:?]; [sheo:?]; [teolkedain:?]; [shal:?]	OPEN	0	0	0
G745-O052	G733-C06919	f111r	f111	f111r.52	6	qokeain	1	S	B	3	MIDDLE	12	1	G744-F0160	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	5	10	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	dair al qokeey qokaiin sheal ⟦qokeain⟧ shckhy sain chckhy char aiin	[dair:?]; [al:?]; [qokeey:?]; [qokaiin:?]; [sheal:?]; ⟦qokeain: offene Inhaltsform⟧; [shckhy:?]; [sain:?]; [chckhy:?]; [char:?]; [aiin:?]	OPEN	0	0	0
G745-O053	G733-C06925	f111r	f111	f111r.52	12	alom	1	S	B	3	LAST	12	1	G744-F0160	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	shckhy sain chckhy char aiin ⟦alom⟧	[shckhy:?]; [sain:?]; [chckhy:?]; [char:?]; [aiin:?]; ⟦alom: offene Inhaltsform⟧	OPEN	0	0	0
G745-O054	G733-C06960	f111r	f111	f111r.7	7	sheeol	1	S	B	3	MIDDLE	13	0	NONE	NONE	NONE	1	2	3	5	PRIOR_CLOSE_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	lchedy chol ⟦sheeol⟧ qokeody raiin otedy	[lchedy:?]; [chol:?]; ⟦sheeol: offene Inhaltsform⟧; [qokeody:?]; [raiin:?]; [otedy:?]	OPEN	0	0	0
G745-O055	G733-C07040	f111v	f111	f111v.13	6	chetar	1	S	B	3	MIDDLE	12	0	NONE	NONE	NONE	1	0	4	4	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦chetar⟧ okaiin shal lchdal tedy	⟦chetar: offene Inhaltsform⟧; [okaiin:?]; [shal:?]; [lchdal:?]; [tedy:?]	OPEN	0	0	0
G745-O056	G733-C07054	f111v	f111	f111v.14	8	qokeechy	1	S	B	3	MIDDLE	12	0	NONE	NONE	NONE	1	1	4	5	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qotaiin ⟦qokeechy⟧ olkeey lkain lal gm	[qotaiin:?]; ⟦qokeechy: offene Inhaltsform⟧; [olkeey:?]; [lkain:?]; [lal:?]; [gm:?]	OPEN	0	0	0
G745-O057	G733-C07101	f111v	f111	f111v.18	3	qoeedaiin	0	S	B	3	MIDDLE	14	0	NONE	NONE	NONE	1	0	5	5	PRIOR_CLOSE_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦qoeedaiin⟧ okain ey kaiin shey otain	⟦qoeedaiin: offene Inhaltsform⟧; [okain:?]; [ey:?]; [kaiin:?]; [shey:?]; [otain:?]	OPEN	0	0	0
G745-O058	G733-C07375	f111v	f111	f111v.40	1	ykeeey	1	S	B	3	FIRST	9	1	G744-F0075	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	5	5	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R5	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeey⟧ lkain chckhy chokain chckhal sheckhedy	⟦ykeeey: offene Inhaltsform⟧; [lkain:?]; [chckhy:?]; [chokain:?]; [chckhal:?]; [sheckhedy:?]	OPEN	0	0	0
G745-O059	G733-C07399	f111v	f111	f111v.42	5	qokeain	1	S	B	3	MIDDLE	12	0	NONE	NONE	NONE	1	4	2	6	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	cheeo l keey chear ⟦qokeain⟧ okeeor cheedy	[cheeo:?]; [l:?]; [keey:?]; [chear:?]; ⟦qokeain: offene Inhaltsform⟧; [okeeor:?]; [cheedy:?]	OPEN	0	0	0
G745-O060	G733-C07981	f112v	f112	f112v.11	10	olky	0	S	B	3	LAST	10	0	NONE	NONE	NONE	1	3	0	3	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	chcfhy ochos aiin ⟦olky⟧	[chcfhy:?]; [ochos:?]; [aiin:?]; ⟦olky: offene Inhaltsform⟧	OPEN	0	0	0
G745-O061	G733-C07986	f112v	f112	f112v.12	5	sheeol	1	S	B	3	MIDDLE	9	0	NONE	NONE	NONE	1	4	1	5	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	daiin al olkeedain oteey ⟦sheeol⟧ qokeedy	[daiin:?]; [al:?]; [olkeedain:?]; [oteey:?]; ⟦sheeol: offene Inhaltsform⟧; [qokeedy:?]	OPEN	0	0	0
G745-O062	G733-C08381	f113r	f113	f113r.1	5	chetar	1	S	B	3	MIDDLE	12	0	NONE	NONE	NONE	1	4	5	9	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	pches chy ypcheedy fchdy ⟦chetar⟧ qopchedaiin oteey oty lkchy chodain	[pches:?]; [chy:?]; [ypcheedy:?]; [fchdy:?]; ⟦chetar: offene Inhaltsform⟧; [qopchedaiin:?]; [oteey:?]; [oty:?]; [lkchy:?]; [chodain:?]	OPEN	0	0	0
G745-O063	G733-C08478	f113r	f113	f113r.17	13	alom	1	S	B	3	LAST	13	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qoky chokain chotar chokar char ⟦alom⟧	[qoky:?]; [chokain:?]; [chotar:?]; [chokar:?]; [char:?]; ⟦alom: offene Inhaltsform⟧	OPEN	0	0	0
G745-O064	G733-C08484	f113r	f113	f113r.18	6	cheeey	1	S	B	3	MIDDLE	11	0	NONE	NONE	NONE	1	5	3	8	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R3	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ycheod cheoaiin chal olkaiin chkaiin ⟦cheeey⟧ lkeeo aiiin okeedy	[ycheod:?]; [cheoaiin:?]; [chal:?]; [olkaiin:?]; [chkaiin:?]; ⟦cheeey: offene Inhaltsform⟧; [lkeeo:?]; [aiiin:?]; [okeedy:?]	OPEN	0	0	0
G745-O065	G733-C08746	f113r	f113	f113r.41	10	okeeody	0	S	B	3	LAST	10	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	taiin lkeechey okain sheey qoees ⟦okeeody⟧	[taiin:?]; [lkeechey:?]; [okain:?]; [sheey:?]; [qoees:?]; ⟦okeeody: offene Inhaltsform⟧	OPEN	0	0	0
G745-O066	G733-C08764	f113r	f113	f113r.43	8	cheeey	1	S	B	3	MIDDLE	14	0	NONE	NONE	NONE	1	5	2	7	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R2	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	lkar ar al s aiin ⟦cheeey⟧ ol chedy	[lkar:?]; [ar:?]; [al:?]; [s:?]; [aiin:?]; ⟦cheeey: offene Inhaltsform⟧; [ol:?]; [chedy:?]	OPEN	0	0	0
G745-O067	G733-C08819	f113r	f113	f113r.49	2	cheeey	1	S	B	3	MIDDLE	13	1	G744-F0169	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sain ⟦cheeey⟧ cheo kcheey qokeey lkeeey okeeey	[sain:?]; ⟦cheeey: offene Inhaltsform⟧; [cheo:?]; [kcheey:?]; [qokeey:?]; [lkeeey:?]; [okeeey:?]	OPEN	0	0	0
G745-O068	G733-C08864	f113r	f113	f113r.6	4	oteeos	1	S	B	3	MIDDLE	16	0	NONE	NONE	NONE	1	3	5	8	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sor cheo cheey ⟦oteeos⟧ aiin otain otal ches aiin	[sor:?]; [cheo:?]; [cheey:?]; ⟦oteeos: offene Inhaltsform⟧; [aiin:?]; [otain:?]; [otal:?]; [ches:?]; [aiin:?]	OPEN	0	0	0
G745-O069	G733-C09440	f114r	f114	f114r.12	6	ykeeey	1	S	B	3	MIDDLE	12	0	NONE	NONE	NONE	1	0	4	4	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeey⟧ teos lair sheod chody	⟦ykeeey: offene Inhaltsform⟧; [teos:?]; [lair:?]; [sheod:?]; [chody:?]	OPEN	0	0	0
G745-O070	G733-C09468	f114r	f114	f114r.15	8	oeedy	1	S	B	3	MIDDLE	14	0	NONE	NONE	NONE	1	5	5	10	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R5	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	otar okod chodar y dal ⟦oeedy⟧ qokolkchdy dalol y qokaiin ched	[otar:?]; [okod:?]; [chodar:?]; [y:?]; [dal:?]; ⟦oeedy: offene Inhaltsform⟧; [qokolkchdy:?]; [dalol:?]; [y:?]; [qokaiin:?]; [ched:?]	OPEN	0	0	0
G745-O071	G733-C09625	f114r	f114	f114r.29	2	oeedy	1	S	B	3	MIDDLE	14	0	NONE	NONE	NONE	1	1	1	2	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	chol ⟦oeedy⟧ keedy	[chol:?]; ⟦oeedy: offene Inhaltsform⟧; [keedy:?]	OPEN	0	0	0
G745-O072	G733-C09709	f114r	f114	f114r.36	5	ykeodaiin	1	S	B	3	MIDDLE	10	1	G744-F0170	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	4	4	8	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ychedar ady otar ain ⟦ykeodaiin⟧ qoeedaiin qokal sain otchedy	[ychedar:?]; [ady:?]; [otar:?]; [ain:?]; ⟦ykeodaiin: offene Inhaltsform⟧; [qoeedaiin:?]; [qokal:?]; [sain:?]; [otchedy:?]	OPEN	0	0	0
G745-O073	G733-C09710	f114r	f114	f114r.36	6	qoeedaiin	1	S	B	3	MIDDLE	10	1	G744-F0170	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	3	8	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R3	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ychedar ady otar ain ykeodaiin ⟦qoeedaiin⟧ qokal sain otchedy	[ychedar:?]; [ady:?]; [otar:?]; [ain:?]; [ykeodaiin:?]; ⟦qoeedaiin: offene Inhaltsform⟧; [qokal:?]; [sain:?]; [otchedy:?]	OPEN	0	0	0
G745-O074	G733-C10273	f115r	f115	f115r.11	7	qototeeey	1	S	B	@	MIDDLE	12	1	G744-F0135	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	5	5	PRIOR_CLOSE_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦qototeeey⟧ rain cheo chkain cho lory	⟦qototeeey: offene Inhaltsform⟧; [rain:?]; [cheo:?]; [chkain:?]; [cho:?]; [lory:?]	OPEN	0	0	0
G745-O075	G733-C10306	f115r	f115	f115r.14	10	chtar	1	S	B	@	MIDDLE	13	0	NONE	NONE	NONE	1	2	3	5	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	tcheo lodar ⟦chtar⟧ as kaiin dam	[tcheo:?]; [lodar:?]; ⟦chtar: offene Inhaltsform⟧; [as:?]; [kaiin:?]; [dam:?]	OPEN	0	0	0
G745-O076	G733-C11040	f115v	f115	f115v.42	4	oteeol	1	S	B	3	MIDDLE	11	0	NONE	NONE	NONE	1	3	5	8	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	yair al sheey ⟦oteeol⟧ keody rcheey lkchdy qokchey lkar	[yair:?]; [al:?]; [sheey:?]; ⟦oteeol: offene Inhaltsform⟧; [keody:?]; [rcheey:?]; [lkchdy:?]; [qokchey:?]; [lkar:?]	OPEN	0	0	0
G745-O077	G733-C11229	f116r	f116	f116r.19	4	chetar	1	S	B	3	MIDDLE	13	1	G744-F0138	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	5	6	PRIOR_CLOSE_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qotain ⟦chetar⟧ qotar ar arody chcthy rain	[qotain:?]; ⟦chetar: offene Inhaltsform⟧; [qotar:?]; [ar:?]; [arody:?]; [chcthy:?]; [rain:?]	OPEN	0	0	0
G745-O078	G733-C13747	f24r	f24	f24r.7	3	chtar	1	H	A	1	MIDDLE	7	0	NONE	NONE	NONE	1	2	4	6	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	q kar ⟦chtar⟧ s cheor cthol qodol	[q:?]; [kar:?]; ⟦chtar: offene Inhaltsform⟧; [s:?]; [cheor:?]; [cthol:?]; [qodol:?]	OPEN	0	0	0
G745-O079	G733-C14793	f30v	f30	f30v.1	5	chepchy	1	H	A	1	MIDDLE	7	0	NONE	NONE	NONE	1	4	2	6	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sain shosaiin chocthey sho ⟦chepchy⟧ shor sheaiin	[sain:?]; [shosaiin:?]; [chocthey:?]; [sho:?]; ⟦chepchy: offene Inhaltsform⟧; [shor:?]; [sheaiin:?]	OPEN	0	0	0
G745-O080	G733-C16084	f38r	f38	f38r.4	3	chckh	1	H	A	1	MIDDLE	10	0	NONE	NONE	NONE	1	2	5	7	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ychok chey ⟦chckh⟧ chy chko r odaiin d	[ychok:?]; [chey:?]; ⟦chckh: offene Inhaltsform⟧; [chy:?]; [chko:?]; [r:?]; [odaiin:?]; [d:?]	OPEN	0	0	0
G745-O081	G733-C16149	f38v	f38	f38v.5	4	oteeol	1	H	A	1	MIDDLE	7	0	NONE	NONE	NONE	1	3	3	6	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qoty daiin chol ⟦oteeol⟧ dody cheod chody	[qoty:?]; [daiin:?]; [chol:?]; ⟦oteeol: offene Inhaltsform⟧; [dody:?]; [cheod:?]; [chody:?]	OPEN	0	0	0
G745-O082	G733-C16390	f39v	f39	f39v.2	7	olky	1	H	B	2	MIDDLE	13	0	NONE	NONE	NONE	1	0	2	2	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦olky⟧ dar chdy	⟦olky: offene Inhaltsform⟧; [dar:?]; [chdy:?]	OPEN	0	0	0
G745-O083	G733-C16456	f39v	f39	f39v.8	4	olky	1	H	B	2	MIDDLE	11	0	NONE	NONE	NONE	1	3	5	8	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	oar aiin olkaiin ⟦olky⟧ dar ald shek chek qokchy	[oar:?]; [aiin:?]; [olkaiin:?]; ⟦olky: offene Inhaltsform⟧; [dar:?]; [ald:?]; [shek:?]; [chek:?]; [qokchy:?]	OPEN	0	0	0
G745-O084	G733-C16849	f40v	f40	f40v.19	2	chetar	1	H	B	2	MIDDLE	4	0	NONE	NONE	NONE	1	1	2	3	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	pchedy ⟦chetar⟧ ofair arody	[pchedy:?]; ⟦chetar: offene Inhaltsform⟧; [ofair:?]; [arody:?]	OPEN	0	0	0
G745-O085	G733-C16868	f40v	f40	f40v.6	1	qoeedaiin	0	H	B	2	FIRST	4	0	NONE	NONE	NONE	1	0	2	2	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦qoeedaiin⟧ ol chedy	⟦qoeedaiin: offene Inhaltsform⟧; [ol:?]; [chedy:?]	OPEN	0	0	0
G745-O086	G733-C17001	f41v	f41	f41v.3	10	ykeeody	1	H	B	5	MIDDLE	13	0	NONE	NONE	NONE	1	0	3	3	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeody⟧ choy keoy dam	⟦ykeeody: offene Inhaltsform⟧; [choy:?]; [keoy:?]; [dam:?]	OPEN	0	0	0
G745-O087	G733-C17158	f42r	f42	f42r.4	2	chetar	1	H	A	1	MIDDLE	5	0	NONE	NONE	NONE	1	1	3	4	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	shor ⟦chetar⟧ chotais dar cthaiin	[shor:?]; ⟦chetar: offene Inhaltsform⟧; [chotais:?]; [dar:?]; [cthaiin:?]	OPEN	0	0	0
G745-O088	G733-C17334	f43r	f43	f43r.11	10	olky	1	H	B	2	MIDDLE	14	0	NONE	NONE	NONE	1	2	4	6	PRIOR_CLOSE_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	otolol shd ⟦olky⟧ ytol otary cheky dy	[otolol:?]; [shd:?]; ⟦olky: offene Inhaltsform⟧; [ytol:?]; [otary:?]; [cheky:?]; [dy:?]	OPEN	0	0	0
G745-O089	G733-C18397	f48r	f48	f48r.1	8	ykeeody	1	H	B	5	MIDDLE	10	0	NONE	NONE	NONE	1	5	2	7	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	opchey y dal sheodaiin sheokeol ⟦ykeeody⟧ olaiin opaldy	[opchey:?]; [y:?]; [dal:?]; [sheodaiin:?]; [sheokeol:?]; ⟦ykeeody: offene Inhaltsform⟧; [olaiin:?]; [opaldy:?]	OPEN	0	0	0
G745-O090	G733-C19159	f50v	f50	f50v.3	6	ykeeey	1	H	B	2	MIDDLE	9	0	NONE	NONE	NONE	1	3	1	4	PRIOR_CLOSE_BEFORE_R4	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	checkhy shckhy dalol ⟦ykeeey⟧ qokedy	[checkhy:?]; [shckhy:?]; [dalol:?]; ⟦ykeeey: offene Inhaltsform⟧; [qokedy:?]	OPEN	0	0	0
G745-O091	G733-C19282	f51r	f51	f51r.4	6	cheeey	1	H	A	1	LAST	6	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	daiin es okol cheody ckhy ⟦cheeey⟧	[daiin:?]; [es:?]; [okol:?]; [cheody:?]; [ckhy:?]; ⟦cheeey: offene Inhaltsform⟧	OPEN	0	0	0
G745-O092	G733-C20345	f58r	f58	f58r.24	2	oteeos	0	S	A	3	MIDDLE	8	0	NONE	NONE	NONE	1	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	tazain ⟦oteeos⟧ okeal ar otalor cheoekar cheky	[tazain:?]; ⟦oteeos: offene Inhaltsform⟧; [okeal:?]; [ar:?]; [otalor:?]; [cheoekar:?]; [cheky:?]	OPEN	0	0	0
G745-O093	G733-C20410	f58r	f58	f58r.30	3	alom	1	S	A	3	MIDDLE	10	0	NONE	NONE	NONE	1	2	2	4	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ytor ar ⟦alom⟧ qokalor chdy	[ytor:?]; [ar:?]; ⟦alom: offene Inhaltsform⟧; [qokalor:?]; [chdy:?]	OPEN	0	0	0
G745-O094	G733-C20784	f58v	f58	f58v.29	6	ykeeody	1	S	A	3	MIDDLE	10	0	NONE	NONE	NONE	1	5	4	9	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	polal keeo o leeckhey dalar ⟦ykeeody⟧ choar ckhar yfair alam	[polal:?]; [keeo:?]; [o:?]; [leeckhey:?]; [dalar:?]; ⟦ykeeody: offene Inhaltsform⟧; [choar:?]; [ckhar:?]; [yfair:?]; [alam:?]	OPEN	0	0	0
G745-O095	G733-C20869	f58v	f58	f58v.38	1	ykeeody	1	S	A	3	FIRST	9	0	NONE	NONE	NONE	1	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeody⟧ qokar qoky keey qokol okal	⟦ykeeody: offene Inhaltsform⟧; [qokar:?]; [qoky:?]; [keey:?]; [qokol:?]; [okal:?]	OPEN	0	0	0
G745-O096	G733-C21137	f66r	f66	f66r.55	1	ykeeody	1	T	B	5	FIRST	8	0	NONE	NONE	NONE	1	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeody⟧ choekeey okeody chekeody qokeey dyky	⟦ykeeody: offene Inhaltsform⟧; [choekeey:?]; [okeody:?]; [chekeody:?]; [qokeey:?]; [dyky:?]	OPEN	0	0	0
G745-O097	G733-C21296	f66r	f66	f66r.72	3	ykeeody	1	T	B	5	MIDDLE	10	0	NONE	NONE	NONE	1	0	5	5	PRIOR_CLOSE_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeody⟧ sheocthy ol ld lshedy chokeey	⟦ykeeody: offene Inhaltsform⟧; [sheocthy:?]; [ol:?]; [ld:?]; [lshedy:?]; [chokeey:?]	OPEN	0	0	0
