window_id	word	observed_rows	mask
ZL3b|f107v|f107v.1-f107v.4	otechdy	2	2
ZL3b|f107v|f107v.1-f107v.4	otedam	3	4
ZL3b|f107v|f107v.1-f107v.4	otedy	5,10	528
ZL3b|f107v|f107v.1-f107v.4	oteedy	15	16384
ZL3b|f107v|f107v.1-f107v.4	oteey	12,13,15	22528
ZL3b|f107v|f107v.1-f107v.4	oteos	1	1
ZL3b|f107v|f107v.1-f107v.4	otol	4	8
ZL3b|f107v|f107v.1-f107v.4	oty	8	128
ZL3b|f107v|f107v.1-f107v.4	paiin	2	2
ZL3b|f107v|f107v.1-f107v.4	palar	6	32
ZL3b|f107v|f107v.1-f107v.4	palchar	7	64
ZL3b|f107v|f107v.1-f107v.4	parair	5	16
ZL3b|f107v|f107v.1-f107v.4	pchey	8	128
ZL3b|f107v|f107v.1-f107v.4	pcholkal	6	32
ZL3b|f107v|f107v.1-f107v.4	pokar	13	4096
ZL3b|f107v|f107v.1-f107v.4	polchedy	11	1024
ZL3b|f107v|f107v.1-f107v.4	polcheolkain	3	4
ZL3b|f107v|f107v.1-f107v.4	poraiin	12	2048
ZL3b|f107v|f107v.1-f107v.4	porain	15	16384
ZL3b|f107v|f107v.1-f107v.4	qe	9	256
ZL3b|f107v|f107v.1-f107v.4	qekchdy	5	16
ZL3b|f107v|f107v.1-f107v.4	qodaiin	10	512
ZL3b|f107v|f107v.1-f107v.4	qokaiii	12	2048
ZL3b|f107v|f107v.1-f107v.4	qokaiin	1,3,4,9,10,11,12	3853
ZL3b|f107v|f107v.1-f107v.4	qokain	1,2,3,4,5,8,13	4255
ZL3b|f107v|f107v.1-f107v.4	qokair	1,3,4	13
ZL3b|f107v|f107v.1-f107v.4	qokaiy	2	2
ZL3b|f107v|f107v.1-f107v.4	qokal	4	8
ZL3b|f107v|f107v.1-f107v.4	qokaldy	2	2
ZL3b|f107v|f107v.1-f107v.4	qokaly	4	8
ZL3b|f107v|f107v.1-f107v.4	qokam	8,10	640
ZL3b|f107v|f107v.1-f107v.4	qokar	4,5	24
ZL3b|f107v|f107v.1-f107v.4	qokchedy	9	256
ZL3b|f107v|f107v.1-f107v.4	qokchey	4,5,12,13	6168
ZL3b|f107v|f107v.1-f107v.4	qokedy	1,3	5
ZL3b|f107v|f107v.1-f107v.4	qokeedy	9,11,15	17664
ZL3b|f107v|f107v.1-f107v.4	qokeey	2,4,9,13,14,15	28938
ZL3b|f107v|f107v.1-f107v.4	qokeeylkain	15	16384
ZL3b|f107v|f107v.1-f107v.4	qokeody	5	16
ZL3b|f107v|f107v.1-f107v.4	qokey	12,15	18432
ZL3b|f107v|f107v.1-f107v.4	qoklaiin	5	16
ZL3b|f107v|f107v.1-f107v.4	qokol	3,6,12	2084
ZL3b|f107v|f107v.1-f107v.4	qokor	8	128
ZL3b|f107v|f107v.1-f107v.4	qokshy	8	128
ZL3b|f107v|f107v.1-f107v.4	qoky	3,9	260
ZL3b|f107v|f107v.1-f107v.4	qolaiin	15	16384
ZL3b|f107v|f107v.1-f107v.4	qolkeey	12	2048
ZL3b|f107v|f107v.1-f107v.4	qopchcfhy	4	8
ZL3b|f107v|f107v.1-f107v.4	qopchdy	2	2
ZL3b|f107v|f107v.1-f107v.4	qopchedy	6	32
ZL3b|f107v|f107v.1-f107v.4	qotaiin	2,4	10
ZL3b|f107v|f107v.1-f107v.4	qotedy	3	4
ZL3b|f107v|f107v.1-f107v.4	qoteedy	4	8
ZL3b|f107v|f107v.1-f107v.4	qoteey	15	16384
ZL3b|f107v|f107v.1-f107v.4	qotol	2	2
ZL3b|f107v|f107v.1-f107v.4	qotyshey	9	256
ZL3b|f107v|f107v.1-f107v.4	qoy	15	16384
ZL3b|f107v|f107v.1-f107v.4	raiin	5,10,12	2576
ZL3b|f107v|f107v.1-f107v.4	raikchy	7	64
ZL3b|f107v|f107v.1-f107v.4	rar	14	8192
ZL3b|f107v|f107v.1-f107v.4	raraiin	8	128
ZL3b|f107v|f107v.1-f107v.4	rary	9	256
ZL3b|f107v|f107v.1-f107v.4	saiin	3,5	20
ZL3b|f107v|f107v.1-f107v.4	sain	1	1
ZL3b|f107v|f107v.1-f107v.4	shaiin	4	8
ZL3b|f107v|f107v.1-f107v.4	shedy	3,4,11,15	17420
ZL3b|f107v|f107v.1-f107v.4	sheey	10	512
ZL3b|f107v|f107v.1-f107v.4	sheol	11	1024
ZL3b|f107v|f107v.1-f107v.4	sheor	8	128
ZL3b|f107v|f107v.1-f107v.4	shey	3	4
ZL3b|f107v|f107v.1-f107v.4	sho	8	128
ZL3b|f107v|f107v.1-f107v.4	shocthy	1	1
ZL3b|f107v|f107v.1-f107v.4	shodaiin	3	4
ZL3b|f107v|f107v.1-f107v.4	shol	1	1
ZL3b|f107v|f107v.1-f107v.4	soain	15	16384
ZL3b|f107v|f107v.1-f107v.4	sokod	9	256
ZL3b|f107v|f107v.1-f107v.4	solain	4	8
ZL3b|f107v|f107v.1-f107v.4	soral	5	16
ZL3b|f107v|f107v.1-f107v.4	taiin	2,6	34
ZL3b|f107v|f107v.1-f107v.4	tain	3	4
ZL3b|f107v|f107v.1-f107v.4	taraiin	8	128
ZL3b|f107v|f107v.1-f107v.4	tarairy	4	8
ZL3b|f107v|f107v.1-f107v.4	tedaiin	2	2
ZL3b|f107v|f107v.1-f107v.4	teol	2	2
ZL3b|f107v|f107v.1-f107v.4	tody	8	128
ZL3b|f107v|f107v.1-f107v.4	tolkeeedy	9	256
ZL3b|f107v|f107v.1-f107v.4	tolkol	5	16
ZL3b|f107v|f107v.1-f107v.4	tshedy	4	8
ZL3b|f107v|f107v.1-f107v.4	y	10,15	16896
ZL3b|f107v|f107v.1-f107v.4	ycheey	4	8
ZL3b|f107v|f107v.1-f107v.4	ycheosaiin	15	16384
ZL3b|f107v|f107v.1-f107v.4	ykeear	5	16
ZL3b|f107v|f107v.1-f107v.4	ytar	2	2
ZL3b|f113r|f113r.1-f113r.3	aiiin	6	32
ZL3b|f113r|f113r.1-f113r.3	aiin	2,6,7,12,13,14,15	30818
ZL3b|f113r|f113r.1-f113r.3	air	7	64
ZL3b|f113r|f113r.1-f113r.3	akchy	10	512
ZL3b|f113r|f113r.1-f113r.3	al	1,5,10,15	16913
ZL3b|f113r|f113r.1-f113r.3	alar	1	1
ZL3b|f113r|f113r.1-f113r.3	alkar	15	16384
ZL3b|f113r|f113r.1-f113r.3	alom	6	32
ZL3b|f113r|f113r.1-f113r.3	ar	1,15	16385
ZL3b|f113r|f113r.1-f113r.3	araiin	8	128
ZL3b|f113r|f113r.1-f113r.3	aral	15	16384
ZL3b|f113r|f113r.1-f113r.3	arody	8	128
ZL3b|f113r|f113r.1-f113r.3	chaiiin	5	16
ZL3b|f113r|f113r.1-f113r.3	chal	6,8,9,10	928
ZL3b|f113r|f113r.1-f113r.3	char	2,6	34
ZL3b|f113r|f113r.1-f113r.3	chcfhor	6	32
ZL3b|f113r|f113r.1-f113r.3	chcheey	14	8192
ZL3b|f113r|f113r.1-f113r.3	chckhey	6,8	160
ZL3b|f113r|f113r.1-f113r.3	chckhody	2	2
ZL3b|f113r|f113r.1-f113r.3	chckhy	2	2
ZL3b|f113r|f113r.1-f113r.3	chcthal	11	1024
ZL3b|f113r|f113r.1-f113r.3	chdain	7	64
ZL3b|f113r|f113r.1-f113r.3	chear	11	1024
ZL3b|f113r|f113r.1-f113r.3	ched	1	1
ZL3b|f113r|f113r.1-f113r.3	chedaiin	6	32
ZL3b|f113r|f113r.1-f113r.3	chedam	15	16384
ZL3b|f113r|f113r.1-f113r.3	chedy	1,2,6,11,15	17443
ZL3b|f113r|f113r.1-f113r.3	cheeey	6,15	16416
ZL3b|f113r|f113r.1-f113r.3	cheeky	15	16384
ZL3b|f113r|f113r.1-f113r.3	cheeo	6	32
ZL3b|f113r|f113r.1-f113r.3	cheeody	2	2
ZL3b|f113r|f113r.1-f113r.3	cheey	2,14	8194
ZL3b|f113r|f113r.1-f113r.3	chekal	2	2
ZL3b|f113r|f113r.1-f113r.3	cheo	2	2
ZL3b|f113r|f113r.1-f113r.3	cheoaiin	6	32
ZL3b|f113r|f113r.1-f113r.3	cheoar	2,4	10
ZL3b|f113r|f113r.1-f113r.3	cheoarkeeol	3	4
ZL3b|f113r|f113r.1-f113r.3	cheodaiin	3	4
ZL3b|f113r|f113r.1-f113r.3	cheody	5	16
ZL3b|f113r|f113r.1-f113r.3	cheokedy	10	512
ZL3b|f113r|f113r.1-f113r.3	cheokeol	14	8192
ZL3b|f113r|f113r.1-f113r.3	cheol	6,15	16416
ZL3b|f113r|f113r.1-f113r.3	chepchar	6	32
ZL3b|f113r|f113r.1-f113r.3	ches	2	2
ZL3b|f113r|f113r.1-f113r.3	cheshy	9	256
ZL3b|f113r|f113r.1-f113r.3	chetar	1	1
ZL3b|f113r|f113r.1-f113r.3	chfchol	9	256
ZL3b|f113r|f113r.1-f113r.3	chkaiin	6,8	160
ZL3b|f113r|f113r.1-f113r.3	cho	3	4
ZL3b|f113r|f113r.1-f113r.3	chockhy	11	1024
ZL3b|f113r|f113r.1-f113r.3	chocthy	8	128
ZL3b|f113r|f113r.1-f113r.3	chodaiin	4	8
ZL3b|f113r|f113r.1-f113r.3	chodain	1	1
ZL3b|f113r|f113r.1-f113r.3	chody	3	4
ZL3b|f113r|f113r.1-f113r.3	chokain	6,11	1056
ZL3b|f113r|f113r.1-f113r.3	chokar	6	32
ZL3b|f113r|f113r.1-f113r.3	chokchy	5	16
ZL3b|f113r|f113r.1-f113r.3	chol	5,10	528
ZL3b|f113r|f113r.1-f113r.3	cholchey	4	8
ZL3b|f113r|f113r.1-f113r.3	chopchey	8	128
ZL3b|f113r|f113r.1-f113r.3	chor	4,7,8,11	1224
ZL3b|f113r|f113r.1-f113r.3	chos	2,3	6
ZL3b|f113r|f113r.1-f113r.3	chotaiin	3	4
ZL3b|f113r|f113r.1-f113r.3	chotar	6	32
ZL3b|f113r|f113r.1-f113r.3	chpchshdy	9	256
ZL3b|f113r|f113r.1-f113r.3	chs	5	16
ZL3b|f113r|f113r.1-f113r.3	chtchol	10	512
ZL3b|f113r|f113r.1-f113r.3	chy	4	8
ZL3b|f113r|f113r.1-f113r.3	chykeor	3	4
ZL3b|f113r|f113r.1-f113r.3	ckhar	11	1024
ZL3b|f113r|f113r.1-f113r.3	ckhydy	7	64
ZL3b|f113r|f113r.1-f113r.3	cky	11	1024
ZL3b|f113r|f113r.1-f113r.3	cphoal	11	1024
ZL3b|f113r|f113r.1-f113r.3	ctharad	14	8192
ZL3b|f113r|f113r.1-f113r.3	ctheey	14	8192
ZL3b|f113r|f113r.1-f113r.3	cthes	14	8192
ZL3b|f113r|f113r.1-f113r.3	daiin	4,10,13	4616
ZL3b|f113r|f113r.1-f113r.3	dair	8	128
ZL3b|f113r|f113r.1-f113r.3	dar	1	1
ZL3b|f113r|f113r.1-f113r.3	dcheey	12	2048
ZL3b|f113r|f113r.1-f113r.3	dor	6	32
ZL3b|f113r|f113r.1-f113r.3	dsheo	14	8192
ZL3b|f113r|f113r.1-f113r.3	ety	4	8
ZL3b|f113r|f113r.1-f113r.3	fchdy	1	1
ZL3b|f113r|f113r.1-f113r.3	folchear	11	1024
ZL3b|f113r|f113r.1-f113r.3	kaiin	2	2
ZL3b|f113r|f113r.1-f113r.3	kal	4	8
ZL3b|f113r|f113r.1-f113r.3	kchdaiin	9	256
ZL3b|f113r|f113r.1-f113r.3	kcheeor	4	8
ZL3b|f113r|f113r.1-f113r.3	kcheeos	2	2
ZL3b|f113r|f113r.1-f113r.3	kcheey	10	512
ZL3b|f113r|f113r.1-f113r.3	kcheodaiin	14	8192
ZL3b|f113r|f113r.1-f113r.3	kcheody	10	512
ZL3b|f113r|f113r.1-f113r.3	kchol	2	2
ZL3b|f113r|f113r.1-f113r.3	keeeol	4	8
ZL3b|f113r|f113r.1-f113r.3	keody	4	8
ZL3b|f113r|f113r.1-f113r.3	kiin	8	128
ZL3b|f113r|f113r.1-f113r.3	kotchy	5	16
ZL3b|f113r|f113r.1-f113r.3	kshoraiin	7	64
ZL3b|f113r|f113r.1-f113r.3	l	2	2
ZL3b|f113r|f113r.1-f113r.3	laiin	2	2
ZL3b|f113r|f113r.1-f113r.3	laram	4	8
ZL3b|f113r|f113r.1-f113r.3	lcheo	5	16
ZL3b|f113r|f113r.1-f113r.3	lchey	15	16384
ZL3b|f113r|f113r.1-f113r.3	lchod	9	256
ZL3b|f113r|f113r.1-f113r.3	lcholkaiin	10	512
ZL3b|f113r|f113r.1-f113r.3	ldy	12	2048
ZL3b|f113r|f113r.1-f113r.3	le	3	4
ZL3b|f113r|f113r.1-f113r.3	lfchedy	13	4096
ZL3b|f113r|f113r.1-f113r.3	lkaiin	8,15	16512
ZL3b|f113r|f113r.1-f113r.3	lkar	2,15	16386
ZL3b|f113r|f113r.1-f113r.3	lkchedy	5,8,9,10	912
ZL3b|f113r|f113r.1-f113r.3	lkcheol	5	16
ZL3b|f113r|f113r.1-f113r.3	lkchey	3,5,8	148
ZL3b|f113r|f113r.1-f113r.3	lkchor	8	128
ZL3b|f113r|f113r.1-f113r.3	lkchy	1	1
ZL3b|f113r|f113r.1-f113r.3	lkeches	5	16
ZL3b|f113r|f113r.1-f113r.3	lkedy	15	16384
ZL3b|f113r|f113r.1-f113r.3	lkeechey	14	8192
ZL3b|f113r|f113r.1-f113r.3	lkeeo	6	32
ZL3b|f113r|f113r.1-f113r.3	lkeeoar	4	8
ZL3b|f113r|f113r.1-f113r.3	lkeody	14	8192
ZL3b|f113r|f113r.1-f113r.3	lklcheol	7	64
ZL3b|f113r|f113r.1-f113r.3	lkshedy	11	1024
ZL3b|f113r|f113r.1-f113r.3	loaiin	9	256
ZL3b|f113r|f113r.1-f113r.3	lpchedy	5,10	528
ZL3b|f113r|f113r.1-f113r.3	lshdaiin	12	2048
ZL3b|f113r|f113r.1-f113r.3	lshedy	11	1024
ZL3b|f113r|f113r.1-f113r.3	lsheol	10	512
ZL3b|f113r|f113r.1-f113r.3	lshor	7	64
ZL3b|f113r|f113r.1-f113r.3	oal	1	1
ZL3b|f113r|f113r.1-f113r.3	ockhy	12	2048
ZL3b|f113r|f113r.1-f113r.3	oiiin	5	16
ZL3b|f113r|f113r.1-f113r.3	oiir	7	64
ZL3b|f113r|f113r.1-f113r.3	oin	14	8192
ZL3b|f113r|f113r.1-f113r.3	okaiin	3,10,11,14	9732
ZL3b|f113r|f113r.1-f113r.3	okain	11,14	9216
ZL3b|f113r|f113r.1-f113r.3	okar	12	2048
ZL3b|f113r|f113r.1-f113r.3	okchdar	5	16
ZL3b|f113r|f113r.1-f113r.3	okchdy	13	4096
ZL3b|f113r|f113r.1-f113r.3	okchedy	8,12,13	6272
ZL3b|f113r|f113r.1-f113r.3	okecheey	4	8
ZL3b|f113r|f113r.1-f113r.3	okeedy	1,6,9	289
ZL3b|f113r|f113r.1-f113r.3	okeeo	2	2
ZL3b|f113r|f113r.1-f113r.3	okeey	2	2
ZL3b|f113r|f113r.1-f113r.3	okeody	7	64
ZL3b|f113r|f113r.1-f113r.3	okeorl	1	1
ZL3b|f113r|f113r.1-f113r.3	okshedy	11	1024
ZL3b|f113r|f113r.1-f113r.3	ol	2,15	16386
ZL3b|f113r|f113r.1-f113r.3	olkaiin	6	32
ZL3b|f113r|f113r.1-f113r.3	olkain	2	2
ZL3b|f113r|f113r.1-f113r.3	olkeedy	2,6	34
ZL3b|f113r|f113r.1-f113r.3	olkeeol	10	512
ZL3b|f113r|f113r.1-f113r.3	opchear	13	4096
ZL3b|f113r|f113r.1-f113r.3	opchedy	13	4096
ZL3b|f113r|f113r.1-f113r.3	opy	11	1024
ZL3b|f113r|f113r.1-f113r.3	or	8	128
ZL3b|f113r|f113r.1-f113r.3	os	10	512
ZL3b|f113r|f113r.1-f113r.3	osaiin	2	2
ZL3b|f113r|f113r.1-f113r.3	otain	2,10,11	1538
ZL3b|f113r|f113r.1-f113r.3	otal	2,3,11,13	5126
ZL3b|f113r|f113r.1-f113r.3	otam	4	8
ZL3b|f113r|f113r.1-f113r.3	otar	2,11,12	3074
ZL3b|f113r|f113r.1-f113r.3	otchdy	7	64
ZL3b|f113r|f113r.1-f113r.3	otchechy	1	1
ZL3b|f113r|f113r.1-f113r.3	otchedy	4,15	16392
ZL3b|f113r|f113r.1-f113r.3	otchod	8	128
ZL3b|f113r|f113r.1-f113r.3	oteedy	10	512
ZL3b|f113r|f113r.1-f113r.3	oteeo	9	256
ZL3b|f113r|f113r.1-f113r.3	oteeody	1	1
ZL3b|f113r|f113r.1-f113r.3	oteeos	2	2
ZL3b|f113r|f113r.1-f113r.3	oteeosy	1	1
ZL3b|f113r|f113r.1-f113r.3	oteey	1,3	5
ZL3b|f113r|f113r.1-f113r.3	oteol	11	1024
ZL3b|f113r|f113r.1-f113r.3	otshsaiin	12	2048
ZL3b|f113r|f113r.1-f113r.3	oty	1	1
ZL3b|f113r|f113r.1-f113r.3	palshsar	12	2048
ZL3b|f113r|f113r.1-f113r.3	pchedair	9	256
ZL3b|f113r|f113r.1-f113r.3	pcheockhy	14	8192
ZL3b|f113r|f113r.1-f113r.3	pcheodaiin	15	16384
ZL3b|f113r|f113r.1-f113r.3	pcheody	4,13	4104
ZL3b|f113r|f113r.1-f113r.3	pcheoor	6	32
ZL3b|f113r|f113r.1-f113r.3	pchor	15	16384
ZL3b|f113r|f113r.1-f113r.3	pchosos	3	4
ZL3b|f113r|f113r.1-f113r.3	pokeey	14	8192
ZL3b|f113r|f113r.1-f113r.3	polchor	5	16
ZL3b|f113r|f113r.1-f113r.3	por	6	32
ZL3b|f113r|f113r.1-f113r.3	qchar	11	1024
ZL3b|f113r|f113r.1-f113r.3	qoaiin	4	8
ZL3b|f113r|f113r.1-f113r.3	qoees	14	8192
ZL3b|f113r|f113r.1-f113r.3	qoeey	4	8
ZL3b|f113r|f113r.1-f113r.3	qofchedy	6	32
ZL3b|f113r|f113r.1-f113r.3	qofsheeey	14	8192
ZL3b|f113r|f113r.1-f113r.3	qokaiin	2,3,8,13	4230
ZL3b|f113r|f113r.1-f113r.3	qokal	8	128
ZL3b|f113r|f113r.1-f113r.3	qokam	10	512
ZL3b|f113r|f113r.1-f113r.3	qokar	3,7	68
ZL3b|f113r|f113r.1-f113r.3	qokchd	11	1024
ZL3b|f113r|f113r.1-f113r.3	qokchedy	2,15	16386
ZL3b|f113r|f113r.1-f113r.3	qokcheey	6	32
ZL3b|f113r|f113r.1-f113r.3	qokcheody	5	16
ZL3b|f113r|f113r.1-f113r.3	qokchey	2,9	258
ZL3b|f113r|f113r.1-f113r.3	qokchy	8	128
ZL3b|f113r|f113r.1-f113r.3	qokedy	1,2	3
ZL3b|f113r|f113r.1-f113r.3	qokeedy	6	32
ZL3b|f113r|f113r.1-f113r.3	qokeees	12	2048
ZL3b|f113r|f113r.1-f113r.3	qokeeoar	7	64
ZL3b|f113r|f113r.1-f113r.3	qokeeol	6	32
ZL3b|f113r|f113r.1-f113r.3	qokeey	3,6	36
ZL3b|f113r|f113r.1-f113r.3	qokeody	4	8
ZL3b|f113r|f113r.1-f113r.3	qoksheoy	5	16
ZL3b|f113r|f113r.1-f113r.3	qoky	6,11	1056
ZL3b|f113r|f113r.1-f113r.3	qopam	8	128
ZL3b|f113r|f113r.1-f113r.3	qopchdy	12	2048
ZL3b|f113r|f113r.1-f113r.3	qopchear	12	2048
ZL3b|f113r|f113r.1-f113r.3	qopchedaiin	1	1
ZL3b|f113r|f113r.1-f113r.3	qopchedy	5	16
ZL3b|f113r|f113r.1-f113r.3	qopchody	9	256
ZL3b|f113r|f113r.1-f113r.3	qopchy	3	4
ZL3b|f113r|f113r.1-f113r.3	qosain	12	2048
ZL3b|f113r|f113r.1-f113r.3	qotaiin	12	2048
ZL3b|f113r|f113r.1-f113r.3	qotal	11	1024
ZL3b|f113r|f113r.1-f113r.3	qotaly	2	2
ZL3b|f113r|f113r.1-f113r.3	qotedy	5	16
ZL3b|f113r|f113r.1-f113r.3	qoteedy	12	2048
ZL3b|f113r|f113r.1-f113r.3	qoteey	13	4096
ZL3b|f113r|f113r.1-f113r.3	qoteoar	4	8
ZL3b|f113r|f113r.1-f113r.3	qoty	4	8
ZL3b|f113r|f113r.1-f113r.3	rair	9	256
ZL3b|f113r|f113r.1-f113r.3	ral	8	128
ZL3b|f113r|f113r.1-f113r.3	rchdy	12	2048
ZL3b|f113r|f113r.1-f113r.3	rchedy	6,12	2080
ZL3b|f113r|f113r.1-f113r.3	rchsy	3	4
ZL3b|f113r|f113r.1-f113r.3	rlaiin	6	32
ZL3b|f113r|f113r.1-f113r.3	ro	5	16
ZL3b|f113r|f113r.1-f113r.3	s	15	16384
ZL3b|f113r|f113r.1-f113r.3	sairy	9	256
ZL3b|f113r|f113r.1-f113r.3	sar	10	512
ZL3b|f113r|f113r.1-f113r.3	shaiiin	7	64
ZL3b|f113r|f113r.1-f113r.3	shal	11	1024
ZL3b|f113r|f113r.1-f113r.3	shar	6	32
ZL3b|f113r|f113r.1-f113r.3	shchs	1	1
ZL3b|f113r|f113r.1-f113r.3	shckhey	7	64
ZL3b|f113r|f113r.1-f113r.3	shckhy	11	1024
ZL3b|f113r|f113r.1-f113r.3	shdy	6	32
ZL3b|f113r|f113r.1-f113r.3	shedain	12	2048
ZL3b|f113r|f113r.1-f113r.3	shedair	7	64
ZL3b|f113r|f113r.1-f113r.3	shedar	13	4096
ZL3b|f113r|f113r.1-f113r.3	shedy	9	256
ZL3b|f113r|f113r.1-f113r.3	shee	14	8192
ZL3b|f113r|f113r.1-f113r.3	sheeeky	11	1024
ZL3b|f113r|f113r.1-f113r.3	sheeod	15	16384
ZL3b|f113r|f113r.1-f113r.3	sheeodaiin	8	128
ZL3b|f113r|f113r.1-f113r.3	sheey	2,14	8194
ZL3b|f113r|f113r.1-f113r.3	sheocphy	13	4096
ZL3b|f113r|f113r.1-f113r.3	sheodaiin	4	8
ZL3b|f113r|f113r.1-f113r.3	sheody	4,12	2056
ZL3b|f113r|f113r.1-f113r.3	sheoky	10	512
ZL3b|f113r|f113r.1-f113r.3	sheol	10	512
ZL3b|f113r|f113r.1-f113r.3	sheor	8,13	4224
ZL3b|f113r|f113r.1-f113r.3	shey	3	4
ZL3b|f113r|f113r.1-f113r.3	shkaiin	11	1024
ZL3b|f113r|f113r.1-f113r.3	shkair	12	2048
ZL3b|f113r|f113r.1-f113r.3	shkchedy	11	1024
ZL3b|f113r|f113r.1-f113r.3	shoaiin	2	2
ZL3b|f113r|f113r.1-f113r.3	shocfhy	12	2048
ZL3b|f113r|f113r.1-f113r.3	shodaiin	11	1024
ZL3b|f113r|f113r.1-f113r.3	shokchy	7	64
ZL3b|f113r|f113r.1-f113r.3	shol	4,6,7	104
ZL3b|f113r|f113r.1-f113r.3	sholkeechy	15	16384
ZL3b|f113r|f113r.1-f113r.3	shoo	4	8
ZL3b|f113r|f113r.1-f113r.3	shor	10	512
ZL3b|f113r|f113r.1-f113r.3	shotedy	9	256
ZL3b|f113r|f113r.1-f113r.3	shoteol	7	64
ZL3b|f113r|f113r.1-f113r.3	sokal	2	2
ZL3b|f113r|f113r.1-f113r.3	sor	2	2
ZL3b|f113r|f113r.1-f113r.3	taiin	10,14	8704
ZL3b|f113r|f113r.1-f113r.3	tar	11	1024
ZL3b|f113r|f113r.1-f113r.3	taram	14	8192
ZL3b|f113r|f113r.1-f113r.3	tarar	14	8192
ZL3b|f113r|f113r.1-f113r.3	tcheody	10	512
ZL3b|f113r|f113r.1-f113r.3	tcheor	15	16384
ZL3b|f113r|f113r.1-f113r.3	tchey	10	512
ZL3b|f113r|f113r.1-f113r.3	tchoar	8	128
ZL3b|f113r|f113r.1-f113r.3	tchol	10	512
ZL3b|f113r|f113r.1-f113r.3	tol	9	256
ZL3b|f113r|f113r.1-f113r.3	tshedy	13	4096
ZL3b|f113r|f113r.1-f113r.3	ycheeckhy	2	2
ZL3b|f113r|f113r.1-f113r.3	ycheo	5	16
ZL3b|f113r|f113r.1-f113r.3	ycheod	6	32
ZL3b|f113r|f113r.1-f113r.3	yhal	6	32
ZL3b|f113r|f113r.1-f113r.3	ykcheor	15	16384
ZL3b|f113r|f113r.1-f113r.3	ykeeor	11	1024
ZL3b|f113r|f113r.1-f113r.3	ykeoeshy	8	128
ZL3b|f113r|f113r.1-f113r.3	ykolairol	1	1
ZL3b|f113r|f113r.1-f113r.3	ypcheedy	1	1
ZL3b|f113r|f113r.1-f113r.3	ytaiin	11	1024
ZL3b|f113r|f113r.4-f113r.7	aiiin	5	16
ZL3b|f113r|f113r.4-f113r.7	aiin	1,5,6,11,12,13,14	15409
ZL3b|f113r|f113r.4-f113r.7	air	6	32
ZL3b|f113r|f113r.4-f113r.7	airody	15	16384
ZL3b|f113r|f113r.4-f113r.7	akchy	9	256
ZL3b|f113r|f113r.4-f113r.7	al	4,9,14,15	24840
ZL3b|f113r|f113r.4-f113r.7	alkar	14	8192
ZL3b|f113r|f113r.4-f113r.7	alom	5	16
ZL3b|f113r|f113r.4-f113r.7	ar	14,15	24576
ZL3b|f113r|f113r.4-f113r.7	araiin	7	64
ZL3b|f113r|f113r.4-f113r.7	aral	14	8192
ZL3b|f113r|f113r.4-f113r.7	arody	7	64
ZL3b|f113r|f113r.4-f113r.7	chaiiin	4	8
ZL3b|f113r|f113r.4-f113r.7	chal	5,7,8,9	464
ZL3b|f113r|f113r.4-f113r.7	char	1,5	17
ZL3b|f113r|f113r.4-f113r.7	chcfhor	5	16
ZL3b|f113r|f113r.4-f113r.7	chcheey	13	4096
ZL3b|f113r|f113r.4-f113r.7	chckhey	5,7	80
ZL3b|f113r|f113r.4-f113r.7	chckhody	1	1
ZL3b|f113r|f113r.4-f113r.7	chckhy	1	1
ZL3b|f113r|f113r.4-f113r.7	chcthal	10	512
ZL3b|f113r|f113r.4-f113r.7	chdain	6	32
ZL3b|f113r|f113r.4-f113r.7	chear	10	512
ZL3b|f113r|f113r.4-f113r.7	checkhy	15	16384
ZL3b|f113r|f113r.4-f113r.7	chedaiin	5	16
ZL3b|f113r|f113r.4-f113r.7	chedal	15	16384
ZL3b|f113r|f113r.4-f113r.7	chedam	14	8192
ZL3b|f113r|f113r.4-f113r.7	chedy	1,5,10,14	8721
ZL3b|f113r|f113r.4-f113r.7	cheeey	5,14,15	24592
ZL3b|f113r|f113r.4-f113r.7	cheeky	14	8192
ZL3b|f113r|f113r.4-f113r.7	cheeo	5	16
ZL3b|f113r|f113r.4-f113r.7	cheeody	1,15	16385
ZL3b|f113r|f113r.4-f113r.7	cheeos	15	16384
ZL3b|f113r|f113r.4-f113r.7	cheey	1,13	4097
ZL3b|f113r|f113r.4-f113r.7	chekal	1	1
ZL3b|f113r|f113r.4-f113r.7	cheo	1,15	16385
ZL3b|f113r|f113r.4-f113r.7	cheoaiin	5	16
ZL3b|f113r|f113r.4-f113r.7	cheoar	1,3	5
ZL3b|f113r|f113r.4-f113r.7	cheoarkeeol	2	2
ZL3b|f113r|f113r.4-f113r.7	cheodaiin	2	2
ZL3b|f113r|f113r.4-f113r.7	cheody	4	8
ZL3b|f113r|f113r.4-f113r.7	cheokedy	9	256
ZL3b|f113r|f113r.4-f113r.7	cheokeeas	15	16384
ZL3b|f113r|f113r.4-f113r.7	cheokeol	13	4096
ZL3b|f113r|f113r.4-f113r.7	cheol	5,14	8208
ZL3b|f113r|f113r.4-f113r.7	chepchar	5	16
ZL3b|f113r|f113r.4-f113r.7	ches	1	1
ZL3b|f113r|f113r.4-f113r.7	cheshy	8	128
ZL3b|f113r|f113r.4-f113r.7	chey	15	16384
ZL3b|f113r|f113r.4-f113r.7	chfchol	8	128
ZL3b|f113r|f113r.4-f113r.7	chkaiin	5,7	80
