page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	field_ordinal	within_field_position	closure	scope
f81v	f81v.21	1	f81v.21	141	lsho	be0974b366c981dc1eef	the joining tube	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f81v	f81v.21	1	f81v.21	142	qokey	08bd5ca0c2ad137a056d	immerse the affected member	BATH_ACTION	0.28	Biological application context default	1	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.21	1	f81v.21	143	lshedy	2e7e89e0bd12b999c280	finish the pouring at this station	COMMITTED_APPLICATION	0.27	exact committed-card context default	1	LAST	DY	PROSE_GDT327
f81v	f81v.21	1	f81v.21	144	lshedy	2e7e89e0bd12b999c280	finish the pouring at this station	COMMITTED_APPLICATION	0.27	exact committed-card context default	2	ONLY	DY	PROSE_GDT327
f81v	f81v.21	1	f81v.21	145	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f81v	f81v.21	1	f81v.21	146	qolky	c205570c49d4d93c23d3	close the lower outlet	APPARATUS_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.21	1	f81v.21	147	lchedal	433713294b25b0a12f66	then repeat once	SEQUENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.21	1	f81v.21	148	qol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.21	1	f81v.21	149	otar	b6b654722e55729cc947	open the upper inlet	APPARATUS_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	LAST	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	150	ytey	a7af89ab31ce5e247395	open the upper inlet	APPARATUS_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	151	okchedy	07913ef9b1fb773cd325	finish the pouring at this station	COMMITTED_APPLICATION	0.27	exact committed-card context default	1	LAST	DY	PROSE_GDT327
f81v	f81v.24	1	f81v.24	152	qokal	308e8ea2d5d190c498e8	with warmed water	MEDIUM	0.39	fixed recurrent-card default	2	FIRST	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	153	okeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	154	qol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	155	cheedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	2	LAST	DY	PROSE_GDT327
f81v	f81v.24	1	f81v.24	156	sal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	157	teol	a06244ef1f2b37ca44c1	the application is finished	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.24	1	f81v.24	158	dchdy	d225b7a7b95da7aee437	keep the mixture at gentle heat	COMMITTED_PROCESS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	3	LAST	DY	PROSE_GDT327
f81v	f81v.24	1	f81v.24	159	ly	b38d70daefd663d74625	then repeat once	SEQUENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	4	ONLY	OPEN	PROSE_GDT327
f81v	f81v.27	1	f81v.27	160	dsheol	74c76d589d44120f647b	the joining tube	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f81v	f81v.27	1	f81v.27	161	oiiin	2c82523794dcb7d2b343	the strained decoction	MEDIUM	0.28	Biological application context default	1	MIDDLE	OPEN	PROSE_GDT327
f81v	f81v.27	1	f81v.27	162	olkeedy	3b70942557b3a40e8030	bathe the two together	COMMITTED_APPLICATION	0.36	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f81v	f81v.27	1	f81v.27	163	tedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f81v	f81v.27	1	f81v.27	164	cheky	d904bf7b044dd3922781	pour it over	ACTION	0.38	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f81v	f81v.27	1	f81v.27	165	shckhedy	d68bc8de3bcee09db23c	let it steep until ready	COMMITTED_PROCESS	0.38	fixed recurrent-card default	3	LAST	DY	PROSE_GDT327
f81v	f81v.27	1	f81v.27	166	chal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	4	ONLY	OPEN	PROSE_GDT327
f82r	f82r.2	1	f82r.2	167	dchedy	259b2b3b0bf859882e2c	strain it and set it aside	COMMITTED_PROCESS	0.38	fixed recurrent-card default	1	ONLY	DY	PROSE_GDT327
f82r	f82r.2	1	f82r.2	168	qolchedy	28ffbc88b97772a75f1e	with it, complete the rinse	COMMITTED_RELATION	0.37	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f82r	f82r.2	1	f82r.2	169	qokain	1645e612504fcef59ced	add the measured ingredient	ACTION	0.39	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f82r	f82r.2	1	f82r.2	170	dy	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.2	1	f82r.2	171	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	3	LAST	DY	PROSE_GDT327
f82r	f82r.2	1	f82r.2	172	qokal	308e8ea2d5d190c498e8	with warmed water	MEDIUM	0.39	fixed recurrent-card default	4	FIRST	OPEN	PROSE_GDT327
f82r	f82r.2	1	f82r.2	173	lcheckhy	f329f2051370174e9a38	leave it at rest	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	4	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.2	1	f82r.2	174	lched	ba8142680851f24c9ff2	leave it at rest	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	4	LAST	OPEN	PROSE_GDT327
f82r	f82r.3	1	f82r.3	175	qokeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f82r	f82r.3	1	f82r.3	176	lcheckhedy	c1db6b0a28d5cbb5d3d2	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	LAST	DY	PROSE_GDT327
f82r	f82r.3	1	f82r.3	177	qokaly	4a7a6326ac95a8809302	the upper vessel	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	FIRST	OPEN	PROSE_GDT327
f82r	f82r.3	1	f82r.3	178	solkaiin	2d2e37ccb2dacc53ee5a	fill the lower basin	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.3	1	f82r.3	179	chckhy	2cc8bb3c2af19607888f	keep it immersed	ACTION	0.37	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.3	1	f82r.3	180	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	2	LAST	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	181	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	182	octheol	a8f891de626fc00028e9	bathe until the skin is warm	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	183	chkeey	f0db6d30cd34f4cb2a4d	the joining tube	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	184	ldy	04a3877f0fc81b7597c9	seal the inlet after filling	COMMITTED_APPARATUS	0.27	exact committed-card context default	1	LAST	DY	PROSE_GDT327
f82r	f82r.4	1	f82r.4	185	oteey	5d5e0b288cf36864ed9d	join the two conduits	APPARATUS_ACTION	0.28	Biological application context default	2	FIRST	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	186	qokal	308e8ea2d5d190c498e8	with warmed water	MEDIUM	0.39	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	187	sheckhy	c1913ec4ff84148da6d3	the lower basin	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.4	1	f82r.4	188	qoky	276a7c2d74d1143446f4	apply it to the affected place	ACTION	0.43	fixed recurrent-card default	2	LAST	OPEN	PROSE_GDT327
f82r	f82r.7	1	f82r.7	189	dshedy	cbb42a4fe68068325d6b	keep the mixture at gentle heat	COMMITTED_PROCESS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	ONLY	DY	PROSE_GDT327
f82r	f82r.7	1	f82r.7	190	sotaiin	54d0e228ca346110af05	for the stated time	DURATION	0.38	fixed recurrent-card default	2	FIRST	OPEN	PROSE_GDT327
f82r	f82r.7	1	f82r.7	191	qokar	3ae9a121ba0045b913e8	the lower basin	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.7	1	f82r.7	192	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	2	LAST	DY	PROSE_GDT327
f82r	f82r.7	1	f82r.7	193	solshedy	daa1347f456415fe8737	strain off the spent liquid	COMMITTED_PROCESS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	3	ONLY	DY	PROSE_GDT327
f82r	f82r.7	1	f82r.7	194	qokeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	4	FIRST	OPEN	PROSE_GDT327
f82r	f82r.7	1	f82r.7	195	qoky	276a7c2d74d1143446f4	apply it to the affected place	ACTION	0.43	fixed recurrent-card default	4	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.7	1	f82r.7	196	ls	5eff216ba51fbfb21f22	the upper vessel	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	4	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.7	1	f82r.7	197	cheey	b5df9126607030b95175	repeat the application	REPEAT_ACTION	0.34	fixed recurrent-card default	4	LAST	OPEN	PROSE_GDT327
f82r	f82r.19	1	f82r.19	198	okain	1645e612504fcef59ced	add the measured ingredient	ACTION	0.39	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f82r	f82r.19	1	f82r.19	199	char	4d4559019a961b834aa1	then continue	SEQUENCE	0.35	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.19	1	f82r.19	200	okain	1645e612504fcef59ced	add the measured ingredient	ACTION	0.39	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.19	1	f82r.19	201	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f82r	f82r.19	1	f82r.19	202	lchy	0ab57b7166de99db3a55	fill the lower basin	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	ONLY	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	203	cheey	b5df9126607030b95175	repeat the application	REPEAT_ACTION	0.34	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	204	qcthey	6b89d6dd70635bc60fe0	until gently warm	DURATION	0.28	Biological application context default	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	205	qokeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	206	lcheey	5fca8fc3dee57e1d8c1f	rinse with clean water	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	207	daiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	208	chey	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.23	1	f82r.23	209	qokeeedy	d25110e0d8488927278f	keep the mixture at gentle heat	COMMITTED_PROCESS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	LAST	DY	PROSE_GDT327
f82r	f82r.23	1	f82r.23	210	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f82r	f82r.23	1	f82r.23	211	lar	29e0eb222ef2fb99523a	until gently warm	DURATION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	ONLY	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	212	tshey	d4a31dbcf1ed6d9e5aa9	let the green liquor flow	FLOW_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	213	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f82r	f82r.26	1	f82r.26	214	cheal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	2	FIRST	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	215	lchedar	0f15effeca7ab10bb026	apply the warm cloth	APPLICATION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	216	ches	db729b598e89e11452e0	the outlet channel	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	217	aiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	218	oteey	5d5e0b288cf36864ed9d	join the two conduits	APPARATUS_ACTION	0.28	Biological application context default	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	219	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f82r	f82r.26	1	f82r.26	220	okey	08bd5ca0c2ad137a056d	immerse the affected member	BATH_ACTION	0.28	Biological application context default	2	LAST	OPEN	PROSE_GDT327
f82r	f82r.27	1	f82r.27	221	pchedy	65df3cd9e59060042d47	seal the inlet after filling	COMMITTED_APPARATUS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	ONLY	DY	PROSE_GDT327
f82r	f82r.27	1	f82r.27	222	rsheal	98bdc4244c84cbef3321	anoint after bathing	APPLICATION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	FIRST	OPEN	PROSE_GDT327
f82r	f82r.27	1	f82r.27	223	daldy	78b3b3140714da19090d	repeat the rinsing once	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	2	LAST	DY	PROSE_GDT327
f82r	f82r.27	1	f82r.27	224	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	3	ONLY	DY	PROSE_GDT327
f82r	f82r.27	1	f82r.27	225	rshedy	7f68f60279efe6b28cd7	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	4	ONLY	DY	PROSE_GDT327
f82r	f82r.27	1	f82r.27	226	qoteedy	ff178343c18e287ce3b7	keep the mixture at gentle heat	COMMITTED_PROCESS	0.27	exact committed-card context default	5	ONLY	DY	PROSE_GDT327
f82r	f82r.27	1	f82r.27	227	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	6	ONLY	DY	PROSE_GDT327
f82r	f82r.27	1	f82r.27	228	lochedy	f2af6326898fb5b490a4	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	7	ONLY	DY	PROSE_GDT327
f83r	f83r.3	1	f83r.3	229	olkeedy	3b70942557b3a40e8030	bathe the two together	COMMITTED_APPLICATION	0.36	fixed recurrent-card default	1	ONLY	DY	PROSE_GDT327
f83r	f83r.3	1	f83r.3	230	qotal	90bcf0a9ec0ef56399e6	at moderate warmth	TEMPERATURE	0.37	fixed recurrent-card default	2	FIRST	OPEN	PROSE_GDT327
f83r	f83r.3	1	f83r.3	231	chkeedy	a84fbe3ad380df345b97	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	2	LAST	DY	PROSE_GDT327
f83r	f83r.3	1	f83r.3	232	chey	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.3	1	f83r.3	233	daiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.3	1	f83r.3	234	chey	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.3	1	f83r.3	235	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	3	LAST	DY	PROSE_GDT327
f83r	f83r.3	1	f83r.3	236	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	4	FIRST	OPEN	PROSE_GDT327
f83r	f83r.3	1	f83r.3	237	qotal	90bcf0a9ec0ef56399e6	at moderate warmth	TEMPERATURE	0.37	fixed recurrent-card default	4	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.3	1	f83r.3	238	dar	4d4559019a961b834aa1	then continue	SEQUENCE	0.35	fixed recurrent-card default	4	LAST	OPEN	PROSE_GDT327
f83r	f83r.6	1	f83r.6	239	schedy	259b2b3b0bf859882e2c	strain it and set it aside	COMMITTED_PROCESS	0.38	fixed recurrent-card default	1	ONLY	DY	PROSE_GDT327
f83r	f83r.6	1	f83r.6	240	chedchy	5e8441397e7c0faf042b	after the first bathing	SEQUENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	FIRST	OPEN	PROSE_GDT327
f83r	f83r.6	1	f83r.6	241	qokal	308e8ea2d5d190c498e8	with warmed water	MEDIUM	0.39	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.6	1	f83r.6	242	olchedy	28ffbc88b97772a75f1e	with it, complete the rinse	COMMITTED_RELATION	0.37	fixed recurrent-card default	2	LAST	DY	PROSE_GDT327
f83r	f83r.6	1	f83r.6	243	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.6	1	f83r.6	244	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.6	1	f83r.6	245	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	3	LAST	DY	PROSE_GDT327
f83r	f83r.6	1	f83r.6	246	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	4	ONLY	DY	PROSE_GDT327
f83r	f83r.6	1	f83r.6	247	qoky	276a7c2d74d1143446f4	apply it to the affected place	ACTION	0.43	fixed recurrent-card default	5	ONLY	OPEN	PROSE_GDT327
f83r	f83r.8	1	f83r.8	248	pchedal	ba540da978ea132f6da5	the strained decoction	MEDIUM|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.8	1	f83r.8	249	otedy	c45ebac60774620561e2	close this treatment step	COMMITTED_RESULT	0.27	exact committed-card context default	1	LAST	DY	PROSE_GDT327
f83r	f83r.8	1	f83r.8	250	shecthedchy	348e81ba084c5acdb32b	the application is finished	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	FIRST	OPEN	PROSE_GDT327
f83r	f83r.8	1	f83r.8	251	qoky	276a7c2d74d1143446f4	apply it to the affected place	ACTION	0.43	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.8	1	f83r.8	252	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.8	1	f83r.8	253	chary	0bdc8b6db811b4e67a63	then repeat once	SEQUENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	LAST	OPEN	PROSE_GDT327
f83r	f83r.11	1	f83r.11	254	sor	7a4bb8136330ee4e6e56	the expressed juice	MATERIAL	0.34	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.11	1	f83r.11	255	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.11	1	f83r.11	256	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	2	FIRST	OPEN	PROSE_GDT327
f83r	f83r.11	1	f83r.11	257	chkain	9da1b6ac2c929daea697	one handful	MEASURE	0.37	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.11	1	f83r.11	258	shcthey	6b89d6dd70635bc60fe0	until gently warm	DURATION	0.28	Biological application context default	2	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.11	1	f83r.11	259	qokedy	7db18b2f0fb7ed0fcfd3	warm it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	2	LAST	DY	PROSE_GDT327
f83r	f83r.11	1	f83r.11	260	okair	7d2404c835b10a2c06af	hold the flow at the junction	FLOW_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.11	1	f83r.11	261	sheedy	03626ca94cb17800d767	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	3	LAST	DY	PROSE_GDT327
f83r	f83r.11	1	f83r.11	262	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	4	ONLY	DY	PROSE_GDT327
f83r	f83r.11	1	f83r.11	263	lo	2b7fa918d1b2f5c656e3	half the usual quantity	MEASURE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	5	ONLY	OPEN	PROSE_GDT327
f83r	f83r.14	1	f83r.14	264	qokchedy	07913ef9b1fb773cd325	finish the pouring at this station	COMMITTED_APPLICATION	0.27	exact committed-card context default	1	ONLY	DY	PROSE_GDT327
f83r	f83r.14	1	f83r.14	265	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.14	1	f83r.14	266	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	3	ONLY	DY	PROSE_GDT327
f83r	f83r.14	1	f83r.14	267	qokshedy	db167f8e9b53eefb58f8	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	4	ONLY	DY	PROSE_GDT327
f83r	f83r.14	1	f83r.14	268	dal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	5	FIRST	OPEN	PROSE_GDT327
f83r	f83r.14	1	f83r.14	269	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	5	LAST	DY	PROSE_GDT327
f83r	f83r.14	1	f83r.14	270	qokaiin	b5fcea1eaed06b2f2291	take the next portion	ENTRY_ACTION	0.57	fixed recurrent-card default	6	FIRST	OPEN	PROSE_GDT327
f83r	f83r.14	1	f83r.14	271	shcthy	e0b630cb1b5df5e7105b	when it is prepared	PREPARATION_CONDITION	0.42	fixed recurrent-card default	6	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.14	1	f83r.14	272	dal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	6	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.14	1	f83r.14	273	sy	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	6	LAST	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	274	saiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	275	shedal	abb23e5e6936b4147f76	fill the lower basin	BATH_ACTION	0.28	Biological application context default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	276	shecthy	cb57b696b815fdef9cb7	the application is finished	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	277	chey	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	278	tal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	279	shcthy	e0b630cb1b5df5e7105b	when it is prepared	PREPARATION_CONDITION	0.42	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.15	1	f83r.15	280	dalchdy	2bc2ed2630dbdaaa6b59	strain off the spent liquid	COMMITTED_PROCESS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	LAST	DY	PROSE_GDT327
