domain	page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	assignment_status
PROSE	f81v	f81v.18	1	f81v.18	2	chey	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	3	ol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	4	cheky	d904bf7b044dd3922781	strain the prepared mixture	STRAIN_MIXTURE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	5	ol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	6	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	7	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	8	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	9	chckhy	2cc8bb3c2af19607888f	divide it between the paired channels	PAIRED_CHANNEL_ACTION	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.18	1	f81v.18	10	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	1	lsho	be0974b366c981dc1eef	bathe the indicated body	BATHING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	2	qokey	08bd5ca0c2ad137a056d	at the next marked station	NEXT_STATION	.33	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	3	lshedy	2e7e89e0bd12b999c280	leave the lower basin filled and seal	LOWER_BASIN_RESULT	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	4	lshedy	2e7e89e0bd12b999c280	leave the lower basin filled and seal	LOWER_BASIN_RESULT	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	5	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	6	qolky	c205570c49d4d93c23d3	discard the first washing	DISCARD_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	7	lchedal	433713294b25b0a12f66	carry the liquid to the second basin	TRANSFER	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	8	qol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.21	1	f81v.21	9	otar	b6b654722e55729cc947	repeat the washing	REPEAT_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	1	ytey	a7af89ab31ce5e247395	stir until evenly mixed	MIXING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	2	okchedy	07913ef9b1fb773cd325	heat gently and seal	GENTLE_HEAT	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	3	qokal	308e8ea2d5d190c498e8	in clean water	WATER_MEDIUM	.37	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	4	okeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	5	qol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	6	cheedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	7	sal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	8	teol	a06244ef1f2b37ca44c1	apply the warm preparation	APPLICATION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	9	dchdy	d225b7a7b95da7aee437	seal the prepared vessel	SEAL_VESSEL	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f81v	f81v.24	1	f81v.24	10	ly	b38d70daefd663d74625	use the left-hand channel	LEFT_CHANNEL	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	1	dsheol	74c76d589d44120f647b	let the liquid descend	DESCENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	2	oiiin	2c82523794dcb7d2b343	for three equal portions	THREE_PORTIONS	.31	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	3	olkeedy	3b70942557b3a40e8030	let the liquid stand and seal	SETTLE_COMMIT	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	4	tedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	5	cheky	d904bf7b044dd3922781	strain the prepared mixture	STRAIN_MIXTURE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	6	shckhedy	d68bc8de3bcee09db23c	set both outlets alike and seal	PAIRED_RESULT	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f81v	f81v.27	1	f81v.27	7	chal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	1	dchedy	259b2b3b0bf859882e2c	mix thoroughly and seal	MIX_COMMIT	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	2	qolchedy	28ffbc88b97772a75f1e	carry it through the channel and seal	CHANNEL_TRANSFER	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	3	qokain	1645e612504fcef59ced	measure the working liquid	LIQUID_MEASURE	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	4	dy	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	5	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	6	qokal	308e8ea2d5d190c498e8	in clean water	WATER_MEDIUM	.37	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	7	lcheckhy	f329f2051370174e9a38	allow it to cool	COOLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.2	1	f82r.2	8	lched	ba8142680851f24c9ff2	let it stand until clear	SETTLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.3	1	f82r.3	1	qokeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.3	1	f82r.3	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	repeat the washing	REPEAT_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.3	1	f82r.3	3	qokaly	4a7a6326ac95a8809302	repeat the washing	REPEAT_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.3	1	f82r.3	4	solkaiin	2d2e37ccb2dacc53ee5a	resume from the preceding station	RESUME_STATION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.3	1	f82r.3	5	chckhy	2cc8bb3c2af19607888f	divide it between the paired channels	PAIRED_CHANNEL_ACTION	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.3	1	f82r.3	6	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	1	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	2	octheol	a8f891de626fc00028e9	keep it moderately warm	HEAT_HOLD	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	3	chkeey	f0db6d30cd34f4cb2a4d	discard the first washing	DISCARD_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	4	ldy	04a3877f0fc81b7597c9	carry the liquid onward	CARRY_LIQUID	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	5	oteey	5d5e0b288cf36864ed9d	after the second washing	SECOND_WASH	.32	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	6	qokal	308e8ea2d5d190c498e8	in clean water	WATER_MEDIUM	.37	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	7	sheckhy	c1913ec4ff84148da6d3	let the liquid descend	DESCENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.4	1	f82r.4	8	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	1	dshedy	cbb42a4fe68068325d6b	open the upper inlet	OPEN_INLET	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	2	sotaiin	54d0e228ca346110af05	twice the usual measure	DOUBLE_MEASURE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	3	qokar	3ae9a121ba0045b913e8	open the upper inlet	OPEN_INLET	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	4	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	5	solshedy	daa1347f456415fe8737	let the liquid descend	DESCENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	6	qokeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	7	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	8	ls	5eff216ba51fbfb21f22	leave the final portion ready	FINAL_READY	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.7	1	f82r.7	9	cheey	b5df9126607030b95175	until it is lukewarm	TEMPERATURE_GATE	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.19	1	f82r.19	1	okain	1645e612504fcef59ced	measure the working liquid	LIQUID_MEASURE	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.19	1	f82r.19	2	char	4d4559019a961b834aa1	then proceed	SEQUENCE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.19	1	f82r.19	3	okain	1645e612504fcef59ced	measure the working liquid	LIQUID_MEASURE	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.19	1	f82r.19	4	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.19	1	f82r.19	5	lchy	0ab57b7166de99db3a55	mark the completed application	MARK_COMPLETE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	1	cheey	b5df9126607030b95175	until it is lukewarm	TEMPERATURE_GATE	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	2	qcthey	6b89d6dd70635bc60fe0	while the channel remains open	OPEN_CHANNEL_CONDITION	.33	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	3	qokeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	4	lcheey	5fca8fc3dee57e1d8c1f	carry the liquid to the second basin	TRANSFER	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	5	daiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	6	chey	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	7	qokeeedy	d25110e0d8488927278f	immerse the indicated part	IMMERSION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	8	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.23	1	f82r.23	9	lar	29e0eb222ef2fb99523a	draw off the clear liquid	DECANTING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	1	tshey	d4a31dbcf1ed6d9e5aa9	add a second small portion	ADDITION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	2	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	3	cheal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	4	lchedar	0f15effeca7ab10bb026	resume from the preceding station	RESUME_STATION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	5	ches	db729b598e89e11452e0	bathe the indicated body	BATHING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	6	aiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	7	oteey	5d5e0b288cf36864ed9d	after the second washing	SECOND_WASH	.32	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	8	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.26	1	f82r.26	9	okey	08bd5ca0c2ad137a056d	at the next marked station	NEXT_STATION	.33	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	1	pchedy	65df3cd9e59060042d47	allow it to cool	COOLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	2	rsheal	98bdc4244c84cbef3321	let the liquid descend	DESCENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	3	daldy	78b3b3140714da19090d	discard the first washing	DISCARD_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	4	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	5	rshedy	7f68f60279efe6b28cd7	keep it moderately warm	HEAT_HOLD	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	6	qoteedy	ff178343c18e287ce3b7	use the stronger preparation and seal	STRONG_PREPARATION	.37	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	7	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f82r	f82r.27	1	f82r.27	8	lochedy	f2af6326898fb5b490a4	keep it moderately warm	HEAT_HOLD	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	1	olkeedy	3b70942557b3a40e8030	let the liquid stand and seal	SETTLE_COMMIT	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	2	qotal	90bcf0a9ec0ef56399e6	at the upper station	UPPER_STATION	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	3	chkeedy	a84fbe3ad380df345b97	open the upper inlet	OPEN_INLET	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	4	chey	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	5	daiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	6	chey	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	7	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	8	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	9	qotal	90bcf0a9ec0ef56399e6	at the upper station	UPPER_STATION	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.3	1	f83r.3	10	dar	4d4559019a961b834aa1	then proceed	SEQUENCE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	1	schedy	259b2b3b0bf859882e2c	mix thoroughly and seal	MIX_COMMIT	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	2	chedchy	5e8441397e7c0faf042b	continue until the liquid clears	CLEAR_GATE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	3	qokal	308e8ea2d5d190c498e8	in clean water	WATER_MEDIUM	.37	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	4	olchedy	28ffbc88b97772a75f1e	carry it through the channel and seal	CHANNEL_TRANSFER	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	5	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	6	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	7	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	8	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.6	1	f83r.6	9	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.8	1	f83r.8	1	pchedal	ba540da978ea132f6da5	rinse the indicated place	RINSING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.8	1	f83r.8	2	otedy	c45ebac60774620561e2	let it cool and seal	COOL_COMMIT	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.8	1	f83r.8	3	shecthedchy	348e81ba084c5acdb32b	add one usual portion	ADDITION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.8	1	f83r.8	4	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.8	1	f83r.8	5	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
