construction_id	page	construction_level	visible_sequence	default_reading	confidence	composition_rule
f10r:RECORD:2	f10r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	ycheor cthy chor cthaiin qoctholy dy chy taiin shy qotchor chor otol chol cholor chol daiin dar oykchor shor chor chy kaiiin dy chodaiin	apply it while warm; prepared and ready for use; use the usual prescribed measure; bruise it well in a mortar; has a fibrous bitter root; the current prescribed portion; the current prescribed portion; in the stated or usual measure; the current prescribed portion; drink one small cup; use the usual prescribed measure; bruise it well in a mortar; with it; likewise under the same heading; repeat the preceding direction; with it; likewise under the same heading; in the stated or usual measure; bind this addition to the current preparation; has a narrow divided leaf; use the usual prescribed measure; use the usual prescribed measure; the current prescribed portion; keep the herb after drying; the current prescribed portion; keep the herb after drying.	0.18	record continuity outranks physical line endings
f11r:RECORD:1	f11r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	tshol schoal cfhy shfydaiin cphy shey tchody shoyty dchol chy kchy dy daiin qotchy okchol cthy dy	mix it with honey; has a broad soft leaf; is moist in the first degree; has a fibrous bitter root; belongs to the marsh-growing kind; use the usual prescribed measure; it cools a fever; is moist in the first degree; has a broad soft leaf; the current prescribed portion; take the scraped root; the current prescribed portion; in the stated or usual measure; bruise it well in a mortar; it opens an obstruction; prepared and ready for use; the current prescribed portion.	0.18	record continuity outranks physical line endings
f55v:RECORD:1	f55v	PROSE_RECORD_ACROSS_PHYSICAL_LINES	qokaiin chaiin ykain ykan ody daiin chedy talam ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	take the next entry; in the stated or usual measure; cut the fresh stalks; cut the fresh stalks; give the usual small measure; in the stated or usual measure; bind this addition to the current preparation; apply the warm liquor; apply the warm liquor; add clean well-water; repeat the preceding direction; use the usual prescribed measure; in the stated or usual measure; continue the same prescription; wash the sore place; use the usual prescribed measure; the current prescribed portion; apply the warm liquor.	0.18	record continuity outranks physical line endings
f56r:RECORD:1	f56r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	chochor cho chodaly daiin sho kchol otchor choky dal schol choy choky cheeckhody sh cho kchey qokokchy okchy chokcheo kchal sho chokchy kchoar sotodan otchey keol daiin	use only the inner bark; repeat for three days; wash the afflicted place; in the stated or usual measure; repeat for three days; grows beside running water; drink one small cup; bind this addition to the current preparation; continue the same prescription; has a broad soft leaf; drink one small cup; bind this addition to the current preparation; apply it while warm; avoid an excessive dose; repeat for three days; use only the inner bark; gather it before flowering; drink one small cup; is cooling in the second degree; gather it before flowering; repeat for three days; drink one small cup; has a pale hollow stalk; mix it with honey; continue the same prescription; apply it while warm; in the stated or usual measure.	0.18	record continuity outranks physical line endings
f81v:RECORD:1	f81v	PROSE_RECORD_ACROSS_PHYSICAL_LINES	qokedy okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy qol sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky lsho qokey lshedy lshedy chedy qolky lchedal qol otar ytey okchedy qokal okeey qol cheedy sal teol dchdy ly dsheol oiiin olkeedy tedy cheky shckhedy chal	use the standard bath configuration; take the next entry; open the upper outlet; continue the same prescription; bind this addition to the current preparation; with it; likewise under the same heading; the preparation is ready; hold until the skin is warmed; continue the same prescription; with it; likewise under the same heading; use the usual measure; retain the same proportion; repeat the preceding direction; with it; likewise under the same heading; use the usual measure; in the stated or usual measure; rinse the local part; in the stated or usual measure; warm it gently; finish with the ordinary warm bath; with it; likewise under the same heading; finish with the ordinary warm bath; bind this addition to the current preparation; with it; likewise under the same heading; let the preparation settle until ready; finish with the ordinary warm bath; the preparation is ready; warm it gently; retain the same proportion; let the liquor return through the side conduit; seal the vessel after straining; the current prescribed portion; with it; likewise under the same heading; rinse the local part; with it; likewise under the same heading; let the preparation settle until ready; use the standard bath configuration; use the standard bath configuration; warm it gently; bind this addition to the current preparation; mix with clean spring water; immerse the limbs; leave the mixture to settle; leave the mixture to settle; bind this addition to the current preparation; transfer to the next basin; the course is complete; with it; likewise under the same heading; immerse the limbs; take the prepared bath; end this course after one immersion; continue the same prescription; warm it gently; with it; likewise under the same heading; let the preparation settle until ready; continue the same prescription; warm it gently; complete the local rinsing; do not let the liquor boil; the course is complete; let the liquor return through the side conduit; close the outlet when the basin is full; let the preparation settle until ready; rinse the local part; end this course after one immersion; continue the same prescription.	0.20	record continuity outranks physical line endings
f82r:RECORD:1	f82r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched qokeey lcheckhedy qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy oteey qokal sheckhy qoky dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey okain char okain qokeedy lchy cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy	finish with the ordinary warm bath; finish with the ordinary warm bath; the preparation is ready; the current prescribed portion; use the tempered circulating liquor; continue the same prescription; open the upper outlet; transfer to the next basin; warm it gently; end this course after one immersion; seat the patient in the lower basin; seat the patient in the lower basin; warm it gently; take the next entry; take the next entry; close the lower outlet; open the upper outlet; hold the usual measure until ready; retain the same proportion; continue the same prescription; transfer to the next basin; bind this addition to the current preparation; hold the usual measure until ready; apply before sleep; open the upper outlet; let the preparation settle until ready; seal the vessel after straining; warm it gently; bind this addition to the current preparation; open the upper outlet; use the usual prescribed measure; the preparation is ready; bind this addition to the current preparation; the preparation is ready; use the tempered circulating liquor; the preparation is ready; use the usual prescribed measure; immerse the limbs; warm it gently; apply before sleep; in the stated or usual measure; the current prescribed portion; retain the prepared liquor for the next washing; pour the liquor over the local part; keep the body below the marked level; let the liquor return through the side conduit; use the tempered circulating liquor; continue the same prescription; seat the patient in the lower basin; retain the same proportion; in the stated or usual measure; retain the same proportion; take the next entry; immerse the limbs; close the outlet when the basin is full; close the lower outlet; close the outlet when the basin is full; use the tempered circulating liquor; complete the local rinsing; end this course after one immersion; use the tempered circulating liquor; seal the vessel after straining.	0.20	record continuity outranks physical line endings
f83r:RECORD:1	f83r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky pchedal otedy shecthedchy qoky chedy chary sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy soiiin checthy chety otaiin olsaly shedy	close the outlet when the basin is full; admit warm water through the upper channel; complete the local rinsing; the current prescribed portion; in the stated or usual measure; the current prescribed portion; pour the liquor over the local part; take the next entry; admit warm water through the upper channel; bind this addition to the current preparation; finish with the ordinary warm bath; let the liquor return through the side conduit; continue the same prescription; finish with the ordinary warm bath; take the next entry; bind this addition to the current preparation; use the tempered circulating liquor; pour the liquor over the local part; bind this addition to the current preparation; close the lower outlet; finish with the ordinary warm bath; close the lower outlet; bind this addition to the current preparation; bind this addition to the current preparation; do not let the liquor boil; use the usual prescribed measure; let the preparation settle until ready; take the next entry; the preparation is ready; immerse the limbs; use the standard bath configuration; rinse the local part; retain the prepared liquor for the next washing; pour the liquor over the local part; admit warm water through the upper channel; end this course after one immersion; use the tempered circulating liquor; let the preparation settle until ready; retain the prepared liquor for the next washing; continue the same prescription; pour the liquor over the local part; take the next entry; prepared and ready for use; continue the same prescription; the current prescribed portion; in the stated or usual measure; take the prepared bath; the course is complete; the current prescribed portion; continue the same prescription; prepared and ready for use; complete the local rinsing; seal the vessel after straining; pour the liquor over the local part; finish with the ordinary warm bath; seal the vessel after straining; retain the same proportion; seat the patient in the lower basin; bind this addition to the current preparation; the preparation is ready; prepared and ready for use; pour the herbal liquor over the affected part; close the outlet when the basin is full; end this course after one immersion; warm it gently; use the standard bath configuration; with it; likewise under the same heading; keep the body below the marked level; use the standard bath configuration; bind this addition to the current preparation; in the stated or usual measure; apply before sleep; seal the vessel after straining; use the tempered circulating liquor; immerse the limbs; bind this addition to the current preparation; use for the person shown; apply before sleep; finish with the ordinary warm bath; hold the usual measure until ready; let the liquor return through the side conduit; prepared and ready for use; continue the same prescription; apply before sleep; immerse the limbs; let the preparation settle until ready.	0.20	record continuity outranks physical line endings
f83r:RECORD:2	f83r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	qokeedy qolchey qokeey qokedy chedy otal otchey qokeey qoky tol shedy qokylddy dain chedy qokeedy shckhedy shckhedy saiin cheeky sheey qokedy shedy oldy saiin cheky okeeol okain chdy sol lkedy lchedy qokol shedy or chey qockhey dairydy qokain shey kain chckhal solkey lchedy qolkain dal skar shedy	use the tempered circulating liquor; use the usual measure; warm it gently; use the standard bath configuration; bind this addition to the current preparation; admit warm water through the upper channel; continue the same prescription; warm it gently; bind this addition to the current preparation; with it; likewise under the same heading; let the preparation settle until ready; seal the vessel after straining; keep the body below the marked level; bind this addition to the current preparation; use the tempered circulating liquor; end this course after one immersion; end this course after one immersion; in the stated or usual measure; repeat the preceding direction; seat the patient in the lower basin; use the standard bath configuration; let the preparation settle until ready; use the usual prescribed measure; in the stated or usual measure; rinse the local part; seat the patient in the lower basin; the preparation is ready; bind this addition to the current preparation; with it; likewise under the same heading; hold the usual measure until ready; pour the liquor over the local part; allow it to cool; let the preparation settle until ready; use the usual prescribed measure; the current prescribed portion; close the lower outlet; close the outlet when the basin is full; the preparation is ready; use the usual prescribed measure; the preparation is ready; allow it to cool; mix with clean spring water; pour the liquor over the local part; hold until the skin is warmed; continue the same prescription; repeat the washing; let the preparation settle until ready.	0.20	record continuity outranks physical line endings
f83r:RECORD:3	f83r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	otchdy qokchdy shedal dal cheol lol chdal aiin sol daiiin chedy	end this course after one immersion; seal the vessel after straining; take the prepared bath; continue the same prescription; with it; likewise under the same heading; add the strained herbal liquor; use for the person shown; in the stated or usual measure; with it; likewise under the same heading; the preparation is ready; bind this addition to the current preparation.	0.20	record continuity outranks physical line endings
f83r:RECORD:4	f83r	PROSE_RECORD_ACROSS_PHYSICAL_LINES	solkeey qekey raly ol daiin ol dain chey ldalor	allow it to cool; repeat the washing; apply before sleep; with it; likewise under the same heading; in the stated or usual measure; with it; likewise under the same heading; keep the body below the marked level; the current prescribed portion; apply before sleep.	0.20	record continuity outranks physical line endings
f67r2:f67r2.1:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykshy s aram	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.2:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykecho ols eesydy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.3:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ey shs okar	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.4:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	shekchy sykos	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.5:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykeody okchy	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.6:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dchetay	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.7:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykchy kchey ykchys	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.8:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	chkchdar	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.9:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykar ykaly	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.10:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	lkshy kchy okar	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.11:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	chky chykchs chy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.12:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykees ykchos	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.13:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	opodchol s ain aldy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division refers it to the ruling planet.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.14:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	soeey doiin oldy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.15:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dolchsody	planetary governor 1 at Conjectured by Robert Firth to be the names of the seven Ptolemaic planets Transcribed clo.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.16:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	odaeiin okoes oekain y	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division refers it to the ruling planet.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.17:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	otchey soraiir dy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.18:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	qopchy daiin dal	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.19:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ydchos ain ar amy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division refers it to the ruling planet.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.20:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	chocfhy saral	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.21:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	sain am ar	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.22:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	okal	planetary governor 2 at Moon at 11:30, red; the Sun? The first @o was retraced in dark ink.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.23:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	oparchy salsain	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.24:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	sodar ofar ar	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.25:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ydam	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.26:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	yteoor yto ykor	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.27:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeo r aiin am	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division refers it to the ruling planet.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.28:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	okain am	planetary governor 3 at Moon at 01:30, red under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.29:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytody saiin	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.30:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ochol olol	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.31:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	opcholdy	planetary governor 4 at Moon at 02:30, light yellow.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.32:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dosar odas air alaiin	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division refers it to the ruling planet.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.33:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dokan oear odal	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.34:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ofar oeoldan	planetary governor 5 at Moon at 03:30, light yellow under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.35:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	chol giin okol	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.36:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytor daiin or	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.37:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytoaiin	planetary governor 6 at Moon at 04:30, red.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.38:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	otoldos octhole	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.39:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	sor chedaiin dy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.40:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	yteos oiin og	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.41:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytoeopchey chekody	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.42:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	sosho chos ockhy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.43:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	daiin aiin os qsg	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division refers it to the ruling planet.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.44:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ofydy sheody aiin	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.45:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ycheody es odaiiin	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.46:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	yekees oraly	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.47:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	yfain	planetary governor 7 at Moon at 07:30, red.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.48:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	todaiin dain dy	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.49:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	os choer aiin	names the celestial influence at this drawn locus marks that influence as favorable for washing assigns the current zodiacal division.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.50:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	choeea sal	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.51:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dadaiin	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.52:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	qotoear	zodiacal division 2 at Moon at 09:30, red.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.53:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dchdar	zodiacal division 3 at Moon at 10:30, yellow, no label above.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.54:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	y saldal	zodiacal division 4 at Moon at 11:30, red under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.55:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytodal	zodiacal division 5 at Moon at 00:30, yellow, no label above.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.56:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	tol daiin	zodiacal division 6 at Moon at 01:30, red under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.57:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	otar dy	zodiacal division 7 at Moon at 02:30, yellow under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.58:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	cho dal g	zodiacal division 8 at Moon at 03:30, yellow under its appointed ruler for the favorable interval.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.59:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytchodly	zodiacal division 9 at Moon at 04:30, red.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.60:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	octhys	zodiacal division 10 at Moon at 05:30, red, no label above.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.61:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytokar	zodiacal division 11 at Moon at 06:30, yellow, no label above.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.62:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	otolor	zodiacal division 12 at Moon at 07:30, red.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.63:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	okodar	zodiacal division 1 at Transcribed clockwise from 08:30, at the dotted line emanating from the central star.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.64:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	s air	"inner celestial condition 1 at Transcribed clockwise from 08:30 after the ""dotted tail"" emanating from the central ""star"" under its appointed ruler."	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.65:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	soear	inner celestial condition 2 at 10:30.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
