page	locus	record	field_ordinal	line	event_index	group_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule
f81v	f81v.17	1	2	f81v.17	25	4	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.17	1	3	f81v.17	26	5	qolchedy	28ffbc88b97772a75f1e	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.17	1	4	f81v.17	27	6	qokain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.17	1	4	f81v.17	28	7	shckhy	2cc8bb3c2af19607888f	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.17	1	4	f81v.17	29	8	dl	0f18de177ed7c878bf95	retain the same proportion	PROPORTION_REFERENCE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.17	1	4	f81v.17	30	9	ral	4da0f0f7b5fc7ac20067	let the liquor return through the side conduit	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.18	1	1	f81v.18	31	1	qokchdy	87411f84689b4f93a303	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.18	1	2	f81v.18	32	2	chey	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.18	1	2	f81v.18	33	3	ol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.18	1	2	f81v.18	34	4	cheky	d904bf7b044dd3922781	rinse the local part	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.18	1	2	f81v.18	35	5	ol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.18	1	2	f81v.18	36	6	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.18	1	3	f81v.18	37	7	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.18	1	4	f81v.18	38	8	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.18	1	5	f81v.18	39	9	chckhy	2cc8bb3c2af19607888f	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.18	1	5	f81v.18	40	10	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	1	f81v.21	41	1	lsho	be0974b366c981dc1eef	mix with clean spring water	WATER_MEDIUM	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	1	f81v.21	42	2	qokey	08bd5ca0c2ad137a056d	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	1	f81v.21	43	3	lshedy	2e7e89e0bd12b999c280	leave the mixture to settle	COMMITTED_RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.21	1	2	f81v.21	44	4	lshedy	2e7e89e0bd12b999c280	leave the mixture to settle	COMMITTED_RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.21	1	3	f81v.21	45	5	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	3	f81v.21	46	6	qolky	c205570c49d4d93c23d3	transfer to the next basin	TRANSFER	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	3	f81v.21	47	7	lchedal	433713294b25b0a12f66	the course is complete	CLOSURE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	3	f81v.21	48	8	qol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.21	1	3	f81v.21	49	9	otar	b6b654722e55729cc947	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	1	f81v.24	50	1	ytey	a7af89ab31ce5e247395	take the prepared bath	APPLICATION_ENTRY	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	1	f81v.24	51	2	okchedy	07913ef9b1fb773cd325	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.24	1	2	f81v.24	52	3	qokal	308e8ea2d5d190c498e8	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	2	f81v.24	53	4	okeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	2	f81v.24	54	5	qol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	2	f81v.24	55	6	cheedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.24	1	3	f81v.24	56	7	sal	dd0ecaf5e27d81befffc	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	3	f81v.24	57	8	teol	a06244ef1f2b37ca44c1	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.24	1	3	f81v.24	58	9	dchdy	d225b7a7b95da7aee437	complete the local rinsing	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.24	1	4	f81v.24	59	10	ly	b38d70daefd663d74625	do not let the liquor boil	CAUTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.27	1	1	f81v.27	60	1	dsheol	74c76d589d44120f647b	the course is complete	CLOSURE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.27	1	1	f81v.27	61	2	oiiin	2c82523794dcb7d2b343	let the liquor return through the side conduit	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.27	1	1	f81v.27	62	3	olkeedy	3b70942557b3a40e8030	close the outlet when the basin is full	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.27	1	2	f81v.27	63	4	tedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.27	1	3	f81v.27	64	5	cheky	d904bf7b044dd3922781	rinse the local part	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f81v	f81v.27	1	3	f81v.27	65	6	shckhedy	d68bc8de3bcee09db23c	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f81v	f81v.27	1	4	f81v.27	66	7	chal	dd0ecaf5e27d81befffc	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.2	1	1	f82r.2	1	1	dchedy	259b2b3b0bf859882e2c	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.2	1	2	f82r.2	2	2	qolchedy	28ffbc88b97772a75f1e	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.2	1	3	f82r.2	3	3	qokain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.2	1	3	f82r.2	4	4	dy	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.2	1	3	f82r.2	5	5	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.2	1	4	f82r.2	6	6	qokal	308e8ea2d5d190c498e8	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.2	1	4	f82r.2	7	7	lcheckhy	f329f2051370174e9a38	open the upper outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.2	1	4	f82r.2	8	8	lched	ba8142680851f24c9ff2	transfer to the next basin	TRANSFER	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.3	1	1	f82r.3	9	1	qokeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.3	1	1	f82r.3	10	2	lcheckhedy	c1db6b0a28d5cbb5d3d2	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.3	1	2	f82r.3	11	3	qokaly	4a7a6326ac95a8809302	seat the patient in the lower basin	PATIENT_PLACEMENT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.3	1	2	f82r.3	12	4	solkaiin	2d2e37ccb2dacc53ee5a	seat the patient in the lower basin	PATIENT_PLACEMENT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.3	1	2	f82r.3	13	5	chckhy	2cc8bb3c2af19607888f	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.3	1	2	f82r.3	14	6	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	1	f82r.4	15	1	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	1	f82r.4	16	2	octheol	a8f891de626fc00028e9	close the lower outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	1	f82r.4	17	3	chkeey	f0db6d30cd34f4cb2a4d	open the upper outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	1	f82r.4	18	4	ldy	04a3877f0fc81b7597c9	hold the usual measure until ready	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.4	1	2	f82r.4	19	5	oteey	5d5e0b288cf36864ed9d	retain the same proportion	PROPORTION_REFERENCE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	2	f82r.4	20	6	qokal	308e8ea2d5d190c498e8	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	2	f82r.4	21	7	sheckhy	c1913ec4ff84148da6d3	transfer to the next basin	TRANSFER	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.4	1	2	f82r.4	22	8	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.7	1	1	f82r.7	23	1	dshedy	cbb42a4fe68068325d6b	hold the usual measure until ready	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.7	1	2	f82r.7	24	2	sotaiin	54d0e228ca346110af05	apply before sleep	APPLICATION_TIME	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.7	1	2	f82r.7	25	3	qokar	3ae9a121ba0045b913e8	open the upper outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.7	1	2	f82r.7	26	4	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.7	1	3	f82r.7	27	5	solshedy	daa1347f456415fe8737	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.7	1	4	f82r.7	28	6	qokeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.7	1	4	f82r.7	29	7	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.7	1	4	f82r.7	30	8	ls	5eff216ba51fbfb21f22	open the upper outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.7	1	4	f82r.7	31	9	cheey	b5df9126607030b95175	use the usual prescribed measure	MEASURE_REFERENCE	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.19	1	1	f82r.19	32	1	okain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.19	1	1	f82r.19	33	2	char	4d4559019a961b834aa1	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.19	1	1	f82r.19	34	3	okain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.19	1	1	f82r.19	35	4	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.19	1	2	f82r.19	36	5	lchy	0ab57b7166de99db3a55	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	37	1	cheey	b5df9126607030b95175	use the usual prescribed measure	MEASURE_REFERENCE	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	38	2	qcthey	6b89d6dd70635bc60fe0	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	39	3	qokeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	40	4	lcheey	5fca8fc3dee57e1d8c1f	apply before sleep	APPLICATION_TIME	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	41	5	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	42	6	chey	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.23	1	1	f82r.23	43	7	qokeeedy	d25110e0d8488927278f	retain the prepared liquor for the next washing	COMMITTED_STORAGE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.23	1	2	f82r.23	44	8	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.23	1	3	f82r.23	45	9	lar	29e0eb222ef2fb99523a	keep the body below the marked level	LEVEL_CONDITION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	1	f82r.26	46	1	tshey	d4a31dbcf1ed6d9e5aa9	let the liquor return through the side conduit	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	1	f82r.26	47	2	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.26	1	2	f82r.26	48	3	cheal	dd0ecaf5e27d81befffc	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	2	f82r.26	49	4	lchedar	0f15effeca7ab10bb026	seat the patient in the lower basin	PATIENT_PLACEMENT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	2	f82r.26	50	5	ches	db729b598e89e11452e0	retain the same proportion	PROPORTION_REFERENCE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	2	f82r.26	51	6	aiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	2	f82r.26	52	7	oteey	5d5e0b288cf36864ed9d	retain the same proportion	PROPORTION_REFERENCE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	2	f82r.26	53	8	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.26	1	2	f82r.26	54	9	okey	08bd5ca0c2ad137a056d	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.27	1	1	f82r.27	55	1	pchedy	65df3cd9e59060042d47	close the outlet when the basin is full	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.27	1	2	f82r.27	56	2	rsheal	98bdc4244c84cbef3321	close the lower outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f82r	f82r.27	1	2	f82r.27	57	3	daldy	78b3b3140714da19090d	close the outlet when the basin is full	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.27	1	3	f82r.27	58	4	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.27	1	4	f82r.27	59	5	rshedy	7f68f60279efe6b28cd7	complete the local rinsing	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.27	1	5	f82r.27	60	6	qoteedy	ff178343c18e287ce3b7	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.27	1	6	f82r.27	61	7	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f82r	f82r.27	1	7	f82r.27	62	8	lochedy	f2af6326898fb5b490a4	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.3	1	1	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	close the outlet when the basin is full	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.3	1	2	f83r.3	2	2	qotal	90bcf0a9ec0ef56399e6	admit warm water through the upper channel	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.3	1	2	f83r.3	3	3	chkeedy	a84fbe3ad380df345b97	complete the local rinsing	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.3	1	3	f83r.3	4	4	chey	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.3	1	3	f83r.3	5	5	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.3	1	3	f83r.3	6	6	chey	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.3	1	3	f83r.3	7	7	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.3	1	4	f83r.3	8	8	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.3	1	4	f83r.3	9	9	qotal	90bcf0a9ec0ef56399e6	admit warm water through the upper channel	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.3	1	4	f83r.3	10	10	dar	4d4559019a961b834aa1	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.6	1	1	f83r.6	11	1	schedy	259b2b3b0bf859882e2c	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
