lexicon_id	scope	surfaces	pages	occurrences	primary_default_English	source_class	confidence	assignment_status	polysemy_rule
dcda95c81a5460feb191	PROSE_EXACT_CARD	cheol,chol,ol,qol,sol,tol	f10r,f81v,f83r	19	with the same preparation	RELATION_CONTINUATION	.61	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
dd0ecaf5e27d81befffc	PROSE_EXACT_CARD	al,chal,cheal,dal,sal,tal	f56r,f81v,f82r,f83r	10	into the lower vessel	LOWER_DESTINATION	.41	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
de7321bface5628e35d6	PROSE_EXACT_CARD	lchedy	f82r,f83r	8	pour or rinse locally and seal	LOCAL_RINSE	.43	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
deb377381ceaf55ea310	PROSE_EXACT_CARD	cphy	f11r	1	wash the root in clean water	WASH_ROOT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
dec401773c1f0347793d	PROSE_EXACT_CARD	cholor,olor	f10r,f81v	2	likewise from the same part	SAME_PART_RELATION	.35	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
dedc383b600397a301ee	PROSE_EXACT_CARD	cthoor	f10r	1	it grows beside running water	WATERSIDE_HABITAT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
df1098831679a8ad1b39	PROSE_EXACT_CARD	os	f10r	1	keep the dried root for winter	STORAGE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
e026af581c99322fbd46	PROSE_EXACT_CARD	talam	f55v	1	keep the dried root for winter	STORAGE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
e0b630cb1b5df5e7105b	PROSE_EXACT_CARD	checthy,cthy,shcthy	f10r,f11r,f83r	7	when fully prepared	READY_CONDITION	.46	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
e2eb77ca9d9e1a8ba29a	PROSE_EXACT_CARD	qolchey	f83r	1	mark the completed application	MARK_COMPLETE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
e8a6105b5c3a6220b440	PROSE_EXACT_CARD	qotchol	f10r	1	the seed is not used	EXCLUSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
eb2e4bc143f623ee03ac	PROSE_EXACT_CARD	qokylddy	f83r	1	use the left-hand channel	LEFT_CHANNEL	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
ecce30bc8dcc400bf2c8	PROSE_EXACT_CARD	qockhey	f83r	1	add one usual portion	ADDITION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
f0db6d30cd34f4cb2a4d	PROSE_EXACT_CARD	chkeey	f82r	1	discard the first washing	DISCARD_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
f2af6326898fb5b490a4	PROSE_EXACT_CARD	lochedy	f82r	1	keep it moderately warm	HEAT_HOLD	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
f329f2051370174e9a38	PROSE_EXACT_CARD	lcheckhy	f82r	1	allow it to cool	COOLING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
f3c23f42baf625639e1e	PROSE_EXACT_CARD	cthaiin	f10r	1	it softens hardened swellings	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
f7dc90b2c31fd341f0a4	PROSE_EXACT_CARD	ykaiin	f55v	1	give it while still warm	APPLICATION_TEMPERATURE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
faf321940aed922846a9	PROSE_EXACT_CARD	otchey	f56r,f83r	2	for the principal remedy	PRIMARY_REMEDY	.34	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
fcc1deda9e24ec268eb0	PROSE_EXACT_CARD	daiiin	f83r	1	let the liquid descend	DESCENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
ff178343c18e287ce3b7	PROSE_EXACT_CARD	qoteedy	f82r,f83r	2	use the stronger preparation and seal	STRONG_PREPARATION	.37	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
ASTRO_LOCAL:f67r2.1:01	ASTRO_SPATIAL_GROUP	ykshy	f67r2	1	zodiac division A	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.1:02	ASTRO_SPATIAL_GROUP	s	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.1:03	ASTRO_SPATIAL_GROUP	aram	f67r2	1	its bodily region	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.2:01	ASTRO_SPATIAL_GROUP	ykecho	f67r2	1	zodiac division B	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.2:02	ASTRO_SPATIAL_GROUP	ols	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.2:03	ASTRO_SPATIAL_GROUP	eesydy	f67r2	1	its bodily region	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.3:01	ASTRO_SPATIAL_GROUP	ey	f67r2	1	zodiac division C	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.3:02	ASTRO_SPATIAL_GROUP	shs	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.3:03	ASTRO_SPATIAL_GROUP	okar	f67r2	1	its bodily region	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.4:01	ASTRO_SPATIAL_GROUP	shekchy	f67r2	1	zodiac division D	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.4:02	ASTRO_SPATIAL_GROUP	sykos	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.5:01	ASTRO_SPATIAL_GROUP	ykeody	f67r2	1	zodiac division E	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.5:02	ASTRO_SPATIAL_GROUP	okchy	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.6:01	ASTRO_SPATIAL_GROUP	dchetay	f67r2	1	zodiac division F	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.7:01	ASTRO_SPATIAL_GROUP	ykchy	f67r2	1	zodiac division G	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.7:02	ASTRO_SPATIAL_GROUP	kchey	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.7:03	ASTRO_SPATIAL_GROUP	ykchys	f67r2	1	its bodily region	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.8:01	ASTRO_SPATIAL_GROUP	chkchdar	f67r2	1	zodiac division H	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.9:01	ASTRO_SPATIAL_GROUP	ykar	f67r2	1	zodiac division I	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.9:02	ASTRO_SPATIAL_GROUP	ykaly	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.10:01	ASTRO_SPATIAL_GROUP	lkshy	f67r2	1	zodiac division J	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.10:02	ASTRO_SPATIAL_GROUP	kchy	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.10:03	ASTRO_SPATIAL_GROUP	okar	f67r2	1	its bodily region	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.11:01	ASTRO_SPATIAL_GROUP	chky	f67r2	1	zodiac division K	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.11:02	ASTRO_SPATIAL_GROUP	chykchs	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.11:03	ASTRO_SPATIAL_GROUP	chy	f67r2	1	its bodily region	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.12:01	ASTRO_SPATIAL_GROUP	ykees	f67r2	1	zodiac division L	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.12:02	ASTRO_SPATIAL_GROUP	ykchos	f67r2	1	its ruling quality	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.13:01	ASTRO_SPATIAL_GROUP	opodchol	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.13:02	ASTRO_SPATIAL_GROUP	s	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.13:03	ASTRO_SPATIAL_GROUP	ain	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.13:04	ASTRO_SPATIAL_GROUP	aldy	f67r2	1	case	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.14:01	ASTRO_SPATIAL_GROUP	soeey	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.14:02	ASTRO_SPATIAL_GROUP	doiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.14:03	ASTRO_SPATIAL_GROUP	oldy	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.15:01	ASTRO_SPATIAL_GROUP	dolchsody	f67r2	1	the selector at drawn locus 15	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.16:01	ASTRO_SPATIAL_GROUP	odaeiin	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.16:02	ASTRO_SPATIAL_GROUP	okoes	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.16:03	ASTRO_SPATIAL_GROUP	oekain	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.16:04	ASTRO_SPATIAL_GROUP	y	f67r2	1	case	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.17:01	ASTRO_SPATIAL_GROUP	otchey	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.17:02	ASTRO_SPATIAL_GROUP	soraiir	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.17:03	ASTRO_SPATIAL_GROUP	dy	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.18:01	ASTRO_SPATIAL_GROUP	qopchy	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.18:02	ASTRO_SPATIAL_GROUP	daiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.18:03	ASTRO_SPATIAL_GROUP	dal	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.19:01	ASTRO_SPATIAL_GROUP	ydchos	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.19:02	ASTRO_SPATIAL_GROUP	ain	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.19:03	ASTRO_SPATIAL_GROUP	ar	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.19:04	ASTRO_SPATIAL_GROUP	amy	f67r2	1	case	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.20:01	ASTRO_SPATIAL_GROUP	chocfhy	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.20:02	ASTRO_SPATIAL_GROUP	saral	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.21:01	ASTRO_SPATIAL_GROUP	sain	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.21:02	ASTRO_SPATIAL_GROUP	am	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.21:03	ASTRO_SPATIAL_GROUP	ar	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.22:01	ASTRO_SPATIAL_GROUP	okal	f67r2	1	the selector at drawn locus 22	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.23:01	ASTRO_SPATIAL_GROUP	oparchy	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.23:02	ASTRO_SPATIAL_GROUP	salsain	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.24:01	ASTRO_SPATIAL_GROUP	sodar	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.24:02	ASTRO_SPATIAL_GROUP	ofar	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.24:03	ASTRO_SPATIAL_GROUP	ar	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.25:01	ASTRO_SPATIAL_GROUP	ydam	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.26:01	ASTRO_SPATIAL_GROUP	yteoor	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.26:02	ASTRO_SPATIAL_GROUP	yto	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.26:03	ASTRO_SPATIAL_GROUP	ykor	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.27:01	ASTRO_SPATIAL_GROUP	okeo	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.27:02	ASTRO_SPATIAL_GROUP	r	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.27:03	ASTRO_SPATIAL_GROUP	aiin	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.27:04	ASTRO_SPATIAL_GROUP	am	f67r2	1	case	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.28:01	ASTRO_SPATIAL_GROUP	okain	f67r2	1	the selector at drawn locus 28	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.28:02	ASTRO_SPATIAL_GROUP	am	f67r2	1	its governing condition	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.29:01	ASTRO_SPATIAL_GROUP	ytody	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.29:02	ASTRO_SPATIAL_GROUP	saiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.30:01	ASTRO_SPATIAL_GROUP	ochol	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.30:02	ASTRO_SPATIAL_GROUP	olol	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.31:01	ASTRO_SPATIAL_GROUP	opcholdy	f67r2	1	the selector at drawn locus 31	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.32:01	ASTRO_SPATIAL_GROUP	dosar	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.32:02	ASTRO_SPATIAL_GROUP	odas	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.32:03	ASTRO_SPATIAL_GROUP	air	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.32:04	ASTRO_SPATIAL_GROUP	alaiin	f67r2	1	case	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.33:01	ASTRO_SPATIAL_GROUP	dokan	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.33:02	ASTRO_SPATIAL_GROUP	oear	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.33:03	ASTRO_SPATIAL_GROUP	odal	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.34:01	ASTRO_SPATIAL_GROUP	ofar	f67r2	1	the selector at drawn locus 34	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.34:02	ASTRO_SPATIAL_GROUP	oeoldan	f67r2	1	its governing condition	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.35:01	ASTRO_SPATIAL_GROUP	chol	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.35:02	ASTRO_SPATIAL_GROUP	giin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.35:03	ASTRO_SPATIAL_GROUP	okol	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.36:01	ASTRO_SPATIAL_GROUP	ytor	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.36:02	ASTRO_SPATIAL_GROUP	daiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.36:03	ASTRO_SPATIAL_GROUP	or	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.37:01	ASTRO_SPATIAL_GROUP	ytoaiin	f67r2	1	the selector at drawn locus 37	ASTRO_SELECTOR_LABEL	.31	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.38:01	ASTRO_SPATIAL_GROUP	otoldos	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.38:02	ASTRO_SPATIAL_GROUP	octhole	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.39:01	ASTRO_SPATIAL_GROUP	sor	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.39:02	ASTRO_SPATIAL_GROUP	chedaiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.39:03	ASTRO_SPATIAL_GROUP	dy	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.40:01	ASTRO_SPATIAL_GROUP	yteos	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.40:02	ASTRO_SPATIAL_GROUP	oiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.40:03	ASTRO_SPATIAL_GROUP	og	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.41:01	ASTRO_SPATIAL_GROUP	ytoeopchey	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.41:02	ASTRO_SPATIAL_GROUP	chekody	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.42:01	ASTRO_SPATIAL_GROUP	sosho	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.42:02	ASTRO_SPATIAL_GROUP	chos	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.42:03	ASTRO_SPATIAL_GROUP	ockhy	f67r2	1	present	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.43:01	ASTRO_SPATIAL_GROUP	daiin	f67r2	1	For	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
ASTRO_LOCAL:f67r2.43:02	ASTRO_SPATIAL_GROUP	aiin	f67r2	1	the	ASTRO_OPERATING_TEXT	.22	SPATIAL_CONTEXT_DEFAULT	meaning owned by the drawn locus on this page
