candidate_recipe	candidate_current_status	source_neighbor_count	incoming_semantic_action	scope_context_mode	incoming_scope_action	factor_gate_status	rescue_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	conditional_literal_reading_de	surface_or_occurrence_prediction
AR+Y+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y|CLOSE:S	NONE	NONE	AUSGANG · POSTEN · SCHLUSS	NO
AR+Y+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:S<-AR|FOCUS:S<-Y|CLOSE:S	NONE	NONE	AUSGANG · POSTEN · SCHLUSS	NO
AR+Y+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y|CLOSE:SH	NONE	NONE	AUSGANG · POSTEN · SCHLUSS	NO
AR+Y+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:SH<-AR|FOCUS:SH<-Y|CLOSE:SH	NONE	NONE	AUSGANG · POSTEN · SCHLUSS	NO
AR+Y+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y|CLOSE:T	NONE	NONE	AUSGANG · POSTEN · SCHLUSS	NO
AR+Y+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-AR|FOCUS:T<-Y|CLOSE:T	NONE	NONE	AUSGANG · POSTEN · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:CH	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AIIN|FOCUS:CH<-AL|CLOSE:CH	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:CHD	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AIIN|FOCUS:CHD<-AL|CLOSE:CHD	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:K	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-AIIN|FOCUS:K<-AL|CLOSE:K	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:OK	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AIIN|FOCUS:OK<-AL|CLOSE:OK	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:P	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:P<-AIIN|FOCUS:P<-AL|CLOSE:P	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:R	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-AIIN|FOCUS:R<-AL|CLOSE:R	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:S	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:S<-AIIN|FOCUS:S<-AL|CLOSE:S	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:SH	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AIIN|FOCUS:SH<-AL|CLOSE:SH	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIIN|FOCUS:OWNER<-AL|CLOSE:T	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIIN+AL+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:T<-AIIN|FOCUS:T<-AL|CLOSE:T	NONE	NONE	HIER · WERT · ZIELORT · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-AIN|FOCUS:CH<-AIR|CLOSE:CH	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIN|FOCUS:CHD<-AIR|CLOSE:CHD	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:K	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIN|FOCUS:K<-AIR|CLOSE:K	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:OK	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AIN|FOCUS:OK<-AIR|CLOSE:OK	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:P	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIN|FOCUS:P<-AIR|CLOSE:P	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:R	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:R<-AIN|CLOSE:R	FOCUS:R<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:S	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIN|FOCUS:S<-AIR|CLOSE:S	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:SH	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:SH<-AIN|FOCUS:SH<-AIR|CLOSE:SH	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|CLOSE:T	FOCUS:OWNER<-AIR	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AIR+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIN|FOCUS:T<-AIR|CLOSE:T	NONE	NONE	HIER · ANTEIL · BAHN · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:CH	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AIN|FOCUS:CH<-AR|CLOSE:CH	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:CHD	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-AIN|FOCUS:CHD<-AR|CLOSE:CHD	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:K	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-AIN|FOCUS:K<-AR|CLOSE:K	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:OK	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AIN|FOCUS:OK<-AR|CLOSE:OK	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:P	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:P<-AIN|FOCUS:P<-AR|CLOSE:P	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:R	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-AIN|FOCUS:R<-AR|CLOSE:R	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:S	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:S<-AIN|FOCUS:S<-AR|CLOSE:S	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:SH	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AIN|FOCUS:SH<-AR|CLOSE:SH	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AR|CLOSE:T	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+AR+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:T<-AIN|FOCUS:T<-AR|CLOSE:T	NONE	NONE	HIER · ANTEIL · AUSGANG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:CH	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-AIN|FOCUS:CH<-L|CLOSE:CH	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:CHD	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIN|FOCUS:CHD<-L|CLOSE:CHD	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:K	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIN|FOCUS:K<-L|CLOSE:K	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:OK	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AIN|FOCUS:OK<-L|CLOSE:OK	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
D_ADDR+AIN+L+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-AIN|FOCUS:OWNER<-L|CLOSE:P	NONE	NONE	HIER · ANTEIL · VERBINDUNG · SCHLUSS	NO
