feature_id	gdt739_dispatch_id	page	locus	token_ordinal	surface	opaque_head_id	line_position	family	level	target_dimension	target_favored_axis	target_wanted_carrier_set	target_prior_state_mode	selected_contacts	direct_contacts	radius_two_contacts	closure_crossing	bilateral_role_split	state_opposite_axis_rival	pure_amount_field_owns_value	single_host_composite_carrier_conflict	strict_axis_relay_count	strict_carrier_relay_count	retained_direct_process_host_count	grammar_rule_trace	gdt740_attachment_tier	gdt741_grammar_tier	gdt740_working_render_de	gdt741_working_render_de	role_flag_matches_gdt740	mode_matches_gdt740	render_matches_gdt740	dispatcher_uses_dispatch_id_or_locus	plaintext_or_lexeme_claim	component_export_credit
G741-F067	G739-D0139	f116r	f116r.31	4	rain	H3	MIDDLE	SCALAR	II	OPEN_SCALAR	OPEN	MATERIAL|PREPARATION	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	1	1	1	0	0	0
G741-F068	G739-D0141	f116r	f116r.36	2	rain	H3	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Heißgrad II; interner Rückbezug	Heißgrad II; interner Rückbezug	1	1	1	0	0	0
G741-F069	G739-D0142	f116r	f116r.43	7	rain	H3	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	1	1	1	0	0	0
G741-F070	G739-D0143	f77v	f77v.33	10	rain	H3	LAST	SCALAR	II	QUALITY_DEGREE	OPEN	MATERIAL	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; Abschlussbezug	Skalarstufe II; Dimension offen; Abschlussbezug	1	1	1	0	0	0
G741-F071	G739-D0144	f81r	f81r.20	6	rain	H3	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	PREPARATION	NOT_APPLICABLE	2	1	1	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	1	1	1	0	0	0
G741-F072	G739-D0145	f77v	f77v.8	6	rsheedy	H3	MIDDLE	STATE_RESULT	II	PROCESS_RESULT_MOIST_LOCAL	MOIST	MATERIAL	PROCESS_RESULT	1	0	1	0	0	0	0	0	0	0	0	G07	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	1	1	1	0	0	0
G741-F073	G739-D0151	f106v	f106v.19	9	sain	H2	LAST	SCALAR	II	AMOUNT_DOSE	OPEN	MATERIAL	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	1	1	1	0	0	0
G741-F074	G739-D0156	f108v	f108v.37	1	sain	H2	FIRST	SCALAR	II	OPEN_SCALAR	OPEN	MATERIAL|PART	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_STRONG	ATTACHED_STRONG	Skalarstufe II des Materialteils; Dimension offen; Eintrag	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F075	G739-D0158	f10v	f10v.1	9	sain	H2	LAST	SCALAR	II	AMOUNT_DOSE	OPEN	PREPARATION	NOT_APPLICABLE	2	1	1	1	0	0	0	0	0	0	0	G01	DIRECT_BOUNDARY_HOLD	DIRECT_BOUNDARY_HOLD	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	1	1	1	0	0	0
G741-F076	G739-D0159	f111r	f111r.24	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	PREPARATION	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Trockenheitsgrad II der Zubereitung; Eintrag	Trockenheitsgrad II der Zubereitung; Eintrag	1	1	1	0	0	0
G741-F077	G739-D0161	f111v	f111v.47	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F078	G739-D0162	f111v	f111v.51	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	MATERIAL	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Trockenheitsgrad II des Materials; Eintrag	Trockenheitsgrad II des Materials; Eintrag	1	1	1	0	0	0
G741-F079	G739-D0163	f112r	f112r.35	1	sain	H2	FIRST	SCALAR	II	AMOUNT_DOSE	OPEN	MATERIAL	NOT_APPLICABLE	1	1	0	0	0	0	1	0	0	0	0	G04	KEEP_CARRIER_ONLY	KEEP_CARRIER_ONLY	Skalarstufe II des Materials; Dimension offen; Eintrag	Skalarstufe II des Materials; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F080	G739-D0164	f112r	f112r.36	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	PREPARATION	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F081	G739-D0166	f112v	f112v.5	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	PREPARATION	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F082	G739-D0169	f113r	f113r.49	1	sain	H2	FIRST	SCALAR	II	OPEN_SCALAR	OPEN	PREPARATION	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F083	G739-D0170	f114r	f114r.36	8	sain	H2	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	PREPARATION	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	1	1	1	0	0	0
G741-F084	G739-D0174	f75r	f75r.24	4	sain	H2	MIDDLE	SCALAR	II	AMOUNT_DOSE	OPEN	MATERIAL|PART	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_PROVISIONAL_REVERSE	ATTACHED_PROVISIONAL_REVERSE	Mengen-/Portionsstufe II des Materialteils	Mengen-/Portionsstufe II des Materialteils	1	1	1	0	0	0
G741-F085	G739-D0183	f77r	f77r.14	2	sain	H2	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	1	1	1	0	0	0
G741-F086	G739-D0184	f77v	f77v.27	6	sain	H2	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	PART	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	1	1	1	0	0	0
G741-F087	G739-D0185	f78r	f78r.23	1	sain	H2	FIRST	SCALAR	II	OPEN_SCALAR	OPEN	MATERIAL|PART	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_STRONG	ATTACHED_STRONG	Skalarstufe II des Materialteils; Dimension offen; Eintrag	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F088	G739-D0189	f79r	f79r.6	6	sain	H2	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_STRONG	ATTACHED_STRONG	Heißgrad II	Heißgrad II	1	1	1	0	0	0
G741-F089	G739-D0192	f79v	f79v.25	8	sain	H2	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	MATERIAL	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	1	1	1	0	0	0
G741-F090	G739-D0193	f81r	f81r.15	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	0	1	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	1	1	1	0	0	0
G741-F091	G739-D0195	f83r	f83r.19	4	sain	H2	MIDDLE	SCALAR	II	QUALITY_DEGREE	OPEN	PREPARATION	NOT_APPLICABLE	2	2	0	0	1	0	0	0	0	0	0	G02	DIRECT_FLANK_CONFLICT_OPEN	DIRECT_FLANK_CONFLICT_OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	1	1	1	0	0	0
G741-F092	G739-D0196	f83r	f83r.33	6	sain	H2	LAST	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_STRONG	ATTACHED_STRONG	Heißgrad II	Heißgrad II	1	1	1	0	0	0
G741-F093	G739-D0198	f86v3	f86v3.7	1	sain	H2	FIRST	SCALAR	II	QUALITY_DEGREE	OPEN	NONE	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Kältegrad II; Eintrag	Kältegrad II; Eintrag	1	1	1	0	0	0
G741-F094	G739-D0201	f114v	f114v.9	8	skaiin	H2	MIDDLE	SCALAR	III	QUALITY_DEGREE	HOT	MATERIAL	NOT_APPLICABLE	2	0	2	0	0	0	0	0	0	0	0	DEFAULT	NEAR_ONLY_HOLD	NEAR_ONLY_HOLD	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	1	1	1	0	0	0
G741-F095	G739-D0202	f58r	f58r.36	1	skaiin	H2	FIRST	SCALAR	III	QUALITY_DEGREE	HOT	MATERIAL|PREPARATION	NOT_APPLICABLE	1	1	0	0	0	0	0	0	0	0	0	DEFAULT	ATTACHED_SUPPORTED	ATTACHED_SUPPORTED	Qualitätsstufe III im heiß/feucht-Feld des Zubereitungsmaterials; Eintrag	Qualitätsstufe III im heiß/feucht-Feld des Zubereitungsmaterials; Eintrag	1	1	1	0	0	0
