global_running_event_id	global_running_ordinal	physical_page	register	locus	global_statement_id	owner_de	surface	component_recipe	family_class	selected_event_reading_de	umsetzen_rival_reading_de	abschliessen_rival_reading_de	statement_end_mode
G407-E2223	2223	f76r	BIOLOGICAL	f76r.40	G407-S272	unbebilderter Textabschnitt B	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2235	2235	f76r	BIOLOGICAL	f76r.41	G407-S275	unbebilderter Textabschnitt B	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2236	2236	f76r	BIOLOGICAL	f76r.41	G407-S275	unbebilderter Textabschnitt B	qokchdyl	OK+CHD+DY+L	OPEN_ARGUMENT_OR_RELATION	SETZEN · BEARBEITEN · SCHLUSS · VERBINDUNG	SETZEN · UMSETZEN · SCHLUSS · VERBINDUNG	SETZEN · ABSCHLIESSEN · SCHLUSS · VERBINDUNG	LICENSED_DY_CLOSE
G407-E2242	2242	f76r	BIOLOGICAL	f76r.42	G407-S276	unbebilderter Textabschnitt B	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2258	2258	f76r	BIOLOGICAL	f76r.43	G407-S278	unbebilderter Textabschnitt B	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	VISIBLE_PARAGRAPH_BOUNDARY
G407-E2289	2289	f76r	BIOLOGICAL	f76r.46	G407-S286	unbebilderter Textabschnitt C	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2290	2290	f76r	BIOLOGICAL	f76r.46	G407-S287	unbebilderter Textabschnitt C	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2292	2292	f76r	BIOLOGICAL	f76r.46	G407-S287	unbebilderter Textabschnitt C	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2300	2300	f76r	BIOLOGICAL	f76r.47	G407-S287	unbebilderter Textabschnitt C	olchdar	L+CHD+AR	OPEN_ARGUMENT_OR_RELATION	VERBINDUNG · BEARBEITEN · AUSGANG	VERBINDUNG · UMSETZEN · AUSGANG	VERBINDUNG · ABSCHLIESSEN · AUSGANG	LICENSED_DY_CLOSE
G407-E2323	2323	f76r	BIOLOGICAL	f76r.49	G407-S290	unbebilderter Textabschnitt C	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2327	2327	f76r	BIOLOGICAL	f76r.50	G407-S290	unbebilderter Textabschnitt C	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2341	2341	f76r	BIOLOGICAL	f76r.51	G407-S295	unbebilderter Textabschnitt D	opchdy	O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2343	2343	f76r	BIOLOGICAL	f76r.51	G407-S295	unbebilderter Textabschnitt D	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2344	2344	f76r	BIOLOGICAL	f76r.51	G407-S295	unbebilderter Textabschnitt D	qopchedy	CARRIER_Q+O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2359	2359	f76r	BIOLOGICAL	f76r.53	G407-S302	unbebilderter Textabschnitt D	chedor	CHD+OR	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · EINHEIT	UMSETZEN · EINHEIT	ABSCHLIESSEN · EINHEIT	LICENSED_DY_CLOSE
G407-E2365	2365	f76r	BIOLOGICAL	f76r.53	G407-S305	unbebilderter Textabschnitt D	chedyl	CHD+Y+L	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · POSTEN · VERBINDUNG	UMSETZEN · POSTEN · VERBINDUNG	ABSCHLIESSEN · POSTEN · VERBINDUNG	LICENSED_DY_CLOSE
G407-E2368	2368	f76r	BIOLOGICAL	f76r.54	G407-S305	unbebilderter Textabschnitt D	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2371	2371	f76r	BIOLOGICAL	f76r.54	G407-S305	unbebilderter Textabschnitt D	olchedy	OL+CHD+DY	TERMINAL_DY	FORTSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2372	2372	f76r	BIOLOGICAL	f76r.54	G407-S306	unbebilderter Textabschnitt D	chdol	CHD+OL	OTHER_OPEN	BEARBEITEN · FORTSETZEN	UMSETZEN · FORTSETZEN	ABSCHLIESSEN · FORTSETZEN	LICENSED_DY_CLOSE
G407-E2373	2373	f76r	BIOLOGICAL	f76r.54	G407-S306	unbebilderter Textabschnitt D	olchedy	OL+CHD+DY	TERMINAL_DY	FORTSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2397	2397	f77r	BIOLOGICAL	f77r.9	G407-S311	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2398	2398	f77r	BIOLOGICAL	f77r.9	G407-S311	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qopchedy	CARRIER_Q+O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2402	2402	f77r	BIOLOGICAL	f77r.10	G407-S312	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	tolchd	T+OL+CHD	OTHER_OPEN	EINSTELLEN · FORTSETZEN · BEARBEITEN	EINSTELLEN · FORTSETZEN · UMSETZEN	EINSTELLEN · FORTSETZEN · ABSCHLIESSEN	LICENSED_DY_CLOSE
G407-E2408	2408	f77r	BIOLOGICAL	f77r.10	G407-S313	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2424	2424	f77r	BIOLOGICAL	f77r.12	G407-S321	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	CHD+AIIN	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · WERT	UMSETZEN · WERT	ABSCHLIESSEN · WERT	LICENSED_DY_CLOSE
G407-E2425	2425	f77r	BIOLOGICAL	f77r.12	G407-S321	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2428	2428	f77r	BIOLOGICAL	f77r.12	G407-S321	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	ched	CHD	OTHER_OPEN	BEARBEITEN	UMSETZEN	ABSCHLIESSEN	LICENSED_DY_CLOSE
G407-E2434	2434	f77r	BIOLOGICAL	f77r.13	G407-S324	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2438	2438	f77r	BIOLOGICAL	f77r.13	G407-S325	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2455	2455	f77r	BIOLOGICAL	f77r.15	G407-S332	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2459	2459	f77r	BIOLOGICAL	f77r.16	G407-S334	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2501	2501	f77r	BIOLOGICAL	f77r.20	G407-S347	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	dalchedy	AL+CHD+DY	TERMINAL_DY	ZIELORT · BEARBEITEN · SCHLUSS	ZIELORT · UMSETZEN · SCHLUSS	ZIELORT · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2502	2502	f77r	BIOLOGICAL	f77r.21	G407-S348	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	CHD+AIIN	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · WERT	UMSETZEN · WERT	ABSCHLIESSEN · WERT	LICENSED_DY_CLOSE
G407-E2507	2507	f77r	BIOLOGICAL	f77r.21	G407-S351	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2512	2512	f77r	BIOLOGICAL	f77r.22	G407-S352	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2516	2516	f77r	BIOLOGICAL	f77r.22	G407-S353	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	CHD+AIIN	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · WERT	UMSETZEN · WERT	ABSCHLIESSEN · WERT	LICENSED_DY_CLOSE
G407-E2522	2522	f77r	BIOLOGICAL	f77r.23	G407-S354	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2523	2523	f77r	BIOLOGICAL	f77r.23	G407-S354	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2526	2526	f77r	BIOLOGICAL	f77r.23	G407-S357	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2541	2541	f77r	BIOLOGICAL	f77r.25	G407-S359	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2547	2547	f77r	BIOLOGICAL	f77r.26	G407-S361	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2549	2549	f77r	BIOLOGICAL	f77r.27	G407-S362	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	solchedy	S+OL+CHD+Y	OPEN_ARGUMENT_OR_RELATION	WÄHLEN · FORTSETZEN · BEARBEITEN · POSTEN	WÄHLEN · FORTSETZEN · UMSETZEN · POSTEN	WÄHLEN · FORTSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2588	2588	f77r	BIOLOGICAL	f77r.33	G407-S370	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2598	2598	f77r	BIOLOGICAL	f77r.34	G407-S373	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2599	2599	f77r	BIOLOGICAL	f77r.34	G407-S373	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qolchedy	OL+CHD+DY	TERMINAL_DY	FORTSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2606	2606	f77r	BIOLOGICAL	f77r.35	G407-S374	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2610	2610	f77r	BIOLOGICAL	f77r.35	G407-S375	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedaiin	CHD+AIIN	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · WERT	UMSETZEN · WERT	ABSCHLIESSEN · WERT	LICENSED_DY_CLOSE
G407-E2613	2613	f77r	BIOLOGICAL	f77r.36	G407-S376	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2615	2615	f77r	BIOLOGICAL	f77r.36	G407-S377	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2626	2626	f77r	BIOLOGICAL	f77r.37	G407-S379	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2678	2678	f77r	BIOLOGICAL	f77r.44	G407-S392	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	qepchedy	CARRIER_Q+E+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	BEGINNMARKER · GRAD I · EINSETZEN · BEARBEITEN · POSTEN	BEGINNMARKER · GRAD I · EINSETZEN · UMSETZEN · POSTEN	BEGINNMARKER · GRAD I · EINSETZEN · ABSCHLIESSEN · POSTEN	OWNER_RESET_TO_LOWER_STATION_LABELS
G407-E2717	2717	f81r	BIOLOGICAL	f81r.1	G407-S394	F81R_UPPER_POOL	opchedy	O+P+CHD+DY	TERMINAL_DY	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · SCHLUSS	AUSFÜHRUNG · EINSETZEN · UMSETZEN · SCHLUSS	AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2718	2718	f81r	BIOLOGICAL	f81r.1	G407-S395	F81R_UPPER_POOL	olpchedy	OL+P+CHD+DY	TERMINAL_DY	FORTSETZEN · EINSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · EINSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2723	2723	f81r	BIOLOGICAL	f81r.2	G407-S396	F81R_UPPER_POOL	alched	AL+CHD	OPEN_ARGUMENT_OR_RELATION	ZIELORT · BEARBEITEN	ZIELORT · UMSETZEN	ZIELORT · ABSCHLIESSEN	LICENSED_DY_CLOSE
G407-E2727	2727	f81r	BIOLOGICAL	f81r.2	G407-S396	F81R_UPPER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2734	2734	f81r	BIOLOGICAL	f81r.3	G407-S396	F81R_UPPER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2737	2737	f81r	BIOLOGICAL	f81r.4	G407-S397	F81R_UPPER_POOL	dchedy	D_ADDR+CHD+Y	OPEN_ARGUMENT_OR_RELATION	HIER · BEARBEITEN · POSTEN	HIER · UMSETZEN · POSTEN	HIER · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2765	2765	f81r	BIOLOGICAL	f81r.8	G407-S397	F81R_UPPER_POOL	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2785	2785	f81r	BIOLOGICAL	f81r.12	G407-S404	F81R_UPPER_POOL	ychedy	Y+CHD+Y	OPEN_ARGUMENT_OR_RELATION	POSTEN · BEARBEITEN · POSTEN	POSTEN · UMSETZEN · POSTEN	POSTEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2795	2795	f81r	BIOLOGICAL	f81r.13	G407-S408	F81R_UPPER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2797	2797	f81r	BIOLOGICAL	f81r.14	G407-S408	F81R_UPPER_POOL	qokechedy	OK+E+CHD+DY	TERMINAL_DY	SETZEN · GRAD I · BEARBEITEN · SCHLUSS	SETZEN · GRAD I · UMSETZEN · SCHLUSS	SETZEN · GRAD I · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2808	2808	f81r	BIOLOGICAL	f81r.16	G407-S413	F81R_LOWER_POOL	polchdy	P+OL+CHD+DY	TERMINAL_DY	EINSETZEN · FORTSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · FORTSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2811	2811	f81r	BIOLOGICAL	f81r.16	G407-S414	F81R_LOWER_POOL	olpchedy	OL+P+CHD+DY	TERMINAL_DY	FORTSETZEN · EINSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · EINSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2820	2820	f81r	BIOLOGICAL	f81r.17	G407-S417	F81R_LOWER_POOL	ochedar	O+CHD+AR	OPEN_ARGUMENT_OR_RELATION	AUSFÜHRUNG · BEARBEITEN · AUSGANG	AUSFÜHRUNG · UMSETZEN · AUSGANG	AUSFÜHRUNG · ABSCHLIESSEN · AUSGANG	LICENSED_DY_CLOSE
G407-E2829	2829	f81r	BIOLOGICAL	f81r.19	G407-S423	F81R_LOWER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2832	2832	f81r	BIOLOGICAL	f81r.20	G407-S424	F81R_LOWER_POOL	qopchedy	CARRIER_Q+O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2834	2834	f81r	BIOLOGICAL	f81r.20	G407-S424	F81R_LOWER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2847	2847	f81r	BIOLOGICAL	f81r.22	G407-S425	F81R_LOWER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2852	2852	f81r	BIOLOGICAL	f81r.22	G407-S425	F81R_LOWER_POOL	chedar	CHD+AR	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · AUSGANG	UMSETZEN · AUSGANG	ABSCHLIESSEN · AUSGANG	LICENSED_DY_CLOSE
G407-E2874	2874	f81r	BIOLOGICAL	f81r.25	G407-S428	F81R_LOWER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2876	2876	f81r	BIOLOGICAL	f81r.26	G407-S428	F81R_LOWER_POOL	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2884	2884	f81r	BIOLOGICAL	f81r.27	G407-S430	F81R_LOWER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2888	2888	f81r	BIOLOGICAL	f81r.27	G407-S432	F81R_LOWER_POOL	qokchedy	OK+CHD+Y	OPEN_ARGUMENT_OR_RELATION	SETZEN · BEARBEITEN · POSTEN	SETZEN · UMSETZEN · POSTEN	SETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2890	2890	f81r	BIOLOGICAL	f81r.28	G407-S433	F81R_LOWER_POOL	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2916	2916	f81r	BIOLOGICAL	f81r.31	G407-S437	F81R_LOWER_POOL	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2931	2931	f81v	BIOLOGICAL	f81v.1	G407-S442	gemeinsames zweireihiges Badfeld	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2953	2953	f81v	BIOLOGICAL	f81v.3	G407-S446	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2978	2978	f81v	BIOLOGICAL	f81v.6	G407-S448	gemeinsames zweireihiges Badfeld	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2993	2993	f81v	BIOLOGICAL	f81v.7	G407-S449	gemeinsames zweireihiges Badfeld	schedy	CHD+DY	TERMINAL_DY	BEARBEITEN · SCHLUSS	UMSETZEN · SCHLUSS	ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E3033	3033	f81v	BIOLOGICAL	f81v.12	G407-S458	gemeinsames zweireihiges Badfeld	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E3056	3056	f81v	BIOLOGICAL	f81v.14	G407-S468	gemeinsames zweireihiges Badfeld	lchpchdy	L+CH+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	VERBINDUNG · NEHMEN · EINSETZEN · BEARBEITEN · POSTEN	VERBINDUNG · NEHMEN · EINSETZEN · UMSETZEN · POSTEN	VERBINDUNG · NEHMEN · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E3058	3058	f81v	BIOLOGICAL	f81v.15	G407-S468	gemeinsames zweireihiges Badfeld	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
