edition	representation	relation_id	label_locus	candidate_target_page	is_true_target	similarity	row_rank
RF1b	RAW_CHAR3	RP03	f102r2.22	f48v	0	0.0076726342711	2
RF1b	RAW_CHAR3	RP03	f102r2.22	f18v	0	0.00531914893617	4
RF1b	RAW_CHAR3	RP03	f102r2.22	f23r	1	0	5
RF1b	RAW_CHAR3	RP03	f102r2.22	f19r	0	0.00869565217391	1
RF1b	RAW_CHAR3	RP03	f102r2.22	f37v	0	0.00671140939597	3
RF1b	RAW_CHAR3	RP04	f102v1.17	f48v	0	0.0102827763496	2
RF1b	RAW_CHAR3	RP04	f102v1.17	f18v	0	0.00534759358289	4
RF1b	RAW_CHAR3	RP04	f102v1.17	f23r	0	0.00925925925926	3
RF1b	RAW_CHAR3	RP04	f102v1.17	f19r	1	0.0131578947368	1
RF1b	RAW_CHAR3	RP04	f102v1.17	f37v	0	0.00335570469799	5
RF1b	RAW_CHAR3	RP05	f102r1.2	f48v	0	0.0128205128205	5
RF1b	RAW_CHAR3	RP05	f102r1.2	f18v	0	0.0215053763441	1
RF1b	RAW_CHAR3	RP05	f102r1.2	f23r	0	0.0183486238532	3
RF1b	RAW_CHAR3	RP05	f102r1.2	f19r	0	0.0130434782609	4
RF1b	RAW_CHAR3	RP05	f102r1.2	f37v	1	0.0203389830508	2
RF1b	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f48v	1	0.0119402985075	5
RF1b	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f18v	0	0.0251572327044	2
RF1b	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f23r	0	0.047619047619	1
RF1b	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f19r	0	0.0166666666667	4
RF1b	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f37v	0	0.0235849056604	3
RF1b	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f48v	0	0.0208955223881	5
RF1b	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f18v	1	0.0440251572327	2
RF1b	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f23r	0	0.0705882352941	1
RF1b	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f19r	0	0.0276243093923	4
RF1b	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f37v	0	0.0280373831776	3
RF1b	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f48v	0	0.0269461077844	4
RF1b	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f18v	0	0.0372670807453	2
RF1b	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f23r	1	0.0337078651685	3
RF1b	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f19r	0	0.0388888888889	1
RF1b	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f37v	0	0.0184331797235	5
RF1b	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f48v	0	0.0208955223881	5
RF1b	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f18v	0	0.0375	3
RF1b	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f23r	0	0.0459770114943	1
RF1b	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f19r	1	0.0391061452514	2
RF1b	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f37v	0	0.0280373831776	4
RF1b	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f48v	0	0.0269461077844	5
RF1b	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f18v	0	0.0503144654088	2
RF1b	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f23r	0	0.0952380952381	1
RF1b	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f19r	0	0.0446927374302	3
RF1b	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f37v	1	0.037558685446	4
RF1b	COMPILER_SIGNATURE	RP01	f89v2.6	f48v	1	0	1
RF1b	COMPILER_SIGNATURE	RP01	f89v2.6	f18v	0	0	1
RF1b	COMPILER_SIGNATURE	RP01	f89v2.6	f23r	0	0	1
RF1b	COMPILER_SIGNATURE	RP01	f89v2.6	f19r	0	0	1
RF1b	COMPILER_SIGNATURE	RP01	f89v2.6	f37v	0	0	1
RF1b	COMPILER_SIGNATURE	RP02	f102r2.21	f48v	0	0.0121951219512	5
RF1b	COMPILER_SIGNATURE	RP02	f102r2.21	f18v	1	0.0238095238095	2
RF1b	COMPILER_SIGNATURE	RP02	f102r2.21	f23r	0	0.0454545454545	1
RF1b	COMPILER_SIGNATURE	RP02	f102r2.21	f19r	0	0.0204081632653	3
RF1b	COMPILER_SIGNATURE	RP02	f102r2.21	f37v	0	0.0178571428571	4
RF1b	COMPILER_SIGNATURE	RP03	f102r2.22	f48v	0	0.0121951219512	5
RF1b	COMPILER_SIGNATURE	RP03	f102r2.22	f18v	0	0.0238095238095	2
RF1b	COMPILER_SIGNATURE	RP03	f102r2.22	f23r	1	0.0454545454545	1
RF1b	COMPILER_SIGNATURE	RP03	f102r2.22	f19r	0	0.0204081632653	3
RF1b	COMPILER_SIGNATURE	RP03	f102r2.22	f37v	0	0.0178571428571	4
RF1b	COMPILER_SIGNATURE	RP04	f102v1.17	f48v	0	0.0121951219512	2
RF1b	COMPILER_SIGNATURE	RP04	f102v1.17	f18v	0	0	3
RF1b	COMPILER_SIGNATURE	RP04	f102v1.17	f23r	0	0.0454545454545	1
RF1b	COMPILER_SIGNATURE	RP04	f102v1.17	f19r	1	0	3
RF1b	COMPILER_SIGNATURE	RP04	f102v1.17	f37v	0	0	3
RF1b	COMPILER_SIGNATURE	RP05	f102r1.2	f48v	0	0.0121951219512	5
RF1b	COMPILER_SIGNATURE	RP05	f102r1.2	f18v	0	0.0238095238095	2
RF1b	COMPILER_SIGNATURE	RP05	f102r1.2	f23r	0	0.0454545454545	1
RF1b	COMPILER_SIGNATURE	RP05	f102r1.2	f19r	0	0.0204081632653	3
RF1b	COMPILER_SIGNATURE	RP05	f102r1.2	f37v	1	0.0178571428571	4
