page	unit	locus_a	locus_b	raw_a	raw_b	prefix_a	prefix_b	residual_a	residual_b	raw_similarity	residual_similarity	delta_residual_minus_raw	raw_common_prefix	residual_common_prefix	both_residual_nonempty	claim_state
f75v	N1	f75v.24	f75v.26	BABQAC	BBA	NONE	NONE	BABQAC	BBA	0.500000000000	0.500000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.30	BBA	BACA	NONE	NONE	BBA	BACA	0.500000000000	0.500000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.30	BKA	BACA	NONE	NONE	BKA	BACA	0.500000000000	0.500000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N2	f75v.51	f75v.52	AQKA|BAB	ABAB	NONE	NONE	AQKA|BAB	ABAB	0.500000000000	0.500000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.2	f80r.8	ABKBA	AQABLJBA	NONE	AQAB	ABKBA	LJBA	0.500000000000	0.400000000000	-0.100000000000	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.7	f80r.9	ABQA	AQAC	ABQA	AQAC	EMPTY	EMPTY	0.500000000000	1.000000000000	0.500000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.34	f82r.41	AQAC	ABQAQA	AQAC	ABQA	EMPTY	QA	0.500000000000	0.000000000000	-0.500000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.34	f82r.44	AQAC	ABAG	AQAC	NONE	EMPTY	ABAG	0.500000000000	0.000000000000	-0.500000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.36	f82r.41	AQAB	ABQAQA	AQAB	ABQA	EMPTY	QA	0.500000000000	0.000000000000	-0.500000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.36	f82r.44	AQAB	ABAG	AQAB	NONE	EMPTY	ABAG	0.500000000000	0.000000000000	-0.500000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.37	f82r.41	AQABBA	ABQAQA	AQAB	ABQA	BA	QA	0.500000000000	0.500000000000	0.000000000000	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82v	N2	f82v.40	f82v.39	AQABKA	ABQKBA	AQAB	NONE	KA	ABQKBA	0.500000000000	0.333333333333	-0.166666666667	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N2	f75v.50	f75v.52	AQAB|APAB	ABAB	AQAB	NONE	|APAB	ABAB	0.444444444444	0.600000000000	0.155555555556	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.5	f77v.44	ACKJBAB	AQABA	NONE	AQAB	ACKJBAB	A	0.428571428571	0.142857142857	-0.285714285714	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.39	f82r.41	AQAFABA	ABQAQA	AQA	ABQA	FABA	QA	0.428571428571	0.250000000000	-0.178571428571	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f83v	N1	f83v.9	f83v.10	ABABACA	AQACKA	NONE	AQAC	ABABACA	KA	0.428571428571	0.142857142857	-0.285714285714	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.26	BAQAB	BBA	NONE	NONE	BAQAB	BBA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.29	BAQAB	BKA	NONE	NONE	BAQAB	BKA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.26	BACAB	BBA	NONE	NONE	BACAB	BBA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.29	BACAB	BKA	NONE	NONE	BACAB	BKA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.29	BABBA	BKA	NONE	NONE	BABBA	BKA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.35	ACA	AQJBA	ACA	NONE	EMPTY	AQJBA	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.36	ACA	ABQKA	ACA	NONE	EMPTY	ABQKA	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.37	ACA	AQABA	ACA	AQAB	EMPTY	A	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.32	BKA	BABBA	NONE	NONE	BKA	BABBA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.35	f75v.36	AQJBA	ABQKA	NONE	NONE	AQJBA	ABQKA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.36	f75v.37	ABQKA	AQABA	NONE	AQAB	ABQKA	A	0.400000000000	0.200000000000	-0.200000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N2	f75v.52	f75v.53	ABAB	AQJBA	NONE	NONE	ABAB	AQJBA	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.2	f77r.4	ABQKC	AQACQ	NONE	AQAC	ABQKC	Q	0.400000000000	0.200000000000	-0.200000000000	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.2	f77r.5	ABQKC	AQAB	NONE	AQAB	ABQKC	EMPTY	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.2	f80r.5	ABKBA	AQACA	NONE	AQAC	ABKBA	A	0.400000000000	0.200000000000	-0.200000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.3	f80r.6	AQABA	APAC	AQAB	APAC	A	EMPTY	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.3	f80r.7	AQABA	ABQA	AQAB	ABQA	A	EMPTY	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.4	f80r.6	AQABA	APAC	AQAB	APAC	A	EMPTY	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.4	f80r.7	AQABA	ABQA	AQAB	ABQA	A	EMPTY	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.5	f80r.7	AQACA	ABQA	AQAC	ABQA	A	EMPTY	0.400000000000	0.000000000000	-0.400000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.44	f82r.45	ABAG	AQKAC	NONE	NONE	ABAG	AQKAC	0.400000000000	0.400000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.7	f80r.8	ABQA	AQABLJBA	ABQA	AQAB	EMPTY	LJBA	0.375000000000	0.000000000000	-0.375000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.26	BAB|LB	BBA	NONE	NONE	BAB|LB	BBA	0.333333333333	0.333333333333	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.29	BABQAC	BKA	NONE	NONE	BABQAC	BKA	0.333333333333	0.333333333333	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.31	BBA	BAB	NONE	NONE	BBA	BAB	0.333333333333	0.333333333333	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.31	BKA	BAB	NONE	NONE	BKA	BAB	0.333333333333	0.333333333333	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.1	f77v.3	AQAF|AQAB	ABQKBAB	AQA	NONE	F|AQAB	ABQKBAB	0.333333333333	0.285714285714	-0.047619047619	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.1	f77v.5	AQAF|AQAB	ACKJBAB	AQA	NONE	F|AQAB	ACKJBAB	0.333333333333	0.285714285714	-0.047619047619	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.37	f82r.44	AQABBA	ABAG	AQAB	NONE	BA	ABAG	0.333333333333	0.500000000000	0.166666666667	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.41	f82r.45	ABQAQA	AQKAC	ABQA	NONE	QA	AQKAC	0.333333333333	0.400000000000	0.066666666667	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.39	f82r.44	AQAFABA	ABAG	AQA	NONE	FABA	ABAG	0.285714285714	0.500000000000	0.214285714286	1	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.6	f80r.7	APAC	ABQA	APAC	ABQA	EMPTY	EMPTY	0.250000000000	1.000000000000	0.750000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.6	f80r.8	APAC	AQABLJBA	APAC	AQAB	EMPTY	LJBA	0.250000000000	0.000000000000	-0.250000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.2	f77r.3	ABQKC	AQJBA	NONE	NONE	ABQKC	AQJBA	0.200000000000	0.200000000000	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.2	f80r.6	ABKBA	APAC	NONE	APAC	ABKBA	EMPTY	0.200000000000	0.000000000000	-0.200000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f80r	N1	f80r.2	f80r.9	ABKBA	AQAC	NONE	AQAC	ABKBA	EMPTY	0.200000000000	0.000000000000	-0.200000000000	1	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.29	BAB|LB	BKA	NONE	NONE	BAB|LB	BKA	0.166666666667	0.166666666667	0.000000000000	1	1	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N3	f75v.54	f75v.56	AQJBA	DAQJBA	NONE	NONE	AQJBA	DAQJBA	0.833333333333	0.833333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.21	CACAB	BACAB	NONE	NONE	CACAB	BACAB	0.800000000000	0.800000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.25	BAQAB	DAQAB	NONE	NONE	BAQAB	DAQAB	0.800000000000	0.800000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.51	f75r.53	CAFA	BAFA	NONE	NONE	CAFA	BAFA	0.750000000000	0.750000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.30	ACA	BACA	ACA	NONE	EMPTY	BACA	0.750000000000	0.000000000000	-0.750000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	N1	f77r.8	f77r.49	BAQJBA	AQKBA	NONE	NONE	BAQJBA	AQKBA	0.666666666667	0.666666666667	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.36	f82r.42	AQAB	CAQABA	AQAB	NONE	EMPTY	CAQABA	0.666666666667	0.000000000000	-0.666666666667	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.37	f82r.42	AQABBA	CAQABA	AQAB	NONE	BA	CAQABA	0.666666666667	0.333333333333	-0.333333333333	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f83r	X1	f83r.50	f83r.51	CACABBAB	BACABCA	NONE	NONE	CACABBAB	BACABCA	0.625000000000	0.625000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.20	CACAB	BAQAB	NONE	NONE	CACAB	BAQAB	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.25	CACAB	DAQAB	NONE	NONE	CACAB	DAQAB	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.27	CACAB	ACA	NONE	ACA	CACAB	EMPTY	0.600000000000	0.000000000000	-0.600000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.30	CACAB	BACA	NONE	NONE	CACAB	BACA	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.28	BAQAB	AQA	NONE	AQA	BAQAB	EMPTY	0.600000000000	0.000000000000	-0.600000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.33	BAQAB	DAQJB	NONE	NONE	BAQAB	DAQJB	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.34	BAQAB	CQAB	NONE	NONE	BAQAB	CQAB	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.37	BAQAB	AQABA	NONE	AQAB	BAQAB	A	0.600000000000	0.200000000000	-0.400000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.25	BACAB	DAQAB	NONE	NONE	BACAB	DAQAB	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.27	BACAB	ACA	NONE	ACA	BACAB	EMPTY	0.600000000000	0.000000000000	-0.600000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.28	DAQAB	AQA	NONE	AQA	DAQAB	EMPTY	0.600000000000	0.000000000000	-0.600000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.34	DAQAB	CQAB	NONE	NONE	DAQAB	CQAB	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.37	DAQAB	AQABA	NONE	AQAB	DAQAB	A	0.600000000000	0.200000000000	-0.400000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.36	BKA	ABQKA	NONE	NONE	BKA	ABQKA	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.33	f75v.35	DAQJB	AQJBA	NONE	NONE	DAQJB	AQJBA	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.34	f75v.37	CQAB	AQABA	NONE	AQAB	CQAB	A	0.600000000000	0.250000000000	-0.350000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.5	f77r.7	AQAB	CACAB	AQAB	NONE	EMPTY	CACAB	0.600000000000	0.000000000000	-0.600000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.36	f82r.43	AQAB	BABAB	AQAB	NONE	EMPTY	BABAB	0.600000000000	0.000000000000	-0.600000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.43	f82r.44	BABAB	ABAG	NONE	NONE	BABAB	ABAG	0.600000000000	0.600000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	N1	f77r.1	f77r.49	BACKBAC	AQKBA	NONE	NONE	BACKBAC	AQKBA	0.571428571429	0.571428571429	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.39	f82r.42	AQAFABA	CAQABA	AQA	NONE	FABA	CAQABA	0.571428571429	0.500000000000	-0.071428571429	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f78r	P1	f78r.9	f78r.13	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	NONE	NONE	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	0.562500000000	0.562500000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.47	f75r.48	CAB|AQKBA	BABA|AKJA	NONE	NONE	CAB|AQKBA	BABA|AKJA	0.555555555556	0.555555555556	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.25	BABQAC	DAQAB	NONE	NONE	BABQAC	DAQAB	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.28	BABQAC	AQA	NONE	AQA	BABQAC	EMPTY	0.500000000000	0.000000000000	-0.500000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.36	BABQAC	ABQKA	NONE	NONE	BABQAC	ABQKA	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.28	f75v.30	AQA	BACA	AQA	NONE	EMPTY	BACA	0.500000000000	0.000000000000	-0.500000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.28	f75v.34	AQA	CQAB	AQA	NONE	EMPTY	CQAB	0.500000000000	0.000000000000	-0.500000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.31	f75v.34	BAB	CQAB	NONE	NONE	BAB	CQAB	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N3	f75v.55	f75v.56	AQKA	DAQJBA	NONE	NONE	AQKA	DAQJBA	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f78r	X1	f78r.1	f78r.45	AQKBBBBA	BKJBABA	NONE	NONE	AQKBBBBA	BKJBABA	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.34	f82r.40	AQAC	CACACB	AQAC	NONE	EMPTY	CACACB	0.500000000000	0.000000000000	-0.500000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.34	f82r.42	AQAC	CAQABA	AQAC	NONE	EMPTY	CAQABA	0.500000000000	0.000000000000	-0.500000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.36	f82r.40	AQAB	CACACB	AQAB	NONE	EMPTY	CACACB	0.500000000000	0.000000000000	-0.500000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.40	f82r.43	CACACB	BABAB	NONE	NONE	CACACB	BABAB	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.41	f82r.42	ABQAQA	CAQABA	ABQA	NONE	QA	CAQABA	0.500000000000	0.333333333333	-0.166666666667	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.42	f82r.43	CAQABA	BABAB	NONE	NONE	CAQABA	BABAB	0.500000000000	0.500000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.48	f75r.49	BABA|AKJA	CABC|BACA	NONE	NONE	BABA|AKJA	CABC|BACA	0.444444444444	0.444444444444	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.1	f77v.43	AQAF|AQAB	CACACAB	AQA	NONE	F|AQAB	CACACAB	0.444444444444	0.428571428571	-0.015873015873	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	N1	f77r.8	f77r.50	BAQJBA	AQABAGA	NONE	AQAB	BAQJBA	AGA	0.428571428571	0.333333333333	-0.095238095238	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.43	f77v.44	CACACAB	AQABA	NONE	AQAB	CACACAB	A	0.428571428571	0.142857142857	-0.285714285714	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.5	f77v.43	ACKJBAB	CACACAB	NONE	NONE	ACKJBAB	CACACAB	0.428571428571	0.428571428571	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.39	f82r.43	AQAFABA	BABAB	AQA	NONE	FABA	BABAB	0.428571428571	0.600000000000	0.171428571429	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.50	f75r.52	AKQA	CABBA	NONE	NONE	AKQA	CABBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.52	f75r.53	CABBA	BAFA	NONE	NONE	CABBA	BAFA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.20	AQLA	BAQAB	NONE	NONE	AQLA	BAQAB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.22	AQLA	BABBA	NONE	NONE	AQLA	BABBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.25	AQLA	DAQAB	NONE	NONE	AQLA	DAQAB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.32	AQLA	BABBA	NONE	NONE	AQLA	BABBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.33	AQLA	DAQJB	NONE	NONE	AQLA	DAQJB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.28	CACAB	AQA	NONE	AQA	CACAB	EMPTY	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.31	CACAB	BAB	NONE	NONE	CACAB	BAB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.33	CACAB	DAQJB	NONE	NONE	CACAB	DAQJB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.37	CACAB	AQABA	NONE	AQAB	CACAB	A	0.400000000000	0.200000000000	-0.200000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
