host_id	page_host	source_events	target_events	endpoint_events	physical_folios	community_panel	claim_state
H1fdbc74ccfd68d07	ko	5	5	10	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H205af9865527a0d8	yteoda	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H205b62ad036a35aa	oeeeo	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H206e59c050468c29	lsh	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2076584e3f0868e7	ky	44	50	94	35	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H207e651542e0c6f7	aiil	1	3	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H20dff4243614d44a	kalk	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H20fcd19ffebe937b	cfhhy	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H20fef92c5ecc0981	ekch	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2178fdb7805738b7	ykeeols	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H21a40d87a5c4a772	okas	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H21b5932ed6a0c67b	asy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2205fe8cbce6cc7a	aiir	10	8	18	8	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H22274dad2e4b08fc	posheor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H225563ea2b5a1fb6	chckhe	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H22875cf64b87337c	keocthy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H22b1365cc11d55a6	lpchey	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H238e4ce8a7614804	tols	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H23f1a67fbdd0c275	oltchey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H23fc83071eb213c4	opcheey	5	3	8	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H243434fc72d5a8a1	olkeepchy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2492c2a18ce9f3ca	lod	2	3	5	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H24b2305861a0f924	oeteey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H24fc07d67c46e29c	sheckhy	2	0	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H250fccd5f5f76c7c	che	79	39	118	32	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2526d03b72ec2e2a	alke	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H252f10c83610ebca	f	3	4	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H255541b1d8c61855	fold	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H255c8f70eb24c6ea	poed	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H25951a5f8475c2ef	lchey	18	19	37	16	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H25a7b27553dae6f6	alshy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H25a90981e66a06fe	okechol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H25d3cd21f14b4a31	toiin	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H26195bcde4283cb8	shoiin	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H262e4221823b6a90	cphoy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H264cced1c790dab8	olee	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H265d47c241924af5	ytchda	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2666d8c5326b2123	efy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2689367b205c16ce	ok	729	738	1467	69	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2698041ad2c44ad1	okeeor	6	6	12	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H26b57430549099e0	rolkee	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H26c31d36c85c1466	kolshd	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H26dc26e3ae06f5c2	lcheey	7	5	12	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H26df8b3316913408	epche	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H26e59908e8a9020e	yaiir	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H27051e94ab0127cb	oraroekeol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H270a94a84052dfe2	okeee	6	6	12	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2713639d4c3bb830	aiky	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H272619a5dcbd3d8a	olan	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H274c4ce27ed64089	pcheolk	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H27a84712e4b22c41	ee	151	148	299	34	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H27abf3b8c636b727	okedo	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H27fdcfae64d5dca7	oekeey	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H280f3568fa969108	lor	16	17	33	14	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H28265b72ed74839b	ytchol	3	2	5	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H282b91e08fd50a38	eee	10	9	19	8	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H28391d3bc64ec15c	of	8	9	17	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H28bd902decadda87	osheeky	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H28c8b43040ea6474	alsh	3	4	7	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H28e1ef029f17b419	odaii	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H28e6f2b6b1c4b68a	edey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2908c9dbbddcffa3	fchedey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H29129df195279b13	orchey	4	3	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2926755ed3cd88f8	sheokee	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H29385a85b22b1279	ytchy	10	9	19	10	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H29477aa4235d20be	yteor	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H294e397156838599	okchd	6	6	12	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H295b20cd38687857	opchol	5	4	9	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H29a46041fc1f820b	kchos	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H29a87243aab59dd3	ychockhy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H29e3b6b97898cea6	otolchd	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2a30258ed31ba0d4	kchy	13	14	27	13	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2a51d7448640e1b4	sheeo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2aa59d0f29aef405	pchedey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2ae56014e9e75a04	otleey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2aed9df78446daa8	okol	80	76	156	45	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2af72e4f238fa348	chede	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b074cd489820168	olkeeyr	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b35eb6d114358d9	olraly	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b5ff982f209a2a9	orolshs	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b627fb9ad6c0b81	eolke	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b6f8be6f92cd17a	eeckhy	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b8eb186d6d4ecc2	ylg	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2b9db1cb2ed88d3a	podshe	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2bcb7658c7eb0619	opchedyd	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2bce189a88f21ae3	kee	23	25	48	17	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2bdd94c004581aa9	ey	167	175	342	51	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2be87fe11896922f	roiin	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2c033ebc5883008a	otir	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2c10d27592bc1193	opyd	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2c544aedb1d3faa9	ytcheey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2c70e12b7a0646f9	key	9	11	20	10	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2cda85e504e155f3	she	39	13	52	24	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2d1cd941e5327f4c	fchcfhy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2d6c9a90dd38f685	te	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2d711642b726b044	x	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2d7fb7827b6214e5	okecheos	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e063476ff0c28ca	kcholchd	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e0a1c0bdd50d357	ychey	7	2	9	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e180d5acd4e7876	odor	5	4	9	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e4237e57d2edede	poleedaran	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e66993be7897963	eekeey	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e68a8e49fe8b9e6	poly	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2e8aad61bc744afb	oracphy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2ec779385614bdf5	eeeese	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2ec908649a7cacb7	pcheed	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2eca07a19262d0a6	opalka	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2ef8719157bafb9d	okeeeo	0	2	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f24a653f7c775e6	kshes	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f2ee2b1336ae3bb	arolor	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f2fd9ebd8e5abce	okshe	8	4	12	8	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f396eba7120d642	alchckhy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f3c3e5cf3c63b64	shed	6	0	6	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f5c395ca17e0155	pchedch	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f60014f825fa20d	lch	9	11	20	8	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f7b379429938645	oeke	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2f9a961843a37841	oet	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2fd18a0c5d8e6467	ockhh	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H2ff3460f60e9d822	eolk	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H303e7c8d1510e57b	ckheos	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H306832a211b52c4b	olsor	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H30c03d7feff9bdc0	eoees	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H30ee7642c842e07c	tchey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3116a6c0abb6eb40	airoy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3132a6cd6884eacb	olsaly	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H31405368bd990775	yokalod	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3147aadfd8987877	opald	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3153130b8999ccfa	pcholky	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3173037380ef483b	ckha	1	3	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H318ffb68ac3f90ff	pchol	3	2	5	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H319938721e6fbfbc	ckheo	3	5	8	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H31a1feda516a5439	lchedo	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H31ade9e3110288cc	cheeo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H31b91ade4daf007e	pche	18	11	29	12	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H31dc705ce53fb378	fshodchy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H32008f133a4f6cd0	kshdor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3240d88670e19557	kch	8	10	18	9	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3266b7544e81626f	karainy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H32686cd2d9a50f35	otyr	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H32835a6016dfa709	ocpheey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H328bdf95d33db500	oekeo	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H329722f002eb39b3	chee	7	4	11	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H32a311e7ae882a0b	okchs	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H32e83e92d45d71f6	ai	3	4	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H33421d441c5ab8e7	polsh	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3360dd4a4b907cb4	ocphy	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H338652344b18a260	otedor	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H338739067d0b3035	pchoror	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H339763c47c9c48bc	orkchsd	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H33a8d73a2eae3110	airol	3	1	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H33c1ebbaa73c7640	pyke	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H33d3a5fe6f099552	oeekee	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3410c02327c0b55c	fcholy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3432cbfecd8f7eaf	ykcho	5	3	8	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H343677762813eaeb	ch	54	51	105	43	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H34781e04e73062fc	kolches	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H34aed52512ba2acf	eokeey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H34bf3f5039894f73	ykeod	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H34f5ee8788ffd99a	shodpy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H34fb586017a60d8f	ramshy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3580c0253d3e554a	ckholsy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H35899800468346b7	loary	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H36424fc351b92575	aiiils	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H364824fb00a38f2d	ycheey	9	2	11	9	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H364a1e7d8d55c6ec	cheo	10	6	16	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H36ea7c96388e65fa	chocthhy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H36fd13103f9380d9	kiin	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3711554c411c3ffd	okshor	2	0	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3726f8c35a1f4b58	eckhey	4	4	8	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H374ea95eca803786	yckhy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3762c7b90abd98a7	edke	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H376484c1bd28565d	polchls	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H376bc6693a933b1c	chs	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H37b98a620a201474	chos	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H37bd34e978e41b04	eesy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H37e7702e5ce449c1	ra	0	2	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3802979593c1f6b8	ykchy	7	5	12	8	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3850f6103a8a10b8	cthol	31	38	69	24	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H38a885399703d448	sheol	8	1	9	8	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H38c49e75b1f14b9c	eeod	3	4	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3917f379947085a1	lcheolshe	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H396e3c5550da2b14	cthdaly	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H39867664b9fa777a	ykeey	24	16	40	20	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H39cf40fe76a48f48	oker	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H39ee97732b9775d1	kary	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3a2878333a155b51	otoly	2	5	7	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3a3256de48657cdd	ctho	14	19	33	16	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3a8f0dfba5d9f45b	posalshy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3aaf621de6c5989a	lcheckhe	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3acb5f9a05bfc075	loiii	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3aecd5bfd5c9a1af	eol	82	80	162	41	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3b046ebb1b72e327	cthod	4	3	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3b08aeaf6a0269a7	ycheeoy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3b42ef1135762cfd	possheo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3b7842ae1f579344	chchy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3bc5f2b0d16b2dc3	yteey	11	7	18	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3bc6370bb94fc19c	okes	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3bc7acedc621b741	opol	2	3	5	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3be527c7ef6c2acf	edchy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3c1680dc002fa3cc	roiry	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3c32aa049269c63a	lpcheo	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3c4560ff8f11ebd2	keo	11	10	21	9	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3c4b323ab61c86d3	lcheel	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3c5eb225c3228d59	alg	0	2	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3c67b2c1bc9c17bb	ykche	3	2	5	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3cd7e01f2e0e222a	ykshol	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d028bbc6d1fb927	eocthy	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d135357317733b5	lcheod	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d25be9199bd3e42	fchol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d40f99acd3b0e84	yt	41	45	86	28	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d44f04d13b3f582	olshty	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d639e6c7e00390e	koly	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3d87f28509910858	lkesh	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3db158612ac9e3ed	pchod	5	3	8	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3def653db7cec687	eok	3	3	6	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3e09cbb48f28897d	kod	2	0	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3e0dba52e0eeb9b2	pchy	6	6	12	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3ea6bc47a6277afe	por	7	4	11	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3ebb1c99b12b7746	ka	0	5	5	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3ec4cabf9f769ffd	ycheor	6	1	7	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3ec508c5d43e16e8	keolor	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3ec59a7b2add368e	kotaly	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3f118b436aaa6815	okaiy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3f50bfec6f225cad	fchoctheo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3f79bb7b435b0532	e	371	382	753	49	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3f82c27139d75f63	olche	25	23	48	13	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H3fd083016a2b1946	lkeeo	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H40538dc78434e7ec	yshee	3	1	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H40804ae0e1bb080b	okoishe	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H40cb4b342f4525e4	ly	1	6	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H40d8ab42e6b0e90b	lchs	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H40ed6e5bee3ab4a7	ckhdchy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H40f1743c8d338597	kecho	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H41164471862a0062	airy	1	4	5	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4147d7d6b87eced2	ykshy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H414b86d509c290fa	pcheoor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H41ad391818df1c6b	opy	4	6	10	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H41bcd3475bb1d622	okolkch	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4203bf1c9b8fd688	lcheor	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H425129822f2d20ec	koshey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H425690e0fee0c1e8	raly	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
