site_id	book	record_id	surface_bare	expanded_truth	page_host	compiler_signature	raw_prediction	page_host_prediction	compiler_prediction	contrast
ASF68AC5A27F2DCA	Band4	NB_B4_R001719	Hanſ	Hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
ASA2AE28E1B4F58C	Band4	NB_B4_R001729	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
ASFE35CC30AF550D	Band4	NB_B4_R001738	hanſ	hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
ASB30AAF4371DCC8	Band4	NB_B4_R001744	Hanſ	Hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
AS4C1D61A3ACD46D	Band4	NB_B4_R001756	Clement	Clementen	clement	NONE|NONE|NONE|NONE|1	clementis	clementen	haben	HOST_CORRECT_RAW_WRONG
AS00A29168168451	Band4	NB_B4_R001758	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
AS7CB4DD63F58979	Band4	NB_B4_R001758	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASAD2F94EF713C49	Band4	NB_B4_R001761	hab	haben	hab	NONE|NONE|NONE|NONE|1	hab	haben	haben	HOST_CORRECT_RAW_WRONG
ASF264CFDC9360DF	Band4	NB_B4_R001761	enthalt	enthalten	enthalt	NONE|NONE|NONE|NONE|1	enthalter	enthalten	haben	HOST_CORRECT_RAW_WRONG
ASA947E176C54AE2	Band4	NB_B4_R001774	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
AS02AA2606CF24DB	Band4	NB_B4_R001777	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
AS052163D73B1F54	Band4	NB_B4_R001788	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
ASC890C595197B8F	Band4	NB_B4_R001794	hanſ	hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
AS1F78BFCC51B090	Band4	NB_B4_R001805	gegenwtıg	gegenwertıgen	gegenwtig	NONE|NONE|NONE|NONE|1	gegenwertig	gegenwertigen	haben	HOST_CORRECT_RAW_WRONG
ASE3B5C2344E4D8C	Band4	NB_B4_R001806	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASD2098C15A4BCFF	Band4	NB_B4_R001814	vnſ	vnſern	vns	NONE|NONE|NONE|NONE|1	vnser	vnsern	haben	HOST_CORRECT_RAW_WRONG
ASDB38D58BECFB82	Band4	NB_B4_R001820	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
AS48FE998989C0CD	Band4	NB_B4_R001825	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
AS349E9F593690E3	Band4	NB_B4_R001854	dıene	dıener	die	NONE|NONE|n|e|1	dienen	diener	dienen	HOST_CORRECT_RAW_WRONG
ASE9FAA4E6E07C7D	Band4	NB_B4_R001855	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
AS0B9DA70E92871A	Band4	NB_B4_R001856	ettlıch	ettlıchen	ettlich	NONE|NONE|NONE|NONE|1	ettlicher	ettlichen	haben	HOST_CORRECT_RAW_WRONG
ASEC4B56B5290E8B	Band4	NB_B4_R001857	gegenwtıg	gegenwertıgen	gegenwtig	NONE|NONE|NONE|NONE|1	gegenwertig	gegenwertigen	haben	HOST_CORRECT_RAW_WRONG
AS06E69DCB353DEC	Band4	NB_B4_R001878	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
AS7E69D076413D03	Band4	NB_B4_R001879	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
AS0963416966F232	Band4	NB_B4_R001915	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
AS63321F9A39CE32	Band4	NB_B4_R001917	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
ASC9DC57EB28D96C	Band4	NB_B4_R001920	vlrichn	vlrichen	vlrich	NONE|NONE|NONE|n|1	vlrich_en	vlrichen	vnsern	HOST_CORRECT_RAW_WRONG
ASEEA77CA78F91E3	Band4	NB_B4_R001930	hanſ	hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
AS85C30D860D2D16	Band4	NB_B4_R001934	hanſ	hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
AS93912DBA1CD537	Band4	NB_B4_R001934	hanſ	hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
AS6A48BDCD34729D	Band4	NB_B4_R001935	hanſ	hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
ASD78D9746C88291	Band4	NB_B4_R001939	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
AS8B80BF6E802B15	Band4	NB_B4_R001940	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
AS015C8FE318994B	Band4	NB_B4_R001941	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
AS7E423A16A2924A	Band4	NB_B4_R001942	eıne	eınen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
AS2D7ED96E7867AF	Band4	NB_B4_R001945	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
ASCFBD3746206009	Band4	NB_B4_R001950	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASED582E4C388DA8	Band4	NB_B4_R001958	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASD221147C0B1186	Band4	NB_B4_R001962	Hanſ	Hanſen	hans	NONE|NONE|NONE|NONE|1	hanns	hansen	haben	HOST_CORRECT_RAW_WRONG
AS9DC2CAB819F2D8	Band4	NB_B4_R001963	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
AS25D0EAA1D1D0F3	Band4	NB_B4_R001975	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
ASA3C5CEBC880B82	Band4	NB_B4_R001982	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
ASFBFF985D41B200	Band4	NB_B4_R001982	eine	einen	ein	NONE|NONE|NONE|e|1	einem	einen	haben	HOST_CORRECT_RAW_WRONG
ASD3A5C3865A575F	Band4	NB_B4_R002008	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASF6299F3E5FD837	Band4	NB_B4_R002018	vnſ	vnſern	vns	NONE|NONE|NONE|NONE|1	vnser	vnsern	haben	HOST_CORRECT_RAW_WRONG
ASC4C0DD6AE538D1	Band4	NB_B4_R002025	etlich	etlichen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASB77ED578137AD9	Band4	NB_B4_R002026	etlıch	etlıchen	etlich	NONE|NONE|NONE|NONE|1	etlicher	etlichen	haben	HOST_CORRECT_RAW_WRONG
ASDC23B7415D712B	Band4	NB_B4_R002036	redlıch	redlıchen	redlich	NONE|NONE|NONE|NONE|1	redlicher	redlichen	haben	HOST_CORRECT_RAW_WRONG
AS5CAC8A8EC894D3	Band4	NB_B4_R002041	Ratg	Ratgeſellen	ratg	NONE|NONE|NONE|NONE|1	ratgesell	ratgesellen	haben	HOST_CORRECT_RAW_WRONG
AS829AA8EB990F5A	Band4	NB_B4_R002057	vnſ	vnſern	vns	NONE|NONE|NONE|NONE|1	vnser	vnsern	haben	HOST_CORRECT_RAW_WRONG
ASFD0A627B5C5F47	Band4	NB_B4_R002063	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
AS7DCF10C5C6919B	Band4	NB_B4_R002070	ettlıch	ettlıchen	ettlich	NONE|NONE|NONE|NONE|1	ettlicher	ettlichen	haben	HOST_CORRECT_RAW_WRONG
AS882F484CDA8AFC	Band4	NB_B4_R002071	vlrıchn	vlrıchen	vlrich	NONE|NONE|NONE|n|1	vlrich_en	vlrichen	vnsern	HOST_CORRECT_RAW_WRONG
AS69694118547ACA	Band4	NB_B4_R002073	Vlrıchn	Vlrıchen	vlrich	NONE|NONE|NONE|n|1	vlrich_en	vlrichen	vnsern	HOST_CORRECT_RAW_WRONG
ASEC0276AEA30C4B	Band4	NB_B4_R002087	groſſe	groſſen	gross	NONE|NONE|NONE|e|1	grossem	grossen	haben	HOST_CORRECT_RAW_WRONG
AS73A02465183FF1	Band4	NB_B4_R002089	vantwurt	verantwurten	antwurt	v|NONE|NONE|NONE|1	verantwurt	verantwurten	vernemen	HOST_CORRECT_RAW_WRONG
ASCD15F1BBEFD689	Band4	NB_B4_R002092	ſchreıb	ſchreıben	schreib	NONE|NONE|NONE|NONE|1	schreiber	schreiben	haben	HOST_CORRECT_RAW_WRONG
AS01150FFEBDC413	Band5	NB_B5_R002105	ſelıg	ſelıgen	selig	NONE|NONE|NONE|NONE|1	seliger	seligen	haben	HOST_CORRECT_RAW_WRONG
AS16F474A101E225	Band5	NB_B5_R002105	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS1A687F8ED314F2	Band5	NB_B5_R002105	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS3AFE7DE28B3077	Band5	NB_B5_R002106	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS45946B92CDE77B	Band5	NB_B5_R002106	ſelıg	ſelıgen	selig	NONE|NONE|NONE|NONE|1	seliger	seligen	haben	HOST_CORRECT_RAW_WRONG
ASCDB5CFF14764C5	Band5	NB_B5_R002128	vngeulich	vngeuerlichen	vngeulich	NONE|NONE|NONE|NONE|1	vngeuerlich	vngeuerlichen	haben	HOST_CORRECT_RAW_WRONG
AS58BF8EC6A772DC	Band5	NB_B5_R002157	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
ASCC26FA5C366D81	Band5	NB_B5_R002159	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS8CF2DB6947E167	Band5	NB_B5_R002165	eıne	eınen	ein	NONE|NONE|NONE|e|1	einem	einen	gerne	HOST_CORRECT_RAW_WRONG
ASAAB361339AA16A	Band5	NB_B5_R002179	hochwirdig	hochwirdigen	hochwirdig	NONE|NONE|NONE|NONE|1	hochwirdiger	hochwirdigen	haben	HOST_CORRECT_RAW_WRONG
AS112088C86A7321	Band5	NB_B5_R002194	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS0317A8F7351E67	Band5	NB_B5_R002217	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS52FB9A86E1C07D	Band5	NB_B5_R002221	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
ASCD214E75463255	Band5	NB_B5_R002224	ſelıg	ſelıgen	selig	NONE|NONE|NONE|NONE|1	seliger	seligen	haben	HOST_CORRECT_RAW_WRONG
AS8A5AABEDBD24C4	Band5	NB_B5_R002233	C .	C .	EMPTY	NONE|NONE|NONE|NONE|1	conrad	c	haben	HOST_CORRECT_RAW_WRONG
AS296D719EF753E1	Band5	NB_B5_R002252	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS0B320D47C100F1	Band5	NB_B5_R002253	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS447E1FC5EAFFEF	Band5	NB_B5_R002264	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
ASD2E61FEBF5A516	Band5	NB_B5_R002269	ſelıg	ſelıgen	selig	NONE|NONE|NONE|NONE|1	seliger	seligen	haben	HOST_CORRECT_RAW_WRONG
ASC5E5E5C5783703	Band5	NB_B5_R002284	C .	C .	EMPTY	NONE|NONE|NONE|NONE|1	conrad	c	haben	HOST_CORRECT_RAW_WRONG
AS738C6377185FB1	Band5	NB_B5_R002285	ſelıg	ſelıgen	selig	NONE|NONE|NONE|NONE|1	seliger	seligen	haben	HOST_CORRECT_RAW_WRONG
AS20706E1F4287C6	Band5	NB_B5_R002287	Groſſ	Groſſen	gross	NONE|NONE|NONE|NONE|1	grossem	grossen	haben	HOST_CORRECT_RAW_WRONG
ASA6611C38B00656	Band5	NB_B5_R002292	C .	C .	EMPTY	NONE|NONE|NONE|NONE|1	conrad	c	haben	HOST_CORRECT_RAW_WRONG
ASE8DCB3F62D7945	Band5	NB_B5_R002322	eıne	eınen	ein	NONE|NONE|NONE|e|1	einem	einen	gerne	HOST_CORRECT_RAW_WRONG
AS04DF508E060B89	Band5	NB_B5_R002327	eıne	eınen	ein	NONE|NONE|NONE|e|1	einem	einen	gerne	HOST_CORRECT_RAW_WRONG
AS13BB37DC50C501	Band5	NB_B5_R002327	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
AS6627AC5D415FFE	Band5	NB_B5_R002327	gut	guten	gut	NONE|NONE|NONE|NONE|1	guter	guten	haben	HOST_CORRECT_RAW_WRONG
AS8CB6AC25DE6B8B	Band5	NB_B5_R002329	ein	einen	ein	NONE|NONE|NONE|NONE|1	einer	einen	haben	HOST_CORRECT_RAW_WRONG
ASD3E7911D689782	Band5	NB_B5_R002347	C .	C .	EMPTY	NONE|NONE|NONE|NONE|1	conrad	c	haben	HOST_CORRECT_RAW_WRONG
AS0898244EB3DBAD	Band5	NB_B5_R002348	C .	C .	EMPTY	NONE|NONE|NONE|NONE|1	conrad	c	haben	HOST_CORRECT_RAW_WRONG
