training_section	held_section	training_rank	candidate	training_loci	training_feature_loci	training_feature_folios	training_axis_positive	training_informative_strata	training_eligible_feature_loci	training_conditional_effect	training_conditional_z	training_local_two_sided_p	held_loci	held_feature_loci	held_feature_folios	held_axis_positive	held_informative_strata	held_eligible_feature_loci	held_conditional_effect	held_conditional_z	held_local_two_sided_p	held_direction_positive	candidate_role
Z	A	53	RATE:NDY=0>=0.50	103	96	4	14	2	39	-0.00617283950617	-0.362090302441	0.717284550203	55	51	2	18	2	33	0.0151515151515	0.870388279778	0.384088249474	1	LIBRARY_MEMBER
Z	A	54	RATE:PF=O>=0.10	103	25	4	14	2	10	-0.0555555555556	-0.426103562306	0.670032384553	55	12	2	18	2	9	-0.111111111111	-0.839181358297	0.401367546594	0	LIBRARY_MEMBER
Z	A	55	RATE:P=0>=0.10	103	78	4	14	2	30	-0.0222222222222	-0.517726990907	0.604648763664	55	50	2	18	2	31	0.041935483871	1.50111069989	0.133326931774	1	LIBRARY_MEMBER
Z	A	56	RATE:F=OT>=0.10	103	17	4	14	2	4	-0.12962962963	-0.568855559165	0.569454166577	55	11	2	18	2	8	-0.075	-0.526234811584	0.598725069653	0	LIBRARY_MEMBER
Z	A	57	RATE:NW=d>=0.25	103	11	3	14	2	4	-0.12962962963	-0.568855559165	0.569454166577	55	5	2	18	1	4	-0.15	-0.654653670708	0.512690760262	0	LIBRARY_MEMBER
Z	A	58	RATE:P=4>=0.25	103	11	4	14	2	4	-0.12962962963	-0.568855559165	0.569454166577	55	4	2	18	2	2	0.25	0.870388279778	0.384088249474	1	LIBRARY_MEMBER
Z	A	59	RATE:W=ch>=0.25	103	9	3	14	2	4	-0.12962962963	-0.568855559165	0.569454166577	55	10	2	18	1	9	0.155555555556	1.16666666667	0.243345009149	1	LIBRARY_MEMBER
Z	A	60	RATE:F=OT>=0.25	103	11	4	14	1	1	-0.259259259259	-0.59160797831	0.554113130069	55	6	2	18	2	5	-0.14	-0.725866186311	0.467920807332	0	LIBRARY_MEMBER
Z	A	61	RATE:W=NONE>=0.10	103	97	4	14	1	11	-0.0454545454545	-0.627645914461	0.530235923507	55	51	2	18	1	21	0.0285714285714	0.654653670708	0.512690760262	1	LIBRARY_MEMBER
Z	A	62	RATE:PW=d>=0.10	103	20	4	14	2	7	-0.111111111111	-0.681882323902	0.495313363269	55	12	2	18	2	9	0.177777777778	1.43684241621	0.150762775027	1	LIBRARY_MEMBER
Z	A	63	RATE:NDY=1>=0.25	103	17	4	14	2	9	-0.11316872428	-0.889333062577	0.373824107606	55	7	2	18	1	6	-0.0666666666667	-0.374634324633	0.707932441792	0	LIBRARY_MEMBER
Z	A	64	RATE:F=O>=0.10	103	6	2	14	1	3	-0.259259259259	-1.06653645039	0.286181210511	55	11	2	18	2	10	0.42	3.57527742919	0.000349856703446	1	LIBRARY_MEMBER
Z	A	65	RATE:NF=O>=0.10	103	15	4	14	2	3	-0.33950617284	-1.29423477768	0.195584337448	55	16	2	18	2	11	0.0454545454545	0.399043442234	0.689861194802	1	LIBRARY_MEMBER
Z	A	66	RATE:R=NONE>=0.25	103	82	4	14	2	30	-0.0555555555556	-1.29431747727	0.195555781995	55	49	2	18	1	21	-0.114285714286	-2.61861468283	0.00882876095282	0	LIBRARY_MEMBER
Z	A	67	RATE:R=NONE>=0.50	103	81	4	14	2	30	-0.0555555555556	-1.29431747727	0.195555781995	55	48	2	18	1	20	-0.1	-2	0.0455002638964	0	LIBRARY_MEMBER
Z	A	68	RATE:R=NONE>=0.75	103	81	4	14	2	30	-0.0555555555556	-1.29431747727	0.195555781995	55	40	2	18	2	26	-0.126923076923	-2.84018778722	0.0045086983649	0	LIBRARY_MEMBER
Z	A	69	RATE:W=sh>=0.10	103	19	4	14	2	7	-0.219576719577	-1.34079068237	0.179988422253	55	13	2	18	2	10	0.13	1.05098770849	0.293264235139	1	LIBRARY_MEMBER
Z	A	70	RATE:P=0>=0.25	103	51	4	14	2	21	-0.101410934744	-1.40834014802	0.159030372788	55	41	2	18	2	26	0.0884615384615	1.91004603664	0.0561272861179	1	LIBRARY_MEMBER
Z	A	71	RATE:PDY=BOS>=0.10	103	47	4	14	2	19	-0.112085769981	-1.43264378498	0.151959662144	55	39	2	18	2	25	-0.012	-0.242535625036	0.808365155915	0	LIBRARY_MEMBER
Z	A	72	RATE:PF=BOS>=0.10	103	47	4	14	2	19	-0.112085769981	-1.43264378498	0.151959662144	55	39	2	18	2	25	-0.012	-0.242535625036	0.808365155915	0	LIBRARY_MEMBER
Z	A	73	RATE:PW=BOS>=0.10	103	47	4	14	2	19	-0.112085769981	-1.43264378498	0.151959662144	55	39	2	18	2	25	-0.012	-0.242535625036	0.808365155915	0	LIBRARY_MEMBER
Z	A	74	RATE:P=0>=0.50	103	9	3	14	1	2	-0.5	-1.47196014439	0.141031640521	55	9	2	18	2	6	0.15	0.862043656699	0.388663494523	1	LIBRARY_MEMBER
Z	A	75	RATE:NW=NONE>=0.50	103	12	3	14	2	9	-0.201646090535	-1.48395776954	0.1378201244	55	4	2	18	1	1	-0.4	-0.816496580928	0.414216178243	0	LIBRARY_MEMBER
Z	A	76	RATE:W=NONE>=0.50	103	41	4	14	2	18	-0.130658436214	-1.57059199495	0.11627745057	55	19	2	18	2	11	-0.136363636364	-1.1971303267	0.231255761141	0	LIBRARY_MEMBER
Z	A	77	RATE:PW=ch>=0.10	103	31	4	14	2	9	-0.228395061728	-1.64297843209	0.100387395757	55	20	2	18	2	14	0.0642857142857	0.692307692308	0.488744120387	1	LIBRARY_MEMBER
Z	A	78	RATE:W=NONE>=0.75	103	20	4	14	2	9	-0.228395061728	-1.64297843209	0.100387395757	55	7	2	18	1	2	-0.4	-1.17953564924	0.238184949992	0	LIBRARY_MEMBER
Z	A	79	RATE:NF=NONE>=0.50	103	96	4	14	1	26	-0.02849002849	-1.69030850946	0.0909689479754	55	51	2	18	1	9	0.0111111111111	0.333333333333	0.738882680364	1	LIBRARY_MEMBER
Z	A	80	RATE:DY=1>=0.10	103	25	4	14	2	8	-0.284722222222	-1.92700259404	0.0539793066567	55	8	2	18	2	6	-0.35	-2.01143519896	0.0442795085544	0	LIBRARY_MEMBER
Z	A	81	RATE:DY=1>=0.25	103	23	4	14	2	8	-0.284722222222	-1.92700259404	0.0539793066567	55	8	2	18	2	6	-0.35	-2.01143519896	0.0442795085544	0	LIBRARY_MEMBER
Z	A	82	RATE:DY=1>=0.50	103	20	4	14	2	8	-0.284722222222	-1.92700259404	0.0539793066567	55	5	2	18	1	3	-0.4	-1.47709789175	0.13964939861	0	LIBRARY_MEMBER
Z	A	83	RATE:PDY=BOS>=0.25	103	19	3	14	2	9	-0.281893004115	-2.04114176662	0.0412367379373	55	16	2	18	2	11	0.0727272727273	0.653197264742	0.513629113393	1	LIBRARY_MEMBER
Z	A	84	RATE:PF=BOS>=0.25	103	19	3	14	2	9	-0.281893004115	-2.04114176662	0.0412367379373	55	16	2	18	2	11	0.0727272727273	0.653197264742	0.513629113393	1	LIBRARY_MEMBER
Z	A	85	RATE:PW=BOS>=0.25	103	19	3	14	2	9	-0.281893004115	-2.04114176662	0.0412367379373	55	16	2	18	2	11	0.0727272727273	0.653197264742	0.513629113393	1	LIBRARY_MEMBER
