diagnostic	world_view	witness_renderer	parser_level	record_end_rows	right_marked_rows	right_marked_record_end_precision	record_end_right_mark_recall	line_end_right_mark_recall	nonend_right_mark_rate	left_operations	right_operations	compatible_pairs	compatible_pair_density	null_mean	inclusive_p	host_types	short_host_mass	recurrent_host_mass	hamming1_edges	hamming1_density	repeated_substitution_classes	delta_vector_pairs	mean_delta_cosine	endpoint	gain_bits	positive_content_folios	content_folios	event_rows	reference_renderer	panel_hosts	greedy_matched_mean_cosine
RECORD_ARCHITECTURE	CONTROL_X	R4_S2	SURFACE_ONLY	678	310	0.34838709677419355	0.1592920353982301	0.15422885572139303	0.01784137078254725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9679	0.0	0.28208333333333335	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-933.4735077838548	5	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-1400.6616596539734	0	123	59826	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	678	185	1.0	0.2728613569321534	0.09203980099502487	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9799	0.0	0.2673333333333333	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-933.4815863857185	5	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-1321.4357385485127	0	123	59842	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_X	R5_S1	SURFACE_ONLY	678	310	0.34838709677419355	0.1592920353982301	0.15422885572139303	0.01784137078254725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9679	0.0	0.28208333333333335	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-933.4735077838548	5	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-1400.6616596539734	0	123	59826	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	678	185	1.0	0.2728613569321534	0.09203980099502487	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9799	0.0	0.2673333333333333	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-933.4815863857185	5	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-1321.4357385485127	0	123	59842	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_X	R5_S2	SURFACE_ONLY	678	310	0.34838709677419355	0.1592920353982301	0.15422885572139303	0.01784137078254725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9679	0.0	0.28208333333333335	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-933.4735077838548	5	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-1400.6616596539734	0	123	59826	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	678	185	1.0	0.2728613569321534	0.09203980099502487	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9799	0.0	0.2673333333333333	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-933.4815863857185	5	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_X	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-1321.4357385485127	0	123	59842	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R1_S1	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R1_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R1_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R1_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R1_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R1_S2	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R2_S1	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R2_S2	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R3_S1	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
