fold_id	operation_id	operation_family	old_edge	new_edge	stratum	rank_within_stratum	training_edge_types	training_edge_occurrence_support	training_edge_folios	operation_set_sha256	held_folio_excluded_before_discovery	claim_state
f23	PREFIX_REPLACE:ol>ot	PREFIX_REPLACE	ol	ot	PREFIX_REPLACE:OLD2_NEW2	19	44	975	96	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ol>qo	PREFIX_REPLACE	ol	qo	PREFIX_REPLACE:OLD2_NEW2	5	91	2479	97	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ol>s	PREFIX_REPLACE	ol	s	PREFIX_REPLACE:OLD2_NEW1	25	35	557	88	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ol>sh	PREFIX_REPLACE	ol	sh	PREFIX_REPLACE:OLD2_NEW2	14	50	857	98	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ol>t	PREFIX_REPLACE	ol	t	PREFIX_REPLACE:OLD2_NEW1	17	42	450	86	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ol>y	PREFIX_REPLACE	ol	y	PREFIX_REPLACE:OLD2_NEW1	5	82	870	88	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:op>ot	PREFIX_REPLACE	op	ot	PREFIX_REPLACE:OLD2_NEW2	31	35	706	96	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>p	PREFIX_REPLACE	ot	p	PREFIX_REPLACE:OLD2_NEW1	23	38	566	92	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>q	PREFIX_REPLACE	ot	q	PREFIX_REPLACE:OLD2_NEW1	31	31	752	94	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>qo	PREFIX_REPLACE	ot	qo	PREFIX_REPLACE:OLD2_NEW2	24	38	942	97	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>s	PREFIX_REPLACE	ot	s	PREFIX_REPLACE:OLD2_NEW1	16	51	1049	98	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>sh	PREFIX_REPLACE	ot	sh	PREFIX_REPLACE:OLD2_NEW2	8	72	2118	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>t	PREFIX_REPLACE	ot	t	PREFIX_REPLACE:OLD2_NEW1	4	83	1337	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>y	PREFIX_REPLACE	ot	y	PREFIX_REPLACE:OLD2_NEW1	27	34	499	90	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>yk	PREFIX_REPLACE	ot	yk	PREFIX_REPLACE:OLD2_NEW2	11	58	1153	97	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:ot>yt	PREFIX_REPLACE	ot	yt	PREFIX_REPLACE:OLD2_NEW2	16	48	1142	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:p>t	PREFIX_REPLACE	p	t	PREFIX_REPLACE:OLD1_NEW1	17	45	366	86	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:p>y	PREFIX_REPLACE	p	y	PREFIX_REPLACE:OLD1_NEW1	26	35	216	70	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:pc>s	PREFIX_REPLACE	pc	s	PREFIX_REPLACE:OLD2_NEW1	19	41	1186	99	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:q>s	PREFIX_REPLACE	q	s	PREFIX_REPLACE:OLD1_NEW1	12	53	1584	95	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:q>sh	PREFIX_REPLACE	q	sh	PREFIX_REPLACE:OLD1_NEW2	8	73	2218	99	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:q>t	PREFIX_REPLACE	q	t	PREFIX_REPLACE:OLD1_NEW1	23	37	738	89	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:qo>sh	PREFIX_REPLACE	qo	sh	PREFIX_REPLACE:OLD2_NEW2	7	72	2147	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:qo>so	PREFIX_REPLACE	qo	so	PREFIX_REPLACE:OLD2_NEW2	15	48	1489	95	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:qo>t	PREFIX_REPLACE	qo	t	PREFIX_REPLACE:OLD2_NEW1	28	33	359	83	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:qo>y	PREFIX_REPLACE	qo	y	PREFIX_REPLACE:OLD2_NEW1	1	141	2939	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:qo>yk	PREFIX_REPLACE	qo	yk	PREFIX_REPLACE:OLD2_NEW2	32	34	349	80	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:s>sh	PREFIX_REPLACE	s	sh	PREFIX_REPLACE:OLD1_NEW2	22	45	869	98	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:s>t	PREFIX_REPLACE	s	t	PREFIX_REPLACE:OLD1_NEW1	16	47	573	94	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:s>tc	PREFIX_REPLACE	s	tc	PREFIX_REPLACE:OLD1_NEW2	30	41	1228	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:s>yc	PREFIX_REPLACE	s	yc	PREFIX_REPLACE:OLD1_NEW2	32	40	1242	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:sh>t	PREFIX_REPLACE	sh	t	PREFIX_REPLACE:OLD2_NEW1	13	58	1325	99	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:sh>y	PREFIX_REPLACE	sh	y	PREFIX_REPLACE:OLD2_NEW1	22	38	691	95	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:sh>yk	PREFIX_REPLACE	sh	yk	PREFIX_REPLACE:OLD2_NEW2	17	47	1270	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:sh>yt	PREFIX_REPLACE	sh	yt	PREFIX_REPLACE:OLD2_NEW2	26	36	1266	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:t>y	PREFIX_REPLACE	t	y	PREFIX_REPLACE:OLD1_NEW1	20	41	338	85	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:t>yk	PREFIX_REPLACE	t	yk	PREFIX_REPLACE:OLD1_NEW2	26	44	504	94	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:t>yt	PREFIX_REPLACE	t	yt	PREFIX_REPLACE:OLD1_NEW2	25	44	532	96	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	PREFIX_REPLACE:yk>yt	PREFIX_REPLACE	yk	yt	PREFIX_REPLACE:OLD2_NEW2	29	36	431	86	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:a	SUFFIX_ADD		a	SUFFIX_ADD:NEW1	9	10	181	68	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ain	SUFFIX_ADD		ain	SUFFIX_ADD:NEW3	1	79	2163	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:air	SUFFIX_ADD		air	SUFFIX_ADD:NEW3	7	38	1325	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:al	SUFFIX_ADD		al	SUFFIX_ADD:NEW2	3	106	3354	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:aly	SUFFIX_ADD		aly	SUFFIX_ADD:NEW3	5	40	1236	98	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:am	SUFFIX_ADD		am	SUFFIX_ADD:NEW2	6	71	2390	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:an	SUFFIX_ADD		an	SUFFIX_ADD:NEW2	15	20	678	93	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ar	SUFFIX_ADD		ar	SUFFIX_ADD:NEW2	2	118	3201	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ary	SUFFIX_ADD		ary	SUFFIX_ADD:NEW3	18	21	648	95	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:chd	SUFFIX_ADD		chd	SUFFIX_ADD:NEW3	27	15	438	85	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:cho	SUFFIX_ADD		cho	SUFFIX_ADD:NEW3	25	16	507	94	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:chy	SUFFIX_ADD		chy	SUFFIX_ADD:NEW3	2	74	2042	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:d	SUFFIX_ADD		d	SUFFIX_ADD:NEW1	5	73	1667	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:dal	SUFFIX_ADD		dal	SUFFIX_ADD:NEW3	9	36	1200	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:dam	SUFFIX_ADD		dam	SUFFIX_ADD:NEW3	14	24	810	96	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:dar	SUFFIX_ADD		dar	SUFFIX_ADD:NEW3	12	33	1136	99	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:dl	SUFFIX_ADD		dl	SUFFIX_ADD:NEW2	27	8	246	84	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:dol	SUFFIX_ADD		dol	SUFFIX_ADD:NEW3	26	16	238	77	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:dy	SUFFIX_ADD		dy	SUFFIX_ADD:NEW2	1	195	5493	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:e	SUFFIX_ADD		e	SUFFIX_ADD:NEW1	13	6	208	71	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ed	SUFFIX_ADD		ed	SUFFIX_ADD:NEW2	22	12	83	43	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:edy	SUFFIX_ADD		edy	SUFFIX_ADD:NEW3	6	38	1427	78	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ees	SUFFIX_ADD		ees	SUFFIX_ADD:NEW3	20	19	280	92	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:eey	SUFFIX_ADD		eey	SUFFIX_ADD:NEW3	4	45	1239	97	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:eo	SUFFIX_ADD		eo	SUFFIX_ADD:NEW2	19	17	130	62	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:eol	SUFFIX_ADD		eol	SUFFIX_ADD:NEW3	19	21	361	85	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:eor	SUFFIX_ADD		eor	SUFFIX_ADD:NEW3	21	19	186	71	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:eos	SUFFIX_ADD		eos	SUFFIX_ADD:NEW3	23	17	128	64	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:es	SUFFIX_ADD		es	SUFFIX_ADD:NEW2	23	12	75	50	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ey	SUFFIX_ADD		ey	SUFFIX_ADD:NEW2	7	48	1094	99	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:g	SUFFIX_ADD		g	SUFFIX_ADD:NEW1	8	11	228	71	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:h	SUFFIX_ADD		h	SUFFIX_ADD:NEW1	14	5	163	72	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ho	SUFFIX_ADD		ho	SUFFIX_ADD:NEW2	31	6	250	82	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:hy	SUFFIX_ADD		hy	SUFFIX_ADD:NEW2	14	24	394	95	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:iin	SUFFIX_ADD		iin	SUFFIX_ADD:NEW3	8	37	1776	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:in	SUFFIX_ADD		in	SUFFIX_ADD:NEW2	20	16	547	91	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ir	SUFFIX_ADD		ir	SUFFIX_ADD:NEW2	24	9	144	65	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:k	SUFFIX_ADD		k	SUFFIX_ADD:NEW1	11	9	257	83	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:kal	SUFFIX_ADD		kal	SUFFIX_ADD:NEW3	16	22	1337	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:kam	SUFFIX_ADD		kam	SUFFIX_ADD:NEW3	32	13	708	94	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:kar	SUFFIX_ADD		kar	SUFFIX_ADD:NEW3	13	25	1859	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:key	SUFFIX_ADD		key	SUFFIX_ADD:NEW3	17	22	984	100	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:kol	SUFFIX_ADD		kol	SUFFIX_ADD:NEW3	24	16	635	96	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ky	SUFFIX_ADD		ky	SUFFIX_ADD:NEW2	8	44	2070	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:l	SUFFIX_ADD		l	SUFFIX_ADD:NEW1	2	124	3554	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ld	SUFFIX_ADD		ld	SUFFIX_ADD:NEW2	26	9	61	40	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ldy	SUFFIX_ADD		ldy	SUFFIX_ADD:NEW3	11	35	651	97	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:lo	SUFFIX_ADD		lo	SUFFIX_ADD:NEW2	25	9	116	57	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:lor	SUFFIX_ADD		lor	SUFFIX_ADD:NEW3	22	17	303	89	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ls	SUFFIX_ADD		ls	SUFFIX_ADD:NEW2	18	18	158	70	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ly	SUFFIX_ADD		ly	SUFFIX_ADD:NEW2	9	37	426	94	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:m	SUFFIX_ADD		m	SUFFIX_ADD:NEW1	7	36	564	99	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:n	SUFFIX_ADD		n	SUFFIX_ADD:NEW1	10	10	151	65	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:o	SUFFIX_ADD		o	SUFFIX_ADD:NEW1	6	53	1854	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:od	SUFFIX_ADD		od	SUFFIX_ADD:NEW2	13	26	781	96	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:ody	SUFFIX_ADD		ody	SUFFIX_ADD:NEW3	3	55	1723	101	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f23	SUFFIX_ADD:oky	SUFFIX_ADD		oky	SUFFIX_ADD:NEW3	29	14	656	93	76fdee0f026ec5556fff9af08ba263a35647b0a3e6836ebe77902a688d65567f	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
