null_id	test_id	null_type	parameters	statistic_primary	statistic_secondary	tail_member	notes
T1_CARD_3_8_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,8,29,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_8_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,8,29,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_8_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,8,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,16	3	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,19	3	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,27	2	14	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,28	3	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,29	3	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,30	2	14	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_12_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,12,36	2	14	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,16,19	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,16,27	2	11	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,16,28	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,16,29	3	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,16,30	2	11	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,16,36	2	11	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,19,27	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,19,28	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,19,29	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,19,30	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,19,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,27,28	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,27,29	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,27,30	1	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,27,36	1	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,28,29	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,28,30	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,28,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,29,30	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,29,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_10_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,10,30,36	1	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,16,19	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,16,27	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,16,28	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,16,29	3	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,16,30	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,16,36	2	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,19,27	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,19,28	3	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,19,29	3	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,19,30	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,19,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,27,28	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,27,29	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,27,30	1	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,27,36	1	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,28,29	3	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,28,30	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,28,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,29,30	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,29,36	2	7	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_12_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,12,30,36	1	6	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,19,27	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,19,28	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,19,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,19,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,19,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,27,28	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,27,29	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,27,30	1	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,27,36	1	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,28,29	3	5	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,28,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,28,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,29,30	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,29,36	2	4	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_16_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,16,30,36	1	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,27,28	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,27,29	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,27,30	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,27,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,28,29	3	3	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,28,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,28,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,29,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,29,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_19_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,19,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_27_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,27,28,29	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_27_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,27,28,30	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_27_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,27,28,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_27_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,27,29,30	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_27_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,27,29,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_27_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,27,30,36	0	0	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_28_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,28,29,30	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_28_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,28,29,36	2	2	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_28_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,28,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_3_29_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	3,29,30,36	1	1	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_10	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,10	4	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_12	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,12	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,16	4	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,19	4	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,27	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,28	4	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,29	4	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,30	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_8_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,8,36	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_12	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,12	4	22	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,16	4	19	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,19	4	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,27	3	16	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,28	4	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,29	4	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,30	3	16	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_10_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,10,36	3	16	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,16	4	17	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,19	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,27	3	14	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,28	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,29	4	15	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,30	3	14	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_12_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,12,36	3	14	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_16_19	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,16,19	4	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_16_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,16,27	3	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_16_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,16,28	4	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_16_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,16,29	4	12	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_16_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,16,30	3	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_16_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,16,36	3	11	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_19_27	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,19,27	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_19_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,19,28	4	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_19_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,19,29	4	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_19_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,19,30	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_19_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,19,36	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_27_28	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,27,28	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_27_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,27,29	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_27_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,27,30	2	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_27_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,27,36	2	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_28_29	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,28,29	4	10	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_28_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,28,30	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_28_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,28,36	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_29_30	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,29,30	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_29_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,29,36	3	9	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_7_30_36	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,7,30,36	2	8	0	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_8_10_12	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,8,10,12	4	20	1	Lexicographic score: distinct target sizes, then arrays hit
T1_CARD_4_8_10_16	KART001-T1	EXHAUSTIVE_FOUR_OF_THIRTEEN_MEDIEVAL_CARDINALITIES	4,8,10,16	4	17	1	Lexicographic score: distinct target sizes, then arrays hit
