edition	k	model	held_folio	held_records	pseudo_gain_bits	positive_gain
RF1b	4	RAW_OPEN_CHAR3_HASH32	f105	20	-0.125377675923	0
RF1b	4	OPEN_WRAPPER7	f106	14	0.086944623903	1
RF1b	4	OPEN_COMPILER12	f106	14	0.098469028905	1
RF1b	4	OPEN_EDGE29	f106	14	0.262656484505	1
RF1b	4	RAW_OPEN_CHAR3_HASH32	f106	14	0.155745775157	1
RF1b	4	OPEN_WRAPPER7	f107	15	0.082256189941	1
RF1b	4	OPEN_COMPILER12	f107	15	0.076495439792	1
RF1b	4	OPEN_EDGE29	f107	15	0.213376404797	1
RF1b	4	RAW_OPEN_CHAR3_HASH32	f107	15	-0.072875745665	0
RF1b	4	OPEN_WRAPPER7	f112	13	0.165038116769	1
RF1b	4	OPEN_COMPILER12	f112	13	0.139767084916	1
RF1b	4	OPEN_EDGE29	f112	13	0.025757380626	1
RF1b	4	RAW_OPEN_CHAR3_HASH32	f112	13	0.303399089196	1
RF1b	4	OPEN_WRAPPER7	f113	31	0.322742749700	1
RF1b	4	OPEN_COMPILER12	f113	31	0.287803736274	1
RF1b	4	OPEN_EDGE29	f113	31	0.342496469131	1
RF1b	4	RAW_OPEN_CHAR3_HASH32	f113	31	0.145477530786	1
RF1b	4	OPEN_WRAPPER7	f114	25	0.161632677128	1
RF1b	4	OPEN_COMPILER12	f114	25	0.233942838655	1
RF1b	4	OPEN_EDGE29	f114	25	0.088374237032	1
RF1b	4	RAW_OPEN_CHAR3_HASH32	f114	25	0.192243311107	1
RF1b	4	OPEN_WRAPPER7	f115	26	0.003196973382	1
RF1b	4	OPEN_COMPILER12	f115	26	0.023101065210	1
RF1b	4	OPEN_EDGE29	f115	26	-0.163430256455	0
RF1b	4	RAW_OPEN_CHAR3_HASH32	f115	26	0.340836429031	1
RF1b	5	OPEN_WRAPPER7	f104	26	0.154384894098	1
RF1b	5	OPEN_COMPILER12	f104	26	0.144537481478	1
RF1b	5	OPEN_EDGE29	f104	26	-0.314269484360	0
RF1b	5	RAW_OPEN_CHAR3_HASH32	f104	26	-0.059078709964	0
RF1b	5	OPEN_WRAPPER7	f105	20	0.257121483043	1
RF1b	5	OPEN_COMPILER12	f105	20	0.255302616544	1
RF1b	5	OPEN_EDGE29	f105	20	0.033242233423	1
RF1b	5	RAW_OPEN_CHAR3_HASH32	f105	20	0.231343310765	1
RF1b	5	OPEN_WRAPPER7	f106	14	0.125635059919	1
RF1b	5	OPEN_COMPILER12	f106	14	0.087469460833	1
RF1b	5	OPEN_EDGE29	f106	14	0.076973134689	1
RF1b	5	RAW_OPEN_CHAR3_HASH32	f106	14	0.124834187137	1
RF1b	5	OPEN_WRAPPER7	f107	15	0.049796905748	1
RF1b	5	OPEN_COMPILER12	f107	15	0.073718304020	1
RF1b	5	OPEN_EDGE29	f107	15	0.209389634091	1
RF1b	5	RAW_OPEN_CHAR3_HASH32	f107	15	-0.079628225995	0
RF1b	5	OPEN_WRAPPER7	f112	13	0.083571372173	1
RF1b	5	OPEN_COMPILER12	f112	13	0.048792136737	1
RF1b	5	OPEN_EDGE29	f112	13	-0.199734981133	0
RF1b	5	RAW_OPEN_CHAR3_HASH32	f112	13	-0.154950611994	0
RF1b	5	OPEN_WRAPPER7	f113	31	0.112495060432	1
RF1b	5	OPEN_COMPILER12	f113	31	-0.048287734761	0
RF1b	5	OPEN_EDGE29	f113	31	0.089369230288	1
RF1b	5	RAW_OPEN_CHAR3_HASH32	f113	31	-0.198331398525	0
RF1b	5	OPEN_WRAPPER7	f114	25	-0.019066616385	0
RF1b	5	OPEN_COMPILER12	f114	25	-0.028852983424	0
RF1b	5	OPEN_EDGE29	f114	25	0.125030518269	1
RF1b	5	RAW_OPEN_CHAR3_HASH32	f114	25	-0.170145890365	0
RF1b	5	OPEN_WRAPPER7	f115	26	0.204749209606	1
RF1b	5	OPEN_COMPILER12	f115	26	0.259687925007	1
RF1b	5	OPEN_EDGE29	f115	26	0.021520842062	1
RF1b	5	RAW_OPEN_CHAR3_HASH32	f115	26	0.073928727186	1
RF1b	6	OPEN_WRAPPER7	f104	26	0.015451170663	1
RF1b	6	OPEN_COMPILER12	f104	26	0.081535018570	1
RF1b	6	OPEN_EDGE29	f104	26	0.010265906125	1
RF1b	6	RAW_OPEN_CHAR3_HASH32	f104	26	-0.200228421065	0
RF1b	6	OPEN_WRAPPER7	f105	20	0.158964219971	1
RF1b	6	OPEN_COMPILER12	f105	20	0.238216728864	1
RF1b	6	OPEN_EDGE29	f105	20	-0.035565012152	0
RF1b	6	RAW_OPEN_CHAR3_HASH32	f105	20	0.029397031006	1
RF1b	6	OPEN_WRAPPER7	f106	14	0.051034190242	1
RF1b	6	OPEN_COMPILER12	f106	14	0.018950437174	1
RF1b	6	OPEN_EDGE29	f106	14	-0.004034647925	0
RF1b	6	RAW_OPEN_CHAR3_HASH32	f106	14	0.116568996288	1
RF1b	6	OPEN_WRAPPER7	f107	15	0.114636371703	1
RF1b	6	OPEN_COMPILER12	f107	15	0.182040120794	1
RF1b	6	OPEN_EDGE29	f107	15	0.219102485168	1
RF1b	6	RAW_OPEN_CHAR3_HASH32	f107	15	0.139457228453	1
RF1b	6	OPEN_WRAPPER7	f112	13	0.136522450767	1
RF1b	6	OPEN_COMPILER12	f112	13	0.153483280962	1
RF1b	6	OPEN_EDGE29	f112	13	-0.041163005222	0
RF1b	6	RAW_OPEN_CHAR3_HASH32	f112	13	-0.047287122811	0
RF1b	6	OPEN_WRAPPER7	f113	31	-0.007065788522	0
RF1b	6	OPEN_COMPILER12	f113	31	-0.120200841338	0
RF1b	6	OPEN_EDGE29	f113	31	-0.026997349393	0
RF1b	6	RAW_OPEN_CHAR3_HASH32	f113	31	-0.327724426465	0
RF1b	6	OPEN_WRAPPER7	f114	25	-0.026602408824	0
RF1b	6	OPEN_COMPILER12	f114	25	-0.014227964432	0
RF1b	6	OPEN_EDGE29	f114	25	0.175898894105	1
RF1b	6	RAW_OPEN_CHAR3_HASH32	f114	25	-0.104102799143	0
RF1b	6	OPEN_WRAPPER7	f115	26	0.063781499337	1
RF1b	6	OPEN_COMPILER12	f115	26	0.107755645682	1
RF1b	6	OPEN_EDGE29	f115	26	-0.047333929091	0
RF1b	6	RAW_OPEN_CHAR3_HASH32	f115	26	-0.200251106605	0
