world_index	COORDINATE	HOST_SIBLING	HOST_COORD_ADDITIVE	max_three_cell_equivalent_gain_bits
1664	-18.636701052558	-60.296360058489	-61.715285979832	-18.636701052558
1665	-24.567169252599	-41.167078859894	-48.516472981279	-24.567169252599
1666	-23.798327244561	-52.639836388647	-59.220388501993	-23.798327244561
1667	-25.396185850980	-37.395873789747	-45.574284509512	-25.396185850980
1668	-33.445752054874	-50.460783381145	-66.688760304805	-33.445752054874
1669	-26.299652825114	-43.598156929849	-52.680034623748	-26.299652825114
1670	-22.994143374711	-59.810467689375	-65.586835932871	-22.994143374711
1671	-28.339778031696	-70.756426575158	-81.878429475640	-28.339778031696
1672	-19.220384381861	-53.923498259421	-55.926107510068	-19.220384381861
1673	-16.736671242426	-63.267994594096	-62.786890705308	-16.736671242426
1674	-37.757530278369	-45.680741447145	-66.220496594300	-37.757530278369
1675	-37.329259882173	-51.566944158461	-71.678428909421	-37.329259882173
1676	-22.518434627326	-56.257971874807	-61.558631370919	-22.518434627326
1677	-24.533179613840	-43.587124915910	-50.902529398536	-24.533179613840
1678	-28.141491032100	-53.544508824758	-64.468224725645	-28.141491032100
1679	-17.956611925942	-67.268487826691	-68.007324621419	-17.956611925942
1680	-21.389228818156	-64.711010276888	-68.882463963830	-21.389228818156
1681	-29.804962937008	-55.960310263505	-68.547498069298	-29.804962937008
1682	-18.815780686463	-43.446910496702	-45.044916051951	-18.815780686463
1683	-31.542717444087	-52.756187802498	-67.081130115370	-31.542717444087
1684	-22.142047902472	-56.700043430202	-61.624316201459	-22.142047902472
1685	-19.059331686213	-53.892925300236	-55.734481855235	-19.059331686213
1686	-30.383396375948	-50.108677208936	-63.274298453669	-30.383396375948
1687	-10.707397663439	-56.933132252635	-50.422754784859	-10.707397663439
1688	-25.265350063928	-61.170917793930	-69.218492726643	-25.265350063928
1689	-15.615934847564	-41.972022858388	-40.370182574738	-15.615934847564
1690	-17.980118629235	-54.529424231823	-55.291767729843	-17.980118629235
1691	-26.163271969671	-32.188837199041	-41.134334037498	-26.163271969671
1692	-15.606484403997	-49.015226542247	-47.403935815030	-15.606484403997
1693	-27.334597955773	-52.913877128078	-63.030699952637	-27.334597955773
1694	-22.979783547603	-55.893220851656	-61.655229268045	-22.979783547603
1695	-15.189348005413	-55.894863849614	-53.866436723813	-15.189348005413
1696	-27.179570330088	-49.544108247186	-59.505903446060	-27.179570330088
1697	-19.953325611318	-56.243672489986	-58.979222970090	-19.953325611318
1698	-24.709262966630	-39.807725558639	-47.299213394055	-24.709262966630
1699	-22.796780265532	-40.218350514299	-45.797355648617	-22.796780265532
1700	-24.062104541332	-54.742017276890	-61.586346687007	-24.062104541332
1701	-30.367106542656	-64.316758104526	-77.466089515968	-30.367106542656
1702	-24.155530020482	-46.406955162264	-53.344710051532	-24.155530020482
1703	-19.820692071687	-57.116067016544	-59.718983957017	-19.820692071687
1704	-15.422902882007	-53.906620568274	-52.111748319067	-15.422902882007
1705	-19.993459393339	-60.807957275548	-63.583641537672	-19.993459393339
1706	-13.801054536987	-56.068382799848	-52.651662205621	-13.801054536987
1707	-23.239118899835	-60.228292169158	-66.249635937779	-23.239118899835
1708	-32.419774700454	-56.078787833728	-71.280787402968	-32.419774700454
1709	-15.072463627149	-42.903620805222	-40.758309301157	-15.072463627149
1710	-15.127378548747	-55.143807385608	-53.053410803141	-15.127378548747
1711	-36.457060232395	-51.593767112255	-70.833052213436	-36.457060232395
1712	-31.600073495275	-44.701025954841	-59.083324318901	-31.600073495275
1713	-25.818277576513	-55.755165082040	-64.355667527338	-25.818277576513
1714	-36.924788080364	-52.016570012594	-71.723582961744	-36.924788080364
1715	-32.825840485313	-54.599661763504	-70.207727117602	-32.825840485313
1716	-27.348146026079	-36.588018953823	-46.718389848688	-27.348146026079
1717	-22.578204095628	-45.392238590015	-50.752667554428	-22.578204095628
1718	-31.055041930601	-39.046903191041	-52.884169990427	-31.055041930601
1719	-23.738232483935	-46.593501906897	-53.113959259618	-23.738232483935
1720	-23.800375116957	-51.750507203756	-58.333107189499	-23.800375116957
1721	-26.900091728765	-51.187756001540	-60.870072599091	-26.900091728765
1722	-19.093364740665	-31.254823413774	-33.130413023225	-19.093364740665
1723	-29.880599171497	-38.093750521679	-50.756574561962	-29.880599171497
1724	-23.125550762856	-44.861328139420	-50.769103771062	-23.125550762856
1725	-35.271059070125	-51.939256833031	-69.992540771942	-35.271059070125
1726	-30.531801018960	-29.280762237764	-42.594788125509	-29.280762237764
1727	-24.910347225091	-62.104760439034	-69.797332532911	-24.910347225091
1728	-25.885683468665	-54.464020289896	-63.131928627347	-25.885683468665
1729	-17.614560477920	-56.652182540382	-57.048967887088	-17.614560477920
1730	-28.711275934287	-53.505914767746	-64.999415570818	-28.711275934287
1731	-33.309899037245	-57.935316842926	-74.027440748957	-33.309899037245
1732	-24.585257466134	-61.946792673290	-69.314275008210	-24.585257466134
1733	-20.395899923857	-52.697876646881	-55.876001439524	-20.395899923857
1734	-30.850791656956	-49.570060886083	-63.203077411825	-30.850791656956
1735	-21.059634021516	-59.665606586655	-63.507465476957	-21.059634021516
1736	-22.837918660127	-46.112853060991	-51.732996589904	-22.837918660127
1737	-28.313995599307	-53.017236201013	-64.113456669105	-28.313995599307
1738	-31.939595019080	-44.082428136255	-58.804248024121	-31.939595019080
1739	-39.758559587501	-44.658074795331	-67.198859251618	-39.758559587501
1740	-22.033531374806	-56.725957828837	-61.541714072429	-22.033531374806
1741	-31.670118334659	-46.315328115300	-60.767671318744	-31.670118334659
1742	-17.331903730336	-56.900604422199	-57.014733021321	-17.331903730336
1743	-32.634754108436	-49.043884591154	-64.460863568376	-32.634754108436
1744	-25.335517131197	-59.622180347557	-67.739922347540	-25.335517131197
1745	-20.859361174084	-55.200140419728	-58.841726462598	-20.859361174084
1746	-31.095216198204	-46.305576398543	-60.183017465533	-31.095216198204
1747	-16.571308801519	-46.871078085931	-46.224611756236	-16.571308801519
1748	-29.840377897034	-60.797336797951	-73.419939563771	-29.840377897034
1749	-27.326240547510	-41.519540906315	-51.628006322611	-27.326240547510
1750	-29.611582230616	-48.077465469761	-60.471272569162	-29.611582230616
1751	-27.965356850377	-50.487966423651	-61.235548142815	-27.965356850377
1752	-23.239552717907	-55.170632132172	-61.192409718864	-23.239552717907
1753	-26.444544061414	-52.347398190474	-61.574167120674	-26.444544061414
1754	-14.970869674039	-66.171893243201	-63.924987786026	-14.970869674039
1755	-34.024929430403	-36.880978684735	-53.688132983924	-34.024929430403
1756	-16.852384675689	-48.867433627546	-48.502043172021	-16.852384675689
1757	-29.406263853737	-69.664385294642	-81.852874017165	-29.406263853737
1758	-31.188251951674	-44.664629436350	-58.635106256810	-31.188251951674
1759	-23.011262114606	-60.733652054014	-66.527139037405	-23.011262114606
1760	-26.793295686345	-56.089489281168	-65.665009836299	-26.793295686345
1761	-17.394807908636	-62.196644719212	-62.373677496634	-17.394807908636
1762	-24.343359021706	-41.259177080778	-48.384760971270	-24.343359021706
1763	-34.529022323786	-44.714496835303	-62.025744027875	-34.529022323786
1764	-23.847390540668	-56.906801071407	-63.536416480860	-23.847390540668
1765	-19.445332411418	-36.319763442639	-38.547320722842	-19.445332411418
1766	-34.922855672720	-46.965353789684	-64.670434331190	-34.922855672720
1767	-27.005792460328	-42.161060625311	-51.949077954425	-27.005792460328
1768	-20.169002242574	-68.350395636599	-71.301622747959	-20.169002242574
1769	-30.629374251031	-45.263991939970	-58.675591059787	-30.629374251031
1770	-29.652439905115	-53.426498143633	-65.861162917534	-29.652439905115
1771	-26.834343939557	-45.500108403873	-55.116677212216	-26.834343939557
1772	-22.084102058847	-41.479018886631	-46.345345814263	-22.084102058847
1773	-20.840762923732	-55.848952824469	-59.471940616987	-20.840762923732
1774	-23.584010252541	-66.527023170264	-72.893258291591	-23.584010252541
1775	-24.647731948634	-54.566064078142	-61.996020895562	-24.647731948634
1776	-22.715281399582	-53.403787658853	-58.901293927221	-22.715281399582
1777	-10.759171204263	-47.431954994186	-40.973351067235	-10.759171204263
1778	-40.088854780602	-49.406089033755	-72.277168683142	-40.088854780602
1779	-24.984377120058	-51.478430392510	-59.245032381354	-24.984377120058
1780	-23.144837594665	-43.197371180436	-49.124433643887	-23.144837594665
1781	-23.560544438950	-60.845698369250	-67.188467676986	-23.560544438950
1782	-18.982366829823	-58.828465209313	-60.593056907922	-18.982366829823
1783	-27.243866699783	-54.666255946212	-64.692347514780	-27.243866699783
1784	-25.925706820877	-68.795220316557	-77.503152006221	-25.925706820877
1785	-20.486047216983	-53.777627254842	-57.045899340611	-20.486047216983
1786	-9.827144799732	-60.221333476044	-52.830703144562	-9.827144799732
1787	-18.568034633529	-60.532301171055	-61.882560673369	-18.568034633529
1788	-31.597865773855	-40.039119993845	-54.419210636485	-31.597865773855
1789	-22.879372165585	-55.888218017762	-61.549815052133	-22.879372165585
1790	-23.091766403341	-39.824664630318	-45.698655902444	-23.091766403341
1791	-36.070654586986	-43.930039206144	-62.782918661916	-36.070654586986
1792	-17.719113912459	-50.289208769827	-50.790547551072	-17.719113912459
1793	-14.759122731988	-73.077709720151	-70.619057320925	-14.759122731988
1794	-33.496203238412	-49.942070902185	-66.220499009383	-33.496203238412
1795	-18.890222919208	-37.726653740301	-39.399101528296	-18.890222919208
1796	-21.319386753374	-56.608430247696	-60.710041869856	-21.319386753374
1797	-22.883726633486	-63.322428671377	-68.988380173649	-22.883726633486
1798	-28.999994703127	-48.547137047233	-60.329356619145	-28.999994703127
1799	-31.446567212505	-62.630318487102	-76.859110568392	-31.446567212505
1800	-31.364706917756	-68.137739145504	-82.284670932045	-31.364706917756
1801	-19.727440239016	-30.536024479441	-33.045689587243	-19.727440239016
1802	-21.732105940351	-61.041776188587	-65.556106997724	-21.732105940351
1803	-26.515103456918	-57.618440281795	-66.915768607499	-26.515103456918
1804	-33.073169981837	-53.665843879271	-69.521238729893	-33.073169981837
1805	-16.749752397503	-32.568230398877	-32.100207665166	-16.749752397503
1806	-25.793839923194	-47.243037286257	-55.819102078236	-25.793839923194
1807	-35.136159859302	-42.299837220581	-60.218221948669	-35.136159859302
1808	-21.028941156015	-47.565581369855	-51.376747394656	-21.028941156015
1809	-19.923224249158	-43.048927631753	-45.754376749697	-19.923224249158
1810	-18.982408343127	-45.572425275141	-47.337058487054	-18.982408343127
1811	-25.868190097880	-52.248344223101	-60.898759189767	-25.868190097880
1812	-22.629471930849	-59.805106574755	-65.216803374390	-22.629471930849
1813	-31.543979433934	-53.583063563971	-67.909267866692	-31.543979433934
1814	-27.925870925190	-36.732761951671	-47.440857745647	-27.925870925190
1815	-31.059268563629	-58.747239729159	-72.588733161574	-31.059268563629
1816	-25.378491445296	-44.156612896778	-52.317329210860	-25.378491445296
1817	-26.397581542150	-42.695590416685	-51.875396827621	-26.397581542150
1818	-11.221646966694	-62.084303038412	-56.088174873892	-11.221646966694
1819	-27.702367616306	-55.187100275969	-65.671692761060	-27.702367616306
1820	-24.088577340214	-59.289925655530	-66.160727864529	-24.088577340214
1821	-25.132239395760	-44.450402450662	-52.364866715207	-25.132239395760
1822	-22.629590793115	-43.451787921777	-48.863603583677	-22.629590793115
1823	-18.382776203386	-58.860642377280	-60.025643449452	-18.382776203386
1824	-17.774020327877	-59.257700421869	-59.813945618532	-17.774020327877
1825	-21.185374251638	-62.624988902476	-66.592588022900	-21.185374251638
1826	-19.557192635178	-43.086027139564	-45.425444643528	-19.557192635178
1827	-21.762200939303	-47.177951921792	-51.722377729881	-21.762200939303
1828	-21.337957352443	-58.512504894032	-62.632687115261	-21.337957352443
1829	-29.843635554975	-58.410806700815	-71.036667124575	-29.843635554975
1830	-28.325479274248	-50.887770518034	-61.995474661068	-28.325479274248
1831	-28.399495879287	-52.441227641209	-63.622948389281	-28.399495879287
1832	-8.305458689133	-68.958646541243	-60.046330099161	-8.305458689133
1833	-23.531243619286	-63.616311157704	-69.929779645776	-23.531243619286
1834	-36.404624289960	-53.743659352516	-72.930508511262	-36.404624289960
1835	-31.184195094002	-60.509541669545	-74.475961632333	-31.184195094002
1836	-21.883933556882	-70.342934446756	-75.009092872423	-21.883933556882
1837	-18.145811508916	-52.957312863754	-53.885349241456	-18.145811508916
1838	-27.377295538410	-55.058704323643	-65.218224730838	-27.377295538410
1839	-22.266380531959	-41.917491623960	-46.966097024705	-22.266380531959
1840	-22.535191700331	-59.459138972140	-64.776555541257	-22.535191700331
1841	-21.191035266335	-37.349827873987	-41.323088009108	-21.191035266335
1842	-12.440255525855	-69.729960731929	-64.952441126570	-12.440255525855
1843	-26.435367120975	-44.822876974792	-54.040468964553	-26.435367120975
1844	-28.751175927298	-56.564372236121	-68.097773032205	-28.751175927298
1845	-19.517004281255	-59.350387427205	-61.649616577246	-19.517004281255
1846	-16.573054652252	-65.246704237495	-64.601983758532	-16.573054652252
1847	-26.947248014504	-54.925936290103	-64.655409173392	-26.947248014504
1848	-26.313136520984	-54.438592394123	-63.533953783893	-26.313136520984
1849	-20.111899707907	-40.583247687331	-43.477372264024	-20.111899707907
1850	-29.266633955318	-65.202736105386	-77.251594929490	-29.266633955318
1851	-23.854532336859	-45.303688176564	-51.940445382209	-23.854532336859
1852	-19.119560292701	-62.340758708435	-64.242543869922	-19.119560292701
1853	-33.262155900227	-55.088879405612	-71.133260174625	-33.262155900227
1854	-29.930966262698	-52.822734628135	-65.535925759619	-29.930966262698
1855	-32.884167699504	-57.138011066498	-72.804403634788	-32.884167699504
1856	-19.008666839003	-52.434692075106	-54.225583782895	-19.008666839003
1857	-25.516068336946	-64.957719396629	-73.256012602361	-25.516068336946
1858	-27.659309603967	-62.539931051498	-72.981465524250	-27.659309603967
1859	-21.861446489139	-48.276298288702	-52.919969646627	-21.861446489139
1860	-17.428669445801	-50.816471080593	-51.027365395179	-17.428669445801
1861	-22.701533063286	-43.805140733902	-49.288898665973	-22.701533063286
1862	-19.848726397282	-50.238705862308	-52.869657128376	-19.848726397282
1863	-29.232137809955	-52.447589088861	-64.461951767601	-29.232137809955
1864	-31.173779505431	-49.768177791518	-63.724182165735	-31.173779505431
1865	-25.973586943162	-53.547502307107	-62.303314119054	-25.973586943162
1866	-16.443300144641	-48.492667546098	-47.718192559524	-16.443300144641
1867	-35.012789588525	-51.668958901942	-69.463973359253	-35.012789588525
1868	-24.425152858750	-35.832350405713	-43.039728133249	-24.425152858750
1869	-25.923643958817	-47.572536233917	-56.278405061520	-25.923643958817
1870	-22.744706892205	-61.531193250727	-67.058125011718	-22.744706892205
1871	-28.516832327279	-55.968410024322	-67.267467220387	-28.516832327279
1872	-30.216610639087	-58.278687805077	-71.277523312950	-30.216610639087
1873	-23.475008209039	-40.035390178746	-46.292623256571	-23.475008209039
1874	-22.424108696264	-55.279840100700	-60.486173665750	-22.424108696264
1875	-25.804708203509	-51.265105556469	-59.852038628764	-25.804708203509
1876	-21.500456671632	-51.961371787453	-56.244053327871	-21.500456671632
1877	-30.257270048064	-59.895906057554	-72.935400974404	-30.257270048064
1878	-16.852982526595	-51.750212659605	-51.385420054985	-16.852982526595
1879	-8.622095816426	-61.714799938638	-53.119120623849	-8.622095816426
1880	-27.280767343234	-63.937062070282	-74.000054282302	-27.280767343234
1881	-31.607900243740	-45.513147413919	-59.903272526445	-31.607900243740
1882	-19.178499804660	-39.668459451637	-41.629184125083	-19.178499804660
1883	-26.045001429218	-41.849367704980	-50.676594002983	-26.045001429218
1884	-8.422421066620	-59.061038476188	-50.265684411594	-8.422421066620
1885	-31.273356014254	-41.599415190545	-55.654996073585	-31.273356014254
1886	-35.647561771885	-65.809998823946	-84.239785464616	-35.647561771885
1887	-26.311579944675	-61.577101080294	-70.670905893755	-26.311579944675
1888	-20.784337508242	-60.438722103233	-64.005284480261	-20.784337508242
1889	-27.804228093647	-51.615304650830	-62.201757613263	-27.804228093647
1890	-17.911303073957	-60.008271065722	-60.701799008465	-17.911303073957
1891	-24.671715388173	-56.674976975597	-64.128917232555	-24.671715388173
1892	-20.390659827894	-53.204552086420	-56.377436783101	-20.390659827894
1893	-38.235142155160	-56.983851045312	-78.001218069258	-38.235142155160
1894	-31.618100307112	-52.115593434921	-66.515918610819	-31.618100307112
1895	-33.001340258213	-37.839726691035	-53.623291818034	-33.001340258213
1896	-23.435458395846	-44.659220517848	-50.876903782480	-23.435458395846
1897	-33.667502977095	-43.638365086725	-60.088092932606	-33.667502977095
1898	-29.309726998149	-63.716811532162	-75.808763399097	-29.309726998149
1899	-24.895709191885	-44.014600865926	-51.692534926597	-24.895709191885
1900	-29.996200766116	-61.899908149459	-74.678333784361	-29.996200766116
1901	-20.654250761467	-33.790464090630	-37.226939720884	-20.654250761467
1902	-35.490504264716	-59.675355527906	-77.948084661408	-35.490504264716
1903	-30.804608565441	-50.351094125620	-63.937927559846	-30.804608565441
1904	-15.403802386151	-75.055628691786	-73.241655946722	-15.403802386151
1905	-29.093205975822	-63.264580651606	-75.140011496214	-29.093205975822
1906	-24.965411579296	-69.981393671956	-77.729030120038	-24.965411579296
1907	-21.272767083360	-51.305414172115	-55.360406124261	-21.272767083360
1908	-15.952107544528	-50.048432266581	-48.782764679895	-15.952107544528
1909	-16.557040311368	-53.075233961610	-52.414499141764	-16.557040311368
1910	-30.595474389386	-52.032809363006	-65.410508621178	-30.595474389386
1911	-27.997087017157	-53.582048442750	-64.361360328692	-27.997087017157
1912	-25.238880780595	-54.056717614823	-62.077823264203	-25.238880780595
1913	-26.226894020951	-43.390937908751	-52.400056798488	-26.226894020951
1914	-16.706495954813	-54.555385074508	-54.044105898107	-16.706495954813
1915	-25.227391359291	-68.615767012842	-76.625383240918	-25.227391359291
1916	-16.119930631190	-64.102877423479	-63.005032923455	-16.119930631190
1917	-31.548809440390	-63.973865812042	-78.304900121218	-31.548809440390
1918	-25.945572549652	-46.633320076852	-55.361117495289	-25.945572549652
1919	-34.367905121694	-51.396397567716	-68.546527558196	-34.367905121694
1920	-29.308270273909	-51.896373364773	-63.986868507469	-29.308270273909
1921	-25.614828450345	-66.557932900548	-74.954986219678	-25.614828450345
1922	-27.383553802852	-48.242103792428	-58.407882464066	-27.383553802852
1923	-25.895481187868	-49.524024745004	-58.201730801658	-25.895481187868
1924	-25.343475435215	-40.569920604083	-48.695620908084	-25.343475435215
1925	-19.038029233780	-54.945775810895	-56.766029913461	-19.038029233780
1926	-18.271000654973	-59.963088646887	-61.016314170646	-18.271000654973
1927	-27.715276203011	-74.683404417517	-85.180905489314	-27.715276203011
1928	-24.200128439068	-45.859978985201	-52.842332293055	-24.200128439068
1929	-22.835550713884	-45.108119057019	-50.725894639689	-22.835550713884
1930	-24.435780346082	-49.927535549120	-57.145540763989	-24.435780346082
1931	-25.061948156677	-52.531802768958	-60.375975794420	-25.061948156677
1932	-9.704244168412	-56.871752262428	-49.358221299626	-9.704244168412
1933	-27.595218814277	-51.194259365849	-61.571703048912	-27.595218814277
1934	-16.032768885853	-65.127725799948	-63.942719554586	-16.032768885853
1935	-27.654045370435	-54.254197869446	-64.690468108666	-27.654045370435
1936	-32.701801897117	-43.064412134965	-58.548438900868	-32.701801897117
1937	-25.774333240478	-49.838729590905	-58.395287700169	-25.774333240478
1938	-22.410129951327	-55.385805586131	-60.578160406243	-22.410129951327
1939	-27.189961602234	-65.223576195954	-75.195762666973	-27.189961602234
1940	-11.917310040931	-46.879224484379	-41.578759394095	-11.917310040931
1941	-34.478051677012	-57.367575169774	-74.627851715572	-34.478051677012
1942	-11.261551747301	-56.820326512755	-50.864103128841	-11.261551747301
1943	-31.037105416618	-52.709588342946	-66.528918628350	-31.037105416618
1944	-22.734862976452	-60.607447766921	-66.124535612158	-22.734862976452
1945	-27.556454669991	-57.179206619805	-67.517886158581	-27.556454669991
1946	-25.171307053666	-47.511690490074	-55.465222412525	-25.171307053666
1947	-27.825360876348	-47.596348922780	-58.203934667914	-27.825360876348
1948	-25.974720919114	-51.745314902955	-60.502260690855	-25.974720919114
1949	-34.288979657382	-35.545970690865	-52.617175217033	-34.288979657382
1950	-23.693750222665	-73.424308443140	-79.900283534591	-23.693750222665
1951	-34.300109544461	-44.647353784924	-61.729688198171	-34.300109544461
1952	-26.439475621285	-57.361602605253	-66.583303095324	-26.439475621285
1953	-19.508189204183	-62.590110014359	-64.880524087328	-19.508189204183
1954	-15.297363310946	-61.221122407693	-59.300710587425	-15.297363310946
1955	-20.046100517449	-47.074472357034	-49.902797743268	-20.046100517449
1956	-25.239501090735	-39.182083844585	-47.203809804106	-25.239501090735
1957	-16.720572663709	-34.262573439367	-33.765370971862	-16.720572663709
1958	-25.647528331022	-48.580733597884	-57.010486797691	-25.647528331022
1959	-15.240125261622	-41.572609994342	-39.594960124750	-15.240125261622
1960	-26.513589907441	-38.580670138124	-47.876484914351	-26.513589907441
1961	-18.217991118666	-56.383128786325	-57.383344773777	-18.217991118666
1962	-27.508577955148	-47.336876719852	-57.627679543785	-27.508577955148
1963	-12.682459755687	-64.912054616258	-60.376739240731	-12.682459755687
1964	-13.242555477229	-50.207941608901	-46.232721954916	-13.242555477229
1965	-22.665273147293	-48.083413056696	-53.530911072775	-22.665273147293
1966	-21.021455690833	-50.414934432686	-54.218614992306	-21.021455690833
1967	-22.863646920534	-49.099464911510	-54.745336700830	-22.863646920534
1968	-18.036574518115	-70.144385157492	-70.963184544393	-18.036574518115
1969	-31.156512301374	-37.993612741124	-51.932349911283	-31.156512301374
1970	-21.548733799426	-44.732424413779	-49.063383081991	-21.548733799426
1971	-26.663335645965	-54.492289477530	-63.937849992282	-26.663335645965
1972	-24.500341420714	-53.206572835420	-60.489139124920	-24.500341420714
1973	-39.677369462394	-67.197020579812	-89.656614910992	-39.677369462394
1974	-18.634970747512	-57.857333552763	-59.274529169061	-18.634970747512
1975	-25.450870728049	-60.489550786461	-68.722646383295	-25.450870728049
1976	-26.357350024364	-54.456717565855	-63.596292459004	-26.357350024364
1977	-36.459638934042	-51.899669990325	-71.141533793153	-36.459638934042
1978	-19.694125681532	-59.672480495434	-62.148831045751	-19.694125681532
1979	-17.235609036052	-59.228991435476	-59.246825340314	-17.235609036052
1980	-26.196289668691	-75.136035723556	-84.114550261033	-26.196289668691
1981	-31.181827097391	-46.289858726722	-60.253910692898	-31.181827097391
1982	-25.306299134039	-60.836065498812	-68.924589501637	-25.306299134039
1983	-19.800946331008	-54.609182661457	-57.192353861251	-19.800946331008
1984	-15.771809501927	-40.404616822209	-38.958651192922	-15.771809501927
1985	-22.953037191411	-43.792105464957	-49.527367525153	-22.953037191411
1986	-22.822714267028	-51.740540112155	-57.345479247969	-22.822714267028
1987	-30.346058472745	-48.399104604800	-61.527387946330	-30.346058472745
1988	-22.118151724278	-56.781542563284	-61.681919156348	-22.118151724278
1989	-25.656912735792	-52.027694257682	-60.466831862259	-25.656912735792
1990	-22.272067847045	-49.347959203612	-54.402251919443	-22.272067847045
1991	-27.926199764596	-52.905445228921	-63.613869862303	-27.926199764596
1992	-22.265262034564	-44.771652042098	-49.819138945448	-22.265262034564
1993	-33.346877922892	-45.454500807729	-61.583603599407	-33.346877922892
1994	-26.605133889361	-34.562436336410	-43.949795094557	-26.605133889361
1995	-20.747174840647	-55.257678721414	-58.787078430847	-20.747174840647
1996	-23.743889614107	-48.717355493764	-55.243469976657	-23.743889614107
1997	-25.654684253401	-64.277995091867	-72.714904214053	-25.654684253401
1998	-27.744545679860	-68.971440604524	-79.498211153169	-27.744545679860
1999	-30.294429336892	-44.170013595224	-57.246667800901	-30.294429336892
2000	-32.154236352772	-62.428815977024	-77.365277198582	-32.154236352772
2001	-28.565489738494	-59.875847252533	-71.223561859813	-28.565489738494
2002	-18.515563289985	-56.579280416592	-57.877068575363	-18.515563289985
2003	-16.663165321526	-60.301173878466	-59.746564068777	-16.663165321526
2004	-24.011322895614	-61.642106279257	-68.435654043657	-24.011322895614
2005	-23.353927830385	-73.233083999977	-79.369236699148	-23.353927830385
2006	-25.917806603174	-65.904178254263	-74.604209726222	-25.917806603174
2007	-20.704694820487	-70.740446680221	-74.227366369494	-20.704694820487
2008	-20.778663042319	-51.489336947016	-55.050224858121	-20.778663042319
2009	-18.701118146235	-49.639548942737	-51.122891957758	-18.701118146235
2010	-28.170808359614	-51.872750266059	-62.825783494459	-28.170808359614
2011	-22.889591685387	-54.347229012600	-60.019045566772	-22.889591685387
2012	-12.329749415215	-47.788488818097	-42.900463102098	-12.329749415215
2013	-22.951955191444	-45.179841301955	-50.914021362185	-22.951955191444
2014	-23.385044478914	-62.555390430592	-68.722659778292	-23.385044478914
2015	-26.623905847325	-51.766415613223	-61.172546329333	-26.623905847325
2016	-20.841385522064	-67.317081281845	-70.940691672695	-20.841385522064
2017	-23.324304355842	-46.861990932810	-52.968520157437	-23.324304355842
2018	-21.442089859444	-61.203144514673	-65.427459242902	-21.442089859444
2019	-23.094335611151	-54.389979015449	-60.266539495386	-23.094335611151
2020	-19.487423308996	-34.827237737911	-37.096885915693	-19.487423308996
2021	-32.226910677465	-40.237005772851	-55.246141319102	-32.226910677465
2022	-33.322914401837	-57.709984465990	-73.815123736613	-33.322914401837
2023	-19.776122561260	-47.876665222609	-50.435012652655	-19.776122561260
2024	-25.450257221807	-51.844426333991	-60.076908424584	-25.450257221807
2025	-17.625911073055	-60.769022154796	-61.177158096637	-17.625911073055
2026	-30.738711399427	-59.593576064368	-73.114512332580	-30.738711399427
2027	-15.968981795418	-46.287410840838	-45.038617505042	-15.968981795418
2028	-22.934717107217	-50.884959586079	-56.601901562082	-22.934717107217
2029	-25.669658389001	-58.413745365711	-66.865628623498	-25.669658389001
2030	-20.186593200498	-45.261481786758	-48.230299856041	-20.186593200498
2031	-25.249706069419	-49.615700504448	-57.647631442653	-25.249706069419
2032	-22.266273252105	-59.892341750727	-64.940839871619	-22.266273252105
2033	-15.271851428704	-44.726936625748	-42.781012923238	-15.271851428704
2034	-27.064957305965	-60.093244052262	-69.940426227012	-27.064957305965
2035	-32.474605571601	-50.176183016641	-65.433013457028	-32.474605571601
2036	-22.555847875982	-52.097288191232	-57.435360935999	-22.555847875982
2037	-14.990755242379	-61.675179071367	-59.448159182531	-14.990755242379
2038	-24.726358873045	-59.931894352033	-67.440478093863	-24.726358873045
2039	-24.231978016160	-59.573734181716	-66.587937066661	-24.231978016160
2040	-24.748045877005	-47.996233884013	-55.526504629804	-24.748045877005
2041	-21.254813459412	-42.456609913471	-46.493648241668	-21.254813459412
2042	-18.091998317497	-40.075415172979	-40.949638359262	-18.091998317497
2043	-16.270362169517	-57.351711004965	-56.404298043267	-16.270362169517
2044	-29.228667325938	-52.860389928151	-64.871282122874	-29.228667325938
2045	-34.146476303793	-52.889776988717	-69.818478161295	-34.146476303793
2046	-11.939237811280	-38.243970540703	-32.965433220769	-11.939237811280
2047	-24.276176263936	-73.799072387923	-80.857473520645	-24.276176263936
2048	-18.918437703463	-49.059067136834	-50.759729709084	-18.918437703463
2049	-21.804310728857	-49.751934532373	-54.338470130016	-21.804310728857
2050	-27.814711675103	-51.397604175274	-61.994540719163	-27.814711675103
2051	-22.238976648397	-47.505234573090	-52.526436090273	-22.238976648397
2052	-14.666174702466	-61.264199268101	-58.712598839352	-14.666174702466
2053	-18.208579163558	-54.070097469992	-55.060901502336	-18.208579163558
2054	-29.356632164577	-55.360376386720	-67.499233420083	-29.356632164577
2055	-25.334677329174	-56.394661889204	-64.511564087164	-25.334677329174
2056	-31.275961272453	-60.935063293996	-74.993249435235	-31.275961272453
2057	-30.743380015424	-52.447613026908	-65.973217911118	-30.743380015424
2058	-15.752739291081	-66.422558483084	-64.957522642951	-15.752739291081
2059	-28.776468897117	-40.524283022727	-52.082976788630	-28.776468897117
2060	-22.255619330160	-51.473145571500	-56.510989770445	-22.255619330160
2061	-30.634879102230	-60.387743097129	-73.804847068145	-30.634879102230
