page_host_submotif	external_axis	locus	physical_folio	section	axis_positive	tokens	page_hosts	object_tags	relation_tags	semantic_role
^ok	PLANT	f99r.25	f99	P	1	okeoly	okeoly	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ok	PLANT	f99r.33	f99	P	1	okos	okos	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ok	PLANT	f99r.4	f99	P	1	oky	oky	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ok	PLANT	f99v.29	f99	P	1	okeodor	okeodor	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f102r1.2	f102	P	1	otodeeodor	otodeeodor	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f102v2.8	f102	P	0	otory	otory	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f57v.9	f57	C	0	otardaly	otardaly	FIGURE;LABEL	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f65r.1	f65	H	0	otaim;dam;alam	otai;a;ala	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f67r1.8	f67	A	0	otaldy	ot	LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f67r1.9	f67	A	0	otoky	otoky	LABEL	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f67r2.38	f67	A	0	otoldos;octhole	otoldos;octhole	STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f67r2.52	f67	A	0	qotoear	otoe	LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f67r2.62	f67	A	0	otolor	otolor	LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f67v2.2	f67	C	0	otararain	otarar	LABEL	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68r1.19	f68	A	1	otys	otys	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68r1.24	f68	A	1	otykchs	otykchs	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68r1.35	f68	A	1	otochedy	otoche	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68r2.16	f68	A	1	oteool	oteool	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68r2.27	f68	A	1	otoshol	otoshol	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68v2.11	f68	A	0	oteoys	oteoys	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68v2.7	f68	A	0	otey;dalar	otey;al	STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f68v2.8	f68	A	0	otosey;sary	otosey;ary	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f69r.21	f69	C	0	chodchy;chotal	odchy;ot	PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f69r.28	f69	C	0	ykechody;otar	ykecho;ot	PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f69v.12	f69	C	0	otody	oto	LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70r1.16	f70	C	0	otody	oto	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v1.10	f70	Z	0	otshshdy	otshsh	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v1.16	f70	Z	0	oteoeey;otal	oteoeey;ot	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v1.2	f70	Z	0	otalchy;tar;am;dy	otalchy;ar;a;y	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v1.8	f70	Z	0	otchodals	otchodals	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v2.10	f70	Z	0	otald	otald	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v2.15	f70	Z	0	otaly	otaly	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v2.2	f70	Z	0	otalalg	otalalg	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v2.25	f70	Z	0	otalam	otala	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v2.28	f70	Z	0	oteosal	oteos	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f70v2.9	f70	Z	0	otody	oto	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71r.11	f71	Z	0	otalaly	otalaly	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71r.14	f71	Z	0	otoloaram	otoloara	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71r.16	f71	Z	0	otolchd	otolchd	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71r.2	f71	Z	0	oteos;arar	oteos;ar	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71r.7	f71	Z	0	otaleky	otaleky	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71r.8	f71	Z	0	otalsar	otals	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71v.14	f71	Z	0	otalody	otalo	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f71v.7	f71	Z	0	otaiin	ot	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r1.10	f72	Z	0	otalef;ainam	otalef;aina	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r1.14	f72	Z	1	otchoshy	otchoshy	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r1.15	f72	Z	1	otchdal	otchd	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r1.17	f72	Z	1	otainy	otainy	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r1.9	f72	Z	0	otaiin;otain	ot;ot	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r2.13	f72	Z	0	oteeary	oteeary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r2.21	f72	Z	0	otolam	otola	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r2.23	f72	Z	0	otal	ot	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72r2.26	f72	Z	0	otalshy	otalshy	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72v1.13	f72	Z	0	oteod	oteod	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72v1.19	f72	Z	0	oteofy	oteofy	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72v1.4	f72	Z	0	oteoly	oteoly	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72v2.11	f72	Z	0	oteodar	oteod	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f72v3.31	f72	Z	0	otaly	otaly	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f73r.13	f73	Z	0	oteeosy	oteeosy	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f73r.21	f73	Z	0	otey	otey	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f73r.28	f73	Z	0	otal	ot	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f73r.6	f73	Z	0	otaly	otaly	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f73r.8	f73	Z	0	oteedyl	oteedyl	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f75v.37	f75	B	0	otoly	otoly	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f75v.50	f75	B	0	otal;opal	ot;op	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f77r.4	f77	B	0	otork	otork	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f77v.4	f77	B	1	otolor	otolor	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f80r.8	f80	B	1	otalshedy	otalshe	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f82v.1	f82	B	1	otechdy	otech	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88r.1	f88	P	0	otorchety	otorchety	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88r.12	f88	P	0	otaldy	ot	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88r.5	f88	P	0	otoky	otoky	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88r.6	f88	P	0	otaly	otaly	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88v.11	f88	P	0	otoram	otora	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88v.28	f88	P	1	otydary	otydary	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88v.29	f88	P	1	otdordy	otdor	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f88v.5	f88	P	0	otokol	otokol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f89r2.32	f89	P	0	otalsy	otalsy	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f89r2.34	f89	P	0	otolarol	otolarol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f89v2.12	f89	P	1	otair;chody	ot;o	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f89v2.24	f89	P	1	otaram	otara	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f99r.13	f99	P	0	otalam	otala	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f99v.19	f99	P	0	otolsar	otols	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f99v.27	f99	P	0	otal	ot	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f99v.6	f99	P	0	otaly	otaly	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^ot	REL_EXPLICIT_ATTACHMENT	f99v.9	f99	P	0	otoky	otoky	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f100v.12	f100	P	1	dykchal	ykch	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f100v.6	f100	P	1	ykchochdy	ykchoch	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f100v.7	f100	P	1	ykchdy	ykch	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f67r1.16	f67	A	0	ykeeody	ykeeo	LABEL	REL_ENCLOSURE	UNASSIGNED
^yk	REL_PROXIMITY	f67r2.26	f67	A	0	yteoor;yto;ykor	yteoor;yto;ykor	STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f67v1.7	f67	A	1	ykeodar	ykeod	LABEL	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f68r1.29	f68	A	1	ykchdy	ykch	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f68r1.3	f68	A	0	ykor;shey;qocheey;chokal;okeey;ror;daram	ykor;ey;cheey;ok;okeey;ror;ara	PLANT	REL_OVERLAP_OR_CONTACT	UNASSIGNED
^yk	REL_PROXIMITY	f68r1.5	f68	A	1	yky	yky	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f68v2.17	f68	A	1	ykeeepol;ypchy	ykeeepol;ypchy	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f69r.24	f69	C	1	ykeeos	ykeeos	PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f69r.25	f69	C	1	ykeey;dal;oky	ykeey;al;oky	PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f69r.26	f69	C	1	doly;dal;dar;chyky	oly;al;ar;yky	PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f69r.28	f69	C	1	ykechody;otar	ykecho;ot	PLANT	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f69v.17	f69	C	0	ykeydy	ykey	LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f69v.22	f69	C	0	ykeody	ykeo	LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f69v.7	f69	C	0	ykeey	ykeey	LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f70r1.14	f70	C	1	ykeal	yke	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f70r1.6	f70	C	1	dar;yky	ar;yky	LABEL	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f70r1.7	f70	C	1	opar;ykchy	op;ykchy	LABEL	REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f70v2.31	f70	Z	0	ykolaiin	ykol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f72v1.21	f72	Z	0	ykeedy	ykee	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f73r.12	f73	Z	0	ykeeory	ykeeory	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
^yk	REL_PROXIMITY	f73v.12	f73	Z	0	ykeody	ykeo	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f73v.18	f73	Z	0	ykeeody	ykeeo	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f73v.20	f73	Z	0	ykeear	ykee	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f73v.28	f73	Z	0	ykey	ykey	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f73v.31	f73	Z	0	ykey	ykey	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
^yk	REL_PROXIMITY	f75v.35	f75	B	1	ykedy	yke	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f89r1.11	f89	P	1	ykyd	ykyd	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
^yk	REL_PROXIMITY	f89r1.24	f89	P	1	ykocfhy	ykocfhy	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f67r1.19	f67	A	1	dalary	alary	LABEL	REL_ENCLOSURE	UNASSIGNED
ary	REL_ENCLOSURE	f67v1.3	f67	A	0	okal;ary	ok;ary	LABEL		UNASSIGNED
ary	REL_ENCLOSURE	f68r1.6	f68	A	1	dary	ary	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f68v2.8	f68	A	0	otosey;sary	otosey;ary	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f69r.29	f69	C	0	dary;dar;aloly	ary;ar;aloly	PLANT	REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f69v.23	f69	C	0	sarydy	ary	LABEL;STAR_OR_SKY		UNASSIGNED
ary	REL_ENCLOSURE	f72r1.16	f72	Z	0	okeey;ary	okeey;ary	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ary	REL_ENCLOSURE	f72r2.12	f72	Z	1	okeey;ary	okeey;ary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ary	REL_ENCLOSURE	f72r2.13	f72	Z	1	oteeary	oteeary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ary	REL_ENCLOSURE	f72r2.19	f72	Z	1	orary	orary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ary	REL_ENCLOSURE	f72r3.28	f72	Z	0	yfary	yfary	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ary	REL_ENCLOSURE	f72v3.27	f72	Z	0	okary	okary	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ary	REL_ENCLOSURE	f75v.30	f75	B	0	dary	ary	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f83v.9	f83	B	0	ololary	ololary	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f88r.14	f88	P	0	dary	ary	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f88v.28	f88	P	0	otydary	otydary	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f99r.11	f99	P	0	okary	okary	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f99v.15	f99	P	0	oeeesary	oeeesary	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f99v.20	f99	P	0	osary	osary	LABEL;PLANT	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	UNASSIGNED
ary	REL_ENCLOSURE	f99v.5	f99	P	0	ary	ary	LABEL;PLANT		UNASSIGNED
in$	STAR_OR_SKY	f67r2.14	f67	A	1	doiin;oldy	oiin;l	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.18	f67	A	1	daiin;dal	aiin;al	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.19	f67	A	1	ydchos;ain;ar;amy	ydchos;ain;ar;amy	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.29	f67	A	1	ytody;saiin	yto;aiin	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.36	f67	A	1	ytor;daiin;or	ytor;aiin;or	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.40	f67	A	1	yteos;oiin	yteos;oiin	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.44	f67	A	1	ofydy;sheody;aiin	ofy;eo;aiin	STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
in$	STAR_OR_SKY	f67r2.45	f67	A	1	ycheody;es;odaiiin	ycheo;es;odaiiin	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f67r2.48	f67	A	1	todaiin;dain;dy	d;ain;y	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
in$	STAR_OR_SKY	f67r2.56	f67	A	1	tol;daiin	l;aiin	LABEL;STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f68r1.27	f68	A	1	oiinar	oiin	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
in$	STAR_OR_SKY	f68v2.16	f68	A	1	dchedal;daiin	ched;aiin	STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f72v3.13	f72	Z	1	daiin	aiin	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
in$	STAR_OR_SKY	f99r.7	f99	P	0	ain	ain	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f100r.1	f100	P	0	chosaroshol	osaroshol	LABEL;PLANT	REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f100r.18	f100	P	0	orol	orol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f100r.20	f100	P	0	oteol	eol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f100v.11	f100	P	0	ytchol	ytchol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f102v1.16	f102	P	0	ypcholdy	ypchol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f102v2.14	f102	P	0	sarol	arol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f67r1.17	f67	A	1	okeol;sal	okeol;al	LABEL	REL_ENCLOSURE	UNASSIGNED
ol$	REL_ENCLOSURE	f67r2.30	f67	A	0	ochol;olol	chol;olol	STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f67r2.31	f67	A	0	opcholdy	opchol	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f68r1.25	f68	A	0	otol	ol	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f68r1.28	f68	A	0	okoldy	okol	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ol$	REL_ENCLOSURE	f68r2.12	f68	A	1	dchol	chol	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ol$	REL_ENCLOSURE	f68r2.16	f68	A	1	oteool	oteool	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ol$	REL_ENCLOSURE	f68r2.20	f68	A	1	dcheoldy	cheol	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ol$	REL_ENCLOSURE	f68r2.27	f68	A	1	otoshol	otoshol	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ol$	REL_ENCLOSURE	f68r2.8	f68	A	1	cheorol	orol	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ol$	REL_ENCLOSURE	f68r3.12	f68	A	0	oalcheol	oalcheol	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f68v2.17	f68	A	0	ykeeepol;ypchy	ykeeepol;ypchy	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f69r.27	f69	C	0	okchol;qokol	okchol;okol	PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f69v.16	f69	C	0	oteol	eol	LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f69v.21	f69	C	0	okolar	okol	LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f70r1.17	f70	C	1	ypolol	ypolol	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f70v2.31	f70	Z	0	ykolaiin	ykol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f71r.15	f71	Z	0	oteeol	eeol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
