collection_id	recipe_id	recipe_ordinal	source_token_count	title_count	opener_count	instruction_count	ingredient_count	tool_count	dish_count	name_count	closer_count	kitchenTip_count	householdTip_count	servingTip_count	time_count	dietetics_count	alternative_count	ref_count	unclear_count
br1	br1.7	7	134	1	1	16	12	6	0	0	1	2	0	0	0	0	0	0	0
br1	br1.8	8	171	1	1	19	18	6	1	0	1	0	0	0	1	0	0	0	0
br1	br1.9	9	116	1	1	11	8	5	2	0	1	0	0	0	1	0	0	1	0
br1	br1.10	10	32	1	1	3	6	0	2	0	0	0	0	0	0	0	1	0	0
br1	br1.11	11	179	2	1	16	18	4	3	0	2	0	0	1	1	0	1	0	0
br1	br1.11.sub.1	12	25	1	1	2	4	0	0	0	1	0	0	0	0	0	0	0	0
br1	br1.12	13	121	1	1	13	17	1	1	0	1	0	0	0	0	0	0	0	0
br1	br1.13	14	162	1	1	18	15	3	1	0	1	0	0	0	1	0	0	0	0
br1	br1.14	15	81	1	1	9	10	2	2	0	1	0	0	0	0	0	0	0	0
br1	br1.15	16	213	1	1	22	15	11	2	0	1	0	0	0	1	0	1	0	0
br1	br1.16	17	183	1	1	17	10	10	0	0	0	0	0	1	1	0	1	0	0
br1	br1.17	18	130	1	2	12	17	3	0	0	1	0	0	0	0	0	0	0	0
br1	br1.18	19	103	1	1	12	11	2	0	0	1	1	0	0	0	0	0	1	0
br1	br1.19	20	104	1	1	10	9	5	0	0	1	0	0	0	0	0	0	0	0
br1	br1.20	21	189	1	1	17	8	6	7	0	1	0	0	0	0	0	1	0	0
br1	br1.21	22	207	1	1	21	14	4	3	0	0	0	0	0	0	0	1	1	0
br1	br1.22	23	69	1	1	6	6	1	0	0	1	0	0	0	0	0	0	1	0
br1	br1.23	24	47	1	1	3	6	0	0	0	1	0	0	0	0	0	1	0	0
br1	br1.24	25	63	1	1	6	6	1	2	0	1	0	0	0	0	0	0	1	0
br1	br1.25	26	83	1	1	9	8	3	1	0	1	0	0	0	0	0	1	1	0
br1	br1.26	27	139	1	1	11	13	1	5	0	0	0	0	0	1	0	0	4	0
br1	br1.27	28	52	1	1	5	4	1	0	0	0	0	0	0	0	0	0	0	0
br1	br1.28	29	39	1	1	5	4	0	0	0	0	0	0	0	0	0	1	2	0
br1	br1.29	30	148	1	1	15	12	6	3	0	1	0	0	0	1	0	0	1	0
br1	br1.30	31	117	1	1	10	9	2	4	0	1	0	0	0	1	0	0	2	0
br1	br1.31	32	65	1	1	4	5	0	1	0	1	1	0	0	2	0	0	0	0
br1	br1.32	33	66	1	1	6	7	1	3	0	1	0	0	0	0	0	0	1	0
br1	br1.33	34	56	1	1	6	7	1	1	0	0	0	0	0	0	0	0	1	0
br1	br1.34	35	97	1	1	9	6	3	1	0	1	1	0	0	0	0	0	1	0
br1	br1.35	36	121	1	1	11	11	4	2	0	0	0	0	0	0	0	0	2	0
br1	br1.36	37	76	1	1	10	7	4	3	0	0	0	0	0	0	0	0	2	0
br1	br1.37	38	77	1	1	8	11	0	0	0	2	0	0	0	0	0	0	1	0
br1	br1.37.sub.1	39	33	1	0	4	5	0	0	0	1	0	0	0	0	0	0	1	0
br1	br1.38	40	35	1	1	4	4	0	0	0	1	0	0	0	0	0	0	0	0
br1	br1.39	41	191	1	1	19	16	5	0	0	1	0	0	0	1	0	0	0	0
br1	br1.40	42	50	1	1	6	5	0	0	0	1	0	0	0	0	0	0	1	0
br1	br1.41	43	70	1	0	8	8	0	0	0	1	0	0	0	1	0	0	1	0
br1	br1.42	44	104	1	1	5	5	3	0	0	1	0	0	1	0	0	0	1	0
br1	br1.43	45	73	1	1	7	4	1	0	0	1	0	0	0	0	0	0	1	0
bs1	bs1.1	1	29	1	1	1	7	0	1	0	0	1	0	0	0	0	0	0	0
bs1	bs1.2	2	69	1	1	5	9	1	3	0	1	1	0	0	0	0	1	0	0
bs1	bs1.3	3	32	1	1	3	5	0	3	0	0	0	0	1	0	0	0	0	0
bs1	bs1.4	4	185	1	1	15	17	4	4	0	0	1	0	1	0	0	1	0	0
bs1	bs1.5	5	112	1	1	11	10	2	2	0	1	0	0	0	1	0	0	0	0
bs1	bs1.6	6	68	1	1	9	4	0	0	2	0	0	0	0	1	0	0	0	0
bs1	bs1.7	7	104	1	1	11	7	1	0	2	0	0	0	0	0	0	0	0	0
bs1	bs1.8	8	90	1	1	12	9	0	0	2	0	0	0	0	0	0	0	0	0
bs1	bs1.9	9	229	1	1	18	31	3	3	0	0	2	0	1	0	0	0	0	0
bs1	bs1.10	10	37	1	1	5	4	1	0	0	0	0	0	0	0	0	1	0	0
bs1	bs1.11	11	100	1	1	10	13	1	2	0	0	1	0	0	0	0	0	0	0
bs1	bs1.12	12	223	1	1	25	22	4	2	0	0	2	0	1	0	0	0	0	0
bs1	bs1.13	13	70	1	1	7	5	1	4	0	1	0	0	1	0	0	0	1	0
bs1	bs1.14	14	38	1	1	5	3	1	2	0	0	0	0	1	0	0	0	0	0
bs1	bs1.15	15	49	1	1	6	3	0	3	0	0	0	0	0	0	0	0	0	0
bs1	bs1.16	16	38	1	1	3	4	1	3	0	1	0	0	0	0	0	0	0	0
bs1	bs1.17	17	43	1	1	8	6	0	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.18	18	88	1	1	10	11	3	2	0	0	1	0	0	0	0	0	0	0
bs1	bs1.19	19	55	1	1	7	9	0	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.20	20	54	1	1	9	6	0	2	0	0	0	0	1	0	0	0	0	0
bs1	bs1.21	21	32	1	1	3	6	0	3	0	1	0	0	0	0	0	1	0	0
bs1	bs1.22	22	33	1	1	3	6	0	3	0	1	0	0	0	0	0	0	0	0
bs1	bs1.23	23	50	1	1	6	7	0	3	0	0	0	0	0	0	0	0	0	0
bs1	bs1.24	24	49	1	1	5	4	0	5	0	0	1	0	0	0	0	0	0	0
bs1	bs1.25	25	33	1	1	4	5	0	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.26	26	41	1	1	5	7	1	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.27	27	106	1	1	11	9	3	2	0	1	2	0	0	0	0	0	0	1
bs1	bs1.28	28	27	1	1	2	3	0	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.29	29	49	1	1	4	9	0	3	0	0	0	0	0	0	0	0	0	0
bs1	bs1.30	30	34	1	1	3	4	0	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.31	31	92	1	1	12	7	3	3	0	0	1	0	0	0	0	0	0	0
bs1	bs1.32	32	172	1	1	19	11	9	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.33	33	67	1	1	9	9	1	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.34	34	101	1	1	9	11	5	0	0	0	1	0	0	2	0	0	0	0
bs1	bs1.35	35	173	1	1	19	13	5	2	0	0	0	0	1	0	0	3	0	0
bs1	bs1.36	36	229	1	1	29	26	4	3	0	0	1	0	0	0	0	2	0	0
bs1	bs1.37	37	65	1	1	7	4	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.38	38	175	1	1	23	16	5	2	0	0	1	0	0	0	0	1	0	0
bs1	bs1.39	39	275	1	1	19	24	6	5	0	1	1	1	2	1	0	1	0	0
bs1	bs1.45	40	190	1	1	14	16	5	1	0	1	2	0	0	1	0	0	0	0
bs1	bs1.46	41	96	1	1	12	11	0	0	0	0	0	0	1	1	0	0	0	0
bs1	bs1.47	42	25	1	1	1	3	0	2	0	0	0	0	0	0	0	1	0	0
bs1	bs1.48	43	39	1	1	4	5	0	2	2	0	0	0	0	0	0	0	0	0
bs1	bs1.49	44	103	1	1	15	9	2	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.51	45	128	1	1	14	20	1	2	0	0	0	0	0	0	0	1	0	0
bs1	bs1.52	46	62	1	1	4	7	1	0	2	0	0	0	0	0	0	0	0	0
bs1	bs1.53	47	109	1	1	15	12	2	3	0	0	0	0	0	1	0	0	0	0
bs1	bs1.54	48	179	1	1	23	23	2	3	0	0	1	0	0	1	0	0	0	0
bs1	bs1.55	49	56	1	1	5	5	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.56	50	39	1	1	4	6	1	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.57	51	47	1	1	4	4	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.58	52	64	1	1	6	14	0	1	0	0	0	0	2	0	0	0	0	0
bs1	bs1.59	53	79	1	1	10	14	1	0	0	1	0	0	0	1	0	1	0	0
bs1	bs1.60	54	44	1	1	7	9	0	1	0	1	0	0	0	0	0	1	0	0
bs1	bs1.61	55	94	1	1	11	17	0	3	0	0	1	0	0	0	0	0	0	0
bs1	bs1.62	56	32	1	1	1	7	0	0	0	0	0	0	0	0	0	2	0	0
bs1	bs1.63	57	54	1	1	5	12	3	0	2	1	0	0	0	0	0	0	0	0
bs1	bs1.64	58	88	1	1	11	13	2	2	0	1	0	0	0	0	0	1	0	0
bs1	bs1.65	59	68	1	1	5	10	0	4	1	1	0	0	0	0	0	0	0	0
bs1	bs1.66	60	61	1	1	7	13	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.67	61	27	1	1	3	3	0	1	0	0	0	0	1	0	0	0	0	0
bs1	bs1.68	62	49	1	1	4	8	0	0	0	1	0	0	1	0	0	0	0	0
bs1	bs1.69	63	91	1	1	13	10	2	0	0	0	0	0	1	1	0	1	0	0
bs1	bs1.70	64	25	1	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.71	65	76	1	1	9	12	2	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.72	66	73	1	1	10	14	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.73	67	87	1	1	8	15	1	1	0	1	0	0	0	0	0	2	0	0
bs1	bs1.74	68	106	1	1	12	16	1	4	0	1	1	0	1	0	0	0	0	0
bs1	bs1.75	69	75	1	1	6	13	1	0	2	1	1	0	1	0	0	1	0	0
bs1	bs1.76	70	66	1	1	6	9	1	4	0	0	1	0	0	0	0	0	1	0
bs1	bs1.77	71	52	1	1	7	10	0	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.78	72	73	1	1	7	8	3	0	0	0	0	0	1	0	0	0	0	0
bs1	bs1.79	73	51	1	1	2	5	2	1	0	0	1	0	1	0	0	0	0	0
bs1	bs1.83	74	49	1	1	5	2	0	4	2	1	1	1	0	2	0	0	0	0
bs1	bs1.84	75	55	1	1	5	9	0	3	0	0	1	0	0	0	0	0	1	0
bs1	bs1.85	76	60	1	1	4	10	1	3	3	1	0	0	0	0	0	2	1	0
bs1	bs1.86	77	122	1	1	18	19	4	6	2	1	1	0	0	1	0	0	0	0
bs1	bs1.87	78	69	1	1	10	10	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.88	79	40	1	1	5	6	2	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.89	80	44	1	1	8	6	1	2	2	0	0	0	0	0	0	0	0	0
bs1	bs1.90	81	29	1	1	5	7	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.91	82	62	1	1	10	8	1	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.92	83	26	1	1	2	7	0	1	0	0	0	0	1	0	0	0	0	0
bs1	bs1.93	84	48	1	1	5	7	1	1	0	0	0	0	1	0	0	1	0	0
bs1	bs1.94	85	53	1	1	6	6	2	0	0	1	0	0	0	0	0	1	0	0
bs1	bs1.95	86	33	1	1	5	4	1	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.96	87	41	1	1	5	4	2	2	2	1	0	0	0	0	0	0	0	0
bs1	bs1.97	88	79	1	1	7	12	1	0	0	2	0	1	0	0	0	1	0	0
bs1	bs1.98	89	39	1	1	4	11	0	0	0	1	1	0	0	1	0	0	0	0
bs1	bs1.99	90	53	1	1	4	9	1	1	0	1	1	0	0	1	0	0	0	0
bs1	bs1.100	91	42	1	1	4	12	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.101	92	115	1	1	11	14	7	0	0	1	0	0	2	2	0	0	0	0
bs1	bs1.102	93	34	1	1	1	12	0	3	0	0	1	0	0	0	0	0	0	0
bs1	bs1.103	94	90	1	1	10	6	5	3	0	0	0	0	0	2	0	1	0	0
bs1	bs1.104	95	28	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0
bs1	bs1.105	96	42	1	1	5	4	2	2	0	1	1	0	1	0	0	0	0	0
bs1	bs1.106	97	105	1	1	9	9	2	0	0	0	1	0	1	0	0	0	0	0
bs1	bs1.107	98	52	1	1	9	8	1	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.108	99	22	1	1	1	3	0	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.109	100	67	1	1	7	6	0	0	0	0	0	0	0	1	0	0	0	0
bs1	bs1.111	101	89	1	1	10	7	3	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.112	102	90	1	1	9	11	3	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.113	103	100	1	1	8	8	8	2	0	0	0	0	1	0	0	1	0	0
bs1	bs1.114	104	92	1	1	12	7	4	3	0	0	0	0	0	0	0	0	0	0
bs1	bs1.115	105	58	1	1	9	8	2	2	0	0	0	0	1	0	0	0	0	0
bs1	bs1.116	106	66	1	1	9	7	4	0	0	0	0	0	0	0	0	1	0	0
bs1	bs1.118	107	60	1	1	8	6	3	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.119	108	53	1	1	7	5	3	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.120	109	57	1	1	6	6	0	3	0	0	0	0	1	0	0	0	0	0
bs1	bs1.121	110	56	1	1	8	5	2	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.122	111	53	1	1	6	7	1	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.123	112	51	1	1	7	8	2	2	0	1	0	0	1	0	0	0	0	0
bs1	bs1.124	113	49	1	1	8	7	0	3	0	0	0	0	1	0	0	0	0	0
bs1	bs1.125	114	57	1	1	8	4	3	0	2	0	0	0	0	0	0	0	0	0
bs1	bs1.126	115	46	1	1	5	6	0	0	0	0	0	0	0	0	0	0	1	0
bs1	bs1.127	116	63	1	1	9	8	2	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.128	117	77	1	1	9	5	6	2	0	0	0	0	0	1	0	2	0	0
bs1	bs1.129	118	73	1	1	8	10	2	2	0	0	2	0	0	0	0	2	0	0
bs1	bs1.130	119	61	1	1	7	7	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.131	120	102	1	1	8	8	4	1	0	0	1	0	0	0	0	1	0	0
bs1	bs1.132	121	96	2	2	4	6	3	2	0	0	0	0	1	0	0	0	0	0
bs1	bs1.132.sub.1	122	32	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.133	123	49	1	1	6	5	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.134	124	52	2	2	6	9	0	0	0	0	1	0	1	0	0	1	0	0
bs1	bs1.134.sub.1	125	15	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.135	126	55	1	1	3	7	0	3	0	0	1	0	0	0	0	0	0	0
bs1	bs1.137	127	35	1	1	6	5	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.138	128	41	1	1	7	6	1	0	0	0	0	0	0	0	0	1	0	0
bs1	bs1.140	129	51	1	1	7	6	2	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.141	130	37	1	1	7	5	1	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.142	131	42	1	1	4	10	0	1	0	0	0	0	0	0	0	2	0	0
bs1	bs1.143	132	44	1	1	3	7	1	2	0	0	0	0	1	0	0	0	0	0
bs1	bs1.144	133	31	1	1	2	5	0	5	0	1	0	0	0	0	0	0	0	0
bs1	bs1.145	134	24	1	1	2	5	0	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.146	135	121	1	1	10	17	1	2	0	0	1	0	0	2	1	0	0	0
bs1	bs1.147	136	45	1	1	7	6	1	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.148	137	94	1	1	11	16	2	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.149	138	49	1	1	8	8	1	0	0	0	1	0	0	0	0	1	0	0
bs1	bs1.150	139	61	1	1	10	11	2	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.151	140	74	1	1	8	16	2	0	0	1	1	0	0	1	0	2	0	0
bs1	bs1.152	141	91	1	1	11	10	3	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.154	142	166	1	1	14	15	6	3	1	1	0	0	0	2	0	0	0	0
bs1	bs1.160	143	126	1	1	12	7	4	0	0	1	0	0	0	2	0	0	0	0
bs1	bs1.161	144	158	1	1	9	16	5	0	0	1	2	0	1	0	0	1	0	0
bs1	bs1.162	145	164	1	1	20	14	3	0	0	1	0	0	0	2	0	0	0	0
bs1	bs1.163	146	142	1	1	14	11	2	3	0	1	0	0	0	2	1	2	0	0
bs1	bs1.164	147	117	1	1	10	11	4	3	0	0	0	0	0	2	0	1	1	0
bs1	bs1.165	148	90	1	1	10	9	4	2	0	0	0	0	0	0	0	0	2	0
bs1	bs1.166	149	83	1	2	7	6	4	2	0	0	1	0	0	1	0	0	0	0
bs1	bs1.167	150	100	1	1	8	7	4	0	2	1	0	0	1	1	0	0	0	0
bs1	bs1.168	151	198	1	1	22	22	4	0	0	1	1	0	0	1	0	3	0	0
bs1	bs1.171	152	127	1	1	8	5	6	2	0	0	0	0	1	2	0	0	0	0
bs1	bs1.179	153	121	1	1	15	10	6	1	2	0	1	0	1	0	0	0	0	0
bs1	bs1.180	154	46	1	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.181	155	30	1	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.182	156	95	1	1	9	13	3	0	0	0	0	0	0	2	0	1	0	0
bs1	bs1.183	157	37	1	1	4	6	1	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.184	158	47	1	1	5	5	1	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.185	159	26	1	1	2	5	0	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.186	160	42	1	1	4	7	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.187	161	176	1	1	15	17	4	1	1	1	0	0	1	2	0	1	0	0
bs1	bs1.188	162	91	1	1	10	12	0	2	0	0	0	0	0	0	0	2	0	0
bs1	bs1.189	163	203	1	1	19	22	6	0	0	0	0	0	1	1	0	0	0	0
bs1	bs1.190	164	97	1	1	12	12	2	0	0	0	0	0	0	0	0	2	0	0
bs1	bs1.191.sub.1	165	57	1	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.191.sub.2	166	16	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.191.sub.3	167	98	1	0	13	11	1	0	0	1	0	0	1	0	0	0	0	0
bs1	bs1.191.sub.4	168	157	1	0	19	13	7	0	0	1	1	0	1	1	0	1	0	0
bs1	bs1.191.sub.5	169	69	1	0	9	7	3	0	0	0	0	0	0	0	0	2	0	0
bs1	bs1.191.sub.6	170	77	1	1	8	10	0	0	0	0	1	0	0	0	0	1	0	0
bs1	bs1.191.sub.7	171	45	1	1	6	5	1	2	0	1	0	0	0	0	0	1	0	0
bs1	bs1.191.sub.8	172	32	1	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.191.sub.9	173	186	1	1	28	17	3	4	0	0	0	0	0	0	0	3	0	0
bs1	bs1.191.sub.10	174	102	1	1	13	7	2	2	0	1	0	0	0	0	0	1	0	0
bs1	bs1.191.sub.11	175	86	1	2	9	11	0	1	1	1	0	0	0	0	0	2	0	0
bs1	bs1.194	176	250	2	1	24	36	4	0	1	1	0	0	0	1	0	1	0	0
bs1	bs1.194.sub.1	177	80	1	0	8	9	2	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.195	178	150	1	1	14	15	0	2	0	0	1	0	0	0	0	0	0	0
bs1	bs1.196	179	314	1	1	29	29	17	0	0	0	1	0	0	0	0	1	0	0
bs1	bs1.197	180	79	1	1	5	9	0	4	0	0	1	0	0	0	0	0	0	0
bs1	bs1.198	181	156	1	1	15	14	6	0	0	0	1	0	0	1	0	0	0	0
bs1	bs1.199	182	164	1	1	13	18	0	4	0	1	1	0	0	1	0	3	0	0
bs1	bs1.200	183	50	1	1	5	7	0	2	0	0	0	0	0	0	0	0	1	0
bs1	bs1.201	184	90	1	1	13	6	3	2	0	1	0	0	0	1	0	1	0	0
bs1	bs1.202	185	71	1	1	8	10	1	2	0	0	0	0	1	0	0	0	0	0
bs1	bs1.203	186	121	1	1	6	8	3	4	0	1	0	0	2	0	0	2	0	0
bs1	bs1.204	187	180	3	1	17	10	9	4	0	0	1	0	0	0	0	4	0	0
bs1	bs1.204.sub.1	188	25	1	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.204.sub.2	189	129	1	0	12	8	8	1	0	0	0	0	0	0	0	3	0	0
bs1	bs1.205	190	91	1	1	9	8	2	4	0	0	0	0	1	0	0	0	0	0
bs1	bs1.206	191	46	1	1	7	4	0	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.207	192	59	1	1	3	5	1	2	0	0	0	0	1	0	0	1	0	0
bs1	bs1.208	193	202	1	1	19	22	3	4	0	0	2	0	1	0	0	4	0	0
bs1	bs1.209	194	46	1	1	3	3	2	3	0	0	0	0	0	0	0	2	0	0
bs1	bs1.210	195	128	2	1	13	15	1	0	0	0	1	0	0	0	0	1	0	0
bs1	bs1.210.sub.1	196	21	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.211	197	49	1	1	4	5	0	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.212	198	96	1	1	8	9	1	0	0	0	0	0	1	0	0	2	0	0
bs1	bs1.213	199	93	1	1	11	8	0	1	0	0	0	0	0	0	0	1	0	0
bs1	bs1.214	200	43	1	0	6	6	0	0	2	0	1	0	0	0	0	0	0	0
bs1	bs1.215	201	53	1	1	4	9	1	3	0	1	0	0	0	0	0	1	0	0
bs1	bs1.216	202	52	1	1	5	4	1	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.217	203	39	1	1	4	4	1	2	0	0	0	0	0	0	0	0	1	0
bs1	bs1.218	204	53	1	1	5	9	0	2	2	1	0	0	1	0	0	0	0	0
bs1	bs1.219	205	59	1	2	5	11	2	0	0	1	0	0	1	0	0	0	0	0
bs1	bs1.220	206	51	1	1	5	10	1	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.221	207	67	1	1	5	13	0	1	0	0	1	0	0	0	0	0	0	0
bs1	bs1.222	208	89	1	1	10	13	2	0	0	1	0	0	0	1	0	0	0	0
bs1	bs1.223	209	41	1	1	5	4	0	3	0	0	0	0	0	0	0	1	0	0
bs1	bs1.224	210	95	1	1	12	7	4	0	0	0	0	0	1	1	0	0	0	0
bs1	bs1.225	211	88	1	1	9	16	1	0	0	1	0	0	0	0	0	2	0	0
bs1	bs1.226	212	40	1	1	5	10	2	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.227	213	63	1	1	4	7	0	5	0	0	0	0	1	0	0	0	0	0
bs1	bs1.228	214	58	1	1	7	12	1	0	0	0	0	0	0	0	0	1	0	0
bs1	bs1.229	215	55	1	1	5	12	0	1	0	1	1	0	0	0	0	0	0	0
bs1	bs1.230	216	229	1	1	18	19	11	0	0	1	0	0	0	0	0	1	1	0
bs1	bs1.231	217	167	1	1	12	16	4	0	0	0	1	0	0	0	1	1	0	0
bs1	bs1.232	218	138	1	1	13	11	3	3	0	1	1	0	0	0	0	0	1	0
bs1	bs1.234	219	83	1	1	6	9	0	3	0	1	0	0	0	0	0	0	0	0
bs1	bs1.235	220	55	1	1	4	6	0	4	0	0	1	0	0	0	0	1	0	0
bs1	bs1.236	221	110	1	1	9	10	2	0	0	0	4	0	0	0	0	0	0	0
bs1	bs1.237	222	56	1	1	2	7	1	2	0	0	2	0	0	0	0	0	0	0
bs1	bs1.239	223	52	1	1	7	9	0	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.240	224	66	1	1	5	8	0	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.241	225	24	1	1	3	5	0	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.243	226	69	1	1	6	9	3	4	0	0	0	0	0	0	0	0	0	0
bs1	bs1.244	227	80	1	1	9	10	1	2	1	0	1	0	0	0	0	1	0	0
bs1	bs1.245	228	52	1	1	4	10	0	0	0	0	0	0	0	0	0	1	1	0
bs1	bs1.246	229	63	1	1	6	12	0	2	0	0	0	0	0	0	0	1	0	0
bs1	bs1.247	230	123	1	1	14	13	1	1	0	0	1	0	0	1	0	0	0	0
bs1	bs1.248	231	169	1	1	18	17	3	0	0	0	0	0	0	0	1	0	0	0
bs1	bs1.249	232	88	1	1	5	9	0	2	0	0	1	0	0	0	0	1	0	0
bs1	bs1.250	233	32	1	1	5	7	0	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.251	234	20	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.252	235	35	1	1	4	8	0	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.253	236	50	1	1	3	5	0	2	0	0	1	0	0	0	0	1	0	0
bs1	bs1.254	237	116	1	1	10	13	2	2	0	0	1	0	0	0	0	2	0	0
bs1	bs1.255	238	121	1	1	9	10	3	1	0	0	0	0	1	0	0	2	0	0
bs1	bs1.256	239	226	1	1	14	12	4	2	0	1	2	1	0	4	0	0	0	0
bs1	bs1.257	240	168	1	1	15	17	6	0	0	1	0	0	0	0	0	1	0	0
bs1	bs1.258	241	172	1	1	21	17	5	5	0	1	0	0	0	1	0	1	1	0
bs1	bs1.259	242	103	1	1	13	7	5	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.260	243	168	1	1	19	12	11	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.261	244	174	1	2	17	12	8	0	0	0	1	0	1	1	0	0	0	0
bs1	bs1.262	245	173	1	1	23	19	6	7	0	1	0	0	0	0	0	0	0	0
bs1	bs1.263	246	61	1	1	5	11	1	0	0	0	1	0	0	0	0	0	0	0
bs1	bs1.264	247	49	1	1	8	6	1	0	0	1	0	0	0	0	0	0	0	0
bs1	bs1.265	248	55	1	1	6	8	0	0	0	0	0	0	0	0	0	2	0	0
bs1	bs1.266	249	56	1	1	6	9	0	0	0	0	0	0	0	0	0	0	1	0
bs1	bs1.267	250	76	1	1	10	4	7	0	0	0	0	0	0	0	0	0	1	0
bs1	bs1.268	251	46	1	1	5	6	0	1	0	1	0	0	0	0	0	0	1	0
bs1	bs1.269	252	33	1	1	2	4	1	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.270	253	56	1	1	6	7	2	2	0	0	1	0	0	0	0	1	0	0
bs1	bs1.271	254	31	1	1	2	8	0	2	0	1	0	0	0	0	0	0	0	0
bs1	bs1.272	255	31	1	1	4	6	0	1	0	1	0	0	0	0	0	0	0	0
bs1	bs1.273	256	41	1	1	2	6	0	1	0	1	1	0	0	0	0	0	0	0
bs1	bs1.274	257	73	1	1	7	6	2	2	0	1	0	0	1	1	0	0	0	0
bs1	bs1.276	258	140	1	1	14	7	10	4	0	0	0	0	0	0	0	1	0	0
bs1	bs1.277	259	63	1	1	10	6	2	1	0	0	0	0	0	0	0	0	0	0
bs1	bs1.278	260	82	1	1	7	8	2	2	0	0	0	0	0	0	0	0	0	0
bs1	bs1.279	261	55	1	1	6	5	2	0	0	0	0	0	0	0	0	0	0	0
bs1	bs1.280	262	56	1	1	7	3	4	0	0	0	0	0	0	0	0	0	0	0
