page	physical_folio	record_id	ordinal_class	ordinal_binary	locus	field_ordinal	field_role	relative_quartile	within_field_position	field_end	local_structure	page_host	wrapper	frame	inner_d	right_family	dy	b3	right_closure	other_compiler	source_token	claim_state
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	10	INSTRUCTION_CLAUSE_LIKE	3	LAST	DY	LAST:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	11	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	12	RECORD_CLOSER_LIKE	3	FIRST	DY	FIRST:DY	lsheckhy	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lsheckhy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	12	RECORD_CLOSER_LIKE	3	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R01	EARLIER	0	f75v.46	12	RECORD_CLOSER_LIKE	3	LAST	DY	LAST:DY	olche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	1	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	kolke	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	kolkedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	2	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	3	SHORT_ARGUMENT_LIKE	1	FIRST	DY	FIRST:DY	oky	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoky	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	3	SHORT_ARGUMENT_LIKE	1	LAST	DY	LAST:DY	lpch	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	lpchdy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	4	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	ch	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qotchdy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.60	5	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	SINGLE:LINE_END	lol	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.67	6	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	ykee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	ykeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.67	7	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	FIRST:LINE_END	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.67	7	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	LINE_END	MIDDLE:LINE_END	ot	NONE	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	otain	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	8	SHORT_ARGUMENT_LIKE	2	FIRST	DY	FIRST:DY	okeshey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	okeshey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	8	SHORT_ARGUMENT_LIKE	2	LAST	DY	LAST:DY	olke	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olkedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	9	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	olke	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olkedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.69	10	SHORT_ARGUMENT_LIKE	3	FIRST	LINE_END	FIRST:LINE_END	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	11	SHORT_ARGUMENT_LIKE	3	FIRST	DY	FIRST:DY	okey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	11	SHORT_ARGUMENT_LIKE	3	LAST	DY	LAST:DY	olche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	12	RECORD_CLOSER_LIKE	3	FIRST	LINE_END	FIRST:LINE_END	otey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	otey	OPAQUE_COMPILER_CELL_NO_GLOSS
f75v	f75	Q13|f75v|R02	LATER	1	f75v.70	12	RECORD_CLOSER_LIKE	3	LAST	LINE_END	LAST:LINE_END	orol	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	orol	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	1	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	ee	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qoteedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	2	SHORT_ARGUMENT_LIKE	0	FIRST	DY	FIRST:DY	ok	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qokaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	4	SHORT_ARGUMENT_LIKE	0	LAST	DY	LAST:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.11	5	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	ee	NONE	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	oteedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.14	7	INSTRUCTION_CLAUSE_LIKE	0	LAST	DY	LAST:DY	ee	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qoteedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.14	8	SHORT_ARGUMENT_LIKE	0	FIRST	DY	FIRST:DY	ok	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qokaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.14	9	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.14	10	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	e	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qotedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.16	12	INSTRUCTION_CLAUSE_LIKE	0	FIRST	DY	FIRST:DY	ot	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qotaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.16	12	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qokaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.16	13	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	olchee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qolcheedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.16	14	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.16	15	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	SINGLE:LINE_END	lol	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lol	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	16	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	17	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	lchey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lchey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	17	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	lsheey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lsheey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	17	INSTRUCTION_CLAUSE_LIKE	1	LAST	DY	LAST:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	18	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	19	INSTRUCTION_CLAUSE_LIKE	1	FIRST	LINE_END	FIRST:LINE_END	ok	q	NONE	0	ar	0	0	ar:0:0	NONE:0:ar:0:0	qokar	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	19	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	LINE_END	MIDDLE:LINE_END	okeey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.19	19	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	LINE_END	MIDDLE:LINE_END	l	NONE	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	laiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.20	20	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	ot	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qotain	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.20	20	INSTRUCTION_CLAUSE_LIKE	1	LAST	DY	LAST:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.20	21	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	eey	q	OT	0	NONE	0	0	NONE:0:0	OT:0:NONE:0:0	qoteey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.20	21	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.20	21	INSTRUCTION_CLAUSE_LIKE	1	LAST	DY	LAST:DY	e	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qotedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.21	24	SHORT_ARGUMENT_LIKE	1	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.21	25	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	oke	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.21	26	INSTRUCTION_CLAUSE_LIKE	2	FIRST	LINE_END	FIRST:LINE_END	okeey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.21	26	INSTRUCTION_CLAUSE_LIKE	2	LAST	LINE_END	LAST:LINE_END	olaiiny	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	olaiiny	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	27	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	ee	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qoteedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	28	SHORT_ARGUMENT_LIKE	2	FIRST	DY	FIRST:DY	al	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	al	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	28	SHORT_ARGUMENT_LIKE	2	LAST	DY	LAST:DY	lche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	lchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	29	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	FIRST:DY	r	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	r	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	29	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	oin	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	oin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	29	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	LAST:DY	oke	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	okedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.22	30	SHORT_ARGUMENT_LIKE	2	SINGLE	LINE_END	SINGLE:LINE_END	oky	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qoky	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.26	31	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	ee	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qoteedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.26	32	SHORT_ARGUMENT_LIKE	2	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.26	33	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	FIRST:DY	ok	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qokaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.26	33	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	LAST:DY	lche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	lchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.26	34	SHORT_ARGUMENT_LIKE	2	SINGLE	LINE_END	SINGLE:LINE_END	okaly	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokaly	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.27	36	INSTRUCTION_CLAUSE_LIKE	2	FIRST	DY	FIRST:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.27	36	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	ok	NONE	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	okaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.27	37	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.27	38	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	e	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qotedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.28	39	INSTRUCTION_CLAUSE_LIKE	3	FIRST	DY	FIRST:DY	olchey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	olchey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.28	39	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	DY	MIDDLE:DY	otey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qotey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.28	39	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	DY	MIDDLE:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.28	39	INSTRUCTION_CLAUSE_LIKE	3	LAST	DY	LAST:DY	olchee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	olcheedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.28	40	SHORT_ARGUMENT_LIKE	3	LAST	LINE_END	LAST:LINE_END	lo	NONE	NONE	0	NONE	0	1	NONE:0:1	NONE:0:NONE:0:1	lom	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.29	41	INSTRUCTION_CLAUSE_LIKE	3	LAST	DY	LAST:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.29	42	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	okee	q	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	qokeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.29	43	SHORT_ARGUMENT_LIKE	3	SINGLE	LINE_END	SINGLE:LINE_END	ot	q	NONE	0	al	0	0	al:0:0	NONE:0:al:0:0	qotal	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.31	44	INSTRUCTION_CLAUSE_LIKE	3	FIRST	DY	FIRST:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.31	44	INSTRUCTION_CLAUSE_LIKE	3	MIDDLE	DY	MIDDLE:DY	okeey	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qokeey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.31	44	INSTRUCTION_CLAUSE_LIKE	3	LAST	DY	LAST:DY	e	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qotedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.31	45	SHORT_ARGUMENT_LIKE	3	SINGLE	DY	SINGLE:DY	e	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qotedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.31	46	SHORT_ARGUMENT_LIKE	3	SINGLE	LINE_END	SINGLE:LINE_END	otary	q	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	qotary	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.37	47	INSTRUCTION_CLAUSE_LIKE	3	LAST	DY	LAST:DY	ee	q	OT	0	NONE	1	0	NONE:1:0	OT:0:NONE:1:0	qoteedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.37	48	SHORT_ARGUMENT_LIKE	3	FIRST	DY	FIRST:DY	ok	q	NONE	0	ain	0	0	ain:0:0	NONE:0:ain:0:0	qokain	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R01	EARLIER	0	f77r.37	49	SHORT_ARGUMENT_LIKE	3	LAST	DY	LAST:DY	lche	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	lchedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.38	1	UNRESOLVED_EDGE_CLASS	0	FIRST	DY	FIRST:DY	pol	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	pol	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.38	2	SHORT_ARGUMENT_LIKE	0	SINGLE	DY	SINGLE:DY	ee	q	O	0	NONE	1	0	NONE:1:0	O:0:NONE:1:0	qoeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.38	3	INSTRUCTION_CLAUSE_LIKE	0	FIRST	DY	FIRST:DY	ok	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qokaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.38	3	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.38	3	INSTRUCTION_CLAUSE_LIKE	0	MIDDLE	DY	MIDDLE:DY	lt	NONE	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	ltaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.38	4	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	SINGLE:LINE_END	l	q	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	qol	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.39	5	INSTRUCTION_CLAUSE_LIKE	1	FIRST	DY	FIRST:DY	l	NONE	O	0	aiin	0	0	aiin:0:0	O:0:aiin:0:0	olaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.39	5	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	lsheey	NONE	NONE	0	NONE	0	0	NONE:0:0	NONE:0:NONE:0:0	lsheey	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.39	5	INSTRUCTION_CLAUSE_LIKE	1	MIDDLE	DY	MIDDLE:DY	yk	q	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	qykaiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.39	6	SHORT_ARGUMENT_LIKE	1	SINGLE	LINE_END	SINGLE:LINE_END	l	NONE	NONE	0	aiin	0	0	aiin:0:0	NONE:0:aiin:0:0	laiin	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.40	7	INSTRUCTION_CLAUSE_LIKE	2	MIDDLE	DY	MIDDLE:DY	l	NONE	O	0	NONE	0	0	NONE:0:0	O:0:NONE:0:0	ol	OPAQUE_COMPILER_CELL_NO_GLOSS
f77r	f77	Q13|f77r|R02	LATER	1	f77r.40	7	INSTRUCTION_CLAUSE_LIKE	2	LAST	DY	LAST:DY	eee	NONE	NONE	0	NONE	1	0	NONE:1:0	NONE:0:NONE:1:0	eeedy	OPAQUE_COMPILER_CELL_NO_GLOSS
