record_id	page	physical_folio	locus	line_ordinal_in_record	field_count	group_count	raw_template	raw_global_frequency	raw_cross_folio_support	raw_seen_other_folio	host_template	host_global_frequency	host_cross_folio_support	host_seen_other_folio	compiler_template	compiler_global_frequency	compiler_cross_folio_support	compiler_seen_other_folio	counts_template	counts_global_frequency	counts_cross_folio_support	counts_seen_other_folio	coarse_template	coarse_global_frequency	coarse_cross_folio_support	coarse_seen_other_folio
Q13|f76v|R01	f76v	f76	f76v.30	10	3	11	"[""tchedy"",""lshees|aiin|chees|tchy|rshed|chkaiin|sheky|shtal|cheedy"",""lsan""]"	1	1	0	"[""che"",""lshees|aiin|es|chy|rshed|k|eky|t|e"",""lsan""]"	1	1	0	"[""t:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|ch:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|sh:NONE:0:al:0:0|che:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,9,1]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	5	4	1
Q13|f76v|R01	f76v	f76	f76v.31	11	2	10	"[""sair|shekaiiin|shets|aiiin|shety|otey|okaiin|otedy"",""qotar|chedy""]"	1	1	0	"[""air|ekaiiin|ets|aiiin|ety|otey|ok|e"",""ot|y""]"	1	1	0	"[""s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|NONE:OT:0:NONE:1:0"",""q:NONE:0:ar:0:0|che:NONE:1:NONE:0:0""]"	1	1	0	[8,2]	4	3	1	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
Q13|f76v|R01	f76v	f76	f76v.32	12	2	10	"[""tain|sheey|qotain|chedy|qokaiin|chedy|taiin|chckhedy"",""otol|oty""]"	1	1	0	"[""ain|eey|ot|y|ok|y|aiin|ckhe"",""ol|y""]"	1	1	0	"[""t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|q:NONE:0:aiin:0:0|che:NONE:1:NONE:0:0|t:NONE:0:NONE:0:0|ch:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:0:0|NONE:OT:0:NONE:0:0""]"	1	1	0	[8,2]	4	3	1	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
Q13|f76v|R01	f76v	f76	f76v.33	13	1	3	"[""saiin|otaiin|shckhedy""]"	1	1	0	"[""aiin|ot|ckhe""]"	1	1	0	"[""s:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0""]"	1	1	0	[3]	3	3	1	"[[""L3P"",""DY""]]"	7	4	1
Q13|f76v|R01	f76v	f76	f76v.36	14	1	6	"[""daiin|cheol|teey|lshety|okeey|qeedy""]"	1	1	0	"[""aiin|l|eey|lshety|okeey|ee""]"	1	1	0	"[""d:NONE:0:NONE:0:0|che:O:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0""]"	1	1	0	[6]	6	3	1	"[[""L3P"",""DY""]]"	7	4	1
Q13|f76v|R01	f76v	f76	f76v.40	15	4	11	"[""sol|shedy"",""qoky|daiin|shedy"",""chey|qokaiin|cheedy"",""qo|char|aiin""]"	1	1	0	"[""l|e"",""oky|aiin|e"",""y|ok|e"",""o|ar|aiin""]"	1	1	0	"[""s:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""che:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|che:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,3,3,3]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	1	1	0
Q13|f76v|R01	f76v	f76	f76v.41	16	2	9	"[""sol|shey|chedy|qokedy"",""chedy|qol|r|aiin|shedy""]"	1	1	0	"[""l|ey|y|oke"",""y|l|r|aiin|e""]"	1	1	0	"[""s:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:1:0"",""che:NONE:1:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0""]"	1	1	0	[4,5]	2	2	1	"[[""L3P"",""DY""],[""L3P"",""DY""]]"	3	3	1
Q13|f77r|R01	f77r	f77	f77r.11	1	6	9	"[""qoteedy"",""qokaiin|shedy"",""chol|shedy"",""shcthey|qokeedy"",""oteedy"",""cham""]"	1	1	0	"[""ee"",""ok|e"",""l|e"",""cthey|okee"",""ee"",""a""]"	1	1	0	"[""q:OT:0:NONE:1:0"",""q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""ch:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""ch:NONE:0:NONE:0:1""]"	1	1	0	[1,2,2,2,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f77r|R02	f77r	f77	f77r.38	1	4	9	"[""pol|shedy"",""qoeedy"",""qokaiin|chcphey|qol|ltaiin|shedy"",""qol""]"	1	1	0	"[""pol|e"",""ee"",""ok|cphey|l|lt|e"",""l""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:O:0:NONE:1:0"",""q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:O:0:NONE:0:0""]"	1	1	0	[2,1,5,1]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	4	2	1
Q13|f77r|R02	f77r	f77	f77r.39	2	2	7	"[""olaiin|cheey|sheckhey|lsheey|qykaiin|sheedy"",""laiin""]"	1	1	0	"[""l|ey|eckhey|lsheey|yk|ee"",""l""]"	1	1	0	"[""NONE:O:0:aiin:0:0|che:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:aiin:0:0""]"	1	1	0	[6,1]	1	1	0	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
Q13|f77r|R01	f77r	f77	f77r.14	2	4	8	"[""sokcheey|sain|sheeol|qoteedy"",""qokaiin|shedy"",""qokeedy"",""qotedy""]"	1	1	0	"[""okcheey|ain|eeol|ee"",""ok|e"",""okee"",""e""]"	1	1	0	"[""s:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0""]"	1	1	0	[4,2,1,1]	2	2	1	"[[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	1	1	0
Q13|f77r|R02	f77r	f77	f77r.40	3	3	8	"[""daiiin|ol|eeedy"",""okaiin|sheeol|qotaiin|shody"",""qoty""]"	1	1	0	"[""aiiin|l|eee"",""ok|eeol|ot|o"",""y""]"	1	1	0	"[""d:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:OT:0:NONE:0:0""]"	1	1	0	[3,4,1]	2	1	0	"[[""L3P"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	3	3	1
Q13|f77r|R02	f77r	f77	f77r.44	4	3	8	"[""sheey|qepchedy"",""qol|cheedy"",""qokear|cheey|loly|dy""]"	1	1	0	"[""eey|epche"",""l|e"",""oke|ey|loly|y""]"	1	1	0	"[""sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:O:0:NONE:0:0|che:NONE:0:NONE:1:0"",""q:NONE:0:ar:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0""]"	1	1	0	[2,2,4]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	9	6	1
Q13|f77r|R01	f77r	f77	f77r.16	3	5	8	"[""sshedy"",""qotaiin|chedy|qokaiin|shedy"",""qolcheedy"",""qokeedy"",""lol""]"	1	1	0	"[""she"",""ot|y|ok|e"",""olchee"",""okee"",""lol""]"	1	1	0	"[""s:NONE:0:NONE:1:0"",""q:NONE:0:aiin:0:0|che:NONE:1:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,4,1,1,1]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	3	3	1
Q13|f77r|R02	f77r	f77	f77r.48	5	1	2	"[""sodar|oloky""]"	1	1	0	"[""d|oloky""]"	1	1	0	"[""s:O:0:ar:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[2]	5	4	1	"[[""S12"",""LINE_END""]]"	6	3	1
Q13|f77r|R01	f77r	f77	f77r.19	4	4	9	"[""qokeedy"",""lchey|lsheey|qokeedy"",""qokeedy"",""qokar|qokeey|laiin|chey""]"	1	1	0	"[""okee"",""lchey|lsheey|okee"",""okee"",""ok|okeey|l|y""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:ar:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0""]"	1	1	0	[1,3,1,4]	3	3	1	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	3	3	1
Q13|f77r|R01	f77r	f77	f77r.20	5	3	8	"[""qotain|sheal|qokeedy"",""qoteey|qokain|sheey|qotedy"",""dalchedy""]"	1	1	0	"[""ot|e|okee"",""eey|ok|eey|e"",""alche""]"	1	1	0	"[""q:NONE:0:ain:0:0|sh:NONE:0:al:0:0|q:NONE:0:NONE:1:0"",""q:OT:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""d:NONE:0:NONE:1:0""]"	1	1	0	[3,4,1]	2	1	0	"[[""L3P"",""DY""],[""L3P"",""DY""],[""S12"",""DY""]]"	1	1	0
Q13|f77r|R01	f77r	f77	f77r.21	6	4	8	"[""chedaiin|shedy"",""qokeedy"",""qokedy"",""qokeey|chedy|shear|olaiiny""]"	1	1	0	"[""d|e"",""okee"",""oke"",""okeey|y|e|olaiiny""]"	1	1	0	"[""che:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|sh:NONE:0:ar:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,1,1,4]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	5	4	1
Q13|f77r|R01	f77r	f77	f77r.22	7	4	10	"[""qoteedy"",""al|lchedy"",""r|oin|chy|chedaiin|cheey|okedy"",""qoky""]"	1	1	0	"[""ee"",""al|lche"",""r|oin|y|d|ey|oke"",""oky""]"	1	1	0	"[""q:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|che:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0""]"	1	1	0	[1,2,6,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	4	2	1
Q13|f77r|R01	f77r	f77	f77r.26	8	4	6	"[""qoteedy"",""qokeedy"",""qokaiin|chcthy|lchedy"",""qokaly""]"	1	1	0	"[""ee"",""okee"",""ok|cthy|lche"",""okaly""]"	1	1	0	"[""q:OT:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0""]"	1	1	0	[1,1,3,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	4	2	1
Q13|f77r|R01	f77r	f77	f77r.27	9	4	6	"[""solchedy"",""qokain|okaiin|shedy"",""qokeedy"",""qotedy""]"	1	1	0	"[""olche"",""ok|ok|e"",""okee"",""e""]"	1	1	0	"[""s:NONE:0:NONE:1:0"",""q:NONE:0:ain:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0""]"	1	1	0	[1,3,1,1]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	1	1	0
Q13|f77r|R01	f77r	f77	f77r.28	10	2	6	"[""olchey|qotey|qokain|olcheedy"",""sar|lom""]"	1	1	0	"[""olchey|otey|ok|olchee"",""ar|lo""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:NONE:1:0"",""s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:1""]"	1	1	0	[4,2]	1	1	0	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
Q13|f77r|R01	f77r	f77	f77r.29	11	3	5	"[""saiin|cheeol|qokeedy"",""qokeedy"",""qotal""]"	1	1	0	"[""aiin|eol|okee"",""okee"",""ot""]"	1	1	0	"[""s:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:al:0:0""]"	1	1	0	[3,1,1]	3	3	1	"[[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	4	3	1
Q13|f77r|R01	f77r	f77	f77r.31	12	3	6	"[""qokain|chckhy|qokeey|qotedy"",""qotedy"",""qotary""]"	1	1	0	"[""ok|ckhy|okeey|e"",""e"",""otary""]"	1	1	0	"[""q:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""q:NONE:0:NONE:0:0""]"	1	1	0	[4,1,1]	2	2	1	"[[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	4	3	1
Q13|f77r|R01	f77r	f77	f77r.37	13	3	7	"[""teeolain|chey|qoteedy"",""qokain|cheedy"",""cheey|lchedy""]"	1	1	0	"[""eeol|y|ee"",""ok|e"",""ey|lche""]"	1	1	0	"[""t:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""q:NONE:0:ain:0:0|che:NONE:0:NONE:1:0"",""che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0""]"	1	1	0	[3,2,2]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	5	3	1
Q13|f77v|R01	f77v	f77	f77v.6	1	7	11	"[""qetedy"",""shedy"",""qotol|odal|chal|dar|qopshedy"",""qotedy"",""qotedy"",""qokedy"",""dal""]"	1	1	0	"[""ete"",""e"",""ol|d|al|ar|opshe"",""e"",""e"",""oke"",""al""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""q:OT:0:NONE:0:0|NONE:O:0:al:0:0|ch:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0""]"	1	1	0	[1,1,5,1,1,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	1	1	0
Q13|f77v|R02	f77v	f77	f77v.16	1	4	8	"[""tedal|daiin|okaiin|shedy"",""qokedy"",""qokain|otedy"",""dasy""]"	1	1	0	"[""ed|aiin|ok|e"",""oke"",""ok|e"",""asy""]"	1	1	0	"[""t:NONE:0:al:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0"",""d:NONE:0:NONE:0:0""]"	1	1	0	[4,1,2,1]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	3	3	1
Q13|f77v|R02	f77v	f77	f77v.17	2	4	7	"[""olchedy"",""qol|shedy"",""qokchedy"",""qokeey|daiin|olol""]"	1	1	0	"[""olche"",""l|e"",""okche"",""okeey|aiin|olol""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,2,1,3]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	5	4	1
Q13|f77v|R01	f77v	f77	f77v.8	2	6	10	"[""qokeeey|shedy"",""qokeedy"",""qodykey|qokedy"",""rsheedy"",""taiiin|sheol|teedy"",""yry""]"	1	1	0	"[""okeeey|e"",""okee"",""odykey|oke"",""rshee"",""aiiin|eol|ee"",""yry""]"	1	1	0	"[""q:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|t:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,1,2,1,3,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	1	1	0
Q13|f77v|R02	f77v	f77	f77v.18	3	2	7	"[""qokaiin|sheol|ekedy"",""qokey|qokal|dal|daly""]"	1	1	0	"[""ok|eol|eke"",""okey|ok|al|aly""]"	1	1	0	"[""q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:al:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0""]"	1	1	0	[3,4]	3	2	1	"[[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	14	8	1
Q13|f77v|R02	f77v	f77	f77v.19	4	1	7	"[""qoraiin|shey|qokaiin|chal|aiiin|chedy|qol""]"	1	1	0	"[""or|ey|ok|al|aiiin|y|l""]"	1	1	0	"[""q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:O:0:NONE:0:0""]"	1	1	0	[7]	5	5	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f77v|R02	f77v	f77	f77v.27	5	3	9	"[""tshedy"",""qokain|chedal|fchedy"",""cheky|sain|chedy|qokain|ol""]"	1	1	0	"[""she"",""ok|d|fche"",""ky|ain|y|ok|l""]"	1	1	0	"[""t:NONE:0:NONE:1:0"",""q:NONE:0:ain:0:0|che:NONE:0:al:0:0|NONE:NONE:0:NONE:1:0"",""che:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|NONE:O:0:NONE:0:0""]"	1	1	0	[1,3,5]	2	2	1	"[[""S12"",""DY""],[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	5	3	1
Q13|f77v|R01	f77v	f77	f77v.12	3	4	11	"[""lchedy"",""shedal|qokedy"",""okal|chedy|qokal|shedy"",""chedy|qol|chdy|lam""]"	1	1	0	"[""lche"",""ed|oke"",""ok|y|ok|e"",""y|l|y|la""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""sh:NONE:0:al:0:0|q:NONE:0:NONE:1:0"",""NONE:NONE:0:al:0:0|che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|sh:NONE:0:NONE:1:0"",""che:NONE:1:NONE:0:0|q:O:0:NONE:0:0|ch:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:1""]"	1	1	0	[1,2,4,4]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	4	4	1
Q13|f77v|R02	f77v	f77	f77v.30	6	3	9	"[""shey|ol|sheey|qokedy"",""lchedy"",""qokaiin|dal|daiin|chedy""]"	1	1	0	"[""ey|l|eey|oke"",""lche"",""ok|al|aiin|y""]"	1	1	0	"[""sh:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:aiin:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0""]"	1	1	0	[4,1,4]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	6	5	1
Q13|f77v|R01	f77v	f77	f77v.13	4	4	12	"[""sor|sheol|chdy|qokeedy"",""dar|shedy"",""chedy|qokal|chedy|qokey|lshedy"",""dal""]"	1	1	0	"[""or|eol|y|okee"",""ar|e"",""y|ok|y|okey|lshe"",""al""]"	1	1	0	"[""s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|ch:NONE:1:NONE:0:0|q:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0""]"	1	1	0	[4,2,5,1]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	1	1	0
Q13|f77v|R02	f77v	f77	f77v.34	7	4	8	"[""solkchedy"",""shar|ytal|dy|dychedy"",""lkchey|qokedy"",""rched""]"	1	1	0	"[""olkche"",""ar|yt|y|yche"",""lkchey|oke"",""rched""]"	1	1	0	"[""s:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,4,2,1]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f77v|R01	f77v	f77	f77v.15	5	1	3	"[""qol|kaiin|shey""]"	1	1	0	"[""l|k|ey""]"	1	1	0	"[""q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0""]"	1	1	0	[3]	3	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f78r|R01	f78r	f78	f78r.4	1	6	7	"[""qokeedy"",""qokedy"",""shedy"",""tchedy"",""otar|olkedy"",""dam""]"	1	1	0	"[""okee"",""oke"",""e"",""che"",""ot|olke"",""a""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""t:NONE:0:NONE:1:0"",""NONE:NONE:0:ar:0:0|NONE:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:1""]"	1	1	0	[1,1,1,1,2,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f78r|R01	f78r	f78	f78r.8	2	7	8	"[""dshedy"",""qokedy"",""okar|qokedy"",""shedy"",""ykedy"",""shedy"",""qoky""]"	1	1	0	"[""she"",""oke"",""ok|oke"",""e"",""yke"",""e"",""oky""]"	1	1	0	"[""d:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:ar:0:0|q:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0""]"	1	1	0	[1,1,2,1,1,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	4	3	1
Q13|f78r|R01	f78r	f78	f78r.9	3	5	8	"[""schedy"",""keedy"",""qokedy"",""chckhd|qokain|chedy|qotedy"",""dy""]"	1	1	0	"[""che"",""kee"",""oke"",""ckhd|ok|y|e"",""y""]"	1	1	0	"[""s:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""ch:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|q:OT:0:NONE:1:0"",""d:NONE:0:NONE:0:0""]"	1	1	0	[1,1,1,4,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f78r|R01	f78r	f78	f78r.11	4	4	8	"[""qoky|okeedy"",""sheety|qoteedy"",""otey|shckhedy"",""sokol|or""]"	1	1	0	"[""oky|okee"",""eety|ee"",""otey|ckhe"",""okol|or""]"	1	1	0	"[""q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,2,2,2]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	3	2	1
