language_id	panel	module	source_sta_sequence	held_folio	mapped_phoneme_sequence	modal_realization	modal_fold_count	stable_9_of_12
ARMENIAN	UNRELATED_CONTROL	s-	C2	f113	m	m	10	1
ARMENIAN	UNRELATED_CONTROL	s-	C2	f114	m	m	10	1
ARMENIAN	UNRELATED_CONTROL	s-	C2	f115	m	m	10	1
ARMENIAN	UNRELATED_CONTROL	s-	C2	f116	m	m	10	1
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f103	a l	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f104	u n	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f105	k u	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f106	o r	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f107	o r	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f108	a l	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f111	o r	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f112	a l	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f113	o r	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f114	a l	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f115	a v	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dy	B1 A2	f116	a l	a l	5	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	u o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	k o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	o tʃʰ kʰ	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	o a l	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	o o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	o o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	u o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	k o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	o tʃʰ kʰ	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	o a l	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	o o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	o o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	a o r	a o r	6	0
ARMENIAN	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	a o r	a o r	6	0
CHECHEN	UNRELATED_CONTROL	q-	D1	f103	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f104	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f105	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f106	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f107	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f108	ɐ	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f111	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f112	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f113	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f114	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f115	m	m	11	1
CHECHEN	UNRELATED_CONTROL	q-	D1	f116	m	m	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f103	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f104	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f105	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f106	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f107	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f108	ɐ	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f111	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f112	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f113	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f114	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f115	l	l	11	1
CHECHEN	UNRELATED_CONTROL	d-	B1	f116	l	l	11	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f103	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f104	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f105	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f106	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f107	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f108	ɐ	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f111	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f112	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f113	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f114	m	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f115	ɐ	m	10	1
CHECHEN	UNRELATED_CONTROL	s-	C2	f116	m	m	10	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f103	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f104	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f105	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f106	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f107	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f108	ɐ n	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f111	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f112	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f113	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f114	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f115	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dy	B1 A2	f116	l ɐ	l ɐ	11	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	ɐ l ɐ	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	l l ɐ	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	ɐ l ɐ	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	l ɐ m	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	l l ɐ	l ɐ m	10	1
CHECHEN	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	l ɐ m	l ɐ m	10	1
AVAR	UNRELATED_CONTROL	q-	D1	f103	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f104	m	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f105	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f106	m	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f107	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f108	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f111	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f112	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f113	ɐ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f114	tʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f115	tsʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	q-	D1	f116	tsʼ	tʼ	7	0
AVAR	UNRELATED_CONTROL	d-	B1	f103	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f104	i	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f105	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f106	i	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f107	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f108	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f111	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f112	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f113	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f114	ɐ	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f115	a	ɐ	8	0
AVAR	UNRELATED_CONTROL	d-	B1	f116	z	ɐ	8	0
AVAR	UNRELATED_CONTROL	s-	C2	f103	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f104	n	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f105	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f106	n	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f107	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f108	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f111	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f112	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f113	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f114	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f115	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	s-	C2	f116	tsʼ	tsʼ	10	1
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f103	ɐ r	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f104	i n	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f105	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f106	i n	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f107	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f108	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f111	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f112	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f113	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f114	ɐ tsʼ	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f115	a r	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dy	B1 A2	f116	z a	ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	i z a	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	i z a	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	ɐ tsʼ ɐ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	a z ɐ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	z r ɐ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	i z a	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	i z a	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	ɐ tsʼ ɐ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	ɐ ɐ tsʼ	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	a z a	ɐ ɐ tsʼ	7	0
AVAR	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	z r ɐ	ɐ ɐ tsʼ	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f103	b	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f104	b	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f105	b	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f106	e	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f107	g	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f108	b	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f111	b	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f112	i	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f113	i	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f114	i	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f115	b	b	7	0
BASQUE	UNRELATED_CONTROL	q-	D1	f116	b	b	7	0
BASQUE	UNRELATED_CONTROL	d-	B1	f103	u	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f104	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f105	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f106	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f107	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f108	u	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f111	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f112	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f113	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f114	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f115	r	r	9	1
BASQUE	UNRELATED_CONTROL	d-	B1	f116	u	r	9	1
BASQUE	UNRELATED_CONTROL	s-	C2	f103	b	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f104	b	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f105	b	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f106	e	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f107	h	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f108	z	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f111	b	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f112	i	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f113	i	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f114	i	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f115	b	b	5	0
BASQUE	UNRELATED_CONTROL	s-	C2	f116	z	b	5	0
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f103	u n	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f104	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f105	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f106	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f107	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f108	u r	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f111	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f112	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f113	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f114	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f115	r i	r i	9	1
BASQUE	UNRELATED_CONTROL	-dy	B1 A2	f116	u n	r i	9	1
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	u ɐ n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	r i n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	r ɐ z	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	u u n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	r e n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	r e n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	u u n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	u ɐ n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	r i k	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	r ɐ l	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	u u n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	r e n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	r r i	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	r e n	r r i	5	0
BASQUE	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	u u n	r r i	5	0
TURKISH	UNRELATED_CONTROL	q-	D1	f103	b	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f104	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f105	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f106	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f107	i	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f108	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f111	b	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f112	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f113	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f114	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f115	d	d	9	1
TURKISH	UNRELATED_CONTROL	q-	D1	f116	d	d	9	1
TURKISH	UNRELATED_CONTROL	d-	B1	f103	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f104	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f105	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f106	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f107	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f108	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f111	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f112	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f113	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f114	i	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f115	k	i	11	1
TURKISH	UNRELATED_CONTROL	d-	B1	f116	i	i	11	1
TURKISH	UNRELATED_CONTROL	s-	C2	f103	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f104	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f105	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f106	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f107	i	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f108	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f111	i	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f112	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f113	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f114	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f115	b	b	10	1
TURKISH	UNRELATED_CONTROL	s-	C2	f116	b	b	10	1
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f103	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f104	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f105	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f106	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f107	i l	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f108	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f111	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f112	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f113	i k	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f114	i k	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f115	k i	i z	8	0
TURKISH	UNRELATED_CONTROL	-dy	B1 A2	f116	i z	i z	8	0
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	i k i	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	i k i	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	i i k	i i k	9	1
