locus	page	physical_folio	register	group_index	group_count	token	normalized_line_position	normalized_field_index	normalized_within_field_position	after_dy	source_codes	source_member_count	terminal_member	group_initial_q2	internal_a1q2	contains_q2	contains_a1	q2_predecessors
f108v.43	f108v	f108	S|B	8	9	chedytey	0.875	1	0.5	0	K1 J1 B1 A2 Q2 J1 A2	7	A2	0	0	1	0	A2:1
f108v.50	f108v	f108	S|B	2	12	oteey	0.0909090909091	0	0.25	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f108v.50	f108v	f108	S|B	4	12	teedar	0.272727272727	0	0.75	0	Q2 K2 B1 A3 C1	5	C1	1	0	1	0	NONE
f108v.50	f108v	f108	S|B	8	12	oteey	0.636363636364	1	0.2	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f108v.6	f108v	f108	S|B	5	10	loety	0.444444444444	0.333333333333	0	1	B2 A1 J1 Q2 A2	5	A2	0	0	1	1	J1:1
f11r.1	f11r	f11	H|A	1	8	tshol	0	0	0	0	Q2 L1 A1 B2	4	B2	1	0	1	1	NONE
f11r.1	f11r	f11	H|A	7	8	tchody	0.857142857143	0	1	0	Q2 K1 A1 B1 A2	5	A2	1	0	1	1	NONE
f11r.1	f11r	f11	H|A	8	8	shoyty	1	1	0.5	1	L1 A1 A2 Q2 A2	5	A2	0	0	1	1	A2:1
f11r.7	f11r	f11	H|A	1	4	qotchy	0	0.5	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f11v.1	f11v	f11	H|A	4	8	qoty	0.428571428571	1	0	1	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f111r.10	f111r	f111	S|B	12	12	oty	1	1	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f111r.12	f111r	f111	S|B	3	11	otchedey	0.2	0.333333333333	0	1	A1 Q2 K1 J1 B1 J1 A2	7	A2	0	1	1	1	A1:1
f111r.12	f111r	f111	S|B	6	11	oteey	0.5	0.666666666667	0	1	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f111r.12	f111r	f111	S|B	8	11	oteolair	0.7	1	0	1	A1 Q2 J1 A1 B2 A3 F3	7	F3	0	1	1	1	A1:1
f111r.17	f111r	f111	S|B	1	12	otes	0	0	0	0	A1 Q2 J1 C2	4	C2	0	1	1	1	A1:1
f111r.17	f111r	f111	S|B	4	12	qoteedy	0.272727272727	0.2	0.5	1	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f111r.17	f111r	f111	S|B	10	12	oteed	0.818181818182	0.8	0	1	A1 Q2 K2 B1	4	B1	0	1	1	1	A1:1
f111r.17	f111r	f111	S|B	12	12	otam	1	1	0.5	1	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f111r.41	f111r	f111	S|B	10	10	otaral	1	1	1	0	A1 Q2 A3 C1 A3 B2	6	B2	0	1	1	1	A1:1
f111r.48	f111r	f111	S|B	3	10	tedain	0.222222222222	0.5	0	1	Q2 J1 B1 A3 F1	5	F1	1	0	1	0	NONE
f111r.5	f111r	f111	S|B	7	7	otain	1	1	1	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f111r.54	f111r	f111	S|B	1	6	tair	0	0.5	0	0	Q2 A3 F3	3	F3	1	0	1	0	NONE
f111r.54	f111r	f111	S|B	5	6	otain	0.8	0.5	0.8	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f111r.7	f111r	f111	S|B	4	13	oteedy	0.25	0.2	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f111r.7	f111r	f111	S|B	10	13	otedy	0.75	0.8	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f111r.7	f111r	f111	S|B	11	13	otar	0.833333333333	1	0	1	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f111r.8	f111r	f111	S|B	9	12	otshedy	0.727272727273	0.666666666667	1	0	A1 Q2 L1 J1 B1 A2	6	A2	0	1	1	1	A1:1
f111r.8	f111r	f111	S|B	12	12	qotchdy	1	1	1	0	D1 A1 Q2 K1 B1 A2	6	A2	0	1	1	1	A1:1
f111v.17	f111v	f111	S|B	12	12	otain	1	0.5	1	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f111v.19	f111v	f111	S|B	3	11	tain	0.2	0.5	0.2	0	Q2 A3 F1	3	F1	1	0	1	0	NONE
f111v.20	f111v	f111	S|B	4	11	qoteal	0.3	0	0.375	0	D1 A1 Q2 J1 A3 B2	6	B2	0	1	1	1	A1:1
f111v.20	f111v	f111	S|B	5	11	qotain	0.4	0	0.5	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f111v.20	f111v	f111	S|B	7	11	qotain	0.6	0	0.75	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f111v.20	f111v	f111	S|B	10	11	qotain	0.9	1	0	1	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f111v.24	f111v	f111	S|B	3	11	otain	0.2	0.5	0.2	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f111v.30	f111v	f111	S|B	7	11	qetain	0.6	0.5	0.6	0	D1 J1 Q2 A3 F1	5	F1	0	0	1	0	J1:1
f111v.30	f111v	f111	S|B	8	11	otain	0.7	0.5	0.7	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f111v.31	f111v	f111	S|B	2	12	oteain	0.0909090909091	0	0.1	0	A1 Q2 J1 A3 F1	5	F1	0	1	1	1	A1:1
f111v.35	f111v	f111	S|B	7	12	qotal	0.545454545455	0	0.857142857143	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f111v.44	f111v	f111	S|B	2	5	teeodain	0.25	0.5	0.25	0	Q2 K2 A1 B1 A3 F1	6	F1	1	0	1	1	NONE
f111v.5	f111v	f111	S|B	4	12	otedy	0.272727272727	0	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f111v.50	f111v	f111	S|B	11	12	otain	0.909090909091	0.5	0.909090909091	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f112r.11	f112r	f112	S|B	1	8	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f112r.11	f112r	f112	S|B	2	8	qoteey	0.142857142857	0.5	0	1	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f112r.11	f112r	f112	S|B	5	8	otey	0.571428571429	0.5	0.6	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f112r.11	f112r	f112	S|B	8	8	chotyr	1	1	0.5	1	K1 A1 Q2 A2 C1	5	C1	0	1	1	1	A1:1
f112r.12	f112r	f112	S|B	6	9	qotain	0.625	0.666666666667	0.666666666667	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f112r.12	f112r	f112	S|B	8	9	oteey	0.875	1	0	1	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f112r.13	f112r	f112	S|B	7	10	otaiin	0.666666666667	0.5	0.666666666667	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f112r.13	f112r	f112	S|B	9	10	oteey	0.888888888889	0.5	0.888888888889	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f112r.2	f112r	f112	S|B	4	8	otail	0.428571428571	0.5	0.428571428571	0	A1 Q2 A3 E1 B2	5	B2	0	1	1	1	A1:1
f112r.2	f112r	f112	S|B	8	8	otar	1	0.5	1	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f112r.25	f112r	f112	S|B	1	11	tedain	0	0	0	0	Q2 J1 B1 A3 F1	5	F1	1	0	1	0	NONE
f112r.25	f112r	f112	S|B	9	11	cheety	0.8	1	0.5	0	K1 K2 Q2 A2	4	A2	0	0	1	0	K2:1
f112r.26	f112r	f112	S|B	1	3	tockhy	0	0.5	0	0	Q2 A1 U1 A2	4	A2	1	0	1	1	NONE
f112r.27	f112r	f112	S|B	8	8	shty	1	1	1	0	L1 Q2 A2	3	A2	0	0	1	0	L1:1
f112r.3	f112r	f112	S|B	4	8	oteedy	0.428571428571	0	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f112r.3	f112r	f112	S|B	6	8	otaiin	0.714285714286	1	0	1	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f112r.3	f112r	f112	S|B	7	8	oty	0.857142857143	1	0.5	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f112r.30	f112r	f112	S|B	1	9	tar	0	0	0	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f112r.35	f112r	f112	S|B	8	11	otedy	0.7	0.5	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f112r.4	f112r	f112	S|B	3	7	otain	0.333333333333	1	0.2	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f112r.4	f112r	f112	S|B	4	7	otar	0.5	1	0.4	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f112r.4	f112r	f112	S|B	6	7	taim	0.833333333333	1	0.8	0	Q2 A3 E1 B3	4	B3	1	0	1	0	NONE
f112v.12	f112v	f112	S|B	4	9	oteey	0.375	0	0.6	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f112v.12	f112v	f112	S|B	9	9	qoty	1	1	1	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f112v.13	f112v	f112	S|B	1	9	dcheoty	0	0	0	0	B1 K1 J1 A1 Q2 A2	6	A2	0	1	1	1	A1:1
f112v.13	f112v	f112	S|B	9	9	otam	1	1	1	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f112v.18	f112v	f112	S|B	8	10	qotam	0.777777777778	1	0	1	D1 A1 Q2 A3 B3	5	B3	0	1	1	1	A1:1
f112v.31	f112v	f112	S|B	1	5	tar	0	0	0	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f112v.31	f112v	f112	S|B	4	5	oteody	0.75	0	1	0	A1 Q2 J1 A1 B1 A2	6	A2	0	1	1	1	A1:1
f112v.33	f112v	f112	S|B	8	10	otaiin	0.777777777778	1	0	1	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f112v.36	f112v	f112	S|B	1	10	tchede	0	0	0	0	Q2 K1 J1 B1 J1	5	J1	1	0	1	0	NONE
f112v.37	f112v	f112	S|B	1	11	teedal	0	0	0	0	Q2 K2 B1 A3 B2	5	B2	1	0	1	0	NONE
f112v.37	f112v	f112	S|B	4	11	otaiin	0.3	0	0.75	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f112v.39	f112v	f112	S|B	1	9	teodarody	0	0	0.5	0	Q2 J1 A1 B1 A3 C1 A1 B1 A2	9	A2	1	0	1	1	NONE
f112v.39	f112v	f112	S|B	5	9	otam	0.5	0.5	0.75	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f112v.39	f112v	f112	S|B	6	9	oteedy	0.625	0.5	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f112v.39	f112v	f112	S|B	7	9	qoteey	0.75	1	0	1	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f112v.39	f112v	f112	S|B	8	9	qotain	0.875	1	0.5	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f112v.5	f112v	f112	S|B	5	9	otal	0.5	0	0.666666666667	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f113r.3	f113r	f113	S|B	5	5	oteeosy	1	0.5	1	0	A1 Q2 K2 A1 C2 A2	6	A2	0	1	1	1	A1:1
f113r.30	f113r	f113	S|B	2	11	oteol	0.1	0	0.5	0	A1 Q2 J1 A1 B2	5	B2	0	1	1	1	A1:1
f113r.30	f113r	f113	S|B	6	11	otar	0.5	0.666666666667	0.25	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f113r.30	f113r	f113	S|B	8	11	tar	0.7	0.666666666667	0.75	0	Q2 A3 C1	3	C1	1	0	1	0	NONE
f113r.32	f113r	f113	S|B	5	11	otal	0.4	1	0	1	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f113r.32	f113r	f113	S|B	8	11	otain	0.7	1	0.5	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f113r.32	f113r	f113	S|B	11	11	qotal	1	1	1	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f113r.37	f113r	f113	S|B	1	10	tshedy	0	0	0.5	0	Q2 L1 J1 B1 A2	5	A2	1	0	1	0	NONE
f113r.37	f113r	f113	S|B	10	10	otal	1	1	0.5	1	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f113r.50	f113r	f113	S|B	1	10	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f113r.50	f113r	f113	S|B	6	10	otain	0.555555555556	0.333333333333	0.8	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f113r.50	f113r	f113	S|B	10	10	oteedy	1	1	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f113r.6	f113r	f113	S|B	4	16	oteeos	0.2	0.5	0.2	0	A1 Q2 K2 A1 C2	5	C2	0	1	1	1	A1:1
f113r.6	f113r	f113	S|B	6	16	otain	0.333333333333	0.5	0.333333333333	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f113r.6	f113r	f113	S|B	7	16	otal	0.4	0.5	0.4	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f113v.12	f113v	f113	S|B	2	5	otsheody	0.25	0.5	0.5	1	A1 Q2 L1 J1 A1 B1 A2	7	A2	0	1	1	1	A1:1
f113v.13	f113v	f113	S|B	2	12	otar	0.0909090909091	0	0.25	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f113v.13	f113v	f113	S|B	7	12	otchdy	0.545454545455	0.666666666667	0.5	1	A1 Q2 K1 B1 A2	5	A2	0	1	1	1	A1:1
f113v.13	f113v	f113	S|B	8	12	qotor	0.636363636364	1	0	1	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f113v.25	f113v	f113	S|B	1	12	tokary	0	0	0	0	Q2 A1 Q1 A3 C1 A2	6	A2	1	0	1	1	NONE
f113v.25	f113v	f113	S|B	4	12	otey	0.272727272727	0.5	0	1	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f113v.25	f113v	f113	S|B	12	12	qotam	1	1	0.5	1	D1 A1 Q2 A3 B3	5	B3	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	4	13	qoteeol	0.25	0	0.272727272727	0	D1 A1 Q2 K2 A1 B2	6	B2	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	5	13	otar	0.333333333333	0	0.363636363636	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	7	13	otchey	0.5	0	0.545454545455	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	8	13	otaiin	0.583333333333	0	0.636363636364	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	10	13	otaiin	0.75	0	0.818181818182	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	11	13	otol	0.833333333333	0	0.909090909091	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	12	13	qotody	0.916666666667	0	1	0	D1 A1 Q2 A1 B1 A2	6	A2	0	1	1	1	A1:1
f113v.26	f113v	f113	S|B	13	13	loty	1	1	0.5	1	B2 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f113v.38	f113v	f113	S|B	2	10	otar	0.111111111111	0	0.333333333333	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f113v.38	f113v	f113	S|B	7	10	oteey	0.666666666667	1	0	1	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f113v.38	f113v	f113	S|B	8	10	teear	0.777777777778	1	0.333333333333	0	Q2 K2 A3 C1	4	C1	1	0	1	0	NONE
f113v.38	f113v	f113	S|B	9	10	otorsheey	0.888888888889	1	0.666666666667	0	A1 Q2 A1 C1 L1 K2 A2	7	A2	0	1	1	1	A1:1
f113v.38	f113v	f113	S|B	10	10	qoteal	1	1	1	0	D1 A1 Q2 J1 A3 B2	6	B2	0	1	1	1	A1:1
f113v.44	f113v	f113	S|B	3	6	otain	0.4	0.5	0.4	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f113v.44	f113v	f113	S|B	5	6	otaiin	0.8	0.5	0.8	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f113v.49	f113v	f113	S|B	2	10	teeo	0.111111111111	0	0.5	0	Q2 K2 A1	3	A1	1	0	1	1	NONE
f113v.49	f113v	f113	S|B	5	10	otaiin	0.444444444444	1	0.166666666667	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f113v.49	f113v	f113	S|B	9	10	ltal	0.888888888889	1	0.833333333333	0	B2 Q2 A3 B2	4	B2	0	0	1	0	B2:1
f113v.7	f113v	f113	S|B	2	12	teody	0.0909090909091	0	1	0	Q2 J1 A1 B1 A2	5	A2	1	0	1	1	NONE
f113v.7	f113v	f113	S|B	4	12	oteedy	0.272727272727	0.5	0.5	1	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f113v.7	f113v	f113	S|B	8	12	qotaiin	0.636363636364	1	0	1	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f113v.7	f113v	f113	S|B	9	12	otar	0.727272727273	1	0.25	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f113v.7	f113v	f113	S|B	12	12	oteal	1	1	1	0	A1 Q2 J1 A3 B2	5	B2	0	1	1	1	A1:1
f113v.8	f113v	f113	S|B	3	11	choltar	0.2	0.5	0.166666666667	0	K1 A1 B2 Q2 A3 C1	6	C1	0	0	1	1	B2:1
f113v.8	f113v	f113	S|B	9	11	otor	0.8	1	0	1	A1 Q2 A1 C1	4	C1	0	1	1	1	A1:1
f113v.8	f113v	f113	S|B	10	11	otar	0.9	1	0.5	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f113v.8	f113v	f113	S|B	11	11	toky	1	1	1	0	Q2 A1 Q1 A2	4	A2	1	0	1	1	NONE
f114r.15	f114r	f114	S|B	2	14	otair	0.0769230769231	0.333333333333	0	1	A1 Q2 A3 F3	4	F3	0	1	1	1	A1:1
f114r.15	f114r	f114	S|B	3	14	otar	0.153846153846	0.333333333333	0.166666666667	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f114r.19	f114r	f114	S|B	12	12	oty	1	1	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f114r.20	f114r	f114	S|B	7	13	oteedy	0.5	0.6	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f114r.20	f114r	f114	S|B	8	13	qoted	0.583333333333	0.8	0	1	D1 A1 Q2 J1 B1	5	B1	0	1	1	1	A1:1
f114r.20	f114r	f114	S|B	10	13	otar	0.75	0.8	0.666666666667	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f114r.20	f114r	f114	S|B	11	13	otedy	0.833333333333	0.8	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f114r.32	f114r	f114	S|B	1	10	tcheodaiin	0	0.5	0	0	Q2 K1 J1 A1 B1 A3 G1	7	G1	1	0	1	1	NONE
f114r.32	f114r	f114	S|B	4	10	otaiin	0.333333333333	0.5	0.333333333333	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f114r.32	f114r	f114	S|B	5	10	otalkain	0.444444444444	0.5	0.444444444444	0	A1 Q2 A3 B2 Q1 A3 F1	7	F1	0	1	1	1	A1:1
f114r.32	f114r	f114	S|B	6	10	otchedain	0.555555555556	0.5	0.555555555556	0	A1 Q2 K1 J1 B1 A3 F1	7	F1	0	1	1	1	A1:1
f114r.32	f114r	f114	S|B	7	10	qotcho	0.666666666667	0.5	0.666666666667	0	D1 A1 Q2 K1 A1	5	A1	0	1	1	1	A1:1
f114r.32	f114r	f114	S|B	10	10	qotar	1	0.5	1	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f114r.37	f114r	f114	S|B	12	13	qotaiin	0.916666666667	1	0.875	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f114r.40	f114r	f114	S|B	2	10	qotey	0.111111111111	0.25	0	1	D1 A1 Q2 J1 A2	5	A2	0	1	1	1	A1:1
f114r.40	f114r	f114	S|B	5	10	teedy	0.444444444444	0.5	0.5	1	Q2 K2 B1 A2	4	A2	1	0	1	0	NONE
f114r.40	f114r	f114	S|B	6	10	qoteeedy	0.555555555556	0.75	0.5	1	D1 A1 Q2 M1 B1 A2	6	A2	0	1	1	1	A1:1
f114r.40	f114r	f114	S|B	7	10	qotar	0.666666666667	1	0	1	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f114r.40	f114r	f114	S|B	8	10	otees	0.777777777778	1	0.333333333333	0	A1 Q2 K2 C2	4	C2	0	1	1	1	A1:1
f114r.45	f114r	f114	S|B	4	7	otain	0.5	0.5	0.5	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f114v.1	f114v	f114	S|B	8	10	otdady	0.777777777778	0.666666666667	0.5	1	A1 Q2 B1 A3 B1 A2	6	A2	0	1	1	1	A1:1
f114v.1	f114v	f114	S|B	9	10	qotedar	0.888888888889	1	0	1	D1 A1 Q2 J1 B1 A3 C1	7	C1	0	1	1	1	A1:1
f114v.11	f114v	f114	S|B	1	10	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f114v.11	f114v	f114	S|B	2	10	qotaiin	0.111111111111	0.5	0	1	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f114v.11	f114v	f114	S|B	5	10	tedaiin	0.444444444444	1	0	1	Q2 J1 B1 A3 G1	5	G1	1	0	1	0	NONE
f114v.11	f114v	f114	S|B	7	10	otol	0.666666666667	1	0.4	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f114v.11	f114v	f114	S|B	10	10	otam	1	1	1	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f114v.15	f114v	f114	S|B	8	11	qotody	0.7	0.333333333333	0.5	1	D1 A1 Q2 A1 B1 A2	6	A2	0	1	1	1	A1:1
f114v.16	f114v	f114	S|B	1	12	ytchedy	0	0	0.5	0	A2 Q2 K1 J1 B1 A2	6	A2	0	0	1	0	A2:1
f114v.2	f114v	f114	S|B	4	11	otol	0.3	0.666666666667	0	1	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f114v.2	f114v	f114	S|B	6	11	otain	0.5	0.666666666667	0.4	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f114v.2	f114v	f114	S|B	10	11	qotched	0.9	1	0	1	D1 A1 Q2 K1 J1 B1	6	B1	0	1	1	1	A1:1
f114v.20	f114v	f114	S|B	1	10	tshedain	0	0	0	0	Q2 L1 J1 B1 A3 F1	6	F1	1	0	1	0	NONE
f114v.20	f114v	f114	S|B	2	10	qotchody	0.111111111111	0	1	0	D1 A1 Q2 K1 A1 B1 A2	7	A2	0	1	1	1	A1:1
f114v.21	f114v	f114	S|B	6	10	otcheodaiin	0.555555555556	0.5	0	1	A1 Q2 K1 J1 A1 B1 A3 G1	8	G1	0	1	1	1	A1:1
f114v.21	f114v	f114	S|B	8	10	otedal	0.777777777778	1	0	1	A1 Q2 J1 B1 A3 B2	6	B2	0	1	1	1	A1:1
f114v.22	f114v	f114	S|B	4	8	qotchey	0.428571428571	0	0.6	0	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f114v.22	f114v	f114	S|B	7	8	otechy	0.857142857143	1	0	1	A1 Q2 J1 K1 A2	5	A2	0	1	1	1	A1:1
f114v.28	f114v	f114	S|B	1	7	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f114v.28	f114v	f114	S|B	7	7	chetam	1	1	1	0	K1 J1 Q2 A3 B3	5	B3	0	0	1	0	J1:1
f114v.31	f114v	f114	S|B	3	9	otcheody	0.25	0	1	0	A1 Q2 K1 J1 A1 B1 A2	7	A2	0	1	1	1	A1:1
f114v.31	f114v	f114	S|B	7	9	otaiin	0.75	1	0.5	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f114v.31	f114v	f114	S|B	8	9	otal	0.875	1	0.75	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f114v.31	f114v	f114	S|B	9	9	qotar	1	1	1	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f114v.35	f114v	f114	S|B	3	7	yteeey	0.333333333333	0.5	0.333333333333	0	A2 Q2 M1 A2	4	A2	0	0	1	0	A2:1
f114v.6	f114v	f114	S|B	1	10	tedcheo	0	0	0	0	Q2 J1 B1 K1 J1 A1	6	A1	1	0	1	1	NONE
f114v.6	f114v	f114	S|B	4	10	qotchedy	0.333333333333	0.25	0.5	1	D1 A1 Q2 K1 J1 B1 A2	7	A2	0	1	1	1	A1:1
f114v.6	f114v	f114	S|B	5	10	qotaiin	0.444444444444	0.5	0	1	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f114v.8	f114v	f114	S|B	2	9	qoteedy	0.125	0.25	0.5	1	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f114v.8	f114v	f114	S|B	8	9	qotey	0.875	1	0	1	D1 A1 Q2 J1 A2	5	A2	0	1	1	1	A1:1
f114v.8	f114v	f114	S|B	9	9	qotaiin	1	1	1	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f114v.9	f114v	f114	S|B	6	11	qotcheedy	0.5	0	1	0	D1 A1 Q2 K1 K2 B1 A2	7	A2	0	1	1	1	A1:1
f114v.9	f114v	f114	S|B	10	11	qotal	0.9	1	0	1	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f115r.10	f115r	f115	S|B	1	10	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f115r.10	f115r	f115	S|B	8	10	qotchedy	0.777777777778	0.6	1	0	D1 A1 Q2 K1 J1 B1 A2	7	A2	0	1	1	1	A1:1
f115r.10	f115r	f115	S|B	9	10	qotcheedy	0.888888888889	0.8	0.5	1	D1 A1 Q2 K1 K2 B1 A2	7	A2	0	1	1	1	A1:1
f115r.17	f115r	f115	S|B	3	11	qotchy	0.2	0	0.333333333333	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f115r.17	f115r	f115	S|B	8	11	qotaiin	0.7	1	0	1	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f115r.17	f115r	f115	S|B	10	11	oteeedchey	0.9	1	0.666666666667	0	A1 Q2 M1 B1 K1 J1 A2	7	A2	0	1	1	1	A1:1
f115r.19	f115r	f115	S|B	3	10	qotchedy	0.222222222222	0	1	0	D1 A1 Q2 K1 J1 B1 A2	7	A2	0	1	1	1	A1:1
f115r.19	f115r	f115	S|B	8	10	qotchedy	0.777777777778	0.666666666667	0.5	1	D1 A1 Q2 K1 J1 B1 A2	7	A2	0	1	1	1	A1:1
f115r.25	f115r	f115	S|B	4	7	qotchedy	0.5	0	1	0	D1 A1 Q2 K1 J1 B1 A2	7	A2	0	1	1	1	A1:1
