locus	page	physical_folio	register	group_index	group_count	token	residual_host	field_index	field_count	position_in_field	field_length	normalized_field_index	normalized_within_field_position	field_start	after_dy
f107v.2	f107v	f107	S|B	10	13	aiin	aiin	2	2	4	7	1	0.5	0	0
f107v.2	f107v	f107	S|B	13	13	ol	ol	2	2	7	7	1	1	0	0
f107v.20	f107v	f107	S|B	2	10	or	or	1	3	2	7	0	0.166666666667	0	0
f107v.20	f107v	f107	S|B	3	10	air	air	1	3	3	7	0	0.333333333333	0	0
f107v.24	f107v	f107	S|B	1	5	dain	ain	1	1	1	5	0.5	0	1	0
f107v.24	f107v	f107	S|B	2	5	olaiin	olaiin	1	1	2	5	0.5	0.25	0	0
f107v.24	f107v	f107	S|B	3	5	chol	ol	1	1	3	5	0.5	0.5	0	0
f107v.35	f107v	f107	S|B	6	10	shedy	e	2	4	5	5	0.333333333333	1	0	0
f107v.38	f107v	f107	S|B	1	9	dain	ain	1	1	1	9	0.5	0	1	0
f107v.38	f107v	f107	S|B	7	9	oteey	oteey	1	1	7	9	0.5	0.75	0	0
f107v.38	f107v	f107	S|B	8	9	oteey	oteey	1	1	8	9	0.5	0.875	0	0
f107v.4	f107v	f107	S|B	1	7	dain	ain	1	1	1	7	0.5	0	1	0
f107v.4	f107v	f107	S|B	6	7	otaiin	otaiin	1	1	6	7	0.5	0.833333333333	0	0
f107v.40	f107v	f107	S|B	5	6	aiin	aiin	1	1	5	6	0.5	0.8	0	0
f107v.7	f107v	f107	S|B	1	4	taiin	aiin	1	1	1	4	0.5	0	1	0
f107v.7	f107v	f107	S|B	3	4	chain	ain	1	1	3	4	0.5	0.666666666667	0	0
f107v.8	f107v	f107	S|B	7	9	qotedy	ote	1	3	7	7	0	1	0	0
f108r.17	f108r	f108	S|B	7	10	laiin	laiin	1	1	7	10	0.5	0.666666666667	0	0
f108r.22	f108r	f108	S|B	2	12	shol	ol	1	2	2	7	0	0.166666666667	0	0
f108r.22	f108r	f108	S|B	6	12	ol	ol	1	2	6	7	0	0.833333333333	0	0
f108r.22	f108r	f108	S|B	7	12	shedy	e	1	2	7	7	0	1	0	0
f108r.22	f108r	f108	S|B	9	12	chey	y	2	2	2	5	1	0.25	0	0
f108r.22	f108r	f108	S|B	11	12	aiin	aiin	2	2	4	5	1	0.75	0	0
f108r.26	f108r	f108	S|B	1	11	dair	air	1	4	1	4	0	0	1	0
f108r.26	f108r	f108	S|B	5	11	oteor	oteor	2	4	1	3	0.333333333333	0	1	1
f108r.26	f108r	f108	S|B	9	11	otaiin	otaiin	4	4	1	3	1	0	1	1
f108r.28	f108r	f108	S|B	1	5	sain	ain	1	2	1	4	0	0	1	0
f108r.29	f108r	f108	S|B	5	9	teedy	ee	4	7	2	2	0.5	1	0	0
f108r.29	f108r	f108	S|B	6	9	qotaiin	otaiin	5	7	1	2	0.666666666667	0	1	1
f108r.29	f108r	f108	S|B	7	9	otedy	ote	5	7	2	2	0.666666666667	1	0	0
f108r.30	f108r	f108	S|B	2	8	chedal	dal	1	4	2	3	0	0.5	0	0
f108r.30	f108r	f108	S|B	7	8	saiin	aiin	4	4	1	2	1	0	1	1
f108r.35	f108r	f108	S|B	5	10	shedy	e	1	5	5	5	0	1	0	0
f108r.35	f108r	f108	S|B	8	10	cheedy	e	3	5	2	2	0.5	1	0	0
f108r.36	f108r	f108	S|B	8	9	chedal	dal	3	3	3	4	1	0.666666666667	0	0
f108r.38	f108r	f108	S|B	2	6	cheedy	e	2	5	1	1	0.25	0.5	1	1
f108r.38	f108r	f108	S|B	4	6	otedy	ote	4	5	1	1	0.75	0.5	1	1
f108r.38	f108r	f108	S|B	5	6	qeeey	eeey	5	5	1	2	1	0	1	1
f108r.38	f108r	f108	S|B	6	6	chey	y	5	5	2	2	1	1	0	0
f108r.44	f108r	f108	S|B	2	6	chey	y	1	1	2	6	0.5	0.2	0	0
f108r.44	f108r	f108	S|B	5	6	otam	otam	1	1	5	6	0.5	0.8	0	0
f108r.49	f108r	f108	S|B	1	10	oteedy	otee	1	7	1	1	0	0.5	1	0
f108r.6	f108r	f108	S|B	1	13	ol	ol	1	3	1	6	0	0	1	0
f108r.6	f108r	f108	S|B	2	13	cheol	ol	1	3	2	6	0	0.2	0	0
f108r.6	f108r	f108	S|B	8	13	otedy	ote	2	3	2	2	0.5	1	0	0
f108r.6	f108r	f108	S|B	12	13	aiin	aiin	3	3	4	5	1	0.75	0	0
f108r.6	f108r	f108	S|B	13	13	y	y	3	3	5	5	1	1	0	0
f108r.8	f108r	f108	S|B	2	12	shy	y	2	3	1	10	0.5	0	1	1
f108r.8	f108r	f108	S|B	10	12	qaiin	aiin	2	3	9	10	0.5	0.888888888889	0	0
f108v.1	f108v	f108	S|B	3	12	otedy	ote	1	3	3	3	0	1	0	0
f108v.1	f108v	f108	S|B	7	12	aiin	aiin	3	3	3	8	1	0.285714285714	0	0
f108v.1	f108v	f108	S|B	11	12	am	am	3	3	7	8	1	0.857142857143	0	0
f108v.1	f108v	f108	S|B	12	12	ol	ol	3	3	8	8	1	1	0	0
f108v.12	f108v	f108	S|B	4	12	sheey	eey	1	4	4	5	0	0.75	0	0
f108v.12	f108v	f108	S|B	5	12	teeody	eeo	1	4	5	5	0	1	0	0
f108v.12	f108v	f108	S|B	10	12	aiin	aiin	4	4	3	5	1	0.5	0	0
f108v.17	f108v	f108	S|B	5	11	sheol	eol	1	4	5	6	0	0.8	0	0
f108v.17	f108v	f108	S|B	6	11	tedy	e	1	4	6	6	0	1	0	0
f108v.24	f108v	f108	S|B	1	12	daiin	aiin	1	1	1	12	0.5	0	1	0
f108v.24	f108v	f108	S|B	4	12	ol	ol	1	1	4	12	0.5	0.272727272727	0	0
f108v.24	f108v	f108	S|B	6	12	ain	ain	1	1	6	12	0.5	0.454545454545	0	0
f108v.24	f108v	f108	S|B	8	12	sheey	eey	1	1	8	12	0.5	0.636363636364	0	0
f108v.24	f108v	f108	S|B	9	12	daiin	aiin	1	1	9	12	0.5	0.727272727273	0	0
f108v.24	f108v	f108	S|B	10	12	tchar	char	1	1	10	12	0.5	0.818181818182	0	0
f108v.37	f108v	f108	S|B	1	11	sain	ain	1	2	1	9	0	0	1	0
f108v.37	f108v	f108	S|B	2	11	sheor	eor	1	2	2	9	0	0.125	0	0
f108v.37	f108v	f108	S|B	3	11	sheey	eey	1	2	3	9	0	0.25	0	0
f108v.37	f108v	f108	S|B	9	11	shedy	e	1	2	9	9	0	1	0	0
f108v.38	f108v	f108	S|B	4	10	chey	y	3	7	1	2	0.333333333333	0	1	1
f108v.38	f108v	f108	S|B	9	10	qoteedy	otee	6	7	1	1	0.833333333333	0.5	1	1
f108v.38	f108v	f108	S|B	10	10	otam	otam	7	7	1	1	1	0.5	1	1
f108v.40	f108v	f108	S|B	1	10	daiin	aiin	1	5	1	3	0	0	1	0
f108v.40	f108v	f108	S|B	2	10	sheeal	eeal	1	5	2	3	0	0.5	0	0
f108v.40	f108v	f108	S|B	9	10	otedy	ote	4	5	4	4	0.75	1	0	0
f108v.40	f108v	f108	S|B	10	10	qotaiin	otaiin	5	5	1	1	1	0.5	1	1
f108v.43	f108v	f108	S|B	3	9	shedy	e	1	3	3	3	0	1	0	0
f108v.43	f108v	f108	S|B	7	9	cheol	ol	3	3	1	3	1	0	1	1
f108v.49	f108v	f108	S|B	1	12	saiin	aiin	1	3	1	8	0	0	1	0
f108v.49	f108v	f108	S|B	6	12	cheol	ol	1	3	6	8	0	0.714285714286	0	0
f108v.49	f108v	f108	S|B	12	12	oam	oam	3	3	2	2	1	1	0	0
f108v.50	f108v	f108	S|B	2	12	oteey	oteey	1	3	2	5	0	0.25	0	0
f108v.50	f108v	f108	S|B	3	12	cheol	ol	1	3	3	5	0	0.5	0	0
f108v.50	f108v	f108	S|B	8	12	oteey	oteey	3	3	2	6	1	0.2	0	0
f108v.50	f108v	f108	S|B	9	12	aiin	aiin	3	3	3	6	1	0.4	0	0
f108v.50	f108v	f108	S|B	11	12	chey	y	3	3	5	6	1	0.8	0	0
f108v.52	f108v	f108	S|B	1	11	saiin	aiin	1	3	1	3	0	0	1	0
f108v.52	f108v	f108	S|B	2	11	cheol	ol	1	3	2	3	0	0.5	0	0
f108v.52	f108v	f108	S|B	9	11	daiin	aiin	3	3	5	7	1	0.666666666667	0	0
f108v.6	f108v	f108	S|B	2	10	chey	y	1	4	2	4	0	0.333333333333	0	0
f10r.2	f10r	f10	H|A	1	10	dchey	chey	1	1	1	10	0.5	0	1	0
f10r.2	f10r	f10	H|A	5	10	os	os	1	1	5	10	0.5	0.444444444444	0	0
f10r.2	f10r	f10	H|A	6	10	chair	air	1	1	6	10	0.5	0.555555555556	0	0
f10r.2	f10r	f10	H|A	9	10	daiin	aiin	1	1	9	10	0.5	0.888888888889	0	0
f10r.5	f10r	f10	H|A	2	4	qotchol	otchol	1	1	2	4	0.5	0.333333333333	0	0
f10r.5	f10r	f10	H|A	3	4	chol	ol	1	1	3	4	0.5	0.666666666667	0	0
f10r.6	f10r	f10	H|A	3	9	chor	or	1	1	3	9	0.5	0.25	0	0
f10r.6	f10r	f10	H|A	6	9	dy	y	1	1	6	9	0.5	0.625	0	0
f10r.6	f10r	f10	H|A	7	9	chy	y	1	1	7	9	0.5	0.75	0	0
f10r.6	f10r	f10	H|A	8	9	taiin	aiin	1	1	8	9	0.5	0.875	0	0
f10r.6	f10r	f10	H|A	9	9	shy	y	1	1	9	9	0.5	1	0	0
f10r.8	f10r	f10	H|A	1	8	qotchor	otchor	1	1	1	8	0.5	0	1	0
f10r.8	f10r	f10	H|A	2	8	chor	or	1	1	2	8	0.5	0.142857142857	0	0
f10r.8	f10r	f10	H|A	4	8	chol	ol	1	1	4	8	0.5	0.428571428571	0	0
f10r.8	f10r	f10	H|A	6	8	chol	ol	1	1	6	8	0.5	0.714285714286	0	0
f10r.8	f10r	f10	H|A	7	8	daiin	aiin	1	1	7	8	0.5	0.857142857143	0	0
f10r.9	f10r	f10	H|A	2	7	shor	or	1	1	2	7	0.5	0.166666666667	0	0
f10r.9	f10r	f10	H|A	3	7	chor	or	1	1	3	7	0.5	0.333333333333	0	0
f10r.9	f10r	f10	H|A	4	7	chy	y	1	1	4	7	0.5	0.5	0	0
f10r.9	f10r	f10	H|A	6	7	dy	y	1	1	6	7	0.5	0.833333333333	0	0
f10v.1	f10v	f10	H|A	2	9	daiin	aiin	1	2	2	8	0	0.142857142857	0	0
f10v.1	f10v	f10	H|A	5	9	qoty	oty	1	2	5	8	0	0.571428571429	0	0
f10v.1	f10v	f10	H|A	6	9	daiin	aiin	1	2	6	8	0	0.714285714286	0	0
f10v.1	f10v	f10	H|A	8	9	otydy	oty	1	2	8	8	0	1	0	0
f10v.1	f10v	f10	H|A	9	9	sain	ain	2	2	1	1	1	0.5	1	1
f10v.2	f10v	f10	H|A	1	9	dain	ain	1	1	1	9	0.5	0	1	0
f10v.2	f10v	f10	H|A	2	9	daiin	aiin	1	1	2	9	0.5	0.125	0	0
f10v.2	f10v	f10	H|A	9	9	daiin	aiin	1	1	9	9	0.5	1	0	0
f111r.1	f111r	f111	S|B	7	11	shear	ear	2	2	3	7	1	0.333333333333	0	0
f111r.1	f111r	f111	S|B	10	11	am	am	2	2	6	7	1	0.833333333333	0	0
f111r.10	f111r	f111	S|B	3	12	shedy	e	1	3	3	3	0	1	0	0
f111r.10	f111r	f111	S|B	5	12	ochey	ochey	2	3	2	7	0.5	0.166666666667	0	0
f111r.10	f111r	f111	S|B	12	12	oty	oty	3	3	2	2	1	1	0	0
f111r.12	f111r	f111	S|B	6	11	oteey	oteey	3	4	1	2	0.666666666667	0	1	1
f111r.12	f111r	f111	S|B	11	11	cheam	am	4	4	4	4	1	1	0	0
f111r.17	f111r	f111	S|B	1	12	otes	otes	1	6	1	3	0	0	1	0
f111r.17	f111r	f111	S|B	4	12	qoteedy	otee	2	6	1	1	0.2	0.5	1	1
f111r.17	f111r	f111	S|B	7	12	chey	y	4	6	2	4	0.6	0.333333333333	0	0
f111r.17	f111r	f111	S|B	12	12	otam	otam	6	6	1	1	1	0.5	1	1
f111r.23	f111r	f111	S|B	1	10	dshey	shey	1	4	1	4	0	0	1	0
f111r.29	f111r	f111	S|B	5	13	chey	y	3	6	3	8	0.4	0.285714285714	0	0
f111r.29	f111r	f111	S|B	12	13	qoteedy	otee	5	6	1	1	0.8	0.5	1	1
f111r.41	f111r	f111	S|B	9	10	daiin	aiin	4	4	2	3	1	0.5	0	0
f111r.5	f111r	f111	S|B	1	7	saiin	aiin	1	2	1	4	0	0	1	0
f111r.5	f111r	f111	S|B	3	7	ol	ol	1	2	3	4	0	0.666666666667	0	0
f111r.5	f111r	f111	S|B	4	7	shedy	e	1	2	4	4	0	1	0	0
f111r.5	f111r	f111	S|B	7	7	otain	otain	2	2	3	3	1	1	0	0
f111r.54	f111r	f111	S|B	1	6	tair	air	1	1	1	6	0.5	0	1	0
f111r.54	f111r	f111	S|B	3	6	dair	air	1	1	3	6	0.5	0.4	0	0
f111r.54	f111r	f111	S|B	5	6	otain	otain	1	1	5	6	0.5	0.8	0	0
f111r.6	f111r	f111	S|B	1	13	dain	ain	1	7	1	2	0	0	1	0
f111r.6	f111r	f111	S|B	2	13	shedy	e	1	7	2	2	0	1	0	0
f111r.6	f111r	f111	S|B	9	13	teedy	ee	4	7	1	1	0.5	0.5	1	1
f111r.6	f111r	f111	S|B	12	13	qotchedy	otche	6	7	1	1	0.833333333333	0.5	1	1
f111r.7	f111r	f111	S|B	1	13	sshedy	she	1	6	1	1	0	0.5	1	0
f111r.7	f111r	f111	S|B	4	13	oteedy	otee	2	6	3	3	0.2	1	0	0
f111r.7	f111r	f111	S|B	6	13	chol	ol	4	6	1	3	0.6	0	1	1
f111r.7	f111r	f111	S|B	7	13	sheeol	eeol	4	6	2	3	0.6	0.5	0	0
f111r.7	f111r	f111	S|B	10	13	otedy	ote	5	6	2	2	0.8	1	0	0
f111r.7	f111r	f111	S|B	12	13	aiin	aiin	6	6	2	3	1	0.5	0	0
f111r.8	f111r	f111	S|B	1	12	daiin	aiin	1	4	1	5	0	0	1	0
f111r.8	f111r	f111	S|B	4	12	daiin	aiin	1	4	4	5	0	0.75	0	0
f111r.8	f111r	f111	S|B	5	12	cheedy	e	1	4	5	5	0	1	0	0
f111r.8	f111r	f111	S|B	9	12	otshedy	otshe	3	4	2	2	0.666666666667	1	0	0
f111v.17	f111v	f111	S|B	4	12	sheey	eey	1	1	4	12	0.5	0.272727272727	0	0
f111v.17	f111v	f111	S|B	8	12	saiin	aiin	1	1	8	12	0.5	0.636363636364	0	0
f111v.17	f111v	f111	S|B	11	12	she	e	1	1	11	12	0.5	0.909090909091	0	0
f111v.17	f111v	f111	S|B	12	12	otain	otain	1	1	12	12	0.5	1	0	0
f111v.19	f111v	f111	S|B	3	11	tain	ain	1	1	3	11	0.5	0.2	0	0
f111v.19	f111v	f111	S|B	10	11	chy	y	1	1	10	11	0.5	0.9	0	0
f111v.20	f111v	f111	S|B	1	11	shain	ain	1	2	1	9	0	0	1	0
f111v.20	f111v	f111	S|B	5	11	qotain	otain	1	2	5	9	0	0.5	0	0
f111v.20	f111v	f111	S|B	7	11	qotain	otain	1	2	7	9	0	0.75	0	0
f111v.20	f111v	f111	S|B	10	11	qotain	otain	2	2	1	2	1	0	1	1
f111v.21	f111v	f111	S|B	1	15	sair	air	1	1	1	15	0.5	0	1	0
f111v.21	f111v	f111	S|B	2	15	air	air	1	1	2	15	0.5	0.0714285714286	0	0
f111v.21	f111v	f111	S|B	3	15	ain	ain	1	1	3	15	0.5	0.142857142857	0	0
f111v.21	f111v	f111	S|B	4	15	qol	ol	1	1	4	15	0.5	0.214285714286	0	0
f111v.21	f111v	f111	S|B	6	15	ain	ain	1	1	6	15	0.5	0.357142857143	0	0
f111v.24	f111v	f111	S|B	3	11	otain	otain	1	1	3	11	0.5	0.2	0	0
f111v.24	f111v	f111	S|B	6	11	chey	y	1	1	6	11	0.5	0.5	0	0
f111v.30	f111v	f111	S|B	5	11	chechey	chey	1	1	5	11	0.5	0.4	0	0
f111v.30	f111v	f111	S|B	8	11	otain	otain	1	1	8	11	0.5	0.7	0	0
f111v.31	f111v	f111	S|B	6	12	chey	y	1	2	6	11	0	0.5	0	0
f111v.31	f111v	f111	S|B	8	12	chey	y	1	2	8	11	0	0.7	0	0
f111v.31	f111v	f111	S|B	11	12	ldy	l	1	2	11	11	0	1	0	0
f111v.35	f111v	f111	S|B	1	12	oain	oain	1	2	1	8	0	0	1	0
f111v.35	f111v	f111	S|B	8	12	shedy	e	1	2	8	8	0	1	0	0
f111v.35	f111v	f111	S|B	12	12	y	y	2	2	4	4	1	1	0	0
f111v.44	f111v	f111	S|B	1	5	dain	ain	1	1	1	5	0.5	0	1	0
f111v.44	f111v	f111	S|B	4	5	olaiin	olaiin	1	1	4	5	0.5	0.75	0	0
f111v.44	f111v	f111	S|B	5	5	or	or	1	1	5	5	0.5	1	0	0
f111v.5	f111v	f111	S|B	3	12	aiin	aiin	1	5	3	4	0	0.666666666667	0	0
f111v.5	f111v	f111	S|B	4	12	otedy	ote	1	5	4	4	0	1	0	0
f111v.5	f111v	f111	S|B	10	12	shedy	e	4	5	2	2	0.75	1	0	0
f111v.50	f111v	f111	S|B	1	12	shaiin	aiin	1	1	1	12	0.5	0	1	0
f111v.50	f111v	f111	S|B	4	12	chey	y	1	1	4	12	0.5	0.272727272727	0	0
f111v.50	f111v	f111	S|B	7	12	chees	es	1	1	7	12	0.5	0.545454545455	0	0
f111v.50	f111v	f111	S|B	9	12	ol	ol	1	1	9	12	0.5	0.727272727273	0	0
f111v.50	f111v	f111	S|B	11	12	otain	otain	1	1	11	12	0.5	0.909090909091	0	0
f111v.50	f111v	f111	S|B	12	12	or	or	1	1	12	12	0.5	1	0	0
f112r.10	f112r	f112	S|B	1	5	dair	air	1	1	1	5	0.5	0	1	0
f112r.10	f112r	f112	S|B	5	5	dam	am	1	1	5	5	0.5	1	0	0
f112r.11	f112r	f112	S|B	1	8	tchedy	che	1	3	1	1	0	0.5	1	0
f112r.11	f112r	f112	S|B	2	8	qoteey	oteey	2	3	1	6	0.5	0	1	1
f112r.11	f112r	f112	S|B	3	8	qeol	eol	2	3	2	6	0.5	0.2	0	0
f112r.12	f112r	f112	S|B	1	9	dchedy	che	1	4	1	1	0	0.5	1	0
f112r.12	f112r	f112	S|B	3	9	otchedy	otche	2	4	2	2	0.333333333333	1	0	0
f112r.12	f112r	f112	S|B	6	9	qotain	otain	3	4	3	4	0.666666666667	0.666666666667	0	0
f112r.12	f112r	f112	S|B	7	9	oteedy	otee	3	4	4	4	0.666666666667	1	0	0
f112r.12	f112r	f112	S|B	8	9	oteey	oteey	4	4	1	2	1	0	1	1
f112r.13	f112r	f112	S|B	1	10	sor	or	1	1	1	10	0.5	0	1	0
f112r.13	f112r	f112	S|B	2	10	aiin	aiin	1	1	2	10	0.5	0.111111111111	0	0
f112r.13	f112r	f112	S|B	7	10	otaiin	otaiin	1	1	7	10	0.5	0.666666666667	0	0
f112r.13	f112r	f112	S|B	9	10	oteey	oteey	1	1	9	10	0.5	0.888888888889	0	0
f112r.13	f112r	f112	S|B	10	10	dy	y	1	1	10	10	0.5	1	0	0
f112r.18	f112r	f112	S|B	1	10	saiin	aiin	1	2	1	8	0	0	1	0
f112r.18	f112r	f112	S|B	4	10	chey	y	1	2	4	8	0	0.428571428571	0	0
f112r.18	f112r	f112	S|B	6	10	aiin	aiin	1	2	6	8	0	0.714285714286	0	0
f112r.18	f112r	f112	S|B	10	10	cham	am	2	2	2	2	1	1	0	0
f112r.2	f112r	f112	S|B	1	8	saiin	aiin	1	1	1	8	0.5	0	1	0
f112r.2	f112r	f112	S|B	5	8	ol	ol	1	1	5	8	0.5	0.571428571429	0	0
f112r.2	f112r	f112	S|B	6	8	olaiin	olaiin	1	1	6	8	0.5	0.714285714286	0	0
f112r.2	f112r	f112	S|B	7	8	chol	ol	1	1	7	8	0.5	0.857142857143	0	0
f112r.20	f112r	f112	S|B	1	11	qoaiin	oaiin	1	2	1	5	0	0	1	0
f112r.20	f112r	f112	S|B	2	11	or	or	1	2	2	5	0	0.25	0	0
f112r.20	f112r	f112	S|B	3	11	aiin	aiin	1	2	3	5	0	0.5	0	0
f112r.20	f112r	f112	S|B	4	11	cheol	ol	1	2	4	5	0	0.75	0	0
f112r.20	f112r	f112	S|B	6	11	qol	ol	2	2	1	6	1	0	1	1
f112r.20	f112r	f112	S|B	10	11	aiin	aiin	2	2	5	6	1	0.8	0	0
f112r.25	f112r	f112	S|B	2	11	shedy	e	1	4	2	2	0	1	0	0
f112r.25	f112r	f112	S|B	3	11	ochor	ochor	2	4	1	3	0.333333333333	0	1	1
f112r.25	f112r	f112	S|B	7	11	chor	or	4	4	1	5	1	0	1	1
f112r.25	f112r	f112	S|B	8	11	aiin	aiin	4	4	2	5	1	0.25	0	0
f112r.3	f112r	f112	S|B	1	8	or	or	1	3	1	4	0	0	1	0
f112r.3	f112r	f112	S|B	4	8	oteedy	otee	1	3	4	4	0	1	0	0
f112r.3	f112r	f112	S|B	5	8	oteedy	otee	2	3	1	1	0.5	0.5	1	1
f112r.3	f112r	f112	S|B	6	8	otaiin	otaiin	3	3	1	3	1	0	1	1
f112r.3	f112r	f112	S|B	7	8	oty	oty	3	3	2	3	1	0.5	0	0
f112r.30	f112r	f112	S|B	5	9	chol	ol	2	3	1	4	0.5	0	1	1
f112r.30	f112r	f112	S|B	6	9	ol	ol	2	3	2	4	0.5	0.333333333333	0	0
f112r.35	f112r	f112	S|B	1	11	sain	ain	1	3	1	3	0	0	1	0
f112r.35	f112r	f112	S|B	2	11	olaiin	olaiin	1	3	2	3	0	0.5	0	0
f112r.35	f112r	f112	S|B	8	11	otedy	ote	2	3	5	5	0.5	1	0	0
f112r.36	f112r	f112	S|B	1	6	sain	ain	1	1	1	6	0.5	0	1	0
f112r.36	f112r	f112	S|B	2	6	ol	ol	1	1	2	6	0.5	0.2	0	0
f112r.4	f112r	f112	S|B	3	7	otain	otain	2	2	2	6	1	0.2	0	0
f112v.12	f112v	f112	S|B	1	9	daiin	aiin	1	2	1	6	0	0	1	0
f112v.12	f112v	f112	S|B	4	9	oteey	oteey	1	2	4	6	0	0.6	0	0
f112v.12	f112v	f112	S|B	5	9	sheeol	eeol	1	2	5	6	0	0.8	0	0
f112v.12	f112v	f112	S|B	7	9	qochaiin	ochaiin	2	2	1	3	1	0	1	1
f112v.12	f112v	f112	S|B	8	9	oteey	oteey	2	2	2	3	1	0.5	0	0
f112v.12	f112v	f112	S|B	9	9	qoty	oty	2	2	3	3	1	1	0	0
f112v.13	f112v	f112	S|B	2	9	oy	oy	1	2	2	3	0	0.5	0	0
f112v.13	f112v	f112	S|B	3	9	otchedy	otche	1	2	3	3	0	1	0	0
f112v.13	f112v	f112	S|B	5	9	daiin	aiin	2	2	2	6	1	0.2	0	0
f112v.13	f112v	f112	S|B	6	9	chedal	dal	2	2	3	6	1	0.4	0	0
f112v.13	f112v	f112	S|B	9	9	otam	otam	2	2	6	6	1	1	0	0
f112v.18	f112v	f112	S|B	1	10	saiin	aiin	1	3	1	5	0	0	1	0
f112v.18	f112v	f112	S|B	2	10	or	or	1	3	2	5	0	0.25	0	0
f112v.18	f112v	f112	S|B	3	10	aiin	aiin	1	3	3	5	0	0.5	0	0
f112v.18	f112v	f112	S|B	4	10	chey	y	1	3	4	5	0	0.75	0	0
f112v.18	f112v	f112	S|B	8	10	qotam	otam	3	3	1	3	1	0	1	1
f112v.18	f112v	f112	S|B	9	10	olaiin	olaiin	3	3	2	3	1	0.5	0	0
f112v.18	f112v	f112	S|B	10	10	am	am	3	3	3	3	1	1	0	0
f112v.31	f112v	f112	S|B	2	5	aiin	aiin	1	2	2	4	0	0.333333333333	0	0
f112v.33	f112v	f112	S|B	1	10	or	or	1	5	1	3	0	0	1	0
f112v.33	f112v	f112	S|B	2	10	cheeor	eor	1	5	2	3	0	0.5	0	0
f112v.33	f112v	f112	S|B	8	10	otaiin	otaiin	5	5	1	3	1	0	1	1
f112v.33	f112v	f112	S|B	10	10	chol	ol	5	5	3	3	1	1	0	0
f112v.34	f112v	f112	S|B	1	8	saiin	aiin	1	3	1	4	0	0	1	0
f112v.36	f112v	f112	S|B	9	10	qotedy	ote	3	4	1	1	0.666666666667	0.5	1	1
f112v.37	f112v	f112	S|B	2	11	sain	ain	1	3	2	5	0	0.25	0	0
f112v.37	f112v	f112	S|B	4	11	otaiin	otaiin	1	3	4	5	0	0.75	0	0
f112v.37	f112v	f112	S|B	5	11	shedy	e	1	3	5	5	0	1	0	0
f112v.37	f112v	f112	S|B	9	11	chol	ol	2	3	4	5	0.5	0.75	0	0
f112v.39	f112v	f112	S|B	4	9	chaiin	aiin	2	3	3	5	0.5	0.5	0	0
f112v.39	f112v	f112	S|B	5	9	otam	otam	2	3	4	5	0.5	0.75	0	0
f112v.39	f112v	f112	S|B	6	9	oteedy	otee	2	3	5	5	0.5	1	0	0
f112v.39	f112v	f112	S|B	7	9	qoteey	oteey	3	3	1	3	1	0	1	1
f112v.39	f112v	f112	S|B	8	9	qotain	otain	3	3	2	3	1	0.5	0	0
f112v.40	f112v	f112	S|B	1	11	y	y	1	2	1	3	0	0	1	0
f112v.40	f112v	f112	S|B	2	11	cheol	ol	1	2	2	3	0	0.5	0	0
f112v.40	f112v	f112	S|B	6	11	shchy	chy	2	2	3	8	1	0.285714285714	0	0
f112v.40	f112v	f112	S|B	7	11	daiin	aiin	2	2	4	8	1	0.428571428571	0	0
f112v.40	f112v	f112	S|B	11	11	daiin	aiin	2	2	8	8	1	1	0	0
f112v.5	f112v	f112	S|B	1	9	sain	ain	1	2	1	7	0	0	1	0
f112v.5	f112v	f112	S|B	4	9	daiin	aiin	1	2	4	7	0	0.5	0	0
f112v.5	f112v	f112	S|B	9	9	cheeoldy	eol	2	2	2	2	1	1	0	0
f113r.16	f113r	f113	S|B	10	11	aiin	aiin	4	4	5	6	1	0.8	0	0
f113r.3	f113r	f113	S|B	4	5	aiin	aiin	1	1	4	5	0.5	0.75	0	0
f113r.30	f113r	f113	S|B	2	11	oteol	oteol	1	4	2	3	0	0.5	0	0
f113r.30	f113r	f113	S|B	7	11	qchar	char	3	4	3	5	0.666666666667	0.5	0	0
f113r.32	f113r	f113	S|B	8	11	otain	otain	2	2	4	7	1	0.5	0	0
f113r.37	f113r	f113	S|B	1	10	tshedy	she	1	6	1	1	0	0.5	1	0
f113r.50	f113r	f113	S|B	1	10	tchedy	che	1	4	1	1	0	0.5	1	0
f113r.50	f113r	f113	S|B	5	10	chey	y	2	4	4	6	0.333333333333	0.6	0	0
f113r.50	f113r	f113	S|B	6	10	otain	otain	2	4	5	6	0.333333333333	0.8	0	0
f113r.50	f113r	f113	S|B	10	10	oteedy	otee	4	4	2	2	1	1	0	0
f113r.6	f113r	f113	S|B	1	16	sor	or	1	1	1	16	0.5	0	1	0
f113r.6	f113r	f113	S|B	4	16	oteeos	oteeos	1	1	4	16	0.5	0.2	0	0
f113r.6	f113r	f113	S|B	5	16	aiin	aiin	1	1	5	16	0.5	0.266666666667	0	0
f113r.6	f113r	f113	S|B	6	16	otain	otain	1	1	6	16	0.5	0.333333333333	0	0
f113r.6	f113r	f113	S|B	9	16	aiin	aiin	1	1	9	16	0.5	0.533333333333	0	0
f113r.6	f113r	f113	S|B	11	16	sheey	eey	1	1	11	16	0.5	0.666666666667	0	0
f113r.6	f113r	f113	S|B	14	16	l	l	1	1	14	16	0.5	0.866666666667	0	0
f113r.6	f113r	f113	S|B	16	16	ol	ol	1	1	16	16	0.5	1	0	0
f113v.12	f113v	f113	S|B	2	5	otsheody	otsheo	2	3	1	1	0.5	0.5	1	1
