page_host	classification	events	folios	sections	hands	positions	renderer_tuple_types	empirical_entropy_bits	dominant_renderer_tuple	dominant_share	lofo_host_bits_per_event	lofo_host_top1	lofo_host_top3	lofo_position_bits_per_event	lofo_position_top1	lofo_position_top3	position_gain_bits_per_event	positive_position_folds	position_dominants_json
chol	VARIABLE_RENDERER	37	25	2	2	3	7	2.328829775954	NONE|OT|0|NONE|0|0	0.324324324324	4.049508511807	0.324324324324	0.729729729730	3.063121140415	0.189189189189	0.756756756757	0.986387371392	24	"{""FIRST"":{""events"":16,""share"":0.4375,""tuple"":""NONE|OT|0|NONE|0|0""},""LAST"":{""events"":3,""share"":0.3333333333333333,""tuple"":""d|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":18,""share"":0.3333333333333333,""tuple"":""t|NONE|0|NONE|0|0""}}"
chor	VARIABLE_RENDERER	32	19	2	2	3	7	2.557656940049	d|NONE|0|NONE|0|0	0.281250000000	4.476218346435	0.281250000000	0.437500000000	3.657552607886	0.187500000000	0.375000000000	0.818665738549	15	"{""FIRST"":{""events"":18,""share"":0.3333333333333333,""tuple"":""d|NONE|0|NONE|0|0""},""LAST"":{""events"":1,""share"":1.0,""tuple"":""NONE|OT|0|NONE|0|0""},""MIDDLE"":{""events"":13,""share"":0.3076923076923077,""tuple"":""t|NONE|0|NONE|0|0""}}"
l	VARIABLE_RENDERER	489	82	6	5	4	35	3.479505971863	NONE|O|0|NONE|0|0	0.253578732106	3.765749306919	0.253578732106	0.582822085890	3.470690039792	0.165644171779	0.617586912065	0.295059267127	67	"{""FIRST"":{""events"":103,""share"":0.1941747572815534,""tuple"":""q|O|0|NONE|0|0""},""LAST"":{""events"":43,""share"":0.3488372093023256,""tuple"":""NONE|O|0|NONE|0|0""},""MIDDLE"":{""events"":331,""share"":0.2809667673716012,""tuple"":""NONE|O|0|NONE|0|0""},""ONLY"":{""events"":12,""share"":0.3333333333333333,""tuple"":""NONE|NONE|0|NONE|1|0""}}"
ed	VARIABLE_RENDERER	37	17	4	3	4	21	4.100816878909	sh|NONE|0|NONE|0|0	0.162162162162	6.308325371040	0.162162162162	0.189189189189	6.093324666167	0.162162162162	0.270270270270	0.215000704872	10	"{""FIRST"":{""events"":15,""share"":0.2,""tuple"":""t|NONE|0|ain|0|0""},""LAST"":{""events"":2,""share"":0.5,""tuple"":""che|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":19,""share"":0.3157894736842105,""tuple"":""sh|NONE|0|NONE|0|0""},""ONLY"":{""events"":1,""share"":1.0,""tuple"":""sh|NONE|0|al|0|0""}}"
ok	VARIABLE_RENDERER	437	58	6	5	4	24	3.354874093147	q|NONE|0|aiin|0|0	0.194508009153	3.636168093177	0.137299771167	0.524027459954	3.552449465820	0.139588100686	0.542334096110	0.083718627357	38	"{""FIRST"":{""events"":142,""share"":0.2746478873239437,""tuple"":""q|NONE|0|aiin|0|0""},""LAST"":{""events"":22,""share"":0.22727272727272727,""tuple"":""q|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":267,""share"":0.1797752808988764,""tuple"":""q|NONE|0|ain|0|0""},""ONLY"":{""events"":6,""share"":0.3333333333333333,""tuple"":""q|NONE|0|aiin|0|0""}}"
okor	VARIABLE_RENDERER	22	17	3	3	2	5	1.774947526548	NONE|NONE|0|NONE|0|0	0.409090909091	4.065811285678	0.136363636364	0.818181818182	2.916264249636	0.136363636364	0.909090909091	1.149547036042	15	"{""FIRST"":{""events"":10,""share"":0.4,""tuple"":""q|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":12,""share"":0.5,""tuple"":""NONE|NONE|0|NONE|0|0""}}"
d	VARIABLE_RENDERER	189	61	6	5	4	50	5.127402139552	ch|O|0|aiin|0|0	0.105820105820	5.863512256433	0.105820105820	0.190476190476	6.094086841251	0.105820105820	0.206349206349	-0.230574584818	30	"{""FIRST"":{""events"":41,""share"":0.0975609756097561,""tuple"":""che|NONE|0|aiin|0|0""},""LAST"":{""events"":21,""share"":0.19047619047619047,""tuple"":""ch|O|0|aiin|0|0""},""MIDDLE"":{""events"":125,""share"":0.12,""tuple"":""ch|O|0|aiin|0|0""},""ONLY"":{""events"":2,""share"":0.5,""tuple"":""ch|O|0|NONE|1|0""}}"
k	VARIABLE_RENDERER	76	33	4	4	3	20	3.865402270097	NONE|NONE|0|ar|0|0	0.157894736842	5.102348911873	0.105263157895	0.250000000000	4.671183244997	0.105263157895	0.460526315789	0.431165666876	22	"{""FIRST"":{""events"":12,""share"":0.25,""tuple"":""ch|NONE|0|aiin|0|0""},""LAST"":{""events"":8,""share"":0.25,""tuple"":""ch|NONE|0|aiin|0|0""},""MIDDLE"":{""events"":56,""share"":0.17857142857142858,""tuple"":""NONE|NONE|0|ar|0|0""}}"
ch	VARIABLE_RENDERER	39	31	5	4	4	24	4.284900936589	NONE|OT|0|NONE|1|0	0.153846153846	6.409453213233	0.153846153846	0.205128205128	6.618982476074	0.102564102564	0.179487179487	-0.209529262841	8	"{""FIRST"":{""events"":7,""share"":0.14285714285714285,""tuple"":""NONE|OT|0|aiin|0|0""},""LAST"":{""events"":14,""share"":0.2857142857142857,""tuple"":""NONE|OT|0|NONE|1|0""},""MIDDLE"":{""events"":10,""share"":0.2,""tuple"":""NONE|OT|0|ar|0|0""},""ONLY"":{""events"":8,""share"":0.375,""tuple"":""q|OT|0|NONE|1|0""}}"
os	VARIABLE_RENDERER	23	20	3	4	3	9	2.805745651521	ch|NONE|0|NONE|0|0	0.260869565217	5.175680252377	0.260869565217	0.260869565217	4.532900333852	0.086956521739	0.521739130435	0.642779918525	14	"{""FIRST"":{""events"":5,""share"":0.4,""tuple"":""sh|NONE|0|NONE|0|0""},""LAST"":{""events"":3,""share"":0.6666666666666666,""tuple"":""ch|NONE|0|NONE|0|0""},""MIDDLE"":{""events"":15,""share"":0.26666666666666666,""tuple"":""NONE|NONE|0|NONE|0|0""}}"
chey	VARIABLE_RENDERER	34	23	4	3	2	10	2.936891797757	NONE|OT|0|NONE|0|0	0.235294117647	4.794138862627	0.088235294118	0.617647058824	3.986648379586	0.029411764706	0.705882352941	0.807490483041	20	"{""FIRST"":{""events"":13,""share"":0.3076923076923077,""tuple"":""NONE|OT|0|NONE|0|0""},""MIDDLE"":{""events"":21,""share"":0.23809523809523808,""tuple"":""t|NONE|0|NONE|0|0""}}"
