context_mode	axis	held	focal_occurrences	training_occurrences	source_seen_occurrences	source_seen_fraction	unigram_bits	nuisance_bits	host_bits	gain_bits	ok_y_weight	ok_y_gain_bits	gain_without_ok_y_bits	gain_per_focal	claim_state
WHOLE_LINE	HELD_FOLIO	f1	54	15149	47	0.870370370370	444.489189215397	480.773266547859	516.441337304081	-35.668070756221	0.250000000000	0.076774500045	-35.744845256266	-0.660519828819	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f10	85	15118	78	0.917647058824	643.037508737707	663.962314849505	701.345519092646	-37.383204243141	0	0	-37.383204243141	-0.439802402860	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f100	53	15150	47	0.886792452830	449.504195020929	473.067591437288	511.564985974665	-38.497394537377	0.111111111111	0.043163741215	-38.540558278592	-0.726365934667	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f102	141	15062	127	0.900709219858	1190.759287646977	1230.837768742015	1317.730668825697	-86.892900083682	0	0	-86.892900083682	-0.616261702721	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f103	354	14849	334	0.943502824859	2617.006078021702	2724.266596738482	2850.173738407919	-125.907141669438	2.614069264069	0.756399031165	-126.663540700603	-0.355669891722	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f104	399	14804	351	0.879699248120	3348.108001167164	3657.502805036003	3926.316980535309	-268.814175499311	1.344047619048	0.390997314344	-269.205172813655	-0.673719738094	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f105	360	14843	313	0.869444444444	3024.189076814685	3339.733098128940	3553.484026272240	-213.750928143301	0.450000000000	0.122643153122	-213.873571296424	-0.593752578176	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f106	408	14795	368	0.901960784314	3280.751158095667	3530.460028181310	3742.416898785139	-211.956870603830	2.538888888889	0.741716678660	-212.698587282490	-0.519502133833	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f107	465	14738	437	0.939784946237	3351.761540387126	3495.738842841606	3680.589463972095	-184.850621130490	2.335714285714	0.802785914544	-185.653407045034	-0.397528217485	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f108	486	14717	450	0.925925925926	3746.791997602907	3927.751049333921	4131.215620866684	-203.464571532758	1.176262626263	0.376159597554	-203.840731130312	-0.418651381755	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f11	39	15164	36	0.923076923077	309.241269654771	313.689566091206	322.892316999166	-9.202750907960	0	0	-9.202750907960	-0.235967971999	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f111	541	14662	500	0.924214417745	4216.526208260701	4442.757377937994	4683.012978545131	-240.255600607134	3.833513708514	1.156059998204	-241.411660605337	-0.444095380050	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f112	406	14797	377	0.928571428571	3035.406152633670	3198.065240937461	3337.101143188263	-139.035902250807	0.963888888889	0.281073227933	-139.316975478739	-0.342452961209	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f113	451	14752	407	0.902439024390	3788.275162275902	4068.686370972634	4326.099799574446	-257.413428601813	0.561111111111	0.162612151175	-257.576040752988	-0.570761482487	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f114	407	14796	368	0.904176904177	3315.663811911877	3555.914786480705	3779.627268685920	-223.712482205214	0.733644133644	0.213549474127	-223.926031679341	-0.549662118440	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f115	369	14834	321	0.869918699187	3301.230713548123	3500.222674473975	3717.137346327528	-216.914671853553	0.500000000000	0.136070092704	-217.050741946257	-0.587844639170	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f116	165	15038	155	0.939393939394	1176.348431243921	1231.333110334976	1295.549767543914	-64.216657208937	1.058008658009	0.314682066348	-64.531339275285	-0.389191861872	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f13	60	15143	50	0.833333333333	535.295435490327	576.282344656878	617.574217655574	-41.291872998695	0	0	-41.291872998695	-0.688197883312	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f14	63	15140	57	0.904761904762	529.541908142792	545.728300389451	581.220471878130	-35.492171488680	0	0	-35.492171488680	-0.563367801408	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f15	110	15093	102	0.927272727273	821.462967991134	842.004709547829	891.943475814578	-49.938766266749	0.200000000000	0.059265128716	-49.998031395465	-0.453988784243	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f16	85	15118	76	0.894117647059	701.333867695279	716.498030812015	769.355115682738	-52.857084870723	0.285714285714	0.076123394937	-52.933208265660	-0.621848057303	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f17	110	15093	103	0.936363636364	882.329609953469	902.390737357579	955.561386538684	-53.170649181105	0	0	-53.170649181105	-0.483369538010	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f18	77	15126	70	0.909090909091	657.890437596316	675.348730958897	721.652972750202	-46.304241791304	0	0	-46.304241791304	-0.601353789497	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f19	86	15117	77	0.895348837209	702.858922192419	729.432749079098	790.407535454021	-60.974786374923	0	0	-60.974786374923	-0.709009143894	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f2	104	15099	96	0.923076923077	813.351384777334	841.751787851489	900.489103876839	-58.737316025350	0	0	-58.737316025350	-0.564781884859	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f20	108	15095	103	0.953703703704	798.168003652151	795.186532465672	847.675394655738	-52.488862190066	0.166666666667	0.048585699700	-52.537447889765	-0.486007983241	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f21	90	15113	79	0.877777777778	718.784070690552	765.525724629191	827.960598422142	-62.434873792950	0	0	-62.434873792950	-0.693720819922	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f22	109	15094	99	0.908256880734	879.662037304342	901.126899885891	959.795415673893	-58.668515788002	1.000000000000	0.309567415570	-58.978083203572	-0.538243264110	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f23	67	15136	61	0.910447761194	534.679626365219	563.955593998196	609.052152405068	-45.096558406872	0	0	-45.096558406872	-0.673082961297	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f24	80	15123	73	0.912500000000	653.698215648129	669.404436189085	717.132632904999	-47.728196715914	0	0	-47.728196715914	-0.596602458949	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f25	39	15164	39	1.000000000000	284.953294330748	272.837403648568	281.411224995166	-8.573821346598	0	0	-8.573821346598	-0.219841572990	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f26	65	15138	62	0.953846153846	520.657634900135	539.326792119412	579.104113663097	-39.777321543685	0	0	-39.777321543685	-0.611958792980	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f27	49	15154	45	0.918367346939	371.738867153038	391.730110138139	420.594358053087	-28.864247914947	0	0	-28.864247914947	-0.589066283979	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f28	82	15121	78	0.951219512195	615.544609155810	615.019653278548	661.987751091742	-46.968097813195	0.125000000000	0.031552589615	-46.999650402810	-0.572781680649	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f29	70	15133	68	0.971428571429	500.751564816043	493.831451854012	523.144530328317	-29.313078474305	0.200000000000	0.063301129939	-29.376379604244	-0.418758263919	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f3	137	15066	118	0.861313868613	1173.419768565631	1262.288097359073	1358.547016480956	-96.258919121882	0	0	-96.258919121882	-0.702619847605	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f30	88	15115	79	0.897727272727	744.406151120609	781.083249287933	843.713431887101	-62.630182599168	0	0	-62.630182599168	-0.711706620445	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f31	44	15159	38	0.863636363636	366.152425579573	406.896002876525	429.779738626479	-22.883735749955	0	0	-22.883735749955	-0.520084903408	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f32	77	15126	74	0.961038961039	577.158701536848	563.250297604787	603.686556751662	-40.436259146875	0	0	-40.436259146875	-0.525146222687	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f33	73	15130	72	0.986301369863	491.369793345417	495.413793821208	509.404277816266	-13.990483995058	0.940476190476	0.171962850948	-14.162446846006	-0.191650465686	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f34	117	15086	109	0.931623931624	928.840669974677	976.439205297219	1041.646454080305	-65.207248783087	0.181818181818	0.034421151754	-65.241669934841	-0.557326912676	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f35	100	15103	97	0.970000000000	733.559128644324	722.589986870706	747.370627140766	-24.780640270060	0	0	-24.780640270060	-0.247806402701	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f36	73	15130	62	0.849315068493	594.472119285595	634.876668077684	693.564544061892	-58.687875984208	0	0	-58.687875984208	-0.803943506633	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f37	80	15123	69	0.862500000000	652.074783655924	685.525981843776	737.746898796718	-52.220916952943	0	0	-52.220916952943	-0.652761461912	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f38	51	15152	49	0.960784313725	379.077806475425	380.308856881986	404.764828266562	-24.455971384576	0	0	-24.455971384576	-0.479528850678	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f39	118	15085	112	0.949152542373	839.766017210384	874.681150729606	931.284921213153	-56.603770483547	0.100000000000	0.020719951786	-56.624490435334	-0.479692970200	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f4	80	15123	72	0.900000000000	610.936975435594	636.934471085636	668.381624527174	-31.447153441538	0.200000000000	0.057699555999	-31.504852997537	-0.393089418019	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f40	76	15127	74	0.973684210526	535.145936179989	543.091157533592	566.698542876389	-23.607385342797	0	0	-23.607385342797	-0.310623491353	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f41	37	15166	31	0.837837837838	350.692326852979	382.205931255514	401.121854766496	-18.915923510982	0	0	-18.915923510982	-0.511241175972	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f42	119	15084	112	0.941176470588	926.069303678319	951.854352057194	1014.684710754576	-62.830358697383	0	0	-62.830358697383	-0.527986207541	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f43	79	15124	72	0.911392405063	639.417543287935	683.930282360141	727.336588465716	-43.406306105575	0	0	-43.406306105575	-0.549446912729	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f44	94	15109	80	0.851063829787	825.356993766034	887.032720134239	933.914166455659	-46.881446321420	0	0	-46.881446321420	-0.498738790653	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f45	74	15129	69	0.932432432432	580.356500654235	595.987486770736	635.839622285025	-39.852135514288	0	0	-39.852135514288	-0.538542371815	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f46	80	15123	78	0.975000000000	587.018214540096	594.916733928499	626.016786621836	-31.100052693337	0.285714285714	0.056992949649	-31.157045642986	-0.388750658667	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f47	91	15112	85	0.934065934066	670.423319512108	688.447500904952	735.628349301833	-47.180848396882	0.142857142857	0.041568250595	-47.222416647476	-0.518470861504	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f48	132	15071	123	0.931818181818	1089.041790263152	1128.130291582796	1206.264362441645	-78.134070858849	0.897222222222	0.289169390381	-78.423240249230	-0.591924779234	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f49	153	15050	134	0.875816993464	1269.270343684406	1352.517518667921	1454.234779955612	-101.717261287692	0.250000000000	0.060539165190	-101.777800452882	-0.664818701227	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f5	37	15166	35	0.945945945946	283.688409684091	280.175042696506	302.693396101074	-22.518353404568	0	0	-22.518353404568	-0.608604146069	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f50	82	15121	80	0.975609756098	648.717612921791	657.822868686822	687.844901140020	-30.022032453197	0.683766233766	0.127939087035	-30.149971540231	-0.366122346990	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f51	60	15143	56	0.933333333333	495.023535419989	507.396823991449	542.577721458662	-35.180897467212	0	0	-35.180897467212	-0.586348291120	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f52	49	15154	43	0.877551020408	422.593273049611	451.799870410549	491.033194807921	-39.233324397372	0	0	-39.233324397372	-0.800680089742	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f53	49	15154	42	0.857142857143	445.562252496371	483.390229917292	522.066217578223	-38.675987660931	0	0	-38.675987660931	-0.789305870631	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f54	57	15146	57	1.000000000000	391.811225310187	371.679655605204	389.233997462883	-17.554341857678	0.200000000000	0.057044670765	-17.611386528444	-0.307970909784	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f55	93	15110	86	0.924731182796	636.162356532956	679.190199466785	706.687660068516	-27.497460601732	1.253968253968	0.221306988414	-27.718767590146	-0.295671619373	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f56	84	15119	79	0.940476190476	700.389269969295	703.007806144948	752.308171955265	-49.300365810317	0	0	-49.300365810317	-0.586909116789	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f57	7	15196	7	1.000000000000	69.161513330292	69.160810040176	75.480137707233	-6.319327667056	0	0	-6.319327667056	-0.902761095294	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f58	300	14903	250	0.833333333333	2550.414156047583	2899.384000281456	3088.965312203266	-189.581311921812	0.990079365079	0.310376499548	-189.891688421360	-0.631937706406	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f6	78	15125	70	0.897435897436	624.038838596518	640.719352876565	692.567795285529	-51.848442408964	0	0	-51.848442408964	-0.664723620628	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f66	177	15026	159	0.898305084746	1564.857918025145	1641.275524536597	1746.106142233345	-104.830617696747	0.250000000000	0.065165839335	-104.895783536081	-0.592263376818	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f7	73	15130	65	0.890410958904	622.993944721097	663.389185001362	711.531491108266	-48.142306106904	0	0	-48.142306106904	-0.659483645300	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f75	377	14826	362	0.960212201592	2627.755849352655	2631.763947097764	2757.004620286519	-125.240673188757	3.654473304473	0.597410270361	-125.838083459118	-0.332203377159	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f76	489	14714	454	0.928425357873	3642.498371869399	3790.573523901063	3986.346560476311	-195.773036575251	2.091522366522	0.572662093023	-196.345698668274	-0.400353858027	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f77	387	14816	374	0.966408268734	2671.000561705007	2657.508784242594	2812.070029759215	-154.561245516621	4.158441558442	0.659783941473	-155.221029458095	-0.399383063350	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f78	344	14859	330	0.959302325581	2497.154536475501	2512.292573769744	2650.887159214471	-138.594585444728	1.610317460317	0.280725419148	-138.875310863877	-0.402891236758	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f79	435	14768	414	0.951724137931	3201.835794773495	3271.592942307213	3463.389807451966	-191.796865144753	3.235317460317	0.482410239320	-192.279275384073	-0.440912333666	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f8	127	15076	111	0.874015748031	1012.217308866661	1098.703547536780	1170.213186704100	-71.509639167320	0	0	-71.509639167320	-0.563068024940	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f80	415	14788	389	0.937349397590	3076.217562722549	3163.692979439320	3349.779075201921	-186.086095762600	2.461147186147	0.456140406644	-186.542236169244	-0.448400230753	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f81	243	14960	231	0.950617283951	1653.602703534076	1680.288654291689	1786.184829276870	-105.896174985183	1.429761904762	0.247493477198	-106.143668462381	-0.435786728334	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f82	310	14893	293	0.945161290323	2264.958866397343	2299.813519608426	2430.752040451531	-130.938520843106	2.666666666667	0.503198627444	-131.441719470550	-0.422382325300	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f83	370	14833	353	0.954054054054	2600.814951667212	2635.523441092646	2783.733289614618	-148.209848521970	3.087698412698	0.541869291005	-148.751717812975	-0.400567158167	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f85	210	14993	192	0.914285714286	1692.749205073145	1789.043466699403	1918.210405497930	-129.166938798527	0.444444444444	0.111233916684	-129.278172715211	-0.615080660945	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f86	512	14691	472	0.921875000000	4020.586979961799	4219.869089892953	4449.885697627951	-230.016607734999	2.200000000000	0.425720243730	-230.442327978729	-0.449251186982	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f87	90	15113	68	0.755555555556	877.066533606128	1002.020094758025	1068.039145159501	-66.019050401476	0	0	-66.019050401476	-0.733545004461	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f88	134	15069	124	0.925373134328	1061.925925375764	1085.953320089586	1160.375545005103	-74.422224915517	0	0	-74.422224915517	-0.555389738175	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f89	145	15058	134	0.924137931034	1141.108755174778	1176.351489561090	1250.282974568861	-73.931485007771	0.153846153846	0.064170337898	-73.995655345669	-0.509872310398	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f9	88	15115	80	0.909090909091	694.432631450799	722.085030071271	770.460051683942	-48.375021612671	0.300000000000	0.079939804585	-48.454961417257	-0.549716154689	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f90	82	15121	74	0.902439024390	687.257375284908	726.810518972952	780.442789719222	-53.632270746271	0	0	-53.632270746271	-0.654052082272	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f93	146	15057	129	0.883561643836	1291.655043697672	1360.422656821408	1454.674659521164	-94.252002699758	0	0	-94.252002699758	-0.645561662327	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f94	85	15118	84	0.988235294118	634.633840688460	636.896563316290	668.040473767710	-31.143910451420	0.561111111111	0.148008571993	-31.291919023413	-0.366398946487	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f95	207	14996	200	0.966183574879	1504.929039432687	1545.790494685313	1621.121419889564	-75.330925204251	3.883766233766	0.848249689112	-76.179174893363	-0.363917513064	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f96	80	15123	67	0.837500000000	760.762182414147	821.619899034354	867.049639705042	-45.429740670688	0	0	-45.429740670688	-0.567871758384	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_FOLIO	f99	171	15032	154	0.900584795322	1485.337631712579	1545.903640551793	1667.912234782070	-122.008594230276	0	0	-122.008594230276	-0.713500551054	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_SECTION	B	3123	12080	2941	0.941722702530	23048.109157305807	23069.683566605454	24228.664034126537	-1158.980467521088	22.848268398268	4.289002513042	-1163.269470034130	-0.371111260814	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_SECTION	C	183	15020	164	0.896174863388	1506.705656543922	1553.254992650570	1652.409114177419	-99.154121526850	0.500000000000	0.125958526426	-99.280080053276	-0.541825800693	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_SECTION	H	5166	10037	4572	0.885017421603	43073.175614475382	43710.475088986612	46376.540334712809	-2666.065245726282	12.108080808081	3.919130684049	-2669.984376410332	-0.516079219072	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_SECTION	P	644	14559	586	0.909937888199	5361.847628781895	5428.899305165080	5799.559834578264	-370.660529413186	0.264957264957	0.068381041082	-370.728910454268	-0.575559828281	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_SECTION	S	5111	10092	4540	0.888280180004	41322.908855997819	42210.075695038977	44720.761756697459	-2510.686061658511	19.099228549229	2.612022246918	-2513.298083905428	-0.491231864930	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_SECTION	T	976	14227	898	0.920081967213	7662.852350114991	7783.304566401989	8231.044955995119	-447.740389593113	3.941522366522	0.903963281988	-448.644352875101	-0.458750399173	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_HAND	1	4528	10675	3913	0.864178445230	38909.113193911187	39938.437662000142	42389.842267370383	-2451.404605370160	3.585195360195	0.775576635486	-2452.180182005646	-0.541387942882	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_HAND	2	4919	10284	4576	0.930270380159	37120.118345713556	37250.570121569355	39094.171314425614	-1843.601192856236	30.485533910534	9.569827712701	-1853.171020568937	-0.374791866814	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_HAND	3	5223	9980	4674	0.894887995405	41838.972495258175	42657.141881106676	45166.417645463625	-2509.275764356880	23.210772560773	8.269583441977	-2517.545347798857	-0.480428061336	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_HAND	5	353	14850	316	0.895184135977	3082.038843478112	3168.984385131209	3375.101676278736	-206.117291147523	1.147222222222	0.260382483061	-206.377673630584	-0.583901674639	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
WHOLE_LINE	HELD_HAND	@	180	15023	157	0.872222222222	1594.421999378726	1638.811786915930	1746.247995292911	-107.436208376980	0.333333333333	0.088635117652	-107.524843494632	-0.596867824317	OPAQUE_CONTEXT_DISTRIBUTION_NO_LEXEME_OR_MEANING
