host	register	physical_folios	wrappers	different_wrapper_pairs	same_wrapper_pairs	different_wrapper_mean_similarity	same_wrapper_mean_similarity	matched_control_mean_similarity	different_minus_control	different_minus_same	same_wrapper_available
l	HERBAL_B	12	7	200	153	0.169441421915	0.175432986783	0.15996042961	0.00948099230412	-0.00599156486835	1
okeey	OTHER_B	12	2	111	196	0.299900083364	0.293289636073	0.290450891583	0.00944919178084	0.00661044729129	1
okee	HERBAL_B	6	2	9	6	0.121241629802	0.176046372031	0.111969884459	0.00927174534323	-0.0548047422293	1
otey	HERBAL_A	3	3	3	0	0.151277841363	0	0.142097799105	0.0091800422578	0	0
okaiiin	STARS_RECIPE_B	2	2	1	0	0.279220779221	0	0.27010892801	0.00911185121071	0	0
ky	STARS_RECIPE_B	10	4	51	23	0.268647059374	0.258886912774	0.2595899418	0.00905711757454	0.00976014659985	1
opch	STARS_RECIPE_B	8	3	27	16	0.278034452666	0.283274853117	0.269089313846	0.00894513882001	-0.00524040045073	1
olchey	OTHER_B	8	5	48	13	0.336706527032	0.328811507783	0.327812055298	0.00889447173376	0.00789501924892	1
ot	STARS_RECIPE_B	12	4	200	200	0.25482119345	0.257183425242	0.246015122036	0.00880607141375	-0.00236223179212	1
eol	OTHER_A	4	3	13	10	0.125914671663	0.119268847839	0.117168451099	0.00874622056348	0.00664582382362	1
odol	HERBAL_A	4	4	6	0	0.151370110313	0	0.142759057893	0.00861105241965	0	0
che	HERBAL_B	7	3	20	7	0.201288079714	0.204690365247	0.192735756134	0.00855232358029	-0.00340228553218	1
o	HERBAL_A	43	8	200	200	0.141634673354	0.14265789804	0.133086174104	0.00854849924964	-0.00102322468598	1
cthy	STARS_RECIPE_B	9	5	88	37	0.276252284829	0.275767621845	0.267714292136	0.00853799269364	0.000484662984156	1
aiin	OTHER_A	7	5	175	77	0.11437019232	0.112228243769	0.105860097522	0.00851009479823	0.00214194855077	1
aiin	STARS_RECIPE_B	12	8	200	200	0.255762037653	0.252562814665	0.247260615335	0.00850142231779	0.00319922298814	1
kch	HERBAL_B	5	2	5	9	0.193153793221	0.176093701468	0.184834394314	0.00831939890715	0.0170600917527	1
ey	STARS_RECIPE_B	11	2	137	144	0.266931863025	0.270724863994	0.258783876807	0.00814798621859	-0.00379300096812	1
kche	STARS_RECIPE_B	6	2	7	19	0.284642738297	0.275488981	0.276654808947	0.00798792935018	0.00915375729712	1
olkeey	OTHER_B	11	3	42	45	0.322742455647	0.297990248031	0.315001342969	0.00774111267847	0.0247522076161	1
d	STARS_RECIPE_B	11	5	200	200	0.256317980038	0.256958192055	0.248646009743	0.00767197029508	-0.000640212016439	1
olshey	OTHER_B	5	3	11	14	0.310862388226	0.325964286894	0.303196761607	0.0076656266191	-0.0151018986681	1
okchey	HERBAL_A	6	2	8	7	0.168171349849	0.152377555029	0.160556322138	0.00761502771128	0.0157937948204	1
okeeol	STARS_RECIPE_B	4	2	3	3	0.260455439768	0.271484661638	0.252872325767	0.00758311400167	-0.0110292218697	1
ckhey	STARS_RECIPE_B	4	2	4	5	0.283889399958	0.270533757097	0.276415452232	0.00747394772564	0.0133556428607	1
yk	STARS_RECIPE_B	7	2	6	15	0.274480535563	0.276471148999	0.267007483861	0.00747305170231	-0.00199061343636	1
okch	HERBAL_A	6	3	19	7	0.165435545999	0.170422031684	0.157980348682	0.007455197317	-0.00498648568468	1
olo	HERBAL_B	2	2	1	0	0.178217821782	0	0.170768041809	0.00744977997317	0	0
ar	HERBAL_B	14	6	200	151	0.155654025439	0.143505302977	0.148300683572	0.00735334186742	0.0121487224622	1
che	OTHER_B	13	5	200	74	0.257548369954	0.256267918335	0.250292510331	0.00725585962366	0.00128045161964	1
ockhol	HERBAL_A	2	2	1	0	0.137254901961	0	0.13021258048	0.00704232148124	0	0
an	HERBAL_A	13	5	108	37	0.172854588468	0.177107394793	0.166051700599	0.00680288786889	-0.00425280632516	1
okeeor	STARS_RECIPE_B	4	2	3	3	0.277511564725	0.229049698455	0.270868258375	0.00664330634938	0.0484618662701	1
okchy	HERBAL_A	22	5	200	200	0.162767256786	0.159662116703	0.156139244749	0.00662801203673	0.00310514008293	1
ockhy	STARS_RECIPE_B	7	4	21	6	0.289741841299	0.280122565692	0.283180803878	0.00656103742102	0.00961927560631	1
ckhy	HERBAL_A	15	3	70	64	0.168251706022	0.149017889552	0.161782645927	0.0064690600947	0.0192338164694	1
okch	STARS_RECIPE_B	7	2	18	16	0.274462958042	0.27603638787	0.2680731485	0.00638980954251	-0.00157342982753	1
okaly	STARS_RECIPE_B	4	2	3	3	0.280707389932	0.243035056783	0.274320816981	0.00638657295112	0.0376723331492	1
ol	HERBAL_B	3	2	2	1	0.210804462713	0.207207207207	0.204490314785	0.00631414792815	0.00359725550565	1
okchy	HERBAL_B	3	2	3	2	0.166188895208	0.15044613351	0.159977541586	0.0062113536219	0.0157427616984	1
alchy	HERBAL_A	2	2	1	0	0.150943396226	0	0.144745886759	0.00619750946698	0	0
yky	HERBAL_A	6	3	11	14	0.151796936369	0.153146797629	0.145668863761	0.00612807260776	-0.00134986126061	1
eeol	OTHER_B	4	2	5	4	0.258430880246	0.300598396145	0.252334460245	0.00609642000159	-0.0421675158981	1
ey	OTHER_A	5	2	24	19	0.130337126904	0.133994235202	0.124247847254	0.00608927964935	-0.00365710829878	1
olkee	OTHER_B	10	3	57	41	0.294179187662	0.291667297142	0.288094006541	0.0060851811212	0.0025118905206	1
okee	STARS_RECIPE_B	12	3	200	200	0.267156089536	0.27103558447	0.261098855605	0.00605723393174	-0.0038794949339	1
okeor	OTHER_A	5	2	8	6	0.145979326146	0.138987241534	0.140005065368	0.00597426077743	0.00699208461133	1
keey	OTHER_A	2	2	1	1	0.206349206349	0.206349206349	0.200389114846	0.00596009150323	0	1
ekey	OTHER_B	3	3	3	0	0.235958236496	0	0.230026402344	0.00593183415154	0	0
ckhe	STARS_RECIPE_B	4	3	7	2	0.27835895036	0.253813750198	0.272584312628	0.00577463773146	0.024545200162	1
eo	OTHER_A	6	3	21	11	0.114415176611	0.110538125515	0.108642562975	0.00577261363632	0.0038770510961	1
aiin	OTHER_B	13	4	200	200	0.257008986473	0.251185522246	0.251408704035	0.00560028243785	0.00582346422703	1
okey	HERBAL_A	6	4	17	3	0.173479636893	0.160749653397	0.167933129391	0.00554650750144	0.0127299834962	1
ees	HERBAL_B	2	2	1	0	0.196261682243	0	0.190716794336	0.00554488790696	0	0
aiiin	OTHER_B	5	3	19	19	0.301826722886	0.258098144311	0.29638964163	0.0054370812562	0.0437285785755	1
or	STARS_RECIPE_B	12	7	200	200	0.261356096674	0.262195526923	0.256470341367	0.00488575530708	-0.000839430249397	1
ol	HERBAL_A	22	5	200	197	0.167122717575	0.163242787269	0.162288397991	0.00483431958432	0.0038799303062	1
otechy	STARS_RECIPE_B	2	2	2	0	0.299594155844	0	0.29478476214	0.00480939370406	0	0
or	OTHER_A	7	8	200	58	0.118904890867	0.117207873228	0.114124787546	0.00478010332093	0.00169701763897	1
olchee	OTHER_B	2	2	1	1	0.310810810811	0.310810810811	0.306113455193	0.00469735561754	0	1
cheor	STARS_RECIPE_B	2	2	1	0	0.281818181818	0	0.277149539295	0.0046686425234	0	0
ols	HERBAL_A	4	3	5	1	0.164877558238	0.135922330097	0.160265322597	0.00461223564047	0.0289552281408	1
p	STARS_RECIPE_B	4	3	9	3	0.261358358188	0.257488099774	0.256800484456	0.00455787373252	0.0038702584143	1
olkeechy	STARS_RECIPE_B	2	2	1	0	0.301538461538	0	0.296998276872	0.00454018466637	0	0
ty	HERBAL_B	3	2	2	1	0.184308736217	0.166666666667	0.180000277491	0.00430845872595	0.0176420695505	1
ckhy	HERBAL_B	10	4	91	50	0.177262374723	0.188898999792	0.17301959667	0.00424277805342	-0.0116366250681	1
ey	OTHER_B	13	4	200	200	0.291206496648	0.291416159192	0.286997334164	0.00420916248367	-0.000209662544339	1
okechy	STARS_RECIPE_B	7	2	10	11	0.267952257008	0.243403236355	0.263786189485	0.0041660675231	0.0245490206534	1
oky	OTHER_A	5	5	52	12	0.146195156136	0.138303391109	0.142083776904	0.00411137923182	0.0078917650273	1
aiin	HERBAL_A	45	7	200	200	0.13170965986	0.128718556237	0.127638400187	0.0040712596731	0.00299110362282	1
okeo	OTHER_A	4	2	13	14	0.161682540693	0.163549715589	0.157806935325	0.00387560536787	-0.00186717489675	1
ot	OTHER_B	13	4	200	200	0.263375231268	0.263522159398	0.259545414117	0.00382981715098	-0.000146928129852	1
oka	STARS_RECIPE_B	8	3	25	18	0.263487844921	0.272916542788	0.25970104527	0.00378679965061	-0.00942869786753	1
okchey	STARS_RECIPE_B	7	4	42	18	0.276928754143	0.276590438402	0.273223694483	0.00370505965969	0.000338315740974	1
s	STARS_RECIPE_B	6	3	37	21	0.262103799216	0.272779900091	0.258430297792	0.00367350142428	-0.010676100875	1
eeol	STARS_RECIPE_B	6	4	16	4	0.269188724047	0.327969888409	0.265564094761	0.00362462928617	-0.0587811643623	1
okol	OTHER_A	4	3	35	26	0.170035022618	0.168215564067	0.166526930694	0.00350809192387	0.00181945855135	1
eee	OTHER_B	4	3	6	3	0.279057651089	0.411122749568	0.275777547161	0.00328010392785	-0.132065098479	1
ko	HERBAL_A	4	2	3	3	0.143405983711	0.0997872561229	0.140530465402	0.00287551830935	0.0436187275884	1
o	HERBAL_B	14	7	200	92	0.149255938203	0.165084311467	0.146398793498	0.00285714470572	-0.015828373264	1
oky	HERBAL_B	9	3	40	33	0.169729421932	0.187559706244	0.166895208416	0.00283421351531	-0.0178302843123	1
d	HERBAL_A	37	7	200	200	0.14474754884	0.152642283867	0.141999330576	0.00274821826436	-0.00789473502729	1
otod	HERBAL_A	3	2	2	3	0.103352286188	0.13426100125	0.100657603584	0.0026946826044	-0.0309087150615	1
los	HERBAL_A	2	2	1	0	0.113636363636	0	0.111074876643	0.00256148699299	0	0
olk	OTHER_B	10	6	113	101	0.287832763314	0.299501580691	0.28528195123	0.00255081208403	-0.0116688173772	1
okod	HERBAL_A	4	2	3	3	0.134589371981	0.110916860917	0.132089373632	0.00249999834837	0.0236725110638	1
t	HERBAL_B	4	2	3	3	0.182928710143	0.155659037327	0.180530397953	0.00239831218985	0.0272696728164	1
okchd	STARS_RECIPE_B	5	2	6	4	0.27738398277	0.288631897286	0.275103092156	0.00228089061326	-0.0112479145166	1
oked	STARS_RECIPE_B	7	3	30	20	0.267352930351	0.276334161877	0.265089717216	0.00226321313532	-0.0089812315258	1
ch	OTHER_B	9	4	43	9	0.23671449817	0.225716585713	0.234497450812	0.00221704735826	0.0109979124573	1
kol	OTHER_B	2	2	1	1	0.37898089172	0.37898089172	0.376960534558	0.00202035716217	0	1
os	OTHER_A	3	4	5	0	0.143637463454	0	0.141960061453	0.00167740200051	0	0
oky	STARS_RECIPE_B	10	4	92	50	0.263294313933	0.274033757293	0.261629311702	0.00166500223081	-0.0107394433601	1
ckhs	HERBAL_A	2	2	1	0	0.0866141732283	0	0.0851283795999	0.00148579362848	0	0
oiin	OTHER_A	2	3	2	0	0.101694915254	0	0.100212979485	0.00148193576922	0	0
or	HERBAL_A	44	8	200	200	0.142494065162	0.152815069336	0.141145367352	0.00134869781025	-0.0103210041738	1
okeol	HERBAL_A	9	3	24	12	0.145824823347	0.144961165029	0.144550441622	0.00127438172482	0.000863658317853	1
ok	OTHER_A	6	5	69	28	0.124644836613	0.138571608386	0.123389421979	0.00125541463331	-0.0139267717735	1
chy	STARS_RECIPE_B	6	4	22	4	0.267647055014	0.299069006554	0.266399753538	0.00124730147695	-0.0314219515392	1
okcheey	HERBAL_A	3	3	3	0	0.173828920228	0	0.172610811194	0.00121810903348	0	0
eky	HERBAL_B	5	2	11	8	0.15056489453	0.153074366812	0.14939904538	0.00116584914951	-0.00250947228224	1
alol	STARS_RECIPE_B	5	4	9	1	0.258393104905	0.275766016713	0.257252454138	0.00114065076701	-0.0173729118079	1
cheey	STARS_RECIPE_B	5	3	10	4	0.279807510962	0.264164469065	0.278813724091	0.000993786870959	0.0156430418962	1
cphe	OTHER_B	2	2	1	0	0.237113402062	0	0.236143231139	0.000970170922902	0	0
cheey	OTHER_B	2	2	1	0	0.280802292264	0	0.27984317511	0.000959117153402	0	0
oly	OTHER_A	2	4	5	1	0.102325581395	0.102325581395	0.101402069383	0.000923512012807	0	1
opor	HERBAL_A	3	2	2	1	0.158383534137	0.141414141414	0.15747342503	0.000910109106496	0.0169693927224	1
eed	HERBAL_B	3	3	3	0	0.160061785399	0	0.159172035326	0.000889750073464	0	0
ys	HERBAL_A	2	2	1	0	0.0948905109489	0	0.0940187055463	0.00087180540258	0	0
al	HERBAL_A	26	5	200	200	0.153029714938	0.146224536087	0.152191517513	0.00083819742521	0.00680517885105	1
olsheol	OTHER_B	2	2	1	0	0.344512195122	0	0.343695282773	0.000816912349288	0	0
eos	STARS_RECIPE_B	4	3	10	3	0.289499593085	0.322945107461	0.288701910367	0.000797682718145	-0.0334455143758	1
chol	OTHER_A	2	2	1	0	0.0621761658031	0	0.0614155765014	0.000760589301682	0	0
ckhol	HERBAL_A	8	2	7	21	0.145267995358	0.156004640438	0.144509810311	0.000758185047075	-0.0107366450806	1
cthy	OTHER_B	12	4	163	68	0.297853051515	0.313227160971	0.297151931728	0.000701119786353	-0.0153741094562	1
cthey	STARS_RECIPE_B	3	4	6	1	0.265990396384	0.241982507289	0.265317848258	0.000672548126419	0.0240078890954	1
ctho	HERBAL_A	13	2	43	60	0.170528449394	0.163208716327	0.169918337633	0.000610111760578	0.00731973306715	1
ary	OTHER_B	5	4	11	3	0.189895700691	0.178206063206	0.189345139874	0.000550560817421	0.0116896374854	1
chey	HERBAL_B	3	2	2	1	0.092803030303	0.0377358490566	0.0923022359315	0.00050079437149	0.0550671812464	1
cth	HERBAL_A	14	2	26	92	0.157653580881	0.158356346143	0.157155367231	0.000498213650315	-0.000702765262115	1
otey	STARS_RECIPE_B	9	3	56	39	0.26669517122	0.268899677702	0.266225881056	0.000469290163652	-0.00220450648221	1
ee	OTHER_A	2	2	1	0	0.0684210526316	0	0.0680433761841	0.000377676447465	0	0
keeo	OTHER_A	2	2	1	0	0.0729927007299	0	0.0726498904815	0.000342810248464	0	0
chor	OTHER_A	2	2	1	0	0.0917431192661	0	0.091460670076	0.000282449190094	0	0
okeey	OTHER_A	5	2	19	28	0.126210834982	0.130479057197	0.125962920299	0.000247914683113	-0.00426822221513	1
yche	OTHER_B	6	2	5	15	0.283049685123	0.252547510365	0.282810972345	0.000238712778058	0.0305021747588	1
aror	OTHER_B	2	2	2	0	0.320908427961	0	0.320694979426	0.000213448534852	0	0
ockhy	OTHER_A	5	3	22	9	0.118350275846	0.126225829888	0.118269274799	8.10010466819e-05	-0.00787555404231	1
airo	STARS_RECIPE_B	2	2	1	0	0.267295597484	0	0.267236794818	5.88026659686e-05	0	0
ar	HERBAL_A	27	7	200	200	0.14830985919	0.151415805469	0.148291298959	1.85602315667e-05	-0.00310594627849	1
keo	OTHER_B	2	2	1	1	0.204724409449	0.204724409449	0.204752207769	-2.77983198193e-05	0	1
okche	STARS_RECIPE_B	8	3	56	40	0.276307797724	0.267572171387	0.276426787089	-0.000118989365239	0.00873562633712	1
chor	HERBAL_A	27	6	200	188	0.152739598019	0.159282113834	0.152936331076	-0.000196733057134	-0.00654251581597	1
ofchy	HERBAL_A	2	2	1	0	0.20987654321	0	0.210083409583	-0.000206866372727	0	0
ky	OTHER_A	2	2	2	2	0.087037037037	0.087037037037	0.0873115548832	-0.00027451784615	0	1
ary	HERBAL_A	7	3	20	7	0.155283652216	0.159812305816	0.155658500312	-0.000374848095981	-0.00452865359968	1
che	STARS_RECIPE_B	10	5	200	88	0.261517952292	0.263580514798	0.26192123203	-0.00040327973729	-0.00206256250583	1
eees	HERBAL_A	8	3	17	11	0.13703222438	0.142836983652	0.137536110325	-0.000503885945312	-0.0058047592721	1
ckhhy	STARS_RECIPE_B	3	2	3	2	0.240923902568	0.21400824293	0.241553010349	-0.000629107780872	0.0269156596384	1
ykchy	HERBAL_A	7	2	10	11	0.14350874758	0.173031601506	0.144279673873	-0.000770926293758	-0.0295228539266	1
old	OTHER_A	4	3	6	3	0.152327769831	0.184680227231	0.153247892067	-0.000920122236005	-0.0323524574002	1
ail	STARS_RECIPE_B	2	2	2	2	0.23617309805	0.303355648183	0.237113696433	-0.000940598383283	-0.0671825501332	1
opchee	STARS_RECIPE_B	3	2	2	3	0.256584717608	0.237594449724	0.257549299936	-0.000964582327643	0.0189902678841	1
oto	STARS_RECIPE_B	4	2	4	5	0.246206831707	0.238195953659	0.247224147666	-0.00101731595849	0.00801087804861	1
ky	HERBAL_B	8	3	27	16	0.160762281383	0.157246132234	0.161909861564	-0.00114758018169	0.00351614914845	1
okshol	HERBAL_A	2	2	1	0	0.0793650793651	0	0.0806938177759	-0.00132873841086	0	0
okeo	HERBAL_B	3	2	2	1	0.0919117647059	0.0595238095238	0.0934447969309	-0.00153303222501	0.0323879551821	1
okod	OTHER_A	2	2	1	0	0.174757281553	0	0.176299745517	-0.00154246396403	0	0
r	STARS_RECIPE_B	9	2	13	99	0.255195131042	0.262262712876	0.25674463894	-0.00154950789809	-0.00706758183368	1
ky	HERBAL_A	9	5	31	5	0.15846903126	0.13614095961	0.16005220752	-0.00158317626029	0.02232807165	1
air	STARS_RECIPE_B	10	4	200	130	0.25366751991	0.254148503634	0.255261529665	-0.00159400975576	-0.000480983724175	1
shey	HERBAL_A	5	3	7	3	0.1502204211	0.158180813939	0.151821561382	-0.00160114028228	-0.00796039283883	1
opchey	HERBAL_A	4	3	5	1	0.143051210683	0.121212121212	0.144884796815	-0.00183358613251	0.0218390894705	1
okol	STARS_RECIPE_B	8	2	28	24	0.257619057239	0.2592838365	0.259463940076	-0.0018448828379	-0.00166477926134	1
okor	STARS_RECIPE_B	6	3	18	14	0.256991133081	0.268267141802	0.258856209034	-0.00186507595279	-0.0112760087213	1
chee	STARS_RECIPE_B	4	3	9	4	0.267019371241	0.280732598547	0.269148667604	-0.00212929636233	-0.0137132273056	1
oke	HERBAL_B	13	2	124	117	0.129569908471	0.131961071245	0.131701103309	-0.00213119483702	-0.00239116277351	1
okol	HERBAL_A	20	3	173	121	0.145274880178	0.146967834612	0.147486407771	-0.00221152759357	-0.00169295443389	1
ara	STARS_RECIPE_B	3	2	2	1	0.274385742908	0.241982507289	0.276646421872	-0.002260678964	0.0324032356197	1
chey	HERBAL_A	19	6	200	60	0.150919253522	0.158493905562	0.153200116611	-0.00228086308912	-0.00757465203962	1
ch	HERBAL_B	9	5	70	13	0.142154646025	0.180882204772	0.144650693786	-0.00249604776169	-0.038727558747	1
cheor	HERBAL_A	3	3	3	0	0.176492275281	0	0.17912498702	-0.002632711739	0	0
of	HERBAL_B	4	2	6	6	0.155855386034	0.200126989458	0.15855986211	-0.00270447607623	-0.0442716034243	1
okeshe	STARS_RECIPE_B	2	2	1	0	0.23602484472	0	0.238766474024	-0.00274162930314	0	0
chy	OTHER_B	6	5	14	1	0.279217725314	0.311036789298	0.281976316442	-0.00275859112803	-0.0318190639838	1
okey	OTHER_A	3	3	7	4	0.093863033313	0.108433938893	0.0967136296773	-0.0028505963643	-0.0145709055796	1
e	HERBAL_A	10	4	30	34	0.1495194859	0.158634587192	0.152417519636	-0.0028980337352	-0.00911510129145	1
opche	STARS_RECIPE_B	11	2	102	96	0.262865394051	0.264614879761	0.26576988045	-0.00290448639938	-0.00174948571033	1
okchy	STARS_RECIPE_B	7	3	13	14	0.267737303756	0.290575287823	0.270884904191	-0.00314760043421	-0.0228379840667	1
keeor	HERBAL_A	2	2	1	0	0.176470588235	0	0.179620814659	-0.00315022642394	0	0
eor	HERBAL_A	7	4	26	16	0.169898185163	0.149398835889	0.173048814714	-0.00315062955134	0.0204993492738	1
eeo	STARS_RECIPE_B	7	4	42	9	0.257184334254	0.255798486498	0.260467572043	-0.0032832377891	0.00138584775539	1
alk	STARS_RECIPE_B	6	3	12	14	0.266117990281	0.287284508911	0.269414448122	-0.00329645784064	-0.0211665186294	1
pch	STARS_RECIPE_B	2	2	1	0	0.231927710843	0	0.235241149035	-0.00331343819145	0	0
shed	STARS_RECIPE_B	2	2	1	1	0.288401253918	0.288401253918	0.291921927192	-0.00352067327364	0	1
or	OTHER_B	12	8	200	200	0.26130117294	0.261201340899	0.264979858852	-0.0036786859117	9.98320410938e-05	1
okeeo	STARS_RECIPE_B	8	2	53	57	0.258383011524	0.258620233051	0.262194036432	-0.00381102490873	-0.00023722152702	1
okch	OTHER_B	9	2	9	35	0.28382058692	0.257931936473	0.287717437199	-0.00389685027914	0.0258886504467	1
okeol	STARS_RECIPE_B	7	3	31	19	0.267766122274	0.267419273179	0.271704487359	-0.00393836508487	0.000346849095242	1
eos	OTHER_A	2	2	1	0	0.0740740740741	0	0.0780619741641	-0.00398790009006	0	0
oly	STARS_RECIPE_B	3	2	2	1	0.271750704975	0.383966244726	0.275746815891	-0.00399611091613	-0.11221553975	1
eey	HERBAL_A	18	5	142	65	0.157040697392	0.166735379633	0.161115437599	-0.00407474020755	-0.00969468224086	1
okor	HERBAL_A	15	3	78	56	0.135853282838	0.150291465181	0.140074794589	-0.00422151175131	-0.0144381823424	1
octh	OTHER_B	2	2	1	0	0.211409395973	0	0.215687216285	-0.0042778203116	0	0
olk	HERBAL_B	4	3	7	2	0.180882864422	0.114855072464	0.185190795538	-0.00430793111654	0.0660277919579	1
opy	HERBAL_A	3	3	3	0	0.161378198854	0	0.165880594641	-0.0045023957867	0	0
aiiin	OTHER_A	2	2	1	0	0.125	0	0.129512959813	-0.00451295981318	0	0
okch	HERBAL_B	5	2	9	10	0.149290276003	0.176796810706	0.15385329625	-0.00456302024712	-0.0275065347028	1
octhy	STARS_RECIPE_B	7	4	25	9	0.271981963704	0.294175896766	0.276646918684	-0.00466495498018	-0.0221939330618	1
okey	HERBAL_B	3	2	2	1	0.0999360409338	0.0740740740741	0.104636917104	-0.00470087616997	0.0258619668597	1
s	HERBAL_A	30	4	193	200	0.129581028484	0.134942055139	0.13428420755	-0.00470317906546	-0.00536102665452	1
okor	OTHER_A	4	2	6	7	0.122698879941	0.131743063733	0.127443708873	-0.00474482893206	-0.00904418379212	1
orol	HERBAL_A	2	2	1	0	0.0819672131148	0	0.086756854631	-0.00478964151626	0	0
chod	STARS_RECIPE_B	2	2	1	0	0.221590909091	0	0.226408906064	-0.00481799697332	0	0
eo	STARS_RECIPE_B	10	5	200	147	0.249961216063	0.255708515644	0.254807940011	-0.00484672394722	-0.00574729958017	1
okeey	HERBAL_A	11	4	79	36	0.139863737485	0.140225804389	0.144744860066	-0.00488112258061	-0.000362066903432	1
ee	STARS_RECIPE_B	12	5	200	200	0.250800785626	0.255670465944	0.255852293908	-0.00505150828237	-0.00486968031815	1
cho	HERBAL_B	3	3	4	1	0.21989785669	0.181818181818	0.224980365599	-0.00508250890841	0.0380796748721	1
cheod	HERBAL_A	4	3	5	1	0.132654600995	0.0757575757576	0.138012034988	-0.00535743399241	0.0568970252378	1
ch	STARS_RECIPE_B	10	5	98	30	0.251857883002	0.246211039951	0.257435271115	-0.00557738811314	0.00564684305084	1
okeo	HERBAL_A	7	3	20	7	0.145254305616	0.159505833468	0.150903376571	-0.00564907095475	-0.0142515278516	1
tchy	HERBAL_A	2	2	1	0	0.182795698925	0	0.188449953443	-0.0056542545181	0	0
ockho	OTHER_A	2	2	1	0	0.0512820512821	0	0.0570225473451	-0.00574049606308	0	0
cheor	OTHER_A	3	3	3	0	0.104865374445	0	0.110661304336	-0.00579592989022	0	0
olky	HERBAL_B	3	2	3	2	0.156222094655	0.228290183387	0.162086462002	-0.00586436734683	-0.0720680887323	1
eky	STARS_RECIPE_B	3	2	2	1	0.286775724276	0.30035335689	0.293080425852	-0.0063047015761	-0.0135776326147	1
opchey	STARS_RECIPE_B	6	3	16	9	0.25859480468	0.249570658952	0.265483613726	-0.0068888090457	0.00902414572835	1
eky	OTHER_A	3	2	2	1	0.0908646322379	0.111111111111	0.0978541399527	-0.00698950771485	-0.0202464788732	1
py	HERBAL_A	2	2	1	0	0.111111111111	0	0.118124687132	-0.0070135760213	0	0
opchor	HERBAL_A	3	2	2	1	0.11012516346	0.122641509434	0.117150015257	-0.0070248517972	-0.0125163459742	1
olkey	OTHER_B	6	4	14	6	0.249720000465	0.192088373653	0.256751189796	-0.00703118933048	0.0576316268119	1
kol	OTHER_A	2	2	1	0	0.140243902439	0	0.147576820806	-0.00733291836721	0	0
ot	HERBAL_B	10	2	95	118	0.14326894594	0.168227773288	0.150616409311	-0.00734746337127	-0.0249588273483	1
keey	HERBAL_A	8	2	17	18	0.126538133965	0.127967627877	0.134019111771	-0.00748097780649	-0.00142949391265	1
sh	HERBAL_A	4	2	4	2	0.156647270334	0.145505617978	0.16416904445	-0.00752177411592	0.0111416523562	1
es	HERBAL_A	6	2	5	15	0.112124404344	0.139184156053	0.119792544843	-0.00766814049921	-0.0270597517087	1
ol	STARS_RECIPE_B	8	2	23	19	0.251086085135	0.251897639351	0.258794611519	-0.0077085263842	-0.000811554215489	1
cheo	STARS_RECIPE_B	4	4	11	2	0.256748474665	0.267998628023	0.264501392121	-0.00775291745578	-0.0112501533574	1
pcheor	STARS_RECIPE_B	2	2	1	1	0.265517241379	0.265517241379	0.273384410386	-0.00786716900631	0	1
eey	OTHER_B	11	5	200	125	0.261322499619	0.281769810284	0.269238031677	-0.00791553205785	-0.0204473106658	1
et	HERBAL_A	2	2	1	0	0.177966101695	0	0.18590867246	-0.00794257076477	0	0
okchey	OTHER_B	5	2	7	7	0.212402657978	0.195410958332	0.220365990982	-0.00796333300363	0.0169916996462	1
al	HERBAL_B	11	2	51	50	0.135837044494	0.140168636326	0.144001361687	-0.00816431719295	-0.00433159183168	1
ckhy	OTHER_A	4	3	7	2	0.135368689707	0.167208702478	0.143743574997	-0.00837488528999	-0.031840012771	1
olkshey	OTHER_B	2	2	1	0	0.301169590643	0	0.309625312465	-0.00845572182175	0	0
chy	HERBAL_B	2	3	2	0	0.131868131868	0	0.140367968248	-0.00849983637976	0	0
aiir	STARS_RECIPE_B	5	2	4	10	0.256538498357	0.25475650991	0.265179905053	-0.00864140669585	0.00178198844671	1
oko	HERBAL_A	7	3	24	10	0.136987747441	0.136874932415	0.145633259735	-0.00864551229381	0.000112815025499	1
airol	STARS_RECIPE_B	2	2	1	0	0.228658536585	0	0.237372337707	-0.00871380112126	0	0
ockhey	OTHER_A	5	4	22	7	0.125746484032	0.140184179969	0.13474187728	-0.00899539324847	-0.0144376959376	1
oky	HERBAL_A	32	5	200	200	0.139565855723	0.140534735918	0.148732518481	-0.00916666275815	-0.000968880195244	1
oiiin	STARS_RECIPE_B	3	2	2	1	0.233729832605	0.213541666667	0.242942239419	-0.00921240681409	0.0201881659385	1
eee	STARS_RECIPE_B	4	3	6	3	0.251073931224	0.225653235653	0.260305527585	-0.00923159636073	0.025420695571	1
ed	STARS_RECIPE_B	11	5	200	63	0.249245207569	0.24929680183	0.258539377116	-0.00929416954686	-5.15942606307e-05	1
cphe	STARS_RECIPE_B	2	2	1	0	0.258278145695	0	0.2676325459	-0.00935440020426	0	0
ary	HERBAL_B	2	2	1	0	0.194444444444	0	0.203881622264	-0.00943717781977	0	0
ees	HERBAL_A	5	3	8	2	0.151968706301	0.22166511194	0.161437103302	-0.00946839700068	-0.0696964056391	1
okeeo	HERBAL_A	3	3	3	0	0.169107356204	0	0.178646160331	-0.00953880412688	0	0
eol	HERBAL_A	12	6	120	42	0.140714360579	0.135671788383	0.150270757817	-0.00955639723779	0.00504257219592	1
ctheo	HERBAL_A	3	2	2	3	0.112412177986	0.122509218171	0.121973616855	-0.00956143886864	-0.0100970401846	1
