boundary_id	locus	page	physical_folio	register	boundary_index	group_count	position_quartile	dy_boundary	previous_page_host	next_page_host	previous_edge	next_edge	semantic_role
f106r.30|B002	f106r.30	f106r	f106	STARS_RECIPE_B	2	3	4	0	lk	o	k	o	UNASSIGNED
f106r.33|B001	f106r.33	f106r	f106	STARS_RECIPE_B	1	9	0	0	ycheol	ok	l	k	UNASSIGNED
f106r.33|B002	f106r.33	f106r	f106	STARS_RECIPE_B	2	9	0	0	ok	eo	k	o	UNASSIGNED
f106r.33|B003	f106r.33	f106r	f106	STARS_RECIPE_B	3	9	1	1	eo	o	o	o	UNASSIGNED
f106r.33|B004	f106r.33	f106r	f106	STARS_RECIPE_B	4	9	1	1	o	ok	o	k	UNASSIGNED
f106r.33|B005	f106r.33	f106r	f106	STARS_RECIPE_B	5	9	2	0	ok	ar	k	r	UNASSIGNED
f106r.33|B006	f106r.33	f106r	f106	STARS_RECIPE_B	6	9	2	0	ar	ak	r	k	UNASSIGNED
f106r.33|B007	f106r.33	f106r	f106	STARS_RECIPE_B	7	9	3	0	ak	aiir	k	r	UNASSIGNED
f106r.33|B008	f106r.33	f106r	f106	STARS_RECIPE_B	8	9	4	0	aiir	okaly	r	y	UNASSIGNED
f106r.34|B001	f106r.34	f106r	f106	STARS_RECIPE_B	1	5	0	0	cheorsho	lkshey	o	y	UNASSIGNED
f106r.34|B002	f106r.34	f106r	f106	STARS_RECIPE_B	2	5	1	0	lkshey	lpcheo	y	o	UNASSIGNED
f106r.34|B003	f106r.34	f106r	f106	STARS_RECIPE_B	3	5	2	0	lpcheo	ro	o	o	UNASSIGNED
f106r.34|B004	f106r.34	f106r	f106	STARS_RECIPE_B	4	5	4	0	ro	lpchey	o	y	UNASSIGNED
f106r.35|B001	f106r.35	f106r	f106	STARS_RECIPE_B	1	5	0	0	ok	oky	k	y	UNASSIGNED
f106r.35|B002	f106r.35	f106r	f106	STARS_RECIPE_B	2	5	1	0	oky	lk	y	k	UNASSIGNED
f106r.35|B003	f106r.35	f106r	f106	STARS_RECIPE_B	3	5	2	0	lk	y	k	y	UNASSIGNED
f106r.35|B004	f106r.35	f106r	f106	STARS_RECIPE_B	4	5	4	0	y	lche	y	e	UNASSIGNED
f106r.36|B001	f106r.36	f106r	f106	STARS_RECIPE_B	1	10	0	0	psheodalo	ar	o	r	UNASSIGNED
f106r.36|B002	f106r.36	f106r	f106	STARS_RECIPE_B	2	10	0	0	ar	eod	r	d	UNASSIGNED
f106r.36|B003	f106r.36	f106r	f106	STARS_RECIPE_B	3	10	1	0	eod	e	d	e	UNASSIGNED
f106r.36|B004	f106r.36	f106r	f106	STARS_RECIPE_B	4	10	1	1	e	es	e	s	UNASSIGNED
f106r.36|B005	f106r.36	f106r	f106	STARS_RECIPE_B	5	10	2	0	es	aiin	s	n	UNASSIGNED
f106r.36|B006	f106r.36	f106r	f106	STARS_RECIPE_B	6	10	2	0	aiin	okal	n	l	UNASSIGNED
f106r.36|B007	f106r.36	f106r	f106	STARS_RECIPE_B	7	10	3	0	okal	y	l	y	UNASSIGNED
f106r.36|B008	f106r.36	f106r	f106	STARS_RECIPE_B	8	10	3	0	y	ot	y	t	UNASSIGNED
f106r.36|B009	f106r.36	f106r	f106	STARS_RECIPE_B	9	10	4	0	ot	e	t	e	UNASSIGNED
f106r.37|B001	f106r.37	f106r	f106	STARS_RECIPE_B	1	3	0	0	chod	cheo	d	o	UNASSIGNED
f106r.37|B002	f106r.37	f106r	f106	STARS_RECIPE_B	2	3	4	0	cheo	lchy	o	y	UNASSIGNED
f106r.38|B001	f106r.38	f106r	f106	STARS_RECIPE_B	1	2	0	0	pshod	opchy	d	y	UNASSIGNED
f106r.39|B001	f106r.39	f106r	f106	STARS_RECIPE_B	1	10	0	0	ycheool	eey	l	y	UNASSIGNED
f106r.39|B002	f106r.39	f106r	f106	STARS_RECIPE_B	2	10	0	0	eey	l	y	l	UNASSIGNED
f106r.39|B003	f106r.39	f106r	f106	STARS_RECIPE_B	3	10	1	0	l	aiin	l	n	UNASSIGNED
f106r.39|B004	f106r.39	f106r	f106	STARS_RECIPE_B	4	10	1	0	aiin	o	n	o	UNASSIGNED
f106r.39|B005	f106r.39	f106r	f106	STARS_RECIPE_B	5	10	2	1	o	laiiin	o	n	UNASSIGNED
f106r.39|B007	f106r.39	f106r	f106	STARS_RECIPE_B	7	10	3	0	ey	okch	y	h	UNASSIGNED
f106r.39|B008	f106r.39	f106r	f106	STARS_RECIPE_B	8	10	3	0	okch	aiin	h	n	UNASSIGNED
f106r.39|B009	f106r.39	f106r	f106	STARS_RECIPE_B	9	10	4	0	aiin	alo	n	o	UNASSIGNED
f106r.40|B001	f106r.40	f106r	f106	STARS_RECIPE_B	1	11	0	0	aiin	ar	n	r	UNASSIGNED
f106r.40|B002	f106r.40	f106r	f106	STARS_RECIPE_B	2	11	0	0	ar	aiin	r	n	UNASSIGNED
f106r.40|B003	f106r.40	f106r	f106	STARS_RECIPE_B	3	11	0	0	aiin	eey	n	y	UNASSIGNED
f106r.40|B004	f106r.40	f106r	f106	STARS_RECIPE_B	4	11	1	0	eey	lk	y	k	UNASSIGNED
f106r.40|B005	f106r.40	f106r	f106	STARS_RECIPE_B	5	11	1	0	lk	ee	k	e	UNASSIGNED
f106r.40|B006	f106r.40	f106r	f106	STARS_RECIPE_B	6	11	2	1	ee	e	e	e	UNASSIGNED
f106r.40|B007	f106r.40	f106r	f106	STARS_RECIPE_B	7	11	2	1	e	ok	e	k	UNASSIGNED
f106r.40|B008	f106r.40	f106r	f106	STARS_RECIPE_B	8	11	3	0	ok	y	k	y	UNASSIGNED
f106r.40|B009	f106r.40	f106r	f106	STARS_RECIPE_B	9	11	3	0	y	ok	y	k	UNASSIGNED
f106r.40|B010	f106r.40	f106r	f106	STARS_RECIPE_B	10	11	4	0	ok	d	k	d	UNASSIGNED
f106r.43|B002	f106r.43	f106r	f106	STARS_RECIPE_B	2	8	0	0	aiin	e	n	e	UNASSIGNED
f106r.43|B003	f106r.43	f106r	f106	STARS_RECIPE_B	3	8	1	1	e	ok	e	k	UNASSIGNED
f106r.43|B005	f106r.43	f106r	f106	STARS_RECIPE_B	5	8	2	0	or	al	r	l	UNASSIGNED
f106r.43|B006	f106r.43	f106r	f106	STARS_RECIPE_B	6	8	3	0	al	aiin	l	n	UNASSIGNED
f106r.43|B007	f106r.43	f106r	f106	STARS_RECIPE_B	7	8	4	0	aiin	k	n	k	UNASSIGNED
f106r.44|B001	f106r.44	f106r	f106	STARS_RECIPE_B	1	10	0	1	she	eey	e	y	UNASSIGNED
f106r.44|B002	f106r.44	f106r	f106	STARS_RECIPE_B	2	10	0	0	eey	ot	y	t	UNASSIGNED
f106r.44|B003	f106r.44	f106r	f106	STARS_RECIPE_B	3	10	1	0	ot	y	t	y	UNASSIGNED
f106r.44|B004	f106r.44	f106r	f106	STARS_RECIPE_B	4	10	1	0	y	alol	y	l	UNASSIGNED
f106r.44|B005	f106r.44	f106r	f106	STARS_RECIPE_B	5	10	2	0	alol	lchd	l	d	UNASSIGNED
f106r.44|B006	f106r.44	f106r	f106	STARS_RECIPE_B	6	10	2	0	lchd	aiin	d	n	UNASSIGNED
f106r.44|B007	f106r.44	f106r	f106	STARS_RECIPE_B	7	10	3	0	aiin	y	n	y	UNASSIGNED
f106r.44|B008	f106r.44	f106r	f106	STARS_RECIPE_B	8	10	3	0	y	ot	y	t	UNASSIGNED
f106r.44|B009	f106r.44	f106r	f106	STARS_RECIPE_B	9	10	4	0	ot	otaiika	t	a	UNASSIGNED
f106r.46|B002	f106r.46	f106r	f106	STARS_RECIPE_B	2	8	0	1	e	okee	e	e	UNASSIGNED
f106r.46|B003	f106r.46	f106r	f106	STARS_RECIPE_B	3	8	1	1	okee	ok	e	k	UNASSIGNED
f106r.46|B004	f106r.46	f106r	f106	STARS_RECIPE_B	4	8	2	0	ok	yk	k	k	UNASSIGNED
f106r.46|B005	f106r.46	f106r	f106	STARS_RECIPE_B	5	8	2	0	yk	ok	k	k	UNASSIGNED
f106r.46|B006	f106r.46	f106r	f106	STARS_RECIPE_B	6	8	3	0	ok	e	k	e	UNASSIGNED
f106r.46|B007	f106r.46	f106r	f106	STARS_RECIPE_B	7	8	4	1	e	lol	e	l	UNASSIGNED
f106r.6|B001	f106r.6	f106r	f106	STARS_RECIPE_B	1	3	0	0	or	eor	r	r	UNASSIGNED
f106r.6|B002	f106r.6	f106r	f106	STARS_RECIPE_B	2	3	4	0	eor	orkchsd	r	d	UNASSIGNED
f106r.7|B001	f106r.7	f106r	f106	STARS_RECIPE_B	1	6	0	0	olched	oiin	d	n	UNASSIGNED
f106r.7|B002	f106r.7	f106r	f106	STARS_RECIPE_B	2	6	1	0	oiin	yche	n	e	UNASSIGNED
f106r.7|B003	f106r.7	f106r	f106	STARS_RECIPE_B	3	6	2	1	yche	oka	e	a	UNASSIGNED
f106r.7|B004	f106r.7	f106r	f106	STARS_RECIPE_B	4	6	3	0	oka	eol	a	l	UNASSIGNED
f106r.9|B001	f106r.9	f106r	f106	STARS_RECIPE_B	1	7	0	0	ychor	l	r	l	UNASSIGNED
f106r.9|B002	f106r.9	f106r	f106	STARS_RECIPE_B	2	7	0	0	l	ok	l	k	UNASSIGNED
f106r.9|B003	f106r.9	f106r	f106	STARS_RECIPE_B	3	7	1	0	ok	ocphol	k	l	UNASSIGNED
f106r.9|B004	f106r.9	f106r	f106	STARS_RECIPE_B	4	7	2	0	ocphol	lche	l	e	UNASSIGNED
f106r.9|B005	f106r.9	f106r	f106	STARS_RECIPE_B	5	7	3	1	lche	cheo	e	o	UNASSIGNED
f106r.9|B006	f106r.9	f106r	f106	STARS_RECIPE_B	6	7	4	0	cheo	ok	o	k	UNASSIGNED
f106v.10|B001	f106v.10	f106v	f106	STARS_RECIPE_B	1	7	0	1	ysheo	l	o	l	UNASSIGNED
f106v.10|B002	f106v.10	f106v	f106	STARS_RECIPE_B	2	7	0	0	l	eey	l	y	UNASSIGNED
f106v.10|B003	f106v.10	f106v	f106	STARS_RECIPE_B	3	7	1	0	eey	d	y	d	UNASSIGNED
f106v.10|B004	f106v.10	f106v	f106	STARS_RECIPE_B	4	7	2	0	d	yt	d	t	UNASSIGNED
f106v.10|B005	f106v.10	f106v	f106	STARS_RECIPE_B	5	7	3	0	yt	ych	t	h	UNASSIGNED
f106v.10|B006	f106v.10	f106v	f106	STARS_RECIPE_B	6	7	4	1	ych	olty	h	y	UNASSIGNED
f106v.14|B001	f106v.14	f106v	f106	STARS_RECIPE_B	1	3	0	1	che	r	e	r	UNASSIGNED
f106v.14|B002	f106v.14	f106v	f106	STARS_RECIPE_B	2	3	4	0	r	ar	r	r	UNASSIGNED
f106v.16|B002	f106v.16	f106v	f106	STARS_RECIPE_B	2	10	0	0	aiin	ot	n	t	UNASSIGNED
f106v.16|B003	f106v.16	f106v	f106	STARS_RECIPE_B	3	10	1	0	ot	o	t	o	UNASSIGNED
f106v.16|B004	f106v.16	f106v	f106	STARS_RECIPE_B	4	10	1	1	o	ch	o	h	UNASSIGNED
f106v.16|B005	f106v.16	f106v	f106	STARS_RECIPE_B	5	10	2	1	ch	ot	h	t	UNASSIGNED
f106v.16|B006	f106v.16	f106v	f106	STARS_RECIPE_B	6	10	2	0	ot	e	t	e	UNASSIGNED
f106v.16|B007	f106v.16	f106v	f106	STARS_RECIPE_B	7	10	3	1	e	d	e	d	UNASSIGNED
f106v.16|B008	f106v.16	f106v	f106	STARS_RECIPE_B	8	10	3	0	d	y	d	y	UNASSIGNED
f106v.16|B009	f106v.16	f106v	f106	STARS_RECIPE_B	9	10	4	0	y	a	y	a	UNASSIGNED
f106v.18|B001	f106v.18	f106v	f106	STARS_RECIPE_B	1	10	0	0	pshodalos	oksh	s	h	UNASSIGNED
f106v.18|B002	f106v.18	f106v	f106	STARS_RECIPE_B	2	10	0	1	oksh	okshy	h	y	UNASSIGNED
f106v.18|B003	f106v.18	f106v	f106	STARS_RECIPE_B	3	10	1	0	okshy	opch	y	h	UNASSIGNED
f106v.18|B004	f106v.18	f106v	f106	STARS_RECIPE_B	4	10	1	1	opch	okshd	h	d	UNASSIGNED
f106v.18|B005	f106v.18	f106v	f106	STARS_RECIPE_B	5	10	2	0	okshd	ar	d	r	UNASSIGNED
f106v.18|B006	f106v.18	f106v	f106	STARS_RECIPE_B	6	10	2	0	ar	d	r	d	UNASSIGNED
f106v.18|B007	f106v.18	f106v	f106	STARS_RECIPE_B	7	10	3	0	d	ee	d	e	UNASSIGNED
f106v.18|B008	f106v.18	f106v	f106	STARS_RECIPE_B	8	10	3	1	ee	otaly	e	y	UNASSIGNED
f106v.18|B009	f106v.18	f106v	f106	STARS_RECIPE_B	9	10	4	0	otaly	airy	y	y	UNASSIGNED
f106v.22|B001	f106v.22	f106v	f106	STARS_RECIPE_B	1	8	0	0	shod	okchy	d	y	UNASSIGNED
f106v.22|B002	f106v.22	f106v	f106	STARS_RECIPE_B	2	8	0	0	okchy	ok	y	k	UNASSIGNED
f106v.22|B003	f106v.22	f106v	f106	STARS_RECIPE_B	3	8	1	0	ok	okshy	k	y	UNASSIGNED
f106v.22|B004	f106v.22	f106v	f106	STARS_RECIPE_B	4	8	2	0	okshy	ok	y	k	UNASSIGNED
f106v.22|B005	f106v.22	f106v	f106	STARS_RECIPE_B	5	8	2	0	ok	e	k	e	UNASSIGNED
f106v.22|B006	f106v.22	f106v	f106	STARS_RECIPE_B	6	8	3	1	e	ey	e	y	UNASSIGNED
f106v.22|B007	f106v.22	f106v	f106	STARS_RECIPE_B	7	8	4	0	ey	opshe	y	e	UNASSIGNED
f106v.25|B001	f106v.25	f106v	f106	STARS_RECIPE_B	1	6	0	0	ar	eol	r	l	UNASSIGNED
f106v.25|B002	f106v.25	f106v	f106	STARS_RECIPE_B	2	6	1	0	eol	l	l	l	UNASSIGNED
f106v.25|B003	f106v.25	f106v	f106	STARS_RECIPE_B	3	6	2	0	l	ar	l	r	UNASSIGNED
f106v.25|B004	f106v.25	f106v	f106	STARS_RECIPE_B	4	6	3	0	ar	l	r	l	UNASSIGNED
f106v.25|B005	f106v.25	f106v	f106	STARS_RECIPE_B	5	6	4	0	l	okarol	l	l	UNASSIGNED
f106v.26|B001	f106v.26	f106v	f106	STARS_RECIPE_B	1	5	0	0	ar	air	r	r	UNASSIGNED
f106v.26|B002	f106v.26	f106v	f106	STARS_RECIPE_B	2	5	1	0	air	kshd	r	d	UNASSIGNED
f106v.26|B003	f106v.26	f106v	f106	STARS_RECIPE_B	3	5	2	0	kshd	ok	d	k	UNASSIGNED
f106v.26|B004	f106v.26	f106v	f106	STARS_RECIPE_B	4	5	4	0	ok	y	k	y	UNASSIGNED
f106v.27|B001	f106v.27	f106v	f106	STARS_RECIPE_B	1	4	0	0	olcheo	d	o	d	UNASSIGNED
f106v.27|B002	f106v.27	f106v	f106	STARS_RECIPE_B	2	4	2	0	d	eot	d	t	UNASSIGNED
f106v.28|B001	f106v.28	f106v	f106	STARS_RECIPE_B	1	9	0	1	psheo	olkee	o	e	UNASSIGNED
f106v.28|B002	f106v.28	f106v	f106	STARS_RECIPE_B	2	9	0	1	olkee	okor	e	r	UNASSIGNED
f106v.28|B003	f106v.28	f106v	f106	STARS_RECIPE_B	3	9	1	0	okor	eos	r	s	UNASSIGNED
f106v.28|B004	f106v.28	f106v	f106	STARS_RECIPE_B	4	9	1	0	eos	y	s	y	UNASSIGNED
f106v.28|B005	f106v.28	f106v	f106	STARS_RECIPE_B	5	9	2	0	y	ot	y	t	UNASSIGNED
f106v.28|B006	f106v.28	f106v	f106	STARS_RECIPE_B	6	9	2	0	ot	eo	t	o	UNASSIGNED
f106v.28|B007	f106v.28	f106v	f106	STARS_RECIPE_B	7	9	3	1	eo	ot	o	t	UNASSIGNED
f106v.28|B008	f106v.28	f106v	f106	STARS_RECIPE_B	8	9	4	0	ot	ok	t	k	UNASSIGNED
f106v.29|B001	f106v.29	f106v	f106	STARS_RECIPE_B	1	10	0	0	ycheey	olchey	y	y	UNASSIGNED
f106v.29|B002	f106v.29	f106v	f106	STARS_RECIPE_B	2	10	0	0	olchey	y	y	y	UNASSIGNED
f106v.29|B003	f106v.29	f106v	f106	STARS_RECIPE_B	3	10	1	0	y	ot	y	t	UNASSIGNED
f106v.29|B004	f106v.29	f106v	f106	STARS_RECIPE_B	4	10	1	0	ot	os	t	s	UNASSIGNED
f106v.29|B005	f106v.29	f106v	f106	STARS_RECIPE_B	5	10	2	0	os	ot	s	t	UNASSIGNED
f106v.29|B006	f106v.29	f106v	f106	STARS_RECIPE_B	6	10	2	0	ot	ot	t	t	UNASSIGNED
f106v.29|B007	f106v.29	f106v	f106	STARS_RECIPE_B	7	10	3	0	ot	ot	t	t	UNASSIGNED
f106v.29|B008	f106v.29	f106v	f106	STARS_RECIPE_B	8	10	3	0	ot	olos	t	s	UNASSIGNED
f106v.29|B009	f106v.29	f106v	f106	STARS_RECIPE_B	9	10	4	0	olos	aiin	s	n	UNASSIGNED
f106v.33|B001	f106v.33	f106v	f106	STARS_RECIPE_B	1	7	0	0	o	o	o	o	UNASSIGNED
f106v.33|B002	f106v.33	f106v	f106	STARS_RECIPE_B	2	7	0	1	o	ot	o	t	UNASSIGNED
f106v.33|B003	f106v.33	f106v	f106	STARS_RECIPE_B	3	7	1	0	ot	y	t	y	UNASSIGNED
f106v.33|B004	f106v.33	f106v	f106	STARS_RECIPE_B	4	7	2	0	y	l	y	l	UNASSIGNED
f106v.33|B005	f106v.33	f106v	f106	STARS_RECIPE_B	5	7	3	0	l	aiin	l	n	UNASSIGNED
f106v.34|B001	f106v.34	f106v	f106	STARS_RECIPE_B	1	12	0	0	pchod	kcheeor	d	r	UNASSIGNED
f106v.34|B002	f106v.34	f106v	f106	STARS_RECIPE_B	2	12	0	0	kcheeor	al	r	l	UNASSIGNED
f106v.34|B003	f106v.34	f106v	f106	STARS_RECIPE_B	3	12	0	0	al	ky	l	y	UNASSIGNED
f106v.34|B004	f106v.34	f106v	f106	STARS_RECIPE_B	4	12	1	0	ky	cthy	y	y	UNASSIGNED
f106v.34|B005	f106v.34	f106v	f106	STARS_RECIPE_B	5	12	1	0	cthy	os	y	s	UNASSIGNED
f106v.34|B006	f106v.34	f106v	f106	STARS_RECIPE_B	6	12	2	0	os	ar	s	r	UNASSIGNED
f106v.34|B007	f106v.34	f106v	f106	STARS_RECIPE_B	7	12	2	0	ar	d	r	d	UNASSIGNED
f106v.34|B008	f106v.34	f106v	f106	STARS_RECIPE_B	8	12	2	0	d	pcheo	d	o	UNASSIGNED
f106v.34|B009	f106v.34	f106v	f106	STARS_RECIPE_B	9	12	3	1	pcheo	ot	o	t	UNASSIGNED
f106v.34|B010	f106v.34	f106v	f106	STARS_RECIPE_B	10	12	3	0	ot	or	t	r	UNASSIGNED
f106v.34|B011	f106v.34	f106v	f106	STARS_RECIPE_B	11	12	4	0	or	aloda	r	a	UNASSIGNED
f106v.35|B001	f106v.35	f106v	f106	STARS_RECIPE_B	1	3	0	1	o	ockhy	o	y	UNASSIGNED
f106v.35|B002	f106v.35	f106v	f106	STARS_RECIPE_B	2	3	4	0	ockhy	okeey	y	y	UNASSIGNED
f106v.36|B001	f106v.36	f106v	f106	STARS_RECIPE_B	1	4	0	0	l	ee	l	e	UNASSIGNED
f106v.36|B002	f106v.36	f106v	f106	STARS_RECIPE_B	2	4	2	1	ee	ok	e	k	UNASSIGNED
f106v.36|B003	f106v.36	f106v	f106	STARS_RECIPE_B	3	4	4	0	ok	olk	k	k	UNASSIGNED
f106v.4|B001	f106v.4	f106v	f106	STARS_RECIPE_B	1	8	0	0	ycheoto	lsheo	o	o	UNASSIGNED
f106v.4|B002	f106v.4	f106v	f106	STARS_RECIPE_B	2	8	0	0	lsheo	aiin	o	n	UNASSIGNED
f106v.4|B003	f106v.4	f106v	f106	STARS_RECIPE_B	3	8	1	0	aiin	cthy	n	y	UNASSIGNED
f106v.4|B004	f106v.4	f106v	f106	STARS_RECIPE_B	4	8	2	0	cthy	ok	y	k	UNASSIGNED
f106v.4|B005	f106v.4	f106v	f106	STARS_RECIPE_B	5	8	2	0	ok	d	k	d	UNASSIGNED
f106v.4|B006	f106v.4	f106v	f106	STARS_RECIPE_B	6	8	3	0	d	a	d	a	UNASSIGNED
f106v.4|B007	f106v.4	f106v	f106	STARS_RECIPE_B	7	8	4	0	a	ara	a	a	UNASSIGNED
f106v.41|B001	f106v.41	f106v	f106	STARS_RECIPE_B	1	4	0	1	e	o	e	o	UNASSIGNED
f106v.41|B002	f106v.41	f106v	f106	STARS_RECIPE_B	2	4	2	0	o	ey	o	y	UNASSIGNED
f106v.41|B003	f106v.41	f106v	f106	STARS_RECIPE_B	3	4	4	0	ey	k	y	k	UNASSIGNED
f106v.44|B001	f106v.44	f106v	f106	STARS_RECIPE_B	1	4	0	0	cthey	y	y	y	UNASSIGNED
f106v.44|B002	f106v.44	f106v	f106	STARS_RECIPE_B	2	4	2	0	y	ok	y	k	UNASSIGNED
f106v.44|B003	f106v.44	f106v	f106	STARS_RECIPE_B	3	4	4	0	ok	y	k	y	UNASSIGNED
f106v.45|B001	f106v.45	f106v	f106	STARS_RECIPE_B	1	9	0	0	okeey	d	y	d	UNASSIGNED
f106v.45|B002	f106v.45	f106v	f106	STARS_RECIPE_B	2	9	0	0	d	y	d	y	UNASSIGNED
f106v.45|B003	f106v.45	f106v	f106	STARS_RECIPE_B	3	9	1	0	y	ch	y	h	UNASSIGNED
f106v.45|B004	f106v.45	f106v	f106	STARS_RECIPE_B	4	9	1	0	ch	oqot	h	t	UNASSIGNED
f106v.45|B005	f106v.45	f106v	f106	STARS_RECIPE_B	5	9	2	0	oqot	y	t	y	UNASSIGNED
f106v.45|B007	f106v.45	f106v	f106	STARS_RECIPE_B	7	9	3	0	eey	ar	y	r	UNASSIGNED
f106v.45|B008	f106v.45	f106v	f106	STARS_RECIPE_B	8	9	4	0	ar	ail	r	l	UNASSIGNED
f106v.46|B001	f106v.46	f106v	f106	STARS_RECIPE_B	1	11	0	0	yt	ok	t	k	UNASSIGNED
f106v.46|B002	f106v.46	f106v	f106	STARS_RECIPE_B	2	11	0	0	ok	ok	k	k	UNASSIGNED
f106v.46|B003	f106v.46	f106v	f106	STARS_RECIPE_B	3	11	0	0	ok	y	k	y	UNASSIGNED
f106v.46|B004	f106v.46	f106v	f106	STARS_RECIPE_B	4	11	1	0	y	okeeey	y	y	UNASSIGNED
f106v.46|B005	f106v.46	f106v	f106	STARS_RECIPE_B	5	11	1	0	okeeey	k	y	k	UNASSIGNED
f106v.46|B006	f106v.46	f106v	f106	STARS_RECIPE_B	6	11	2	0	k	l	k	l	UNASSIGNED
f106v.46|B007	f106v.46	f106v	f106	STARS_RECIPE_B	7	11	2	0	l	oky	l	y	UNASSIGNED
f106v.46|B008	f106v.46	f106v	f106	STARS_RECIPE_B	8	11	3	0	oky	r	y	r	UNASSIGNED
f106v.46|B009	f106v.46	f106v	f106	STARS_RECIPE_B	9	11	3	0	r	o	r	o	UNASSIGNED
f106v.46|B010	f106v.46	f106v	f106	STARS_RECIPE_B	10	11	4	0	o	os	o	s	UNASSIGNED
f106v.5|B001	f106v.5	f106v	f106	STARS_RECIPE_B	1	12	0	0	sho	eey	o	y	UNASSIGNED
f106v.5|B002	f106v.5	f106v	f106	STARS_RECIPE_B	2	12	0	0	eey	ok	y	k	UNASSIGNED
f106v.5|B003	f106v.5	f106v	f106	STARS_RECIPE_B	3	12	0	0	ok	ypche	k	e	UNASSIGNED
f106v.5|B004	f106v.5	f106v	f106	STARS_RECIPE_B	4	12	1	1	ypche	opched	e	d	UNASSIGNED
f106v.5|B005	f106v.5	f106v	f106	STARS_RECIPE_B	5	12	1	0	opched	opche	d	e	UNASSIGNED
f106v.5|B006	f106v.5	f106v	f106	STARS_RECIPE_B	6	12	2	1	opche	ot	e	t	UNASSIGNED
f106v.5|B007	f106v.5	f106v	f106	STARS_RECIPE_B	7	12	2	0	ot	p	t	p	UNASSIGNED
f106v.5|B008	f106v.5	f106v	f106	STARS_RECIPE_B	8	12	2	0	p	aiin	p	n	UNASSIGNED
f106v.5|B009	f106v.5	f106v	f106	STARS_RECIPE_B	9	12	3	0	aiin	octhy	n	y	UNASSIGNED
f106v.5|B010	f106v.5	f106v	f106	STARS_RECIPE_B	10	12	3	0	octhy	air	y	r	UNASSIGNED
f106v.5|B011	f106v.5	f106v	f106	STARS_RECIPE_B	11	12	4	0	air	ry	r	y	UNASSIGNED
f106v.6|B001	f106v.6	f106v	f106	STARS_RECIPE_B	1	9	0	0	aiin	o	n	o	UNASSIGNED
f106v.6|B002	f106v.6	f106v	f106	STARS_RECIPE_B	2	9	0	1	o	kche	o	e	UNASSIGNED
f106v.6|B003	f106v.6	f106v	f106	STARS_RECIPE_B	3	9	1	1	kche	eo	e	o	UNASSIGNED
f106v.6|B004	f106v.6	f106v	f106	STARS_RECIPE_B	4	9	1	1	eo	olk	o	k	UNASSIGNED
f106v.6|B006	f106v.6	f106v	f106	STARS_RECIPE_B	6	9	2	1	o	alsh	o	h	UNASSIGNED
f106v.6|B007	f106v.6	f106v	f106	STARS_RECIPE_B	7	9	3	1	alsh	ok	h	k	UNASSIGNED
f106v.6|B008	f106v.6	f106v	f106	STARS_RECIPE_B	8	9	4	0	ok	kararo	k	o	UNASSIGNED
f106v.8|B001	f106v.8	f106v	f106	STARS_RECIPE_B	1	5	0	0	or	o	r	o	UNASSIGNED
f106v.8|B002	f106v.8	f106v	f106	STARS_RECIPE_B	2	5	1	0	o	rol	o	l	UNASSIGNED
f106v.8|B003	f106v.8	f106v	f106	STARS_RECIPE_B	3	5	2	0	rol	aiin	l	n	UNASSIGNED
f106v.8|B004	f106v.8	f106v	f106	STARS_RECIPE_B	4	5	4	0	aiin	ot	n	t	UNASSIGNED
f106v.9|B001	f106v.9	f106v	f106	STARS_RECIPE_B	1	2	0	0	shod	olk	d	k	UNASSIGNED
f107r.1|B002	f107r.1	f107r	f107	STARS_RECIPE_B	2	8	0	0	ykeeol	okchy	l	y	UNASSIGNED
f107r.1|B003	f107r.1	f107r	f107	STARS_RECIPE_B	3	8	1	0	okchy	or	y	r	UNASSIGNED
f107r.1|B004	f107r.1	f107r	f107	STARS_RECIPE_B	4	8	2	0	or	okeesod	r	d	UNASSIGNED
f107r.1|B005	f107r.1	f107r	f107	STARS_RECIPE_B	5	8	2	0	okeesod	ar	d	r	UNASSIGNED
f107r.1|B007	f107r.1	f107r	f107	STARS_RECIPE_B	7	8	4	0	ot	yt	t	t	UNASSIGNED
f107r.10|B001	f107r.10	f107r	f107	STARS_RECIPE_B	1	10	0	1	ytee	okee	e	e	UNASSIGNED
f107r.10|B002	f107r.10	f107r	f107	STARS_RECIPE_B	2	10	0	1	okee	okeol	e	l	UNASSIGNED
f107r.10|B003	f107r.10	f107r	f107	STARS_RECIPE_B	3	10	1	0	okeol	lche	l	e	UNASSIGNED
f107r.10|B004	f107r.10	f107r	f107	STARS_RECIPE_B	4	10	1	1	lche	ok	e	k	UNASSIGNED
f107r.10|B005	f107r.10	f107r	f107	STARS_RECIPE_B	5	10	2	0	ok	lor	k	r	UNASSIGNED
f107r.10|B006	f107r.10	f107r	f107	STARS_RECIPE_B	6	10	2	0	lor	e	r	e	UNASSIGNED
f107r.10|B007	f107r.10	f107r	f107	STARS_RECIPE_B	7	10	3	0	e	ed	e	d	UNASSIGNED
f107r.10|B008	f107r.10	f107r	f107	STARS_RECIPE_B	8	10	3	0	ed	y	d	y	UNASSIGNED
f107r.10|B009	f107r.10	f107r	f107	STARS_RECIPE_B	9	10	4	0	y	air	y	r	UNASSIGNED
