observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f115r.25:G005	f115r	f115	f115r.25	5	7	1409	S	B	@	3	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	qokft	kp	225	44	47	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045060:G006	19afa9bbfaee	c4f2e9597557	8655be1be89d9b1c8f8e75a90dfa2f909a7971dee5c27d7b859157af42e3930b
GDT276:f115r.25:G007	f115r	f115	f115r.25	7	7	1407	S	B	@	3	3	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	kp	qokft	24	140	165	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044171:G005	d91c20902679	8600c0445be1	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
GDT276:f115r.28:G002	f115r	f115	f115r.28	2	7	1407	S	B	@	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	eg	<LINE_BOS>	78	200	117	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044196:G015	34c8c32b92f6	4a0e593f6afc	aa58b21b01d6b8a99c1a5856962dbac36c758a79dc0a77c2e013ce2c39ecdc8a
GDT276:f115r.28:G003	f115r	f115	f115r.28	3	7	1407	S	B	@	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	eo	eg	32	200	69	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044208:G019	267bc1cb90ca	97964d54f300	ac0b52a2ae6ef99999bc08fb31e19188bf0085a4614204068e677e140e1458be
GDT276:f115r.28:G004	f115r	f115	f115r.28	4	7	1409	S	B	@	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dfai	eo	230	9	79	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045007:G001	f47c886e1e7e	49365acb7c43	4a33eacd5fa65f2b2e2871cd131286b53c415b131666d71173bb6e3fe59361b3
GDT276:f115r.28:G006	f115r	f115	f115r.28	6	7	1409	S	B	@	3	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	pm?ac	dfai	181	49	105	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045066:G011	a26240c4da66	759debe80b4e	a3bc2aa00e24eb586b59c1aa5206e245c5bbf43451cd2167c10afb644fdccaf9
GDT276:f115r.28:G007	f115r	f115	f115r.28	7	7	1403	S	B	@	3	2	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	lsqmsqlfah	pm?ac	112	120	165	10	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R039988:G007	19afa9bbfaee	bcbba274a30b	1f078efadd521d080f1a1620a61e8a7eed4f596f11ebfe6b57429d6a4ce5fab9
GDT276:f115r.40:G001	f115r	f115	f115r.40	1	10	1410	S	B	@	4	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	imkkah	<LINE_BOS>	120	197	154	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046298:G010	19afa9bbfaee	406e10074e31	a8b1fc83cb92ad90b731937cf76116ef6c1aba436f8d0d0ec673e8d34022aca8
GDT276:f115r.40:G002	f115r	f115	f115r.40	2	10	1410	S	B	@	4	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	naohd?	imkkah	99	128	119	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046304:G011	d91c20902679	0fae90fb4c7d	c627a77ff7bc019b018ae1605cd91129cea128700b5b7193ca0bc12da12244ce
GDT276:f115r.40:G003	f115r	f115	f115r.40	3	10	1409	S	B	@	4	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	tgqk	naohd?	52	67	44	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045040:G004	34c8c32b92f6	eb46a537d26b	a247e3c68bdc9d74b114eb51f0bb27b4637259493f5bfeb00371ad05bd343391
GDT276:f115r.40:G004	f115r	f115	f115r.40	4	10	1409	S	B	@	4	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	napac	tgqk	207	225	88	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045099:G007	ee6415f5fbbe	88291893d2b4	fb85930a8251d794886795cf5a9d151b06d0041964e49a555719a8ee34a8144f
GDT276:f115r.40:G005	f115r	f115	f115r.40	5	10	1407	S	B	@	4	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ryy	napac	104	33	187	3	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044061:G009	34c8c32b92f6	621e35aaef86	3072bf82de82ba2f8623b68ca4567647df4f659784830500d5d010a14cec21fc
GDT276:f115r.40:G006	f115r	f115	f115r.40	6	10	1407	S	B	@	4	3	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kp	ryy	38	181	4	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044210:G003	267bc1cb90ca	aa589d569397	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
GDT276:f115r.40:G007	f115r	f115	f115r.40	7	10	1407	S	B	@	4	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kp	kp	204	165	26	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044211:G003	267bc1cb90ca	48b3215eb9d3	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
GDT276:f115r.40:G008	f115r	f115	f115r.40	8	10	1409	S	B	@	4	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ladc	kp	65	65	28	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045044:G007	d135a57808dc	fdd8c2e728d9	f0abec8675ebc5503c13051760a3052b3f50baf79c5825b6767ec69e82ce501d
GDT276:f115r.40:G009	f115r	f115	f115r.40	9	10	1407	S	B	@	4	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	??	ladc	10	81	130	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044220:G005	d91c20902679	f7742537b42e	59e19706d51d39f66711c2653cd7eb1291c94d9b55eb14bda74ce4dc636d015a
GDT276:f115r.40:G010	f115r	f115	f115r.40	10	10	1409	S	B	@	4	4	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	napac	??	138	93	219	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045103:G006	ee6415f5fbbe	7295e49b20eb	fb85930a8251d794886795cf5a9d151b06d0041964e49a555719a8ee34a8144f
GDT276:f115r.45:G003	f115r	f115	f115r.45	3	5	1407	S	B	@	4	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kp	<LINE_BOS>	254	8	240	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044221:G003	d91c20902679	93b7cf9f938d	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
GDT276:f115v.6:G003	f115v	f115	f115v.6	3	10	1409	S	B	3	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgft	<LINE_BOS>	18	80	34	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045055:G019	19afa9bbfaee	928b8a7db190	e7287c98b129ed2c3fa7ddd6715b8c8db362757b3141ef00e5b8068b550ee09c
GDT276:f115v.6:G004	f115v	f115	f115v.6	4	10	1409	S	B	3	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	napac	hgft	126	80	239	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045151:G007	a26240c4da66	47a60dbfdbb3	fb85930a8251d794886795cf5a9d151b06d0041964e49a555719a8ee34a8144f
GDT276:f115v.6:G005	f115v	f115	f115v.6	5	10	1407	S	B	3	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dc	napac	99	196	49	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044227:G013	d91c20902679	8f67944362e5	582967534d0f909d196b97f9e6921342777aea87b46fa52df165389db1fb8ccf
GDT276:f115v.6:G007	f115v	f115	f115v.6	7	10	1407	S	B	3	1	2	MIDDLE	h	0	NONE	0	en	0	1	0	0	NONE	gc	dc	11	255	114	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044233:G007	d91c20902679	0abd716c250b	2ce2c277148ffa4b6ecd8f915e83f664186c6660357aaa8304d830396de031cf
GDT276:f115v.6:G008	f115v	f115	f115v.6	8	10	1407	S	B	3	1	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kp	gc	13	217	215	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044248:G003	ee6415f5fbbe	d02139331135	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
GDT276:f115v.6:G010	f115v	f115	f115v.6	10	10	1407	S	B	3	1	3	LAST	h	0	NONE	0	e	0	0	1	0	NONE	ah	kp	243	228	197	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044254:G018	ee6415f5fbbe	eebbab3f1e64	fcec91509759ad995c2cd14bcb26b2720993faf61c29d379b270d442d92290eb
GDT276:f115v.7:G003	f115v	f115	f115v.7	3	10	1409	S	B	3	1	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	qgpac	<LINE_BOS>	52	195	223	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045160:G004	a26240c4da66	49b9ebf44ee6	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f115v.7:G004	f115v	f115	f115v.7	4	10	1409	S	B	3	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	tdcla	qgpac	115	55	160	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045170:G011	ee6415f5fbbe	f9d87e50c768	230e9ceb132ad8ac633f6cfe68a0427669cf5e3b9b943db2d329571e44601f48
GDT276:f115v.7:G006	f115v	f115	f115v.7	6	10	1409	S	B	3	1	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lxac	tdcla	13	62	109	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045064:G007	19afa9bbfaee	aa8563ca0681	5acf3e540609bc731065857a29f860d8986569fb9de1e693a2571dd8298eb280
GDT276:f115v.7:G008	f115v	f115	f115v.7	8	10	1407	S	B	3	1	4	MIDDLE	s	0	NONE	0	en	0	0	0	0	NONE	dc	lxac	181	55	65	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044256:G008	ee6415f5fbbe	c818a196306f	eddfac7ca16c5bacf45c607b42b6b5d00829231051b318d29dd135c12d1314a3
GDT276:f115v.7:G009	f115v	f115	f115v.7	9	10	1410	S	B	3	1	4	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	rglfac	dc	143	215	34	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046308:G016	d91c20902679	c58f11e970af	5f664eccebcb8330ff2c550e3bbfc6d9763ac38780e264fe4ac4c6ea263d73cc
GDT276:f115v.9:G001	f115v	f115	f115v.9	1	10	1410	S	B	3	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	nmkedc	<LINE_BOS>	74	111	26	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046363:G003	19afa9bbfaee	622dac103a02	d2117e2104fb2c55f4a38f6da510adbb18f85d20a1f5e6ebf93a2a96a8461e1f
GDT276:f115v.9:G003	f115v	f115	f115v.9	3	10	1407	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ec	nmkedc	105	6	149	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044263:G006	267bc1cb90ca	d2e1b4db780d	2da68e03534ea7262d113fb10ad9d38403d809fd1bedfbbfe691db45b6cc0861
GDT276:f115v.9:G004	f115v	f115	f115v.9	4	10	1409	S	B	3	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?anac	ec	182	61	89	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045174:G013	ee6415f5fbbe	acb32c3e1e45	b4cda227d6d543957f52bb15057e401facf0a822c6e2b743e132e3aeb57fb05a
GDT276:f115v.9:G007	f115v	f115	f115v.9	7	10	1407	S	B	3	1	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ec	?anac	183	169	89	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044304:G004	d135a57808dc	58ddccd10145	2da68e03534ea7262d113fb10ad9d38403d809fd1bedfbbfe691db45b6cc0861
GDT276:f115v.9:G008	f115v	f115	f115v.9	8	10	1410	S	B	3	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	nmkedc	ec	135	155	254	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046444:G003	19afa9bbfaee	6f23d2c332ff	d2117e2104fb2c55f4a38f6da510adbb18f85d20a1f5e6ebf93a2a96a8461e1f
GDT276:f115v.9:G009	f115v	f115	f115v.9	9	10	1409	S	B	3	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	xm?ac	nmkedc	217	55	241	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045176:G014	a26240c4da66	b282cd4cbc5b	877d374a535447c5d720568e1508b6d80dfeb7fe342fc9b659658bc041280637
GDT276:f115v.10:G003	f115v	f115	f115v.10	3	7	1407	S	B	3	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gc	<LINE_BOS>	24	223	231	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044310:G008	ee6415f5fbbe	0c6b5c3c43bc	ea325d761f98c6b73320e442b67f2a3574d9924716d788ddc0dbbdcaca853fe7
GDT276:f115v.10:G004	f115v	f115	f115v.10	4	7	1407	S	B	3	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ec	gc	168	56	135	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044313:G004	ee6415f5fbbe	0332f8ef96cf	2da68e03534ea7262d113fb10ad9d38403d809fd1bedfbbfe691db45b6cc0861
GDT276:f115v.10:G005	f115v	f115	f115v.10	5	7	1409	S	B	3	1	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?hgah	ec	138	51	161	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045193:G005	2586cb5534fe	15c97a849907	8bff33f97320ab8f804b20ab9d0ae4a7bb1bed8f0d888ecd44879577b00ffd6b
GDT276:f115v.12:G001	f115v	f115	f115v.12	1	4	1410	S	B	3	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lsqide	<LINE_BOS>	74	111	26	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046652:G012	34c8c32b92f6	72150e9a374c	5a68ed08f906536966bcedbfb3e2f273c79b8fd6d2252b8e04277812c42072bf
GDT276:f115v.12:G002	f115v	f115	f115v.12	2	4	1409	S	B	3	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dfai	lsqide	93	61	139	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045091:G001	267bc1cb90ca	2a71af4a7ab5	4a33eacd5fa65f2b2e2871cd131286b53c415b131666d71173bb6e3fe59361b3
GDT276:f115v.12:G003	f115v	f115	f115v.12	3	4	1409	S	B	3	1	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lmiig	dfai	160	3	122	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045203:G005	2586cb5534fe	c34ca76e5675	b44233a2f7cd626f6e8ddce9939e127388251740504e4af932fb75066509fa44
GDT276:f115v.12:G004	f115v	f115	f115v.12	4	4	1407	S	B	3	1	3	ONLY	NONE	0	NONE	0	NONE	0	0	1	1	NONE	kp	lmiig	246	158	116	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044318:G006	ee6415f5fbbe	d9a4d5258892	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
GDT276:f115v.13:G001	f115v	f115	f115v.13	1	11	1407	S	B	3	2	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kdpfdcn	<LINE_BOS>	136	73	189	7	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044541:G008	fd6991f3e34a	91a98306c74d	671db81df0baa9c6a77860eb45294278b4c50ac0745d8931ecce22f32e73b300
GDT276:f115v.13:G002	f115v	f115	f115v.13	2	11	1410	S	B	3	2	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	nahmcn	kdpfdcn	79	35	206	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046657:G006	34c8c32b92f6	6580a6a82c5d	69be52687a6119f95b72eeb4b400af60ff195b0ba74a33d16b70bcb16931d5cb
GDT276:f115v.13:G004	f115v	f115	f115v.13	4	11	1409	S	B	3	2	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	dfai	nahmcn	78	21	36	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045121:G001	d91c20902679	e2177cd589f5	4a33eacd5fa65f2b2e2871cd131286b53c415b131666d71173bb6e3fe59361b3
GDT276:f115v.13:G005	f115v	f115	f115v.13	5	11	1409	S	B	3	2	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgilfgn	dfai	104	176	172	7	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044745:G004	19afa9bbfaee	dd3d4628731a	215201b189550bec56f9409ac12fd1c6e5b59221b5a82d56229dc07775746fe9
GDT276:f115v.13:G006	f115v	f115	f115v.13	6	11	1409	S	B	3	2	3	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?gql	lgilfgn	155	35	250	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045121:G012	d91c20902679	e2177cd589f5	453177baadcc2a3aa0c2d34d617689b88df7cbd6f0a850497ff3ad3d4c6bcc24
GDT276:f115v.13:G008	f115v	f115	f115v.13	8	11	1410	S	B	3	2	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?gmhac	?gql	228	152	134	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046701:G013	a26240c4da66	4bd168a2ae1f	f9b64b7a85860b6163535fdc500e1422ff9a64cc0ec00aa09a7aa8f6c6667600
GDT276:f115v.13:G009	f115v	f115	f115v.13	9	11	1409	S	B	3	2	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	qgpac	?gmhac	91	226	170	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045217:G004	34c8c32b92f6	0291b0042b5d	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f115v.13:G010	f115v	f115	f115v.13	10	11	1407	S	B	3	2	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ec	qgpac	54	111	199	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044339:G006	34c8c32b92f6	80c2df11261b	2da68e03534ea7262d113fb10ad9d38403d809fd1bedfbbfe691db45b6cc0861
GDT276:f115v.20:G001	f115v	f115	f115v.20	1	8	1410	S	B	3	2	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	colfah	<LINE_BOS>	66	107	172	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046714:G012	e26fb6fa7b9f	aaead3462797	b115535bfd8c165d01002d2a2f943a15daef7e54fedf58ee913d2b49735e1015
GDT276:f115v.20:G003	f115v	f115	f115v.20	3	8	1409	S	B	3	2	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	napac	colfah	40	3	131	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045226:G007	34c8c32b92f6	d24c251552f5	fb85930a8251d794886795cf5a9d151b06d0041964e49a555719a8ee34a8144f
GDT276:f115v.20:G007	f115v	f115	f115v.20	7	8	1407	S	B	3	2	1	MIDDLE	h	0	NONE	0	NONE	0	0	0	0	NONE	ah	napac	58	192	83	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044341:G009	f47c886e1e7e	71ba0ee361d0	354cbfc814262a7a81d343f7d6ebc4adfb4266e5081a78f6a19ff16802dce8b2
GDT276:f115v.21:G002	f115v	f115	f115v.21	2	10	1410	S	B	3	3	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	nmkedc	<LINE_BOS>	103	184	131	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046722:G003	e26fb6fa7b9f	1837d7f58496	d2117e2104fb2c55f4a38f6da510adbb18f85d20a1f5e6ebf93a2a96a8461e1f
GDT276:f115v.21:G003	f115v	f115	f115v.21	3	10	1410	S	B	3	3	3	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	xoffac	nmkedc	154	37	247	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046766:G008	d91c20902679	4815748fee8a	0c631771958ba7bc793d2957d6371854282eb8dbc7ea0cdd5d9c3d1367488acd
GDT276:f115v.21:G004	f115v	f115	f115v.21	4	10	1407	S	B	3	3	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	??	xoffac	7	115	26	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044359:G002	fd6991f3e34a	cbd70c15fcad	4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5
GDT276:f115v.21:G005	f115v	f115	f115v.21	5	10	1407	S	B	3	3	4	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	eai	??	194	134	44	3	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044079:G006	fd6991f3e34a	edc823d17321	5bd1269b11fc4c7c128e36854805a009bde2de968bbe5ddf287cab7bdb1bd6d8
GDT276:f115v.21:G008	f115v	f115	f115v.21	8	10	1409	S	B	3	3	4	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?dcea	eai	151	4	107	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045282:G006	267bc1cb90ca	a087f3fb2326	2b896c585e028d6733112beb7c88ee30ea300d31932875684c3bac4d05b34639
GDT276:f115v.21:G009	f115v	f115	f115v.21	9	10	1410	S	B	3	3	5	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	nmkedc	?dcea	2	180	206	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046791:G003	d135a57808dc	0722225c12bb	d2117e2104fb2c55f4a38f6da510adbb18f85d20a1f5e6ebf93a2a96a8461e1f
GDT276:f115v.23:G001	f115v	f115	f115v.23	1	6	1409	S	B	3	3	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	qokft	<LINE_BOS>	201	119	110	5	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045289:G008	ee6415f5fbbe	1033a8d54a0f	8655be1be89d9b1c8f8e75a90dfa2f909a7971dee5c27d7b859157af42e3930b
GDT276:f115v.26:G001	f115v	f115	f115v.26	1	11	1409	S	B	3	3	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ehdc	<LINE_BOS>	120	40	101	4	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R045122:G021	d91c20902679	1cea105df06b	c72ffeb6ff37f0fb8dadac94fb65fbd52ecd9e4ed1a40c5c1830dc83a0bad320
GDT276:f115v.26:G003	f115v	f115	f115v.26	3	11	1410	S	B	3	3	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	nmkedc	ehdc	183	247	59	6	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R046825:G003	19afa9bbfaee	be59bf91f83c	d2117e2104fb2c55f4a38f6da510adbb18f85d20a1f5e6ebf93a2a96a8461e1f
GDT276:f115v.26:G005	f115v	f115	f115v.26	5	11	1407	S	B	3	3	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kp	nmkedc	212	82	148	2	AUGSBURG_ACCOUNTS_1402_1424	FROZEN_EXTERNAL_XLSX_SHA256	AUG_XLSX_R044385:G003	fd6991f3e34a	998142b5fa93	fd26db45a8b53034aa38939294bb619aebfc5739f35d25be34583fca6480a2d7
