locus	page	physical_folio	section	currier	hand	register	group_index	group_count	token	wrapper	inner_d	local_frame	page_host	right_family	dy_closure	b3	position_quartile
f106r.9	f106r	f106	S	B	3	STARS_RECIPE_B	3	7	qokain	q	0	NONE	ok	ain	0	0	1
f106r.9	f106r	f106	S	B	3	STARS_RECIPE_B	4	7	chocphol	ch	0	NONE	ocphol	NONE	0	0	2
f106r.9	f106r	f106	S	B	3	STARS_RECIPE_B	5	7	lchedy	NONE	0	NONE	lche	NONE	1	0	2
f106r.9	f106r	f106	S	B	3	STARS_RECIPE_B	6	7	qocheo	q	0	O	cheo	NONE	0	0	3
f106r.9	f106r	f106	S	B	3	STARS_RECIPE_B	7	7	qokar	q	0	NONE	ok	ar	0	0	4
f106v.1	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	fsheda	NONE	0	NONE	fsheda	NONE	0	0	0
f106v.1	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	opaiiral	NONE	0	NONE	opaiir	al	0	0	0
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	1	7	ysheody	NONE	0	NONE	ysheo	NONE	1	0	0
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	2	7	cheol	che	0	O	l	NONE	0	0	0
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	3	7	oteey	NONE	0	OT	eey	NONE	0	0	1
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	4	7	qodaiin	q	0	O	d	aiin	0	0	2
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	5	7	ytain	NONE	0	NONE	yt	ain	0	0	2
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	6	7	ychdy	NONE	0	NONE	ych	NONE	1	0	3
f106v.10	f106v	f106	S	B	3	STARS_RECIPE_B	7	7	oltydy	NONE	0	NONE	olty	NONE	1	0	4
f106v.12	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	ycheey	NONE	0	NONE	ycheey	NONE	0	0	0
f106v.12	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	chodain	ch	0	O	d	ain	0	0	0
f106v.14	f106v	f106	S	B	3	STARS_RECIPE_B	1	7	schedy	s	0	NONE	che	NONE	1	0	0
f106v.14	f106v	f106	S	B	3	STARS_RECIPE_B	2	7	raiin	NONE	0	NONE	r	aiin	0	0	0
f106v.14	f106v	f106	S	B	3	STARS_RECIPE_B	3	7	char	ch	0	NONE	ar	NONE	0	0	1
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	sarar	s	0	NONE	ar	ar	0	0	0
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	4	11	chotal	ch	0	NONE	ot	al	0	0	1
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	5	11	shody	sh	0	NONE	o	NONE	1	0	1
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	6	11	qotchdy	q	0	OT	ch	NONE	1	0	2
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	7	11	qotar	q	0	NONE	ot	ar	0	0	2
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	8	11	shedy	sh	0	NONE	e	NONE	1	0	2
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	9	11	chodal	ch	0	O	d	al	0	0	3
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	10	11	chedy	che	1	NONE	y	NONE	0	0	3
f106v.16	f106v	f106	S	B	3	STARS_RECIPE_B	11	11	qotam	q	0	OT	a	NONE	0	1	4
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	1	10	pshodalos	NONE	0	NONE	pshodalos	NONE	0	0	0
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	2	10	qokshdy	q	0	NONE	oksh	NONE	1	0	0
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	3	10	qokshy	q	0	NONE	okshy	NONE	0	0	0
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	4	10	opchdy	NONE	0	NONE	opch	NONE	1	0	1
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	5	10	qokshd	q	0	NONE	okshd	NONE	0	0	1
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	6	10	ar	NONE	0	NONE	ar	NONE	0	0	2
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	7	10	shdar	sh	0	NONE	d	ar	0	0	2
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	8	10	oeedy	NONE	0	O	ee	NONE	1	0	3
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	9	10	qotaly	q	0	NONE	otaly	NONE	0	0	3
f106v.18	f106v	f106	S	B	3	STARS_RECIPE_B	10	10	dairy	d	0	NONE	airy	NONE	0	0	4
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	1	9	tshod	t	0	NONE	shod	NONE	0	0	0
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	2	9	qokchy	q	0	NONE	okchy	NONE	0	0	0
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	3	9	qokaiin	q	0	NONE	ok	aiin	0	0	1
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	4	9	okshy	NONE	0	NONE	okshy	NONE	0	0	1
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	5	9	qokar	q	0	NONE	ok	ar	0	0	2
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	6	9	shedy	sh	0	NONE	e	NONE	1	0	2
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	7	9	shey	sh	0	NONE	ey	NONE	0	0	3
f106v.22	f106v	f106	S	B	3	STARS_RECIPE_B	8	9	qopshedy	q	0	NONE	opshe	NONE	1	0	3
f106v.25	f106v	f106	S	B	3	STARS_RECIPE_B	1	6	sar	s	0	NONE	ar	NONE	0	0	0
f106v.25	f106v	f106	S	B	3	STARS_RECIPE_B	2	6	sheol	sh	0	NONE	eol	NONE	0	0	0
f106v.25	f106v	f106	S	B	3	STARS_RECIPE_B	3	6	chol	ch	0	O	l	NONE	0	0	1
f106v.25	f106v	f106	S	B	3	STARS_RECIPE_B	4	6	shar	sh	0	NONE	ar	NONE	0	0	2
f106v.25	f106v	f106	S	B	3	STARS_RECIPE_B	5	6	chol	ch	0	O	l	NONE	0	0	3
f106v.25	f106v	f106	S	B	3	STARS_RECIPE_B	6	6	okarol	NONE	0	NONE	okarol	NONE	0	0	4
f106v.26	f106v	f106	S	B	3	STARS_RECIPE_B	1	12	tar	t	0	NONE	ar	NONE	0	0	0
f106v.26	f106v	f106	S	B	3	STARS_RECIPE_B	2	12	air	NONE	0	NONE	air	NONE	0	0	0
f106v.26	f106v	f106	S	B	3	STARS_RECIPE_B	3	12	kshdain	NONE	0	NONE	kshd	ain	0	0	0
f106v.26	f106v	f106	S	B	3	STARS_RECIPE_B	4	12	okal	NONE	0	NONE	ok	al	0	0	1
f106v.26	f106v	f106	S	B	3	STARS_RECIPE_B	5	12	chdy	ch	1	NONE	y	NONE	0	0	1
f106v.27	f106v	f106	S	B	3	STARS_RECIPE_B	1	6	olcheo	NONE	0	NONE	olcheo	NONE	0	0	0
f106v.27	f106v	f106	S	B	3	STARS_RECIPE_B	2	6	odaiin	NONE	0	O	d	aiin	0	0	0
f106v.27	f106v	f106	S	B	3	STARS_RECIPE_B	3	6	sheotal	sh	0	NONE	eot	al	0	0	1
f106v.27	f106v	f106	S	B	3	STARS_RECIPE_B	5	6	qokeey	q	0	NONE	okeey	NONE	0	0	3
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	1	10	psheody	NONE	0	NONE	psheo	NONE	1	0	0
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	2	10	olkeedy	NONE	0	NONE	olkee	NONE	1	0	0
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	3	10	qokor	q	0	NONE	okor	NONE	0	0	0
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	4	10	sheos	sh	0	NONE	eos	NONE	0	0	1
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	5	10	choty	ch	0	OT	y	NONE	0	0	1
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	6	10	qotaiin	q	0	NONE	ot	aiin	0	0	2
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	7	10	oteody	NONE	0	OT	eo	NONE	1	0	2
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	8	10	otaiin	NONE	0	NONE	ot	aiin	0	0	3
f106v.28	f106v	f106	S	B	3	STARS_RECIPE_B	9	10	qokar	q	0	NONE	ok	ar	0	0	3
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	ycheey	NONE	0	NONE	ycheey	NONE	0	0	0
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	2	11	olchey	NONE	0	NONE	olchey	NONE	0	0	0
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	chedy	che	1	NONE	y	NONE	0	0	0
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	4	11	qotaiin	q	0	NONE	ot	aiin	0	0	1
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	5	11	cheos	che	0	NONE	os	NONE	0	0	1
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	6	11	otaiin	NONE	0	NONE	ot	aiin	0	0	2
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	7	11	otain	NONE	0	NONE	ot	ain	0	0	2
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	8	11	chotar	ch	0	NONE	ot	ar	0	0	2
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	9	11	olos	NONE	0	NONE	olos	NONE	0	0	3
f106v.29	f106v	f106	S	B	3	STARS_RECIPE_B	10	11	aiin	NONE	0	NONE	aiin	NONE	0	0	3
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	1	8	choaiin	ch	0	NONE	o	aiin	0	0	0
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	2	8	ody	NONE	0	NONE	o	NONE	1	0	0
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	3	8	qotar	q	0	NONE	ot	ar	0	0	1
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	4	8	chey	che	0	NONE	y	NONE	0	0	1
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	5	8	ol	NONE	0	O	l	NONE	0	0	2
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	6	8	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f106v.33	f106v	f106	S	B	3	STARS_RECIPE_B	8	8	dychy	d	0	NONE	ychy	NONE	0	0	4
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	1	12	pchodaiin	NONE	0	NONE	pchod	aiin	0	0	0
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	2	12	kcheeor	NONE	0	NONE	kcheeor	NONE	0	0	0
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	3	12	al	NONE	0	NONE	al	NONE	0	0	0
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	4	12	ky	NONE	0	NONE	ky	NONE	0	0	1
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	5	12	shcthy	sh	0	NONE	cthy	NONE	0	0	1
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	6	12	otos	NONE	0	OT	os	NONE	0	0	1
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	7	12	ar	NONE	0	NONE	ar	NONE	0	0	2
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	8	12	odal	NONE	0	O	d	al	0	0	2
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	9	12	pcheody	NONE	0	NONE	pcheo	NONE	1	0	2
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	10	12	qotaiin	q	0	NONE	ot	aiin	0	0	3
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	11	12	otor	NONE	0	OT	or	NONE	0	0	3
f106v.34	f106v	f106	S	B	3	STARS_RECIPE_B	12	12	alodam	NONE	0	NONE	aloda	NONE	0	1	4
f106v.35	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	shody	sh	0	NONE	o	NONE	1	0	0
f106v.35	f106v	f106	S	B	3	STARS_RECIPE_B	2	11	shockhy	sh	0	NONE	ockhy	NONE	0	0	0
f106v.35	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	qokeey	q	0	NONE	okeey	NONE	0	0	0
f106v.36	f106v	f106	S	B	3	STARS_RECIPE_B	1	4	sol	s	0	O	l	NONE	0	0	0
f106v.36	f106v	f106	S	B	3	STARS_RECIPE_B	2	4	sheedy	sh	0	NONE	ee	NONE	1	0	1
f106v.36	f106v	f106	S	B	3	STARS_RECIPE_B	3	4	qokaiin	q	0	NONE	ok	aiin	0	0	2
f106v.36	f106v	f106	S	B	3	STARS_RECIPE_B	4	4	cholkaiin	ch	0	NONE	olk	aiin	0	0	4
f106v.37	f106v	f106	S	B	3	STARS_RECIPE_B	1	12	pyoaly	NONE	0	NONE	pyoaly	NONE	0	0	0
f106v.39	f106v	f106	S	B	3	STARS_RECIPE_B	1	4	qokaiin	q	0	NONE	ok	aiin	0	0	0
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	1	8	ycheoto	NONE	0	NONE	ycheoto	NONE	0	0	0
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	2	8	lsheo	NONE	0	NONE	lsheo	NONE	0	0	0
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	3	8	aiin	NONE	0	NONE	aiin	NONE	0	0	1
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	4	8	chcthy	ch	0	NONE	cthy	NONE	0	0	1
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	5	8	okain	NONE	0	NONE	ok	ain	0	0	2
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	6	8	chdal	ch	0	NONE	d	al	0	0	2
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	7	8	chdam	ch	1	NONE	a	NONE	0	1	3
f106v.4	f106v	f106	S	B	3	STARS_RECIPE_B	8	8	charam	ch	0	NONE	ara	NONE	0	1	4
f106v.40	f106v	f106	S	B	3	STARS_RECIPE_B	1	12	ko	NONE	0	NONE	ko	NONE	0	0	0
f106v.41	f106v	f106	S	B	3	STARS_RECIPE_B	1	9	otedy	NONE	0	OT	e	NONE	1	0	0
f106v.41	f106v	f106	S	B	3	STARS_RECIPE_B	2	9	qoar	q	0	NONE	o	ar	0	0	0
f106v.41	f106v	f106	S	B	3	STARS_RECIPE_B	3	9	cheey	che	0	NONE	ey	NONE	0	0	1
f106v.41	f106v	f106	S	B	3	STARS_RECIPE_B	4	9	kaiin	NONE	0	NONE	k	aiin	0	0	1
f106v.44	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	cthey	NONE	0	NONE	cthey	NONE	0	0	0
f106v.44	f106v	f106	S	B	3	STARS_RECIPE_B	2	11	chey	che	0	NONE	y	NONE	0	0	0
f106v.44	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	okal	NONE	0	NONE	ok	al	0	0	0
f106v.44	f106v	f106	S	B	3	STARS_RECIPE_B	4	11	chey	che	0	NONE	y	NONE	0	0	1
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	2	11	okeey	NONE	0	NONE	okeey	NONE	0	0	0
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	cheodain	che	0	O	d	ain	0	0	0
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	4	11	chey	che	0	NONE	y	NONE	0	0	1
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	5	11	tchar	t	0	NONE	ch	ar	0	0	1
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	6	11	oqotaiin	NONE	0	NONE	oqot	aiin	0	0	2
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	7	11	oty	NONE	0	OT	y	NONE	0	0	2
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	9	11	oteey	NONE	0	OT	eey	NONE	0	0	3
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	10	11	sar	s	0	NONE	ar	NONE	0	0	3
f106v.45	f106v	f106	S	B	3	STARS_RECIPE_B	11	11	aildy	NONE	0	NONE	ail	NONE	1	0	4
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	1	11	ytar	NONE	0	NONE	yt	ar	0	0	0
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	2	11	okain	NONE	0	NONE	ok	ain	0	0	0
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	3	11	cheokaiin	che	0	NONE	ok	aiin	0	0	0
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	4	11	chedy	che	1	NONE	y	NONE	0	0	1
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	5	11	okeeey	NONE	0	NONE	okeeey	NONE	0	0	1
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	6	11	chkaiin	ch	0	NONE	k	aiin	0	0	2
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	7	11	ol	NONE	0	O	l	NONE	0	0	2
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	8	11	oky	NONE	0	NONE	oky	NONE	0	0	2
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	9	11	raiin	NONE	0	NONE	r	aiin	0	0	3
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	10	11	cheoar	che	0	NONE	o	ar	0	0	3
f106v.46	f106v	f106	S	B	3	STARS_RECIPE_B	11	11	chos	ch	0	NONE	os	NONE	0	0	4
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	1	12	tshoar	t	0	NONE	sho	ar	0	0	0
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	2	12	oeey	NONE	0	O	eey	NONE	0	0	0
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	3	12	qokain	q	0	NONE	ok	ain	0	0	0
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	4	12	shypchedy	sh	0	NONE	ypche	NONE	1	0	1
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	5	12	opched	NONE	0	NONE	opched	NONE	0	0	1
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	6	12	qopchedy	q	0	NONE	opche	NONE	1	0	1
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	7	12	otaiin	NONE	0	NONE	ot	aiin	0	0	2
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	8	12	chepar	che	0	NONE	p	ar	0	0	2
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	9	12	aiin	NONE	0	NONE	aiin	NONE	0	0	2
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	10	12	octhy	NONE	0	NONE	octhy	NONE	0	0	3
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	11	12	dair	d	0	NONE	air	NONE	0	0	3
f106v.5	f106v	f106	S	B	3	STARS_RECIPE_B	12	12	ry	NONE	0	NONE	ry	NONE	0	0	4
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	1	10	daiin	d	0	NONE	aiin	NONE	0	0	0
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	2	10	shody	sh	0	NONE	o	NONE	1	0	0
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	3	10	kchedy	NONE	0	NONE	kche	NONE	1	0	0
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	4	10	sheody	sh	0	NONE	eo	NONE	1	0	1
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	5	10	olkaiin	NONE	0	NONE	olk	aiin	0	0	1
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	7	10	chody	ch	0	NONE	o	NONE	1	0	2
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	8	10	talshdy	t	0	NONE	alsh	NONE	1	0	3
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	9	10	qokain	q	0	NONE	ok	ain	0	0	3
f106v.6	f106v	f106	S	B	3	STARS_RECIPE_B	10	10	kararo	NONE	0	NONE	kararo	NONE	0	0	4
f106v.8	f106v	f106	S	B	3	STARS_RECIPE_B	1	5	oraiin	NONE	0	NONE	or	aiin	0	0	0
f106v.8	f106v	f106	S	B	3	STARS_RECIPE_B	2	5	cheo	che	0	NONE	o	NONE	0	0	1
f106v.8	f106v	f106	S	B	3	STARS_RECIPE_B	3	5	rol	NONE	0	NONE	rol	NONE	0	0	2
f106v.8	f106v	f106	S	B	3	STARS_RECIPE_B	4	5	aiin	NONE	0	NONE	aiin	NONE	0	0	3
f106v.8	f106v	f106	S	B	3	STARS_RECIPE_B	5	5	otaiin	NONE	0	NONE	ot	aiin	0	0	4
f106v.9	f106v	f106	S	B	3	STARS_RECIPE_B	1	10	tshodaiin	t	0	NONE	shod	aiin	0	0	0
f106v.9	f106v	f106	S	B	3	STARS_RECIPE_B	2	10	sholkair	sh	0	NONE	olk	air	0	0	0
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	1	10	pchdlar	NONE	0	NONE	pchdl	ar	0	0	0
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	3	10	ykeeol	NONE	0	NONE	ykeeol	NONE	0	0	0
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	4	10	qokchy	q	0	NONE	okchy	NONE	0	0	1
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	5	10	otor	NONE	0	OT	or	NONE	0	0	1
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	6	10	okeesodar	NONE	0	NONE	okeesod	ar	0	0	2
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	7	10	tarair	t	0	NONE	ar	air	0	0	2
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	9	10	otaiin	NONE	0	NONE	ot	aiin	0	0	3
f107r.1	f107r	f107	S	B	3	STARS_RECIPE_B	10	10	ytar	NONE	0	NONE	yt	ar	0	0	4
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	1	11	yteedy	NONE	0	NONE	ytee	NONE	1	0	0
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	2	11	qokeedy	q	0	NONE	okee	NONE	1	0	0
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	3	11	okeol	NONE	0	NONE	okeol	NONE	0	0	0
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	4	11	lchedy	NONE	0	NONE	lche	NONE	1	0	1
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	5	11	qokal	q	0	NONE	ok	al	0	0	1
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	6	11	lor	NONE	0	NONE	lor	NONE	0	0	2
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	7	11	sheal	sh	0	NONE	e	al	0	0	2
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	8	11	cheedaiin	che	0	NONE	ed	aiin	0	0	2
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	9	11	chey	che	0	NONE	y	NONE	0	0	3
f107r.10	f107r	f107	S	B	3	STARS_RECIPE_B	10	11	sair	s	0	NONE	air	NONE	0	0	3
f107r.12	f107r	f107	S	B	3	STARS_RECIPE_B	5	5	aiinal	NONE	0	NONE	aiin	al	0	0	4
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	1	10	polchls	NONE	0	NONE	polchls	NONE	0	0	0
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	2	10	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	3	10	sheky	sh	0	NONE	eky	NONE	0	0	0
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	4	10	qokaiin	q	0	NONE	ok	aiin	0	0	1
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	5	10	opchal	NONE	0	NONE	opch	al	0	0	1
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	6	10	shedy	sh	0	NONE	e	NONE	1	0	2
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	7	10	pshedaiin	NONE	0	NONE	pshed	aiin	0	0	2
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	8	10	otodal	NONE	0	NONE	otod	al	0	0	3
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	9	10	shedy	sh	0	NONE	e	NONE	1	0	3
f107r.13	f107r	f107	S	B	3	STARS_RECIPE_B	10	10	otaral	NONE	0	OT	ar	al	0	0	4
f107r.15	f107r	f107	S	B	3	STARS_RECIPE_B	3	10	chey	che	0	NONE	y	NONE	0	0	0
f107r.15	f107r	f107	S	B	3	STARS_RECIPE_B	4	10	qockhal	q	0	NONE	ockh	al	0	0	1
f107r.15	f107r	f107	S	B	3	STARS_RECIPE_B	5	10	shal	sh	0	NONE	al	NONE	0	0	1
f107r.17	f107r	f107	S	B	3	STARS_RECIPE_B	1	4	sair	s	0	NONE	air	NONE	0	0	0
f107r.17	f107r	f107	S	B	3	STARS_RECIPE_B	2	4	chey	che	0	NONE	y	NONE	0	0	1
f107r.17	f107r	f107	S	B	3	STARS_RECIPE_B	3	4	losaiin	NONE	0	NONE	los	aiin	0	0	2
f107r.17	f107r	f107	S	B	3	STARS_RECIPE_B	4	4	chey	che	0	NONE	y	NONE	0	0	4
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	1	12	oaiin	NONE	0	NONE	o	aiin	0	0	0
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	2	12	ol	NONE	0	O	l	NONE	0	0	0
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	3	12	rar	NONE	0	NONE	r	ar	0	0	0
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	4	12	sheey	sh	0	NONE	eey	NONE	0	0	1
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	5	12	ylar	NONE	0	NONE	yl	ar	0	0	1
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	6	12	aiin	NONE	0	NONE	aiin	NONE	0	0	1
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	7	12	cholal	ch	0	O	l	al	0	0	2
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	8	12	dy	d	0	NONE	y	NONE	0	0	2
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	9	12	cheeody	che	0	NONE	eo	NONE	1	0	2
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	10	12	okeeey	NONE	0	NONE	okeeey	NONE	0	0	3
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	11	12	cheodaiin	che	0	O	d	aiin	0	0	3
f107r.19	f107r	f107	S	B	3	STARS_RECIPE_B	12	12	aldy	NONE	0	NONE	al	NONE	1	0	4
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	1	13	dchey	d	0	NONE	chey	NONE	0	0	0
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	2	13	qoteos	q	0	NONE	oteos	NONE	0	0	0
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	3	13	aiin	NONE	0	NONE	aiin	NONE	0	0	0
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	4	13	shedy	sh	0	NONE	e	NONE	1	0	1
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	5	13	oteed	NONE	0	OT	eed	NONE	0	0	1
f107r.2	f107r	f107	S	B	3	STARS_RECIPE_B	6	13	qor	q	0	NONE	or	NONE	0	0	1
