scope	page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	abstract_role_like	source_tokens	page_hosts	compiler_cells	claim_state
Q13	f76r	f76	Q13|f76r|R01	18	21	0.8571428571428571	2	f76r.48	DY	SHORT_ARGUMENT_LIKE	okedor|shedy	okedor|e	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76r	f76	Q13|f76r|R01	19	21	0.9047619047619048	1	f76r.48	LINE_END	SHORT_ARGUMENT_LIKE	qokal	ok	q:NONE:0:al:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76r	f76	Q13|f76r|R01	20	21	0.9523809523809523	3	f76r.56	DY	INSTRUCTION_CLAUSE_LIKE	qokaiin|ol|shedy	ok|l|e	q:NONE:0:aiin:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76r	f76	Q13|f76r|R01	21	21	1.0	3	f76r.56	LINE_END	RECORD_CLOSER_LIKE	qokeey|or|shdy	okeey|or|y	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:1:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	1	57	0.017543859649122806	3	f76v.6	DY	INSTRUCTION_CLAUSE_LIKE	qotees|olkeey|okeedy	ees|olkeey|okee	q:OT:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	2	57	0.03508771929824561	1	f76v.6	DY	SHORT_ARGUMENT_LIKE	qoeeedy	eee	q:O:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	3	57	0.05263157894736842	5	f76v.6	DY	INSTRUCTION_CLAUSE_LIKE	chckhey|sheor|aiin|otar|cheedy	ckhey|eor|aiin|ot|e	ch:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:ar:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	4	57	0.07017543859649122	1	f76v.6	DY	SHORT_ARGUMENT_LIKE	lchedy	lche	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	5	57	0.08771929824561403	7	f76v.9	DY	INSTRUCTION_CLAUSE_LIKE	sheor|chey|ral|cheey|r|al|cheedy	eor|y|r|ey|r|al|e	sh:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	6	57	0.10526315789473684	2	f76v.11	DY	SHORT_ARGUMENT_LIKE	cheor|sheedy	or|ee	che:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	7	57	0.12280701754385964	2	f76v.11	DY	SHORT_ARGUMENT_LIKE	daiin|oekeedy	aiin|oekee	d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	8	57	0.14035087719298245	2	f76v.11	DY	SHORT_ARGUMENT_LIKE	qokeey|qokedy	okeey|oke	q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	9	57	0.15789473684210525	1	f76v.11	DY	SHORT_ARGUMENT_LIKE	oteedy	ee	NONE:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	10	57	0.17543859649122806	1	f76v.11	DY	SHORT_ARGUMENT_LIKE	shedy	e	sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	11	57	0.19298245614035087	1	f76v.11	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	12	57	0.21052631578947367	1	f76v.11	LINE_END	SHORT_ARGUMENT_LIKE	shedam	eda	sh:NONE:0:NONE:0:1	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	13	57	0.22807017543859648	2	f76v.13	DY	SHORT_ARGUMENT_LIKE	saiin|sheedy	aiin|ee	s:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	14	57	0.24561403508771928	2	f76v.13	DY	SHORT_ARGUMENT_LIKE	qol|sheedy	l|ee	q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	15	57	0.2631578947368421	1	f76v.13	DY	SHORT_ARGUMENT_LIKE	okeeedy	okeee	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	16	57	0.2807017543859649	1	f76v.13	DY	SHORT_ARGUMENT_LIKE	qoteedy	ee	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	17	57	0.2982456140350877	2	f76v.13	DY	SHORT_ARGUMENT_LIKE	chedy|qotedy	y|e	che:NONE:1:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	18	57	0.3157894736842105	1	f76v.13	DY	SHORT_ARGUMENT_LIKE	oleeedy	oleee	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	19	57	0.3333333333333333	1	f76v.13	DY	SHORT_ARGUMENT_LIKE	qoteedy	ee	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	20	57	0.3508771929824561	1	f76v.13	LINE_END	SHORT_ARGUMENT_LIKE	lo	lo	NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	21	57	0.3684210526315789	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	22	57	0.38596491228070173	2	f76v.14	DY	SHORT_ARGUMENT_LIKE	qol|cheedy	l|e	q:O:0:NONE:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	23	57	0.40350877192982454	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	otedy	e	NONE:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	24	57	0.42105263157894735	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	cthedy	cthe	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	25	57	0.43859649122807015	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	otedy	e	NONE:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	26	57	0.45614035087719296	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	qoteedy	ee	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	27	57	0.47368421052631576	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	shcthedy	cthe	sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	28	57	0.49122807017543857	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	qoeekeedy	oeekee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	29	57	0.5087719298245614	1	f76v.14	DY	SHORT_ARGUMENT_LIKE	deedy	ee	d:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	30	57	0.5263157894736842	1	f76v.15	DY	SHORT_ARGUMENT_LIKE	tchedy	che	t:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	31	57	0.543859649122807	1	f76v.15	DY	SHORT_ARGUMENT_LIKE	lsheedy	lshee	NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	32	57	0.5614035087719298	3	f76v.15	LINE_END	INSTRUCTION_CLAUSE_LIKE	chedal|chedy|checthey	d|y|cthey	che:NONE:0:al:0:0|che:NONE:1:NONE:0:0|che:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	33	57	0.5789473684210527	2	f76v.18	DY	SHORT_ARGUMENT_LIKE	lshey|qockhedy	lshey|ockhe	NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	34	57	0.5964912280701754	2	f76v.18	DY	SHORT_ARGUMENT_LIKE	qodeey|qolkeedy	odeey|olkee	q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	35	57	0.6140350877192983	1	f76v.18	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	36	57	0.631578947368421	4	f76v.18	DY	INSTRUCTION_CLAUSE_LIKE	chol|chedchey|daiin|olkedy	l|chey|aiin|olke	ch:O:0:NONE:0:0|che:NONE:1:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	37	57	0.6491228070175439	3	f76v.22	DY	INSTRUCTION_CLAUSE_LIKE	sol|shey|qotedy	l|ey|e	s:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	38	57	0.6666666666666666	3	f76v.22	DY	INSTRUCTION_CLAUSE_LIKE	chey|dytey|teedy	y|ytey|ee	che:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|t:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	39	57	0.6842105263157895	2	f76v.22	DY	SHORT_ARGUMENT_LIKE	lchey|qokedy	lchey|oke	NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	40	57	0.7017543859649122	4	f76v.22	DY	INSTRUCTION_CLAUSE_LIKE	chedy|lal|chedy|lchedy	y|l|y|lche	che:NONE:1:NONE:0:0|NONE:NONE:0:al:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	41	57	0.7192982456140351	4	f76v.24	DY	INSTRUCTION_CLAUSE_LIKE	qokeey|lsheey|dal|lchedy	okeey|lsheey|al|lche	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	42	57	0.7368421052631579	1	f76v.24	LINE_END	SHORT_ARGUMENT_LIKE	olshey	olshey	NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	43	57	0.7543859649122807	1	f76v.30	DY	SHORT_ARGUMENT_LIKE	tchedy	che	t:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	44	57	0.7719298245614035	9	f76v.30	DY	INSTRUCTION_CLAUSE_LIKE	lshees|aiin|chees|tchy|rshed|chkaiin|sheky|shtal|cheedy	lshees|aiin|es|chy|rshed|k|eky|t|e	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|ch:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|sh:NONE:0:al:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	45	57	0.7894736842105263	1	f76v.30	LINE_END	SHORT_ARGUMENT_LIKE	lsan	lsan	NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	46	57	0.8070175438596491	8	f76v.31	DY	INSTRUCTION_CLAUSE_LIKE	sair|shekaiiin|shets|aiiin|shety|otey|okaiin|otedy	air|ekaiiin|ets|aiiin|ety|otey|ok|e	s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|NONE:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	47	57	0.8245614035087719	2	f76v.31	LINE_END	SHORT_ARGUMENT_LIKE	qotar|chedy	ot|y	q:NONE:0:ar:0:0|che:NONE:1:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	48	57	0.8421052631578947	8	f76v.32	DY	INSTRUCTION_CLAUSE_LIKE	tain|sheey|qotain|chedy|qokaiin|chedy|taiin|chckhedy	ain|eey|ot|y|ok|y|aiin|ckhe	t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|q:NONE:0:aiin:0:0|che:NONE:1:NONE:0:0|t:NONE:0:NONE:0:0|ch:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	49	57	0.8596491228070176	2	f76v.32	LINE_END	SHORT_ARGUMENT_LIKE	otol|oty	ol|y	NONE:OT:0:NONE:0:0|NONE:OT:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	50	57	0.8771929824561403	3	f76v.33	DY	INSTRUCTION_CLAUSE_LIKE	saiin|otaiin|shckhedy	aiin|ot|ckhe	s:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	51	57	0.8947368421052632	6	f76v.36	DY	INSTRUCTION_CLAUSE_LIKE	daiin|cheol|teey|lshety|okeey|qeedy	aiin|l|eey|lshety|okeey|ee	d:NONE:0:NONE:0:0|che:O:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	52	57	0.9122807017543859	2	f76v.40	DY	SHORT_ARGUMENT_LIKE	sol|shedy	l|e	s:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	53	57	0.9298245614035088	3	f76v.40	DY	INSTRUCTION_CLAUSE_LIKE	qoky|daiin|shedy	oky|aiin|e	q:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	54	57	0.9473684210526315	3	f76v.40	DY	INSTRUCTION_CLAUSE_LIKE	chey|qokaiin|cheedy	y|ok|e	che:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|che:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	55	57	0.9649122807017544	3	f76v.40	LINE_END	INSTRUCTION_CLAUSE_LIKE	qo|char|aiin	o|ar|aiin	q:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	56	57	0.9824561403508771	4	f76v.41	DY	INSTRUCTION_CLAUSE_LIKE	sol|shey|chedy|qokedy	l|ey|y|oke	s:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f76v	f76	Q13|f76v|R01	57	57	1.0	5	f76v.41	DY	INSTRUCTION_CLAUSE_LIKE	chedy|qol|r|aiin|shedy	y|l|r|aiin|e	che:NONE:1:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	1	49	0.02040816326530612	1	f77r.11	DY	SHORT_ARGUMENT_LIKE	qoteedy	ee	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	2	49	0.04081632653061224	2	f77r.11	DY	SHORT_ARGUMENT_LIKE	qokaiin|shedy	ok|e	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	3	49	0.061224489795918366	2	f77r.11	DY	SHORT_ARGUMENT_LIKE	chol|shedy	l|e	ch:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	4	49	0.08163265306122448	2	f77r.11	DY	SHORT_ARGUMENT_LIKE	shcthey|qokeedy	cthey|okee	sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	5	49	0.10204081632653061	1	f77r.11	DY	SHORT_ARGUMENT_LIKE	oteedy	ee	NONE:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	6	49	0.12244897959183673	1	f77r.11	LINE_END	SHORT_ARGUMENT_LIKE	cham	a	ch:NONE:0:NONE:0:1	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	7	49	0.14285714285714285	4	f77r.14	DY	INSTRUCTION_CLAUSE_LIKE	sokcheey|sain|sheeol|qoteedy	okcheey|ain|eeol|ee	s:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	8	49	0.16326530612244897	2	f77r.14	DY	SHORT_ARGUMENT_LIKE	qokaiin|shedy	ok|e	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	9	49	0.1836734693877551	1	f77r.14	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	10	49	0.20408163265306123	1	f77r.14	DY	SHORT_ARGUMENT_LIKE	qotedy	e	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	11	49	0.22448979591836735	1	f77r.16	DY	SHORT_ARGUMENT_LIKE	sshedy	she	s:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	12	49	0.24489795918367346	4	f77r.16	DY	INSTRUCTION_CLAUSE_LIKE	qotaiin|chedy|qokaiin|shedy	ot|y|ok|e	q:NONE:0:aiin:0:0|che:NONE:1:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	13	49	0.2653061224489796	1	f77r.16	DY	SHORT_ARGUMENT_LIKE	qolcheedy	olchee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	14	49	0.2857142857142857	1	f77r.16	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	15	49	0.30612244897959184	1	f77r.16	LINE_END	SHORT_ARGUMENT_LIKE	lol	lol	NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	16	49	0.32653061224489793	1	f77r.19	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	17	49	0.3469387755102041	3	f77r.19	DY	INSTRUCTION_CLAUSE_LIKE	lchey|lsheey|qokeedy	lchey|lsheey|okee	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	18	49	0.3673469387755102	1	f77r.19	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	19	49	0.3877551020408163	4	f77r.19	LINE_END	INSTRUCTION_CLAUSE_LIKE	qokar|qokeey|laiin|chey	ok|okeey|l|y	q:NONE:0:ar:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	20	49	0.40816326530612246	3	f77r.20	DY	INSTRUCTION_CLAUSE_LIKE	qotain|sheal|qokeedy	ot|e|okee	q:NONE:0:ain:0:0|sh:NONE:0:al:0:0|q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	21	49	0.42857142857142855	4	f77r.20	DY	INSTRUCTION_CLAUSE_LIKE	qoteey|qokain|sheey|qotedy	eey|ok|eey|e	q:OT:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	22	49	0.4489795918367347	1	f77r.20	DY	SHORT_ARGUMENT_LIKE	dalchedy	alche	d:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	23	49	0.46938775510204084	2	f77r.21	DY	SHORT_ARGUMENT_LIKE	chedaiin|shedy	d|e	che:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	24	49	0.4897959183673469	1	f77r.21	DY	SHORT_ARGUMENT_LIKE	qokeedy	okee	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	25	49	0.5102040816326531	1	f77r.21	DY	SHORT_ARGUMENT_LIKE	qokedy	oke	q:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	26	49	0.5306122448979592	4	f77r.21	LINE_END	INSTRUCTION_CLAUSE_LIKE	qokeey|chedy|shear|olaiiny	okeey|y|e|olaiiny	q:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|sh:NONE:0:ar:0:0|NONE:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	27	49	0.5510204081632653	1	f77r.22	DY	SHORT_ARGUMENT_LIKE	qoteedy	ee	q:OT:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	28	49	0.5714285714285714	2	f77r.22	DY	SHORT_ARGUMENT_LIKE	al|lchedy	al|lche	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	29	49	0.5918367346938775	6	f77r.22	DY	INSTRUCTION_CLAUSE_LIKE	r|oin|chy|chedaiin|cheey|okedy	r|oin|y|d|ey|oke	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|ch:NONE:0:NONE:0:0|che:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
Q13	f77r	f77	Q13|f77r|R01	30	49	0.6122448979591837	1	f77r.22	LINE_END	SHORT_ARGUMENT_LIKE	qoky	oky	q:NONE:0:NONE:0:0	OPAQUE_ABSTRACT_INTERLINEAR_NO_GLOSS
