page	physical_folio	page_host	frame	register	page_weight	source_tags	semantic_role
f113v	f113	a	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	aiir	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	ch	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	chey	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	d	O	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	e	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	ee	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	eed	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	eeey	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	eeol	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	eey	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	eo	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	eol	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	l	O	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	l	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	ol	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	or	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	she	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f113v	f113	sheo	OT	STARS_RECIPE_B	0.0526315789474	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ch	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ched	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ched	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	chey	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	cho	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	d	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	e	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	e	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ed	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ed	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ee	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ee	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	eed	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	eee	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	eeo	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ees	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	l	O	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	ol	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	she	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114r	f114	y	OT	STARS_RECIPE_B	0.05	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	a	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	aiir	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	che	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ched	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ched	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	chee	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	cheo	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	cheod	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	chey	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	cho	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	d	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	da	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	e	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ed	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ee	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ee	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	eeo	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	eeos	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	eey	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	eo	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	es	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	l	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ol	O	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f114v	f114	ol	OT	STARS_RECIPE_B	0.0416666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	ch	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	che	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	chee	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	chey	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	cho	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	chy	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	d	O	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	ee	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	eee	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	eo	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	l	O	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	l	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	or	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115r	f115	she	OT	STARS_RECIPE_B	0.0714285714286	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	a	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	ch	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	che	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	chey	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	chy	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	d	O	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	e	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	ee	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	eed	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	eeo	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	eey	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	eo	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	l	O	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	ol	OT	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f115v	f115	or	O	STARS_RECIPE_B	0.0666666666667	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	ar	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	e	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	ed	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	ee	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	eed	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	eey	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	eor	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	l	O	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f116r	f116	y	OT	STARS_RECIPE_B	0.111111111111	TEXT_PARAGRAPHS	UNASSIGNED
f11r	f11	chy	OT	HERBAL_A	1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f11v	f11	eey	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f11v	f11	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f11v	f11	y	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f11v	f11	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13r	f13	chol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13r	f13	chor	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13r	f13	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13r	f13	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13v	f13	chol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13v	f13	chy	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13v	f13	d	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13v	f13	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13v	f13	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f13v	f13	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14r	f14	cho	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14r	f14	chor	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14r	f14	d	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14r	f14	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14r	f14	or	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14r	f14	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14v	f14	chy	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14v	f14	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f14v	f14	y	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	cho	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	chor	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	chy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	d	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	or	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15r	f15	y	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15v	f15	chey	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15v	f15	chod	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15v	f15	chor	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15v	f15	chy	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15v	f15	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f15v	f15	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16r	f16	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16r	f16	eees	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16r	f16	ol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16r	f16	sh	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16v	f16	chy	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16v	f16	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16v	f16	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16v	f16	or	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16v	f16	y	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f16v	f16	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f17r	f17	chol	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f17r	f17	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f17v	f17	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f17v	f17	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f17v	f17	or	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f18r	f18	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f18r	f18	shor	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f18v	f18	chy	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f18v	f18	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f18v	f18	or	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19r	f19	chor	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19r	f19	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19r	f19	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19r	f19	shy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19v	f19	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19v	f19	ol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19v	f19	y	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f19v	f19	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f1r	f1	chol	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f1r	f1	d	O	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f1r	f1	l	O	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f1r	f1	ol	OT	OTHER_A	0.25	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f1v	f1	chey	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f1v	f1	chey	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f1v	f1	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f1v	f1	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f1v	f1	shy	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	ch	O	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	chey	OT	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	cho	O	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	chol	OT	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	chy	O	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	chy	OT	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	d	O	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	eeo	OT	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	ees	O	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	eey	OT	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	ol	OT	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20r	f20	y	O	HERBAL_A	0.0833333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20v	f20	chy	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20v	f20	d	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20v	f20	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20v	f20	ol	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20v	f20	or	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f20v	f20	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21r	f21	chol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21r	f21	chy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21r	f21	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21r	f21	ol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21v	f21	chy	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21v	f21	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21v	f21	l	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21v	f21	ol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f21v	f21	y	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22r	f22	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22r	f22	y	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22v	f22	a	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22v	f22	ch	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22v	f22	chy	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22v	f22	d	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22v	f22	l	O	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f22v	f22	y	OT	HERBAL_A	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f23r	f23	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f23r	f23	y	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f23v	f23	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f23v	f23	or	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f23v	f23	shor	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f23v	f23	shy	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	a	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	chy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	d	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	e	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	eees	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	ees	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24r	f24	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24v	f24	chol	OT	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f24v	f24	d	O	HERBAL_A	0.2	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
