held_folio	language_id	panel	train_groups	train_source_members	held_groups	held_source_members	training_phonotactic_bits	mapping_key_bits	held_phonotactic_bits	held_bits_per_member	held_bits_per_member_plus_full_key	random_map_median_bps	random_map_q05_bps	random_map_q95_bps	beats_random_median	best_restart	coordinate_sweeps	coordinate_proposals	retained_mapping_hash	retained_score_exact	global_optimum_claimed
f113	MINGRELIAN	KARTVELIAN_TARGET	4326	18278	345	1516	90365.671661997	174.887315825	7606.162191317	5.017257382	5.132618408	6.095004640	5.963554454	6.206464454	1	1	4	4176	b62162972e941029c577a4ab28db67a3dcb81de5d23aba8a01512a1bdd26d87f	1	0
f113	LAZ	KARTVELIAN_TARGET	4326	18278	345	1516	95766.059976066	180.000000000	7989.129356737	5.269874246	5.388607755	6.276179190	6.120069339	6.430771869	1	1	4	4608	5607390077aada2d59887b3c1e2e70a4ea30637266f8021a73cb526e0c92dc54	1	0
f113	SVAN	KARTVELIAN_TARGET	4326	18278	345	1516	96296.258321532	181.598188297	7915.575531034	5.221355891	5.341143614	6.359725266	6.157649653	6.484550889	1	1	5	5940	4d617b3c7baeac1dd7770a329e6f639048a240437ce21ca3471a4df8a543b292	1	0
f113	ARMENIAN	UNRELATED_CONTROL	4326	18278	345	1516	91132.091597816	178.351067174	7573.741692278	4.995871829	5.113517651	6.255104073	6.066184993	6.427668872	1	0	6	6696	9fbfa626bc04eab4cfae792fea321697bda4b243735e32664e15f7b4927d0197	1	0
f113	CHECHEN	UNRELATED_CONTROL	4326	18278	345	1516	87258.322685430	178.351067174	7383.770254721	4.870560854	4.988206677	6.226633990	6.075600611	6.413833433	1	0	4	4464	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5	1	0
f113	AVAR	UNRELATED_CONTROL	4326	18278	345	1516	98332.951970863	184.654188610	8063.191011010	5.318727580	5.440531134	6.420807727	6.281775904	6.558617526	1	2	3	3780	d92dc0615ed470e0dbf079b24ab68404940cfac28364f9fada588d6491ebd1c5	1	0
f113	BASQUE	UNRELATED_CONTROL	4326	18278	345	1516	76843.967088209	150.117300052	6577.813273738	4.338926962	4.437948927	5.329011860	5.159722894	5.532230133	1	2	4	2592	6f15a38162888380c18f0e3a3b7e978dbfe82454bdb0c773fbcca54b48d7eea8	1	0
f113	TURKISH	UNRELATED_CONTROL	4326	18278	345	1516	85694.404876630	165.058650026	7161.693845029	4.724072457	4.832950195	5.902266026	5.640439884	6.071498067	1	0	4	3456	2034ea382cd954052c32023f68706b5d1785cde6250644ed377b64a7d3c179af	1	0
f113	GREEK	UNRELATED_CONTROL	4326	18278	345	1516	86322.092059204	167.178822832	7180.009189898	4.736153819	4.846430088	5.885421419	5.703441007	6.068643434	1	1	4	3600	d949a8a9a9b184992646968d9b31bbb61fe4fcc4cb8ca134d931aa716810bc98	1	0
f113	ARABIC_QURANIC	UNRELATED_CONTROL	4326	18278	345	1516	80251.994904143	162.848230418	6812.451884361	4.493701771	4.601121448	5.712928385	5.553307223	5.883692968	1	1	5	4140	9f47dd8e0f494c027635be8ade29a6a6a56883af0fc0667071132b0e78fa835b	1	0
f113	FINNISH	UNRELATED_CONTROL	4326	18278	345	1516	76625.515154469	152.925390484	6428.365294136	4.240346500	4.341220768	5.411208776	5.240227228	5.589871506	1	0	3	2052	a81f7ad8fe3e2d2c4509143bca2c09c0a6d0f43078cb12e828a2ef0e1680e257	1	0
f114	GEORGIAN	KARTVELIAN_TARGET	4224	17757	447	2037	89890.588035496	180.000000000	10071.157291748	4.944112563	5.032477806	6.227352157	6.087807423	6.399105343	1	2	5	5760	8109a90ffa9cbb8715fc2dec1ab09f242eccd935c310a7e797152803479522ca	1	0
f114	MINGRELIAN	KARTVELIAN_TARGET	4224	17757	447	2037	87169.857294697	174.887315825	10023.375038838	4.920655395	5.006510729	6.036211124	5.920090622	6.144828195	1	0	4	4176	20cccba7f2033a8f59e3e8d0af107f1f2af8cb612a56e2252ae989823c1bf5f5	1	0
f114	LAZ	KARTVELIAN_TARGET	4224	17757	447	2037	92955.369302743	180.000000000	10640.189637521	5.223460794	5.311826037	6.218189504	6.082067717	6.364058689	1	1	4	4608	18068c4822d6be48d0ee1e9aff4a02857b785ebf669c5a18e1f3d9ea70b91b05	1	0
f114	SVAN	KARTVELIAN_TARGET	4224	17757	447	2037	96271.718804667	181.598188297	11048.318460548	5.423818586	5.512968409	6.297990193	6.118976824	6.490217575	1	1	4	4752	982f07f063a2a6817651539c22a331980b5c946c699e0c6721e22a84d108c3c2	1	0
f114	ARMENIAN	UNRELATED_CONTROL	4224	17757	447	2037	87921.254079528	178.351067174	10195.268263959	5.005040876	5.092596628	6.237108493	6.021622958	6.409435246	1	0	4	4464	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0	1	0
f114	CHECHEN	UNRELATED_CONTROL	4224	17757	447	2037	85181.964211453	178.351067174	9461.605549291	4.644872631	4.732428383	6.189499171	6.026799493	6.360031650	1	0	4	4464	545ddd9dfde12cc6d4c4940abc6a6dbf8d79511e21dd74893b1367790f7271f9	1	0
f114	AVAR	UNRELATED_CONTROL	4224	17757	447	2037	92815.413378955	184.654188610	10744.957768197	5.274893357	5.365543425	6.388051977	6.238504570	6.542830149	1	0	5	6300	4c95f0b581e830ecd7f339c74e50c00d933d846c5a29b13acbb920f3b6f40528	1	0
f114	BASQUE	UNRELATED_CONTROL	4224	17757	447	2037	74201.271046230	150.117300052	8326.659344395	4.087707091	4.161402378	5.305405191	5.137084009	5.526703248	1	2	4	2592	af60fe61bfcaad9275f99099f1b2577599693ded575804544e6f35a4b5410c52	1	0
f114	TURKISH	UNRELATED_CONTROL	4224	17757	447	2037	83345.194283455	165.058650026	9515.007465650	4.671088594	4.752118859	5.860707742	5.609838030	6.028732598	1	2	5	4320	e2e7796bb147b6e83639f5dbd60b8d25d5bfbc24687bfeaf38e3ec8fac542af6	1	0
f114	GREEK	UNRELATED_CONTROL	4224	17757	447	2037	83743.640218069	167.178822832	9566.751688632	4.696490765	4.778561861	5.846928946	5.638082926	6.016236134	1	1	4	3600	29c24000ec1a6a9e6c59942c13b8107bad3b228eac1c9ad7104362ae58553a46	1	0
f114	ARABIC_QURANIC	UNRELATED_CONTROL	4224	17757	447	2037	79049.661604555	162.848230418	9146.362905007	4.490114337	4.570059468	5.667973438	5.502298071	5.850219898	1	0	6	4968	d3ddd506585e3f9bc17a005bb0f24c91f7cbe4e49921860df129b97a508dbcb2	1	0
f114	FINNISH	UNRELATED_CONTROL	4224	17757	447	2037	75078.843271214	152.925390484	8717.719886211	4.279685757	4.354759586	5.385414035	5.189106077	5.541335881	1	0	3	2052	30aee88c5d664269bd31521b8bdcfed57be5a916e4093c8125b4ca233d818801	1	0
f115	GEORGIAN	KARTVELIAN_TARGET	4287	18074	384	1720	89830.970041912	180.000000000	8826.401567618	5.131628818	5.236279981	6.249431562	6.103598841	6.370569716	1	1	5	5760	f4c142b4e9de18f3f518ff09b4e60e2eeb4dd864676708b505c243616bbddcdb	1	0
f115	MINGRELIAN	KARTVELIAN_TARGET	4287	18074	384	1720	89848.934269499	174.887315825	8980.736971422	5.221358704	5.323037376	6.079911906	5.955192591	6.212698037	1	2	4	4176	564eccc293a28359e1aa080dc1be017b95799cef943ade4d297023bea9604d5e	1	0
f115	LAZ	KARTVELIAN_TARGET	4287	18074	384	1720	94858.715158282	180.000000000	9300.536515737	5.407288672	5.511939835	6.240410423	6.123882329	6.388629109	1	0	5	5760	80905425a0f8ba93e05a9748389fd7981328a64798bce9485382e599bc855cf6	1	0
f115	SVAN	KARTVELIAN_TARGET	4287	18074	384	1720	96029.750513945	181.598188297	9309.153705207	5.412298666	5.517879008	6.331258324	6.205934326	6.479406820	1	1	3	3564	641a800e440dbbba1e34a975b350748844d3824da77a29e9609173a589700b7c	1	0
f115	ARMENIAN	UNRELATED_CONTROL	4287	18074	384	1720	91204.812234272	178.351067174	8881.702876472	5.163780742	5.267473223	6.249193410	6.049474863	6.404678009	1	0	3	3348	69ddf4ff15067605539ffddf53187a8be3f90d5dfd61016ad7a2297790bc4781	1	0
f115	CHECHEN	UNRELATED_CONTROL	4287	18074	384	1720	88076.755353446	178.351067174	8852.933057546	5.147054103	5.250746584	6.219881983	6.062871734	6.364446426	1	2	4	4464	cbd1af327d3c5176e21b00fd2b541e69479f649f7cd7d12de3a6aeda37c6e375	1	0
f115	AVAR	UNRELATED_CONTROL	4287	18074	384	1720	98617.235849103	184.654188610	9532.081986572	5.541908132	5.649265218	6.397313870	6.248525121	6.533851330	1	0	4	5040	402791a496b1189bbeaeaf80aa9fa7a4946186000708d4a1575762524edcc90f	1	0
f115	BASQUE	UNRELATED_CONTROL	4287	18074	384	1720	77474.045344372	150.117300052	7500.766162561	4.360910560	4.448188060	5.321385990	5.140299051	5.484472995	1	0	5	3240	f79127c6d9517f600c4ef3ec45f11f32f0825d62460e98736a7015b9ee0eb4ed	1	0
f115	TURKISH	UNRELATED_CONTROL	4287	18074	384	1720	82938.048875637	165.058650026	8018.881534389	4.662140427	4.758104758	5.878705709	5.678431623	6.028892041	1	1	4	3456	2c357dab6a17d6838323ad2c8ad1b61480bbe7a5b8ec3be1c1e1016fd95ff0fe	1	0
f115	GREEK	UNRELATED_CONTROL	4287	18074	384	1720	85107.538186957	167.178822832	8199.002267457	4.766861783	4.864058773	5.874332767	5.694722530	6.033904762	1	0	4	3600	ce1385975ce660c7597777dfc1c6d257e56e20b4040174d4645aa47168d6efa8	1	0
f115	ARABIC_QURANIC	UNRELATED_CONTROL	4287	18074	384	1720	80024.855755452	162.848230418	7909.664517744	4.598642161	4.693321365	5.685129435	5.515004962	5.869377890	1	0	4	3312	4f9e3af90be30db8e228e5feb337eaf0e6c0570332af4be59c59b481d4ac3c9a	1	0
f115	FINNISH	UNRELATED_CONTROL	4287	18074	384	1720	74307.462511524	152.925390484	7280.914800816	4.233090000	4.322000111	5.380795393	5.271473779	5.550347610	1	1	4	2736	3287bacd1d2ec79bea718df6cec8a08b7f0b12af499c41cb4a7a19be7d5a3ae3	1	0
f116	GEORGIAN	KARTVELIAN_TARGET	4465	19006	206	788	97446.293951474	180.000000000	4059.051960515	5.151081168	5.379507564	6.485427472	6.336299724	6.639587166	1	1	6	6912	5d1c8d54e332219872ce626f996ad432c19e63cdb9b09ee9d9574cb4f0d4be37	1	0
f116	MINGRELIAN	KARTVELIAN_TARGET	4465	19006	206	788	96414.534393226	174.887315825	4003.764823677	5.080919827	5.302858045	6.268205293	6.114654364	6.397639849	1	1	4	4176	50b3da183fcb36e1f5e70f2b74bdbf0d1d0b18c352ee48bbde4683dca112b3a2	1	0
f116	LAZ	KARTVELIAN_TARGET	4465	19006	206	788	99863.776775262	180.000000000	4240.623686290	5.381502140	5.609928536	6.441366429	6.295421138	6.580071003	1	2	4	4608	aac3f6402dd67a4943f239f589446492629542673c0d8ff015cefe1cbca7f740	1	0
f116	SVAN	KARTVELIAN_TARGET	4465	19006	206	788	100004.808690018	181.598188297	4206.656542076	5.338396627	5.568851181	6.532943630	6.350048280	6.724417892	1	0	5	5940	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc	1	0
f116	ARMENIAN	UNRELATED_CONTROL	4465	19006	206	788	94184.085255657	178.351067174	3932.437087829	4.990402396	5.216736237	6.501075618	6.268692248	6.647465405	1	0	4	4464	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0	1	0
f116	CHECHEN	UNRELATED_CONTROL	4465	19006	206	788	90838.635544648	178.351067174	3803.457395503	4.826722583	5.053056425	6.405176912	6.229168869	6.605335927	1	2	4	4464	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5	1	0
f116	AVAR	UNRELATED_CONTROL	4465	19006	206	788	105709.906044147	184.654188610	4400.912610989	5.584914481	5.819247208	6.621955135	6.466689879	6.789834122	1	2	4	5040	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24	1	0
f116	BASQUE	UNRELATED_CONTROL	4465	19006	206	788	81795.991822236	150.117300052	3438.471838112	4.363542942	4.554047130	5.534912239	5.301245522	5.695666669	1	0	4	2592	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9	1	0
f116	TURKISH	UNRELATED_CONTROL	4465	19006	206	788	87365.819934972	165.058650026	3592.702781122	4.559267489	4.768732781	6.080650471	5.877165517	6.291783259	1	1	5	4320	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713	1	0
f116	GREEK	UNRELATED_CONTROL	4465	19006	206	788	89685.990165412	167.178822832	3703.407562615	4.699755790	4.911911657	6.099117716	5.868168811	6.275018923	1	0	6	5400	9cfc240df8ecb488a98e43507e9aff84f3775c81ef63f2add8be7cc34d9c18ca	1	0
f116	ARABIC_QURANIC	UNRELATED_CONTROL	4465	19006	206	788	84781.276688247	162.848230418	3544.824727514	4.498508537	4.705168728	5.881142746	5.711729158	6.063470693	1	0	4	3312	768085275375ab863fafc0ba00b804b411d57f3ea1401531e16b073a41f8da55	1	0
f116	FINNISH	UNRELATED_CONTROL	4465	19006	206	788	82600.980849776	152.925390484	3408.493137039	4.325498905	4.519566659	5.568659984	5.384520675	5.766373285	1	1	4	2736	ab913c464a79c495ed48a94785dd0ee2f8d438d2b3494c84ea84c698d9ca5ada	1	0
