locus	page	physical_folio	section	currier	hand	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	record_state
f114v.21	f114v	f114	S	B	3	3	10	chy	ch	y	0	KA	CARRIER_STATE
f114v.21	f114v	f114	S	B	3	4	10	chdaiin	ch	daiin	0	KBAG	CARRIER_STATE
f114v.21	f114v	f114	S	B	3	5	10	qokedy	q	oke	1	DAQJBA	DY_RESOLUTION
f114v.21	f114v	f114	S	B	3	6	10	otcheodaiin	NONE	otcheodaiin	0	AQKJABAG	OTHER
f114v.21	f114v	f114	S	B	3	7	10	qokchdy	q	okch	1	DAQKBA	DY_RESOLUTION
f114v.21	f114v	f114	S	B	3	8	10	otedal	NONE	otedal	0	AQJBAB	AL_STATE
f114v.21	f114v	f114	S	B	3	9	10	dain	d	ain	0	BAF	ENTRY_STATE
f114v.21	f114v	f114	S	B	3	10	10	aral	NONE	aral	0	ACAB	AR_REFERENCE
f114v.22	f114v	f114	S	B	3	1	8	ychedar	NONE	ychedar	0	AKJBAC	AR_REFERENCE
f114v.22	f114v	f114	S	B	3	2	8	shod	sh	od	0	LAB	CARRIER_STATE
f114v.22	f114v	f114	S	B	3	3	8	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f114v.22	f114v	f114	S	B	3	4	8	qotchey	q	otchey	0	DAQKJA	Q_OUTER_STATE
f114v.22	f114v	f114	S	B	3	5	8	chockhy	ch	ockhy	0	KAUA	CARRIER_STATE
f114v.22	f114v	f114	S	B	3	6	8	olkedy	NONE	olke	1	ABQJBA	DY_RESOLUTION
f114v.22	f114v	f114	S	B	3	7	8	otechy	NONE	otechy	0	AQJKA	OTHER
f114v.22	f114v	f114	S	B	3	8	8	ykedckhy	NONE	ykedckhy	0	AQJBUA	ED_MEDIUM
f114v.23	f114v	f114	S	B	3	1	8	pshedy	NONE	pshe	1	PLJBA	DY_RESOLUTION
f114v.23	f114v	f114	S	B	3	2	8	qopcheos	q	opcheos	0	DAPKJAC	Q_OUTER_STATE
f114v.23	f114v	f114	S	B	3	3	8	okaiin	NONE	okaiin	0	AQAG	OTHER
f114v.23	f114v	f114	S	B	3	4	8	qotchedy	q	otche	1	DAQKJBA	DY_RESOLUTION
f114v.23	f114v	f114	S	B	3	5	8	qotchdar	q	otchdar	0	DAQKBAC	AR_REFERENCE
f114v.23	f114v	f114	S	B	3	6	8	cheeos	che	eos	0	KKAC	CARRIER_STATE
f114v.23	f114v	f114	S	B	3	8	8	otoydy	NONE	otoy	1	AQAABA	DY_RESOLUTION
f114v.24	f114v	f114	S	B	3	2	9	cheotaiin	che	otaiin	0	KJAQAG	CARRIER_STATE
f114v.24	f114v	f114	S	B	3	3	9	qoteody	q	oteo	1	DAQJABA	DY_RESOLUTION
f114v.24	f114v	f114	S	B	3	4	9	qokod	q	okod	0	DAQAB	Q_OUTER_STATE
f114v.24	f114v	f114	S	B	3	5	9	sheoeed	sh	eoeed	0	LJAKB	ED_MEDIUM
f114v.24	f114v	f114	S	B	3	6	9	qodeedy	q	odee	1	DABKBA	DY_RESOLUTION
f114v.24	f114v	f114	S	B	3	7	9	yteedy	NONE	ytee	1	AQKBA	DY_RESOLUTION
f114v.24	f114v	f114	S	B	3	8	9	aiin	NONE	aiin	0	AG	OTHER
f114v.24	f114v	f114	S	B	3	9	9	am	NONE	am	0	AB	OTHER
f114v.25	f114v	f114	S	B	3	1	6	sor	s	or	0	CAC	ENTRY_STATE
f114v.25	f114v	f114	S	B	3	2	6	aiin	NONE	aiin	0	AG	OTHER
f114v.25	f114v	f114	S	B	3	3	6	otchedy	NONE	otche	1	AQKJBA	DY_RESOLUTION
f114v.25	f114v	f114	S	B	3	4	6	otaiin	NONE	otaiin	0	AQAG	OTHER
f114v.25	f114v	f114	S	B	3	5	6	alkain	NONE	alkain	0	ABQAF	AL_STATE
f114v.28	f114v	f114	S	B	3	1	7	tchedy	t	che	1	QKJBA	DY_RESOLUTION
f114v.28	f114v	f114	S	B	3	2	7	shdo	sh	do	0	LBA	CARRIER_STATE
f114v.28	f114v	f114	S	B	3	3	7	qotched	q	otched	0	DAQKJB	ED_MEDIUM
f114v.28	f114v	f114	S	B	3	4	7	chees	che	es	0	KKC	CARRIER_STATE
f114v.28	f114v	f114	S	B	3	5	7	ar	NONE	ar	0	AC	AR_REFERENCE
f114v.28	f114v	f114	S	B	3	6	7	aiin	NONE	aiin	0	AG	OTHER
f114v.28	f114v	f114	S	B	3	7	7	chetam	che	tam	0	KJQAB	CARRIER_STATE
f114v.29	f114v	f114	S	B	3	1	10	pchdair	NONE	pchdair	0	PKBAF	OTHER
f114v.29	f114v	f114	S	B	3	2	10	sho	sh	o	0	LA	CARRIER_STATE
f114v.29	f114v	f114	S	B	3	3	10	qopchey	q	opchey	0	DAPKJA	Q_OUTER_STATE
f114v.29	f114v	f114	S	B	3	4	10	otcheed	NONE	otcheed	0	AQKKB	ED_MEDIUM
f114v.29	f114v	f114	S	B	3	5	10	chedy	che	dy	0	KJBA	CARRIER_STATE
f114v.31	f114v	f114	S	B	3	1	9	olaiin	NONE	olaiin	0	ABAG	OL_STATE
f114v.31	f114v	f114	S	B	3	2	9	cheo	che	o	0	KJA	CARRIER_STATE
f114v.31	f114v	f114	S	B	3	3	9	otcheody	NONE	otcheo	1	AQKJABA	DY_RESOLUTION
f114v.31	f114v	f114	S	B	3	4	9	lkchedy	NONE	lkche	1	BQKJBA	DY_RESOLUTION
f114v.31	f114v	f114	S	B	3	5	9	okol	NONE	okol	0	AQAB	OL_STATE
f114v.31	f114v	f114	S	B	3	6	9	okaiin	NONE	okaiin	0	AQAG	OTHER
f114v.31	f114v	f114	S	B	3	7	9	otaiin	NONE	otaiin	0	AQAG	OTHER
f114v.31	f114v	f114	S	B	3	8	9	otal	NONE	otal	0	AQAB	OT_AL_LOCAL
f114v.31	f114v	f114	S	B	3	9	9	qotar	q	otar	0	DAQAC	OT_AR_LOCAL
f114v.33	f114v	f114	S	B	3	1	10	kaiin	NONE	kaiin	0	QAG	OTHER
f114v.33	f114v	f114	S	B	3	2	10	sheey	sh	eey	0	LKA	CARRIER_STATE
f114v.33	f114v	f114	S	B	3	3	10	oaiin	NONE	oaiin	0	AAG	OTHER
f114v.33	f114v	f114	S	B	3	4	10	sheol	sh	eol	0	LJAB	OL_STATE
f114v.33	f114v	f114	S	B	3	5	10	qoteey	q	oteey	0	DAQKA	Q_OUTER_STATE
f114v.33	f114v	f114	S	B	3	6	10	qokeeedy	q	okeee	1	DAQMBA	DY_RESOLUTION
f114v.34	f114v	f114	S	B	3	1	10	olkeechy	NONE	olkeechy	0	ABQKKA	OL_STATE
f114v.34	f114v	f114	S	B	3	2	10	ol	NONE	ol	0	AB	OL_STATE
f114v.34	f114v	f114	S	B	3	3	10	oaiin	NONE	oaiin	0	AAG	OTHER
f114v.34	f114v	f114	S	B	3	4	10	aiin	NONE	aiin	0	AG	OTHER
f114v.34	f114v	f114	S	B	3	5	10	chocthey	ch	octhey	0	KAUJA	CARRIER_STATE
f114v.34	f114v	f114	S	B	3	6	10	qotedal	q	otedal	0	DAQJBAB	AL_STATE
f114v.34	f114v	f114	S	B	3	7	10	octhy	NONE	octhy	0	AUA	OTHER
f114v.34	f114v	f114	S	B	3	8	10	sotey	s	otey	0	CAQJA	ENTRY_STATE
f114v.34	f114v	f114	S	B	3	10	10	air	NONE	air	0	AF	OTHER
f114v.35	f114v	f114	S	B	3	1	7	yshey	NONE	yshey	0	ALJA	OTHER
f114v.35	f114v	f114	S	B	3	2	7	kair	NONE	kair	0	QAF	OTHER
f114v.35	f114v	f114	S	B	3	3	7	yteeey	NONE	yteeey	0	AQMA	OTHER
f114v.35	f114v	f114	S	B	3	4	7	qokaiin	q	okaiin	0	DAQAG	Q_OUTER_STATE
f114v.35	f114v	f114	S	B	3	5	7	chckhy	ch	ckhy	0	KUA	CARRIER_STATE
f114v.35	f114v	f114	S	B	3	6	7	chodaiin	ch	odaiin	0	KABAG	CARRIER_STATE
f114v.35	f114v	f114	S	B	3	7	7	olkaim	NONE	olkaim	0	ABQAEB	OL_STATE
f114v.37	f114v	f114	S	B	3	1	10	dcheey	d	cheey	0	BKKA	ENTRY_STATE
f114v.37	f114v	f114	S	B	3	2	10	ol	NONE	ol	0	AB	OL_STATE
f114v.37	f114v	f114	S	B	3	3	10	cheodaiiin	che	odaiiin	0	KJABAH	CARRIER_STATE
f114v.37	f114v	f114	S	B	3	4	10	qokar	q	okar	0	DAQAC	AR_REFERENCE
f114v.37	f114v	f114	S	B	3	5	10	otaiin	NONE	otaiin	0	AQAG	OTHER
f114v.37	f114v	f114	S	B	3	6	10	otal	NONE	otal	0	AQAB	OT_AL_LOCAL
f114v.38	f114v	f114	S	B	3	2	8	okedaiin	NONE	okedaiin	0	AQJBAG	ED_MEDIUM
f114v.38	f114v	f114	S	B	3	3	8	otaiin	NONE	otaiin	0	AQAG	OTHER
f114v.38	f114v	f114	S	B	3	4	8	qotchey	q	otchey	0	DAQKJA	Q_OUTER_STATE
f114v.38	f114v	f114	S	B	3	5	8	qoteeody	q	oteeo	1	DAQKABA	DY_RESOLUTION
f114v.38	f114v	f114	S	B	3	6	8	otaiin	NONE	otaiin	0	AQAG	OTHER
f114v.38	f114v	f114	S	B	3	7	8	okal	NONE	okal	0	AQAB	AL_STATE
f114v.5	f114v	f114	S	B	3	1	5	chedy	che	dy	0	KJBA	CARRIER_STATE
f114v.5	f114v	f114	S	B	3	2	5	qokeedy	q	okee	1	DAQKBA	DY_RESOLUTION
f114v.5	f114v	f114	S	B	3	3	5	okaly	NONE	okaly	0	AQABA	AL_STATE
f114v.5	f114v	f114	S	B	3	4	5	cheedain	che	edain	0	KKBAF	ED_MEDIUM
f114v.5	f114v	f114	S	B	3	5	5	shedy	sh	e	1	LJBA	DY_RESOLUTION
f114v.6	f114v	f114	S	B	3	1	10	tedcheo	t	edcheo	0	QJBKJA	ED_MEDIUM
f114v.6	f114v	f114	S	B	3	2	10	cheo	che	o	0	KJA	CARRIER_STATE
f114v.6	f114v	f114	S	B	3	3	10	cthedy	NONE	cthe	1	UJBA	DY_RESOLUTION
f114v.6	f114v	f114	S	B	3	4	10	qotchedy	q	otche	1	DAQKJBA	DY_RESOLUTION
f114v.6	f114v	f114	S	B	3	5	10	qotaiin	q	otaiin	0	DAQAG	Q_OUTER_STATE
f114v.6	f114v	f114	S	B	3	6	10	opchedy	NONE	opche	1	APKJBA	DY_RESOLUTION
f114v.6	f114v	f114	S	B	3	7	10	shedy	sh	e	1	LJBA	DY_RESOLUTION
f114v.6	f114v	f114	S	B	3	8	10	qepoepy	q	epoepy	0	DJPAJPA	Q_OUTER_STATE
f114v.6	f114v	f114	S	B	3	9	10	chedar	che	dar	0	KJBAC	AR_REFERENCE
f114v.6	f114v	f114	S	B	3	10	10	dairy	d	airy	0	BAFA	ENTRY_STATE
f114v.8	f114v	f114	S	B	3	1	9	pchedchdy	NONE	pchedch	1	PKJBKBA	DY_RESOLUTION
f114v.8	f114v	f114	S	B	3	2	9	qoteedy	q	otee	1	DAQKBA	DY_RESOLUTION
f114v.8	f114v	f114	S	B	3	3	9	qokedain	q	okedain	0	DAQJBAF	ED_MEDIUM
f114v.8	f114v	f114	S	B	3	4	9	chdaiin	ch	daiin	0	KBAG	CARRIER_STATE
f114v.8	f114v	f114	S	B	3	5	9	qokedy	q	oke	1	DAQJBA	DY_RESOLUTION
f114v.8	f114v	f114	S	B	3	6	9	chedain	che	dain	0	KJBAF	CARRIER_STATE
f114v.8	f114v	f114	S	B	3	7	9	qoeedy	q	oee	1	DAKBA	DY_RESOLUTION
f114v.8	f114v	f114	S	B	3	8	9	qotey	q	otey	0	DAQJA	Q_OUTER_STATE
f114v.8	f114v	f114	S	B	3	9	9	qotaiin	q	otaiin	0	DAQAG	Q_OUTER_STATE
f114v.9	f114v	f114	S	B	3	1	11	soes	s	oes	0	CAJC	ENTRY_STATE
f114v.9	f114v	f114	S	B	3	2	11	oeeos	NONE	oeeos	0	AKAC	OTHER
f114v.9	f114v	f114	S	B	3	3	11	aiin	NONE	aiin	0	AG	OTHER
f114v.9	f114v	f114	S	B	3	4	11	olkeey	NONE	olkeey	0	ABQKA	OL_STATE
f114v.9	f114v	f114	S	B	3	5	11	keol	NONE	keol	0	QJAB	OL_STATE
f114v.9	f114v	f114	S	B	3	6	11	qotcheedy	q	otchee	1	DAQKKBA	DY_RESOLUTION
f114v.9	f114v	f114	S	B	3	7	11	qockhed	q	ockhed	0	DAUJB	ED_MEDIUM
f114v.9	f114v	f114	S	B	3	8	11	skaiin	s	kaiin	0	CQAG	ENTRY_STATE
f114v.9	f114v	f114	S	B	3	9	11	sheedy	sh	ee	1	LKBA	DY_RESOLUTION
f114v.9	f114v	f114	S	B	3	10	11	qotal	q	otal	0	DAQAB	OT_AL_LOCAL
f114v.9	f114v	f114	S	B	3	11	11	chedy	che	dy	0	KJBA	CARRIER_STATE
f115r.10	f115r	f115	S	B	@	1	10	tchedy	t	che	1	QKJBA	DY_RESOLUTION
f115r.10	f115r	f115	S	B	@	2	10	kechedy	NONE	keche	1	QJKJBA	DY_RESOLUTION
f115r.10	f115r	f115	S	B	@	3	10	qokchey	q	okchey	0	DAQKJA	Q_OUTER_STATE
f115r.10	f115r	f115	S	B	@	4	10	keedy	NONE	kee	1	QKBA	DY_RESOLUTION
f115r.10	f115r	f115	S	B	@	5	10	qokor	q	okor	0	DAQAC	Q_OUTER_STATE
f115r.10	f115r	f115	S	B	@	6	10	chedaiin	che	daiin	0	KJBAG	CARRIER_STATE
f115r.10	f115r	f115	S	B	@	7	10	dair	d	air	0	BAF	ENTRY_STATE
f115r.10	f115r	f115	S	B	@	8	10	qotchedy	q	otche	1	DAQKJBA	DY_RESOLUTION
f115r.10	f115r	f115	S	B	@	9	10	qotcheedy	q	otchee	1	DAQKKBA	DY_RESOLUTION
f115r.10	f115r	f115	S	B	@	10	10	qekor	q	ekor	0	DJQAC	Q_OUTER_STATE
f115r.13	f115r	f115	S	B	@	1	9	tchedy	t	che	1	QKJBA	DY_RESOLUTION
f115r.13	f115r	f115	S	B	@	2	9	qoolkeedy	q	oolkee	1	DAABQKBA	DY_RESOLUTION
f115r.13	f115r	f115	S	B	@	3	9	qokchedy	q	okche	1	DAQKJBA	DY_RESOLUTION
f115r.13	f115r	f115	S	B	@	4	9	qotchd	q	otchd	0	DAQKB	Q_OUTER_STATE
f115r.13	f115r	f115	S	B	@	5	9	lpchedy	NONE	lpche	1	BPKJBA	DY_RESOLUTION
f115r.13	f115r	f115	S	B	@	6	9	qotcho	q	otcho	0	DAQKA	Q_OUTER_STATE
f115r.13	f115r	f115	S	B	@	7	9	lar	NONE	lar	0	BAC	AR_REFERENCE
f115r.16	f115r	f115	S	B	@	1	11	dshedy	d	she	1	BLJBA	DY_RESOLUTION
f115r.16	f115r	f115	S	B	@	2	11	qotshedy	q	otshe	1	DAQLJBA	DY_RESOLUTION
f115r.16	f115r	f115	S	B	@	3	11	dar	d	ar	0	BAC	AR_REFERENCE
f115r.16	f115r	f115	S	B	@	4	11	oltedy	NONE	olte	1	ABQJBA	DY_RESOLUTION
f115r.16	f115r	f115	S	B	@	6	11	chodar	ch	odar	0	KABAC	AR_REFERENCE
f115r.16	f115r	f115	S	B	@	7	11	cheocthy	che	octhy	0	KJAUA	CARRIER_STATE
f115r.16	f115r	f115	S	B	@	8	11	chdy	ch	dy	0	KBA	CARRIER_STATE
f115r.16	f115r	f115	S	B	@	9	11	qotor	q	otor	0	DAQAC	Q_OUTER_STATE
f115r.16	f115r	f115	S	B	@	10	11	otchdy	NONE	otch	1	AQKBA	DY_RESOLUTION
f115r.16	f115r	f115	S	B	@	11	11	qotolchd	q	otolchd	0	DAQABKB	OT_OL_LOCAL
f115r.17	f115r	f115	S	B	@	1	11	qol	q	ol	0	DAB	OL_STATE
f115r.17	f115r	f115	S	B	@	2	11	cheey	che	ey	0	KKA	CARRIER_STATE
f115r.17	f115r	f115	S	B	@	3	11	qotchy	q	otchy	0	DAQKA	Q_OUTER_STATE
f115r.17	f115r	f115	S	B	@	4	11	daiin	d	aiin	0	BAG	ENTRY_STATE
f115r.17	f115r	f115	S	B	@	5	11	daiin	d	aiin	0	BAG	ENTRY_STATE
f115r.17	f115r	f115	S	B	@	6	11	cheocthy	che	octhy	0	KJAUA	CARRIER_STATE
f115r.17	f115r	f115	S	B	@	7	11	dolkeedy	d	olkee	1	BABQKBA	DY_RESOLUTION
f115r.17	f115r	f115	S	B	@	8	11	qotaiin	q	otaiin	0	DAQAG	Q_OUTER_STATE
f115r.17	f115r	f115	S	B	@	9	11	chol	ch	ol	0	KAB	OL_STATE
f115r.17	f115r	f115	S	B	@	10	11	oteeedchey	NONE	oteeedchey	0	AQMBKJA	ED_MEDIUM
f115r.17	f115r	f115	S	B	@	11	11	okeedain	NONE	okeedain	0	AQKBAF	ED_MEDIUM
f115r.19	f115r	f115	S	B	@	1	10	pcheodain	NONE	pcheodain	0	PKJABAF	OTHER
f115r.19	f115r	f115	S	B	@	2	10	qokchey	q	okchey	0	DAQKJA	Q_OUTER_STATE
f115r.19	f115r	f115	S	B	@	3	10	qotchedy	q	otche	1	DAQKJBA	DY_RESOLUTION
f115r.19	f115r	f115	S	B	@	4	10	darailchedy	d	arailche	1	BACAEBKJBA	DY_RESOLUTION
f115r.19	f115r	f115	S	B	@	5	10	polchedy	NONE	polche	1	PABKJBA	DY_RESOLUTION
f115r.19	f115r	f115	S	B	@	6	10	chol	ch	ol	0	KAB	OL_STATE
f115r.19	f115r	f115	S	B	@	7	10	pchody	NONE	pcho	1	PKABA	DY_RESOLUTION
f115r.19	f115r	f115	S	B	@	8	10	qotchedy	q	otche	1	DAQKJBA	DY_RESOLUTION
f115r.19	f115r	f115	S	B	@	9	10	qofchedy	q	ofche	1	DAPKJBA	DY_RESOLUTION
f115r.19	f115r	f115	S	B	@	10	10	ram	NONE	ram	0	CAB	OTHER
f115r.2	f115r	f115	S	B	@	1	11	dcheeos	d	cheeos	0	BKKAC	ENTRY_STATE
f115r.2	f115r	f115	S	B	@	2	11	shedy	sh	e	1	LJBA	DY_RESOLUTION
f115r.2	f115r	f115	S	B	@	3	11	qokeeo	q	okeeo	0	DAQKA	Q_OUTER_STATE
f115r.2	f115r	f115	S	B	@	4	11	qoky	q	oky	0	DAQA	Q_OUTER_STATE
f115r.2	f115r	f115	S	B	@	5	11	qokeeor	q	okeeor	0	DAQKAC	Q_OUTER_STATE
f115r.2	f115r	f115	S	B	@	6	11	cheody	che	o	1	KJABA	DY_RESOLUTION
f115r.2	f115r	f115	S	B	@	7	11	qokeeo	q	okeeo	0	DAQKA	Q_OUTER_STATE
f115r.2	f115r	f115	S	B	@	8	11	qokeo	q	okeo	0	DAQJA	Q_OUTER_STATE
f115r.2	f115r	f115	S	B	@	10	11	kcheody	NONE	kcheo	1	QKJABA	DY_RESOLUTION
f115r.2	f115r	f115	S	B	@	11	11	qokchy	q	okchy	0	DAQKA	Q_OUTER_STATE
f115r.20	f115r	f115	S	B	@	1	13	lcheod	NONE	lcheod	0	BKJAB	OTHER
f115r.20	f115r	f115	S	B	@	2	13	lkchedy	NONE	lkche	1	BQKJBA	DY_RESOLUTION
f115r.20	f115r	f115	S	B	@	3	13	chockhy	ch	ockhy	0	KAUA	CARRIER_STATE
f115r.20	f115r	f115	S	B	@	4	13	chedy	che	dy	0	KJBA	CARRIER_STATE
f115r.20	f115r	f115	S	B	@	5	13	qokchedy	q	okche	1	DAQKJBA	DY_RESOLUTION
f115r.20	f115r	f115	S	B	@	6	13	qoky	q	oky	0	DAQA	Q_OUTER_STATE
f115r.20	f115r	f115	S	B	@	7	13	chor	ch	or	0	KAC	CARRIER_STATE
f115r.20	f115r	f115	S	B	@	8	13	al	NONE	al	0	AB	AL_STATE
f115r.20	f115r	f115	S	B	@	9	13	alor	NONE	alor	0	ABAC	AL_STATE
f115r.20	f115r	f115	S	B	@	10	13	cheey	che	ey	0	KKA	CARRIER_STATE
f115r.20	f115r	f115	S	B	@	11	13	qol	q	ol	0	DAB	OL_STATE
f115r.21	f115r	f115	S	B	@	1	10	yches	NONE	yches	0	AKJC	OTHER
f115r.24	f115r	f115	S	B	@	1	14	dcheol	d	cheol	0	BKJAB	OL_STATE
f115r.24	f115r	f115	S	B	@	2	14	qokeol	q	okeol	0	DAQJAB	OL_STATE
f115r.24	f115r	f115	S	B	@	3	14	or	NONE	or	0	AC	OTHER
f115r.24	f115r	f115	S	B	@	4	14	ar	NONE	ar	0	AC	AR_REFERENCE
f115r.24	f115r	f115	S	B	@	5	14	aiin	NONE	aiin	0	AG	OTHER
f115r.24	f115r	f115	S	B	@	6	14	cheey	che	ey	0	KKA	CARRIER_STATE
f115r.24	f115r	f115	S	B	@	7	14	okeeeo	NONE	okeeeo	0	AQMA	OTHER
f115r.24	f115r	f115	S	B	@	9	14	chl	ch	l	0	KB	CARRIER_STATE
f115r.24	f115r	f115	S	B	@	10	14	lor	NONE	lor	0	BAC	OTHER
f115r.24	f115r	f115	S	B	@	11	14	ol	NONE	ol	0	AB	OL_STATE
f115r.24	f115r	f115	S	B	@	12	14	otlaiin	NONE	otlaiin	0	AQBAG	OTHER
f115r.24	f115r	f115	S	B	@	13	14	cheeor	che	eor	0	KKAC	CARRIER_STATE
f115r.24	f115r	f115	S	B	@	14	14	ary	NONE	ary	0	ACA	AR_REFERENCE
f115r.25	f115r	f115	S	B	@	1	7	y	NONE	y	0	A	OTHER
f115r.25	f115r	f115	S	B	@	2	7	cheodain	che	odain	0	KJABAF	CARRIER_STATE
f115r.25	f115r	f115	S	B	@	3	7	cheey	che	ey	0	KKA	CARRIER_STATE
f115r.25	f115r	f115	S	B	@	4	7	qotchedy	q	otche	1	DAQKJBA	DY_RESOLUTION
f115r.25	f115r	f115	S	B	@	5	7	qokeeody	q	okeeo	1	DAQKABA	DY_RESOLUTION
f115r.25	f115r	f115	S	B	@	6	7	choar	ch	oar	0	KAAC	O_AR_LOCAL
f115r.25	f115r	f115	S	B	@	7	7	cheey	che	ey	0	KKA	CARRIER_STATE
f115r.26	f115r	f115	S	B	@	1	12	ksheoary	NONE	ksheoary	0	QLJAACA	AR_REFERENCE
f115r.26	f115r	f115	S	B	@	2	12	otchey	NONE	otchey	0	AQKJA	OTHER
f115r.28	f115r	f115	S	B	@	1	7	cheo	che	o	0	KJA	CARRIER_STATE
f115r.28	f115r	f115	S	B	@	2	7	chos	ch	os	0	KAC	CARRIER_STATE
f115r.28	f115r	f115	S	B	@	3	7	al	NONE	al	0	AB	AL_STATE
f115r.28	f115r	f115	S	B	@	4	7	saiin	s	aiin	0	CAG	ENTRY_STATE
f115r.28	f115r	f115	S	B	@	5	7	cheody	che	o	1	KJABA	DY_RESOLUTION
f115r.28	f115r	f115	S	B	@	6	7	llsan	NONE	llsan	0	BBCAE	OTHER
f115r.28	f115r	f115	S	B	@	7	7	arorochees	NONE	arorochees	0	ACACAKKC	AR_REFERENCE
f115r.29	f115r	f115	S	B	@	1	9	fshedy	NONE	fshe	1	PLJBA	DY_RESOLUTION
f115r.29	f115r	f115	S	B	@	2	9	shdalky	sh	dalky	0	LBABQA	AL_STATE
f115r.29	f115r	f115	S	B	@	3	9	cheedar	che	edar	0	KKBAC	AR_REFERENCE
f115r.29	f115r	f115	S	B	@	4	9	qopchedy	q	opche	1	DAPKJBA	DY_RESOLUTION
f115r.29	f115r	f115	S	B	@	5	9	qopchedyd	q	opchedyd	0	DAPKJBAB	ED_MEDIUM
f115r.29	f115r	f115	S	B	@	6	9	lksho	NONE	lksho	0	BQLA	OTHER
f115r.29	f115r	f115	S	B	@	7	9	ror	NONE	ror	0	CAC	OTHER
f115r.29	f115r	f115	S	B	@	8	9	pchodar	NONE	pchodar	0	PKABAC	AR_REFERENCE
f115r.30	f115r	f115	S	B	@	1	11	dsheodar	d	sheodar	0	BLJABAC	AR_REFERENCE
f115r.30	f115r	f115	S	B	@	2	11	sheo	sh	eo	0	LJA	CARRIER_STATE
f115r.30	f115r	f115	S	B	@	3	11	qokecheos	q	okecheos	0	DAQJKJAC	Q_OUTER_STATE
f115r.30	f115r	f115	S	B	@	4	11	cheos	che	os	0	KJAC	CARRIER_STATE
f115r.32	f115r	f115	S	B	@	1	11	sor	s	or	0	CAC	ENTRY_STATE
f115r.32	f115r	f115	S	B	@	2	11	chey	che	y	0	KJA	CARRIER_STATE
f115r.32	f115r	f115	S	B	@	3	11	okaiin	NONE	okaiin	0	AQAG	OTHER
f115r.32	f115r	f115	S	B	@	4	11	qokeey	q	okeey	0	DAQKA	Q_OUTER_STATE
f115r.34	f115r	f115	S	B	@	1	5	cheeo	che	eo	0	KKA	CARRIER_STATE
f115r.4	f115r	f115	S	B	@	1	11	dchedain	d	chedain	0	BKJBAF	ED_MEDIUM
f115r.4	f115r	f115	S	B	@	2	11	qokeedy	q	okee	1	DAQKBA	DY_RESOLUTION
f115r.4	f115r	f115	S	B	@	3	11	olkeechdy	NONE	olkeech	1	ABQKKBA	DY_RESOLUTION
f115r.4	f115r	f115	S	B	@	4	11	chor	ch	or	0	KAC	CARRIER_STATE
f115r.4	f115r	f115	S	B	@	5	11	chey	che	y	0	KJA	CARRIER_STATE
f115r.4	f115r	f115	S	B	@	6	11	kchor	NONE	kchor	0	QKAC	OTHER
f115r.4	f115r	f115	S	B	@	7	11	orchedar	NONE	orchedar	0	ACKJBAC	AR_REFERENCE
f115r.4	f115r	f115	S	B	@	8	11	otar	NONE	otar	0	AQAC	OT_AR_LOCAL
f115r.4	f115r	f115	S	B	@	9	11	sheod	sh	eod	0	LJAB	CARRIER_STATE
f115r.4	f115r	f115	S	B	@	10	11	qoteedy	q	otee	1	DAQKBA	DY_RESOLUTION
f115r.4	f115r	f115	S	B	@	11	11	dardyr	d	ardyr	0	BACBAC	AR_REFERENCE
f115r.40	f115r	f115	S	B	@	1	10	paiinody	NONE	paiino	1	PAGABA	DY_RESOLUTION
f115r.40	f115r	f115	S	B	@	2	10	lkcheo	NONE	lkcheo	0	BQKJA	OTHER
f115r.40	f115r	f115	S	B	@	3	10	lchy	NONE	lchy	0	BKA	OTHER
f115r.40	f115r	f115	S	B	@	4	10	qokchedy	q	okche	1	DAQKJBA	DY_RESOLUTION
f115r.40	f115r	f115	S	B	@	5	10	qokl	q	okl	0	DAQB	Q_OUTER_STATE
f115r.40	f115r	f115	S	B	@	6	10	sheedy	sh	ee	1	LKBA	DY_RESOLUTION
f115r.40	f115r	f115	S	B	@	7	10	qokar	q	okar	0	DAQAC	AR_REFERENCE
f115r.40	f115r	f115	S	B	@	8	10	aiir	NONE	aiir	0	AG	OTHER
f115r.40	f115r	f115	S	B	@	9	10	ar	NONE	ar	0	AC	AR_REFERENCE
f115r.40	f115r	f115	S	B	@	10	10	opchdain	NONE	opchdain	0	APKBAF	OTHER
f115r.41	f115r	f115	S	B	@	1	5	dar	d	ar	0	BAC	AR_REFERENCE
f115r.41	f115r	f115	S	B	@	2	5	olchy	NONE	olchy	0	ABKA	OL_STATE
f115r.41	f115r	f115	S	B	@	4	5	qolcheor	q	olcheor	0	DABKJAC	OL_STATE
f115r.41	f115r	f115	S	B	@	5	5	okchor	NONE	okchor	0	AQKAC	OTHER
f115r.42	f115r	f115	S	B	@	1	10	tcheodl	t	cheodl	0	QKJABB	ENTRY_STATE
f115r.42	f115r	f115	S	B	@	2	10	raiin	NONE	raiin	0	CAG	OTHER
f115r.42	f115r	f115	S	B	@	3	10	chkar	ch	kar	0	KQAC	AR_REFERENCE
f115r.42	f115r	f115	S	B	@	4	10	qokol	q	okol	0	DAQAB	OL_STATE
f115r.42	f115r	f115	S	B	@	5	10	lchdy	NONE	lch	1	BKBA	DY_RESOLUTION
