edition	unit_id	page	physical_folio	star_ordinal	last_open_field_id	last_open_tokens	last_open_hosts	last_open_template	first_body_field_id	first_body_tokens	first_body_hosts	first_body_template	first_body_architecture	first_body_first_cell	reading_role
IT2a	fa269fff9590a81b4d47	f104v	f104	7	IT2a|f104v.22|F04	qokchd|lsaiin|qchor|sheos|ytaiin|cheytal	okchd|ls|chor|eos|yt|yt	2590d47f5e46e35d	IT2a|f104v.23|F01	tchey|qokchey|qochey|qodeey|qodaiin|chodaiin|chckhdy	chey|okchey|chey|odeey|d|d|ckh	80cc9c531ef57d04	W=t;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	fa269fff9590a81b4d47	f104v	f104	7	RF1b|f104v.22|F04	qokchd|lsaiin|qchor|sheos|ytaiin|chey|tal	okchd|ls|chor|eos|yt|y|al	e7f2b3c67465677f	RF1b|f104v.23|F01	tchey|qokchey|qochey|qodeey|qodaiin|chodaiin|chckhdy	chey|okchey|chey|odeey|d|d|ckh	80cc9c531ef57d04	W=t;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=t;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	f1aec5e07af57d0a98bb	f104v	f104	8	ZL3b|f104v.27|F02	chdor|sho|r|aiin|chpchs|aiin|al	or|o|r|aiin|pchs|aiin|al	1d4bbabdb06caa29	ZL3b|f104v.28|F01	olsho|lsair|olcheey|qokeechy|qokchy|daiin|chody	olsho|ls|olcheey|okeechy|okchy|aiin|o	8225f0a7c977791d	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	f1aec5e07af57d0a98bb	f104v	f104	8	IT2a|f104v.27|F02	chdor|sho|r|aiin|chpchs|aiin|al	or|o|r|aiin|pchs|aiin|al	1d4bbabdb06caa29	IT2a|f104v.28|F01	olsho|lsair|olcheey|qokeechy|qokchy|daiin|chody	olsho|ls|olcheey|okeechy|okchy|aiin|o	8225f0a7c977791d	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	f1aec5e07af57d0a98bb	f104v	f104	8	RF1b|f104v.27|F02	chdor|sho|r|aiin|chpchs|aiin|al	or|o|r|aiin|pchs|aiin|al	1d4bbabdb06caa29	RF1b|f104v.28|F01	olsho|ls|air|olcheey|qokeechy|qokchy|daiin|chody	olsho|ls|air|olcheey|okeechy|okchy|aiin|o	9a7a0418352d3993	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	678953e80bb04ec3510d	f104v	f104	9	ZL3b|f104v.29|F02	lcheo|l|chedy|l|cheed|chaim	lcheo|l|y|l|ed|ai	8c358f3ac112a734	ZL3b|f104v.30|F01	ycheol|kaiin|cheody	ycheol|k|o	2564b0d70f07e8c9	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	678953e80bb04ec3510d	f104v	f104	9	IT2a|f104v.29|F03	lcheed|chaim	lcheed|ai	25fc7639b6e332cf	IT2a|f104v.30|F01	ycheol|kaiin|cheody	ycheol|k|o	2564b0d70f07e8c9	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	678953e80bb04ec3510d	f104v	f104	9	RF1b|f104v.29|F02	lcheo|l|chedy|l|cheed|chaim	lcheo|l|y|l|ed|ai	8c358f3ac112a734	RF1b|f104v.30|F01	ycheol|kaiin|cheo|dy|shaiin|qoeeol|otairor|cheeody	ycheol|k|o|y|aiin|eeol|otairor|eo	d0df4a3cf7add161	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	89586021de90748fde0e	f104v	f104	10	ZL3b|f104v.32|F05	qosaiin|cfheo|ar|als|am	os|cfheo|ar|als|a	a03c280ec73c7cf0	ZL3b|f104v.33|F01	yteeey|cheeod|ykeey|kaiin|qokaiin|cheey|or|ol|ar|odar|chedain|etar|ar|air|ary	yteeey|eod|ykeey|k|ok|ey|or|l|ar|d|d|et|ar|air|ary	83bd91bcbbec6c86	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	89586021de90748fde0e	f104v	f104	10	IT2a|f104v.32|F05	qosaiin|cfheo|arals|am	os|cfheo|arals|a	247ed5a676b12486	IT2a|f104v.33|F01	yteeey|cheeod|ykeey|kaiin|qokaiin|cheey|or|ol|ar|odar|chedain|etar|arair|ary	yteeey|eod|ykeey|k|ok|ey|or|l|ar|d|d|et|ar|ary	0133376ef533ff5d	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	89586021de90748fde0e	f104v	f104	10	RF1b|f104v.32|F04	qosaiin|cfheo|ar|als|am	os|cfheo|ar|als|a	a03c280ec73c7cf0	RF1b|f104v.33|F01	yteeey|cheeod|ykeey|kaiin|qokaiin|cheey|or|ol|ar|odar|chedain|etar|ar|air|ary	yteeey|eod|ykeey|k|ok|ey|or|l|ar|d|d|et|ar|air|ary	83bd91bcbbec6c86	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	b22003549202a23741ac	f104v	f104	11	ZL3b|f104v.35|F05	topaiin|am	op|a	7fde8fbc0a9f9cd7	ZL3b|f104v.36|F01	sar|aiir|sheos|qoiiin|okeedy	ar|aiir|eos|oiiin|okee	ccefe401b863aea4	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	b22003549202a23741ac	f104v	f104	11	IT2a|f104v.35|F05	topaiin|am	op|a	7fde8fbc0a9f9cd7	IT2a|f104v.36|F01	sar|aiir|sheos|qoiiin|okeedy	ar|aiir|eos|oiiin|okee	ccefe401b863aea4	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	b22003549202a23741ac	f104v	f104	11	RF1b|f104v.35|F05	topaiin|am	op|a	7fde8fbc0a9f9cd7	RF1b|f104v.36|F01	sar|aiir|sheos|qoiiin|okeedy	ar|aiir|eos|oiiin|okee	ccefe401b863aea4	W=s;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=s;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	cfad99921fb8b55360c1	f104v	f104	12	ZL3b|f104v.37|F01	posairy|ytedar|chedy|shoefcheey|kechy|sar|odl|air|shey|qopcheey|sol|ain|arodam	posairy|yted|y|oefcheey|kechy|ar|odl|air|ey|opcheey|l|ain|aroda	30820a80f6a2a0ab	ZL3b|f104v.38|F01	okechey|chedy|chchy|qotain|qokain|chey|or|aiin|cheo|or|aiin|chedain|okam	okechey|y|chy|ot|ok|y|or|aiin|o|or|aiin|d|oka	ea8896ce2735e86d	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	cfad99921fb8b55360c1	f104v	f104	12	IT2a|f104v.37|F01	posairy|ytedar|chedy|shoefcheey|kechy|sar|odl|air|shey|qopcheey|sol|ain|orodam	posairy|yted|y|oefcheey|kechy|ar|odl|air|ey|opcheey|l|ain|oroda	30820a80f6a2a0ab	IT2a|f104v.38|F01	okechey|chedy|chchy|qotain|qokain|chey|or|aiin|cheo|or|aiin|chedain|okam	okechey|y|chy|ot|ok|y|or|aiin|o|or|aiin|d|oka	ea8896ce2735e86d	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=B3	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	cfad99921fb8b55360c1	f104v	f104	12	RF1b|f104v.37|F01	posairy|ytedar|chedy|shoefcheeykechy|sar|odl|air|shey|qopcheey|sol|ain|orodam	posairy|yted|y|oefcheeykechy|ar|odl|air|ey|opcheey|l|ain|oroda	fafdd39ba1c91331	RF1b|f104v.38|F01	okechey|chedy|chchy|qotain|qokain|chey|or|aiin|cheo|ar|aiin|chedain|okag	okechey|y|chy|ot|ok|y|or|aiin|o|ar|aiin|d|okag	fac422d61c732d5a	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=OPEN	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	9ef3f65a27e1b7875ddb	f104v	f104	13	ZL3b|f104v.41|F05	qotain	ot	41e23abb0d85a9a9	ZL3b|f104v.42|F01	oteedchey|qoeeda|lchal|cheedy	oteedchey|oeeda|lch|e	969e06a97f516c11	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	9ef3f65a27e1b7875ddb	f104v	f104	13	IT2a|f104v.41|F04	qotain	ot	41e23abb0d85a9a9	IT2a|f104v.42|F01	oteedchey|qoeeda|lchal|cheedy	oteedchey|oeeda|lch|e	969e06a97f516c11	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	9ef3f65a27e1b7875ddb	f104v	f104	13	RF1b|f104v.41|F04	qotain	ot	41e23abb0d85a9a9	RF1b|f104v.42|F01	oteedchey|qoeeda|lchal|cheedy	oteedchey|oeeda|lch|e	969e06a97f516c11	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	d28645a7736065f3a169	f105r	f105	1	ZL3b|f105r.1|F02	?aiin|arody	?|aro	0eed315d8cba3234	ZL3b|f105r.2|F01	dshees|yey|cheey|raiin|otchdy	shees|yey|ey|r|ch	7a8a88d8bf2fa555	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	d28645a7736065f3a169	f105r	f105	1	IT2a|f105r.1|F02	kaiin|arody	k|aro	0eed315d8cba3234	IT2a|f105r.2|F01	dshees|yey|cheey|raiin|otchdy	shees|yey|ey|r|ch	7a8a88d8bf2fa555	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	d28645a7736065f3a169	f105r	f105	1	RF1b|f105r.1|F02	kaiin|arody	k|aro	0eed315d8cba3234	RF1b|f105r.2|F01	dshees|yey|cheey|raiin|otchdy	shees|yey|ey|r|ch	7a8a88d8bf2fa555	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	5bd9bcc3ac34a6530b75	f105r	f105	2	ZL3b|f105r.6|F06	qokor|olpshedy	okor|olpshe	1e48f7c38c5f8860	ZL3b|f105r.7|F01	ysheeody	ysheeo	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	PRIMARY
IT2a	5bd9bcc3ac34a6530b75	f105r	f105	2	IT2a|f105r.6|F06	qokor|olpshedy	okor|olpshe	1e48f7c38c5f8860	IT2a|f105r.7|F01	ysheeody	ysheeo	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
RF1b	5bd9bcc3ac34a6530b75	f105r	f105	2	RF1b|f105r.6|F06	qokor|olpshedy	okor|olpshe	1e48f7c38c5f8860	RF1b|f105r.7|F01	ysheeody	ysheeo	4dee4dd0c9a3feb1	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=NONE;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
ZL3b	1281633a13409752d3f2	f105r	f105	3	ZL3b|f105r.11|F02	otcheos|oiiin|al|tchedarchy|fchos|aiin|polaiin|polkeeey|dyaiin	otcheos|oiiin|al|chedarchy|fchos|aiin|pol|polkeeey|y	581f7c46c0a6797e	ZL3b|f105r.12|F01	yaiir|yteeo|dy|qoeeody	yaiir|yteeo|y|eeo	df149e3985a9b65d	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	1281633a13409752d3f2	f105r	f105	3	IT2a|f105r.11|F02	otcheos|oiiin|al|tchedar|chy|fchosaiin|polaiin|polkeeey|dyaiin	otcheos|oiiin|al|ched|y|fchos|pol|polkeeey|y	16f11318097ceebc	IT2a|f105r.12|F01	yaiir|yteeody	yaiir|yteeo	8730f9349ee0259c	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	1281633a13409752d3f2	f105r	f105	3	RF1b|f105r.11|F02	otcheos|oiiinal|tchedarchy|fchosaiin|polaiin|polkeeey|dyaiin	otcheos|oiiin|chedarchy|fchos|pol|polkeeey|y	bbd0a9146088e89f	RF1b|f105r.12|F01	yaiir|yteeody	yaiir|yteeo	8730f9349ee0259c	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	ecc3fa016482e84f71e8	f105r	f105	4	ZL3b|f105r.14|F06	sheo|lkeey	eo|lkeey	63e5279bbb60237b	ZL3b|f105r.15|F01	lksheey|ol|r|aiin|okeedy	lksheey|l|r|aiin|okee	27d2cb6cef911b02	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	ecc3fa016482e84f71e8	f105r	f105	4	IT2a|f105r.14|F06	sheolkeey	eolkeey	da80fa0d1f6156ad	IT2a|f105r.15|F01	lksheey|ol|r|aiin|okeedy	lksheey|l|r|aiin|okee	27d2cb6cef911b02	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	ecc3fa016482e84f71e8	f105r	f105	4	RF1b|f105r.14|F06	sheolkeey	eolkeey	da80fa0d1f6156ad	RF1b|f105r.15|F01	lksheey|ol|r|aiin|okeedy	lksheey|l|r|aiin|okee	27d2cb6cef911b02	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	208855dba9de0bfbdb62	f105r	f105	5	ZL3b|f105r.17|F06	qeky	eky	d06079efb9833ad5	ZL3b|f105r.18|F01	sheoy|oleedy	eoy|olee	07631f120798aa96	W=sh;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=sh;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	208855dba9de0bfbdb62	f105r	f105	5	IT2a|f105r.17|F05	qlky	lky	d06079efb9833ad5	IT2a|f105r.18|F01	sheoy|oleedy	eoy|olee	07631f120798aa96	W=sh;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=sh;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	208855dba9de0bfbdb62	f105r	f105	5	RF1b|f105r.17|F06	qeky	eky	d06079efb9833ad5	RF1b|f105r.18|F01	sheoy|oleedy	eoy|olee	07631f120798aa96	W=sh;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=sh;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	22f7e08a7615b0fa373a	f105r	f105	6	ZL3b|f105r.24|F01	pcheor|ain|ckheey|okeeey|paiin|ar|aiiin|chpaiikey|sheo|pcheey|dal|daiin|dam	pcheor|ain|ckheey|okeeey|p|ar|aiiin|paiikey|eo|pcheey|al|aiin|a	e2141b46664ab171	ZL3b|f105r.25|F01	deeedy	eee	ab361f25ccd5eeab	W=d;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=d;F=NONE;R=0;D=0;DY=1;B3=0	PRIMARY
IT2a	22f7e08a7615b0fa373a	f105r	f105	6	IT2a|f105r.24|F01	pcheor|ain|ckheey|okeeey|paiin|ar|aiiin|chpaiikey|sheo|pcheey|dal|daiin|dam	pcheor|ain|ckheey|okeeey|p|ar|aiiin|paiikey|eo|pcheey|al|aiin|a	e2141b46664ab171	IT2a|f105r.25|F01	deeedy	eee	ab361f25ccd5eeab	W=d;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=d;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
RF1b	22f7e08a7615b0fa373a	f105r	f105	6	RF1b|f105r.24|F01	pcheor|ain|ckheey|okeeey|paiin|ar|aiiin|chpaiikey|sheo|pcheey|dal|daiin|dam	pcheor|ain|ckheey|okeeey|p|ar|aiiin|paiikey|eo|pcheey|al|aiin|a	e2141b46664ab171	RF1b|f105r.25|F01	deeedy	eee	ab361f25ccd5eeab	W=d;F=NONE;R=0;D=0;DY=1;B3=0;N=1;END=DY	W=d;F=NONE;R=0;D=0;DY=1;B3=0	ALTERNATE_SENSITIVITY
ZL3b	7071c5ab2dfdc4f067ec	f105r	f105	7	ZL3b|f105r.26|F05	qokedy	oke	89bec59705b5c549	ZL3b|f105r.27|F01	dair|cho|al|r|lal|cheesy|cphedy	air|o|al|r|l|esy|cphe	130af600a51e10ea	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	7071c5ab2dfdc4f067ec	f105r	f105	7	IT2a|f105r.26|F05	qokedy	oke	89bec59705b5c549	IT2a|f105r.27|F01	dair|cho|al|r|lal|cheesy|cphedy	air|o|al|r|l|esy|cphe	130af600a51e10ea	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	7071c5ab2dfdc4f067ec	f105r	f105	7	RF1b|f105r.26|F05	qotedy	e	6f29675a40f14012	RF1b|f105r.27|F01	dair|cho|al|r|lal|cheesy|cphedy	air|o|al|r|l|esy|cphe	130af600a51e10ea	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	578b304254e4a5919859	f105r	f105	8	ZL3b|f105r.28|F03	laiiin|odaiin|aiir|opair|kechedy	laiiin|d|aiir|op|keche	9a5ea1a4e4e94d4d	ZL3b|f105r.29|F01	oees|olkeedy	ees|olkee	5a27071c23dfc2a7	W=NONE;F=O;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=O;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	578b304254e4a5919859	f105r	f105	8	IT2a|f105r.28|F03	laiiin|odeaiin|aiir|opair|kechedy	laiiin|ode|aiir|op|keche	423701b9b5c73f09	IT2a|f105r.29|F01	oees|olkeedy	ees|olkee	5a27071c23dfc2a7	W=NONE;F=O;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=O;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	578b304254e4a5919859	f105r	f105	8	RF1b|f105r.28|F03	laiiin|odaiin|aiir|opair|kechedy	laiiin|d|aiir|op|keche	9a5ea1a4e4e94d4d	RF1b|f105r.29|F01	o|ees|olkeedy	o|ees|olkee	f98b658166b75904	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=3;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	e85e6baacbb48d34d69f	f105r	f105	9	ZL3b|f105r.31|F02	lkar|chedy|qokaiin|or|fchoky	lk|y|ok|or|fchoky	764851e6e9c4ec29	ZL3b|f105r.32|F01	ycheochy|lkeol|daiin|qkair|olkchey|dar|qopchdy	ycheochy|lkeol|aiin|k|olkchey|ar|opch	3f9eb957307df793	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	e85e6baacbb48d34d69f	f105r	f105	9	IT2a|f105r.31|F03	lkor|chedy|qokaiin|or|fchoky	lkor|y|ok|or|fchoky	477d2716c3453fab	IT2a|f105r.32|F01	ycheochy|lkeol|daiin|ykair|olkchey|dar|qopchdy	ycheochy|lkeol|aiin|yk|olkchey|ar|opch	81f8bba08d6491e0	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	e85e6baacbb48d34d69f	f105r	f105	9	RF1b|f105r.31|F02	lkar|chedy|qokaiin|or|fchoky	lk|y|ok|or|fchoky	764851e6e9c4ec29	RF1b|f105r.32|F01	ycheochy|lkeol|daiin|qkair|olkchey|dar|qopchdy	ycheochy|lkeol|aiin|k|olkchey|ar|opch	3f9eb957307df793	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	c190249e22b3007cc208	f105r	f105	10	ZL3b|f105r.35|F03	qokair|dar|kal|otar|ol|qokal|kor|orolpchey|ofory	ok|ar|k|ot|l|ok|kor|orolpchey|ofory	61079da379cc86f9	ZL3b|f105r.36|F01	dyteey|otedaiin|otar|ol|chedy|ted|qotar|oteodar|otam|ytedy	yteey|ed|ot|l|y|ed|ot|oteod|a|yte	e62dcd783fb64f9e	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	c190249e22b3007cc208	f105r	f105	10	IT2a|f105r.35|F03	qokair|dar|kol|otar|ol|qokal|kor|orol|pchey|ofory	ok|ar|kol|ot|l|ok|kor|orol|pchey|ofory	f5cc435c733fa0f4	IT2a|f105r.36|F01	dyteey|otedaiin|otar|ol|chedy|ted|qotar|oteodar|otam|ytedy	yteey|ed|ot|l|y|ed|ot|oteod|a|yte	e62dcd783fb64f9e	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	c190249e22b3007cc208	f105r	f105	10	RF1b|f105r.35|F03	qokair|dar|kal|otar|al|qokal|kor|orolpchey|ofory	ok|ar|k|ot|al|ok|kor|orolpchey|ofory	f946350dc8457d12	RF1b|f105r.36|F01	dyteey|otedaiin|otar|ol|chedy|ted|qotar|oteodar|otam|ytedy	yteey|ed|ot|l|y|ed|ot|oteod|a|yte	e62dcd783fb64f9e	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	36658c918cd5c3987ef3	f105v	f105	1	ZL3b|f105v.1|F04	sairy	airy	42c7436edb33d7ba	ZL3b|f105v.2|F01	ysheod|ykeeedy	ysheod|ykeee	8730f9349ee0259c	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	36658c918cd5c3987ef3	f105v	f105	1	IT2a|f105v.1|F04	sairy	airy	42c7436edb33d7ba	IT2a|f105v.2|F01	ysheod|ykeeedy	ysheod|ykeee	8730f9349ee0259c	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	36658c918cd5c3987ef3	f105v	f105	1	RF1b|f105v.1|F04	sairy	airy	42c7436edb33d7ba	RF1b|f105v.2|F01	ysheod|ykeeedy	ysheod|ykeee	8730f9349ee0259c	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	023c4735fe7b4d9c5a3b	f105v	f105	2	ZL3b|f105v.5|F04	sairom	airo	ea5670d9db9041f5	ZL3b|f105v.6|F01	dcheo|fcheeody	cheo|fcheeo	747e9abc47b19413	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	023c4735fe7b4d9c5a3b	f105v	f105	2	IT2a|f105v.5|F04	sairom	airo	ea5670d9db9041f5	IT2a|f105v.6|F01	dcheo|fcheeody	cheo|fcheeo	747e9abc47b19413	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=2;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
RF1b	023c4735fe7b4d9c5a3b	f105v	f105	2	RF1b|f105v.5|F04	sairom	airo	ea5670d9db9041f5	RF1b|f105v.6|F01	dcheo|fcheeojy|ckheey|dar|aiin|al|dar|ar|daiiidy	cheo|fcheeojy|ckheey|ar|aiin|al|ar|ar|aiii	97e2d606f06d6f70	W=d;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=d;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
ZL3b	b0ad74b9016cc87d9493	f105v	f105	3	ZL3b|f105v.8|F03	opcheddl|pchdar|air|odar	opcheddl|pchd|air|d	f5d11abb9d9c3e6a	ZL3b|f105v.9|F01	lcheey|qoeees|y|daiin|okairy|otchedy	lcheey|eees|y|aiin|okairy|che	4d5960d33cc8c322	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	PRIMARY
IT2a	b0ad74b9016cc87d9493	f105v	f105	3	IT2a|f105v.8|F03	opcheddl|pchdar|air|odar	opcheddl|pchd|air|d	f5d11abb9d9c3e6a	IT2a|f105v.9|F01	lcheey|qoeees|y|daiin|okairy|otchedy	lcheey|eees|y|aiin|okairy|che	4d5960d33cc8c322	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0;N=4+;END=DY	W=NONE;F=NONE;R=0;D=0;DY=0;B3=0	ALTERNATE_SENSITIVITY
