model	held_folio	events	dy_boundaries	nuisance_bits	model_bits	gain_bits
PREV_PAGE_HOST_CHAR3	f50	70	20	45.4563711674	17.710545965	27.7458252024
PREV_PAGE_HOST_CHAR3	f51	50	9	43.3105297867	47.8157895477	-4.50525976099
PREV_PAGE_HOST_CHAR3	f52	38	2	9.70046664184	10.1279329225	-0.427466280704
PREV_PAGE_HOST_CHAR3	f53	36	4	20.9900712261	16.3804576706	4.60961355549
PREV_PAGE_HOST_CHAR3	f54	46	0	2.07348792491	0.222825569285	1.85066235563
PREV_PAGE_HOST_CHAR3	f55	75	4	30.6266796956	18.4710251581	12.1556545375
PREV_PAGE_HOST_CHAR3	f56	63	0	2.42592629637	0.505960016851	1.91996627952
PREV_PAGE_HOST_CHAR3	f57	6	1	4.6601602992	1.55610795606	3.10405234313
PREV_PAGE_HOST_CHAR3	f58	248	14	101.31407407	87.1357393711	14.1783346986
PREV_PAGE_HOST_CHAR3	f6	58	0	1.89715612095	0.409462441809	1.48769367914
PREV_PAGE_HOST_CHAR3	f66	145	46	133.450217374	66.4185263584	67.0316910153
PREV_PAGE_HOST_CHAR3	f7	62	2	11.0942556155	12.1180224615	-1.023766846
PREV_PAGE_HOST_CHAR3	f75	303	86	204.092491122	60.0737985579	144.018692564
PREV_PAGE_HOST_CHAR3	f76	409	131	309.661608693	74.2460705857	235.415538108
PREV_PAGE_HOST_CHAR3	f77	315	103	198.128588646	38.3706952845	159.757893362
PREV_PAGE_HOST_CHAR3	f78	286	103	233.181276529	62.108079822	171.073196707
PREV_PAGE_HOST_CHAR3	f79	367	81	245.08025659	41.4575903218	203.622666269
PREV_PAGE_HOST_CHAR3	f8	101	2	13.3867921812	12.9476646617	0.439127519529
PREV_PAGE_HOST_CHAR3	f80	358	57	220.08300232	36.1746531894	183.908349131
PREV_PAGE_HOST_CHAR3	f81	203	52	133.524357795	31.7902844924	101.734073303
PREV_PAGE_HOST_CHAR3	f82	263	72	183.901448345	41.1390049718	142.762443373
PREV_PAGE_HOST_CHAR3	f83	303	90	188.721124187	62.0909171853	126.630207001
PREV_PAGE_HOST_CHAR3	f84	178	66	153.959622962	38.2887267254	115.670896237
PREV_PAGE_HOST_CHAR3	f85	162	48	105.423243884	37.9085332693	67.5147106144
PREV_PAGE_HOST_CHAR3	f86	426	61	266.325612545	90.9027574361	175.422855109
PREV_PAGE_HOST_CHAR3	f87	67	7	32.924218848	37.7979383268	-4.87371947873
PREV_PAGE_HOST_CHAR3	f88	109	13	43.6554573103	29.1532128272	14.5022444831
PREV_PAGE_HOST_CHAR3	f89	119	16	66.3849798279	78.6612787907	-12.2762989628
PREV_PAGE_HOST_CHAR3	f9	74	3	17.1330892838	15.7648089141	1.36828036973
PREV_PAGE_HOST_CHAR3	f90	62	3	20.5966153991	15.415066686	5.18154871307
PREV_PAGE_HOST_CHAR3	f93	110	10	53.8818334379	57.8137776369	-3.93194419897
PREV_PAGE_HOST_CHAR3	f94	68	10	39.6599938927	12.5947965127	27.06519738
PREV_PAGE_HOST_CHAR3	f95	174	29	103.388077261	70.6957521002	32.6923251608
PREV_PAGE_HOST_CHAR3	f96	63	6	32.6159325596	27.4692141796	5.14671838005
PREV_PAGE_HOST_CHAR3	f99	132	12	61.2985900545	49.9740405619	11.3245494927
NEXT_COMPILER	f1	39	4	19.9682167326	19.9682167326	0
NEXT_COMPILER	f10	70	2	14.4721826792	14.4721826792	0
NEXT_COMPILER	f100	42	3	16.6312711732	16.6312711732	0
NEXT_COMPILER	f102	112	14	63.7082450915	63.7082450915	0
NEXT_COMPILER	f103	293	64	190.832805566	190.832805566	0
NEXT_COMPILER	f104	331	60	192.745888563	192.745888563	0
NEXT_COMPILER	f105	304	55	186.006028579	186.006028579	0
NEXT_COMPILER	f106	334	66	191.268199773	191.268199773	0
NEXT_COMPILER	f107	392	50	189.819832013	189.819832013	0
NEXT_COMPILER	f108	417	109	268.920557634	268.920557634	0
NEXT_COMPILER	f11	31	4	17.8321870766	17.8321870766	0
NEXT_COMPILER	f111	460	83	275.861042628	275.861042628	0
NEXT_COMPILER	f112	333	72	211.180404651	211.180404651	0
NEXT_COMPILER	f113	372	73	215.628707966	215.628707966	0
NEXT_COMPILER	f114	348	81	215.87299193	215.87299193	0
NEXT_COMPILER	f115	309	95	226.403161684	226.403161684	0
NEXT_COMPILER	f116	138	20	80.8718726047	80.8718726047	0
NEXT_COMPILER	f13	48	0	3.80139116426	3.80139116426	0
NEXT_COMPILER	f14	50	4	25.4570757226	25.4570757226	0
NEXT_COMPILER	f15	89	0	5.0608640827	5.0608640827	0
NEXT_COMPILER	f16	66	3	15.2554445489	15.2554445489	0
NEXT_COMPILER	f17	85	2	13.829663072	13.829663072	0
NEXT_COMPILER	f18	63	2	18.6529141578	18.6529141578	0
NEXT_COMPILER	f19	69	2	19.1776760645	19.1776760645	0
NEXT_COMPILER	f2	89	2	15.3903632726	15.3903632726	0
NEXT_COMPILER	f20	89	7	39.0976264943	39.0976264943	0
NEXT_COMPILER	f21	73	1	8.5502160736	8.5502160736	0
NEXT_COMPILER	f22	88	3	21.7379858923	21.7379858923	0
NEXT_COMPILER	f23	56	2	11.6070122202	11.6070122202	0
NEXT_COMPILER	f24	60	0	2.69802679317	2.69802679317	0
NEXT_COMPILER	f25	32	0	1.25706511181	1.25706511181	0
NEXT_COMPILER	f26	56	19	45.7803339477	45.7803339477	0
NEXT_COMPILER	f27	40	0	1.70268160888	1.70268160888	0
NEXT_COMPILER	f28	69	1	9.01883137325	9.01883137325	0
NEXT_COMPILER	f29	53	0	4.01597079068	4.01597079068	0
NEXT_COMPILER	f3	105	0	5.70983651071	5.70983651071	0
NEXT_COMPILER	f30	69	2	11.795983156	11.795983156	0
NEXT_COMPILER	f31	33	10	26.0912033058	26.0912033058	0
NEXT_COMPILER	f32	61	2	14.1063278413	14.1063278413	0
NEXT_COMPILER	f33	58	12	39.0470072884	39.0470072884	0
NEXT_COMPILER	f34	101	30	77.2062800854	77.2062800854	0
NEXT_COMPILER	f35	77	1	8.5629790326	8.5629790326	0
NEXT_COMPILER	f36	54	1	8.68713617484	8.68713617484	0
NEXT_COMPILER	f37	55	2	10.5149107697	10.5149107697	0
NEXT_COMPILER	f38	42	1	8.10346709224	8.10346709224	0
NEXT_COMPILER	f39	98	18	59.2680841052	59.2680841052	0
NEXT_COMPILER	f4	61	3	18.6860093615	18.6860093615	0
NEXT_COMPILER	f40	60	8	26.5442576983	26.5442576983	0
NEXT_COMPILER	f41	27	14	36.2447368194	36.2447368194	0
NEXT_COMPILER	f42	94	2	14.3941197452	14.3941197452	0
NEXT_COMPILER	f43	69	31	70.4816163312	70.4816163312	0
NEXT_COMPILER	f44	72	1	11.018882348	11.018882348	0
NEXT_COMPILER	f45	62	3	17.3208849138	17.3208849138	0
NEXT_COMPILER	f46	67	14	47.7154261465	47.7154261465	0
NEXT_COMPILER	f47	75	3	22.039204811	22.039204811	0
NEXT_COMPILER	f48	111	28	84.4317695855	84.4317695855	0
NEXT_COMPILER	f49	115	2	16.0312180153	16.0312180153	0
NEXT_COMPILER	f5	30	1	6.31517306882	6.31517306882	0
NEXT_COMPILER	f50	70	20	45.4563711674	45.4563711674	0
NEXT_COMPILER	f51	50	9	43.3105297867	43.3105297867	0
NEXT_COMPILER	f52	38	2	9.70046664184	9.70046664184	0
NEXT_COMPILER	f53	36	4	20.9900712261	20.9900712261	0
NEXT_COMPILER	f54	46	0	2.07348792491	2.07348792491	0
NEXT_COMPILER	f55	75	4	30.6266796956	30.6266796956	0
NEXT_COMPILER	f56	63	0	2.42592629637	2.42592629637	0
NEXT_COMPILER	f57	6	1	4.6601602992	4.6601602992	0
NEXT_COMPILER	f58	248	14	101.31407407	101.31407407	0
NEXT_COMPILER	f6	58	0	1.89715612095	1.89715612095	0
NEXT_COMPILER	f66	145	46	133.450217374	133.450217374	0
NEXT_COMPILER	f7	62	2	11.0942556155	11.0942556155	0
NEXT_COMPILER	f75	303	86	204.092491122	204.092491122	0
NEXT_COMPILER	f76	409	131	309.661608693	309.661608693	0
NEXT_COMPILER	f77	315	103	198.128588646	198.128588646	0
NEXT_COMPILER	f78	286	103	233.181276529	233.181276529	0
NEXT_COMPILER	f79	367	81	245.08025659	245.08025659	0
NEXT_COMPILER	f8	101	2	13.3867921812	13.3867921812	0
NEXT_COMPILER	f80	358	57	220.08300232	220.08300232	0
NEXT_COMPILER	f81	203	52	133.524357795	133.524357795	0
NEXT_COMPILER	f82	263	72	183.901448345	183.901448345	0
NEXT_COMPILER	f83	303	90	188.721124187	188.721124187	0
NEXT_COMPILER	f84	178	66	153.959622962	153.959622962	0
NEXT_COMPILER	f85	162	48	105.423243884	105.423243884	0
NEXT_COMPILER	f86	426	61	266.325612545	266.325612545	0
NEXT_COMPILER	f87	67	7	32.924218848	32.924218848	0
NEXT_COMPILER	f88	109	13	43.6554573103	43.6554573103	0
NEXT_COMPILER	f89	119	16	66.3849798279	66.3849798279	0
NEXT_COMPILER	f9	74	3	17.1330892838	17.1330892838	0
NEXT_COMPILER	f90	62	3	20.5966153991	20.5966153991	0
NEXT_COMPILER	f93	110	10	53.8818334379	53.8818334379	0
NEXT_COMPILER	f94	68	10	39.6599938927	39.6599938927	0
NEXT_COMPILER	f95	174	29	103.388077261	103.388077261	0
NEXT_COMPILER	f96	63	6	32.6159325596	32.6159325596	0
NEXT_COMPILER	f99	132	12	61.2985900545	61.2985900545	0
NEXT_PREV_PAGE_HOST_CHAR3	f1	39	4	19.9682167326	24.0936107984	-4.12539406581
NEXT_PREV_PAGE_HOST_CHAR3	f10	70	2	14.4721826792	21.8936466609	-7.42146398167
NEXT_PREV_PAGE_HOST_CHAR3	f100	42	3	16.6312711732	14.113724806	2.51754636717
NEXT_PREV_PAGE_HOST_CHAR3	f102	112	14	63.7082450915	64.4851821137	-0.776937022243
NEXT_PREV_PAGE_HOST_CHAR3	f103	293	64	190.832805566	56.916729074	133.916076492
NEXT_PREV_PAGE_HOST_CHAR3	f104	331	60	192.745888563	72.0024712451	120.743417318
NEXT_PREV_PAGE_HOST_CHAR3	f105	304	55	186.006028579	127.450155377	58.5558732026
NEXT_PREV_PAGE_HOST_CHAR3	f106	334	66	191.268199773	110.956118148	80.3120816253
NEXT_PREV_PAGE_HOST_CHAR3	f107	392	50	189.819832013	61.3144708824	128.50536113
NEXT_PREV_PAGE_HOST_CHAR3	f108	417	109	268.920557634	74.0866428306	194.833914803
NEXT_PREV_PAGE_HOST_CHAR3	f11	31	4	17.8321870766	35.9976157819	-18.1654287053
NEXT_PREV_PAGE_HOST_CHAR3	f111	460	83	275.861042628	70.370411675	205.490630953
NEXT_PREV_PAGE_HOST_CHAR3	f112	333	72	211.180404651	70.3175891997	140.862815451
NEXT_PREV_PAGE_HOST_CHAR3	f113	372	73	215.628707966	99.8944488825	115.734259083
NEXT_PREV_PAGE_HOST_CHAR3	f114	348	81	215.87299193	150.595203717	65.2777882133
NEXT_PREV_PAGE_HOST_CHAR3	f115	309	95	226.403161684	114.503077424	111.90008426
NEXT_PREV_PAGE_HOST_CHAR3	f116	138	20	80.8718726047	25.0940282022	55.7778444025
NEXT_PREV_PAGE_HOST_CHAR3	f13	48	0	3.80139116426	0.182311961358	3.6190792029
NEXT_PREV_PAGE_HOST_CHAR3	f14	50	4	25.4570757226	41.3532529684	-15.8961772459
NEXT_PREV_PAGE_HOST_CHAR3	f15	89	0	5.0608640827	0.120371795867	4.94049228683
NEXT_PREV_PAGE_HOST_CHAR3	f16	66	3	15.2554445489	15.0151138517	0.240330697182
NEXT_PREV_PAGE_HOST_CHAR3	f17	85	2	13.829663072	16.9542218304	-3.12455875844
NEXT_PREV_PAGE_HOST_CHAR3	f18	63	2	18.6529141578	28.691059721	-10.0381455632
NEXT_PREV_PAGE_HOST_CHAR3	f19	69	2	19.1776760645	24.3762976713	-5.19862160682
NEXT_PREV_PAGE_HOST_CHAR3	f2	89	2	15.3903632726	30.2952429866	-14.904879714
NEXT_PREV_PAGE_HOST_CHAR3	f20	89	7	39.0976264943	40.0307272718	-0.933100777512
NEXT_PREV_PAGE_HOST_CHAR3	f21	73	1	8.5502160736	8.5286629606	0.0215531129953
NEXT_PREV_PAGE_HOST_CHAR3	f22	88	3	21.7379858923	32.9405461186	-11.2025602263
NEXT_PREV_PAGE_HOST_CHAR3	f23	56	2	11.6070122202	19.381905925	-7.77489370485
NEXT_PREV_PAGE_HOST_CHAR3	f24	60	0	2.69802679317	0.591144311585	2.10688248159
NEXT_PREV_PAGE_HOST_CHAR3	f25	32	0	1.25706511181	0.147169432302	1.10989567951
NEXT_PREV_PAGE_HOST_CHAR3	f26	56	19	45.7803339477	36.6600085518	9.12032539589
NEXT_PREV_PAGE_HOST_CHAR3	f27	40	0	1.70268160888	0.0667622362563	1.63591937262
NEXT_PREV_PAGE_HOST_CHAR3	f28	69	1	9.01883137325	9.64139146024	-0.622560086991
NEXT_PREV_PAGE_HOST_CHAR3	f29	53	0	4.01597079068	1.53128207107	2.48468871961
NEXT_PREV_PAGE_HOST_CHAR3	f3	105	0	5.70983651071	1.07495449448	4.63488201623
NEXT_PREV_PAGE_HOST_CHAR3	f30	69	2	11.795983156	20.9705668037	-9.17458364771
NEXT_PREV_PAGE_HOST_CHAR3	f31	33	10	26.0912033058	10.6678376355	15.4233656703
NEXT_PREV_PAGE_HOST_CHAR3	f32	61	2	14.1063278413	27.2044769983	-13.0981491571
NEXT_PREV_PAGE_HOST_CHAR3	f33	58	12	39.0470072884	52.1778102355	-13.1308029471
NEXT_PREV_PAGE_HOST_CHAR3	f34	101	30	77.2062800854	61.7696092406	15.4366708448
NEXT_PREV_PAGE_HOST_CHAR3	f35	77	1	8.5629790326	8.05437082217	0.508608210434
NEXT_PREV_PAGE_HOST_CHAR3	f36	54	1	8.68713617484	11.8647179444	-3.17758176952
NEXT_PREV_PAGE_HOST_CHAR3	f37	55	2	10.5149107697	17.9407172788	-7.4258065091
NEXT_PREV_PAGE_HOST_CHAR3	f38	42	1	8.10346709224	9.6949266732	-1.59145958096
NEXT_PREV_PAGE_HOST_CHAR3	f39	98	18	59.2680841052	38.8633792044	20.4047049007
NEXT_PREV_PAGE_HOST_CHAR3	f4	61	3	18.6860093615	25.0296333939	-6.34362403235
NEXT_PREV_PAGE_HOST_CHAR3	f40	60	8	26.5442576983	24.2793898453	2.26486785302
NEXT_PREV_PAGE_HOST_CHAR3	f41	27	14	36.2447368194	22.2991513385	13.9455854809
NEXT_PREV_PAGE_HOST_CHAR3	f42	94	2	14.3941197452	19.6448517853	-5.25073204009
NEXT_PREV_PAGE_HOST_CHAR3	f43	69	31	70.4816163312	91.9791472661	-21.4975309349
NEXT_PREV_PAGE_HOST_CHAR3	f44	72	1	11.018882348	8.03980134283	2.97908100516
NEXT_PREV_PAGE_HOST_CHAR3	f45	62	3	17.3208849138	23.6037579883	-6.28287307443
NEXT_PREV_PAGE_HOST_CHAR3	f46	67	14	47.7154261465	65.1222327521	-17.4068066056
NEXT_PREV_PAGE_HOST_CHAR3	f47	75	3	22.039204811	35.5419763603	-13.5027715494
NEXT_PREV_PAGE_HOST_CHAR3	f48	111	28	84.4317695855	66.0034269736	18.4283426119
NEXT_PREV_PAGE_HOST_CHAR3	f49	115	2	16.0312180153	15.9872705622	0.043947453065
NEXT_PREV_PAGE_HOST_CHAR3	f5	30	1	6.31517306882	4.81063850011	1.50453456871
NEXT_PREV_PAGE_HOST_CHAR3	f50	70	20	45.4563711674	26.5485248907	18.9078462768
NEXT_PREV_PAGE_HOST_CHAR3	f51	50	9	43.3105297867	63.0725235303	-19.7619937435
NEXT_PREV_PAGE_HOST_CHAR3	f52	38	2	9.70046664184	14.909665886	-5.20919924413
NEXT_PREV_PAGE_HOST_CHAR3	f53	36	4	20.9900712261	21.6186688035	-0.62859757739
NEXT_PREV_PAGE_HOST_CHAR3	f54	46	0	2.07348792491	0.0773132055554	1.99617471936
NEXT_PREV_PAGE_HOST_CHAR3	f55	75	4	30.6266796956	33.067888163	-2.44120846741
NEXT_PREV_PAGE_HOST_CHAR3	f56	63	0	2.42592629637	0.215975136764	2.2099511596
NEXT_PREV_PAGE_HOST_CHAR3	f57	6	1	4.6601602992	0.77658623041	3.88357406879
NEXT_PREV_PAGE_HOST_CHAR3	f58	248	14	101.31407407	93.9513515814	7.3627224882
NEXT_PREV_PAGE_HOST_CHAR3	f6	58	0	1.89715612095	0.142761013033	1.75439510792
NEXT_PREV_PAGE_HOST_CHAR3	f66	145	46	133.450217374	83.9785880615	49.4716293122
NEXT_PREV_PAGE_HOST_CHAR3	f7	62	2	11.0942556155	14.08770115	-2.99344553458
NEXT_PREV_PAGE_HOST_CHAR3	f75	303	86	204.092491122	83.1581653148	120.934325807
NEXT_PREV_PAGE_HOST_CHAR3	f76	409	131	309.661608693	107.178287138	202.483321555
NEXT_PREV_PAGE_HOST_CHAR3	f77	315	103	198.128588646	65.1964799717	132.932108675
NEXT_PREV_PAGE_HOST_CHAR3	f78	286	103	233.181276529	102.456875498	130.724401031
NEXT_PREV_PAGE_HOST_CHAR3	f79	367	81	245.08025659	50.022852821	195.057403769
NEXT_PREV_PAGE_HOST_CHAR3	f8	101	2	13.3867921812	15.3483667896	-1.96157460841
NEXT_PREV_PAGE_HOST_CHAR3	f80	358	57	220.08300232	39.7973151671	180.285687153
NEXT_PREV_PAGE_HOST_CHAR3	f81	203	52	133.524357795	54.9724638615	78.5518939335
NEXT_PREV_PAGE_HOST_CHAR3	f82	263	72	183.901448345	46.024086858	137.877361487
NEXT_PREV_PAGE_HOST_CHAR3	f83	303	90	188.721124187	83.4620141769	105.25911001
NEXT_PREV_PAGE_HOST_CHAR3	f84	178	66	153.959622962	67.2764459508	86.6831770112
NEXT_PREV_PAGE_HOST_CHAR3	f85	162	48	105.423243884	62.6801231442	42.7431207395
NEXT_PREV_PAGE_HOST_CHAR3	f86	426	61	266.325612545	133.654850915	132.67076163
NEXT_PREV_PAGE_HOST_CHAR3	f87	67	7	32.924218848	50.7237610777	-17.7995422297
NEXT_PREV_PAGE_HOST_CHAR3	f88	109	13	43.6554573103	31.8046939073	11.850763403
NEXT_PREV_PAGE_HOST_CHAR3	f89	119	16	66.3849798279	99.3124081586	-32.9274283308
NEXT_PREV_PAGE_HOST_CHAR3	f9	74	3	17.1330892838	17.7016664026	-0.568577118801
NEXT_PREV_PAGE_HOST_CHAR3	f90	62	3	20.5966153991	15.0532560476	5.54335935151
NEXT_PREV_PAGE_HOST_CHAR3	f93	110	10	53.8818334379	71.1140647615	-17.2322313236
NEXT_PREV_PAGE_HOST_CHAR3	f94	68	10	39.6599938927	11.8386939749	27.8212999178
NEXT_PREV_PAGE_HOST_CHAR3	f95	174	29	103.388077261	92.0350880525	11.3529892084
NEXT_PREV_PAGE_HOST_CHAR3	f96	63	6	32.6159325596	31.093259502	1.52267305759
NEXT_PREV_PAGE_HOST_CHAR3	f99	132	12	61.2985900545	60.1857296051	1.11286044943
NEXT_PAGE_HOST_EDGE_PAIR	f1	39	4	19.9682167326	19.4710922076	0.497124525066
NEXT_PAGE_HOST_EDGE_PAIR	f10	70	2	14.4721826792	18.2479350664	-3.77575238722
NEXT_PAGE_HOST_EDGE_PAIR	f100	42	3	16.6312711732	14.4701366238	2.16113454933
NEXT_PAGE_HOST_EDGE_PAIR	f102	112	14	63.7082450915	66.1913080386	-2.48306294715
NEXT_PAGE_HOST_EDGE_PAIR	f103	293	64	190.832805566	84.3903407691	106.442464797
NEXT_PAGE_HOST_EDGE_PAIR	f104	331	60	192.745888563	113.152857896	79.5930306667
NEXT_PAGE_HOST_EDGE_PAIR	f105	304	55	186.006028579	159.505041723	26.5009868563
NEXT_PAGE_HOST_EDGE_PAIR	f106	334	66	191.268199773	136.788576802	54.4796229712
NEXT_PAGE_HOST_EDGE_PAIR	f107	392	50	189.819832013	88.2367655669	101.583066446
NEXT_PAGE_HOST_EDGE_PAIR	f108	417	109	268.920557634	127.066331966	141.854225667
NEXT_PAGE_HOST_EDGE_PAIR	f11	31	4	17.8321870766	30.9447550786	-13.1125680019
NEXT_PAGE_HOST_EDGE_PAIR	f111	460	83	275.861042628	124.72076679	151.140275838
NEXT_PAGE_HOST_EDGE_PAIR	f112	333	72	211.180404651	128.385009287	82.7953953632
NEXT_PAGE_HOST_EDGE_PAIR	f113	372	73	215.628707966	127.535859803	88.0928481621
NEXT_PAGE_HOST_EDGE_PAIR	f114	348	81	215.87299193	194.541113752	21.3318781775
NEXT_PAGE_HOST_EDGE_PAIR	f115	309	95	226.403161684	151.100806917	75.3023547672
NEXT_PAGE_HOST_EDGE_PAIR	f116	138	20	80.8718726047	36.6942682637	44.177604341
NEXT_PAGE_HOST_EDGE_PAIR	f13	48	0	3.80139116426	0.683230689745	3.11816047452
NEXT_PAGE_HOST_EDGE_PAIR	f14	50	4	25.4570757226	39.2258368315	-13.768761109
NEXT_PAGE_HOST_EDGE_PAIR	f15	89	0	5.0608640827	0.452508480357	4.60835560234
NEXT_PAGE_HOST_EDGE_PAIR	f16	66	3	15.2554445489	13.4094073398	1.84603720908
NEXT_PAGE_HOST_EDGE_PAIR	f17	85	2	13.829663072	14.4471524355	-0.617489363487
NEXT_PAGE_HOST_EDGE_PAIR	f18	63	2	18.6529141578	24.8570920534	-6.20417789563
NEXT_PAGE_HOST_EDGE_PAIR	f19	69	2	19.1776760645	21.9075851373	-2.72990907279
NEXT_PAGE_HOST_EDGE_PAIR	f2	89	2	15.3903632726	26.1431035907	-10.7527403181
NEXT_PAGE_HOST_EDGE_PAIR	f20	89	7	39.0976264943	39.0469074373	0.0507190569578
NEXT_PAGE_HOST_EDGE_PAIR	f21	73	1	8.5502160736	8.30193160813	0.248284465466
NEXT_PAGE_HOST_EDGE_PAIR	f22	88	3	21.7379858923	27.6646328937	-5.92664700133
NEXT_PAGE_HOST_EDGE_PAIR	f23	56	2	11.6070122202	15.7581540055	-4.15114178529
NEXT_PAGE_HOST_EDGE_PAIR	f24	60	0	2.69802679317	1.2161479714	1.48187882177
NEXT_PAGE_HOST_EDGE_PAIR	f25	32	0	1.25706511181	0.338803605714	0.918261506099
NEXT_PAGE_HOST_EDGE_PAIR	f26	56	19	45.7803339477	51.3407923615	-5.56045841378
NEXT_PAGE_HOST_EDGE_PAIR	f27	40	0	1.70268160888	0.197485372034	1.50519623685
NEXT_PAGE_HOST_EDGE_PAIR	f28	69	1	9.01883137325	7.90582754598	1.11300382727
NEXT_PAGE_HOST_EDGE_PAIR	f29	53	0	4.01597079068	1.46025842049	2.55571237019
NEXT_PAGE_HOST_EDGE_PAIR	f3	105	0	5.70983651071	2.12158982939	3.58824668132
NEXT_PAGE_HOST_EDGE_PAIR	f30	69	2	11.795983156	15.9405116107	-4.14452845477
NEXT_PAGE_HOST_EDGE_PAIR	f31	33	10	26.0912033058	20.1493543195	5.94184898631
NEXT_PAGE_HOST_EDGE_PAIR	f32	61	2	14.1063278413	21.7793052794	-7.67297743815
NEXT_PAGE_HOST_EDGE_PAIR	f33	58	12	39.0470072884	49.163704281	-10.1166969926
NEXT_PAGE_HOST_EDGE_PAIR	f34	101	30	77.2062800854	72.1973733604	5.00890672494
NEXT_PAGE_HOST_EDGE_PAIR	f35	77	1	8.5629790326	5.05637691642	3.50660211618
NEXT_PAGE_HOST_EDGE_PAIR	f36	54	1	8.68713617484	10.3370539942	-1.64991781935
NEXT_PAGE_HOST_EDGE_PAIR	f37	55	2	10.5149107697	14.6279415855	-4.11303081582
NEXT_PAGE_HOST_EDGE_PAIR	f38	42	1	8.10346709224	8.44467174936	-0.341204657129
NEXT_PAGE_HOST_EDGE_PAIR	f39	98	18	59.2680841052	44.4428900214	14.8251940838
NEXT_PAGE_HOST_EDGE_PAIR	f4	61	3	18.6860093615	20.859946795	-2.17393743351
NEXT_PAGE_HOST_EDGE_PAIR	f40	60	8	26.5442576983	26.9433255812	-0.399067882927
NEXT_PAGE_HOST_EDGE_PAIR	f41	27	14	36.2447368194	18.9646625573	17.2800742621
NEXT_PAGE_HOST_EDGE_PAIR	f42	94	2	14.3941197452	17.3439207038	-2.9498009586
NEXT_PAGE_HOST_EDGE_PAIR	f43	69	31	70.4816163312	96.1700301081	-25.6884137768
NEXT_PAGE_HOST_EDGE_PAIR	f44	72	1	11.018882348	6.83921399739	4.1796683506
NEXT_PAGE_HOST_EDGE_PAIR	f45	62	3	17.3208849138	21.4207739592	-4.09988904539
NEXT_PAGE_HOST_EDGE_PAIR	f46	67	14	47.7154261465	62.4315434152	-14.7161172688
NEXT_PAGE_HOST_EDGE_PAIR	f47	75	3	22.039204811	28.5154416349	-6.47623682387
NEXT_PAGE_HOST_EDGE_PAIR	f48	111	28	84.4317695855	72.9514087112	11.4803608743
NEXT_PAGE_HOST_EDGE_PAIR	f49	115	2	16.0312180153	17.4640423366	-1.43282432133
NEXT_PAGE_HOST_EDGE_PAIR	f5	30	1	6.31517306882	5.48672069813	0.828452370687
NEXT_PAGE_HOST_EDGE_PAIR	f50	70	20	45.4563711674	36.3099192697	9.14645189772
NEXT_PAGE_HOST_EDGE_PAIR	f51	50	9	43.3105297867	54.5748481684	-11.2643183817
NEXT_PAGE_HOST_EDGE_PAIR	f52	38	2	9.70046664184	12.1352707239	-2.43480408206
NEXT_PAGE_HOST_EDGE_PAIR	f53	36	4	20.9900712261	24.2496777188	-3.25960649269
NEXT_PAGE_HOST_EDGE_PAIR	f54	46	0	2.07348792491	0.264898934703	1.80858899021
NEXT_PAGE_HOST_EDGE_PAIR	f55	75	4	30.6266796956	30.4908846095	0.135795086116
NEXT_PAGE_HOST_EDGE_PAIR	f56	63	0	2.42592629637	0.368246756432	2.05767953994
NEXT_PAGE_HOST_EDGE_PAIR	f57	6	1	4.6601602992	1.71741863764	2.94274166156
NEXT_PAGE_HOST_EDGE_PAIR	f58	248	14	101.31407407	82.2288970808	19.0851769888
NEXT_PAGE_HOST_EDGE_PAIR	f6	58	0	1.89715612095	0.687317993195	1.20983812776
NEXT_PAGE_HOST_EDGE_PAIR	f66	145	46	133.450217374	95.54411581	37.9061015638
NEXT_PAGE_HOST_EDGE_PAIR	f7	62	2	11.0942556155	11.491020406	-0.396764790493
NEXT_PAGE_HOST_EDGE_PAIR	f75	303	86	204.092491122	104.038627933	100.053863189
NEXT_PAGE_HOST_EDGE_PAIR	f76	409	131	309.661608693	149.625481813	160.03612688
NEXT_PAGE_HOST_EDGE_PAIR	f77	315	103	198.128588646	109.571885584	88.5567030627
NEXT_PAGE_HOST_EDGE_PAIR	f78	286	103	233.181276529	150.444399828	82.7368767019
NEXT_PAGE_HOST_EDGE_PAIR	f79	367	81	245.08025659	80.713972157	164.366284433
NEXT_PAGE_HOST_EDGE_PAIR	f8	101	2	13.3867921812	14.6622037851	-1.27541160388
NEXT_PAGE_HOST_EDGE_PAIR	f80	358	57	220.08300232	72.8125143922	147.270487928
NEXT_PAGE_HOST_EDGE_PAIR	f81	203	52	133.524357795	78.1934294345	55.3309283605
NEXT_PAGE_HOST_EDGE_PAIR	f82	263	72	183.901448345	65.2519060413	118.649542304
NEXT_PAGE_HOST_EDGE_PAIR	f83	303	90	188.721124187	97.0916820781	91.6294421087
NEXT_PAGE_HOST_EDGE_PAIR	f84	178	66	153.959622962	82.2127040459	71.7469189162
NEXT_PAGE_HOST_EDGE_PAIR	f85	162	48	105.423243884	96.9984874615	8.42475642217
NEXT_PAGE_HOST_EDGE_PAIR	f86	426	61	266.325612545	175.953992032	90.3716205131
NEXT_PAGE_HOST_EDGE_PAIR	f87	67	7	32.924218848	48.1800729194	-15.2558540714
NEXT_PAGE_HOST_EDGE_PAIR	f88	109	13	43.6554573103	38.2473504972	5.40810681309
