channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
BFE_ENCLOSURE	7f747183d485	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_SUFFIX_3:QAB)_OR_(FAMILY_SUFFIX_3:KBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	6	3	3	-0.04326923076923078	present=6	-0.16666666666666669	1	0.003443636900340514	-3.9001120629774704	-11.745602113921844	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.166667:1;f77v:-0.166667:1;f80r:-0.166667:1;f82r:-0.166667:1;f82v:0.000000:0;f83r:-0.166667:1;f83v:-0.166667:1	f77:-0.166667:1;f80:-0.166667:1;f82:0.000000:0;f83:-0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	154
BFE_ENCLOSURE	d92fe2f96475	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_RF1b:A2)_AND_(FAMILY_SUFFIX_3:KBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	3	2	1	0.04807692307692307	present=3	0.3333333333333333	1	0.029474240423218733	-1.614709844115211	-9.460199895059585	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	155
BFE_ENCLOSURE	5a126f57f57f	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_RF1b:A2)_OR_(FAMILY_2GRAM:QA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	23	11	12	-0.23557692307692313	present=23	0.0	1	0.0	-3.8297227350860688	-11.675212786030443	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	156
BFE_ENCLOSURE	990e62a4e10b	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:A2)_AND_(FAMILY_2GRAM:QA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	8	2	6	-0.33653846153846156	present=8	0.3333333333333333	1	0.029474240423218733	-3.060335663227473	-10.905825714171847	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	157
BFE_ENCLOSURE	f5445ce5b592	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:A2)_OR_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	22	10	12	-0.29807692307692313	present=22	0.0	1	0.0	-2.5894084057523514	-10.434898456696725	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	158
BFE_ENCLOSURE	7bdcf5847adf	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_AND_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	4	2	2	-0.028846153846153855	present=4	0.3333333333333333	1	0.029474240423218733	-1.9899463353360751	-9.835436386280449	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	159
BFE_ENCLOSURE	e75c90f4fd79	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_OR_(FAMILY_1GRAM:F)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	13	7	6	-0.024038461538461564	present=13	0.16666666666666663	1	0.003443636900340514	-5.189618680172444	-13.035108731116818	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	160
BFE_ENCLOSURE	2fd07559e0fd	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_OR_(FAMILY_3GRAM:BQA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	15	7	8	-0.17788461538461542	present=15	0.16666666666666663	1	0.003443636900340514	-5.037615586727398	-12.883105637671772	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	161
BFE_ENCLOSURE	9a3c9f35ed24	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_OR_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	16	9	7	0.024038461538461564	present=16	0.16666666666666663	1	0.003443636900340514	-5.774581180893602	-13.620071231837976	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	162
BFE_ENCLOSURE	7f9158ed6954	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_OR_(FAMILY_SUFFIX_3:QAB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	14	7	7	-0.10096153846153844	present=14	0.16666666666666663	1	0.003443636900340514	-5.189618680172444	-13.035108731116818	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	163
BFE_ENCLOSURE	aa3c688d25d2	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_OR_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	24	11	13	-0.3125	present=24	0.0	1	0.0	-2.3516754382814185	-10.197165489225792	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	164
BFE_ENCLOSURE	d49790992243	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:Q1)_AND_(FAMILY_SUFFIX_3:KBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	2	2	0	0.125	present=2	0.3333333333333333	1	0.029474240423218733	-0.807354922057602	-8.652844973001976	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT	Postselected depth-2 exploratory combination.	165
BFE_ENCLOSURE	0d3d79f8e4ae	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:Q1)_OR_(FAMILY_1GRAM:J)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	20	9	11	-0.28365384615384615	present=20	0.0	1	0.0	-4.05211515642252	-11.897605207366894	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	166
BFE_ENCLOSURE	25ab89f48c1b	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:Q1)_OR_(FAMILY_SUFFIX_3:JBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	19	8	11	-0.34615384615384615	present=19	0.0	1	0.0	-4.05211515642252	-11.897605207366894	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	167
BFE_ENCLOSURE	aa1df2549a05	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:Q1)_OR_(FAMILY_SUFFIX_3:KBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	18	7	11	-0.40865384615384615	present=18	-0.33333333333333337	1	0.029474240423218733	-4.052115156422513	-11.897605207366887	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.333333:1;f77v:-0.333333:1;f80r:-0.333333:1;f82r:-0.333333:1;f82v:0.000000:0;f83r:-0.333333:1;f83v:-0.333333:1	f77:-0.333333:1;f80:-0.333333:1;f82:0.000000:0;f83:-0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	168
BFE_ENCLOSURE	90a5b524f5cf	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:5)_AND_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	10	5	5	-0.07211538461538464	present=10	0.16666666666666663	1	0.003443636900340514	-3.574908836057226	-11.4203988870016	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	169
BFE_ENCLOSURE	732942ca9842	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_AND_(FAMILY_1GRAM:J)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	3	2	1	0.04807692307692307	present=3	0.0	1	0.0	-2.351675438281422	-10.197165489225796	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	170
BFE_ENCLOSURE	e2644e373f0e	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_AND_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	3	3	0	0.1875	present=3	0.0	1	0.0	-1.3219280948873617	-9.167418145831736	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	171
BFE_ENCLOSURE	7103fedb4b88	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_AND_(FAMILY_SUFFIX_3:JBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	2	1	1	-0.014423076923076927	present=2	0.0	1	0.0	-1.6147098441152146	-9.460199895059588	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.000000:1;f77v:0.000000:1;f80r:0.000000:1;f82r:0.000000:1;f82v:0.000000:0;f83r:0.000000:1;f83v:0.000000:1	f77:0.000000:1;f80:0.000000:1;f82:0.000000:0;f83:0.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	172
BFE_ENCLOSURE	b799e84caba0	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_AND_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	7	4	3	0.019230769230769218	present=7	0.3333333333333333	1	0.029474240423218733	-3.686269945004934	-11.531759995949308	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.333333:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.333333:1;f77v:0.333333:1;f80r:0.333333:1;f82r:0.333333:1;f82v:0.000000:0;f83r:0.333333:1;f83v:0.333333:1	f77:0.333333:1;f80:0.333333:1;f82:0.000000:0;f83:0.333333:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	173
BFE_ENCLOSURE	c3a6198ea6d1	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_1GRAM:F)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	16	10	6	0.16346153846153844	present=16	0.16666666666666663	1	0.003443636900340514	-5.774581180893602	-13.620071231837976	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	174
BFE_ENCLOSURE	295cdf017c94	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_3GRAM:BQA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	17	10	7	0.08653846153846156	present=17	0.16666666666666663	1	0.003443636900340514	-5.926584274338648	-13.772074325283022	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	175
BFE_ENCLOSURE	929c4308b0bc	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	18	10	8	0.009615384615384581	present=18	0.16666666666666663	1	0.003443636900340514	-5.374043251309878	-13.219533302254252	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	176
BFE_ENCLOSURE	ad33f29dd93f	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_SUFFIX_3:QAB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	17	10	7	0.08653846153846156	present=17	0.16666666666666663	1	0.003443636900340514	-5.663549868504859	-13.509039919449233	10	1.0	1.0	1.0	1.0	5	1.0	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.166667:1;f77v:0.166667:1;f80r:0.166667:1;f82r:0.166667:1;f82v:0.000000:0;f83r:0.166667:1;f83v:0.166667:1	f77:0.166667:1;f80:0.166667:1;f82:0.000000:0;f83:0.166667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	177
