edition	axis	model	held_folio	held_rows	positives	gain_bits	brier_nuisance	brier_model	ap_nuisance	ap_model
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f114	25	6	-2.362199186942	0.196603828890	0.208204964361	0.307137408739	0.361185383244
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f115	25	1	1.312971318057	0.056736533623	0.053816324001	0.500000000000	0.125000000000
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f104	26	14	-2.483679473674	0.238321209986	0.263742957489	0.647522611056	0.611249955141
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f105	20	11	-2.594422278311	0.266126760737	0.290156109775	0.568486054709	0.607000902434
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f107	15	8	-0.169115108595	0.192571387744	0.196158579013	1.000000000000	0.718055555556
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f112	13	7	1.209556615745	0.195095262058	0.170384030687	1.000000000000	0.859750566893
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f113	31	16	3.210066702532	0.300043141593	0.267655500414	0.496072298446	0.680710959251
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f114	25	13	-3.133578345307	0.260280503208	0.292262198699	0.493350927472	0.593353248134
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f115	20	14	1.570093631408	0.242284865640	0.219208039797	0.670331932307	0.867709212565
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f104	26	14	-3.846152139746	0.238321209986	0.286720355526	0.647522611056	0.550652161576
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f105	20	11	-0.268977706856	0.266126760737	0.263304480165	0.568486054709	0.667848817849
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f107	15	8	-1.374797164482	0.192571387744	0.225448345383	1.000000000000	0.750974025974
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f112	13	7	-2.743655262117	0.195095262058	0.263414928436	1.000000000000	0.655983302412
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f113	31	16	-4.683522416590	0.300043141593	0.330526191865	0.496072298446	0.478926105458
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f114	25	13	-6.088480720336	0.260280503208	0.316931807210	0.493350927472	0.504504051953
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f115	20	14	-4.966280290536	0.242284865640	0.310629523690	0.670331932307	0.640250147722
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f104	26	14	-4.029413501013	0.238321209986	0.286771885612	0.647522611056	0.559182770458
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	11	-1.516658696703	0.266126760737	0.274203820049	0.568486054709	0.633025635277
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f107	15	8	-1.946359956173	0.192571387744	0.238892315375	1.000000000000	0.801515151515
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f112	13	7	-0.514459184242	0.195095262058	0.202032198361	1.000000000000	0.754591836735
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	16	2.753057315088	0.300043141593	0.275474785630	0.496072298446	0.697181985309
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	13	-4.921202138788	0.260280503208	0.316469438567	0.493350927472	0.545377798148
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f115	20	14	-2.349126547109	0.242284865640	0.270032449523	0.670331932307	0.617495797853
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f104	26	14	-1.886096426179	0.238321209986	0.261456770885	0.647522611056	0.589950058725
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f105	20	11	0.154276473325	0.266126760737	0.262306274598	0.568486054709	0.654778807052
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	15	8	-3.726153394646	0.192571387744	0.276331387784	1.000000000000	0.599966006216
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f112	13	7	-0.916542100241	0.195095262058	0.218736187128	1.000000000000	0.757142857143
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f113	31	16	-1.585861427999	0.300043141593	0.314354837885	0.496072298446	0.592520775995
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f114	25	13	-0.638234605116	0.260280503208	0.267075127526	0.493350927472	0.492986124801
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	20	14	-2.006494457091	0.242284865640	0.274266031640	0.670331932307	0.756796649773
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f104	26	14	-5.647233422164	0.238321209986	0.306023909954	0.647522611056	0.624158663465
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f105	20	11	1.103241281155	0.266126760737	0.241947157644	0.568486054709	0.749736248600
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f107	15	8	-2.945071973898	0.192571387744	0.253152020083	1.000000000000	0.775641025641
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f112	13	7	1.513670149372	0.195095262058	0.161260134619	1.000000000000	0.937925170068
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f113	31	16	-1.560513301255	0.300043141593	0.311570623613	0.496072298446	0.549978931909
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f114	25	13	-1.691277262024	0.260280503208	0.280090083445	0.493350927472	0.559342833108
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	20	14	-5.967058417369	0.242284865640	0.326230512316	0.670331932307	0.644453682283
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f104	24	15	-2.217128410103	0.353848713437	0.354917708032	0.579600274777	0.658190924429
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f105	20	3	-2.761119020174	0.310425633264	0.335326702381	0.366666666667	0.199145299145
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f107	13	7	0.750316084409	0.267979204958	0.247938175962	0.613431013431	0.726582940869
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f112	12	2	1.187886571459	0.285760241473	0.248035406907	0.190909090909	0.361111111111
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f113	31	11	-0.128442850391	0.459346488983	0.428082553532	0.449931584898	0.416797091797
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f114	25	8	-2.200557007037	0.205884782113	0.238264633188	0.732221077534	0.493058339687
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	f115	24	20	-4.454296273060	0.374247812595	0.394271045897	0.934664053995	0.847055209666
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f104	24	15	2.329125487379	0.353848713437	0.320115540802	0.579600274777	0.691469047522
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f105	20	3	4.467964079007	0.310425633264	0.245513668777	0.366666666667	0.254700854701
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f107	13	7	-5.338145195021	0.267979204958	0.323099262731	0.613431013431	0.679304029304
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f112	12	2	-3.579166520310	0.285760241473	0.374523503929	0.190909090909	0.173611111111
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f113	31	11	-1.178009626271	0.459346488983	0.449057939987	0.449931584898	0.546155278413
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f114	25	8	-7.942808084888	0.205884782113	0.275304257968	0.732221077534	0.335784313725
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	f115	24	20	3.402120193460	0.374247812595	0.323485002082	0.934664053995	0.886201415842
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f104	24	15	-2.492784702446	0.353848713437	0.358110895783	0.579600274777	0.621772204404
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	3	5.470251058343	0.310425633264	0.225321140165	0.366666666667	0.297076023392
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f107	13	7	-2.085840340064	0.267979204958	0.278551216023	0.613431013431	0.604505018791
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f112	12	2	-3.043676086231	0.285760241473	0.356414601806	0.190909090909	0.250000000000
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	11	-1.325042187296	0.459346488983	0.438002312669	0.449931584898	0.428653625385
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	8	-2.820301075066	0.205884782113	0.242507877938	0.732221077534	0.519851014569
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	f115	24	20	-6.512801629623	0.374247812595	0.406370409300	0.934664053995	0.804094229728
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f104	24	15	2.388411013101	0.353848713437	0.321524384381	0.579600274777	0.597840205031
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f105	20	3	2.484382399097	0.310425633264	0.276501563775	0.366666666667	0.460317460317
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f107	13	7	-1.754307288928	0.267979204958	0.299263268334	0.613431013431	0.635287331716
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f112	12	2	-0.253523080621	0.285760241473	0.292925918803	0.190909090909	0.590909090909
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f113	31	11	1.589547821087	0.459346488983	0.435116726922	0.449931584898	0.536169322189
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f114	25	8	-3.645735320417	0.205884782113	0.256675325171	0.732221077534	0.479679559571
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	f115	24	20	-0.798397722867	0.374247812595	0.378427885176	0.934664053995	0.889501966696
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f104	24	15	1.298793413207	0.353848713437	0.329799612724	0.579600274777	0.567271130715
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f105	20	3	0.833524855784	0.310425633264	0.298200844849	0.366666666667	0.181045751634
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f107	13	7	-3.266953849582	0.267979204958	0.325203502960	0.613431013431	0.578664192950
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f112	12	2	-6.320672171865	0.285760241473	0.423179879775	0.190909090909	0.174242424242
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f113	31	11	-1.713363690718	0.459346488983	0.435616980527	0.449931584898	0.427836389200
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f114	25	8	-2.083837153309	0.205884782113	0.234105498230	0.732221077534	0.395872192500
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	f115	24	20	-7.357109786345	0.374247812595	0.408730421414	0.934664053995	0.854753003144
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f104	26	1	1.113481827286	0.056870993363	0.056703174257	0.045454545455	0.090909090909
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f105	20	11	-3.015402212513	0.401434573200	0.425349879521	0.472217807445	0.580596453457
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f107	15	0	-0.003958283248	0.003356389226	0.004988458980	0.000000000000	0.000000000000
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f112	13	2	0.801001421824	0.133959619851	0.129669277771	0.211111111111	0.333333333333
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f113	31	1	0.961167513816	0.032669161276	0.032075604591	0.032258064516	0.090909090909
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f114	25	6	-2.489520537580	0.197101111783	0.218069590726	0.296785139176	0.266081871345
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	f115	25	1	0.542763102492	0.056466286195	0.059541325853	0.500000000000	0.500000000000
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f104	26	1	1.327572873146	0.056870993363	0.056140365798	0.045454545455	0.125000000000
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f105	20	11	-2.005800701425	0.401434573200	0.384787283049	0.472217807445	0.673636962453
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f107	15	0	-0.367684498218	0.003356389226	0.011696668081	0.000000000000	0.000000000000
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f112	13	2	-1.027102453621	0.133959619851	0.143266227628	0.211111111111	0.208333333333
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f113	31	1	3.022368457758	0.032669161276	0.027555705451	0.032258064516	1.000000000000
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f114	25	6	-2.286984034275	0.197101111783	0.198245899250	0.296785139176	0.331968325792
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	f115	25	1	2.297389927464	0.056466286195	0.040241387245	0.500000000000	0.500000000000
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f104	26	1	-1.135574500445	0.056870993363	0.076740203174	0.045454545455	0.052631578947
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	11	-6.571769921122	0.401434573200	0.416938662608	0.472217807445	0.744327894328
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f107	15	0	0.168129983316	0.003356389226	0.004060746958	0.000000000000	0.000000000000
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f112	13	2	0.422421960884	0.133959619851	0.133006755561	0.211111111111	0.267857142857
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	1	1.900500173931	0.032669161276	0.030631446881	0.032258064516	0.250000000000
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	6	0.522493611208	0.197101111783	0.189353311594	0.296785139176	0.347895807896
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	f115	25	1	2.232101601647	0.056466286195	0.044921509238	0.500000000000	0.333333333333
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f104	26	1	0.942656272859	0.056870993363	0.051665566268	0.045454545455	0.058823529412
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f105	20	11	-3.814111793970	0.401434573200	0.423448803769	0.472217807445	0.566447651935
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f107	15	0	-0.222612825487	0.003356389226	0.004744002501	0.000000000000	0.000000000000
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f112	13	2	-0.668909644613	0.133959619851	0.142943117775	0.211111111111	0.196428571429
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f113	31	1	0.350580998863	0.032669161276	0.032768475589	0.032258064516	0.040000000000
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f114	25	6	-0.753227708102	0.197101111783	0.202114370359	0.296785139176	0.264652014652
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	f115	25	1	-0.853300264586	0.056466286195	0.070352652660	0.500000000000	0.200000000000
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f104	26	1	-0.521724406101	0.056870993363	0.071063019746	0.045454545455	0.058823529412
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f105	20	11	-8.986402213124	0.401434573200	0.424217075546	0.472217807445	0.709508880899
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f107	15	0	-1.639998768121	0.003356389226	0.022992843299	0.000000000000	0.000000000000
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f112	13	2	-3.031326086574	0.133959619851	0.149746863538	0.211111111111	0.132478632479
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f113	31	1	1.425430448260	0.032669161276	0.031540912827	0.032258064516	0.100000000000
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f114	25	6	-1.453003823429	0.197101111783	0.202549207030	0.296785139176	0.374074074074
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	f115	25	1	2.083046658856	0.056466286195	0.047130226070	0.500000000000	0.166666666667
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f104	26	14	1.172928787492	0.246975154933	0.230604992769	0.711713938236	0.681192640226
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f105	20	11	-4.992373586442	0.267109779034	0.322113083389	0.590334235768	0.531939770756
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f107	15	8	-0.357481864993	0.192025230289	0.204888998674	1.000000000000	0.804006410256
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f112	13	7	1.145581757387	0.186907461759	0.167224860160	1.000000000000	0.873639455782
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f113	31	16	2.465669057084	0.298260583916	0.270809423094	0.496937366349	0.690829124304
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f114	25	13	-1.523166483494	0.259399137308	0.276991880359	0.488020293194	0.604508720562
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	f115	20	14	0.420395625062	0.242813155802	0.239206370991	0.668998065427	0.829803216833
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f104	26	14	-3.201507796278	0.246975154933	0.283411328764	0.711713938236	0.545189678689
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f105	20	11	-1.058070291278	0.267109779034	0.272105796181	0.590334235768	0.594168739757
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f107	15	8	-0.654733046869	0.192025230289	0.210215080423	1.000000000000	0.767992424242
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f112	13	7	-1.806022879750	0.186907461759	0.235441378766	1.000000000000	0.699350649351
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f113	31	16	-5.252936597894	0.298260583916	0.332575862307	0.496937366349	0.472812361547
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f114	25	13	-2.837781441379	0.259399137308	0.290039703787	0.488020293194	0.550110420980
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	f115	20	14	-6.547799415338	0.242813155802	0.318724998505	0.668998065427	0.637941269625
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f104	26	14	-0.519848938954	0.246975154933	0.250128401504	0.711713938236	0.642752850152
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f105	20	11	-2.942472332885	0.267109779034	0.293224237277	0.590334235768	0.619040415209
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f107	15	8	0.652643227417	0.192025230289	0.182980808858	1.000000000000	0.878472222222
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f112	13	7	0.395768312876	0.186907461759	0.176192025220	1.000000000000	0.826020408163
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f113	31	16	2.841572041786	0.298260583916	0.270502401139	0.496937366349	0.668683548846
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f114	25	13	-0.587844146667	0.259399137308	0.266584691169	0.488020293194	0.695200477074
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	f115	20	14	-2.682601404389	0.242813155802	0.279652681310	0.668998065427	0.648223088769
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f104	26	14	-0.626853171800	0.246975154933	0.253613783370	0.711713938236	0.646466232181
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f105	20	11	-1.225721462247	0.267109779034	0.282536857917	0.590334235768	0.596799279152
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f107	15	8	-3.306489216767	0.192025230289	0.265815374782	1.000000000000	0.598577117327
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f112	13	7	-1.029445217079	0.186907461759	0.213051919693	1.000000000000	0.784353741497
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f113	31	16	-1.048886412118	0.298260583916	0.307465451007	0.496937366349	0.602403628940
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f114	25	13	-0.298049218103	0.259399137308	0.262451411428	0.488020293194	0.549514245802
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	f115	20	14	-1.266739196865	0.242813155802	0.263761667710	0.668998065427	0.755373448913
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f104	26	14	-2.493721362524	0.246975154933	0.277694247536	0.711713938236	0.677742826804
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f105	20	11	0.357105501337	0.267109779034	0.247859266034	0.590334235768	0.736208110072
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f107	15	8	-3.583913077370	0.192025230289	0.271223515643	1.000000000000	0.652598096348
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f112	13	7	1.506930430901	0.186907461759	0.153319366278	1.000000000000	0.961734693878
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f113	31	16	0.194413072275	0.298260583916	0.292973218874	0.496937366349	0.619989457578
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f114	25	13	0.518993584737	0.259399137308	0.255750124385	0.488020293194	0.619141750063
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	f115	20	14	-7.273200805335	0.242813155802	0.349576996463	0.668998065427	0.605979588805
