world	HERBAL_A__WINDOW_PM2_gain_per_focal	HERBAL_A__WHOLE_LINE_gain_per_focal	HERBAL_B__WINDOW_PM2_gain_per_focal	HERBAL_B__WHOLE_LINE_gain_per_focal	STARS_RECIPE_B__WINDOW_PM2_gain_per_focal	STARS_RECIPE_B__WHOLE_LINE_gain_per_focal	PHARMA_A__WINDOW_PM2_gain_per_focal	PHARMA_A__WHOLE_LINE_gain_per_focal	BIOLOGICAL_B__WINDOW_PM2_gain_per_focal	BIOLOGICAL_B__WHOLE_LINE_gain_per_focal	max10_null_centered	claim_state
215	-0.478366843253	-0.428420064416	-0.318855779699	-0.272131238983	-0.473706716357	-0.393471350417	-0.215880020960	-0.207223279528	-0.419221931267	-0.331133458714	0.007876424788	REGISTER_FOCAL_ID_ALIGNMENT_NULL
216	-0.473735091985	-0.431130947584	-0.309221950372	-0.263126905628	-0.475190797071	-0.398338182930	-0.206991767169	-0.204335272925	-0.430113675648	-0.330320908193	0.013426319472	REGISTER_FOCAL_ID_ALIGNMENT_NULL
217	-0.479446349476	-0.433937031318	-0.314431371696	-0.274979237237	-0.477540999988	-0.398202900232	-0.202721138248	-0.212669465529	-0.412181939276	-0.321700923064	0.017696948393	REGISTER_FOCAL_ID_ALIGNMENT_NULL
218	-0.473219127854	-0.432739168017	-0.325410711156	-0.281700947254	-0.485840616483	-0.394749795861	-0.220387398710	-0.206349264224	-0.423194635249	-0.336709164811	0.003649673854	REGISTER_FOCAL_ID_ALIGNMENT_NULL
219	-0.470374467326	-0.426762359664	-0.318445024700	-0.285011523973	-0.480877401871	-0.399313164713	-0.229719434051	-0.209764364567	-0.411691106495	-0.332563091180	0.006026251839	REGISTER_FOCAL_ID_ALIGNMENT_NULL
220	-0.476355867360	-0.435050220834	-0.320607407634	-0.274522110677	-0.479592929317	-0.394318263820	-0.217056158340	-0.196650958283	-0.418542526231	-0.333637599829	0.013347979795	REGISTER_FOCAL_ID_ALIGNMENT_NULL
221	-0.479241437261	-0.428431640594	-0.320689162497	-0.274667727494	-0.485268776971	-0.400743264478	-0.210400172994	-0.219064548225	-0.413668762299	-0.328188317704	0.010017913647	REGISTER_FOCAL_ID_ALIGNMENT_NULL
222	-0.473357661219	-0.423581930231	-0.322650517899	-0.270620034519	-0.476359738151	-0.396728561132	-0.234617084634	-0.210718861068	-0.426943026016	-0.331696185004	0.005252993036	REGISTER_FOCAL_ID_ALIGNMENT_NULL
223	-0.485335648002	-0.432874290637	-0.321860433476	-0.277437865460	-0.481684374603	-0.393977433245	-0.225381293451	-0.204843699453	-0.422025313067	-0.322495749557	0.008651002355	REGISTER_FOCAL_ID_ALIGNMENT_NULL
224	-0.467105662056	-0.433094390165	-0.329452052734	-0.267867567393	-0.482422409659	-0.392548101538	-0.210785016663	-0.213580957206	-0.413486463192	-0.328253065332	0.009633069978	REGISTER_FOCAL_ID_ALIGNMENT_NULL
225	-0.470492362223	-0.429254220455	-0.316840723921	-0.278277074577	-0.484162532437	-0.394507983955	-0.208716157599	-0.205598933903	-0.413757843848	-0.335433870929	0.011701929042	REGISTER_FOCAL_ID_ALIGNMENT_NULL
226	-0.471947018320	-0.423000208356	-0.318448982177	-0.272502034020	-0.475362502268	-0.392468308980	-0.209729949503	-0.223476893320	-0.422096082708	-0.327297321308	0.010688137139	REGISTER_FOCAL_ID_ALIGNMENT_NULL
227	-0.472593674835	-0.434894148339	-0.314118680076	-0.277555166830	-0.476597104385	-0.395042292334	-0.228138088498	-0.213145605737	-0.424578866982	-0.327136001184	0.004986036760	REGISTER_FOCAL_ID_ALIGNMENT_NULL
228	-0.465714377321	-0.431274804004	-0.313025484608	-0.277835662740	-0.477375870594	-0.400787977450	-0.218784276418	-0.208417272282	-0.412335096870	-0.334154833818	0.007967098608	REGISTER_FOCAL_ID_ALIGNMENT_NULL
229	-0.474312027086	-0.422259541135	-0.314660171907	-0.274478150269	-0.483856031337	-0.397487509924	-0.213101628255	-0.212428074277	-0.429017284150	-0.330457758559	0.007316458387	REGISTER_FOCAL_ID_ALIGNMENT_NULL
230	-0.477754241624	-0.421501647295	-0.305034211629	-0.274880239356	-0.483030127269	-0.397169286610	-0.220167658832	-0.212886038518	-0.421942219650	-0.332081196035	0.010139458498	REGISTER_FOCAL_ID_ALIGNMENT_NULL
231	-0.467063748875	-0.431717357315	-0.308720792977	-0.273718899625	-0.468648728911	-0.389795337732	-0.208888886334	-0.218159063937	-0.428445518002	-0.331825548165	0.012934412234	REGISTER_FOCAL_ID_ALIGNMENT_NULL
232	-0.471510305393	-0.424533800169	-0.308661135398	-0.275716743328	-0.486678076823	-0.397016318212	-0.210950247813	-0.207523156048	-0.415341657297	-0.333689075572	0.009467838828	REGISTER_FOCAL_ID_ALIGNMENT_NULL
233	-0.484354562891	-0.427867529345	-0.323062444088	-0.270966094184	-0.483832261361	-0.388546140143	-0.226607466213	-0.217288150321	-0.422955178332	-0.323644402114	0.007502349798	REGISTER_FOCAL_ID_ALIGNMENT_NULL
234	-0.481379477237	-0.429264739019	-0.314149422208	-0.273065245333	-0.490292329317	-0.393747744818	-0.214434389547	-0.218964866159	-0.422854630433	-0.328943534734	0.005983697094	REGISTER_FOCAL_ID_ALIGNMENT_NULL
235	-0.472396452582	-0.424994154887	-0.306260394915	-0.280122001158	-0.488518266292	-0.396132120255	-0.222234515065	-0.206066696989	-0.416717568209	-0.335929053213	0.008913275211	REGISTER_FOCAL_ID_ALIGNMENT_NULL
236	-0.472279804809	-0.425701100572	-0.321529235888	-0.278334563610	-0.473911418995	-0.399439034452	-0.220876219666	-0.212212105379	-0.414524197010	-0.327508269919	0.007671722150	REGISTER_FOCAL_ID_ALIGNMENT_NULL
237	-0.465636271193	-0.426283245313	-0.323406491607	-0.275124450338	-0.488142381492	-0.397390605913	-0.217670855146	-0.211916590532	-0.413861823558	-0.327715908418	0.008045204736	REGISTER_FOCAL_ID_ALIGNMENT_NULL
238	-0.476425545022	-0.430877186008	-0.309433068707	-0.270058923108	-0.483310909586	-0.400144231953	-0.210483264014	-0.213792921947	-0.414145738332	-0.342282262887	0.009934822627	REGISTER_FOCAL_ID_ALIGNMENT_NULL
239	-0.479489964666	-0.424271939310	-0.313543509117	-0.279814102437	-0.475155167412	-0.391431565195	-0.227831991169	-0.212067108592	-0.415565854399	-0.328309469980	0.006427973733	REGISTER_FOCAL_ID_ALIGNMENT_NULL
240	-0.481814895513	-0.430193563662	-0.312696469417	-0.275386415842	-0.468243273455	-0.394136971438	-0.230315877824	-0.214114401666	-0.413442967486	-0.326943339077	0.013339867691	REGISTER_FOCAL_ID_ALIGNMENT_NULL
241	-0.476379008323	-0.424157174083	-0.301618854591	-0.268262986649	-0.489557347828	-0.399367774263	-0.197666941644	-0.204095148743	-0.410690149329	-0.325511445890	0.022751144998	REGISTER_FOCAL_ID_ALIGNMENT_NULL
242	-0.473181765501	-0.429427522419	-0.315880035547	-0.276929876957	-0.485066588843	-0.393284125582	-0.223346463924	-0.217890028752	-0.409844222919	-0.329052396258	0.007873135415	REGISTER_FOCAL_ID_ALIGNMENT_NULL
243	-0.479833844146	-0.427902513790	-0.311432982455	-0.272070207161	-0.487742822114	-0.394575656287	-0.222172574778	-0.205289117477	-0.414262341817	-0.331381040133	0.004709820602	REGISTER_FOCAL_ID_ALIGNMENT_NULL
244	-0.477159567310	-0.427359783152	-0.326205826982	-0.279490604252	-0.482105676549	-0.386530548858	-0.224119684795	-0.216162645225	-0.417746743689	-0.329003897676	0.008777828060	REGISTER_FOCAL_ID_ALIGNMENT_NULL
245	-0.468137553579	-0.426942656852	-0.316311188934	-0.266492984571	-0.481136893827	-0.395565688903	-0.233969653648	-0.213116385547	-0.410433345966	-0.331670182462	0.007562439205	REGISTER_FOCAL_ID_ALIGNMENT_NULL
246	-0.472170566054	-0.428992258191	-0.308390545498	-0.271997904584	-0.474512890410	-0.393563959856	-0.226934778234	-0.204753253852	-0.423621304378	-0.334405048497	0.007070250735	REGISTER_FOCAL_ID_ALIGNMENT_NULL
247	-0.471188888339	-0.430015177633	-0.306981796725	-0.268432596428	-0.480014998902	-0.397671020395	-0.228067738251	-0.208983671614	-0.420356577819	-0.330504541202	0.008191873401	REGISTER_FOCAL_ID_ALIGNMENT_NULL
248	-0.472959010066	-0.431327801683	-0.303452850907	-0.276010341872	-0.496066587660	-0.400399521722	-0.203809796387	-0.197146938525	-0.414201159162	-0.332936706895	0.016608290254	REGISTER_FOCAL_ID_ALIGNMENT_NULL
249	-0.483425538973	-0.427739026416	-0.323938866704	-0.268211026860	-0.480508942119	-0.394078873414	-0.214096434272	-0.228086726509	-0.413145400204	-0.326514620661	0.006321652369	REGISTER_FOCAL_ID_ALIGNMENT_NULL
250	-0.469149086375	-0.431909656260	-0.323177949689	-0.277119291838	-0.480723473995	-0.395122198608	-0.224962183432	-0.199612038935	-0.420601237238	-0.335440066193	0.010386899143	REGISTER_FOCAL_ID_ALIGNMENT_NULL
251	-0.477183940813	-0.424806912362	-0.312814505755	-0.277445169942	-0.479793837273	-0.394440084847	-0.224415401764	-0.203878063679	-0.430879514133	-0.329103029779	0.006120874400	REGISTER_FOCAL_ID_ALIGNMENT_NULL
252	-0.476834519560	-0.424008985373	-0.308336161980	-0.270800442660	-0.483986980191	-0.396611919578	-0.228539246536	-0.214205186906	-0.414105427787	-0.326479483556	0.006837508146	REGISTER_FOCAL_ID_ALIGNMENT_NULL
253	-0.469751708647	-0.426083855368	-0.320290510827	-0.274499200383	-0.486545782673	-0.398407625147	-0.214081933084	-0.199777003002	-0.413937600583	-0.338985516764	0.010221935076	REGISTER_FOCAL_ID_ALIGNMENT_NULL
254	-0.475694720816	-0.429845741144	-0.320565484752	-0.280517465677	-0.480899239042	-0.397630662203	-0.222944467936	-0.207222988247	-0.420484143560	-0.340179140448	0.002775949831	REGISTER_FOCAL_ID_ALIGNMENT_NULL
255	-0.471550831246	-0.432518508344	-0.318818481890	-0.277500560612	-0.485659102205	-0.394964305886	-0.216564967035	-0.211067201413	-0.419551863767	-0.328378229356	0.003853119606	REGISTER_FOCAL_ID_ALIGNMENT_NULL
256	-0.476523615190	-0.426411839130	-0.322175208698	-0.281253084980	-0.468455796244	-0.393446260387	-0.227644275004	-0.207165079879	-0.408412983068	-0.334697502877	0.013127344901	REGISTER_FOCAL_ID_ALIGNMENT_NULL
257	-0.466166373432	-0.431116285983	-0.313542925468	-0.284025300143	-0.484378026622	-0.395972150489	-0.212933459901	-0.219814389449	-0.422813682224	-0.318347184764	0.012799567148	REGISTER_FOCAL_ID_ALIGNMENT_NULL
258	-0.472359539482	-0.429467352075	-0.312355859879	-0.270339509049	-0.483803270506	-0.393653511286	-0.221393669610	-0.213460237754	-0.418695778116	-0.326187077056	0.004959674856	REGISTER_FOCAL_ID_ALIGNMENT_NULL
259	-0.470008640223	-0.432237845522	-0.324029597326	-0.276069774474	-0.487885064754	-0.400480051465	-0.217498900977	-0.222055536200	-0.429637238192	-0.324624449621	0.006522302292	REGISTER_FOCAL_ID_ALIGNMENT_NULL
260	-0.477095202700	-0.432349748228	-0.305548964926	-0.276671648395	-0.475337447989	-0.399361950750	-0.211818559695	-0.205985383548	-0.422178581694	-0.338510636648	0.009624705201	REGISTER_FOCAL_ID_ALIGNMENT_NULL
261	-0.485842158557	-0.433523858508	-0.317425688000	-0.266227427544	-0.483875407430	-0.391730066476	-0.230074363795	-0.209754914355	-0.432213100795	-0.336443077913	0.007827996231	REGISTER_FOCAL_ID_ALIGNMENT_NULL
262	-0.470332783871	-0.428124997052	-0.316905577240	-0.276859218299	-0.480545572984	-0.388094652497	-0.219655305309	-0.208964901779	-0.413253869044	-0.326667086132	0.007213724422	REGISTER_FOCAL_ID_ALIGNMENT_NULL
263	-0.477346871655	-0.427080719809	-0.322226377147	-0.278434509567	-0.495877597100	-0.398158565702	-0.209882703740	-0.209290446990	-0.423929348464	-0.329269770959	0.010535382901	REGISTER_FOCAL_ID_ALIGNMENT_NULL
264	-0.468683958838	-0.426172129723	-0.314737365142	-0.276089244548	-0.480350901352	-0.394904778258	-0.220504574694	-0.210974657908	-0.430607381167	-0.334083801112	0.004997517092	REGISTER_FOCAL_ID_ALIGNMENT_NULL
265	-0.473097730436	-0.434555393366	-0.318548869785	-0.273325274016	-0.473203361286	-0.396217040753	-0.227314300357	-0.210974039026	-0.418522244092	-0.331559550505	0.008379779859	REGISTER_FOCAL_ID_ALIGNMENT_NULL
266	-0.481419128500	-0.425312675502	-0.320019827961	-0.266757899372	-0.479345258658	-0.392555856862	-0.226645785435	-0.207611190941	-0.408264261615	-0.328034103418	0.009453096719	REGISTER_FOCAL_ID_ALIGNMENT_NULL
267	-0.472568059184	-0.422992869905	-0.311734828394	-0.271175145429	-0.473137669213	-0.392779683263	-0.211953660460	-0.202105159158	-0.411092528217	-0.331508999008	0.008464426182	REGISTER_FOCAL_ID_ALIGNMENT_NULL
268	-0.477788043274	-0.431632666695	-0.306786300583	-0.269699207042	-0.473145867445	-0.392888446359	-0.220994833881	-0.204025477743	-0.423926379699	-0.335660220558	0.008437273700	REGISTER_FOCAL_ID_ALIGNMENT_NULL
269	-0.475692656299	-0.430953181068	-0.316350022397	-0.276074684869	-0.487323589030	-0.399745831916	-0.233587156736	-0.203215152309	-0.421845621323	-0.331593926522	0.006783785770	REGISTER_FOCAL_ID_ALIGNMENT_NULL
270	-0.475167164016	-0.430836911211	-0.325611738369	-0.280700127320	-0.483611729507	-0.393769876354	-0.223641397831	-0.215284993212	-0.408910194861	-0.330729587434	0.008807163473	REGISTER_FOCAL_ID_ALIGNMENT_NULL
271	-0.471204483459	-0.435418418138	-0.317442088616	-0.281657908636	-0.481355901876	-0.390905390315	-0.213441844185	-0.211971283169	-0.413802361315	-0.324280854653	0.006976242457	REGISTER_FOCAL_ID_ALIGNMENT_NULL
272	-0.470169802005	-0.430046579206	-0.321301494171	-0.276943994316	-0.475677165242	-0.399598105816	-0.207664459423	-0.211713905884	-0.413561189313	-0.332215904265	0.012753627218	REGISTER_FOCAL_ID_ALIGNMENT_NULL
273	-0.466115294118	-0.427503834499	-0.320748946406	-0.272797947859	-0.463053013203	-0.388187814167	-0.231044741426	-0.206983758467	-0.414962399570	-0.332842844791	0.018530127942	REGISTER_FOCAL_ID_ALIGNMENT_NULL
274	-0.485167047587	-0.427644573810	-0.319121960377	-0.280362939220	-0.488219015726	-0.393396226148	-0.217003219219	-0.212394091918	-0.421872001600	-0.335241199732	0.003414867422	REGISTER_FOCAL_ID_ALIGNMENT_NULL
275	-0.466772268249	-0.432107813565	-0.317936084783	-0.274894170095	-0.479401295451	-0.394864185472	-0.238728427922	-0.202091527856	-0.410225706863	-0.327903879007	0.007907410223	REGISTER_FOCAL_ID_ALIGNMENT_NULL
276	-0.472099732872	-0.431353656953	-0.302732305406	-0.272219536627	-0.471272170880	-0.400291013461	-0.232876230474	-0.217723906824	-0.411702052543	-0.337865251362	0.012441364721	REGISTER_FOCAL_ID_ALIGNMENT_NULL
277	-0.479446534416	-0.429468868444	-0.318785838388	-0.269526599441	-0.483100535711	-0.395818511604	-0.202361942736	-0.208579815993	-0.425382833353	-0.323208703620	0.018056143905	REGISTER_FOCAL_ID_ALIGNMENT_NULL
278	-0.471693624785	-0.431963467214	-0.306762099425	-0.267865622168	-0.482071398788	-0.393120792490	-0.219433136865	-0.201875033708	-0.425376522513	-0.330886956427	0.008411570702	REGISTER_FOCAL_ID_ALIGNMENT_NULL
279	-0.461979793352	-0.425802448444	-0.322409774291	-0.280828298094	-0.469133800940	-0.390866153192	-0.218153706314	-0.212152728651	-0.421085988200	-0.324502679045	0.012449340205	REGISTER_FOCAL_ID_ALIGNMENT_NULL
280	-0.469358885814	-0.423300186488	-0.314070945860	-0.280697712232	-0.470444669975	-0.395764133107	-0.231526217827	-0.198101732819	-0.414381197485	-0.335140923991	0.011897205259	REGISTER_FOCAL_ID_ALIGNMENT_NULL
281	-0.477138581292	-0.430335447730	-0.322780348286	-0.265554592416	-0.485175492359	-0.389943215050	-0.210109340884	-0.209775201880	-0.412698817836	-0.333257989761	0.010308745757	REGISTER_FOCAL_ID_ALIGNMENT_NULL
282	-0.481355090009	-0.429840616674	-0.312380573440	-0.274357767465	-0.488895728270	-0.400024145732	-0.225083888482	-0.201488821148	-0.411175238494	-0.329395069376	0.008510116931	REGISTER_FOCAL_ID_ALIGNMENT_NULL
283	-0.475089037486	-0.430771108730	-0.315094481527	-0.278947830071	-0.485040980332	-0.399366563736	-0.229090748612	-0.210739620334	-0.428250755955	-0.325558605961	0.005588145951	REGISTER_FOCAL_ID_ALIGNMENT_NULL
284	-0.468387436450	-0.431450685478	-0.325338201626	-0.276496022140	-0.478254303384	-0.388194926176	-0.216858930196	-0.212573505159	-0.421043732933	-0.332381747873	0.007113450742	REGISTER_FOCAL_ID_ALIGNMENT_NULL
285	-0.479240724764	-0.429625054391	-0.316670363337	-0.278934511143	-0.475936631221	-0.394050444517	-0.221278125871	-0.201445330522	-0.407443591554	-0.328360105134	0.010273766779	REGISTER_FOCAL_ID_ALIGNMENT_NULL
286	-0.466743544004	-0.432963929377	-0.314322344391	-0.280765276300	-0.482969363323	-0.399003558701	-0.231453239485	-0.213917881065	-0.424103170953	-0.326365217666	0.006937931926	REGISTER_FOCAL_ID_ALIGNMENT_NULL
287	-0.496676405214	-0.426357747242	-0.298480384686	-0.273539096182	-0.488100052308	-0.396498311423	-0.216536019110	-0.204218231514	-0.434076873398	-0.334066986694	0.016693285440	REGISTER_FOCAL_ID_ALIGNMENT_NULL
288	-0.470107417925	-0.428460477152	-0.307678989363	-0.273509862556	-0.484014038918	-0.392551239491	-0.214812048631	-0.206725071201	-0.414357732691	-0.327828666934	0.007494680764	REGISTER_FOCAL_ID_ALIGNMENT_NULL
289	-0.474204707128	-0.417504853525	-0.322500911165	-0.274280079666	-0.490676377891	-0.389782840196	-0.239927207054	-0.210427148598	-0.434816294807	-0.337375345320	0.011330069742	REGISTER_FOCAL_ID_ALIGNMENT_NULL
290	-0.476823088197	-0.435126909982	-0.317529162536	-0.274816746414	-0.491597153897	-0.394847307329	-0.213372964400	-0.222845887170	-0.420916440130	-0.331207846208	0.007045122241	REGISTER_FOCAL_ID_ALIGNMENT_NULL
291	-0.473433714034	-0.434884274418	-0.319560968244	-0.270167831587	-0.471714718296	-0.394333066567	-0.228924843075	-0.207316912907	-0.401693350145	-0.322524954045	0.016024008189	REGISTER_FOCAL_ID_ALIGNMENT_NULL
292	-0.477363305961	-0.431394348554	-0.309045127452	-0.266888641314	-0.474074196735	-0.396410203000	-0.223064364594	-0.206991420540	-0.407265579704	-0.333704166899	0.010451778630	REGISTER_FOCAL_ID_ALIGNMENT_NULL
293	-0.471633909150	-0.432083103450	-0.322053346294	-0.277538578076	-0.490589480641	-0.402185504861	-0.230933858633	-0.208245900863	-0.420071817808	-0.336574088103	0.002047566780	REGISTER_FOCAL_ID_ALIGNMENT_NULL
294	-0.473335982683	-0.430129940496	-0.315843577549	-0.276502271656	-0.478362838661	-0.391322263867	-0.220327427049	-0.210292479212	-0.433459035663	-0.332330855919	0.003986113052	REGISTER_FOCAL_ID_ALIGNMENT_NULL
295	-0.469920347563	-0.420608824363	-0.325086570760	-0.272146023379	-0.476874183831	-0.392182950187	-0.206769259009	-0.215616944617	-0.414609481591	-0.341513922298	0.013648827632	REGISTER_FOCAL_ID_ALIGNMENT_NULL
296	-0.472556387066	-0.426313370344	-0.316287087229	-0.270766511478	-0.474923057292	-0.393334252860	-0.231730037620	-0.223242068964	-0.408904129063	-0.335194322806	0.008813229271	REGISTER_FOCAL_ID_ALIGNMENT_NULL
297	-0.477568319557	-0.426026766503	-0.311369047192	-0.274680066102	-0.481085453642	-0.391706549420	-0.216595908360	-0.204057438732	-0.416185342932	-0.333741552428	0.005941499346	REGISTER_FOCAL_ID_ALIGNMENT_NULL
298	-0.468339844505	-0.426558268156	-0.302607385388	-0.266330099018	-0.480397209385	-0.388197298278	-0.233112398682	-0.209760822777	-0.415982973710	-0.334055406577	0.012566284738	REGISTER_FOCAL_ID_ALIGNMENT_NULL
299	-0.476936426214	-0.436527317448	-0.316247008032	-0.271173541528	-0.484091372202	-0.396727708453	-0.234236414126	-0.216092211202	-0.424666945208	-0.327900350985	0.003246400927	REGISTER_FOCAL_ID_ALIGNMENT_NULL
300	-0.467708901496	-0.422545421297	-0.310489795748	-0.278386601699	-0.485590338949	-0.398114127441	-0.217349455726	-0.213627131631	-0.411088316961	-0.323770365677	0.007376386235	REGISTER_FOCAL_ID_ALIGNMENT_NULL
301	-0.477946887553	-0.420384245915	-0.317126570344	-0.273191390490	-0.486670310680	-0.392891704434	-0.216771100472	-0.210020011907	-0.422772723216	-0.339678082742	0.008450677352	REGISTER_FOCAL_ID_ALIGNMENT_NULL
302	-0.482756693163	-0.427975872739	-0.313106722719	-0.273951879167	-0.494628177010	-0.398253070573	-0.200274817293	-0.203789297439	-0.431762563442	-0.333164217340	0.020143269348	REGISTER_FOCAL_ID_ALIGNMENT_NULL
303	-0.481059326286	-0.428314163092	-0.319834181685	-0.266195050162	-0.474946109891	-0.394150846887	-0.216061814367	-0.212958069367	-0.410810465133	-0.331803742095	0.007860373614	REGISTER_FOCAL_ID_ALIGNMENT_NULL
304	-0.475869782470	-0.421007550207	-0.317233746670	-0.279368681881	-0.472224034730	-0.392818270723	-0.240707354793	-0.200791609526	-0.414182633382	-0.327426660120	0.009359106415	REGISTER_FOCAL_ID_ALIGNMENT_NULL
305	-0.479342224880	-0.421467464840	-0.310059448222	-0.268824657513	-0.484950748664	-0.398078011327	-0.212923561453	-0.208969649367	-0.414640050252	-0.340659753646	0.007494525188	REGISTER_FOCAL_ID_ALIGNMENT_NULL
306	-0.483286738225	-0.422586067461	-0.317535398158	-0.276933895724	-0.474002880491	-0.394887617652	-0.213445374362	-0.209671460297	-0.412339538573	-0.332714473414	0.007580260654	REGISTER_FOCAL_ID_ALIGNMENT_NULL
307	-0.488985630749	-0.430993601032	-0.313482318448	-0.270387192852	-0.477620788410	-0.395032438411	-0.228268613331	-0.220705590032	-0.423550016644	-0.333411115584	0.003962352735	REGISTER_FOCAL_ID_ALIGNMENT_NULL
308	-0.475341084572	-0.428053153607	-0.322633833364	-0.270459176031	-0.491744361098	-0.395396882988	-0.211289566253	-0.209986291122	-0.421621258207	-0.328434087496	0.009128520389	REGISTER_FOCAL_ID_ALIGNMENT_NULL
309	-0.475472087480	-0.423617693061	-0.303063039868	-0.274767494160	-0.479365385722	-0.396855450549	-0.224386932885	-0.219624094168	-0.415092668658	-0.338152151622	0.012110630258	REGISTER_FOCAL_ID_ALIGNMENT_NULL
310	-0.484572096356	-0.426869588727	-0.313232564249	-0.269797467705	-0.488636864095	-0.400767008026	-0.220544347561	-0.193837705523	-0.422922637891	-0.331821760546	0.016161232555	REGISTER_FOCAL_ID_ALIGNMENT_NULL
311	-0.476381794236	-0.433630032585	-0.317400996148	-0.270195600992	-0.478432243970	-0.395902814105	-0.214898510181	-0.209121200411	-0.436021239661	-0.330175149199	0.005519576460	REGISTER_FOCAL_ID_ALIGNMENT_NULL
312	-0.471234610686	-0.430088214314	-0.311944690260	-0.269526543334	-0.484693763533	-0.395833579317	-0.229138543303	-0.215870268903	-0.421563892456	-0.326092929033	0.005053822879	REGISTER_FOCAL_ID_ALIGNMENT_NULL
313	-0.479836921369	-0.432092585970	-0.318639745538	-0.279461083794	-0.480096207368	-0.389914762051	-0.215919928205	-0.203505386077	-0.411846227307	-0.332704764168	0.006493552001	REGISTER_FOCAL_ID_ALIGNMENT_NULL
314	-0.471012731123	-0.427941867594	-0.322866294354	-0.275584766299	-0.480854893244	-0.397042106998	-0.200608154899	-0.212464084083	-0.420215923198	-0.337962073322	0.019809931742	REGISTER_FOCAL_ID_ALIGNMENT_NULL
315	-0.470413375740	-0.435228512826	-0.308183095932	-0.266415948553	-0.493662146890	-0.389196309199	-0.203826240625	-0.200068023651	-0.414567842896	-0.320743389925	0.016591846016	REGISTER_FOCAL_ID_ALIGNMENT_NULL
316	-0.482215148164	-0.423554950700	-0.324299874145	-0.277050664126	-0.485215337038	-0.393102093748	-0.222258676584	-0.202938209233	-0.422555971259	-0.329629467784	0.007060728846	REGISTER_FOCAL_ID_ALIGNMENT_NULL
317	-0.472543531364	-0.424597357106	-0.318597501525	-0.268209586338	-0.485317315723	-0.394265100922	-0.220571005612	-0.208658345523	-0.433214127742	-0.343132369012	0.005845837438	REGISTER_FOCAL_ID_ALIGNMENT_NULL
318	-0.461900513198	-0.426902102508	-0.324655534441	-0.274972211746	-0.477098444811	-0.404121906539	-0.229222190739	-0.198965269275	-0.406101022729	-0.320490788374	0.011780962731	REGISTER_FOCAL_ID_ALIGNMENT_NULL
319	-0.466512219829	-0.422212267458	-0.304876085323	-0.272087630055	-0.479576509516	-0.393530218779	-0.225263532460	-0.218473100235	-0.416294960928	-0.322736528941	0.010297584803	REGISTER_FOCAL_ID_ALIGNMENT_NULL
320	-0.481204996630	-0.434165966891	-0.300155099144	-0.272773742594	-0.478361368614	-0.395886501144	-0.226130075569	-0.216868891276	-0.414142334657	-0.331000973039	0.015018570983	REGISTER_FOCAL_ID_ALIGNMENT_NULL
321	-0.478312108884	-0.426942395670	-0.320230730430	-0.270245886753	-0.478332515317	-0.393276311149	-0.198931628263	-0.208563527251	-0.429675942471	-0.328740906020	0.021486458379	REGISTER_FOCAL_ID_ALIGNMENT_NULL
322	-0.472159019397	-0.433567021447	-0.317079007774	-0.270736950203	-0.480843372369	-0.391368584094	-0.212620975979	-0.207688270251	-0.413056862260	-0.331710978613	0.007797110662	REGISTER_FOCAL_ID_ALIGNMENT_NULL
323	-0.480282221492	-0.417549296664	-0.316703359149	-0.264877658024	-0.484716644358	-0.401430986553	-0.229573161203	-0.219726143434	-0.411062049231	-0.332730271365	0.011285626604	REGISTER_FOCAL_ID_ALIGNMENT_NULL
324	-0.469122810225	-0.426267325978	-0.315797507097	-0.272650502001	-0.482449755887	-0.391834182669	-0.218700903932	-0.215402463223	-0.408080072702	-0.328116232648	0.009637285632	REGISTER_FOCAL_ID_ALIGNMENT_NULL
325	-0.479880774088	-0.425158957289	-0.303727281996	-0.274502039559	-0.482828782830	-0.400165638182	-0.229177655014	-0.206692389192	-0.420283792575	-0.327593903591	0.011446388130	REGISTER_FOCAL_ID_ALIGNMENT_NULL
326	-0.467377090905	-0.432494808774	-0.328195147662	-0.267343755926	-0.484693230333	-0.394962599990	-0.216145633862	-0.205609622481	-0.421969941053	-0.329650742882	0.006711667850	REGISTER_FOCAL_ID_ALIGNMENT_NULL
327	-0.473626785901	-0.424064591160	-0.305988424172	-0.271039186867	-0.478914124911	-0.395283408532	-0.216705344957	-0.204043343547	-0.427743554737	-0.329197627332	0.009185245955	REGISTER_FOCAL_ID_ALIGNMENT_NULL
328	-0.462603761957	-0.434894652907	-0.319628419938	-0.269050783068	-0.485686012021	-0.389136137641	-0.209931981417	-0.203160506779	-0.408692075043	-0.332062772351	0.011077713972	REGISTER_FOCAL_ID_ALIGNMENT_NULL
329	-0.464461281756	-0.429446648243	-0.311238631830	-0.275655745081	-0.482130270926	-0.395332315742	-0.216625442400	-0.208812871568	-0.418245603141	-0.338884986509	0.009220194173	REGISTER_FOCAL_ID_ALIGNMENT_NULL
330	-0.464943950139	-0.429043723532	-0.317769199310	-0.274528204629	-0.479483008655	-0.394154514575	-0.237194115872	-0.210240979482	-0.424618022401	-0.339052546466	0.008737525790	REGISTER_FOCAL_ID_ALIGNMENT_NULL
331	-0.471508230634	-0.426934625140	-0.311600399746	-0.270783355614	-0.490305000364	-0.392738995135	-0.202770698939	-0.207199182224	-0.428330645310	-0.332881697692	0.017647387703	REGISTER_FOCAL_ID_ALIGNMENT_NULL
