corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band3	NB_B3_R000776	Rst Nbg-Briefbücher-Nr 3_0075_right.png	12	148	44	97	84	64	89b8fa320b7819c84d5832ea9466cfc9d56f8d0b221c29bb7b1e72cc8c512229	8bd377a43bebd5f37fc32bb1418ccc0a6cee4aca636febcc9fcb93f797288491	e232778054be74eaa4f40d1d112253aa461dd7081ae4455c909b0dbdcbe1817c	af752dfd3ad210bcfcdaac7cdde3ab7b114c1b8d7fa0f2e308b1328c056af0a6	85f1d9e6e2a957d950a19771be826bf5ec31e91771dbcb9121323eab6bb57c79	d74e2927c4347c80eb32db8f701f986c37b07ade5baafa71ebba528e2e98ed1f	39e35699e9cae3564f98fcdcadcefaf2bf553ebccf738b8e1c49c05a22f9ceed
NUREMBERG	Band3	NB_B3_R000777	Rst Nbg-Briefbücher-Nr 3_0076_left.png	19	141	47	102	92	49	11849ab73aa71e68726aaa3258dbf16e1e4f6051af663b31b494cd0a88f0ec3c	ad90f13e67cbc24332cec9fee1cafda087f50111994b988c75ef325c5e1abfa5	0656c9cf9f5246aa8af5863770bf84c37b6c432314855a60f31b3cfc68f778fb	081d532181bc4a8b16f5045a9e26537ab3234ecacdaf905a20e8f1c2cedbe337	bdb43c77fcb1bc05f9cee523d795c979180f2266cc61524c038d85c24a3d93e3	3363342b63c3daff2d0b524d1db01088cc5e397a94cd15df9a763acf33c4bcd8	d6984e13c6b56ad78e7bffb38cb618f4eae4603bf40940160c0e1e9c0e8f7fa4
NUREMBERG	Band3	NB_B3_R000778	Rst Nbg-Briefbücher-Nr 3_0076_left.png	5	42	18	38	37	5	b2930534a8b5a8b772ba52b7f62708e3851dc74c5192126ff1feac9f75f36d16	be96eaa81357a7d67c9d809e38146a6909591a086e1a0dc6859d2357d912d532	97bac3dacb715292650068ca317aef09c357039548114284f83622819e7f2a89	c9fb47da7cca77b10344bde27575645cdeabce8af15922594a60c1a28c5a4611	20981877dd2ac26da14d5473fe9683dbbca42f9055f6332aca875c242a86b1a2	d818d864d1b1df1a371e1732e35182c63f05f5d7305fef57738812ee0a429a6d	965777190575952653af15bd171ceb2c36be2e21220a30e34eed5aac0b3989a7
NUREMBERG	Band3	NB_B3_R000779	Rst Nbg-Briefbücher-Nr 3_0076_right.png	12	108	31	85	80	28	54db0680a3f6e1f867f4576ba4cb7b13348bec833b7c92de181bd68d977012ff	1ae50518d5520161d032b4a61163031cd4e0af8ed32753a3e82e7dee29c8969a	a8edc6dbfb432262d7dd327ff82669fe241221e9a16a3ab0050fba13285ac686	70808529f6a8ff7282ffc718423be37e6b287785972c8e374a92d80cbf1d9271	9b81577d591acfff12d0ef2fbac8f6e416d3de5e3c94413bc925a61a7ed97d17	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	fabe9be98d5a02a9627313c2b88e9672ad93d7b886031be4e907c7c7414177e6
NUREMBERG	Band3	NB_B3_R000780	Rst Nbg-Briefbücher-Nr 3_0076_right.png	7	75	21	60	56	19	c0c9e6485d7cef72de3f4f23da2e49134fe837e6da25ed01ac310f5f17e1fa45	59af894ce810d46b0a5062ab9010cae7707d9db28e9aa597f11d04f1e1229448	c4f6515dc8db767fd5a8abbf29bb50266160653c3e6a94a52bd87e7423a699a0	c3c98f91fd8a59ea1e65940df1703c0bf3fc8d9119d7122c3958b2b5105256fd	d834e506f718161742681caac3a88e07a3e824dc9ced749a6dcb0822c4519844	8371026f2c3515627897945f884acb5c9d3849b1e259c5c631312bc7ee9214c0	4375729fd39e7d3b042b2d1b82f1aacf08caaa45d7c767f9c0ed4a9623a34cac
NUREMBERG	Band3	NB_B3_R000781	Rst Nbg-Briefbücher-Nr 3_0076_right.png	6	72	32	63	59	13	adbabbb8737e0430546a8c8a05de9c9bef92bf65b111d481a4ebdc3a1ee840aa	56d958f5f1bbef717d609045a9173643126858ee897079a164592c4d9ed68fbd	ce0b5d983e10952c20125638d24e8ee371c66494c5f6bcea4905d23dd2eb17e4	e6409e68d5ed843ff47414feda53cfb591228d7feaf595a3116050684880d6b1	48520117f2a75fb7949a2a27e6cbe01cbfcc1a149af6a05a63a8a147021f99a4	a26f30da7e10a485dd5dde9c678462693f3d1b57c5de18fab10baea9f452a050	13a1cc418d426572f488c247feb41eb51359130903f6635a43c9b81c39951f51
NUREMBERG	Band3	NB_B3_R000782	Rst Nbg-Briefbücher-Nr 3_0076_right.png	9	101	38	81	74	27	6b030ff9f4bdef9a2baa72aa2ab2a93c540791ea7eceb9db3116f86264433b76	1d3b0dbb83292acc096d4a251144019ae0ad9f9a7c93d9bce2879c716df768fc	e3489438a31b22669af352cbbabe2c798b8605f3133057973d8222b89c2106bd	ed2a1c989e9d44f34d0871891c36f589ed187f7b30e0cb94f05ac019e35b9640	cc40eeacbbfba33bb9bc2c11735416d0f9ae91e0148e2c3cf28d64ae7c12494f	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	af65239be2d0db57465ac21d6625095eb51075bd9845c7390e44d958ef246c55
NUREMBERG	Band3	NB_B3_R000783	Rst Nbg-Briefbücher-Nr 3_0077_left.png	11	93	15	77	67	26	4e45d4d59100f46f4cbdf53a07dd6a1cef53e578cfb7ab3e081b4b430c604838	baf43239c057f138628bcfd3eb12f0dea8cb9f1b83aaf356f4bfcfae1db91193	d2a6b5a9b43b35444d494fb5f3a1bc61b5e46ce7c191b3bf35f709f8a6c06d18	f691ef5be52210984b63aaff5c1c0ed1c157fc5e897fa9bb3fba8fd0ef56b852	3b462a53e4a1f9d623e2fe8c1a4a13062ac5d5da08e482dd50ee465248c62fcc	a4fb67cac6fa7e57c1523d616efd88a6b959d69096a6dc3a86e87085f6f21182	59f353f67a05ee75a73a778a8e216abbecb2802533ef884ec42a2920dff0be02
NUREMBERG	Band3	NB_B3_R000784	Rst Nbg-Briefbücher-Nr 3_0077_left.png	11	88	19	70	66	22	3640ac4fc82a93bf696f92a87c606b9c73033f9642edc8f13fd33b6edaf15631	f503f08e2c8675e469d0a12d6b1b2e0404e792220d725a6416e75e884839e305	97a1a9ff7fbd139c117ba49bddf15ff2fcbd6a672b6f8e4bf3781ac762dd7428	78166b9e1afe70596baedcfdc764ac437ede22f20b5439f6eeaa48c39ac80c24	97c134b7cf3fffa0ad2f88d90cadd89d9c3ad19690b480b29f313c3209d989a6	e69f4eba81e3d87da1c03e490d96cd0190e1539081f008e1d8cb9cb32e9c7161	dec4eef6c5b8770b8964a8c61e2bc8eced562fe92effaaf0707b23598b248a95
NUREMBERG	Band3	NB_B3_R000785	Rst Nbg-Briefbücher-Nr 3_0077_left.png	14	110	40	90	85	25	73766902277c19d30189651543d356bf64f3e942de694b17a8b1b0b00d749758	24b39b360098f752ad9a29bc6db69d084d456ca115a771c73f5ab8648378aa1d	6ad94b12fd115be3a44fe1ce2b08edf3d5b0c15cd3514c31f5137d50b7f44541	9d51580bb843c2ff5b6166311f5b824a270c836d3c0fb76cee330a82a272997e	4fea51b70cf0b2a718d4d576754258f4a162e9fe9e7e574d3306972298ee87db	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	1c1cdaf3500d9bce64d9e6f74bc413459e517957cf803a72c677d40b18d9e9f4
NUREMBERG	Band3	NB_B3_R000786	Rst Nbg-Briefbücher-Nr 3_0077_right.png	9	89	19	70	65	24	63021f808edb651e9a8f982902c2f1499c1b1a2bc1f9d227e66fb9888e3c27b4	dcc8305dea9640a2ec616c724b62e18dbbf52612385e0ac296aa8e65c3f2c75c	76be417f3f9e9813530d304f341338371d5bfb772776292da2fd76bbd9e378c6	6103db511b223d6492ec575ac82ecce29f64da211d3e2b216ce6c8b82972a01b	c08853229bc95f52b4469da42f9b94e63c0c45125a09f4dab8469d42659b5a72	e8a03c79279ed7504f1e54bed16341d3195498acb10b3232bf969a106e14b5ee	f188718bf016066258bf3262b7ac29392b6ace4896ee54e91e741b3b95e6f9b3
NUREMBERG	Band3	NB_B3_R000787	Rst Nbg-Briefbücher-Nr 3_0077_right.png	13	120	44	92	88	32	0bb012ca08e87c3c002a99a4b7a12071f0943b40481c460f028c281854ba6dd2	6d151d402ccefda5774711115881b77ad186f47b2c764376e5599c8d2bc21986	dc2293080f51dc1a011027ac797514ade26b465cfa3b0da76e8eced656482da6	154ff73620d5d08ccb005ec5e92d0700667ff3bd59a74d408557e392d9a322ad	3d7a0a530fc28de2a12a71b44a580a5411fe71a628bf4a0630eff9711235f6bd	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	1e04917c0b02eae1eedffe238f9ef2c23f7da2c5b4f74133cf523359f02aba36
NUREMBERG	Band3	NB_B3_R000788	Rst Nbg-Briefbücher-Nr 3_0078_left.png	3	22	12	21	21	1	902c724918a416c08183b4c39a010dc7e5c328ed12028042dcf18b9c897982aa	57e3a5ef07f4a4d1c899cb565e8576ecf601da73a04e58a94c0f3b79672c3f2c	63d660d0f7311910ec2c061116ce9dbb0ee6da7d500a7302b75d63844803c35d	421fb4a8f1ab53fbaea0c2733089bf6afa5bfb7143133f07cb96cb1c0407581c	0d059947ed11b3dd12ad6b7415bdac87df86306de8f6a74e633199b416a7032a	a4e3bfff646a312c205e25df65c90115e94e263f1f5c3011d92229e43d1d9f39	cca71cb30cd9ed0762823dd5d400288f095412adc716d9190ce64249559c2ef7
NUREMBERG	Band3	NB_B3_R000789	Rst Nbg-Briefbücher-Nr 3_0078_left.png	13	132	34	98	86	46	c940917ffd8a93fbf86c3d471556463600a6c625d3b7147f2764d7e1e8a84833	29f71ae963cfb24768c1e9c835ca5f760aeea1be27820f4d280629b60a539d41	d74c2fff9070ec4ce8033fceb6af326be4ea53dbcaac32eba8b4b2d4791951ce	a8dc5d2838c8dbf3b13e7de4eadd57f5c077e3244415abe644a07521f3c3e071	cdc57fd69e71b0f373247dfb1f9f908c6ce4c0c822f8a8e2e47821993837603e	abce063e976c2c73ffe0c646e4e224ab5acadb3252681e55dfce372cd7ee8740	1aa54c1d3ee93d262fe941d05599ba13de9ef25583e3d50bbafa4e1164c9b5de
NUREMBERG	Band3	NB_B3_R000790	Rst Nbg-Briefbücher-Nr 3_0078_left.png	11	115	33	83	75	40	98d03a023aeb06b39c096f914673b39162296b217a0cf754c9da2cfeeca47d8f	33918e622d6505ba12af41d6e72017885e83013ee3883d0491dacd08cec0981e	b63bd7fa94de117de5062a2762a160eb4d17f34d5839972186873fdeef904ef2	5c660d72133dd7715bbecf66dae12746cfb78320bbeb220df6c9f54fac611ac2	47f736316e67da7ca9c285c8d413ea44777054962f49c7b06e3d6e41fb24c83e	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	e22a7ee87f9d6bdf653d8b3917545e231489a6416d19afa8d268c64aaae695b2
NUREMBERG	Band3	NB_B3_R000791	Rst Nbg-Briefbücher-Nr 3_0078_right.png	28	292	88	180	154	138	6572d34184a055d3bb2f7e416b2dbb732f892a116f6e185318d14d366466748e	26fed2a0d2611ec8ee4d7e18daa2ea78dbe8e48a0294ea6301a577f75ed39229	45b640d2ecb550cf40de47ddb868a5ec2247d8e087d24c61c92a02d18eb8762f	839c5d7d9d02a8de4ec4ab1991b10ea28c5ce603f0d4fc8f8ce06b8c98d8380d	422729add73be9c2afd862cf9d25232c7ede9b83f9230d70818d3edb44af7765	b6c0a5c76c10b7a291e021bd8ae04210aa0462f76615a20c8ffa8910c0c45cd7	47faa47337a3f4297d51ac7fb7ff34ecd580ea4e3fb73576a504abf4a72cf90c
NUREMBERG	Band3	NB_B3_R000792	Rst Nbg-Briefbücher-Nr 3_0078_right.png	12	124	32	89	83	41	b93a501107b942e1b387cfb23d6df11cc8fb03ad3b00381d4fe6e0949c89a410	26564443568d6277423df594ee83b2562a1123579e164bf684157a43f9a6759b	7d6962013c449b4f47a114c50446fa0396b8a0767d79d40ef53e6f7325dbb693	2ae3379bd1a9b4550c1f17c2618979f50ffee12ad6817bc7d7b32a2abcd24a9d	a125d93c2586dc4c72c3721826a75baafdc5a56a4a00dadc0f60e693a292eff5	03be721855c0eddd8684afa1928a2bfacb56e80710105e06bf4bbb1c4362802f	bf04ee2e6968b1d62f707dbb5ef05d4b1b18c8761f9a4d2a9474fee47ab88085
NUREMBERG	Band3	NB_B3_R000793	Rst Nbg-Briefbücher-Nr 3_0079_left.png	13	105	24	77	71	34	5cdf753d1d7520db604a8afb660f69d5ee21ea43761762610346a16a78ec3389	3fe5a19ae10c2d3f831a00d156ba501ae483a2574a57e7dfd6e3e9b2602392a8	a2ce9b9c2916d1b80ceded9e29db08452ab37dcc78a2ea01d2b360aef1b967bc	d1c28789e3dde1181b05b7f86fae1e45b1f14ccf7f6fcadcad3bb389430747ea	eb36a9d00f82e61206eda0e1a2ec30cea8ab4c8fc188de92f8891dd21d7840d4	a51df6723b1f109866a0006e9067924b159873cd5e130e63c7d04bb6ee72ff16	4d553e2ef086265f8f531b2456d2a94e1ae5be33fbc0d0fc13cb5ec77baa196f
NUREMBERG	Band3	NB_B3_R000794	Rst Nbg-Briefbücher-Nr 3_0079_right.png	23	218	55	143	126	92	3cd8236b6547c96d44c9b60ab96ba273fee0e71eb89ae1daab0c67e4af152b90	ea1a60977f1c87d355037691054aa4e6868fd4b6b1d8c5b82e03f337ebc487f3	a1e40295f9112a459a3e5839f9059d30b6b0be040721ca4af6e8ef28a8aab0e8	7fd14d6ca4a06fd707da967ab9e8aaab5c9620bf9b1e59401968e5c5e026bbdf	e49d14159623289aadbb672c0e78f753de2b5e029224301778987caa4a8d4635	ad242217719b3e597e65b2d6de988bf31d17975e66cee8bf070117e291b94cd4	bbe4d6575a24268bfe8a245ee3488b34c54876a7c3dcb8f8f0b2e427f8cba3d8
NUREMBERG	Band3	NB_B3_R000795	Rst Nbg-Briefbücher-Nr 3_0079_right.png	9	67	17	59	58	9	1e96ac8aaf342f77859e5cffae8939c1c9b707d18cea0d002fae8adae66af6a7	ae2a1f0ef17929752a1ffdac738a7ee29c4cfec2b6872943d003c422acdacdc7	9e46cebcd300ffacd6ad793c96972e251aeb358f842d5307889de29985e09825	d5036fa8b597c4096a878dd73129dff9d877ec8eebef2e10ef2dee0ad4ed3814	bd3c5808059acbdd0c19e6832bea2604de7fc2d558ec6337c0edd62a9cc24b02	cca6ce9a33cd34fc83e7fa79fbd53047901478f9a35c39a2cb4a5d5d887eb41b	40b0e1e7c0a1f22efee72846d661b99d7f7b2c2c7a008ef4b6a8b1c5d8371561
NUREMBERG	Band3	NB_B3_R000796	Rst Nbg-Briefbücher-Nr 3_0080_left.png	7	65	26	56	55	10	ad59879afdc1c3dd6d07c6d8c8341a8c9dac90fdade6392067ccf4dcb95b2eb0	78c62405343b1cddebeda2c992a4fd1140beaede30c0ce62ffd08a40a860dc69	018af35c8e9e8fb0db41234b9f163a45173c0ec7dd66be33d6df415e7fd6e95f	c53ee48dc579af71b1466c434f7c6b127eaa51f59aacd3db127e78eaa6e9c3b4	877867ed5a8606d893f1624e7173829ed3496e4d53e0788cedcd5e861da2753b	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	6b83826ad42ccd55b676de0175a2da9cdd5f55a81b4a3676a0e6b3242062cb39
NUREMBERG	Band3	NB_B3_R000797	Rst Nbg-Briefbücher-Nr 3_0080_left.png	6	60	10	52	45	15	f9b297307ddebdf3f4e693e8a90977cb749510b6d2c6c34ae21587539f8f09a5	b115d062149e75706dda6b8c074641653e92804219f2b54e2b3c1a071353b2ae	a12e2838b4f643cea8a25675783e1a58a6bdd424320e5cb3bb22190f778c3930	2bd9d42906c6c01f5e507f871d14f6a9e7dca82e9b78adc3ce929791cd031f57	82b8de75f81944494395ee7f6a869bcaa83d5516a4fbc5a448152e9d6fb8ac00	d96a34a79a0d980ea824ff70ea47d63b13edc25097f8db24df7114888d282de4	e2bbec400a8c841bdb9a969812f4ea0e2fffabe06f3f8173d8beedd5cca81448
NUREMBERG	Band3	NB_B3_R000798	Rst Nbg-Briefbücher-Nr 3_0080_left.png	12	123	27	81	72	51	3ba11042fe903d4961a637769ef214db98e3c1a27e3a405ad513ec96d76ce4c0	7717d0c74057d414c52093c89d17df43e808c13e5f82238df9ec9d86427b87c3	61efa8a27261a6a2958827fff963670aa5466e97159f6261465b207384b9c45e	a72d8001126672e670282b641bafb8e86688f2616c99c98f02eb4a637be50b7b	96f61f1f3509c0ab4cef2acbb0ecccd0c3e15d60aae214fed3954de5c8516374	d1201bd919c4bc19edece2f00aa4fed702441880e6615246e1c7ea82d2fa7be8	89c5a353aa2db13cbcb64ab1f884473f4ba960e30860b991753b4a6ea77fbbf7
NUREMBERG	Band3	NB_B3_R000799	Rst Nbg-Briefbücher-Nr 3_0080_right.png	3	19	7	19	19	0	2578ff211c54058529495b0f81c3d60105f2a9d690a6087efdf01e87c6392f04	10be39fee85408ef617f0a73b14330e5479a2432a09faea1afc94341a3a3f76c	8da1b761859134ef8ed2f77f8edf272d8a613f7815283bf9957f9b94ace864ee	d2fc6c5f257e26db509e82f67630051ca6030dd1df320029efc71f22cfc4c038	b27dd5dc7fee547ecb4bd15e10f417e9ba5f1144d2032ede54dbddca5b3601e6	f3c80838055ecc99649826ac4028d9d8e4e427d1f443465d818b1ba83e030cee	d0856c9f4e8c64d04c1ebcd40459b103dca2321238350aaa7cbe78d256c2789e
NUREMBERG	Band3	NB_B3_R000800	Rst Nbg-Briefbücher-Nr 3_0080_right.png	12	119	28	84	76	43	1b13b382406301a57605d4352955b8dbd6eb9d9e62a0debb2d870cc5f5e6c08a	b43a5435cdfd93be083827c2af54e037851902bd63be3787b06fc2bf4ce10bba	6f193070cbc84c211f00475d8179042c65066b0fbaf92ce392a9654cc34de7f5	3ea4062365e93dc4df3b6c180e333c96d626f293b2f3384f9588e0c74df22af6	385ca205ce6a5cd41805108b7a59d2c60fce419bdfd989418ab74805d305786d	b6c0a5c76c10b7a291e021bd8ae04210aa0462f76615a20c8ffa8910c0c45cd7	ea7b7cb393db42f706a726127895dc81e5e92b7d2346d40b26ed7b367800cc87
NUREMBERG	Band3	NB_B3_R000801	Rst Nbg-Briefbücher-Nr 3_0080_right.png	11	80	9	62	58	22	dd829cb2e4635dbd1d6ff08875d2e03f9ae12bd8ba5910d0d4736980f216a06a	aa9fbb49f8b34127fe6299586c0fa5795bdc8f8b4ed7ded677162e7fafcadcec	f67ca5e345d39d4a3bcc1d0944d571d884027f7e93b0899523088cc81829540b	97aa83e08828a0bbaab6116b122a9007381ea5452f01222668513f969921b8c1	73bd21f98b6f047d0f5a8722f4c3bf0c9f76684fa12d006b9b8ab4aa6a87b3cb	75f82e2be75545639a32f25268df350265d4e6b98852403de470b430d1eb5ee7	fa23b840bbd3881acbf3e788928f2833813997b0ab6343c01ed37b83225d70df
NUREMBERG	Band3	NB_B3_R000802	Rst Nbg-Briefbücher-Nr 3_0080_right.png	12	96	28	75	66	30	45be83960ad4959ddebaba8ae9f63ac158cf84608925ac4557a6cec54da11537	91c48d8e18c505aed419219494724ef1bdc82e093204b609e3dfbb689da41bbf	02991afd83be095cfa4c7a58db4a3441ccc6a59ba36eebe877510f6bdc9e754a	7b4acd4bab5fabb4e0188328018f012c8d7654fd7b3280ba2c9bb67c1a347e3e	fbeb5c4e82e605b5ae98f0b04d0215cdfe5b5b9c11dec3ca66ac860741a34e12	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	dbb2c523741e4227f980a3f8b9b8faed7fb2a9c9d635ac11b0fbc3d04abf2723
NUREMBERG	Band3	NB_B3_R000803	Rst Nbg-Briefbücher-Nr 3_0081_left.png	11	85	17	69	67	18	cf72a1776757b1c767806d9cc607ce94907db092bf1bc8c75a45251077b05073	1b03572d9f936a466e405161a5c1a57a76ffcbf900bd032474f38a27d133078f	6ae6d6299d51521d54a11827167f9f312e8c1428555ff12d811bfbb619a44645	f817c473663155da8e56c79378a73b12e478634a3368082532b251f003965358	ecd976ea2c552e0568e0597df08341e78099e98b4a6fa357f1d2390cffbc5a92	aaa76fd0b13d5df986f30c106b7053b1ba55f064f50c5f717e9328aabc7e7d46	b338b6434cd7d6b979a4a58040c47f699bdf98e8fbe97bb8ae337cb050fd17eb
NUREMBERG	Band3	NB_B3_R000804	Rst Nbg-Briefbücher-Nr 3_0081_left.png	14	129	33	90	83	46	c560c91fb626300b2685cac43be2e20cad883975d49955e349515ae639b09346	82304ef20e3592c62a777bc311fffafc872040b30661a0a3babf6079005d6d87	b1fff07d2df20a78bdb2cef7f8e3abd96676feb11661f043089e11ec30f35d63	3c9046f453281e1b5e1d22852efccd70a0eecf3c0408a37131c55b2be93c148f	9a640548c22a402d8067f2cf5f3e99d13e64bdd554ef6f128eb8d76326ae6516	90d068e3b3bc120ec26e72b9ef44630fa778398af53e454d1fedd64d1b39ea77	1f045a14af3cc79553cebadbe425e918340bd1a9d24168c3014adcea6b53cdb2
NUREMBERG	Band3	NB_B3_R000805	Rst Nbg-Briefbücher-Nr 3_0081_right.png	8	63	24	48	47	16	52abd832e5ab4a0f36940eded3ab168025f84db3bec905bf7d1ce2565b9e6d3f	f8eab047523be47daa4ff976d01ae8db4626d480eadc5fa2cc5fa918bd24b539	360491279300636cc1f924a0592fe109e82da3c1d414bdf7d087c293f5d0befe	6dd715739a7094a130bad03c4fa51d99eec80f30eecd855111e1628072569894	31b5968bf8685798a4925d405b648d5eec29db60047f2e133a2e8f31e3f19e65	2b18dfbe6a4fb04e180e8047dc3d2ff4b07a1cbfd72cbf09a81fd3d2d6daec78	27158adccd716f99c3a5f8ba94866c55e74262b1c5069704c2fdc45458d41733
NUREMBERG	Band3	NB_B3_R000806	Rst Nbg-Briefbücher-Nr 3_0081_right.png	30	174	58	114	101	73	9caa0df3b70bbe4077307b9ef1ce1e3c73495b53da7dda93fd5f965a5769e4b0	e60afe9129b005921265645209f90a5c3debe6bbd85329b28f90a8f3007c8cff	016ab2edc0223fe46c21f8e513a82a9882b520791cbab1ed968a3ff09a0c98e0	b5361cddcc775109050954b69cfb151193aac58076db4bead6be7afb996b042e	9125367c49974471301933fb7d34443d8829715d29dcad1eebadf3e75a3a4676	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	da9f6a683a01ee386d68d2f5067bdb01bf91dc045a5501902d32d1bf6b004794
NUREMBERG	Band3	NB_B3_R000807	Rst Nbg-Briefbücher-Nr 3_0081_right.png	25	143	50	98	93	50	7a13884dc81f248ee6662cb397c3095444b6e6eacaada663f0e53ff4808464c0	1714e42e44f8b9ba8e1a76c0752c4bd500f8d662791fd7b365154a28d1f234bd	f56c50a54791ffc0492b7fc29a460472f231241d500cb00696f8b46fec78b849	c20410eff6d58968221be21e8934ee78f006c76224254ce86ac3a1d8c82200dc	1ce3aaea61ea12ce9d57c7bf37d840c9d5ea61e3eafaa7725c8592783f609d2b	e8a03c79279ed7504f1e54bed16341d3195498acb10b3232bf969a106e14b5ee	e773215274dab756cc89de7fe1296ddedc3e18f499bd30fed952646ad1e98d8f
NUREMBERG	Band3	NB_B3_R000808	Rst Nbg-Briefbücher-Nr 3_0081_right.png	3	10	5	8	8	2	ecd40e20f2ae6e32bc547deb2411a03e77bd84264a08e6cbc257fa659ffd06a2	23b1f210088422fd132c0c1d97206e37bc77e207df3fc9e6bf1e2b7fb29184aa	4a29da0aecd1a1aca3a1a0f5282aeabd06531f7b4be1d5a5666bf569d3bb6340	9c036f69a4449f6910e5a014c9e49aa6b2278507e64ed4eb8f70b39848b2d9fe	29e4e7010e0715d9750c734b705d3a572c655755cbb87e6c9091683155fad329	b7e68432addfe5d015a2d3e92fb4e8ace1317a331f735a784a1b769f84d4e2e2	51ed9edc7c2799a63b1643430fb44dcf23c9723ef7f7e3717b6de78809cfd891
NUREMBERG	Band3	NB_B3_R000809	Rst Nbg-Briefbücher-Nr 3_0082_left.png	22	194	67	146	131	63	e3955417566a9a72825e69e5242f6dc3dc175553fd7741ccaf5e31e405b73bde	026ac405b3986a0766f993e6201a1febab954557b509bf5637684cf6020479ef	be6f85a2914ff96ea65185fda4180d3bedb3cd468e00dff6c5d90d5a275363ac	f2c4a850c8bbc570051f908a0117e96342ec1f4dc812cc16c4945205772c6dd0	9f723bb5fcfb05ea1f123f2f4ae44d1b10fd379b3320209c304a683c0282192a	b27ee0a230b60b460abc58b66f7b4c3e6c9bf2d2fd259ff6c029216f154c2f84	5ed27ca929ccee35f29b7c16e4d2a7dabb1f20c839b9b6f4ef6f7597f3a27196
NUREMBERG	Band3	NB_B3_R000810	Rst Nbg-Briefbücher-Nr 3_0082_left.png	7	69	8	56	54	15	e9a2ca2a0a8e11fd9decebb0ba3228832f1cb7cd7ff35e66fb8b9f8daf5c7ad9	b141b3ad582263e6f988cfb612816c6a7936de8135143583918810f48adee9c0	3fcdfaf5bbd9dacb810ee2661edb3fe2301ffb090191317dc434aa92548db3e9	415db37769ad31ce39d1193e9a7419527c7fde778be992f3bfe82c83e7713329	629840a528a296dc3edcf0d9354b5243a64d0423cff8a47805f398927a60dafc	477a84953229ef49ec82a1b62c02915f344ee809b90e69459acc509a823612b4	5ee71470dc7ee58481488a33648867bff8e9834e49b3be2990d847806685cb82
NUREMBERG	Band3	NB_B3_R000811	Rst Nbg-Briefbücher-Nr 3_0082_left.png;Rst Nbg-Briefbücher-Nr 3_0082_right.png	11	122	55	81	77	45	dfb34b7f351fc9968e71c055c54cd73cc10d848ca407ed3e9716181907d49db4	71ebdd1286c9a5dcc2b376439eaaa3a8e60a31849a534dd7f6f01766f8829b7c	368447db5a7fd1b61987c83c6cf87217d4ddc738a0ec943d35e9c05ef9f774b7	b8f2a595affaaacee166dedfbf93d01cff7edc77b362c5f87cfe9122ea4ebca6	3626bb57e3d68a355fd049723fcd31dbd451c3e13bfcb3f9272494c85b30c599	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	4a202b91e2842fc29ca9b6beec7e4bf09b6a9a0d7c53ef8c377ade6f62b6c451
NUREMBERG	Band3	NB_B3_R000812	Rst Nbg-Briefbücher-Nr 3_0082_right.png	9	75	25	63	57	18	fe51998f373428b7b0320d8555ddbd55afd68e18b3957e6028d0890c7ac6f8ca	c24f19f9c10a6e4906adc98081d14cd10ce71cb1df233a6a1eac116feeff0659	a61d662a7e6f0aef7eddaa604605a0593033640378bb1bc073257111aa591949	3d538cb7a9d83f6bb4683769ca18bcd5526ee79ae7ff0545c6439405d32b8a73	2909459e86538068dbcdb53dd0d31fc80aa8fb3452284bd6fa4d826584ac81e5	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	c923d6b6bd4a50dfe7fd5db4dd499197ef47838497736e0734ac4e14329e9519
NUREMBERG	Band3	NB_B3_R000813	Rst Nbg-Briefbücher-Nr 3_0082_right.png	22	220	73	155	136	84	c9c44879239ec03acc3fe29db274152a5cee70a996c2cf82e5e5148d5436eaf8	e4be0240a89362b1c632371d93e850c664d33973e36d0ce919c29fb019a75678	ddbb36a0ee80e7eee330ee3b34d246accd52fb1661018aca3e2aa4cc4e03ddd1	a7eb604632bb7c36e7ff5f55abf2f5379d7ad6e8906795cc472d6d7a1e817381	ed952bd4c1dcf2b233166b71963c33d467914d2135ef4c59b190a83572f3c88f	1dd5547954dfd7593e07c86d46a0cc23c11ef8496c901d266a08418837da66ff	eff1958beded3ad6d7c37c8c5c62e8459b22aaa2e17b60a67c09af987375d149
