control_id	breakdown	value	scored_events	gain_bits	gain_bits_per_event
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0104	10	-0.542841599993	-0.054284159999
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0105	12	5.403162589180	0.450263549098
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0106	30	-2.586216702274	-0.086207223409
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0169	20	-1.118543741376	-0.055927187069
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0170	11	0.476362866811	0.043305715165
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0174	5	-0.078955017438	-0.015791003488
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0175	20	2.437650907654	0.121882545383
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0087	26	-0.125183927794	-0.004814766454
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0088	11	0.232436036214	0.021130548747
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0138	16	3.380009892917	0.211250618307
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0139	9	-0.363116315699	-0.040346257300
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0140	6	-2.765051324453	-0.460841887409
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0141	18	0.456672284502	0.025370682472
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0142	16	-2.416167957161	-0.151010497323
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0143	26	7.433898958563	0.285919190714
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0144	19	-1.892211708023	-0.099590089896
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0145	8	-0.081135860236	-0.010141982529
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0146	14	-0.644640487670	-0.046045749119
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0147	21	-1.655823916441	-0.078848757926
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0148	18	-0.439717724292	-0.024428762461
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0149	7	0.236136875699	0.033733839386
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0077	22	-0.334242910207	-0.015192859555
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0078	29	0.164115692010	0.005659161793
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0150	6	0.333104996947	0.055517499491
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0151	11	-0.327955142695	-0.029814103881
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0152	15	3.169148902583	0.211276593506
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0153	40	-3.952357801501	-0.098808945038
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0154	20	-0.192313462792	-0.009615673140
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0155	8	0.452360526901	0.056545065863
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0156	19	-1.875196582073	-0.098694556951
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0157	44	-2.414767472597	-0.054881078923
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0158	33	0.278992031947	0.008454303998
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0159	14	0.130811462862	0.009343675919
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0160	14	-1.365492877239	-0.097535205517
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0161	13	-1.601173685893	-0.123167206607
ARBITRARY_LOCAL_CODEBOOK	FOLD	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0162	22	1.290277960601	0.058648998209
ARBITRARY_LOCAL_CODEBOOK	POSITION	LAST	727	-26.851040502630	-0.036934030953
ARBITRARY_LOCAL_CODEBOOK	POSITION	MIDDLE	2249	16.340883749095	0.007265844264
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	0	694	-95.534331718891	-0.137657538500
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	1	416	-27.627920564935	-0.066413270589
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	2	234	96.126255763288	0.410795964800
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	3	238	-8.140360502179	-0.034203195387
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	4	347	20.285300935336	0.058459080505
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	5	861	215.229430543924	0.249976109807
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	6	293	39.409526513714	0.134503503460
COMPOSITIONAL_TECHNICAL_NOTATION	BUCKET	7	206	54.361735036135	0.263891917651
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0009	25	4.800656298036	0.192026251921
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0010	17	5.887518500714	0.346324617689
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0011	16	1.845168727254	0.115323045453
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0012	7	5.708329198491	0.815475599784
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0013	17	2.334504399169	0.137323788186
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0014	12	0.285728448375	0.023810704031
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0015	12	-0.143785753890	-0.011982146158
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0016	8	-1.027212571729	-0.128401571466
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0017	15	-4.999422724351	-0.333294848290
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0018	28	4.073953247323	0.145498330262
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0029	17	4.482254913633	0.263662053743
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0030	7	-2.063201042717	-0.294743006102
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0031	16	-2.117370830055	-0.132335676878
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0032	14	1.395257425660	0.099661244690
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0033	2	0.500313253635	0.250156626818
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0034	12	-0.222584852072	-0.018548737673
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0035	28	5.800798393304	0.207171371189
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0036	32	27.586625528247	0.862082047758
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0037	27	3.808504015282	0.141055704270
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0038	20	4.706015342874	0.235300767144
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0039	30	-9.672179761604	-0.322405992053
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0040	8	-2.212367876058	-0.276545984507
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0064	23	6.267761570502	0.272511372631
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0065	21	-6.900602992450	-0.328600142498
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0066	16	4.381015626572	0.273813476661
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0067	18	-3.374111363533	-0.187450631307
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0068	25	-7.958569981438	-0.318342799258
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0069	19	-7.169107051673	-0.377321423772
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0070	19	-9.260300429008	-0.487384233106
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0071	20	-0.492821552860	-0.024641077643
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0072	22	-2.934156533263	-0.133370751512
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0073	47	-7.787011018241	-0.165681085494
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0074	15	5.344047052140	0.356269803476
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0000	4	-2.422561187712	-0.605640296928
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0001	30	15.975040021571	0.532501334052
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0002	16	-0.729525633318	-0.045595352082
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0003	12	-0.849270861836	-0.070772571820
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0004	10	0.572080271867	0.057208027187
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0005	14	0.448540579920	0.032038612851
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0006	13	0.150583086514	0.011583314347
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0007	14	-4.228576481761	-0.302041177269
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0008	9	-1.302163431873	-0.144684825764
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0052	19	3.600902944465	0.189521207603
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0053	12	-2.282581944779	-0.190215162065
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0054	17	5.918915655181	0.348171509128
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0055	18	-0.465937277580	-0.025885404310
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0056	25	8.976978714486	0.359079148579
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0057	24	3.843366210730	0.160140258780
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0058	30	-5.347596908993	-0.178253230300
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0059	16	-5.022115638699	-0.313882227419
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0060	19	-3.998646329705	-0.210455069984
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0061	31	-1.375746346039	-0.044378914388
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0062	17	-2.448226687933	-0.144013334584
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S2:F0063	11	-4.095711171836	-0.372337379258
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0020	27	-2.919324605922	-0.108123133553
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0021	22	-3.004719067866	-0.136578139448
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0022	4	-1.240316683836	-0.310079170959
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0023	12	-4.013856639258	-0.334488053272
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0024	15	-1.929000916916	-0.128600061128
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0025	19	-0.441872760687	-0.023256461089
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0026	11	2.810299470181	0.255481770016
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0027	10	2.739218132463	0.273921813246
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0028	30	-1.910012208339	-0.063667073611
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0124	30	3.688578794273	0.122952626476
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0125	14	4.726080825731	0.337577201838
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0126	24	0.576676712073	0.024028196336
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0127	31	6.455214259867	0.208232718060
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0128	33	9.974540537104	0.302258804155
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0129	13	0.853005949873	0.065615842298
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0130	26	0.890612246508	0.034254317173
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S1:F0131	16	-2.872927598935	-0.179557974933
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0041	5	1.495065709275	0.299013141855
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0042	19	0.630770698332	0.033198457807
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0043	27	-0.229251456615	-0.008490794689
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0044	17	4.152162600666	0.244244858863
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0045	12	4.168443310907	0.347370275909
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0046	20	5.173922898243	0.258696144912
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0047	20	11.009367067139	0.550468353357
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0048	24	5.336946104030	0.222372754335
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0049	26	3.457495104375	0.132980580938
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0050	3	1.802464049837	0.600821349946
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0051	20	7.706252665077	0.385312633254
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0089	19	9.684577569088	0.509714608899
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0090	16	2.800521899352	0.175032618709
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0091	9	-0.048943628291	-0.005438180921
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0092	13	2.265330243878	0.174256172606
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0093	13	1.570105258461	0.120777327574
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0094	5	-0.868195112723	-0.173639022545
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0095	17	-0.920666734160	-0.054156866715
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0096	35	0.448946243501	0.012827035529
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0097	45	4.853177831882	0.107848396264
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0107	19	4.936296931103	0.259805101637
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0108	38	4.863030704407	0.127974492221
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0109	18	0.289909770752	0.016106098375
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0110	45	2.583488833403	0.057410862965
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0111	26	7.719517548760	0.296904521106
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0112	12	-1.589483543509	-0.132456961959
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0113	13	1.528257860423	0.117558296956
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0114	26	-3.118925796300	-0.119958684473
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0115	17	-0.627264526815	-0.036897913342
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0116	20	11.199310289541	0.559965514477
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0117	20	-1.120992010902	-0.056049600545
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0118	9	-0.962248845423	-0.106916538380
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0119	30	10.694132705861	0.356471090195
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0120	27	11.054215897159	0.409415403598
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0121	36	13.236100190266	0.367669449730
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0122	16	0.473023429202	0.029563964325
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0123	9	2.978557297512	0.330950810835
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0132	27	-0.659591987485	-0.024429332870
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0133	18	-2.672371506277	-0.148465083682
COMPOSITIONAL_TECHNICAL_NOTATION	FOLD	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R2:S2:F0134	30	-1.636311860976	-0.054543728699
