locus	page	physical_folio	group_index	group_count	token	annotation_certainty	object_tags	relation_tags	final_member	is_locus_final
f69v.5	f69v	f69	1	2	okeo	UNHEDGED	LABEL;STAR_OR_SKY		A1	0
f69v.5	f69v	f69	2	2	dy	UNHEDGED	LABEL;STAR_OR_SKY		A2	1
f69v.6	f69v	f69	1	1	ochoyk	UNHEDGED	LABEL;STAR_OR_SKY		Q1	1
f69v.7	f69v	f69	1	1	ykeey	UNHEDGED	LABEL;STAR_OR_SKY		A2	1
f70r1.11	f70r1	f70	1	2	yteody	UNHEDGED	LABEL	REL_PROXIMITY	A2	0
f70r1.11	f70r1	f70	2	2	sam	UNHEDGED	LABEL	REL_PROXIMITY	B3	1
f70r1.14	f70r1	f70	1	1	ykeal	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	B2	1
f70r1.15	f70r1	f70	1	1	okeody	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	A2	1
f70r1.16	f70r1	f70	1	1	otody	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	A2	1
f70r1.17	f70r1	f70	1	1	ypolol	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	B2	1
f70r1.18	f70r1	f70	1	1	chodal	HEDGED	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	B2	1
f70r1.4	f70r1	f70	1	1	yfcheodly	UNHEDGED	LABEL	REL_PROXIMITY	A2	1
f70r1.7	f70r1	f70	1	2	opar	UNHEDGED	LABEL	REL_PROXIMITY	C1	0
f70r1.7	f70r1	f70	2	2	ykchy	UNHEDGED	LABEL	REL_PROXIMITY	A2	1
f70v1.10	f70v1	f70	1	1	otshshdy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v1.13	f70v1	f70	1	1	okoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v1.2	f70v1	f70	1	4	otalchy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	0
f70v1.2	f70v1	f70	2	4	tar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	0
f70v1.2	f70v1	f70	3	4	am	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	0
f70v1.2	f70v1	f70	4	4	dy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v1.3	f70v1	f70	1	2	opchey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	0
f70v1.3	f70v1	f70	2	2	sal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f70v1.5	f70v1	f70	1	1	okalal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f70v1.7	f70v1	f70	1	1	oalcheg	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B4	1
f70v1.8	f70v1	f70	1	1	otchodals	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f70v1.9	f70v1	f70	1	1	okolshy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.12	f70v2	f70	1	1	okody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.14	f70v2	f70	1	1	chckhhy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.15	f70v2	f70	1	1	otaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.18	f70v2	f70	1	1	okeoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.19	f70v2	f70	1	1	okydy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.2	f70v2	f70	1	1	otalalg	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY		B4	1
f70v2.24	f70v2	f70	1	1	otalar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f70v2.25	f70v2	f70	1	1	otalam	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f70v2.26	f70v2	f70	1	1	dolaram	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f70v2.27	f70v2	f70	1	1	okaram	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f70v2.28	f70v2	f70	1	1	oteosal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f70v2.29	f70v2	f70	1	1	salols	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f70v2.30	f70v2	f70	1	1	okaldal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f70v2.31	f70v2	f70	1	1	ykolaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	1
f70v2.5	f70v2	f70	1	1	oty	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f70v2.6	f70v2	f70	1	2	oky	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ARRAY_OR_GROUP	A2	0
f70v2.6	f70v2	f70	2	2	ody	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ARRAY_OR_GROUP	A2	1
f71r.11	f71r	f71	1	1	otalaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71r.14	f71r	f71	1	1	otoloaram	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f71r.15	f71r	f71	1	1	oteeol	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f71r.16	f71r	f71	1	1	otolchd	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B1	1
f71r.2	f71r	f71	1	2	oteos	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	0
f71r.2	f71r	f71	2	2	arar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f71r.3	f71r	f71	1	1	okldam	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f71r.4	f71r	f71	1	1	oteoaldy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71r.5	f71r	f71	1	1	oteolar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f71r.6	f71r	f71	1	1	okeoaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71r.7	f71r	f71	1	1	otaleky	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71r.8	f71r	f71	1	1	otalsar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f71v.10	f71v	f71	1	3	opalar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	0
f71v.10	f71v	f71	2	3	am	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	0
f71v.10	f71v	f71	3	3	dan	HEDGED	FIGURE;LABEL;STAR_OR_SKY		E2	1
f71v.11	f71v	f71	1	2	opalor	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	0
f71v.11	f71v	f71	2	2	ar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f71v.14	f71v	f71	1	1	otalody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71v.15	f71v	f71	1	1	otalaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	1
f71v.17	f71v	f71	1	1	sholshdy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71v.3	f71v	f71	1	1	chfaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71v.4	f71v	f71	1	1	okolar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f71v.5	f71v	f71	1	1	otchody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f71v.7	f71v	f71	1	1	otaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	1
f71v.8	f71v	f71	1	1	okaraiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	1
f72r1.13	f72r1	f72	1	1	ofaralar	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	C1	1
f72r1.14	f72r1	f72	1	1	otchoshy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f72r1.15	f72r1	f72	1	1	otchdal	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	B2	1
f72r1.16	f72r1	f72	1	2	okeey	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	0
f72r1.16	f72r1	f72	2	2	ary	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f72r1.17	f72r1	f72	1	1	otainy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f72r1.5	f72r1	f72	1	1	okalam	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f72r1.8	f72r1	f72	1	1	otaraldy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r1.9	f72r1	f72	1	2	otaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	0
f72r1.9	f72r1	f72	2	2	otain	HEDGED	FIGURE;LABEL;STAR_OR_SKY		F1	1
f72r2.10	f72r2	f72	1	1	okaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f72r2.11	f72r2	f72	1	1	okal	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B2	1
f72r2.12	f72r2	f72	1	2	okeey	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	0
f72r2.12	f72r2	f72	2	2	ary	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f72r2.13	f72r2	f72	1	1	oteeary	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f72r2.15	f72r2	f72	1	1	okaircham	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B3	1
f72r2.18	f72r2	f72	1	1	okaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f72r2.19	f72r2	f72	1	1	orary	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f72r2.2	f72r2	f72	1	1	oklairdy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f72r2.20	f72r2	f72	1	1	okyd	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B1	1
f72r2.21	f72r2	f72	1	1	otolam	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B3	1
f72r2.23	f72r2	f72	1	1	otal	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72r2.25	f72r2	f72	1	1	okam	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f72r2.26	f72r2	f72	1	1	otalshy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r2.27	f72r2	f72	1	1	okaldy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r2.29	f72r2	f72	1	1	otam	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f72r2.30	f72r2	f72	1	1	ainaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r2.4	f72r2	f72	1	1	okairy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f72r2.7	f72r2	f72	1	1	otaraldy	UNHEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f72r2.8	f72r2	f72	1	1	okalar	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	C1	1
f72r2.9	f72r2	f72	1	1	okal	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B2	1
f72r3.11	f72r3	f72	1	1	ofsholdy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r3.12	f72r3	f72	1	2	opoeey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	0
f72r3.12	f72r3	f72	2	2	okaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	1
f72r3.16	f72r3	f72	1	1	ytairal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72r3.18	f72r3	f72	1	1	ory	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r3.19	f72r3	f72	1	2	ochey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	0
f72r3.19	f72r3	f72	2	2	fydy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r3.2	f72r3	f72	1	1	olkalaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY		G1	1
f72r3.22	f72r3	f72	1	1	okalar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f72r3.25	f72r3	f72	1	1	olfsheoral	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72r3.27	f72r3	f72	1	1	opalal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72r3.28	f72r3	f72	1	1	yfary	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r3.3	f72r3	f72	1	1	olalsy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72r3.31	f72r3	f72	1	1	octho	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A1	1
f72r3.33	f72r3	f72	1	1	oletal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72v1.10	f72v1	f72	1	1	odal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72v1.11	f72v1	f72	1	1	aiinod	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B1	1
f72v1.13	f72v1	f72	1	1	oteod	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B1	1
f72v1.14	f72v1	f72	1	1	yteod	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B1	1
f72v1.17	f72v1	f72	1	1	ytaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.19	f72v1	f72	1	1	oteofy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.2	f72v1	f72	1	1	oeeoty	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.20	f72v1	f72	1	1	cheoepy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.21	f72v1	f72	1	1	ykeedy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.23	f72v1	f72	1	1	oeeoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.25	f72v1	f72	1	1	okeey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.26	f72v1	f72	1	1	oiiny	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.27	f72v1	f72	1	1	oeey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.28	f72v1	f72	1	1	okedy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.3	f72v1	f72	1	1	octhy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.30	f72v1	f72	1	1	okalair	HEDGED	FIGURE;LABEL;STAR_OR_SKY		F3	1
f72v1.31	f72v1	f72	1	1	oeeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.4	f72v1	f72	1	1	oteoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.5	f72v1	f72	1	1	okeoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v1.6	f72v1	f72	1	1	oeees	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f72v1.8	f72v1	f72	1	1	oees	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f72v1.9	f72v1	f72	1	1	okeeoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.10	f72v2	f72	1	1	sheoeky	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.11	f72v2	f72	1	1	oteodar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f72v2.14	f72v2	f72	1	1	yteody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.15	f72v2	f72	1	1	okeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.16	f72v2	f72	1	1	okeoldy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.2	f72v2	f72	1	1	oeedey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.23	f72v2	f72	1	1	oeedy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.24	f72v2	f72	1	1	opalg	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B4	1
f72v2.25	f72v2	f72	1	1	okeeom	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f72v2.26	f72v2	f72	1	1	olkar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f72v2.27	f72v2	f72	1	1	oeedaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.30	f72v2	f72	1	1	yteedy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v2.4	f72v2	f72	1	1	okeoram	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B3	1
f72v2.6	f72v2	f72	1	1	oshesy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.11	f72v3	f72	1	1	ofalals	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f72v3.16	f72v3	f72	1	1	okeeol	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f72v3.17	f72v3	f72	1	1	okaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.18	f72v3	f72	1	1	okaldy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.22	f72v3	f72	1	1	oky	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.23	f72v3	f72	1	1	chcthhy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.27	f72v3	f72	1	1	okary	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.31	f72v3	f72	1	1	otaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.5	f72v3	f72	1	1	okey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f72v3.7	f72v3	f72	1	1	okyeeshy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73r.12	f73r	f73	1	1	ykeeory	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.13	f73r	f73	1	1	oteeosy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.14	f73r	f73	1	1	shekal	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B2	1
f73r.17	f73r	f73	1	1	chdy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.18	f73r	f73	1	1	dalshey	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.19	f73r	f73	1	1	opaiin	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	G1	1
f73r.2	f73r	f73	1	1	chockhy	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f73r.20	f73r	f73	1	1	okeos	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	C2	1
f73r.21	f73r	f73	1	1	otey	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.26	f73r	f73	1	1	oky	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73r.27	f73r	f73	1	1	chefy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73r.28	f73r	f73	1	1	otal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f73r.30	f73r	f73	1	1	ar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f73r.31	f73r	f73	1	1	kar	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f73r.4	f73r	f73	1	1	yteeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f73r.6	f73r	f73	1	1	otaly	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.7	f73r	f73	1	1	okeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	A2	1
f73r.8	f73r	f73	1	1	oteedyl	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	B2	1
f73v.12	f73v	f73	1	1	ykeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.17	f73v	f73	1	1	oraiiny	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.18	f73v	f73	1	1	ykeeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.19	f73v	f73	1	1	okeos	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f73v.2	f73v	f73	1	1	oteody	HEDGED	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	A2	1
f73v.20	f73v	f73	1	1	ykeear	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C1	1
f73v.21	f73v	f73	1	1	qokeoly	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.23	f73v	f73	1	1	otedy	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.27	f73v	f73	1	1	okal	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f73v.28	f73v	f73	1	1	ykey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.31	f73v	f73	1	1	ykey	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.6	f73v	f73	1	1	okeody	HEDGED	FIGURE;LABEL;STAR_OR_SKY		A2	1
f73v.7	f73v	f73	1	1	sheol	HEDGED	FIGURE;LABEL;STAR_OR_SKY		B2	1
f73v.8	f73v	f73	1	1	odees	HEDGED	FIGURE;LABEL;STAR_OR_SKY		C2	1
f75v.18	f75v	f75	1	1	okshy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.19	f75v	f75	1	1	saral	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.20	f75v	f75	1	1	dokal	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.21	f75v	f75	1	1	darol	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.24	f75v	f75	1	1	dalkar	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C1	1
f75v.25	f75v	f75	1	1	qokal	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.26	f75v	f75	1	1	dly	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.27	f75v	f75	1	1	ory	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.28	f75v	f75	1	1	oty	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.29	f75v	f75	1	1	lchy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.30	f75v	f75	1	1	dary	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.31	f75v	f75	1	1	dal	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.32	f75v	f75	1	1	daldy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.33	f75v	f75	1	1	qoted	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B1	1
f75v.34	f75v	f75	1	1	rkal	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.35	f75v	f75	1	1	ykedy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.36	f75v	f75	1	1	olkchy	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.37	f75v	f75	1	1	otoly	UNHEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.50	f75v	f75	1	2	otal	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	0
f75v.50	f75v	f75	2	2	opal	HEDGED	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	B2	1
f75v.51	f75v	f75	1	2	okeey	HEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	0
f75v.51	f75v	f75	2	2	lol	HEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	B2	1
f75v.52	f75v	f75	1	1	olol	HEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	B2	1
f75v.53	f75v	f75	1	1	ytedy	HEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	1
f75v.54	f75v	f75	1	1	otedy	HEDGED	LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	A2	1
f75v.55	f75v	f75	1	1	oteey	HEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	1
f75v.56	f75v	f75	1	1	qotedy	HEDGED	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	A2	1
f76r.10	f76r	f76	1	1	q	UNHEDGED	LABEL		D1	1
f76r.14	f76r	f76	1	1	s	UNHEDGED	LABEL		C2	1
f76r.18	f76r	f76	1	1	o	UNHEDGED	LABEL		A1	1
f76r.22	f76r	f76	1	1	l	UNHEDGED	LABEL		B2	1
f76r.27	f76r	f76	1	1	k	UNHEDGED	LABEL		Q1	1
f76r.31	f76r	f76	1	1	r	UNHEDGED	LABEL	REL_PROXIMITY	C1	1
f76r.37	f76r	f76	1	1	s	UNHEDGED	LABEL	REL_PROXIMITY	C2	1
f76r.4	f76r	f76	1	1	s	UNHEDGED	LABEL		C2	1
f76r.7	f76r	f76	1	1	d	UNHEDGED	LABEL		B1	1
f77r.1	f77r	f77	1	1	darchdar	UNHEDGED	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C1	1
