collection_id	recipe_id	recipe_ordinal	element_ordinal	role	parent_instruction_ordinal	token_count	relative_element_position	concept_id	editor_english_label	annotation_flags
bs1	bs1.24	24	16	INGREDIENT	0	1	0.941176471	Q57656231	unrefined cane sugar	NONE
bs1	bs1.24	24	17	DISH	0	1	1.000000000	Q1626970	milk substitute	NONE
bs1	bs1.25	25	1	TITLE	0	4	0.083333333	NONE	Milk puree	NONE
bs1	bs1.25	25	2	DISH	0	1	0.166666667	Q636056	puree	NONE
bs1	bs1.25	25	3	OPENER	0	1	0.250000000	NONE	NONE	NONE
bs1	bs1.25	25	4	INSTRUCTION	0	6	0.333333333	NONE	NONE	NONE
bs1	bs1.25	25	5	INGREDIENT	1	1	0.416666667	Q8495	milk	NONE
bs1	bs1.25	25	6	INSTRUCTION	0	6	0.500000000	NONE	NONE	NONE
bs1	bs1.25	25	7	INGREDIENT	2	1	0.583333333	Q283	water	NONE
bs1	bs1.25	25	8	INSTRUCTION	0	6	0.666666667	NONE	NONE	NONE
bs1	bs1.25	25	9	INGREDIENT	3	1	0.750000000	Q7802	bread	NONE
bs1	bs1.25	25	10	INSTRUCTION	0	6	0.833333333	NONE	NONE	NONE
bs1	bs1.25	25	11	INGREDIENT	4	1	0.916666667	Q8495	milk	NONE
bs1	bs1.25	25	12	INGREDIENT	4	1	1.000000000	Q57656231	unrefined cane sugar	NONE
bs1	bs1.26	26	1	TITLE	0	5	0.058823529	NONE	Hemp puree	NONE
bs1	bs1.26	26	2	INGREDIENT	0	1	0.117647059	Q27595243	hemp	NONE
bs1	bs1.26	26	3	DISH	0	1	0.176470588	Q636056	puree	NONE
bs1	bs1.26	26	4	OPENER	0	4	0.235294118	NONE	NONE	NONE
bs1	bs1.26	26	5	INGREDIENT	0	1	0.294117647	Q27595243	hemp	NONE
bs1	bs1.26	26	6	DISH	0	1	0.352941176	Q636056	puree	NONE
bs1	bs1.26	26	7	INSTRUCTION	0	7	0.411764706	NONE	NONE	NONE
bs1	bs1.26	26	8	INGREDIENT	1	1	0.470588235	Q27595243	hemp	NONE
bs1	bs1.26	26	9	INSTRUCTION	0	3	0.529411765	NONE	NONE	NONE
bs1	bs1.26	26	10	INSTRUCTION	0	3	0.588235294	NONE	NONE	NONE
bs1	bs1.26	26	11	INGREDIENT	3	2	0.647058824	Q1501889	white bread	NONE
bs1	bs1.26	26	12	INSTRUCTION	0	9	0.705882353	NONE	NONE	NONE
bs1	bs1.26	26	13	INGREDIENT	4	1	0.764705882	Q27595243	hemp	NONE
bs1	bs1.26	26	14	INGREDIENT	4	1	0.823529412	Q7802	bread	NONE
bs1	bs1.26	26	15	TOOL	4	1	0.882352941	Q2621157	cheesecloth	NONE
bs1	bs1.26	26	16	INSTRUCTION	0	6	0.941176471	NONE	NONE	NONE
bs1	bs1.26	26	17	INGREDIENT	5	1	1.000000000	Q42527	spice	NONE
bs1	bs1.27	27	1	TITLE	0	6	0.032258065	NONE	Peas, how to skin	NONE
bs1	bs1.27	27	2	INGREDIENT	0	1	0.064516129	Q29472543	garden pea	NONE
bs1	bs1.27	27	3	INGREDIENT	0	1	0.096774194	Q107263052	pea skin	exclusion
bs1	bs1.27	27	4	OPENER	0	1	0.129032258	NONE	NONE	NONE
bs1	bs1.27	27	5	INSTRUCTION	0	7	0.161290323	NONE	NONE	NONE
bs1	bs1.27	27	6	TOOL	1	1	0.193548387	Q2122650	lye	NONE
bs1	bs1.27	27	7	INSTRUCTION	0	14	0.225806452	NONE	NONE	NONE
bs1	bs1.27	27	8	INGREDIENT	2	1	0.258064516	Q29472543	garden pea	NONE
bs1	bs1.27	27	9	INGREDIENT	2	1	0.290322581	Q61672189	broad bean	NONE
bs1	bs1.27	27	10	INGREDIENT	2	1	0.322580645	Q107263050	legume skin	exclusion
bs1	bs1.27	27	11	INSTRUCTION	0	2	0.354838710	NONE	NONE	NONE
bs1	bs1.27	27	12	INSTRUCTION	0	4	0.387096774	NONE	NONE	NONE
bs1	bs1.27	27	13	INSTRUCTION	0	11	0.419354839	NONE	NONE	NONE
bs1	bs1.27	27	14	TOOL	5	1	0.451612903	Q81895	spoon	NONE
bs1	bs1.27	27	15	KITCHENTIP	0	5	0.483870968	NONE	NONE	NONE
bs1	bs1.27	27	16	DISH	0	1	0.516129032	Q636056	puree	NONE
bs1	bs1.27	27	17	UNCLEAR	0	1	0.548387097	NONE	NONE	NONE
bs1	bs1.27	27	18	INSTRUCTION	0	6	0.580645161	NONE	NONE	NONE
bs1	bs1.27	27	19	INGREDIENT	6	1	0.612903226	Q61672189	broad bean	NONE
bs1	bs1.27	27	20	INSTRUCTION	0	3	0.645161290	NONE	NONE	NONE
bs1	bs1.27	27	21	INSTRUCTION	0	4	0.677419355	NONE	NONE	NONE
bs1	bs1.27	27	22	KITCHENTIP	0	7	0.709677419	NONE	NONE	NONE
bs1	bs1.27	27	23	INGREDIENT	0	1	0.741935484	Q61672189	broad bean	NONE
bs1	bs1.27	27	24	DISH	0	1	0.774193548	Q264558	Žganci	NONE
bs1	bs1.27	27	25	INSTRUCTION	0	8	0.806451613	NONE	NONE	NONE
bs1	bs1.27	27	26	TOOL	9	1	0.838709677	Q153988	bowl	NONE
bs1	bs1.27	27	27	INSTRUCTION	0	7	0.870967742	NONE	NONE	NONE
bs1	bs1.27	27	28	INSTRUCTION	0	4	0.903225806	NONE	NONE	NONE
bs1	bs1.27	27	29	INGREDIENT	11	1	0.935483871	Q57656231	unrefined cane sugar	NONE
bs1	bs1.27	27	30	CLOSER	0	10	0.967741935	NONE	NONE	NONE
bs1	bs1.27	27	31	INGREDIENT	0	1	1.000000000	Q61672189	broad bean	NONE
bs1	bs1.28	28	1	TITLE	0	6	0.111111111	NONE	Broad bean puree	NONE
bs1	bs1.28	28	2	DISH	0	1	0.222222222	Q636056	puree	NONE
bs1	bs1.28	28	3	INGREDIENT	0	1	0.333333333	Q61672189	broad bean	NONE
bs1	bs1.28	28	4	OPENER	0	9	0.444444444	NONE	NONE	NONE
bs1	bs1.28	28	5	DISH	0	1	0.555555556	Q636056	puree	NONE
bs1	bs1.28	28	6	INSTRUCTION	0	5	0.666666667	NONE	NONE	NONE
bs1	bs1.28	28	7	INGREDIENT	1	1	0.777777778	Q427457	cooking oil	NONE
bs1	bs1.28	28	8	INSTRUCTION	0	5	0.888888889	NONE	NONE	NONE
bs1	bs1.28	28	9	INGREDIENT	2	1	1.000000000	Q42527	spice	NONE
bs1	bs1.29	29	1	TITLE	0	6	0.055555556	NONE	Yolk puree	NONE
bs1	bs1.29	29	2	INGREDIENT	0	1	0.111111111	Q16336079	yolk	NONE
bs1	bs1.29	29	3	DISH	0	1	0.166666667	Q636056	puree	NONE
bs1	bs1.29	29	4	OPENER	0	6	0.222222222	NONE	NONE	NONE
bs1	bs1.29	29	5	INGREDIENT	0	1	0.277777778	Q16336079	yolk	NONE
bs1	bs1.29	29	6	DISH	0	1	0.333333333	Q636056	puree	NONE
bs1	bs1.29	29	7	INSTRUCTION	0	5	0.388888889	NONE	NONE	NONE
bs1	bs1.29	29	8	INGREDIENT	1	1	0.444444444	Q15260613	chicken egg	NONE
bs1	bs1.29	29	9	INSTRUCTION	0	4	0.500000000	NONE	NONE	NONE
bs1	bs1.29	29	10	INGREDIENT	2	1	0.555555556	Q16336079	yolk	NONE
bs1	bs1.29	29	11	INSTRUCTION	0	10	0.611111111	NONE	NONE	NONE
bs1	bs1.29	29	12	INGREDIENT	3	2	0.666666667	Q107262744	southern wine	NONE
bs1	bs1.29	29	13	DISH	3	1	0.722222222	Q636056	puree	NONE
bs1	bs1.29	29	14	INSTRUCTION	0	16	0.777777778	NONE	NONE	NONE
bs1	bs1.29	29	15	INGREDIENT	4	1	0.833333333	Q11254	table salt	NONE
bs1	bs1.29	29	16	INGREDIENT	4	1	0.888888889	Q8495	milk	NONE
bs1	bs1.29	29	17	INGREDIENT	4	1	0.944444444	Q72827	lard	NONE
bs1	bs1.29	29	18	INGREDIENT	4	2	1.000000000	Q13228	cream	NONE
bs1	bs1.30	30	1	TITLE	0	8	0.090909091	NONE	Cream puree	NONE
bs1	bs1.30	30	2	DISH	0	1	0.181818182	Q636056	puree	NONE
bs1	bs1.30	30	3	INGREDIENT	0	2	0.272727273	Q13228	cream	NONE
bs1	bs1.30	30	4	OPENER	0	4	0.363636364	NONE	NONE	NONE
bs1	bs1.30	30	5	INGREDIENT	0	2	0.454545455	Q13228	cream	NONE
bs1	bs1.30	30	6	INSTRUCTION	0	4	0.545454545	NONE	NONE	NONE
bs1	bs1.30	30	7	INGREDIENT	1	2	0.636363636	Q16336079	yolk	NONE
bs1	bs1.30	30	8	INSTRUCTION	0	5	0.727272727	NONE	NONE	NONE
bs1	bs1.30	30	9	INGREDIENT	2	1	0.818181818	Q72827	lard	NONE
bs1	bs1.30	30	10	INSTRUCTION	0	4	0.909090909	NONE	NONE	NONE
bs1	bs1.30	30	11	CLOSER	0	6	1.000000000	NONE	NONE	NONE
bs1	bs1.31	31	1	TITLE	0	6	0.035714286	NONE	Soft food in lent	NONE
bs1	bs1.31	31	2	DISH	0	1	0.071428571	Q0	soft food	NONE
bs1	bs1.31	31	3	OPENER	0	8	0.107142857	NONE	NONE	NONE
bs1	bs1.31	31	4	DISH	0	1	0.142857143	Q0	soft food	NONE
bs1	bs1.31	31	5	INSTRUCTION	0	2	0.178571429	NONE	NONE	NONE
bs1	bs1.31	31	6	INGREDIENT	1	1	0.214285714	Q184357	almond	NONE
bs1	bs1.31	31	7	INSTRUCTION	0	3	0.250000000	NONE	NONE	NONE
bs1	bs1.31	31	8	INSTRUCTION	0	5	0.285714286	NONE	NONE	NONE
bs1	bs1.31	31	9	INGREDIENT	3	1	0.321428571	Q25434	saffron	NONE
bs1	bs1.31	31	10	INSTRUCTION	0	6	0.357142857	NONE	NONE	NONE
bs1	bs1.31	31	11	TOOL	4	1	0.392857143	Q153988	bowl	NONE
bs1	bs1.31	31	12	INSTRUCTION	0	4	0.428571429	NONE	NONE	NONE
bs1	bs1.31	31	13	INGREDIENT	5	1	0.464285714	Q10978	grape	NONE
bs1	bs1.31	31	14	INSTRUCTION	0	6	0.500000000	NONE	NONE	NONE
bs1	bs1.31	31	15	INSTRUCTION	0	3	0.535714286	NONE	NONE	NONE
bs1	bs1.31	31	16	INSTRUCTION	0	10	0.571428571	NONE	NONE	NONE
bs1	bs1.31	31	17	INGREDIENT	8	2	0.607142857	Q219426	roe	NONE
bs1	bs1.31	31	18	KITCHENTIP	8	4	0.642857143	NONE	NONE	NONE
bs1	bs1.31	31	19	INGREDIENT	8	2	0.678571429	Q107246431	barbel's roe	exclusion
bs1	bs1.31	31	20	INSTRUCTION	0	17	0.714285714	NONE	NONE	NONE
bs1	bs1.31	31	21	TOOL	9	1	0.750000000	Q45778	mortar	NONE
bs1	bs1.31	31	22	INGREDIENT	9	1	0.785714286	Q36465	flour	NONE
bs1	bs1.31	31	23	INGREDIENT	9	2	0.821428571	Q107261752	funnel cake dough	comparison
bs1	bs1.31	31	24	INSTRUCTION	0	2	0.857142857	NONE	NONE	NONE
bs1	bs1.31	31	25	INSTRUCTION	0	5	0.892857143	NONE	NONE	NONE
bs1	bs1.31	31	26	DISH	11	1	0.928571429	Q0	flat cake	NONE
bs1	bs1.31	31	27	INSTRUCTION	0	6	0.964285714	NONE	NONE	NONE
bs1	bs1.31	31	28	TOOL	12	1	1.000000000	Q36539	baking oven	NONE
bs1	bs1.32	32	1	TITLE	0	6	0.023255814	NONE	Egg white and yolk puree, riced	NONE
bs1	bs1.32	32	2	DISH	0	1	0.046511628	Q636056	puree	NONE
bs1	bs1.32	32	3	OPENER	0	1	0.069767442	NONE	NONE	NONE
bs1	bs1.32	32	4	INSTRUCTION	0	4	0.093023256	NONE	NONE	NONE
bs1	bs1.32	32	5	INGREDIENT	1	1	0.116279070	Q15260613	chicken egg	NONE
bs1	bs1.32	32	6	INSTRUCTION	0	6	0.139534884	NONE	NONE	NONE
bs1	bs1.32	32	7	INSTRUCTION	0	4	0.162790698	NONE	NONE	NONE
bs1	bs1.32	32	8	INGREDIENT	3	1	0.186046512	Q796758	egg white	NONE
bs1	bs1.32	32	9	INSTRUCTION	0	3	0.209302326	NONE	NONE	NONE
bs1	bs1.32	32	10	INSTRUCTION	0	5	0.232558140	NONE	NONE	NONE
bs1	bs1.32	32	11	INGREDIENT	5	2	0.255813953	Q2249305	wheat flour	NONE
bs1	bs1.32	32	12	INSTRUCTION	0	5	0.279069767	NONE	NONE	NONE
bs1	bs1.32	32	13	TOOL	6	1	0.302325581	Q2621157	cheesecloth	NONE
bs1	bs1.32	32	14	INSTRUCTION	0	6	0.325581395	NONE	NONE	NONE
bs1	bs1.32	32	15	INGREDIENT	7	1	0.348837209	Q57656231	unrefined cane sugar	NONE
bs1	bs1.32	32	16	INGREDIENT	7	1	0.372093023	Q11254	table salt	NONE
bs1	bs1.32	32	17	INSTRUCTION	0	5	0.395348837	NONE	NONE	NONE
bs1	bs1.32	32	18	INGREDIENT	8	1	0.418604651	Q16336079	yolk	NONE
bs1	bs1.32	32	19	INSTRUCTION	0	6	0.441860465	NONE	NONE	NONE
bs1	bs1.32	32	20	INGREDIENT	9	1	0.465116279	Q36465	flour	NONE
bs1	bs1.32	32	21	INSTRUCTION	0	6	0.488372093	NONE	NONE	NONE
bs1	bs1.32	32	22	INGREDIENT	10	1	0.511627907	Q25434	saffron	NONE
bs1	bs1.32	32	23	INGREDIENT	10	1	0.534883721	Q57656231	unrefined cane sugar	NONE
bs1	bs1.32	32	24	INSTRUCTION	0	5	0.558139535	NONE	NONE	NONE
bs1	bs1.32	32	25	TOOL	11	1	0.581395349	Q2621157	cheesecloth	NONE
bs1	bs1.32	32	26	INSTRUCTION	0	13	0.604651163	NONE	NONE	NONE
bs1	bs1.32	32	27	DISH	12	1	0.627906977	Q636056	puree	NONE
bs1	bs1.32	32	28	TOOL	12	2	0.651162791	Q2603627	ricer	NONE
bs1	bs1.32	32	29	INSTRUCTION	0	6	0.674418605	NONE	NONE	NONE
bs1	bs1.32	32	30	INGREDIENT	13	1	0.697674419	Q796758	egg white	NONE
bs1	bs1.32	32	31	TOOL	13	1	0.720930233	Q81727	cup	NONE
bs1	bs1.32	32	32	INSTRUCTION	0	8	0.744186047	NONE	NONE	NONE
bs1	bs1.32	32	33	INGREDIENT	14	1	0.767441860	Q16336079	yolk	NONE
bs1	bs1.32	32	34	TOOL	14	1	0.790697674	Q81727	cup	NONE
bs1	bs1.32	32	35	INSTRUCTION	0	15	0.813953488	NONE	NONE	NONE
bs1	bs1.32	32	36	TOOL	15	1	0.837209302	Q81727	cup	NONE
bs1	bs1.32	32	37	TOOL	15	1	0.860465116	Q2488579	lid	NONE
bs1	bs1.32	32	38	INSTRUCTION	0	12	0.883720930	NONE	NONE	NONE
bs1	bs1.32	32	39	TOOL	16	1	0.906976744	Q153988	bowl	NONE
bs1	bs1.32	32	40	INSTRUCTION	0	16	0.930232558	NONE	NONE	NONE
bs1	bs1.32	32	41	INSTRUCTION	0	15	0.953488372	NONE	NONE	NONE
bs1	bs1.32	32	42	TOOL	18	1	0.976744186	Q81727	cup	NONE
bs1	bs1.32	32	43	INSTRUCTION	0	15	1.000000000	NONE	NONE	NONE
bs1	bs1.33	33	1	TITLE	0	6	0.043478261	NONE	Puree in crockery	NONE
bs1	bs1.33	33	2	DISH	0	1	0.086956522	Q636056	puree	NONE
bs1	bs1.33	33	3	OPENER	0	7	0.130434783	NONE	NONE	NONE
bs1	bs1.33	33	4	DISH	0	1	0.173913043	Q636056	puree	NONE
bs1	bs1.33	33	5	INSTRUCTION	0	10	0.217391304	NONE	NONE	NONE
bs1	bs1.33	33	6	INGREDIENT	1	1	0.260869565	Q8495	milk	NONE
bs1	bs1.33	33	7	INSTRUCTION	0	6	0.304347826	NONE	NONE	NONE
bs1	bs1.33	33	8	INGREDIENT	2	1	0.347826087	Q15260613	chicken egg	NONE
bs1	bs1.33	33	9	INSTRUCTION	0	5	0.391304348	NONE	NONE	NONE
bs1	bs1.33	33	10	INGREDIENT	3	1	0.434782609	Q8495	milk	NONE
bs1	bs1.33	33	11	INSTRUCTION	0	5	0.478260870	NONE	NONE	NONE
bs1	bs1.33	33	12	INGREDIENT	4	1	0.521739130	Q42527	spice	NONE
bs1	bs1.33	33	13	INGREDIENT	4	1	0.565217391	Q25434	saffron	NONE
bs1	bs1.33	33	14	INSTRUCTION	0	7	0.608695652	NONE	NONE	NONE
bs1	bs1.33	33	15	TOOL	5	1	0.652173913	Q2621157	cheesecloth	NONE
bs1	bs1.33	33	16	INSTRUCTION	0	3	0.695652174	NONE	NONE	NONE
bs1	bs1.33	33	17	INGREDIENT	6	1	0.739130435	Q11254	table salt	NONE
bs1	bs1.33	33	18	INSTRUCTION	0	5	0.782608696	NONE	NONE	NONE
bs1	bs1.33	33	19	INGREDIENT	7	1	0.826086957	Q8495	milk	NONE
bs1	bs1.33	33	20	INGREDIENT	0	1	0.869565217	Q15260613	chicken egg	NONE
bs1	bs1.33	33	21	INSTRUCTION	0	3	0.913043478	NONE	NONE	NONE
bs1	bs1.33	33	22	INSTRUCTION	0	4	0.956521739	NONE	NONE	NONE
bs1	bs1.33	33	23	INGREDIENT	9	1	1.000000000	Q72827	lard	NONE
bs1	bs1.34	34	1	TITLE	0	5	0.033333333	NONE	Milk, boiled	NONE
bs1	bs1.34	34	2	INGREDIENT	0	1	0.066666667	Q8495	milk	NONE
bs1	bs1.34	34	3	OPENER	0	4	0.100000000	NONE	NONE	NONE
bs1	bs1.34	34	4	INGREDIENT	0	1	0.133333333	Q8495	milk	NONE
bs1	bs1.34	34	5	INSTRUCTION	0	6	0.166666667	NONE	NONE	NONE
bs1	bs1.34	34	6	INGREDIENT	1	1	0.200000000	Q15260613	chicken egg	NONE
bs1	bs1.34	34	7	INSTRUCTION	0	10	0.233333333	NONE	NONE	NONE
bs1	bs1.34	34	8	TOOL	2	1	0.266666667	Q2621157	cheesecloth	NONE
bs1	bs1.34	34	9	INSTRUCTION	0	6	0.300000000	NONE	NONE	NONE
bs1	bs1.34	34	10	INGREDIENT	3	1	0.333333333	Q8495	milk	NONE
bs1	bs1.34	34	11	TOOL	3	1	0.366666667	Q15711817	pot	NONE
bs1	bs1.34	34	12	INSTRUCTION	0	11	0.400000000	NONE	NONE	NONE
bs1	bs1.34	34	13	INGREDIENT	4	1	0.433333333	Q15260613	chicken egg	NONE
bs1	bs1.34	34	14	INGREDIENT	4	1	0.466666667	Q8495	milk	NONE
bs1	bs1.34	34	15	TOOL	4	1	0.500000000	Q15711817	pot	NONE
bs1	bs1.34	34	16	INSTRUCTION	0	9	0.533333333	NONE	NONE	NONE
bs1	bs1.34	34	17	INGREDIENT	5	1	0.566666667	Q8495	milk	NONE
bs1	bs1.34	34	18	INGREDIENT	5	1	0.600000000	Q15260613	chicken egg	NONE
bs1	bs1.34	34	19	INGREDIENT	5	1	0.633333333	Q8495	milk	NONE
bs1	bs1.34	34	20	INSTRUCTION	0	13	0.666666667	NONE	NONE	NONE
bs1	bs1.34	34	21	TIME	6	5	0.700000000	NONE	NONE	NONE
bs1	bs1.34	34	22	TOOL	6	1	0.733333333	Q2621157	cheesecloth	NONE
bs1	bs1.34	34	23	INSTRUCTION	0	15	0.766666667	NONE	NONE	NONE
bs1	bs1.34	34	24	TIME	7	9	0.800000000	NONE	NONE	NONE
bs1	bs1.34	34	25	INGREDIENT	7	1	0.833333333	Q15260613	chicken egg	NONE
bs1	bs1.34	34	26	TOOL	7	1	0.866666667	Q2621157	cheesecloth	NONE
bs1	bs1.34	34	27	KITCHENTIP	0	6	0.900000000	NONE	NONE	NONE
bs1	bs1.34	34	28	INGREDIENT	0	1	0.933333333	Q8495	milk	NONE
bs1	bs1.34	34	29	INSTRUCTION	0	4	0.966666667	NONE	NONE	NONE
bs1	bs1.34	34	30	INSTRUCTION	0	5	1.000000000	NONE	NONE	NONE
bs1	bs1.35	35	1	TITLE	0	5	0.022222222	NONE	Pastry in three colours	NONE
bs1	bs1.35	35	2	DISH	0	1	0.044444444	Q477248	pastry	NONE
bs1	bs1.35	35	3	OPENER	0	1	0.066666667	NONE	NONE	NONE
bs1	bs1.35	35	4	INSTRUCTION	0	5	0.088888889	NONE	NONE	NONE
bs1	bs1.35	35	5	INGREDIENT	1	1	0.111111111	Q25284	parsley	NONE
bs1	bs1.35	35	6	INSTRUCTION	0	2	0.133333333	NONE	NONE	NONE
bs1	bs1.35	35	7	INSTRUCTION	0	3	0.155555556	NONE	NONE	NONE
bs1	bs1.35	35	8	INGREDIENT	3	1	0.177777778	Q15260613	chicken egg	NONE
bs1	bs1.35	35	9	INSTRUCTION	0	4	0.200000000	NONE	NONE	NONE
bs1	bs1.35	35	10	TOOL	4	1	0.222222222	Q127666	pan	NONE
bs1	bs1.35	35	11	INSTRUCTION	0	4	0.244444444	NONE	NONE	NONE
bs1	bs1.35	35	12	TOOL	5	1	0.266666667	Q127666	pan	NONE
bs1	bs1.35	35	13	INGREDIENT	5	1	0.288888889	Q72827	lard	NONE
bs1	bs1.35	35	14	INSTRUCTION	0	5	0.311111111	NONE	NONE	NONE
bs1	bs1.35	35	15	TOOL	6	1	0.333333333	Q81895	spoon	NONE
bs1	bs1.35	35	16	INSTRUCTION	0	9	0.355555556	NONE	NONE	NONE
bs1	bs1.35	35	17	ALTERNATIVE	7	7	0.377777778	NONE	NONE	NONE
bs1	bs1.35	35	18	DISH	7	1	0.400000000	Q44541	pancake	NONE
bs1	bs1.35	35	19	INSTRUCTION	0	6	0.422222222	NONE	NONE	NONE
bs1	bs1.35	35	20	INGREDIENT	8	1	0.444444444	Q745361	stuffing	NONE
bs1	bs1.35	35	21	INGREDIENT	8	1	0.466666667	Q15260613	chicken egg	NONE
bs1	bs1.35	35	22	INSTRUCTION	0	2	0.488888889	NONE	NONE	NONE
bs1	bs1.35	35	23	INGREDIENT	9	1	0.511111111	Q42527	spice	NONE
bs1	bs1.35	35	24	INSTRUCTION	0	10	0.533333333	NONE	NONE	NONE
bs1	bs1.35	35	25	INGREDIENT	10	1	0.555555556	Q72827	lard	NONE
bs1	bs1.35	35	26	INSTRUCTION	0	7	0.577777778	NONE	NONE	NONE
bs1	bs1.35	35	27	INGREDIENT	11	1	0.600000000	Q44541	pancake	NONE
bs1	bs1.35	35	28	INSTRUCTION	0	11	0.622222222	NONE	NONE	NONE
bs1	bs1.35	35	29	INGREDIENT	12	1	0.644444444	Q745361	stuffing	NONE
bs1	bs1.35	35	30	ALTERNATIVE	12	5	0.666666667	NONE	NONE	NONE
bs1	bs1.35	35	31	INSTRUCTION	0	7	0.688888889	NONE	NONE	NONE
bs1	bs1.35	35	32	INGREDIENT	13	1	0.711111111	Q44541	pancake	NONE
bs1	bs1.35	35	33	INSTRUCTION	0	14	0.733333333	NONE	NONE	NONE
bs1	bs1.35	35	34	INGREDIENT	14	1	0.755555556	Q44541	pancake	NONE
bs1	bs1.35	35	35	INGREDIENT	14	1	0.777777778	Q745361	stuffing	NONE
bs1	bs1.35	35	36	INSTRUCTION	0	3	0.800000000	NONE	NONE	NONE
bs1	bs1.35	35	37	INSTRUCTION	0	20	0.822222222	NONE	NONE	NONE
bs1	bs1.35	35	38	TOOL	16	1	0.844444444	Q32489	knife	NONE
bs1	bs1.35	35	39	INSTRUCTION	0	4	0.866666667	NONE	NONE	NONE
bs1	bs1.35	35	40	INSTRUCTION	0	14	0.888888889	NONE	NONE	NONE
bs1	bs1.35	35	41	ALTERNATIVE	18	8	0.911111111	NONE	NONE	NONE
bs1	bs1.35	35	42	TOOL	18	1	0.933333333	Q40089	brick	NONE
bs1	bs1.35	35	43	INSTRUCTION	0	2	0.955555556	NONE	NONE	NONE
bs1	bs1.35	35	44	SERVINGTIP	0	15	0.977777778	NONE	NONE	NONE
bs1	bs1.35	35	45	INGREDIENT	0	1	1.000000000	Q57656231	unrefined cane sugar	NONE
bs1	bs1.36	36	1	TITLE	0	5	0.014925373	NONE	Fish roast in lent	NONE
bs1	bs1.36	36	2	DISH	0	1	0.029850746	Q899561	roast	NONE
bs1	bs1.36	36	3	OPENER	0	9	0.044776119	NONE	NONE	NONE
bs1	bs1.36	36	4	DISH	0	1	0.059701493	Q899561	roast	NONE
bs1	bs1.36	36	5	INGREDIENT	0	1	0.074626866	Q600396	fish	NONE
bs1	bs1.36	36	6	INSTRUCTION	0	6	0.089552239	NONE	NONE	NONE
bs1	bs1.36	36	7	INGREDIENT	1	1	0.104477612	Q83363026	northern pike	NONE
bs1	bs1.36	36	8	INSTRUCTION	0	3	0.119402985	NONE	NONE	NONE
bs1	bs1.36	36	9	INSTRUCTION	0	4	0.134328358	NONE	NONE	NONE
bs1	bs1.36	36	10	INGREDIENT	3	1	0.149253731	Q11801583	fish bone	exclusion
bs1	bs1.36	36	11	INSTRUCTION	0	29	0.164179104	NONE	NONE	NONE
bs1	bs1.36	36	12	INGREDIENT	4	1	0.179104478	Q107246653	northern pike blood	NONE
bs1	bs1.36	36	13	INGREDIENT	4	1	0.194029851	Q83363026	northern pike	NONE
bs1	bs1.36	36	14	ALTERNATIVE	4	18	0.208955224	NONE	NONE	NONE
bs1	bs1.36	36	15	INGREDIENT	4	1	0.223880597	Q600396	fish	NONE
bs1	bs1.36	36	16	INGREDIENT	4	1	0.238805970	Q1468150	gingerbread for sauce	NONE
bs1	bs1.36	36	17	INSTRUCTION	0	4	0.253731343	NONE	NONE	NONE
bs1	bs1.36	36	18	INSTRUCTION	0	2	0.268656716	NONE	NONE	NONE
bs1	bs1.36	36	19	INSTRUCTION	0	4	0.283582090	NONE	NONE	NONE
bs1	bs1.36	36	20	TOOL	7	1	0.298507463	Q381155	sieve	NONE
bs1	bs1.36	36	21	INSTRUCTION	0	3	0.313432836	NONE	NONE	NONE
bs1	bs1.36	36	22	INGREDIENT	8	1	0.328358209	Q282	wine	NONE
bs1	bs1.36	36	23	INSTRUCTION	0	4	0.343283582	NONE	NONE	NONE
bs1	bs1.36	36	24	INGREDIENT	9	1	0.358208955	Q1468150	gingerbread for sauce	NONE
bs1	bs1.36	36	25	INSTRUCTION	0	6	0.373134328	NONE	NONE	NONE
bs1	bs1.36	36	26	INGREDIENT	10	1	0.388059701	Q600396	fish	NONE
bs1	bs1.36	36	27	INSTRUCTION	0	4	0.402985075	NONE	NONE	NONE
bs1	bs1.36	36	28	INSTRUCTION	0	5	0.417910448	NONE	NONE	NONE
bs1	bs1.36	36	29	INGREDIENT	12	2	0.432835821	Q3893120	rye bread	NONE
bs1	bs1.36	36	30	INSTRUCTION	0	8	0.447761194	NONE	NONE	NONE
bs1	bs1.36	36	31	INGREDIENT	13	1	0.462686567	Q1468150	gingerbread for sauce	NONE
bs1	bs1.36	36	32	INGREDIENT	13	1	0.477611940	Q600396	fish	NONE
bs1	bs1.36	36	33	INSTRUCTION	0	2	0.492537313	NONE	NONE	NONE
bs1	bs1.36	36	34	INGREDIENT	14	1	0.507462687	Q42527	spice	NONE
bs1	bs1.36	36	35	KITCHENTIP	0	5	0.522388060	NONE	NONE	NONE
bs1	bs1.36	36	36	INGREDIENT	0	1	0.537313433	Q25434	saffron	exclusion
bs1	bs1.36	36	37	INSTRUCTION	0	4	0.552238806	NONE	NONE	NONE
bs1	bs1.36	36	38	INGREDIENT	15	1	0.567164179	Q600396	fish	NONE
bs1	bs1.36	36	39	INSTRUCTION	0	5	0.582089552	NONE	NONE	NONE
bs1	bs1.36	36	40	INGREDIENT	16	1	0.597014925	Q600396	fish	NONE
bs1	bs1.36	36	41	DISH	16	1	0.611940299	Q899561	roast	NONE
bs1	bs1.36	36	42	INSTRUCTION	0	5	0.626865672	NONE	NONE	NONE
bs1	bs1.36	36	43	TOOL	17	1	0.641791045	Q20181361	spit	NONE
